placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
"https://www.google.com/maps/place/MMT+Property+Group,+LLC/data=!4m7!3m6!1s0x89d6b5bdceb83a61:0x224d73996ed01270!8m2!3d43.1546639!4d-77.6124906!16s%2Fg%2F11h2g1cj6h!19sChIJYTq4zr211okRcBLQbplzTSI","MMT Property Group, LLC",4.3,25,Leasing service,"45 Exchange st Suite 732, Rochester, NY 14608, United States","593Q+V2 Rochester, New York, USA",,+1 585-402-8629,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMc904KYIyJJ3fp95K3ZwJgI3p2mvSf-uo8ToD7=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:08.335Z,,,
https://www.google.com/maps/place/Eastman+Property+Management/data=!4m7!3m6!1s0x89d6ca7e55555555:0x8401e4648d20a3c9!8m2!3d43.1105219!4d-77.6231385!16s%2Fg%2F11f733ql09!19sChIJVVVVVX7K1okRyaMgjWTkAYQ,Eastman Property Management,4.0,52,Property management company,"2024 W Henrietta Rd, Rochester, NY 14623, United States","496G+6P Rochester, New York, USA",http://eastmanpropertymanagement.com/,+1 585-739-2151,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3fpbIV9A6NhuhEQ28Cot8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.07083&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:13.405Z,,,
https://www.google.com/maps/place/Eastside+Realty+Management/data=!4m7!3m6!1s0x89d6b576550fffff:0x338da35e6ff5cd60!8m2!3d43.1489873!4d-77.5764107!16s%2Fg%2F11ghq_wwss!19sChIJ__8PVXa11okRYM31b16jjTM,Eastside Realty Management,3.9,14,Property management company,"13 Buckingham St, Rochester, NY 14607, United States","4CXF+HC Rochester, New York, USA",http://ermrochester.com/about-us/,+1 585-259-2030,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5vEEvrK64Jz2HGNz50UM4zCgPZQC_uLG6nNHf=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:18.637Z,,,
https://www.google.com/maps/place/Ashley+Management+Corporation/data=!4m7!3m6!1s0x89d6b455fdb2eb79:0x27d540446a5a439b!8m2!3d43.1558779!4d-77.61318!16s%2Fg%2F1tk6r9hj!19sChIJeeuy_VW01okRm0NaakRA1Sc,Ashley Management Corporation,3.5,33,Property management company,"16 W Main St Suite 700, Rochester, NY 14614, United States","594P+9P Rochester, New York, USA",http://www.ashleymanagement.com/,+1 585-454-4840,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOA232M7WXtyAhljLhxCgJSt0768iuYmcVAujXl=w408-h519-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:23.840Z,,,
https://www.google.com/maps/place/Buckingham+Properties/data=!4m7!3m6!1s0x89d6b4f866506e35:0x7e66ef0ed4cadab9!8m2!3d43.152254!4d-77.596322!16s%2Fg%2F1tmz7x_v!19sChIJNW5QZvi01okRudrK1A7vZn4,Buckingham Properties,3.3,80,Real estate developer,"259 Alexander St, Rochester, NY 14607, United States","5C23+WF Rochester, New York, USA",https://www.buckprop.com/?utm_source=Website&utm_medium=GMB,+1 585-295-9500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4norxPdYQrMWo_OO3jjaLCrha7a1e1qcyuOOZ-qmWwWjKx8S3k2vCmkmRmhCRKODh2pTF9sXyhPZImMWlJzS9Pg1vu7ob3CZpuUCWQ1Hu387U5ok9aZ7KSlj3RXQuVI08WbTPhcp=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:28.753Z,,,
"https://www.google.com/maps/place/Atlantic+Property+Management,+Inc./data=!4m7!3m6!1s0x89d6ca70f910fee3:0xfa267e404f7a1780!8m2!3d43.160329!4d-77.553479!16s%2Fg%2F1td2cb02!19sChIJ4_4Q-XDK1okRgBd6T0B-Jvo","Atlantic Property Management, Inc.",3.4,16,Property management company,"2138 E Main St, Rochester, NY 14609, United States","5C6W+4J Rochester, New York, USA",http://www.rochesterpropertymanagement.com/,+1 585-654-9960,Closes soon ⋅ 3 pm ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I-A6EXp_J9tT_9fSFrdOew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.119699&pitch=0&thumbfov=100,true,10 am–3 pm,10 am–3 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:33.727Z,,,
https://www.google.com/maps/place/NCS+Home+Properties+Inc/data=!4m7!3m6!1s0x89d6b413ec4b523d:0xe9f680c969b20852!8m2!3d43.1807283!4d-77.6372898!16s%2Fg%2F1vl9sh0q!19sChIJPVJL7BO01okRUgiyacmA9uk,NCS Home Properties Inc,3.3,65,Property management company,"275 Driving Park Ave, Rochester, NY 14613, United States","59J7+73 Rochester, New York, USA",https://ncshomeproperties.com/,+1 585-254-8090,Closes soon ⋅ 3 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOZQ4JSQBxprjSHbQDJzteYIqUNeQs1Z7ACl0tA=w408-h306-k-no,true,9 am–3 pm,9 am–1 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:38.901Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/YOURWAY+PROPERTIES,+Inc./data=!4m7!3m6!1s0x89d6b32f19d4367f:0xa64d0594dd7dfce8!8m2!3d43.1861634!4d-77.693307!16s%2Fg%2F11c58qcwj0!19sChIJfzbUGS-z1okR6Px93ZQFTaY","YOURWAY PROPERTIES, Inc.",4.8,52,Property management company,"125 Indigo Creek Dr, Rochester, NY 14626, United States","58P4+FM Rochester, New York, USA",https://www.rochesterpropertymanagementexperts.com/,+1 585-285-0042,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPUGxc6IBf0OKzehZvuEQPs_rWNE_DpsbSpTjOa=w408-h255-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 am,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:44.064Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Home+Leasing/data=!4m7!3m6!1s0x89d6b500f54510d5:0x9bf4e63a1bc71ff4!8m2!3d43.155394!4d-77.6063478!16s%2Fg%2F1tctsntv!19sChIJ1RBF9QC11okR9B_HGzrm9Js,Home Leasing,2.9,41,Property management company,"75 S Clinton Ave Suite 700, Rochester, NY 14604, United States","594V+5F Rochester, New York, USA",https://www.homeleasing.net/,+1 585-262-6210,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNHPJfeO-dQqoK1oBYvlyV9BVus1sW9OquQfJ2A=w408-h280-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:49.351Z,,,
https://www.google.com/maps/place/PathStone+Management+Corporation/data=!4m7!3m6!1s0x89d6b5487b6b51b9:0xda9357947263418c!8m2!3d43.1553701!4d-77.591575!16s%2Fg%2F11h75rlgj7!19sChIJuVFre0i11okRjEFjcpRXk9o,PathStone Management Corporation,3.1,11,Property management company,"6 Prince St, Rochester, NY 14607, United States","5C45+49 Rochester, New York, USA",https://www.pathstonecommunities.org/,+1 585-546-6340,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN_tOmIEupePIgIgQPupSYI1qTS2iOAFbC24kgS=w408-h396-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:54.409Z,,,
https://www.google.com/maps/place/South+Wedge+Properties+LLC/data=!4m7!3m6!1s0x89d6b51dc357c01b:0xc32486f174519e68!8m2!3d43.1410832!4d-77.6060268!16s%2Fg%2F1thn6hng!19sChIJG8BXwx211okRaJ5RdPGGJMM,South Wedge Properties LLC,3.7,78,Property management company,"268B Sanford St, Rochester, NY 14620, United States","49RV+CH Rochester, New York, USA",http://myprettyhomes.com/,+1 585-413-3760,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nRc57T2TrGTwpHUSzXnxCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.75757&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:48:59.851Z,,,
https://www.google.com/maps/place/Excelsior+Communities/data=!4m7!3m6!1s0x89d6b571c9564f73:0xb9ccf5c04c97b137!8m2!3d43.1534615!4d-77.5954761!16s%2Fg%2F11gr7bmxk5!19sChIJc09WyXG11okRN7GXTMD1zLk,Excelsior Communities,3.2,18,Property management company,"277 Alexander St Apartment 204, Rochester, NY 14607, United States","5C33+9R Rochester, New York, USA",http://www.excelsiorcomm.com/,+1 585-244-7368,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPJ5oIkLdOjHoQPjpFQGCifU01HHZSGG8bEvVe_=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:04.857Z,,,
https://www.google.com/maps/place/Riedman/data=!4m7!3m6!1s0x89d6b5abc7b350af:0x4466571a30750a39!8m2!3d43.1571619!4d-77.6032283!16s%2Fg%2F1vj605tc!19sChIJr1Czx6u11okROQp1MBpXZkQ,Riedman,2.9,28,Property management company,"45 East Ave 5th floor, Rochester, NY 14604, United States","594W+VP Rochester, New York, USA",https://www.riedman.com/?utm_medium=organic&utm_source=google&utm_campaign=GMB,+1 585-232-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOf65QgHcS8Va4pALRddGbbrFBqV5z5Yc6hweBg=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:10.078Z,,,
https://www.google.com/maps/place/G+%26+M+Properties/data=!4m7!3m6!1s0x89d6b5744e3696c1:0x5d8a96934dd507e2!8m2!3d43.1106047!4d-77.6227531!16s%2Fg%2F1hd_chpn5!19sChIJwZY2TnS11okR4gfVTZOWil0,G & M Properties,4.2,68,Property management company,"2024 W Henrietta Rd STE 3A, Rochester, NY 14623, United States","496G+6V Rochester, New York, USA",http://www.gmprop.com/,+1 585-568-7275,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOZolXKi-OAxQ7NAmvjf9mRzrfXzgDrBKkU9VRo=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:15.264Z,,,
https://www.google.com/maps/place/Proway+Management+Corporation/data=!4m7!3m6!1s0x89d6b4316035682f:0xc92e820a7bfe323f!8m2!3d43.18052!4d-77.6134203!16s%2Fg%2F1tf6n5tp!19sChIJL2g1YDG01okRPzL-ewqCLsk,Proway Management Corporation,5.0,1,Property management company,"1164 N Clinton Ave, Rochester, NY 14621, United States","59JP+6J Rochester, New York, USA",http://www.proway.com/,+1 585-434-0057,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Ur1qKGLzrIJsuZer4DtXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.55853&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:20.395Z,,,
https://www.google.com/maps/place/Eastwood+Management+Corporation/data=!4m7!3m6!1s0x89d6ca43149cfd13:0xeaa87d686618d663!8m2!3d43.1404055!4d-77.5486044!16s%2Fg%2F1w15_fd_!19sChIJE_2cFEPK1okRY9YYZmh9qOo,Eastwood Management Corporation,3.8,33,Property management company,"2115 East Ave, Rochester, NY 14610, United States","4FR2+5H Rochester, New York, USA",http://www.eastwoodmanagement.com/,+1 585-244-2744,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqONmbut_UvoV3mRh5-KZlbmTuUMd2dFMlhVNxOTnE7ljBH-S8mBO4II_f2lF7ifZP1oR2tw4o1fDw2cl1cxLLmTwHsWdz9fQUXTC2jNzQXq54hFCCvgiXeHMpIL8BIBPpRDbI=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,10 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:25.489Z,,,
"https://www.google.com/maps/place/Weichert,+Realtors%C2%AE+-+Lilac+Properties+%28Realtors+Rochester+NY,+Property+Management%29/data=!4m7!3m6!1s0x89d6b4f866506e35:0x70bfc69d0c727c59!8m2!3d43.1262041!4d-77.5956647!16s%2Fg%2F1tdb0ph3!19sChIJNW5QZvi01okRWXxyDJ3Gv3A","Weichert, Realtors® - Lilac Properties (Realtors Rochester NY, Property Management)",3.8,44,Property management company,"1580 Elmwood Ave #1e, Rochester, NY 14620, United States","4CG3+FP Rochester, New York, USA",https://www.weichertlilac.com/?utm_source=google&utm_medium=gbp&utm_campaign=through_gmb,+1 585-613-4606,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNdNlIBlav0JIChhQQ1Ktod-2dcwxj3kHUgUgfl=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:30.563Z,,,
https://www.google.com/maps/place/Wilco+Properties+LLC/data=!4m7!3m6!1s0x89d6b502d88eaaab:0x9797105cc8e1a4b9!8m2!3d43.144793!4d-77.600594!16s%2Fg%2F11d_78kbqp!19sChIJq6qO2AK11okRuaThyFwQl5c,Wilco Properties LLC,2.1,68,Property management company,"375 Averill Ave, Rochester, NY 14620, United States","49VX+WQ Rochester, New York, USA",https://www.wilcopropertiesllc.net/,+1 585-454-7143,Closes soon ⋅ 3 pm ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipPza-EqzrVwmzai1xDWgnynjAvyv2Liz42gNO0O=w408-h544-k-no,true,8:30 am–3 pm,8:30 am–3 pm,Closed,Closed,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:35.598Z,,,
https://www.google.com/maps/place/Jake+Johnson+Properties/data=!4m7!3m6!1s0x89d6b5280709b7bd:0x7c3ae991db0d8f46!8m2!3d43.1529022!4d-77.594997!16s%2Fg%2F11rzr10m4c!19sChIJvbcJByi11okRRo8N25HpOnw,Jake Johnson Properties,4.8,4,Property management company,"274 1/2, 274 Alexander St, Rochester, NY 14607, United States","5C34+52 Rochester, New York, USA",https://www.jakejohnsonproperties.com/,+1 585-434-4769,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ruzeBIYYh11a3dbuuG-BdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.320435&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-09-25T18:49:40.684Z,,,
