placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/The+Regenerative+Project/data=!4m7!3m6!1s0x866f95457113b9f3:0xddcb195634384abf!8m2!3d25.9360033!4d-97.4900596!16s%2Fg%2F11w_yvz0lz!19sChIJ87kTcUWVb4YRv0o4NFYZy90,The Regenerative Project,5.0,1,Wellness center,"2027 E Price Rd ste e, Brownsville, TX 78521, United States","WGP5+CX Brownsville, Texas, USA",https://theregenerativeproject.us/,+1 956-374-7095,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8igslzhPYeDHUSxXZBA-hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.708&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:58:54.657Z,,
"https://www.google.com/maps/place/RGV+Health+Medical+Clinic,+PLLC/data=!4m7!3m6!1s0x866f95369bf44c8b:0x4c18b7e0fcd06586!8m2!3d25.9321691!4d-97.5006146!16s%2Fg%2F11jzsvfv4g!19sChIJi0z0mzaVb4YRhmXQ_OC3GEw","RGV Health Medical Clinic, PLLC",4.7,86,Medical office,"832 Ridgewood St Suite B, Brownsville, TX 78520, United States","WFJX+VQ Brownsville, Texas, USA",http://rgvhealthmedicalclinic.com/,+1 956-667-5298,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2Rh3o9EVNnOD7hBvVqSewboH1iV4YYumc597GPAoDuL9tp-AXHujeiYGj7s5GsiMRIePpasDz7DfEw1_A6qb8uBjv64fgavRny0R_g2V6UeH5RTSiK2RjOAdoUhhd5SUsO3R3UA=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:58:59.548Z,,
https://www.google.com/maps/place/New+Horizon+Health+Center/data=!4m7!3m6!1s0x866f95c329ac0d7d:0xb9bbdc273bde240!8m2!3d25.931557!4d-97.4627662!16s%2Fg%2F1hf377jrr!19sChIJfQ2sKcOVb4YRQOK9c8K9mws,New Horizon Health Center,4.0,313,Community health center,"191 E Price Rd, Brownsville, TX 78521, United States","WGJP+JV Brownsville, Texas, USA",http://www.newhorizonhc.org/,+1 956-548-7400,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP-sld6Lu8I7Ki01B8Bb10tm8UG4H9auo8T7lVI=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,10 am–6 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:04.563Z,,
https://www.google.com/maps/place/UMatter/data=!4m7!3m6!1s0x866f958b720e0ccb:0x5503c887a39d964!8m2!3d25.9245082!4d-97.4592152!16s%2Fg%2F11jxk55fcl!19sChIJywwOcouVb4YRZNk5eog8UAU,UMatter,2.3,3,Wellness program,"5084 S Padre Island Hwy, Brownsville, TX 78521, United States","WGFR+R8 Brownsville, Texas, USA",,+1 833-628-8378,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3MS8ZGXZm4IN8WdomNXigw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.02728&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:09.336Z,,
"https://www.google.com/maps/place/Medwin+Family+Medicine+and+Rehab/@25.951576,-97.4997966,17z/data=!3m1!4b1!4m6!3m5!1s0x866f9699b218dd4b:0x406230a8cda0369d!8m2!3d25.951576!4d-97.4997966!16s%2Fg%2F1tgh7_bb",Medwin Family Medicine and Rehab,4.7,111,Medical clinic,"315 Jose Marti Blvd, Brownsville, TX 78526, United States","XG22+J3 Brownsville, Texas, USA",http://medwinfamily.com/,+1 956-546-7530,Open · Closes 6 pm,,,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:16.182Z,,
https://www.google.com/maps/place/Khit+Chiropractic+%26+Wellness+Center/data=!4m7!3m6!1s0x866f95d03ab18b57:0x2ab952fb6ecb564d!8m2!3d25.9319688!4d-97.472629!16s%2Fg%2F11dxs0_w6h!19sChIJV4uxOtCVb4YRTVbLbvtSuSo,Khit Chiropractic & Wellness Center,5.0,555,Chiropractor,"62 E Price Rd, Brownsville, TX 78521, United States","WGJG+QW Brownsville, Texas, USA",https://www.khitchiropractic.com/,+1 956-621-1154,Open · Closes 7:30 pm,,https://lh3.googleusercontent.com/p/AF1QipOiE3h0zyCqssTgGa3GIeCjA6lpxT_C_5rAJ64=w408-h271-k-no,true,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:21.008Z,,
https://www.google.com/maps/place/Energy+Spinal+Center+%26+Spa/data=!4m7!3m6!1s0x866f942f5ba27c15:0x974f22b7ee17ec81!8m2!3d25.9353094!4d-97.491886!16s%2Fg%2F1tpn2_m0!19sChIJFXyiWy-Ub4YRgewX7rciT5c,Energy Spinal Center & Spa,2.3,3,Chiropractor,"908 Paredes Line Rd, Brownsville, TX 78521, United States","WGP5+46 Brownsville, Texas, USA",http://www.energyspinalcenter.com/,+1 956-982-0082,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n8E6K-OOXna2hOFbFT8wnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.82124&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:26.039Z,,
https://www.google.com/maps/place/Texas+Injury+Chiropractic/data=!4m7!3m6!1s0x866f95bf73be9871:0x29c76f84011967d6!8m2!3d25.9528399!4d-97.4876317!16s%2Fg%2F1tht1wx5!19sChIJcZi-c7-Vb4YR1mcZAYRvxyk,Texas Injury Chiropractic,5.0,548,Chiropractor,"2501 Paredes Line Rd B-10, Brownsville, TX 78526, United States","XG36+4W Brownsville, Texas, USA",http://www.texasinjurychiro.com/,+1 956-550-0665,"Open · Closes 6 pm

Updated by others 4 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWjGk7L-Uk78r_pFkqAC_wJdWrjKo5CE4O4Bf4GY_HfpRgbb6VrwPG2E9ViILoqN3MLa5diRq7dXAOxDanDLxSK_Uk2cWsr8pkQBcP83SmClxgr5ooDvQBhizaaPQuB756b5ra=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:30.813Z,,
https://www.google.com/maps/place/Valley+Day+%26+Night+Clinic-Price+Rd./data=!4m7!3m6!1s0x866f9423fbfc9bdb:0x8457074afce6df7!8m2!3d25.936204!4d-97.5018604!16s%2Fg%2F1v2f0ywb!19sChIJ25v8-yOUb4YR923Or3RwRQg,Valley Day & Night Clinic-Price Rd.,4.1,974,Medical clinic,"1755 W Price Rd, Brownsville, TX 78520, United States","WFPX+F7 Brownsville, Texas, USA",https://vdnclinic.com/,+1 956-546-1000,Open · Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPK-q8iOhZbgrneu0sD1Bpfx_4awzLqqCUhQqr5=w408-h272-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,9 am–5 pm,12–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:35.504Z,,
https://www.google.com/maps/place/Yerberia+La+Azteca/data=!4m7!3m6!1s0x866f945d01227179:0x716ba6e9aac0c129!8m2!3d25.9037325!4d-97.5006457!16s%2Fg%2F1w0j00xy!19sChIJeXEiAV2Ub4YRKcHAqumma3E,Yerberia La Azteca,3.7,15,Herbal medicine store,"811 E Elizabeth St, Brownsville, TX 78520, United States","WF3X+FP Brownsville, Texas, USA",,+1 956-542-2299,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOgeN5txRMKFQR3F7kuoX0htnRIbGBF0nO08zDh=w471-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:40.175Z,,
https://www.google.com/maps/place/Synergetic+Health+%26+Wellness/data=!4m7!3m6!1s0x866f97bc75c05557:0x379263bc7df23634!8m2!3d25.9624191!4d-97.5065773!16s%2Fg%2F11wnn0hp1n!19sChIJV1XAdbyXb4YRNDbyfbxjkjc,Synergetic Health & Wellness,,,Wellness center,"3001 Pablo Kisel Blvd APT H2, Brownsville, TX 78526, United States","XF6V+X9 Brownsville, Texas, USA",https://www.synergeticwellness.com/,+1 956-733-4666,,,https://lh3.googleusercontent.com/p/AF1QipOTz9JuXZxy8EcqjgDrLjQZjYES7SagLSzh0cmI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:43.005Z,,
https://www.google.com/maps/place/Rosas+Medical+Clinic+-+Brownsville/data=!4m7!3m6!1s0x866f942e6954ab91:0x319fcf7431afbebc!8m2!3d25.9324068!4d-97.4882617!16s%2Fg%2F11c5fzs9pg!19sChIJkatUaS6Ub4YRvL6vMXTPnzE,Rosas Medical Clinic - Brownsville,4.4,549,Medical clinic,"704 Paredes Line Rd Suite A, Brownsville, TX 78521, United States","WGJ6+XM Brownsville, Texas, USA",https://rosasmedical.com/,+1 956-831-7111,Open · Closes 5 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipOBNJT3wCPnFe4-keneYHtNVd3MEP2cfusLcv8f=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:48.090Z,,
https://www.google.com/maps/place/Starbase+Spine+and+Injury/data=!4m7!3m6!1s0x866f950d5f1dfe57:0x6e00753cf3e5ce9d!8m2!3d25.9071626!4d-97.4913739!16s%2Fg%2F11spn4sc7x!19sChIJV_4dXw2Vb4YRnc7l8zx1AG4,Starbase Spine and Injury,4.9,111,Chiropractor,"1449 E 12th St STE C, Brownsville, TX 78520, United States","WG45+VF Brownsville, Texas, USA",http://starbasedc.com/,+1 956-525-7456,"Open · Closes 5 pm

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMd_aQM03iZ1zVZMIzOrRemEbWvCq0iOFMeVn7f=w408-h306-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,11 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:53.098Z,,
"https://www.google.com/maps/place/R.Todd+Brewer+DC,+Diagnostic+Chiropractic+Center/data=!4m7!3m6!1s0x866f9700c608bac9:0xa2009a62903c6e63!8m2!3d25.9477452!4d-97.481374!16s%2Fg%2F1td3ry6f!19sChIJyboIxgCXb4YRY248kGKaAKI","R.Todd Brewer DC, Diagnostic Chiropractic Center",4.9,52,Chiropractor,"10 Providencia Ct suite, Brownsville, TX 78526, United States","WGX9+3F Brownsville, Texas, USA",http://diagnosticchiropractic.com/,+1 956-544-0322,Open · Closes 1 pm · Reopens 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTcZWQ-jC5B-m6XszojA7-tylLjf1kK72nhJz1rtFIHLPCtaHDYT-ibROLZxiVl88GwOk0NmMjTzWNI6fWQJCymOGpwUVWWZpE2186zq4amXf4GQteUSLAVjyBHeAbQT0P0aIb=w408-h250-k-no,false,"9 am–1 pm, 3–5:30 pm","9 am–1 pm, 3–5:30 pm","9 am–1 pm, 3–5:30 pm","9 am–1 pm, 3–5:30 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T17:59:58.102Z,,
https://www.google.com/maps/place/Sarah%27s+Touch+Of+Wellness/data=!4m7!3m6!1s0x866f95733fae18e9:0xd641c7234e4d15cd!8m2!3d25.9116097!4d-97.5097429!16s%2Fg%2F11k3r40rlx!19sChIJ6RiuP3OVb4YRzRVNTiPHQdY,Sarah's Touch Of Wellness,,,Alternative medicine practitioner,"355 W Elizabeth St Suite131, Brownsville, TX 78520, United States","WF6R+J4 Brownsville, Texas, USA",http://www.sarahdziubanekinternational.com/,+1 956-545-7899,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KtA8ypMjsMsN0_FjBBshAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.41782&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T18:00:01.128Z,,
https://www.google.com/maps/place/The+Wellness+Spot/data=!4m7!3m6!1s0x866f975fd24a2a2b:0xbd7458dc86aba1c6!8m2!3d25.9841357!4d-97.4590104!16s%2Fg%2F11w9gy1xft!19sChIJKypK0l-Xb4YRxqGrhtxYdL0,The Wellness Spot,5.0,16,Medical spa,"2065 Dr Hugh Emerson Rd, Brownsville, TX 78526, United States","XGMR+M9 Brownsville, Texas, USA",https://www.thewellnessspotrgv.com/,+1 956-410-5899,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMAEzG3LrRVi-grO6hIChL90kph76lxBlq-76E5=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T18:00:05.874Z,,
https://www.google.com/maps/place/Tienda+Naturista+Matamoros+Diagonal/data=!4m7!3m6!1s0x866f9522b4940437:0xbaece1f0ae31a19a!8m2!3d25.8764766!4d-97.5170547!16s%2Fg%2F11j6wdhk_7!19sChIJNwSUtCKVb4YRmqExrvDh7Lo,Tienda Naturista Matamoros Diagonal,4.5,11,Vitamin & supplements store,"Calle Diagonal Cuauhtemoc entre 20 y 21 numero 205-C Referencia frente a gasolinera karzo o a un lado de similares, Diag. Cuauhtémoc, Zona Centro, 87300 Heroica Matamoros, Tamps., Mexico","VFGM+H5 Matamoros, Tamaulipas, Mexico",,+52 868 134 7731,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOXYSNul8qr_LZyBHiVKLKYpMlPCL6ykJaSiMgC=w408-h929-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T18:00:11.132Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Uptown+Clinic+Pllc/data=!4m7!3m6!1s0x866f94117409f1ef:0xcb8cec760f22c2f0!8m2!3d25.924231!4d-97.510074!16s%2Fg%2F11r6lq0mzw!19sChIJ7_EJdBGUb4YR8MIiD3bsjMs,Uptown Clinic Pllc,4.7,13,Family practice physician,"115, Suite B Uptown Ave, Brownsville, TX 78520, United States","WFFQ+MX Brownsville, Texas, USA",,+1 956-620-3140,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WJq-VZ5AF765-tj68Q1xxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.36748&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T18:00:13.719Z,,
https://www.google.com/maps/place/Slim+Texas+Medical+Clinic/data=!4m7!3m6!1s0x866f957a7e74d4f3:0xbf50e257fb5f153b!8m2!3d25.9181519!4d-97.5141697!16s%2Fg%2F11v3zt6yjr!19sChIJ89R0fnqVb4YROxVf-1fiUL8,Slim Texas Medical Clinic,5.0,18,Weight loss service,"1121 Professional Dr, Brownsville, TX 78520, United States","WF9P+78 Brownsville, Texas, USA",https://www.slimtexasmed.clinic/semaglutide-in-brownsville,+1 956-398-5905,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNkUYgJLbTbZFG_In1GrbUSzbbBF8cNo_Wfx8d2=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-23T18:00:18.371Z,,
