placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Speck+USA/data=!4m7!3m6!1s0x87ec1f956cfaee33:0x352d1ed4720d643d!8m2!3d41.5202632!4d-93.7614741!16s%2Fg%2F1v46_xp9!19sChIJM-76bJUf7IcRPWQNctQeLTU,Speck USA,4.2,61,Swimming pool contractor,"3381 S 42nd St, West Des Moines, IA 50061, United States","G6CQ+4C West Des Moines, Iowa, USA",https://speckusa.com/,+1 515-285-4649,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOCIHVgmFVG4OijdVk9oeBY1jVbvOb3zf4Z5bZG=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:18.180Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Platinum+Pools+Iowa+-+Pool+Builders.+Fiberglass+Pools.+Pool+Installers./data=!4m7!3m6!1s0x87ec3f8ef18e4feb:0x7aab1f5727791c7e!8m2!3d41.6513723!4d-93.6198994!16s%2Fg%2F11jn4zv0qf!19sChIJ60-O8Y4_7IcRfhx5J1cfq3o,Platinum Pools Iowa - Pool Builders. Fiberglass Pools. Pool Installers.,5.0,2,Swimming pool contractor,"303 NW 49th Pl, Des Moines, IA 50313, United States","M92J+G2 Des Moines, Iowa, USA",https://www.wigesoutdoorservices.com/,+1 515-954-9958,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMr1GuYD004yDDjxB6ri0-cM3W05NjQ8_cGSkvq=w408-h287-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:22.707Z,,,,
https://www.google.com/maps/place/Oasis+Of+Iowa/data=!4m7!3m6!1s0xa50353dc05e7b85b:0x3db1e695acd5f45a!8m2!3d41.6391543!4d-93.6877834!16s%2Fg%2F11sg386cfg!19sChIJW7jnBdxTA6URWvTVrJXmsT0,Oasis Of Iowa,5.0,21,Swimming pool contractor,,,https://www.oasisofiowa.com/maintain-repair-remodel-pools,+1 515-494-4599,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMiDATnHBMiCfSudS3r6-K6hzSokdf7fARW4HBL=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:27.528Z,,,,
https://www.google.com/maps/place/Wellmark+YMCA/data=!4m7!3m6!1s0x87ee990121b50c39:0x613d4e6bed770448!8m2!3d41.5881225!4d-93.6243729!16s%2Fg%2F1tf1c990!19sChIJOQy1IQGZ7ocRSAR37WtOPWE,Wellmark YMCA,4.4,564,Gym,"501 Grand Ave, Des Moines, IA 50309, United States","H9QG+67 Des Moines, Iowa, USA",http://www.dmymca.org/wellmark,+1 515-282-9622,"Open ⋅ Closes 9 pm

Confirmed by others 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMP-UZpq5FKwadIiyy8cNglcnhVC5jVuqWkW6aG=w408-h282-k-no,true,5 am–9 pm,5 am–9 pm,5 am–7 pm,5 am–9 pm,5 am–8 pm,7 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:32.455Z,,,,
https://www.google.com/maps/place/Birdland+Pool/data=!4m7!3m6!1s0x87ee9978118947a7:0xbc2024a647e5f690!8m2!3d41.6156425!4d-93.6224305!16s%2Fg%2F1td9r1_w!19sChIJp0eJEXiZ7ocRkPblR6YkILw,Birdland Pool,4.2,118,Swimming facility,"300 Holcomb Ave, Des Moines, IA 50313, United States","J98H+72 Des Moines, Iowa, USA",,+1 515-243-3567,Opens soon ⋅ 1 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-9hPgOEW2bmqzbymZU1cXfUKnBF-6FkL_dQzB7HteND7fmeisRdhrz_MoBC1g6nbbK2GUaBvbQOZ55h3wHiEMfE1k3XIdbg_TQ6mdhFCnG1c_pap8GJIG1I_8I7JlA7qAym0=w408-h544-k-no,true,1–6:30 pm,1–6:30 pm,1–6:30 pm,1–6:30 pm,1–6:30 pm,1–5 pm,1–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:36.977Z,,,,
https://www.google.com/maps/place/Just+Add+Water/data=!4m7!3m6!1s0x87ee848fa8747a4f:0xf86fba6a5c858c8a!8m2!3d41.566662!4d-93.649087!16s%2Fg%2F1xfsp8yw!19sChIJT3p0qI-E7ocRioyFXGq6b_g,Just Add Water,5.0,47,Pond contractor,"2223 SW 23rd St, Des Moines, IA 50321, United States","H982+M9 Des Moines, Iowa, USA",https://iowawaterscapes.com/,+1 515-208-4099,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMv-Er4EJIO0QXvINU03ATJNWKunn0FYTl6i3rD=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:41.687Z,,,,
"https://www.google.com/maps/place/Dyve+Pool+Co./@41.5680986,-93.7155516,17z/data=!3m1!4b1!4m6!3m5!1s0x87ee9fbb081ce801:0x51245347b1b9733f!8m2!3d41.5680986!4d-93.7155516!16s%2Fg%2F11fnypgrxk",Dyve Pool Co.,1.0,5,Swimming pool contractor,"175 9th St, West Des Moines, IA 50265, United States","H79M+6Q West Des Moines, Iowa, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:47.021Z,,,,
https://www.google.com/maps/place/Juarez+Excavating+%26+Fiberglass+pools/data=!4m7!3m6!1s0x87ee9b0bcf256995:0xb8d87604e5290998!8m2!3d41.7136546!4d-93.5995913!16s%2Fg%2F11fm39bmyl!19sChIJlWklzwub7ocRmAkp5QR22Lg,Juarez Excavating & Fiberglass pools,4.8,25,Swimming pool contractor,"1617 S Ankeny Blvd, Ankeny, IA 50023, United States","PC72+F5 Ankeny, Iowa, USA",https://www.juarezfiberglasspools.com/,+1 515-895-1179,"Open ⋅ Closes 5 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2_7xKwsKOc0tsDglqjnjtvpeTZy8-9xQd5An4=w408-h272-k-no,true,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:52.129Z,,,,
https://www.google.com/maps/place/Des+Moines+Marriott+Downtown/data=!4m7!3m6!1s0x87ee99017dab484d:0xa84d606bff7cd2b1!8m2!3d41.5873149!4d-93.6267569!16s%2Fm%2F0hzrlmh!19sChIJTUirfQGZ7ocRsdJ8_2tgTag,Des Moines Marriott Downtown,4.3,2174,,"700 Grand Ave, Des Moines, IA 50309, United States","H9PF+W7 Des Moines, Iowa, USA",https://www.marriott.com/en-us/hotels/dsmia-des-moines-marriott-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 515-245-5500,,https://lh3.googleusercontent.com/p/AF1QipN25ObpFT1ssW2mejzwPnBpZtTyszgLfCMXClLC=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:55.225Z,,,,
https://www.google.com/maps/place/Teachout+Aquatic+Center/data=!4m7!3m6!1s0x87ee9745cb3c17cd:0x448655e781a174f3!8m2!3d41.6121249!4d-93.5666955!16s%2Fg%2F12lkqp57b!19sChIJzRc8y0WX7ocR83ShgedVhkQ,Teachout Aquatic Center,3.6,190,Public swimming pool,"2601 Hubbell Ave, Des Moines, IA 50317, United States","JC6M+R8 Des Moines, Iowa, USA",,+1 515-243-3567,Opens soon ⋅ 1 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXsAOYSjP0BrDd7RJ_9UgZwm4zEQZ3E-5cadhHnUKKJK3kXE8i7R8fOGIj73fSdRSUx-f3SVXb0MNc421DrdLkDfwaqrHmyxu_HdX1T-Ne7kJuMMrunCKCPg-i2J28jqbG9ZbG=w408-h306-k-no,true,1–6:30 pm,1–6:30 pm,1–6:30 pm,1–6:30 pm,1–6:30 pm,12:30–7:30 pm,1–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:40:59.880Z,,,,
https://www.google.com/maps/place/Excel+Lawns+%26+Landscape/data=!4m7!3m6!1s0x87ee98640c742b2f:0xe0c7159eb6e26d7c!8m2!3d41.5734174!4d-93.6043511!16s%2Fg%2F11cnwd0ft6!19sChIJLyt0DGSY7ocRfG3itp4Vx-A,Excel Lawns & Landscape,4.9,91,Lawn care service,"616 E Granger Ave, Des Moines, IA 50315, United States","H9FW+97 Des Moines, Iowa, USA",https://www.excellawnsandlandscape.com/,+1 515-329-0294,,https://lh3.googleusercontent.com/p/AF1QipNcUfK0C0WDUrQTq4ga9bTfiapjFZqDOICNJUw=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:04.747Z,,,,
https://www.google.com/maps/place/The+Pool+Loop/data=!4m7!3m6!1s0x87ec215d30c3931f:0x719586b40ad0b319!8m2!3d41.6224686!4d-93.7292775!16s%2Fg%2F11q1vyfqlr!19sChIJH5PDMF0h7IcRGbPQCrSGlXE,The Pool Loop,4.7,24,Swimming pool repair service,,,https://www.poolloopdsm.com/,+1 515-644-7665,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNX-Lz8UjLq2RbkicxZIVGYbo5RzRbKMF7KJrk=w568-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:09.295Z,,,,
https://www.google.com/maps/place/Paradise+Pools+of+Iowa/data=!4m7!3m6!1s0x87ec0c4caf77e1ed:0x931a9b49ffef91d!8m2!3d41.3308239!4d-94.0137161!16s%2Fg%2F1tczqxrc!19sChIJ7eF3r0wM7IcRHfn-n7SpMQk,Paradise Pools of Iowa,5.0,1,Swimming pool contractor,"Winterset, IA 50273, United States","8XJP+8G Winterset, Iowa, USA",http://www.buildyourparadisepool.com/,+1 515-468-7088,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dmidU0aghRxpIUQmrM9J-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.16045&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:14.365Z,,,,
https://www.google.com/maps/place/James+McCue/data=!4m7!3m6!1s0x87ee9f6154b4b033:0xc38292ee3e3d05f3!8m2!3d41.5987995!4d-93.6686808!16s%2Fg%2F11h9bk9w84!19sChIJM7C0VGGf7ocR8wU9Pu6SgsM,James McCue,,,Landscaper,"3811 Cottage Grove Ave, Des Moines, IA 50311, United States","H8XJ+GG Des Moines, Iowa, USA",,+1 515-577-6167,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C0_jd4Bg2OsC1nqnNF2wag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.354183&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:17.128Z,,,,
https://www.google.com/maps/place/Swimming+Pool+Supply+Co/data=!4m7!3m6!1s0x87ec270856427d91:0xe742aeb41384b70d!8m2!3d41.6569063!4d-93.7713311!16s%2Fg%2F1tdzx8dv!19sChIJkX1CVggn7IcRDbeEE7SuQuc,Swimming Pool Supply Co,4.6,328,Swimming pool contractor,"3850 SE Capitol Cir, Grimes, IA 50111, United States","M64H+QF Grimes, Iowa, USA",http://www.spspools-spas.com/,+1 515-986-3931,"Open ⋅ Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN_vX1qFzvJEi5aSIVQcnYRm7kibMoQ9k4tRqL2=w408-h241-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:21.686Z,"Pool & spa company featuring above & inground pools, plus installation, services & supplies.",,,
https://www.google.com/maps/place/Trident+Pools+%26+Spas/data=!4m7!3m6!1s0x60e4241c56ab00e7:0x567f53ad2d585204!8m2!3d41.6391543!4d-93.6513264!16s%2Fg%2F11v0t9j7zb!19sChIJ5wCrVhwk5GARBFJYLa1Tf1Y,Trident Pools & Spas,5.0,1,Swimming pool contractor,,,https://tridentpoolsandspas.com/,+1 515-981-0138,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN0kLkng7tRYyioOSRvtAzYfX23ix6J0iggY4b4=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:26.137Z,,,,
https://www.google.com/maps/place/Water+World+Ltd/data=!4m7!3m6!1s0x87ee9c068458b747:0x9bbcc627b9b6867c!8m2!3d41.6298533!4d-93.6669946!16s%2Fg%2F1tlw9mpj!19sChIJR7dYhAac7ocRfIa2uSfGvJs,Water World Ltd,4.2,36,Hot tub store,"3619 Douglas Ave, Des Moines, IA 50310, United States","J8HM+W6 Des Moines, Iowa, USA",http://waterworldltd.com/,+1 515-277-6066,"Closed ⋅ Opens 10 am Tue

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbVTS-4Qd0QCpIqJYqeCJDG8phPDBW5rFobtuChPBDWwuUCjlHHxNU18pvnYoKMgZTVbe3SHn7dVemCP87JUe9O2XPge-c6w75lNM7FUbMWXeGDUgJ9Pt3IP2ml_j3dhD_Zt4=w408-h307-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:31.356Z,· In-store shopping · In-store pick-up · Delivery,Identifies as women-owned,,
https://www.google.com/maps/place/Premier+Pools+%26+Spas/data=!4m7!3m6!1s0x87ee9daa55b1af53:0x359fad178ca34c0c!8m2!3d41.6789351!4d-93.6807915!16s%2Fg%2F11n071wh_2!19sChIJU6-xVaqd7ocRDEyjjBetnzU,Premier Pools & Spas,4.6,31,Swimming pool contractor,"6516 NW Beaver Dr, Johnston, IA 50131, United States","M8H9+HM Johnston, Iowa, USA",https://premierpoolsandspas.com/pool-builders/iowa/des-moines/,+1 515-355-3733,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOip6BGFzvNXmh9RapNWy5wMnNRsoUqpnLCKXRy=w426-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:36.988Z,,,,
https://www.google.com/maps/place/ACCO+Unlimited+Corporation/data=!4m7!3m6!1s0x87ee9c591373ccd5:0x5c925bae514a7490!8m2!3d41.6582783!4d-93.6893572!16s%2Fg%2F1t_kh25z!19sChIJ1cxzE1mc7ocRkHRKUa5bklw,ACCO Unlimited Corporation,3.9,16,Swimming pool supply store,"5105 NW Johnston Dr, Johnston, IA 50131, United States","M856+87 Johnston, Iowa, USA",http://www.accounlimited.com/,+1 515-278-0487,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPyPKpM7X6-L7Rd1rzYuf6QNgR-PU513nKbL3hu=w408-h309-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-10-27T17:41:41.988Z,· In-store pick-up,,,
