placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Ohio+Pool+Restoration/data=!4m7!3m6!1s0x8840e1b27f969459:0x57b915bf5c8a64d8!8m2!3d39.101069!4d-84.262434!16s%2Fg%2F11rb60wsrv!19sChIJWZSWf7LhQIgR2GSKXL8VuVc,Ohio Pool Restoration,4.8,121,Swimming pool contractor,"956 Old State Rte 74, Batavia, OH 45103, United States","4P2Q+C2 Batavia, Ohio, USA",http://www.ohiopoolrestoration.com/,+1 513-753-7946,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepln71Oi-0a0CdNgeWXre7b1dzbp-VxVHSjKpm8duMYjO7nRrVuiI1g013S9JMt8oc0ln_q_-PgWHZ3ElHsDSxS8fw7zWqxSDWVarI-XPME897shePqfPna6lXPGw2Ajk0U3NT-QQ=w408-h544-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:14.593Z,,,,
https://www.google.com/maps/place/O%27Brien+Pools+Inc./data=!4m7!3m6!1s0x88404a79d4211bcb:0x8bfc530311945003!8m2!3d39.2474088!4d-84.6030923!16s%2Fg%2F12610pztj!19sChIJyxsh1HlKQIgRA1CUEQNT_Is,O'Brien Pools Inc.,4.8,19,Swimming pool contractor,"3748 Susanna Dr, Cincinnati, OH 45251, United States","69WW+XQ Cincinnati, Ohio, USA",https://obrienpoolsinc.com/,+1 513-383-1318,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHFOINdhJoJHYcatsLRyEWSK-Wl6969DTs9Ku56JcG3HSX262Vg1NRu2UIRNw4dP3cV0ZyM3XQ19e6VU4P6OfsCATxS2Yo1ZrkzfRbgBlLZbz_t_HRNJxwE8V4yk5Jr5CFfenf7Q=w427-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:19.375Z,,,,
https://www.google.com/maps/place/Aqua-Tech+Pools/data=!4m7!3m6!1s0x884050caf5a4b2ff:0xd3c6f2df25627c46!8m2!3d39.3276149!4d-84.3566082!16s%2Fg%2F1tcv_2n5!19sChIJ_7Kk9cpQQIgRRnxiJd_yxtM,Aqua-Tech Pools,4.3,109,Swimming pool contractor,"8717 Cincinnati Columbus Rd, West Chester Township, OH 45069, United States","8JHV+29 Mason, Ohio, USA",http://www.aquatechpoolsohio.com/,+1 513-777-3500,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1FJjzU-kDWw4qmdNE5c6wYaaOgurcTY-qRfhJof1-QAE80qQtvXGWO-n-7t6Y4bNsU0XbWT5EtDwdUi_vPJPFHu2jrzX17hcBcqHNnt0LvBKBuo6mOfAniyxVmQS5X-3KAmLt3w=w408-h272-k-no,true,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:24.093Z,,,,
https://www.google.com/maps/place/Aquamarine+Pool+Co.+Inc./data=!4m7!3m6!1s0x8840ff0179c1f85b:0xfec8f38e0acf3693!8m2!3d39.1909658!4d-84.2616561!16s%2Fg%2F1wyc4__d!19sChIJW_jBeQH_QIgRkzbPCo7zyP4,Aquamarine Pool Co. Inc.,4.4,104,Swimming pool contractor,"819 Montclair Ct, Milford, OH 45150, United States","5PRQ+98 Milford, Ohio, USA",https://www.aquamarinepools.com/,+1 513-604-6450,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplFdgr6MlKoxuP_SV0fwz25MZdhNfb6I0VzR5qQpEx9AoyEjrPSYjWKZBlFageAdfHl8jEpZ0skFgjDYr3vB4HoU2yy2FOSAn2Gcgz8fK4gtjQ54_A-jxMGVA_mGD_VLQ6sNvQ=w408-h306-k-no,true,9 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:28.786Z,,,,
https://www.google.com/maps/place/Klimat+Master+Pools/data=!4m7!3m6!1s0x8841b1ae541d78f5:0x7d840c70ecf37e0f!8m2!3d39.0389411!4d-84.4509624!16s%2Fg%2F1tcyg456!19sChIJ9XgdVK6xQYgRD37z7HAMhH0,Klimat Master Pools,4.4,52,Swimming pool contractor,"2440 Alexandria Pike, Highland Heights, KY 41076, United States","2GQX+HJ Highland Heights, Kentucky, USA",http://www.klimatmasterpools.com/,+1 859-572-0111,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRkg140ewk9PSeGuBoc2YOI9XXZWNUiPN9bUD4Tgjlqo_RNbz1JiS6n-7OCTOeNWkp2al4djTx3LkR_dDzunZoHJnjN_fNRbIH9Nxh2gmu_5upzrahaCoNTCYuPQsUedC5iO97=w408-h272-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:33.673Z,,,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8841ca0bec9a28bf:0xcf2322b66296b867!8m2!3d39.1304004!4d-84.6109228!16s%2Fg%2F1tctsbvl!19sChIJvyia7AvKQYgRZ7iWYrYiI88,Leslie's Pool Supplies,3.8,88,Swimming pool supply store,"5038 Glencrossing Way Ste 176, Cincinnati, OH 45238, United States","49JQ+5J Cincinnati, Ohio, USA",https://lesliespool.com/location/cincinnati-ohio-western-hills-186.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_186,+1 513-922-3373,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAbUrh0BAVVD4EObPQF1LkrzKyA9UWVo-R-88DPUmLE9DBijrYoywB1872HoGbgBzhdTFNfqhP73HleXsqd3NOIdW_QfmvgGXVPGj-BgO0wI-DFeJuLSe_F8YuxMxGmq3RDA4Uew=w426-h240-k-no,true,12–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:38.613Z,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup · Delivery",LGBTQ+ friendly,,
https://www.google.com/maps/place/Ernie%27s+Underwater+Pool+Repair/data=!4m7!3m6!1s0x8841b2e6afba4c8d:0xd9d31b00873310eb!8m2!3d39.4102134!4d-85.044954!16s%2Fg%2F11bvqjzmr5!19sChIJjUy6r-ayQYgR6xAzhwAb09k,Ernie's Underwater Pool Repair,5.0,17,Swimming pool repair service,,,http://erniesunderwater.com/%20%20%20%20%20ewaits2@gmail.com,+1 513-310-4139,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWKGCUMwR68sGamikk34Ebj5hS3khENmsJLlosgUxgeStXd8uYzaN1hpxtwBZH4XDW2j4FNSNxG06s_p_U2uULpl0WO0MNtRb91sf-S9d0-ju8Cs2zpsQ4-Zq_aAluDJIgt_E=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:43.154Z,,,true,
https://www.google.com/maps/place/Cincinnati+Pool+Divers/data=!4m7!3m6!1s0x8840534e14d22991:0xbd47252a1a3b0e8a!8m2!3d39.168218!4d-84.4063545!16s%2Fg%2F11h07_h8nv!19sChIJkSnSFE5TQIgRig47GiolR70,Cincinnati Pool Divers,4.9,88,Swimming pool repair service,,,http://www.cincinnatipooldivers.com/,+1 513-843-9799,Closed · Opens 9:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjYavzj_4yWjRn8OJbsiumQAe6YgRp9R2TJvzZ6wgyH2QCstX-lmm4WDrSCILGi9Av0NYSdTJl8QEHPIH-ZYF0iTOuIU2kGgf-b6H76GDTa5mYf5AOnGnC5JiSTWNnQjoYC8IZGHiZvkuz=w408-h306-k-no,true,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,10 am–5 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:47.794Z,,,,
https://www.google.com/maps/place/Queen+City+Pool+Pros/data=!4m7!3m6!1s0x8841b377d85c89cd:0x8fcdbe3ac34c009!8m2!3d39.162044!4d-84.47192!16s%2Fg%2F11jky3zldt!19sChIJzYlc2HezQYgRCcA0rOPb_Ag,Queen City Pool Pros,4.6,47,Swimming pool contractor,,,https://queencitypoolpros.com/,+1 513-818-6204,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo1DtPHBPMq8BSkycHI1OJBPEVZJNHhnHKUFivHS98-6Ptj1UUZr61u1vZ6KSQXAhECpEEtOf16Y25LaTpuT39UHfg2TL1gGMHxdi_a4gNec0yC3vnR2qX2L2DsjCSboPDSJfm=w408-h272-k-no,true,,,,,,,,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:52.403Z,,,,
https://www.google.com/maps/place/SunSpot+Pool+%26+Patio/data=!4m7!3m6!1s0x88404d1521c707e5:0x35f727377706b1e6!8m2!3d39.2124061!4d-84.4601499!16s%2Fg%2F1tdxr41g!19sChIJ5QfHIRVNQIgR5rEGdzcn9zU,SunSpot Pool & Patio,4.6,67,Swimming pool supply store,"349 Elliott Ave, Cincinnati, OH 45215, United States","6G6Q+XW Cincinnati, Ohio, USA",https://www.sunspotpoolandpatio.com/,+1 513-821-8422,"Closed · Opens 10 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2DDn1ga6RiMVOOipH_LvS50E6IXEIk6wC3VUmrr_QxwSa7yvOGGW49sZliUB_ExM_qlW6onjvbFpXYUbtOcXw6rGbLZ_XSBjO5RPpK9Ow450waE0mgc3aP7nD5-G_Qrf7Vtl3=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:34:57.221Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Perfect+Pools/data=!4m7!3m6!1s0x8841b1af949ec67f:0x9a9fc87a542d6cd6!8m2!3d39.0745854!4d-84.4711562!16s%2Fg%2F11hy9p9zyy!19sChIJf8aelK-xQYgR1mwtVHrIn5o,Perfect Pools,3.5,8,Swimming pool contractor,"2404 Joyce Ave, Southgate, KY 41071, United States","3GFH+RG Southgate, Kentucky, USA",http://www.perfectpoolsnow.com/,+1 859-441-3226,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7WtL3VtdB6hORxNKWqGLEVNedw2e5eI-4bodrNgTjZ6lSZAyfkkH2XuuWO5wYORNndcXfQmzloGBddhIR8D7O95oKeYw0vOq0r5K8HD4N3A1puHF4iV-V2ocCjz4pMTsbVZRU2A=w408-h306-k-no,true,,,,,,,,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:35:00.178Z,,,,
https://www.google.com/maps/place/Aquarian+Pools+%26+Spas/data=!4m7!3m6!1s0x8840558387dcb28d:0x440c9e4d87c6700b!8m2!3d39.2269725!4d-84.2773918!16s%2Fg%2F1tdbxffc!19sChIJjbLch4NVQIgRC3DGh02eDEQ,Aquarian Pools & Spas,3.9,141,Swimming pool contractor,"631 Loveland-Miamiville Rd, Loveland, OH 45140, United States","6PGF+Q2 Loveland, Ohio, USA",http://aquarianpoolinc.com/,+1 513-576-9771,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFob3Ov4V64jZ9qTgauwS1JsRUZ3-BP_AOgtpdj31BVuFSKHVfZX5lgip-wEZAjoMpN4ALoLi4L6AYRUK-xTmbCyCPs2VpyZ--iTTWySGlwYBDwHXY1ppRJc80CIOBHULUlZSJSA=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:35:05.095Z,"Pool design company also stocking hot tubs, patio furniture, chemicals & accessories.",,,
https://www.google.com/maps/place/Ziegler+Park+Pool/data=!4m7!3m6!1s0x8841b3e2c24e1157:0xbe74a04227a7f559!8m2!3d39.1108444!4d-84.5112904!16s%2Fg%2F1td6yt1y!19sChIJVxFOwuKzQYgRWfWnJ0KgdL4,Ziegler Park Pool,4.6,343,Swimming pool,"216 Woodward St, Cincinnati, OH 45202, United States","4F6Q+8F Cincinnati, Ohio, USA",https://zieglerpark.org/feature/pool/information/,+1 513-381-7946,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8jTqNf7zyltLPT1Uqod2WAcRocS9oxG_iw3A9HAux_qKkPEF7jVUZb-oiuW4kHxcEybDpZoeDnbMfaJwD5a8zrF504bFHI-laZcu8dua8l2UZJIEbWs4kfyQNFbnI7s2WFiP3=w408-h306-k-no,false,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,10 am–6:45 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:35:09.924Z,,,,
https://www.google.com/maps/place/Tim%27s+Pools+%26+Spas/data=!4m7!3m6!1s0x884050c542f57d19:0x2df0adaa544c1959!8m2!3d39.3404597!4d-84.3403884!16s%2Fg%2F1tks6_74!19sChIJGX31QsVQQIgRWRlMVKqt8C0,Tim's Pools & Spas,4.8,95,Hot tub store,"1065 Reading Rd, Mason, OH 45040, United States","8MR5+5R Mason, Ohio, USA",https://timspoolsandspasoh.hibuwebsites.com/,+1 513-270-6291,"Closed · Opens 10 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerp3FzZEttId3RIQXo8ZHUGvWNwsBvx3_ysOHXS8z980-stBkBZKMe_dzgHrdsZ77q90nU7mznIbFD8YOGlrjXwD1Ckoj6fkb7b7E8OahexPaRU_FB64SbHXDp3GxN9mtYJjikIZg=w408-h240-k-no-pi-0-ya346.3457-ro-0-fo100,true,Closed,10 am–7 pm,10 am–7 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–5 pm,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:35:14.840Z,· In-store shopping · Kerbside pickup · Delivery,LGBTQ+ friendly,,
https://www.google.com/maps/place/Professional+Pool+and+Spa+Services/data=!4m7!3m6!1s0x8841b1e830520ad9:0x8595e25c4be0f0a4!8m2!3d39.0701147!4d-84.4665274!16s%2Fg%2F1tdwl5l2!19sChIJ2QpSMOixQYgRpPDgS1zilYU,Professional Pool and Spa Services,5.0,15,Swimming pool repair service,"90 Alexandria Pike, Fort Thomas, KY 41075, United States","3GCM+29 Fort Thomas, Kentucky, USA",http://www.propoolspa.com/,+1 859-781-7031,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweret75_K8hXplKuQyQrMbNL_umFiPnwIcTygPK07YwrfpJFxMvLzefqGjmQh0bdSe5py-R5IYHO1VNpOy8uPprjY5ANflOjBAAYPh8NqKBrSkWlmlqHIaOa8w7KlfflnZBs10s=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,https://www.google.com/maps/search/pool+services+businesses+in+Cincinnati+Cincinatti+OH/,2026-03-23T03:35:19.757Z,,,,
