placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/SALT+Plumbing+Air+%26+Electric/data=!4m7!3m6!1s0xa610ec2fd3919759:0xbd080495e4a102d6!8m2!3d30.2645279!4d-97.7821244!16s%2Fg%2F11k3g2wxz3!19sChIJWZeR0y_sEKYR1gKh5JUECL0,SALT Plumbing Air & Electric,4.9,1308,HVAC contractor,"901 S MoPac Expy, Austin, TX 78746, United States","7679+R5 Austin, Texas, USA",https://callsalt.com/?utm_source=GBP&utm_medium=organic&utm_campaign=austin,+1 737-386-9507,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPvc8z4UELUrF6jIVJ8LxcN9MWDgEKzs2yqV-qs=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:18.241Z,,,
https://www.google.com/maps/place/TJ+Plumber+Austin/data=!4m7!3m6!1s0x8644b72462dc9433:0x254bc383ae529ccb!8m2!3d30.2658307!4d-97.6979515!16s%2Fg%2F11l2j6kljw!19sChIJM5TcYiS3RIYRy5xSroPDSyU,TJ Plumber Austin,4.7,23,Plumber,"3605 Thompson St, Austin, TX 78702, United States","7882+8R Austin, Texas, USA",https://tjplumberaustin.com/,+1 512-661-7896,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5eEicKVT3kYYi1A2hRhh1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.14322&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:23.109Z,,,
https://www.google.com/maps/place/Austin+Plumbery/data=!4m7!3m6!1s0x8644b40cca007f6f:0x3b4e7e1a286d9c97!8m2!3d30.295706!4d-97.7627534!16s%2Fg%2F11c5_3sh79!19sChIJb38Aygy0RIYRl5xtKBp-Tjs,Austin Plumbery,4.8,215,Plumber,,,http://www.austinplumbery.com/,+1 512-766-1519,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOHImm8GfZu89ja3nnWINUzBZmCLgZcbbHIlixL=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:27.881Z,,,
https://www.google.com/maps/place/ABC+Home+%26+Commercial+-+Plumbing+Services+Department/data=!4m7!3m6!1s0x8644c982b6cf1571:0x204e0796431b339a!8m2!3d30.3288896!4d-97.6334507!16s%2Fg%2F11fk09zpwj!19sChIJcRXPtoLJRIYRmjMbQ5YHTiA,ABC Home & Commercial - Plumbing Services Department,4.9,930,Plumber,"9475 US-290, Austin, TX 78724, United States","89H8+HJ Austin, Texas, USA",https://www.abchomeandcommercial.com/austin/plumbing?utm_source=gmb&utm_medium=organic&utm_campaign=aus-plumber,+1 512-220-7667,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO_PJL4GUx_cG73h0g6qjNZgmu8eJf-c2MzPFlR=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:32.892Z,,,
https://www.google.com/maps/place/AAA+AUGER+Plumbing+Services/data=!4m7!3m6!1s0x8644c83513c7148f:0xf58d9cc61996cc32!8m2!3d30.3253976!4d-97.6531168!16s%2Fg%2F1tgwn2cm!19sChIJjxTHEzXIRIYRMsyWGcacjfU,AAA AUGER Plumbing Services,4.7,335,Plumber,"8234 Ferguson Cutoff, Austin, TX 78724, United States","88GW+5Q Austin, Texas, USA",https://www.aaa-auger.com/austin/,+1 512-928-0467,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN5DWqBJCJgI8In12KnY-Kfa9Zun6Nn-5gXy6aB=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:37.746Z,,,
https://www.google.com/maps/place/Beyond+Wow+Plumbing+%26+Drains/data=!4m7!3m6!1s0x8644cb2f840615a7:0x8cd2f981d6780fda!8m2!3d30.3578911!4d-97.7482485!16s%2Fg%2F11fq389yls!19sChIJpxUGhC_LRIYR2g941oH50ow,Beyond Wow Plumbing & Drains,4.8,1996,Plumber,"3432 Greystone Dr, Austin, TX 78731, United States","9752+5P Austin, Texas, USA",https://beyondwow.com/?utm_source=google&utm_medium=gbp-austin,+1 512-256-4973,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOQSKHtqqYpRlPAMPEXagt-1DYIFGkuE3N2EmBq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:42.784Z,,,
https://www.google.com/maps/place/Austin+Plumbing/data=!4m7!3m6!1s0x865b29097fc247ab:0x6444bc8ebe8f4ae0!8m2!3d30.3189435!4d-97.7301705!16s%2Fg%2F11r9gr1zwv!19sChIJq0fCfwkpW4YR4EqPvo68RGQ,Austin Plumbing,4.8,20,Plumber,"5115 N Lamar Blvd Suite 100, Austin, TX 78751, United States","8799+HW Austin, Texas, USA",https://myaustinplumber.com/,+1 512-900-4663,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNfgHrw7iA9s26ZylhYYLJ3u9QxT41G4vkqE9Gi=w408-h483-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:47.766Z,,,
"https://www.google.com/maps/place/Abel+To+Plumb+LLC/@30.2560198,-97.7007207,17z/data=!3m1!4b1!4m6!3m5!1s0x8644aee55ae16851:0x87e2e9738f85c9b5!8m2!3d30.2560198!4d-97.7007207!16s%2Fg%2F11fxb0glyv",Abel To Plumb LLC,4.8,22,Plumber,"4618 E 7th St, Austin, TX 78702, United States","774X+CP Austin, Texas, USA",https://www.abeltoplumb.com/,+1 512-995-1745,Closed ⋅ Opens 9 am Tue,,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:54.665Z,,,
"https://www.google.com/maps/place/Brad+B+Plumbing+Services,+LLC/data=!4m7!3m6!1s0x865b4b99d883a9ef:0x9adc7ed20f292bd9!8m2!3d30.2215037!4d-97.8411819!16s%2Fg%2F12hn96v9t!19sChIJ76mD2JlLW4YR2SspD9J-3Jo","Brad B Plumbing Services, LLC",4.7,94,Plumber,"4301 W William Cannon Dr Ste B-150-114, Austin, TX 78749, United States","65C5+JG Austin, Texas, USA",http://bradbplumbing.com/,+1 512-402-6901,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPs6DURrjAEyoLrpyGIw7r7gAkHQrws41QiAX-a=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,12–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:11:59.578Z,,,
https://www.google.com/maps/place/BenjaminBL+Plumbing/data=!4m7!3m6!1s0x8644b5636c22a541:0xa5ad47a4d6d6afae!8m2!3d30.2129955!4d-97.7695363!16s%2Fg%2F11p747rg7w!19sChIJQaUibGO1RIYRrq_W1qRHraU,BenjaminBL Plumbing,4.9,279,Plumber,"4801 S Congress Ave, Austin, TX 78745, United States","667J+55 Austin, Texas, USA",https://www.benjaminblplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-austin,+1 512-265-5642,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipO_HU4a7PFrQNZIIRo9bJvnoMbXFgM5rmIKuhyS=w408-h490-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:04.588Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x8644b58acd677c31:0x715c0db436761f3a!8m2!3d30.3302048!4d-97.6744611!16s%2Fg%2F1tdg_pgq!19sChIJMXxnzYq1RIYROh92NrQNXHE,Roto-Rooter Plumbing & Water Cleanup,4.7,3081,Plumber,"2324 Ridgepoint Dr a, Austin, TX 78754, United States","88JG+36 Austin, Texas, USA",https://www.rotorooter.com/austin/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 512-255-2505,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM3CShpgdwckLU-jJwBXBJNeUgA-pogReAbltL8=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:09.447Z,,,
https://www.google.com/maps/place/Reliant+Plumbing+-+Austin/data=!4m7!3m6!1s0x8644cbf98cf77c3b:0xd9fd1d041b132575!8m2!3d30.1421389!4d-97.8326841!16s%2Fg%2F11h_ftppjt!19sChIJO3z3jPnLRIYRdSUTGwQd_dk,Reliant Plumbing - Austin,4.7,1371,Plumber,"12111 Menchaca Rd, Austin, TX 78748, United States","45R8+VW Austin, Texas, USA",https://reliantplumbing.com/plumbing-projects-austin/?utm_source=google&utm_medium=website&utm_campaign=sagbp&utm_id=southaustin-GBP,+1 512-675-4220,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipM1GBp4MyJ8imx6APQQoZVcMwJK8hXomCI3q4qS=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:14.530Z,,,
https://www.google.com/maps/place/Daniel%27s+Plumbing+and+Air+Conditioning/data=!4m7!3m6!1s0x8644cb8df39186c7:0xf1c81d387e36d2c6!8m2!3d30.3809983!4d-97.7281048!16s%2Fg%2F11bzs3h_24!19sChIJx4aR843LRIYRxtI2fjgdyPE,Daniel's Plumbing and Air Conditioning,4.7,2689,Plumber,"2929 Longhorn Blvd #105, Austin, TX 78758, United States","97JC+9Q Austin, Texas, USA",https://www.danielsaustin.com/?utm_source=GMB&utm_medium=organic&utm_campaign=austin,+1 512-456-3570,,,https://lh3.googleusercontent.com/p/AF1QipPUsda-ppos48ta8cK7Jvs3eqYYDGEaCNWZzT9L=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:19.429Z,,,
https://www.google.com/maps/place/Mendez+Family+Plumbing+%26+Electrical/data=!4m7!3m6!1s0x8644b56e8acd2253:0xde3e196d470e933!8m2!3d30.2895145!4d-97.7417127!16s%2Fg%2F11gy32hp8m!19sChIJUyLNim61RIYRM-lw1Jbh4w0,Mendez Family Plumbing & Electrical,4.8,85,Plumber,"2508 Guadalupe St Suite 175, Austin, TX 78705, United States","77Q5+R8 Austin, Texas, USA",,+1 512-813-0488,Closed ⋅ Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjkqXSLitjLrwG1KimEK8LqGrz0WZ8OT-fu5EC7EFRi5pFnQhik9F1oTkDicqGAFZd5X13UWr6m4_3uPi7UhjCoGQWHKmB51qOUuVPGl2g_9F3VTrsQzYGUu_rFH5QrCOqZxey9UvIuJ0=w408-h381-k-no,false,6 am–7 pm,Closed,8 am–2 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:24.440Z,,,
https://www.google.com/maps/place/Austin+Plumbing+Experts/data=!4m7!3m6!1s0x865b4b323a3eaaf9:0x2732629386326a5d!8m2!3d30.2737445!4d-97.7986514!16s%2Fg%2F11yl63nrv9!19sChIJ-ao-OjJLW4YRXWoyhpNiMic,Austin Plumbing Experts,5.0,4,Plumber,"3300 Bee Caves Rd, Austin, TX 78746, United States","76F2+FG Austin, Texas, USA",,+1 512-938-5056,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMQX8E2L1EJDKz7os02zN_ljxEoYiiDorf_0MMh=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:29.432Z,,,
https://www.google.com/maps/place/Benjamin+Franklin+Plumbing+of+Central+Austin/data=!4m7!3m6!1s0x8644cbac47b78435:0xae6f2271fa804209!8m2!3d30.3171356!4d-97.7049627!16s%2Fg%2F1tjdx8_b!19sChIJNYS3R6zLRIYRCUKA-nEib64,Benjamin Franklin Plumbing of Central Austin,4.8,154,Plumber,"1029 Reinli St Suite 4, Austin, TX 78723, United States","878W+V2 Austin, Texas, USA",https://www.benjaminfranklinplumbing.com/central-austin/,+1 512-331-3884,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPHwD9HJomT8oc-Q0YhHD3hVe08DnE7WGtVHQHF=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:34.650Z,,,
https://www.google.com/maps/place/Plumbing+Outfitters/data=!4m7!3m6!1s0x865b4b16e3abfe6f:0x707446da6e5b23bb!8m2!3d30.280435!4d-97.8235574!16s%2Fg%2F11vq6r_15f!19sChIJb_6r4xZLW4YRuyNbbtpGdHA,Plumbing Outfitters,4.9,117,Plumber,"1250 S Capital of Texas Hwy #400, West Lake Hills, TX 78746, United States","75JG+5H West Lake Hills, Texas, USA",https://plumbingoutfitters.com/west-lake-hills/?utm_source=google&utm_medium=gbp,+1 737-358-9074,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO0nzxz7AXC4ZnRzdKycKrLLYIIsxrzjFhLYLPN=w408-h269-k-no,true,7 am–5 pm,7 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:39.548Z,,,
https://www.google.com/maps/place/Strand+Brothers+Service+Experts/data=!4m7!3m6!1s0x8644cf35ec4dce2f:0x480428152cdc1e6c!8m2!3d30.2774343!4d-97.6723608!16s%2Fg%2F1232p591w!19sChIJL85N7DXPRIYRbB7cLBUoBEg,Strand Brothers Service Experts,4.8,7278,HVAC contractor,"5811 Techni Center Dr, Austin, TX 78721, United States","78GH+X3 Austin, Texas, USA",https://www.strandbrothers.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=business-listing&utm_content=strand,+1 512-834-8627,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPDmgpGKk5FgA2Gy5y9Sq0yuikogAjuepiykpJL=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:44.599Z,,,
https://www.google.com/maps/place/Johnny+Rooter/data=!4m7!3m6!1s0x8644ca381d518ca7:0x7e3f5f97f8360765!8m2!3d30.3344815!4d-97.7192885!16s%2Fg%2F1tksj5mt!19sChIJp4xRHTjKRIYRZQc2-JdfP34,Johnny Rooter,4.6,230,Plumber,"6725 Shirley Ave, Austin, TX 78752, United States","87MJ+Q7 Austin, Texas, USA",http://www.johnnyrooter.com/,+1 512-454-6260,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMTJNQe48tz_uXUf4Fnw8sY2pMF_76aGKDhSgOv=w655-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2025-11-11T03:12:49.410Z,,,
