placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Warner+Brothers+Pool+%26+Spa/data=!4m7!3m6!1s0x549101c39c25cf89:0x141ce9ba2452b6f5!8m2!3d47.1712164!4d-122.4346038!16s%2Fg%2F1tcvht0c!19sChIJic8lnMMBkVQR9bZSJLrpHBQ,Warner Brothers Pool & Spa,4.1,43,Swimming pool supply store,,"9440 Pacific Ave S, Tacoma, WA 98444, United States","5HC8+F5 Tacoma, Washington, USA",,+1 253-535-1141,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3t2-84ddrs48UCXQ0uvYguYsE8yNJiLIP4MgM0EL74hiqnqWctjJAprYgWca_iAZVf6YLzMXjGNt-jdap1zdmHUKCMMgnYm3PIYBrYJE7ahoimBy-n794Tg-qAPVYpvIDxRge=w408-h306-k-no,false,"10–11:30 am, 5–6:30 pm","10–11:30 am, 5–6:30 pm","10–11:30 am, 5–6:30 pm","10–11:30 am, 5–6:30 pm","10–11:30 am, 5–6:30 pm",10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-27T18:40:13.618Z,,
https://www.google.com/maps/place/TPB+Pools/data=!4m7!3m6!1s0x8a5ad94ad25518c3:0xc850c47fa3c0cb2b!8m2!3d47.5184205!4d-122.3824534!16s%2Fg%2F11whwp_j1j!19sChIJwxhV0krZWooRK8vAo3_EUMg,TPB Pools,,,Swimming pool contractor,,,,https://tacomapoolbuilders.com/,+1 253-900-2474,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNUIqg5lT7x7axpDCI_GA11nCgZp9soxIVD7l4z=w419-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Tacoma+WA/@47.255134,-122.4420002,14z",2025-10-27T18:40:18.971Z,,
https://www.google.com/maps/place/The+Pool+%26+Spa+House/data=!4m7!3m6!1s0x5495a5052f546cc7:0xd4ff65d49b7eca74!8m2!3d45.6209404!4d-122.5500028!16s%2Fg%2F1trvl4bv!19sChIJx2xULwWllVQRdMp-m9Rl_9Q,The Pool & Spa House,4.4,50,Swimming pool supply store,This family-owned business open since 1976 specializes in pool chemicals & maintenance services. · In-store shopping · In-store pick-up,"11818 SE Mill Plain Blvd Ste 102, Vancouver, WA 98684, United States","JCCX+9X Vancouver, Washington, USA",http://www.thepoolandspahouse.com/,+1 360-253-3769,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwX8AJ-p1vURRDzByZSSebTOOdeUqmcSRYYZuxLZtdjDnr1DCnKbGeACOomGtGL7P5dMqLrgTApbG1Gx8Ii0YARlTjTs9bBKUJBsLfgPsO5JGpZDrXHochAiT93LwLdyDW3y_Y=w408-h307-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:40:47.655Z,,
https://www.google.com/maps/place/Active+Aqua+Pool+%26+Spa/data=!4m7!3m6!1s0x5495b31882e665d7:0x145be7937b592626!8m2!3d45.8041355!4d-122.67278!16s%2Fg%2F11f_b_m6bc!19sChIJ12XmghizlVQRJiZZe5PnWxQ,Active Aqua Pool & Spa,4.7,28,Swimming pool contractor,,,,https://www.dreampoolpros.com/,+1 360-369-3372,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6MhnD-YfkldzaLmfprVJPt0ivF2Ok8g-C_nMC=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:40:54.004Z,,
https://www.google.com/maps/place/Brett%27s+Pool+Service/data=!4m7!3m6!1s0x4a970564f4c6d12f:0x9322f9616b604e3e!8m2!3d45.5096871!4d-122.643224!16s%2Fg%2F11kj5rmhyn!19sChIJL9HG9GQFl0oRPk5ga2H5IpM,Brett's Pool Service,4.8,17,Swimming pool contractor,,,,https://www.brettspoolservice.com/,+1 503-781-1233,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP5g0Q4yLBkd5PHOYIty9dJWd-4Cf9JVJkDsCgu=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:40:59.486Z,,
https://www.google.com/maps/place/Haven+Spa+Pool+%26+Hearth/data=!4m7!3m6!1s0x5495addf8a314e93:0x7191cd45504db1b!8m2!3d45.7052143!4d-122.6508362!16s%2Fg%2F1vr1wbsl!19sChIJk04xit-tlVQRG9sEVdQcGQc,Haven Spa Pool & Hearth,4.7,166,Hot tub store,· In-store shopping · Delivery,"2009 NE 117th St, Vancouver, WA 98686, United States","P84X+3M Vancouver, Washington, USA",http://havenspapoolhearth.com/,+1 360-574-0135,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzV1_7SxLR5BOxCV5SyZL1VEamdFXg7xMjLrWlF5M_3GlshBbGE3cPr16rRXcmPBqPqYj8v9Eex_Ee4qga2-Sou4t9nPPEhtnkmEA8rFN-xW3r98M5Jmsp_kYtlIw9vGKbOhnV86g=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:05.046Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Polar+Pool+and+Spa/data=!4m7!3m6!1s0x84d84eefc4f01861:0x93b16775f931079!8m2!3d45.6374489!4d-122.6195066!16s%2Fg%2F11vzbmry3l!19sChIJYRjwxO9O2IQReRCTX3cWOwk,Polar Pool and Spa,5.0,2,Swimming pool contractor,,,,https://www.polarpoolsandspa.com/,+1 360-803-0259,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM8D_cyjlDK11m6oId-zz3IJsbA0G1_jl5UfYZX=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:11.051Z,,
https://www.google.com/maps/place/Jim+Parsley+Community+Center/data=!4m7!3m6!1s0x5495af6e6d9b6bc1:0xd4be16923036b15a!8m2!3d45.643178!4d-122.625392!16s%2Fg%2F1vljg0z6!19sChIJwWubbW6vlVQRWrE2MJIWvtQ,Jim Parsley Community Center,4.3,281,Community center,,"4100 Plomondon St, Vancouver, WA 98661, United States","J9VF+7R Vancouver, Washington, USA",http://jpcc.vansd.org/,+1 360-313-1060,Opens soon ⋅ 12 pm,https://lh3.googleusercontent.com/p/AF1QipPZWmE8PSgfReBN1yp5aYGdswsmO9WBGsekcXji=w543-h240-k-no,true,"12–3:30 pm, 4:15–6:45 pm",1:15–7:30 pm,"12–3:30 pm, 4:15–6:45 pm",1:15–7:30 pm,12–7:30 pm,"8:45–11:15 am, 12–7:30 pm",12–3:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:16.462Z,,
https://www.google.com/maps/place/Columbia+River+Hot+Tubs/data=!4m7!3m6!1s0x5495bdf5b7a0a7bb:0xce510149cdaedaa4!8m2!3d45.6853366!4d-122.6013178!16s%2Fg%2F11tmrkz7h_!19sChIJu6egt_W9lVQRpNquzUkBUc4,Columbia River Hot Tubs,4.9,63,Hot tub store,· In-store shopping · Kerbside pickup · Delivery,"8720 NE Centerpointe Dr Suite 213, Vancouver, WA 98665, United States","M9PX+4F Vancouver, Washington, USA",https://columbiariverhottubs.com/,+1 360-818-2881,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM0BA5yggJYbsq6pUhDuhSVnNFhWYa38srOUP_u=w408-h369-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:21.719Z,,
https://www.google.com/maps/place/NW+Premier+Services+LLC/data=!4m7!3m6!1s0x5495afb655b8165f:0x33f003e285ae8ee0!8m2!3d45.6530373!4d-122.6369103!16s%2Fg%2F11xz6db3d1!19sChIJXxa4VbavlVQR4I6uheID8DM,NW Premier Services LLC,5.0,1,Fence contractor,,"3303 NE 44th St suite 4, Vancouver, WA 98663, United States","M937+66 Vancouver, Washington, USA",https://www.vancouverfencepros.com/,+1 971-998-8856,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN9VePoaYflEPxjW5cwqRmtVESmuRDszbpZ2fpt=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:26.907Z,,
https://www.google.com/maps/place/Rose+City+Pool+%26+Spa+LLC/data=!4m7!3m6!1s0x5495a3853c9a7579:0xa0eb1cb2cd020d42!8m2!3d45.5288915!4d-122.4630017!16s%2Fg%2F11ftmbqf_s!19sChIJeXWaPIWjlVQRQg0CzbIc66A,Rose City Pool & Spa LLC,5.0,121,Pool cleaning service,,"818 NE 194th Ave, Portland, OR 97230, United States","GGHP+HQ Portland, Oregon, USA",https://rosecitypool.com/,+1 971-801-0303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOlGtNZLhTqo537ipmKrSShT6nQjyKqgml7l27Qd9DBZ4WnMzp81PHYnVzCVoSNaclXQHfg6hC2wU8WvA0Zr9gobCdUWDUEabpCcJREZckohYOvtm1L9LIyLbHI6HhpCjvTwrf=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:32.435Z,,
https://www.google.com/maps/place/Lawn+Care+By+Dan/data=!4m7!3m6!1s0x5495b1ec7d1ec553:0x8868cdcdc4fbf26b!8m2!3d45.6703964!4d-122.6334313!16s%2Fg%2F11bxdvypkf!19sChIJU8UefeyxlVQRa_L7xM3NaIg,Lawn Care By Dan,4.8,154,Landscaper,,"3611 NE 68th St Back Lot, Vancouver, WA 98661, United States","M9C8+5J Vancouver, Washington, USA",http://www.lawncarebydan.com/,+1 360-593-0997,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylTZykL1q4XUV2eUv0H5VmKbP52MpheoWR7qMRYWY9uz7iVh4axOG_O_ET8DDkCXxDPY1a9cw9wZRKbzfCSGA6Ay6rs-GBm4fhNBYH9lZJ64lON7RXkz8nWzd21zfF2wgwz80U=w408-h309-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:37.658Z,,
https://www.google.com/maps/place/Sharkshooter+Custom+Pool+Cue/data=!4m7!3m6!1s0x5495ae91b9a0c975:0x2805ad930c19599a!8m2!3d45.68247!4d-122.6766337!16s%2Fg%2F1tg5bttb!19sChIJdcmguZGulVQRmlkZDJOtBSg,Sharkshooter Custom Pool Cue,4.8,44,Billiards supply store,,"8309 NW 6th Ave, Vancouver, WA 98665, United States","M8JF+X8 Vancouver, Washington, USA",http://www.sharkshooter.net/,+1 360-573-1322,"Closed ⋅ Opens 1 pm Wed

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyufrQbkEQbyKXIXzAJhwoqLLD2Q8owOWJ03sl7JSHJIxRWxbDjEoCAX2NdrXP5DkWLuQiyd5IRlG2g4iExvIQvWBipMSDLFJmXTFBfOob_8f47vlhgw9wooIE68AcGDa70rVnX=w426-h240-k-no,true,Closed,Closed,1–6 pm,1–6 pm,1–6 pm,1–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:42.969Z,,
https://www.google.com/maps/place/AC+Hotel+Vancouver+Waterfront/data=!4m10!3m9!1s0x5495a8bb2cea303b:0x7bac616ff6af8e0a!5m2!4m1!1i2!8m2!3d45.6227797!4d-122.6759248!16s%2Fg%2F11t1f32g6m!19sChIJOzDqLLuolVQRCo6v9m9hrHs,AC Hotel Vancouver Waterfront,4.4,413,,,"333 W Columbia Way, Vancouver, WA 98660, United States","J8FF+4J Vancouver, Washington, USA",https://www.marriott.com/en-us/hotels/pdxac-ac-hotel-vancouver-waterfront/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 360-993-8895,,https://lh3.googleusercontent.com/p/AF1QipNbr_l-4S0FQtmH5JSNNrbeWKdejj0l4uZwpZWO=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:46.951Z,,
https://www.google.com/maps/place/KC+Remodeling/data=!4m7!3m6!1s0x41c0f2c9d1ce4b31:0xda177c2aac4ad8bd!8m2!3d45.6319055!4d-122.6285652!16s%2Fg%2F11s7nxsq38!19sChIJMUvO0cnywEERvdhKrCp8F9o,KC Remodeling,4.9,84,General contractor,,"3908 E 15th St, Vancouver, WA 98661, United States","J9JC+QH Vancouver, Washington, USA",https://kcremodelingnw.com/,+1 360-803-2627,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM2IyxRCtMRYAotE7tZTZloxEjF2nzNfolqKYgA=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:51.983Z,,
https://www.google.com/maps/place/CareFree+Pool+%26+Spa+Supply+Inc/data=!4m7!3m6!1s0x5495a3a20b52ab09:0x35ba9022af9e3174!8m2!3d45.5599893!4d-122.5091923!16s%2Fg%2F1tg78rwt!19sChIJCatSC6KjlVQRdDGeryKQujU,CareFree Pool & Spa Supply Inc,4.5,86,Swimming pool supply store,"Retailer offering maintenance products for hot tubs, water features & swimming pools, plus repairs. · In-store shopping · In-store pick-up","14811 NE Airport Way Suite 300, Portland, OR 97230, United States","HF5R+X8 Portland, Oregon, USA",http://carefreepoolandspasupplyincor.hibuwebsites.com/,+1 503-253-1130,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzau4RvoeAyX70M6F7rio7KEDjA0nOsfKEHNhwvs-_druutUc2IM_x_IPKLpEf4omLAX4mdofC1WUD6ZAZ8Jzt5usbqN03HiyY1RBpzAmBTYnbX5PbtjnSOoF4jNfqp6QxKwVgOkg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:41:57.603Z,,
https://www.google.com/maps/place/Water%27s+Edge+Pools+and+Spas/data=!4m7!3m6!1s0x5495b31afee7c13d:0x199e9d648e5f9345!8m2!3d45.766387!4d-122.659408!16s%2Fg%2F11l2frxcl6!19sChIJPcHn_hqzlVQRRZNfjmSdnhk,Water's Edge Pools and Spas,5.0,1,Swimming pool contractor,,"1304 NE 199th St, Ridgefield, WA 98642, United States","Q88R+H6 Ridgefield, Washington, USA",http://watersedgepoolsandspas.com/,+1 360-903-1300,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhsN7DjMGLOcD_tvDbpnag3u1lAQGecXySWBrC=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Vancouver+WA/@45.6280277,-122.673865,14z",2025-10-27T18:42:02.528Z,LGBTQ+ friendly,
