placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,error
"https://www.google.com/maps/place/Jeffrey+Allen+Penman,+MD/data=!4m7!3m6!1s0x874d9bb3d65da8d3:0x736ce8a0af93c13c!8m2!3d40.3029259!4d-111.7080868!16s%2Fg%2F11g1gsnvn0!19sChIJ06hd1rObTYcRPMGTr6DobHM","Jeffrey Allen Penman, MD",4.9,,Pediatrician,"505 400 N, Orem, UT 84057, United States","873R+5Q Orem, Utah, USA",https://doctors.intermountainhealth.org/provider/Jeffrey%20Allen%20Penman/2558036?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-714-3440,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB3VhHDvXJj955galmeS3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.280285&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:34.265Z,,,,,,,,
https://www.google.com/maps/place/Cherry+tree+professional+plaza/data=!4m7!3m6!1s0x874d9ad3d09d370d:0x87612a32afb22003!8m2!3d40.3002524!4d-111.705656!16s%2Fg%2F11j02b13qq!19sChIJDTed0NOaTYcRAyCyrzIqYYc,Cherry tree professional plaza,4.7,,Business center,"175 N 400 W St, Orem, UT 84057, United States","872V+4P Orem, Utah, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQv13E5ywLiwzuJmqDWXME2ThkDDVIWaLOzAKaV_LugY_NCUNucnXUlQEsimdT0Yii-C6-TMDEDKpMDJzu8KC7yBj5bTpI3x9nyJxcFv3VoLBm17kCtxj3T5l8RjhxBnrltKkU7xjiWFDi=w408-h544-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:36.586Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Jonathen+Bartholomew,+DO/data=!4m7!3m6!1s0x874d9ad3d76f0545:0x61bc4365d38bb46!8m2!3d40.3001754!4d-111.7056181!16s%2Fg%2F1hf3zlz5y!19sChIJRQVv19OaTYcRRrs4XTbEGwY","Dr. Jonathen Bartholomew, DO",4.4,,Pediatrician,"171 N 400 W St C12, Orem, UT 84057, United States","872V+3Q Orem, Utah, USA",http://www.uvpediatrics.com/physicians/phy_bartholomew.php?utm_source=google_local&utm_medium=organic,+1 801-224-4550,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN2A9XLYaNg-gfMaiBJUZJuW5_1bWJOET42xIbW=w408-h306-k-no,true,8:30 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:40.886Z,,,,,,,,
"https://www.google.com/maps/place/Melissa+A+Kendall,+MD/data=!4m7!3m6!1s0x874d85280e3959d3:0xabe809b505502561!8m2!3d40.3134917!4d-111.7135831!16s%2Fg%2F1tfvhplt!19sChIJ01k5DiiFTYcRYSVQBbUJ6Ks","Melissa A Kendall, MD",5.0,,Pediatrician,"716 W 800 N #300, Orem, UT 84057, United States","877P+9H Orem, Utah, USA",https://www.uvpediatrics.com/physicians/phy_kendall/?utm_source=google_local&utm_medium=organic,+1 801-224-0421,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hlz2g-b8eSLroFZa1MFhYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.19507&pitch=0&thumbfov=100,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:45.310Z,,,,,,,,
"https://www.google.com/maps/place/John+R.+Wynn,+M.D./data=!4m7!3m6!1s0x874d9ad3d76f0545:0xe0144137d25a1099!8m2!3d40.3003412!4d-111.7055963!16s%2Fg%2F1tltmvs1!19sChIJRQVv19OaTYcRmRBa0jdBFOA","John R. Wynn, M.D.",5.0,,Pediatrician,"171 N 400 W St C12, Orem, UT 84057, United States","872V+4Q Orem, Utah, USA",https://www.uvpediatrics.com/physicians/phy_jwynn/?utm_source=google_local&utm_medium=organic,+1 801-224-4550,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cg3CkGyutW8GjA3R7Q6TUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.82132&pitch=0&thumbfov=100,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:49.848Z,,,,,,,,
https://www.google.com/maps/place/Dr+Joshua+D+Fuller+MD/data=!4m7!3m6!1s0x874d909ef7eee8d1:0x70ce546463d5c8e!8m2!3d40.2564564!4d-111.6630917!16s%2Fg%2F11bzzzz6rv!19sChIJ0eju956QTYcRjlw9RkblDAc,Dr Joshua D Fuller MD,4.8,,Pediatrician,"1675 Freedom Blvd 200 W Ste 3, Provo, UT 84604, United States","784P+HQ Provo, Utah, USA",http://provopediatrics.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=websiteURL&utm_content=websiteURL,+1 801-377-8000,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNlQFOAUzEe1KBQKNtsB3Wg8JBE9SyfvHeneZeg=w408-h272-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:54.141Z,,,,,,,,
https://www.google.com/maps/place/Dr.+Kenneth+A+Zollo+MD/data=!4m7!3m6!1s0x874d909e58dd5df7:0xf6bb6492331167d3!8m2!3d40.256675!4d-111.6630677!16s%2Fg%2F1xg5t4j0!19sChIJ913dWJ6QTYcR02cRM5Jku_Y,Dr. Kenneth A Zollo MD,4.9,,Pediatrician,"1675 Freedom Blvd 200 W Ste 3, Provo, UT 84604, United States","784P+MQ Provo, Utah, USA",http://provopediatrics.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_term=websiteURL&utm_content=websiteURL,+1 801-377-8000,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPAJa_-lBOttvPQ7z2k1WM0rUHDqkZdY3P29QJz=w408-h272-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:09:58.733Z,,,,,,,,
https://www.google.com/maps/place/Utah+Valley+Peds-cherry+Tree/data=!4m7!3m6!1s0x874d9ad175deb739:0xe7c8378563dd668!8m2!3d40.3001754!4d-111.7056181!16s%2Fg%2F11krms07d2!19sChIJObfeddGaTYcRaNY9VniDfA4,Utah Valley Peds-cherry Tree,3.7,,Health,"171 N 400 W St C12, Orem, UT 84057, United States","872V+3Q Orem, Utah, USA",http://uvpediatrics.com/,+1 801-224-4550,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ir-C2cp5i1um7yOCuiSwLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.50076&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:03.390Z,,,,,,,,
"https://www.google.com/maps/place/Ernest+A.+Bailey,+MD/data=!4m7!3m6!1s0x874d8528104c92e9:0x478541ef8e51b5c1!8m2!3d40.312167!4d-111.712846!16s%2Fg%2F1tdqhyzw!19sChIJ6ZJMECiFTYcRwbVRju9BhUc","Ernest A. Bailey, MD",5.0,,Pediatrician,"716 W 800 N #300, Orem, UT 84057, United States","876P+VV Orem, Utah, USA",https://www.uvpediatrics.com/physicians/phy_bailey/?utm_source=google_local&utm_medium=organic,+1 801-224-0421,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tUCPODdIM_hWqyz08WWqAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.08241&pitch=0&thumbfov=100,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:08.411Z,,,,,,,,
https://www.google.com/maps/place/Central+Orem+Clinic+-+Family+Medicine/data=!4m7!3m6!1s0x874d84c8e25cdfb5:0x8d2d7a538a65768!8m2!3d40.3029259!4d-111.7080868!16s%2Fg%2F1thxr3b7!19sChIJtd9c4siETYcRaFemOKXX0gg,Central Orem Clinic - Family Medicine,4.7,,Family practice physician,"505 400 N, Orem, UT 84057, United States","873R+5Q Orem, Utah, USA",https://intermountainhealthcare.org/locations/central-orem-clinic/primary-care?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-714-3460,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7R5vzn0_4DQxFB8KvMdWqEpq1jFfe6Ake--u1NBpXv9GfFyZ1fU93BcspNEAXa_NG3Ret7ZemSf9ss-G4eth7rf5jXEy32lhUzh_2IKaazgYiI_iEUfg9MaoHywmBzzNe3EQ=w408-h306-k-no,true,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:12.932Z,,,,,,,,
https://www.google.com/maps/place/Dr.+Matthew+Clayton/data=!4m7!3m6!1s0x874d909e58dd5df7:0xa146b3d0bbfc2a82!8m2!3d40.2568402!4d-111.6638514!16s%2Fg%2F1tgd6_v6!19sChIJ913dWJ6QTYcRgir8u9CzRqE,Dr. Matthew Clayton,4.6,,Family practice physician,"1675 N Freedom Blvd Suite 9C, Provo, UT 84604, United States","784P+PF Provo, Utah, USA",http://villagegreenpediatrics.square.site/,+1 801-377-4800,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4NIR4cLnXEg9eBhcgn7DrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.3154&pitch=0&thumbfov=100,true,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:17.370Z,,,,,,,,
"https://www.google.com/maps/place/Doug+Later,+D.O./data=!4m7!3m6!1s0x874d913d3fe51181:0x815b5e16a234e905!8m2!3d40.3045944!4d-111.7363308!16s%2Fg%2F11gk8r5898!19sChIJgRHlPz2RTYcRBek0ohZeW4E","Doug Later, D.O.",5.0,,Pediatrician,"747 E 440 N Suite A, Vineyard, UT 84059, United States","8737+RF Vineyard, Utah, USA",https://www.uvpediatrics.com/physicians/phy_later-doug/?utm_source=google_local&utm_medium=organic,+1 801-357-7883,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cCBzW9gc-M1sEI0q-ALixg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.13477&pitch=0&thumbfov=100,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:21.706Z,,,,,,,,
"https://www.google.com/maps/place/James+T.+Burdett,+MD/data=!4m7!3m6!1s0x874d9b67d95bf49f:0x509412687d54c562!8m2!3d40.3029259!4d-111.7080868!16s%2Fg%2F11khm9bj28!19sChIJn_Rb2WebTYcRYsVUfWgSlFA","James T. Burdett, MD",5.0,,Pediatrician,"505 400 N, Orem, UT 84057, United States","873R+5Q Orem, Utah, USA",https://doctors.intermountainhealth.org/provider/James%20T.%20Burdett/2560913?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-714-3440,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mB3VhHDvXJj955galmeS3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.280285&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:26.076Z,,,,,,,,
https://www.google.com/maps/place/Smart+Pediatric+Dentistry/data=!4m7!3m6!1s0x874d9a77fc5cd24d:0xf8eb4a838b32dfb9!8m2!3d40.2605103!4d-111.6768323!16s%2Fg%2F1vvr6pgq!19sChIJTdJc_HeaTYcRud8yi4NK6_g,Smart Pediatric Dentistry,4.9,,Pediatric dentist,"2001 N State St, Provo, UT 84604, United States","786F+67 Provo, Utah, USA",https://smartpediatric.com/locations/provo/?utm_source=gbp&utm_medium=organic&utm_campaign=provo&utm_content=listing,+1 801-377-6400,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1y1HNiw9Ns66AsT7S7mcxgoCocNWGYMGb8ogBx7BCGET6oxnPS2BGlF_wAEZsKyLnRkE-xtn-R0o2rEuUnGnU49uw_HajswCiHTtC0QCJ4Q_TgjOcO8zQPABU_a7q9JJ10YZ9=w408-h272-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:30.565Z,,,,,,,,
"https://www.google.com/maps/place/Ryan+Gottfredson,+DO,+MPH/data=!4m7!3m6!1s0x874d859e722094ab:0x7b106ce7447c4d41!8m2!3d40.3121598!4d-111.7132092!16s%2Fg%2F11j58bf6sr!19sChIJq5Qgcp6FTYcRQU18ROdsEHs","Ryan Gottfredson, DO, MPH",5.0,,Pediatrician,"716 W 800 N Suite # 300, Orem, UT 84057, United States","876P+VP Orem, Utah, USA",https://www.uvpediatrics.com/physicians/phy_ryan_gottfredson/?utm_source=google_local&utm_medium=organic,+1 801-224-0421,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipP5ODHUVpXcvYHDDdLLWjKsVyfhdSkpVATZ4nvY=w426-h240-k-no,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:34.916Z,,,,,,,,
https://www.google.com/maps/place/Village+Green+Pediatrics/data=!4m7!3m6!1s0x874d909e58dd5df7:0x32d339fb85525f2e!8m2!3d40.2568039!4d-111.6637668!16s%2Fg%2F1tdkbk5p!19sChIJ913dWJ6QTYcRLl9Shfs50zI,Village Green Pediatrics,4.4,,Pediatrician,"1675 Freedom Blvd 200 W, Provo, UT 84604, United States","784P+PF Provo, Utah, USA",https://villagegreenpediatrics.square.site/,+1 801-377-4800,Open · Closes 4:45 pm,https://lh3.googleusercontent.com/p/AF1QipMohRpmfv-yPt4pD8AgHGkQXR_VVyYhWfX9pv5U=w408-h743-k-no,true,8:30 am–4:45 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:39.119Z,,,,,,,,
https://www.google.com/maps/place/MountainStar+Children%27s+Services/data=!4m7!3m6!1s0x874d85280e352a7f:0x46c3eb23c06fcd49!8m2!3d40.3136723!4d-111.7136807!16s%2Fg%2F11hd6pdfyz!19sChIJfyo1DiiFTYcRSc1vwCPrw0Y,MountainStar Children's Services,5.0,,Pediatrician,"700 W 800 N Suite 500, Orem, UT 84057, United States","877P+FG Orem, Utah, USA",https://www.mountainstar.com/specialties/pediatrics?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 435-900-7827,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-s7eH8UG0PTxvu6zq7_38Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.19026&pitch=0&thumbfov=100,true,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:43.436Z,,,,,,,,
https://www.google.com/maps/place/Cornish+Matthew+J+MD/data=!4m7!3m6!1s0x874d852868ec71d9:0xc219e60130908a64!8m2!3d40.312376!4d-111.71322!16s%2Fg%2F1tf7y5w1!19sChIJ2XHsaCiFTYcRZIqQMAHmGcI,Cornish Matthew J MD,5.0,,Pediatrician,"716 W 800 N #300, Orem, UT 84057, United States","876P+XP Orem, Utah, USA",https://www.uvpediatrics.com/physicians/phy_cornish/?utm_source=google_local&utm_medium=organic,+1 801-224-0421,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOKPLJK6Pzh4pCoLbu8IKGrv3vdWwTLGmDwUtas=w408-h612-k-no,true,8:30 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:47.805Z,,,,,,,,
https://www.google.com/maps/place/Johnson+Joseph+M+MD/data=!4m7!3m6!1s0x874d909e58dd5df7:0x6c788a9a00bd6168!8m2!3d40.2570881!4d-111.663646!16s%2Fg%2F1tgd6_v5!19sChIJ913dWJ6QTYcRaGG9AJqKeGw,Johnson Joseph M MD,4.7,,Pediatrician,"1675 Freedom Blvd 200 W STE 9C, Provo, UT 84604, United States","784P+RG Provo, Utah, USA",https://josephmjohnsonmd.com/,+1 801-377-4800,Open · Closes 4:45 pm,https://lh3.googleusercontent.com/p/AF1QipPFqHqClrNS15_S5hW_ywpG7UffeSnkPGzoGyl6=w408-h306-k-no,true,8:30 am–4:45 pm,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:52.344Z,,,,,,,,
https://www.google.com/maps/place/Orem+Pediatric+Dentistry/data=!4m7!3m6!1s0x874d852f5047bb97:0x475471e2cb61dba3!8m2!3d40.313459!4d-111.707194!16s%2Fg%2F1tmcmqc4!19sChIJl7tHUC-FTYcRo9thy-JxVEc,Orem Pediatric Dentistry,4.5,,Pediatric dentist,"442 W 800 N, Orem, UT 84057, United States","877V+94 Orem, Utah, USA",https://www.orempediatricdentistry.com/,+1 801-802-7200,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPviEK8mh2BclAjrEk2-GXK7Ch_3sbeWElxzd7a=w408-h544-k-no,true,Closed,"https://www.google.com/maps/search/pediatrician+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-02-10T22:10:56.759Z,,,,,,,,
