placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Omaha+Water+Damage+Restoration/data=!4m7!3m6!1s0x87938c7035dd7651:0xff3bd827150fbd43!8m2!3d41.2255615!4d-96.0421903!16s%2Fg%2F12622rff9!19sChIJUXbdNXCMk4cRQ70PFSfYO_8,Omaha Water Damage Restoration,5.0,1,Water damage restoration service,"3509 S 84th St, Omaha, NE 68124, United States","6XG5+64 Omaha, Nebraska, USA",,+1 402-735-8500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMWUOEBZZUnB9slZgCSdZJSFNefv5x_I5crGSNsGaE5MfKr01GAxI3EkUB1uLM5DjhMLa-dpyoHwB7AvhxY2BJsaxcPFGCn4YcliXISGRkf3cIY7_IF4I5h0I1fL1mTumboxJq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:31.444Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Rainbow+Restoration+of+Southwest+Omaha/data=!4m7!3m6!1s0x8a955fa4a4cf2fdb:0xe2f5e82fc371eb95!8m2!3d41.190472!4d-95.9655535!16s%2Fg%2F11w807jfj2!19sChIJ2y_PpKRflYoRletxwy_o9eI,Rainbow Restoration of Southwest Omaha,5.0,21,Water damage restoration service,"3505 Harrison St, Omaha, NE 68147, United States","52RM+5Q Omaha, Nebraska, USA",https://rainbowrestores.com/sw-omaha?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 402-403-3223,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxd1vdBW_A-_RKSpClJEYluYceIqsehsOf1QuXEPEFDtDpGYq2onaTnEzVr2Xw2zYnNLzP2GBghsR0OL36veW57DhpWd6ZMpponMlxcmy6r_ArQYKQgvCdNm4tFX_p1iZk2XBZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:36.174Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/True+North+Restoration+of+Omaha+South/data=!4m7!3m6!1s0x8793f3ec6f30ef97:0x9d88c867f4729792!8m2!3d41.2138452!4d-96.0702001!16s%2Fg%2F11y2s8ts4d!19sChIJl-8wb-zzk4cRkpdy9GfIiJ0,True North Restoration of Omaha South,5.0,73,Water damage restoration service,"10129 J St, Omaha, NE 68127, United States","6W7H+GW Omaha, Nebraska, USA",https://omahasouth.gotruenorth.com/,+1 402-403-6652,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOVAZWO4Ci-q3eXjfLKsFPFLVp4Vo686dbm0JOvWeYmnMGVj9Jozmj1ivU_ADvClYeRA39h-8QY2z4D6C7sgQA4fwsLUCO_d78zVgI_skkhIh6xpi3l_znrqo34TdCNi38SGi-uubQnya4=w408-h241-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:41.066Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/SERVPRO+of+Omaha+Northwest/data=!4m7!3m6!1s0x8793ecd4b878f8b7:0x9fcb2c178f44b41e!8m2!3d41.3397781!4d-96.076743!16s%2Fg%2F11c1nf1zxd!19sChIJt_h4uNTsk4cRHrREjxcsy58,SERVPRO of Omaha Northwest,4.9,179,Water damage restoration service,"10512 Bondesson Cir, Omaha, NE 68122, United States","8WQF+W8 Omaha, Nebraska, USA",https://www.servpro.com/locations/ne/servpro-of-omaha-northwest?utm_medium=organic&utm_source=gbp,+1 402-800-2134,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCRCiPi_SZtLOzAgUg7rg_knR6j5o10eMxucoSsLnV8ScHSuuIc2Tjcu5i4xfk9MwMB8NNsP1WSzNY0HYoZ1TWbL0RwWvwNkqSWfwkiykWx2PvX-imS6rzFghfH86rghAJJ6NQYXc9HUA=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:46.451Z,,,
https://www.google.com/maps/place/PuroClean+Restoration+Services/data=!4m7!3m6!1s0x8793f3bb43d2d337:0xf7c977e6b4a1fb93!8m2!3d41.2244363!4d-96.1224041!16s%2Fg%2F11c6lpvq3k!19sChIJN9PSQ7vzk4cRk_uhtOZ3yfc,PuroClean Restoration Services,4.8,85,Water damage restoration service,"13333 A St, Omaha, NE 68144, United States","6VFH+Q2 Omaha, Nebraska, USA",https://www.puroclean.com/omaha-ne-puroclean-restoration-services,+1 402-509-3939,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4XHTBOku5D9Xz3vN1sgLFCsxb-9RuU8z0YPw2x0dCf_yzj_MzY1Hr1d-MpjbL0zH71t2mMmMwYphuP8LUdSctLqfcwbzuOoTpEUsOvxcnXVACaAE1WA-om1KR4LpPaLxEL54=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:51.662Z,,,
https://www.google.com/maps/place/AdvantaClean+of+Omaha/data=!4m7!3m6!1s0x8793f0fac047c1e7:0x455926fe1961420a!8m2!3d41.222084!4d-96.1259718!16s%2Fg%2F119vly_z7!19sChIJ58FHwPrwk4cRCkJhGf4mWUU,AdvantaClean of Omaha,4.9,108,Water damage restoration service,"13605 C St, Omaha, NE 68144, United States","6VCF+RJ Omaha, Nebraska, USA",https://www.advantaclean.com/omaha-ne/,+1 402-682-8390,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlZk9Ii41HqQqGjHHW8_Mu1cxyS9-R_FkD8MkMtzASOP30PjhY5fOb6KNtYGSr_evTR0uDSBm7G2fFB0fVWF57vW6LdvPq0hynwedY0lXc_aqn_aRt6rQGQ1jL3o7RrM7qCtgFkacdJTQ=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:24:56.706Z,,,
https://www.google.com/maps/place/Carlson+Restoration/data=!4m7!3m6!1s0x8793f3da632d4c1b:0xe25945f26ebae577!8m2!3d41.2079934!4d-96.0860256!16s%2Fg%2F1tdq6j0n!19sChIJG0wtY9rzk4cRd-W6bvJFWeI,Carlson Restoration,4.7,184,Water damage restoration service,"11106 Mockingbird Dr, Omaha, NE 68137, United States","6W57+5H Omaha, Nebraska, USA",https://carlsonrestoration.com/,+1 402-891-9887,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMOnHSJTobzKT3JT9TVDla5VmOpYoJ8zGNGlllJnhcXqs-5GpseyGKQ6n1C3gxHygqfeZ71JRbaZvXANa4Sg6irBnzq5vnCcFUK2iAqS_kc_bk1Omvk2WCbPEJQIzvMpL0c-Sq=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:01.799Z,,,
https://www.google.com/maps/place/ServiceMaster+by+JLK+-+Fire+and+Water+Damage+Restoration/data=!4m7!3m6!1s0x87938dd0151329d7:0xf41b7ad32e55126c!8m2!3d41.2395802!4d-96.0142538!16s%2Fg%2F11q2t3_r5r!19sChIJ1ykTFdCNk4cRbBJVLtN6G_Q,ServiceMaster by JLK - Fire and Water Damage Restoration,5.0,1,Water damage restoration service,"2111 S 67th St #300, Omaha, NE 68106, United States","6XQP+R7 Omaha, Nebraska, USA",,+1 402-293-1625,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4ZnVKe7cn0JmioBDMVvyzmeVXxQddP6K2dGpuGAN08VyUl7tF4iSLaBcLGL_7RFyLTzofJq4Jk1NUmA9TW5OI05eaebdnzcZAzKO-SFzrzlQCvFbk46mPiQwccSx10y4JyKvI=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:06.808Z,,,
https://www.google.com/maps/place/Gateway+To+The+West+Mold+Inspection/data=!4m7!3m6!1s0x5490154b4c58a981:0xe152b9e6bac6c83c!8m2!3d41.2533939!4d-95.9369231!16s%2Fg%2F11c58p97k3!19sChIJgalYTEsVkFQRPMjGuua5UuE,Gateway To The West Mold Inspection,5.0,2,Contractor,"1568 Jones St, Omaha, NE 68102, United States","7337+96 Omaha, Nebraska, USA",,+1 402-402-2403,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBW-fvyLb0cOM3adwhDIejb4scfBogHUvKuNZopvcnnsCPUD0Lv6FdBYUd6SJVx2WyjJ_W0mKzfR3gJ9UEIPjk-JM6jLGIpRv2DBM_rkIAfREOz_JMgUIa8GgbOVDvIeanxUet1xAr1Coz=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:12.184Z,,,
https://www.google.com/maps/place/SERVPRO+of+Omaha+Southwest/data=!4m7!3m6!1s0x8793f38155555555:0xa636d8731d9ac3b1!8m2!3d41.22064!4d-96.1277659!16s%2Fg%2F1tywyfy0!19sChIJVVVVVYHzk4cRscOaHXPYNqY,SERVPRO of Omaha Southwest,4.7,167,Water damage restoration service,"13808 F St, Omaha, NE 68137, United States","6VCC+7V Omaha, Nebraska, USA",https://www.servpro.com/locations/ne/servpro-of-omaha-southwest?utm_medium=organic&utm_source=gbp,+1 402-408-0134,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLA16oI_2WgXhLhkBgczavdGMzsT33UE_nXYqKMIHZMBhZEHZjgFHdY7Jz9dSrgNVlnaEl4hvt2-B8BieTdZaczHo-9b_jBqSilPMgh4OLq67AdfJURxgSnvQD0n0KEa46QCczEfTCCWw=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:17.529Z,,,
https://www.google.com/maps/place/Kedor+Restorations/data=!4m7!3m6!1s0x87938dcc30380833:0x452b6e27100a3acf!8m2!3d41.2052293!4d-96.0096122!16s%2Fg%2F11y10z99x0!19sChIJMwg4MMyNk4cRzzoKECduK0U,Kedor Restorations,5.0,7,Water damage restoration service,"6214 Q St, Omaha, NE 68117, United States","6X4R+35 Omaha, Nebraska, USA",http://kedorrestorations.com/,+1 402-532-4051,Closed · Opens 8 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c8KS6cVKGI-Sv9ldnkVPYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.96323&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:22.126Z,,,
https://www.google.com/maps/place/All+Dry+Services+Of+Omaha/data=!4m7!3m6!1s0x252202682fe9679:0xc89d02c3587d84e7!8m2!3d41.236445!4d-96.1580569!16s%2Fg%2F11p74hkg8p!19sChIJeZb-giYgUgIR54R9WMMCncg,All Dry Services Of Omaha,4.9,43,Water damage restoration service,"2425 S 156th Cir, Omaha, NE 68130, United States","6RPR+HQ Omaha, Nebraska, USA",https://www.myalldry.com/omaha-nebraska/?gclid=CjwKCAjwte-vBhBFEiwAQSv_xekut_ps9zkIRgTuiU__R4AUEboFW6QfwA6A_wDBFwS3DPJlbyDR5xoCfIEQAvD_BwE,+1 402-954-1911,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHK7sU861QxLO7b4RrIzze_w4FpHV3RYyxSRKqy_qUY-f7UyeiNlzhiaCJhT3KGhOvNx0rilLEwA_s3QF78vfbnFX0Emf6FIpxLdSlcbyh99PNc07yRq97xqjvd_51ZNrtuX_L=w408-h286-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:26.981Z,,,
https://www.google.com/maps/place/Pure+Maintenance+Omaha+Mold+Inspection+and+Remediation/data=!4m7!3m6!1s0x8793f722df8ae629:0x900ab878f9d0515!8m2!3d41.2647083!4d-96.1551634!16s%2Fg%2F11h_t8z4n3!19sChIJKeaK3yL3k4cRFQWdj4erAAk,Pure Maintenance Omaha Mold Inspection and Remediation,5.0,79,Environmental consultant,"539 N 155th Plaza Suite B, Omaha, NE 68154, United States","7R7V+VW Omaha, Nebraska, USA",https://puremaintenancenebraska.com/,+1 402-662-6333,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8lWoAaVfmIk7Rf8qswSyCRUo77tj-l50Bda9YJR0ZKp7zp4Yo_szKIBOrLj7L28rWIrSCRZ3VIZPNR5p4yvy4g9Iz_HFZehJLYZOr_3Vbjrh3xSnZ9qXLb9ZSGEXHoP4vaqw=w408-h407-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:32.125Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Phoenix+Restoration+Services+of+Omaha/data=!4m7!3m6!1s0x8793f562e793fcd9:0x59293b0230760cf7!8m2!3d41.174924!4d-96.1282619!16s%2Fg%2F11lk1l910t!19sChIJ2fyT52L1k4cR9wx2MAI7KVk,Phoenix Restoration Services of Omaha,4.7,45,Water damage restoration service,"8550 S 137th Cir # 4, Omaha, NE 68138, United States","5VFC+XM Omaha, Nebraska, USA",https://phoenixndr.com/locations/phoenix-of-omaha-ne/,+1 402-964-2232,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqG6FmxdksV6k4nVx-DRlj6JK4-pmxsGxz4Hu-mgzEtV5EAcsvvuawTHjsL8lUvQY1BBQOaOD0GqPQw29k0Wtkwos_s9gbvfWQ1dpf8mFNXUvmyFHukndK-ABET6sjPhlaWahu_olADfbpk=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2026-03-23T05:25:37.022Z,Identifies as veteran-owned,,
