placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Keaty+Real+Estate+Property+Management/data=!4m7!3m6!1s0x86249d22c9351fa1:0x7d9c3d6c21b390a4!8m2!3d30.1709464!4d-92.0008125!16s%2Fg%2F11spmhyv67!19sChIJoR81ySKdJIYRpJCzIWw9nH0,Keaty Real Estate Property Management,4.2,109,Property management company,"107 Board Rd, Lafayette, LA 70508, United States","5XCX+9M Lafayette, Louisiana, USA",https://www.keatyrealestatepropertymanagement.com/,+1 337-205-2543,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPlMNi86z-35errkTT90O3Nt6BehCsggiQNBThK=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:13.379Z,,,
https://www.google.com/maps/place/PropSteady+Management+LLC/data=!4m7!3m6!1s0x6568e0c0906214e5:0xbd6090ae89ec02c7!8m2!3d30.1686268!4d-92.0237635!16s%2Fg%2F11wtk1cb82!19sChIJ5RRikMDgaGURxwLsia6QYL0,PropSteady Management LLC,4.2,10,Property management company,"303 Rue Louis XIV Suite 101, Lafayette, LA 70508, United States","5X9G+FF Lafayette, Louisiana, USA",http://propsteady.com/,+1 337-522-5689,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1a3RKbjD6Ok8dKCoU_GYMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.19383&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:18.416Z,,,
https://www.google.com/maps/place/Weiser+Realty+and+Property+Management/data=!4m7!3m6!1s0x86249f934cb7ca67:0xad2496b95044bdcf!8m2!3d30.1503361!4d-92.0927723!16s%2Fg%2F11rd92xfdk!19sChIJZ8q3TJOfJIYRz71EULmWJK0,Weiser Realty and Property Management,5.0,42,Property management company,"117 E Broussard Rd, Lafayette, LA 70503, United States","5W24+4V Lafayette, Louisiana, USA",https://www.rentweiser.com/,+1 337-345-8677,,,https://lh3.googleusercontent.com/p/AF1QipPS1LXTc1Y004Ut-6_Ef1afLmTc5HWsc6L0HKqU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:23.580Z,,,
https://www.google.com/maps/place/Mills+Estates/data=!4m7!3m6!1s0x86249934832b8bb1:0xdf94557c2728f45d!8m2!3d30.2368532!4d-92.0911249!16s%2Fg%2F1tf87fwy!19sChIJsYsrgzSZJIYRXfQoJ3xVlN8,Mills Estates,3.7,14,Housing development,"204 Mills St, Scott, LA 70583, United States","6WP5+PH Scott, Louisiana, USA",https://lassocommunities.com/communities/mills-estates/,+1 337-422-3148,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipM8uJSTVwx-y5A72j5Y-LOPFhdkJG3WE9qi6sGw=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:28.784Z,,,
https://www.google.com/maps/place/TruGreen+of+Acadiana/data=!4m7!3m6!1s0x86249c5bbba7faeb:0xaa9491f30cebd9e8!8m2!3d30.2446216!4d-92.1010978!16s%2Fg%2F1v2jd8fc!19sChIJ6_qnu1ucJIYR6NnrDPORlKo,TruGreen of Acadiana,4.8,353,Lawn care service,"201B Park W Dr, Scott, LA 70583, United States","6VVX+RH Scott, Louisiana, USA",https://trugreensouth.com/lafayette/,+1 337-264-7336,Open ⋅ Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipN5wTqO4JSb6rchlO-xLl5Y-nf4E0R1usBWoJY3=w432-h240-k-no,true,8 am–5 pm,8 am–4 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:33.849Z,,,
https://www.google.com/maps/place/River+Ranch+Development/data=!4m7!3m6!1s0x86249dbbdfc0da0b:0x208144c4af43125c!8m2!3d30.1735223!4d-92.0419378!16s%2Fg%2F1tfqr97v!19sChIJC9rA37udJIYRXBJDr8REgSA,River Ranch Development,4.2,13,Property management company,"1100 Camellia Blvd, Lafayette, LA 70508, United States","5XF5+C6 Lafayette, Louisiana, USA",https://www.riverranchdev.com/,+1 337-216-0249,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEqkplIxGhyJxekajzhT6YSEPj27WJb7Pqcjc1xJbERFycfYbZJpJEvdhy1zl_eqk3ZzCHzuVDpvQvaBCJ7ZvkRBzo6332K1EJbxNCkwYJ-NbAMDlKzgd4yFAAnVPvKhnS8zoDrg=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:36.689Z,,,
"https://www.google.com/maps/place/Community+Management+-+HOA+and+Property+Management+Lafayette,+LA/data=!4m7!3m6!1s0x86249b3bb30508d7:0x1e54a765e6e651cc!8m2!3d30.3022294!4d-92.0286163!16s%2Fg%2F11l6648dws!19sChIJ1wgFszubJIYRzFHm5mWnVB4","Community Management - HOA and Property Management Lafayette, LA",4.1,18,Property management company,"3419 NW Evangeline Thruway, Carencro, LA 70520, United States","8X2C+VH Carencro, Louisiana, USA",https://www.cmgt.org/,+1 225-503-2648,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNq-XDX57v3_HNL7qqNYifjdQkAJ-Uz89eRweDd=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:41.678Z,,,
https://www.google.com/maps/place/Alpha+Management+Partners/data=!4m7!3m6!1s0x86249f1e5dfaaaab:0xe2b2d65c0a8ae296!8m2!3d30.1986223!4d-92.0733105!16s%2Fg%2F11h3vc63pp!19sChIJq6r6XR6fJIYRluKKClzWsuI,Alpha Management Partners,3.0,8,Property management company,"105 Independence Blvd Suite 1, Lafayette, LA 70506, United States","5WXG+CM Lafayette, Louisiana, USA",http://www.alphamp.com/,+1 337-761-6701,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM2jMn6VdlT2S4Qrd6DDG_UcIb0PoetoTxr_RFf=w408-h244-k-no,true,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:46.611Z,,,
https://www.google.com/maps/place/Broussard+Properties+LLC/data=!4m7!3m6!1s0x86249c881ab3b36d:0x1f27f6f305d2f33!8m2!3d30.2233899!4d-92.0267648!16s%2Fg%2F1wfvm__c!19sChIJbbOzGoicJIYRMy9dMG9_8gE,Broussard Properties LLC,3.5,31,Property management company,"1115 W University Ave B, Lafayette, LA 70506, United States","6XFF+97 Lafayette, Louisiana, USA",http://www.broussardproperties.com/,+1 337-236-6207,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ggbDJSx_MvWgPRo5eGlOUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.47954&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:51.596Z,,,
https://www.google.com/maps/place/Acadian+Heritage+Apartments/data=!4m7!3m6!1s0x86249ecc0f1f160d:0xac7657e80c2e3bfa!8m2!3d30.2283166!4d-92.0907906!16s%2Fg%2F1tqnl_cy!19sChIJDRYfD8yeJIYR-jsuDOhXdqw,Acadian Heritage Apartments,4.8,25,Senior citizen center,"215 Anna St, Scott, LA 70583, United States","6WH5+8M Scott, Louisiana, USA",,+1 337-408-3892,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6XDZERDa1-h45tMxFLawjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.62848&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:54.640Z,,,
https://www.google.com/maps/place/Potpourri+Village/data=!4m7!3m6!1s0x86249be0518107e5:0x29eacdd0f8cc32cd!8m2!3d30.2546182!4d-92.0621312!16s%2Fg%2F1tj7fdzl!19sChIJ5QeBUeCbJIYRzTLM-NDN6ik,Potpourri Village,4.2,140,Mobile home park,"#98, 1000 Renaud Dr, Scott, LA 70583, United States","7W3Q+R4 Scott, Louisiana, USA",http://www.stanleycommunities.com/,+1 337-261-5262,,,https://lh3.googleusercontent.com/p/AF1QipNuPr2p-GBKoXj7OHVjrpX60chGMk2V5dWVH03A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:26:57.462Z,,,
https://www.google.com/maps/place/hoaflo/data=!4m7!3m6!1s0x86249da8c5f81461:0x245893cd33825a85!8m2!3d30.2049384!4d-92.0342424!16s%2Fg%2F11xkwxtlmw!19sChIJYRT4xaidJIYRhVqCM82TWCQ,hoaflo,,,Property management company,"Deraney Ln, Lafayette, LA 70503, United States","6X38+X8 Lafayette, Louisiana, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7VY5YLYeZAIqljIyuZe5eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.29501&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:27:00.278Z,,,
https://www.google.com/maps/place/Rampart+Multifamily+Management+Lafayette/data=!4m7!3m6!1s0x86249cef35dd50c7:0xc4c38adbfa7e0d44!8m2!3d30.2028517!4d-92.0128954!16s%2Fg%2F11bx9xbrld!19sChIJx1DdNe-cJIYRRA1--tuKw8Q,Rampart Multifamily Management Lafayette,2.5,2,Property management company,"128 Demanade Blvd, Lafayette, LA 70503, United States","6X3P+4R Lafayette, Louisiana, USA",https://www.rampartmgt.com/,+1 337-237-5288,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOJWY-btPo1aTJ7mTZISuTmddhgHW7HVqaoO9ne=w408-h253-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:27:05.051Z,,,
https://www.google.com/maps/place/Professional+Property/data=!4m7!3m6!1s0x86249cec12d91e23:0xe823985659bc0acf!8m2!3d30.2084148!4d-92.0133964!16s%2Fg%2F1vn18x3d!19sChIJIx7ZEuycJIYRzwq8WVaYI-g,Professional Property,4.3,8,Property management company,"1001 E St Mary Blvd, Lafayette, LA 70503, United States","6X5P+9J Lafayette, Louisiana, USA",http://www.ppmofacadiana.com/,+1 337-261-1000,Open ⋅ Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DNs5IyEdMRWALzNhslSs6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.161423&pitch=0&thumbfov=100,false,9 am–3 pm,9 am–12 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:27:09.977Z,,,
https://www.google.com/maps/place/Evangeline+Village+Apartment+Homes/data=!4m7!3m6!1s0x86249eecd133c3bf:0x6c40b63fa531e80c!8m2!3d30.203556!4d-92.0856628!16s%2Fg%2F1t_kgx1g!19sChIJv8Mz0eyeJIYRDOgxpT-2QGw,Evangeline Village Apartment Homes,4.5,6,Apartment building,"415 N Domingue Ave, Lafayette, LA 70506, United States","6W37+CP Lafayette, Louisiana, USA",https://www.evangelinevillage.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 337-989-1719,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMV3P_gFRA46gQOYiiR6dZLbFyB1ozmuNh5AR7M=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–5 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:27:14.927Z,,,
https://www.google.com/maps/place/Republic+Services/data=!4m7!3m6!1s0x8624996ed50cd299:0xfc17e6b9d773ed95!8m2!3d30.2637887!4d-92.0788863!16s%2Fg%2F1w0h7wfx!19sChIJmdIM1W6ZJIYRle1z17nmF_w,Republic Services,1.4,225,Garbage collection service,"201 Mire St, Scott, LA 70583, United States","7W7C+GC Scott, Louisiana, USA",https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,+1 337-806-2000,"Open ⋅ Closes 5 pm

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOzl6iUC9p25IPHewQnSs8CVGRtssW26VmvhWK-=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Scott+Lafeyette+LA/@30.2357569,-92.0945672,14z",2025-09-25T18:27:20.125Z,,,
