placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Priority+Parking/data=!4m7!3m6!1s0x809ad10046fb56eb:0x4d3b5278fe4cfa71!8m2!3d38.566738!4d-121.478377!16s%2Fg%2F11xcj9pr5g!19sChIJ61b7RgDRmoARcfpM_nhSO00,Priority Parking,3.8,4,Parking lot,"1780 24th St, Sacramento, CA 95816, United States","HG8C+MJ Sacramento, California, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1Qaqz2OtBJkJjhroDP8ciAJ-wag7IvzPBP8dla95gOXQKSZ_YzUp27phpGVmbr1_rs4bSoSy7BYbwACBCZoffBi8KzsmL6SkW6rxjBbqTSeFUkUpWaWe-kANn1s-aZr1sabj10A=w451-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:22.898Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Memorial+Garage/data=!4m7!3m6!1s0x809ad0d6da4308c3:0xec61e5da65cea813!8m2!3d38.5805149!4d-121.486382!16s%2Fg%2F11y0pjhlj!19sChIJwwhD2tbQmoARE6jOZdrlYew,Memorial Garage,4.1,196,Parking garage,"801 14th St, Sacramento, CA 95814, United States","HGJ7+6C Sacramento, California, USA",http://www.sacpark.org/,+1 916-808-5011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1umt39Fyeu-vmLtgSZnl_QwJ4DyvvvzbLMlb5hR7lhbG7q6hlZYsrvIsyVALN3mPCfQNbKGmkHeHGbidv_hPABpaV2v_znE7_DQ1aX-BMIqClZxb-OiysGyqirXgXH9QoCWEz=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:27.976Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/L+at+public+parking/data=!4m7!3m6!1s0x809ad1f6eda97941:0x9c7d5993940427b1!8m2!3d38.5792778!4d-121.4971037!16s%2Fg%2F11j8l8b4sn!19sChIJQXmp7fbRmoARsScElJNZfZw,L at public parking,2.8,4,Parking lot,"1120 8th St, Sacramento, CA 95814, United States","HGH3+P5 Sacramento, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiNhTCFMQCbMZ9zS6wnzIk9zXTo5GRHii0uaQyGGdpij8pnbro-h-WfLi3NyEStqNkKppmFIJvHe26wAcc3DUPsZajfz6qJcH2bevf0-9UNG2_ntIQy1n9rAjyutPUleNgiSaBQA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:30.872Z,,,,,,,,,,
https://www.google.com/maps/place/Tower+Bridge+Garage/data=!4m7!3m6!1s0x809ad133398a2b8f:0xf07d427dfe3e284d!8m2!3d38.580579!4d-121.5068079!16s%2Fg%2F11cmy_y5tf!19sChIJjyuKOTPRmoARTSg-_n1CffA,Tower Bridge Garage,4.2,223,Parking garage,"1289 Front St, Sacramento, CA 95814, United States","HFJV+67 Sacramento, California, USA",https://www.cityofsacramento.gov/public-works/parking/discounts-parking-rates/garage-parking-rates,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEzqP2qV-wEdTmFQANcerK6EXsY4UDXaGGsWvg9VO0fHAvO7SJWC7Tl0qAeUtLjsKg7as8EsNCWbcnG90jWVEl39HEUtq5ReUBRfOMI7gJFGXQADoKmp1vvRQT6-l_JFkKaKk=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:36.107Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/West+Premium+Garage/data=!4m7!3m6!1s0x809ad1aa567ec41d:0x3521b12ce9a9ee2!8m2!3d38.5808632!4d-121.5032423!16s%2Fg%2F11g1c6zg99!19sChIJHcR-VqrRmoAR4p6azhIbUgM,West Premium Garage,2.8,10,Parking garage,"325 L St, Sacramento, CA 95814, United States","HFJW+8P Sacramento, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydKennETcKE5-4e1f675WZU6IRmorWr_Nl4J0etHDL9PcMIMBqRHakNlvuiWbRtJ58B5zvSb3CBk2Jhpt376Qh48XEuWI2MaSA3NeW0-I8Vd0fRy4iLfDmq0YWT0VYX-2DzM_S=w408-h816-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:38.861Z,,,,,,,,,,
https://www.google.com/maps/place/Sacramento+Parking+Citation/data=!4m7!3m6!1s0x809ad12a4552d363:0xef925448f990bc5!8m2!3d38.5818968!4d-121.4935456!16s%2Fg%2F1tddb2sf!19sChIJY9NSRSrRmoARxQuZj0Ql-Q4,Sacramento Parking Citation,1.1,63,City government office,"915 I St #1214, Sacramento, CA 95814, United States","HGJ4+QH Sacramento, California, USA",http://www.cityofsacramento.org/Public-Works/Parking-Services/Online-Citation-Services,+1 916-808-8500,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzW9tdd5aHUFQMXdlA1JjCJvhElarFlb8G3Mik1sd8iFDERBh80_zzY_wkyfGYynB6j6VsHwVtKiBa14qjjevjqFe14EJWQtbqPHrdhpxT0uA8XYExoI3P1udd5SsmWOxLiKcDnXw=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:43.902Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,,,
https://www.google.com/maps/place/Employee+Parking+Garage/data=!4m7!3m6!1s0x809ad1ddb26a1d0f:0x6ebd38c435a18abf!8m2!3d38.5553488!4d-121.4576266!16s%2Fg%2F11h5wp85z7!19sChIJDx1qst3RmoARv4qhNcQ4vW4,Employee Parking Garage,5.0,1,Parking garage,"Parking Structure 1, 2245 Stockton Blvd, Sacramento, CA 95817, United States","HG4R+4W Sacramento, California, USA",http://health.ucdavis.edu/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcxefgYP5IWziTelHLJG7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.41243&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:46.833Z,,,,,,,,,,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x809ad171c10a3161:0x6ff797726903877b!8m2!3d38.5813164!4d-121.4955819!16s%2Fg%2F11f648_9xl!19sChIJYTEKwXHRmoARe4cDaXKX928,Metropolis,3.1,15,Parking garage,"849 J St, Sacramento, CA 95814, United States","HGJ3+GQ Sacramento, California, USA",https://parking.com/sacramento/lot/980-9th-street-ca2849?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-CA,+1 916-442-2217,"Open ⋅ Closes 7 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzz6Rj4H-YFANAnxVdRB3OoWCA0_DtCL4MgAkIB1mOQAjCU9pgyAqoPA4Ly70649WdkuI2RPOBJOe0VMNJtEHRaQH0q6nd5LX7XVJonSJUNG1bILdN1Ji_UxAt7Io-vKrt-LL-YdQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:51.815Z,5:30 am–7 pm,5:30 am–7 pm,5:30 am–7 pm,5:30 am–7 pm,8 am–2 pm,Closed,5:30 am–7 pm,,,
https://www.google.com/maps/place/Old+Sacramento+City+Garage/data=!4m7!3m6!1s0x809ad6cd82abaf2b:0x2e7117e228ed1e5a!8m2!3d38.5843361!4d-121.5035018!16s%2Fg%2F1hf0ltdh2!19sChIJK6-rgs3WmoARWh7tKOIXcS4,Old Sacramento City Garage,3.7,156,Parking garage,"125 I St, Sacramento, CA 95814, United States","HFMW+PH Sacramento, California, USA",http://www.cityofsacramento.org/Public-Works/Parking-Services/Lots-and-Garages/Rates,+1 916-808-5110,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwL39q-z_oGPfZ4PwKkcyatf7XSuEN3T13-Y5qRMYszJfLi9Zjoc-X9xh-n56U_pJiwEMUrWcgMMsyGmtHyWi1UmU2HodRXY92gTJY84My6A2v9KqqbZ6kK16mJTHTbN1NjBG568A=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:01:56.810Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Sutter+Sacramento+Rooftop+Stack+Lot+%28Propark%29/data=!4m7!3m6!1s0x809ad134fc7db52b:0xfe70b41518f1f6b6!8m2!3d38.5707757!4d-121.4702406!16s%2Fg%2F11ll9wsq_g!19sChIJK7V9_DTRmoARtvbxGBW0cP4,Sutter Sacramento Rooftop Stack Lot (Propark),5.0,1,Parking lot,"2801 Capitol Ave #310, Sacramento, CA 95816, United States","HGCH+8W Sacramento, California, USA",https://www.propark.com/facilities/sutter-roseville-rooftop-stack-parking/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vfHedQ2-zFiTWLC2nqxATQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.32927&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:01.704Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/ENC+Valet+-+Sacramento+Valet+Parking+Service/data=!4m7!3m6!1s0x809ad129ad524343:0x7958aed320b2e161!8m2!3d38.5779343!4d-121.493367!16s%2Fg%2F1261y2r7q!19sChIJQ0NSrSnRmoARYeGyINOuWHk,ENC Valet - Sacramento Valet Parking Service,,,Valet parking service,"1017 L St, Sacramento, CA 95814, United States","HGH4+5M Sacramento, California, USA",http://www.encvalet.com/,+1 916-267-4410,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMXXKeCEh-ceJC0iKFyWjQEV1PRMs1p4vxr0-_R=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:06.539Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,,
https://www.google.com/maps/place/1000+K+St.+Parking+Garage+-+Park+ABM/data=!4m7!3m6!1s0x809ad1e02bf4870b:0x71396885c9d1809a!8m2!3d38.5785644!4d-121.4937873!16s%2Fg%2F11rmwcr1_w!19sChIJC4f0K-DRmoARmoDRyYVoOXE,1000 K St. Parking Garage - Park ABM,2.9,14,Parking garage,"1125 10th St, Sacramento, CA 95814, United States","HGH4+CF Sacramento, California, USA",https://parkabm.com/facilities/1000-k-street-garage/,+1 916-374-1714,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcJXi23qwtoKIyCvhbRUGjagiszF45qaxx1KHj=w493-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:11.849Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Sheraton+Grand+Parking/data=!4m7!3m6!1s0x809ad0d6368dbbb3:0xd69da91da4378e5c!8m2!3d38.5797175!4d-121.4891695!16s%2Fg%2F11f2gstpfh!19sChIJs7uNNtbQmoARXI43pB2pndY,Sheraton Grand Parking,1.5,4,Parking garage,"900 13th St, Sacramento, CA 95814, United States","HGH6+V8 Sacramento, California, USA",https://www.spotangels.com/#id=296718377&?ref=google_maps_website,+1 916-447-1700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B3G_kfcIaA0D4TCwlJkpxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.00252&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:14.660Z,,,,,,,,,,
https://www.google.com/maps/place/East+End+Garage+-+Staff+Parking/data=!4m7!3m6!1s0x809ad0d97ddc368d:0xe1b7da3b812db272!8m2!3d38.5751661!4d-121.4854199!16s%2Fg%2F11gff6qrb1!19sChIJjTbcfdnQmoARcrItgTvat-E,East End Garage - Staff Parking,4.0,2,Parking lot,"1616 Capitol Ave, Sacramento, CA 95814, United States","HGG7+3R Sacramento, California, USA",https://www.dgs.ca.gov/OFAM/Resources/Page-Content/Office-of-Fleet-and-Asset-Management-Resources-List-Folder/Parking-Locations-and-Hours-of-Operation?search=,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zGSdowUZXDx4IWGiDxyTEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.0973&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:17.545Z,,,,,,,,,,
https://www.google.com/maps/place/Downtown+Commons+East+Garage/data=!4m7!3m6!1s0x809ad12c64b9d035:0x5c64ac32d2657177!8m2!3d38.5810537!4d-121.4977904!16s%2Fg%2F11g9q2_57h!19sChIJNdC5ZCzRmoARd3Fl0jKsZFw,Downtown Commons East Garage,2.7,7,Parking lot,"7th St, Sacramento, CA 95814, United States","HGJ2+CV Sacramento, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_sv4esh1VpFKD3vlUKJKStRRWQXDm45zFthtB3S7ptz5LlRVOM9BflRsG7gM7w_4RrJGorz3j0fWzMCIXZb0aPoezAE2KBT9CYBAvlxO_xQyiHl594ddUx3EEisc6doyYpOr5=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:20.623Z,,,,,,,,,,
https://www.google.com/maps/place/1000+G+Street+Parking+%28Propark%29/data=!4m7!3m6!1s0x809ad1e337028017:0xaee502fcfb3e9ac2!8m2!3d38.5831378!4d-121.4919176!16s%2Fg%2F11wx4nxd1s!19sChIJF4ACN-PRmoARwpo--_wC5a4,1000 G Street Parking (Propark),3.0,1,Parking lot,"1000 G St, Sacramento, CA 95814, United States","HGM5+76 Sacramento, California, USA",https://www.propark.com/facilities/1000-g-st-garage/,+1 916-887-4761,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HSwYndxXvnuCxc3LuLsbPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.57331&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sacramento+Sacramento+CA/@38.5781342,-121.4944209,14z",2025-10-28T19:02:25.452Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
