placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Public+Parking+Lot/@38.5833862,-90.406785,14z/data=!4m6!3m5!1s0x87d8cd00367db749:0xa4290cba80b101f1!8m2!3d38.5825238!4d-90.4050196!16s%2Fg%2F11ldhhdfbm",Public Parking Lot,2.0,1,Parking lot,"125 E Jefferson Ave, Kirkwood, MO 63122, United States","HHMV+2X Kirkwood, Missouri, USA",https://www.downtownkirkwood.com/shop-and-dine/plan-your-visit/#parking,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0tMzzmMGG6P9ajJx97o_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.74031&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kirkwood+STL+MO/@38.5833862,-90.406785,14z",2025-10-28T18:55:07.599Z,,,,
"https://www.google.com/maps/place/St.+Louis+Parking+Company/@38.6631083,-90.5770675,14z/data=!4m6!3m5!1s0x87d8b31f3c551c17:0xc1693334c7d6269a!8m2!3d38.6088751!4d-90.1985729!16s%2Fg%2F1hc4gr21p",St. Louis Parking Company,2.2,57,Corporate office,"1617 S 3rd St, St. Louis, MO 63104, United States","JR52+HH St. Louis, Missouri, USA",http://www.stlouisparking.com/,+1 314-241-7777,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRJrDbTxJkFzcDI1dPpFUc170sCOUa6aaOMTEhEohJ4Q1uVHcEUYqttXUQP_EfTA5F79ZChEG2rrcKtbiRgDqkmGEiZUcnGUKDFAEGKtsu-GABkAgz2KnZrN_lljYyrJ5gRj-U=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chesterfield+STL+MO/@38.6631083,-90.5770675,14z",2025-10-28T18:55:14.427Z,Already found,,,
https://www.google.com/maps/place/Union+Station+-+West+Lot/data=!4m7!3m6!1s0x87d8b33cdee8b573:0x739da95259a72196!8m2!3d38.6288477!4d-90.2096807!16s%2Fg%2F11qrl1fhlx!19sChIJc7Xo3jyz2IcRliGnWVKpnXM,Union Station - West Lot,4.3,105,Parking lot,"115 S 20th St, St. Louis, MO 63103, United States","JQHR+G4 St. Louis, Missouri, USA",https://www.stlouisparking.com/locations/,+1 314-231-6761,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrSvvu-CEDYfTc27-UOeMhOjDt0bzTngErKEdPKf1qmVOclaA0XEma_Td4Yjl0nfFM7aOkY0ZwizGpZwgeXw6fLsNwGGETkbyhTvG4lDzoWi1Lwysu2RZ71Wr13SH8JKc4__Ea=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:30.477Z,,,,
https://www.google.com/maps/place/St.+Louis+Aquarium+Parking/data=!4m7!3m6!1s0x87d8b34b5edaf6db:0x1af837945c8c377!8m2!3d38.6265903!4d-90.210467!16s%2Fg%2F11h5g279lx!19sChIJ2_baXkuz2IcRd8PIRXmDrwE,St. Louis Aquarium Parking,4.2,14,Parking lot,"Unnamed Road, St. Louis, MO 63103, United States","JQGQ+JR St. Louis, Missouri, USA",https://www.stlouisaquarium.com/hours-directions-and-parking,+1 314-923-3900,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzigQN1LcjhHRVSqedIQwEj-d9-oPETkaDA9Dy9Bsp1IxYvyETf1F1gXZKbsEbxgIQBBcfk4XUjwfnk8LLN-Fk4QsmW25Z7gtScLow08KO0gcrMhTfgolKGttkc5hPMiLoe12xZ=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:33.375Z,,,,
https://www.google.com/maps/place/St+Louis+City+Hall+Parking+Lot+Office./data=!4m7!3m6!1s0x87d8b362afcff969:0x6dc705f38742a884!8m2!3d38.6257269!4d-90.1998853!16s%2Fg%2F11f73zzvqb!19sChIJafnPr2Kz2IcRhKhCh_MFx20,St Louis City Hall Parking Lot Office.,5.0,1,City government office,"Clark Ave, St. Louis, MO 63103, United States","JRG2+72 St. Louis, Missouri, USA",https://www.stlouis-mo.gov/,+1 314-622-4400,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GPi6-40923kxgqOB_mhM4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.62379&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:38.371Z,,,,
https://www.google.com/maps/place/Quik+Park+Garage/data=!4m7!3m6!1s0x87d8b2e0f6195b13:0x79f1e234db285585!8m2!3d38.6278406!4d-90.1880174!16s%2Fg%2F1hc0rj_33!19sChIJE1sZ9uCy2IcRhVUo2zTi8Xk,Quik Park Garage,3.9,81,Parking garage,"309 N 4th St, St. Louis, MO 63102, United States","JRH6+4Q St. Louis, Missouri, USA",http://www.citiparkstl.com/,+1 314-241-1918,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0yoXCdR0nz5hzUwh-7oEN4UKZaCM0XnkDeaU9HDexAEX0KGhFlkZ2I5m5wolaEjvXcSrDTt5Rvky-26vYpZrt2ccUiv9SUqbzDnNrsLliR1SctsqHdJT9igAAb4tfhJQ08rxDvQ=w408-h544-k-no,false,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:43.407Z,,,,
https://www.google.com/maps/place/Laclede+Garage/data=!4m7!3m6!1s0x87d8b5942ce7fd55:0x42bbcd96e4bcf049!8m2!3d38.634749!4d-90.235318!16s%2Fg%2F11n60w0kd7!19sChIJVf3nLJS12IcRSfC85JbNu0I,Laclede Garage,4.3,3,Parking lot,"3642 Laclede Ave, St. Louis, MO 63103, United States","JQM7+VV St. Louis, Missouri, USA",https://www.stlouisparking.com/locations/,+1 314-241-7777,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R-mTDPc0xXM7QayBQ_c2Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.48665&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:48.370Z,,,,
https://www.google.com/maps/place/7th+Street+Garage/data=!4m7!3m6!1s0x87d8b31f3c551c17:0xbc0e04b30d236853!8m2!3d38.6296974!4d-90.1903309!16s%2Fg%2F11r8tc2t5!19sChIJFxxVPB-z2IcRU2gjDbMEDrw,7th Street Garage,3.4,63,Parking garage,"410 N 7th St, St. Louis, MO 63101, United States","JRH5+VV St. Louis, Missouri, USA",http://www.stlouisparking.com/,+1 314-588-8690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNvEhl682ZS95MKcVliITHTcQBBydJWcg1gfq5v=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:53.486Z,,,,
https://www.google.com/maps/place/Mansion+House+Garage+-+Arch+Parking/data=!4m7!3m6!1s0x87d8b31e291f31bf:0x8282889b3d302fa7!8m2!3d38.6279776!4d-90.1872276!16s%2Fg%2F1tg5vlk5!19sChIJvzEfKR6z2IcRpy8wPZuIgoI,Mansion House Garage - Arch Parking,3.0,116,Parking garage,"300 N 4th St, St. Louis, MO 63102, United States","JRH7+54 St. Louis, Missouri, USA",https://www.mansionhouse.com/,+1 314-621-8723,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzF5Rf7XMkOKud2A0ptHCPpOesqevlQvGlfNxFqafHKpqWfUX8_Cor0jjQh0aGtJR408FfViC4Dsvko9dqgug3z55icmKN6omc0nJVnkSiZHH2adDeDrL71nPwPVunV0UNUf18YWQ=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:55:58.565Z,,,,
https://www.google.com/maps/place/St+Louis+Traffic+Violation+Bureau/data=!4m7!3m6!1s0x87d8b315d90f5c67:0x54c94ac4c054e317!8m2!3d38.627997!4d-90.1915659!16s%2Fg%2F12htb9wgj!19sChIJZ1wP2RWz2IcRF-NUwMRKyVQ,St Louis Traffic Violation Bureau,1.6,51,City government office,"229 N 7th St, St. Louis, MO 63101, United States","JRH5+59 St. Louis, Missouri, USA",http://stlouis-mo.gov/government/departments/treasurer/parking-violations/pay-parking-ticket.cfm,+1 314-450-2830,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4-D93ZMiYCKq_9DeYbC_M2ioXr1uLuklJky9QtQz5sJrf8ihRcRdRGcfs7K6c2MZ0xzs4FkqxZlyk1sDjTHdrWSPv7NBg6vy5hUezXmFM06Dvxk55c3mYgTwW-ye4KwLJInOUgA=w408-h725-k-no,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:03.794Z,,,,
https://www.google.com/maps/place/Courtyard+by+Marriott+St.+Louis+Downtown%2FConvention+Center/data=!4m10!3m9!1s0x87d8b318bb39a625:0xdc164658d64edce!5m2!4m1!1i2!8m2!3d38.6310322!4d-90.1925109!16s%2Fm%2F0pk_1nz!19sChIJJaY5uxiz2IcRzu1kjWVkwQ0,Courtyard by Marriott St. Louis Downtown/Convention Center,4.4,963,,"823-827 Washington Ave, St. Louis, MO 63101, United States","JRJ4+CX St. Louis, Missouri, USA",https://www.marriott.com/en-us/hotels/stldw-courtyard-st-louis-downtown-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 314-231-7560,,https://lh3.googleusercontent.com/p/AF1QipPW6YKQvTjfuxOvZN9b6_jb9FHFk-Pn6rQTjW_E=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:07.045Z,,,,
https://www.google.com/maps/place/Hilton+St.+Louis+at+the+Ballpark/data=!4m10!3m9!1s0x87d8b31c3f4e4879:0xcaf5cadee2bbc3a4!5m2!4m1!1i2!8m2!3d38.6251397!4d-90.1909277!16s%2Fg%2F1td010c_!19sChIJeUhOPxyz2IcRpMO74t7K9co,Hilton St. Louis at the Ballpark,4.0,5615,,"1 S Broadway, St. Louis, MO 63102, United States","JRG5+3J St. Louis, Missouri, USA",https://www.hilton.com/en/hotels/stlbvhf-hilton-st-louis-at-the-ballpark/?SEO_id=GMB-AMER-HH-STLBVHF&y_source=1_MTIyMDc1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 314-421-1776,,https://lh3.googleusercontent.com/p/AF1QipPNAU-sVZ7-26V3YR8uF-U8HtX1kgg3W_hbe1ST=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:10.504Z,,,,
https://www.google.com/maps/place/The+Westin+St.+Louis/data=!4m10!3m9!1s0x87d8b31aeda64ff3:0xa895a524341f35e1!5m2!4m1!1i2!8m2!3d38.6237417!4d-90.1949104!16s%2Fg%2F1tcyscby!19sChIJ80-m7Rqz2IcR4TUfNCSllag,The Westin St. Louis,4.2,2223,,"811 Spruce St, St. Louis, MO 63102, United States","JRF4+F2 St. Louis, Missouri, USA",https://www.marriott.com/en-us/hotels/stlwi-the-westin-st-louis/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 314-621-2000,,https://lh3.googleusercontent.com/p/AF1QipO5Z3VKOZ5bcmY79elK1i7JlxgJcCHBnESDdHAY=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:13.949Z,,,,
https://www.google.com/maps/place/Metropolitan+Public+Safety/data=!4m7!3m6!1s0x87d8b31aa1d5d373:0x5125a526a35c6da7!8m2!3d38.6288842!4d-90.1870251!16s%2Fg%2F11vyfcbj59!19sChIJc9PVoRqz2IcRp21coyalJVE,Metropolitan Public Safety,4.8,150,Department of Public Safety,"400 N 4th St, St. Louis, MO 63102, United States","JRH7+H5 St. Louis, Missouri, USA",,+1 314-941-8690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM8GZ2TW0QD6aqoAJ9cjcCpeW-6xyIsWUmKFcxV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:18.887Z,,,· Dogs allowed,
https://www.google.com/maps/place/435+N.+Euclid+Lot/data=!4m7!3m6!1s0x87d8b4d5a1f0f5af:0xa058f5459f3e217b!8m2!3d38.649538!4d-90.260812!16s%2Fg%2F1hc5dndmn!19sChIJr_XwodW02IcReyE-n0X1WKA,435 N. Euclid Lot,2.8,12,Parking lot,"435 N Euclid Ave, St. Louis, MO 63108, United States","JPXQ+RM St. Louis, Missouri, USA",https://www.stlouisparking.com/locations/,+1 314-241-7777,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVwpLHiO31njtDiUhHMsLR-wYYQ8vgi9E2C1sdU40soc6-cNAyXHk_eye9dC9AHk9MpJ1KCKEaDP8b_S0MKKgdr-L38y7_Wogy89dxsGzw8L9LpsDj30h9sQCnNtVQZIFyGV6HeA=w408-h307-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:22.004Z,,,,
https://www.google.com/maps/place/CAB+Southwest+BJC+Employee+Parking/data=!4m7!3m6!1s0x87d8b543e924af7f:0x9355155b78c6c3f1!8m2!3d38.632557!4d-90.2557808!16s%2Fg%2F11kk8q2jzq!19sChIJf68k6UO12IcR8cPGeFsVVZM,CAB Southwest BJC Employee Parking,,,Parking lot,"St. Louis, MO 63110, United States","JPMV+2M St. Louis, Missouri, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8QwnfW-Yu51OPfUFHkL_1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.26263&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:24.700Z,,,,
https://www.google.com/maps/place/Gateway+Helicopter+Tours+Inc/data=!4m7!3m6!1s0x87d8a1938d5e79c7:0x94fb552f4f09e7b2!8m2!3d38.6254751!4d-90.1824157!16s%2Fg%2F1260w659b!19sChIJx3lejZOh2IcRsucJTy9V-5Q,Gateway Helicopter Tours Inc,4.6,263,Helicopter tour agency,"50 N Leonor K Sullivan Blvd, St. Louis, MO 63102, United States","JRG9+52 St. Louis, Missouri, USA",http://www.gatewayhelicoptertours.com/,+1 314-496-4494,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMcgf1OiVbFXWlP8YHXLwi0yZJ8Q2j1rM-nrrKL=w408-h301-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+West+STL+MO/@38.627428,-90.1982439,14z",2025-10-28T18:56:29.777Z,,,,
