placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/K+%26+C+TREE+SERVICE+EXPERTS/data=!4m7!3m6!1s0xa7d56bf38a67e28b:0xce553379dd97ec95!8m2!3d40.4323296!4d-111.670719!16s%2Fg%2F11q2ts3gnw!19sChIJi-JnivNr1acRleyX3XkzVc4,K & C TREE SERVICE EXPERTS,5.0,50,Tree service,,,https://www.kandctree.com/,+1 801-466-9227,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpOf7ZpjSB1vtrsMPPzp6lAXAcr6Utvls5YqxjWjZTM5dVOq0W1iSQ_oWECcGuoN5oZ5KRHFh016nP9JAqkSa98cWXsQ6Sec0Pj7xYMtS_xr3fry7b5fVDvewDCkYtPHUpdlJR_H8n3w2y=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:14.920Z,,,
https://www.google.com/maps/place/Vemex+Tree+Removal+And+Service/data=!4m7!3m6!1s0xa494681c141e5ba7:0x1e60552ca637688d!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11sgmdjwg2!19sChIJp1seFBxolKQRjWg3pixVYB4,Vemex Tree Removal And Service,5.0,63,Tree service,,,http://www.vemextree.com/,+1 801-330-7652,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaWoIoMwCPo2LyrKB2sGnvObF6vAb2YTUJ1RDnKhjczZVJb-cVlreomLLyfq7DJY4GiQ0F3C71NrpX0Ev4WupGzKj95YGjRB4eOeEGZtDB4BBVkHB224OV2AMg7qpMoeI3aeA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:19.683Z,,,
https://www.google.com/maps/place/Amen+Trees/data=!4m7!3m6!1s0x87528bcd592f537d:0x44f8f3adabba3f58!8m2!3d40.6655386!4d-111.9002224!16s%2Fg%2F1hg4thnrm!19sChIJfVMvWc2LUocRWD-6q63z-EQ,Amen Trees,4.9,491,Tree service,"4872 S Commerce Dr, Salt Lake City, UT 84123, United States","M38X+6W Salt Lake City, Utah, USA",https://www.amen-trees.com/,+1 801-970-2143,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHePCXC9YEpEgR00VVAC_61Eqmjv5pBiU5mrGIDoPSAyGf7EojGDFwzeKAkAZ521oQq8zV7-8zYjyzsQa32lp3zGTAT-Nuq3b1ex0ks1JzFATiNdmGMXqQ7svxR1JDUvoa-m60I6w=w460-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:24.409Z,,,
https://www.google.com/maps/place/Froiland+Solutions+LLC/data=!4m7!3m6!1s0x5346c0a7053e765:0xcac7a09ece23a6ca!8m2!3d40.6050606!4d-112.4523364!16s%2Fg%2F11vz44z0nw!19sChIJZedTcApsNAURyqYjzp6gx8o,Froiland Solutions LLC,5.0,28,Contractor,,,https://sites.google.com/view/froiland-solutions-llc/home?authuser=1,+1 385-490-5538,Closed · Opens 7:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4kS7Y0WRbWchP8hgWr6JYYwluxWQKqHPXk9tcmmLt_o2kzBBWS5u7_pOSEIdDsNb8aHzFomixXSZBF5WrDImaqQ7X3p94mJ1AG_ijHFtyPoUeLRgxb9WfglMSp_EfJANGSq_I1jab87Mi=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–2 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:30.990Z,,,
https://www.google.com/maps/place/Kunz+Earth+And+Land+Clearing+LLC/data=!4m7!3m6!1s0x2b5f4e32a718b413:0xd87c4a78eee090f5!8m2!3d40.6878746!4d-112.0064719!16s%2Fg%2F11x64pvly3!19sChIJE7QYpzJOXysR9ZDg7nhKfNg,Kunz Earth And Land Clearing LLC,5.0,1,Earth works company,"4829 W 3850 S, West Valley City, UT 84120, United States","MXQV+4C West Valley City, Utah, USA",https://kunzearthandlandclearing.com/,+1 385-295-0607,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5YkBblhGp4DKqvtsS5aQexW9NT2TZrN3nQL1FQXI0GP0yTBqCI-4M0gGz-JVBVI745GW_ve-S_dWRq6XsoZVbeXA4VQKjO8O9tuu-JhegREPpuNwVJxQE-72H0P7J-ExzGpcJyNMIKqs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:35.586Z,,,
https://www.google.com/maps/place/SavATree/data=!4m7!3m6!1s0x87528a3248309779:0x8af1c3a60f14791e!8m2!3d40.7461462!4d-111.9455765!16s%2Fg%2F1hc4tqb6c!19sChIJeZcwSDKKUocRHnkUD6bD8Yo,SavATree,4.6,332,Tree service,"1925 Bending River Ct S, Salt Lake City, UT 84104, United States","P3W3+FQ Salt Lake City, Utah, USA",https://www.savatree.com/locations/salt-lake-city-utah/?utm_source=GMB&utm_medium=organic&utm_campaign=salt_lake_city,+1 801-484-8733,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKJGI19Z6AcxNbNAn--My1FBopuY2PKIb7C7_Wgt9onuTNFAg6ZDfzE_vuMANC7cOPkvJ6vEoVggHnE5tah5hswE-_2cYgpE3avNiEL3HVT62RroRrv8TGJAXoWbyoiWhpecFX=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:40.557Z,,,
https://www.google.com/maps/place/Diamond+Tree+Experts/data=!4m7!3m6!1s0x87528baaad375147:0x5e56c98cac69c660!8m2!3d40.692241!4d-111.9046601!16s%2Fg%2F1tn068bd!19sChIJR1E3raqLUocRYMZprIzJVl4,Diamond Tree Experts,4.4,399,Tree service,"3645 S 500 W, South Salt Lake, UT 84115, United States","M3RW+V4 South Salt Lake, Utah, USA",https://www.diamondtreeexperts.com/south-salt-lake/,+1 801-262-1596,Closed · Opens 7:30 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVZLxMh4H9PcsOnIomcrspNI_enuqbqQx-8NpSMurTA7REKoiQEciN7qg-86sL4O2EnjeNHLi9JvFWY3AdW4WEFiQBxFw2Rm0tLZSvLmyoCo-se56i7nU5F5a4jHvikQLgsKM=w408-h906-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:45.295Z,,,
https://www.google.com/maps/place/Affordable+Tree+Care/data=!4m7!3m6!1s0x87528bd898b16b29:0x9df63868c3ccf2aa!8m2!3d40.6680085!4d-111.906702!16s%2Fg%2F1tdb4rzq!19sChIJKWuxmNiLUocRqvLMw2g49p0,Affordable Tree Care,4.7,127,Tree service,,,http://www.affordabletreecareslc.com/,+1 801-263-3434,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtWbE7WxlVigTRHO5JcJSMd8acXmmdae3CqUO-o8xSPrdYaYfmL9sGLJk4fHqQuZt6NjqFVniUYsEkvKtwxMnGYXzi-3BYIDjJeknvXujQNU0F2zw_xjA4a7GLdmdSb9heMC0p_9pcH_hU=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:49.970Z,,,
https://www.google.com/maps/place/West+Jordan+Tree+Service/data=!4m7!3m6!1s0x875289432d94f561:0x1ae811b94d2a95f7!8m2!3d40.6124425!4d-111.937091!16s%2Fg%2F11lg27n4n3!19sChIJYfWULUOJUocR95UqTbkR6Bo,West Jordan Tree Service,5.0,1,Tree service,"1646 Sunrise Pl #220, West Jordan, UT 84084, United States","J367+X5 West Jordan, Utah, USA",https://www.jordanuttreeservice.com/,+1 801-797-3619,Closed · Opens 6:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBL0bI0_ek9uEMVPAnY7wA7rrMOUZ1yWIPT9KlrqS8g_BOJxDjd57p3mjTvdSXDJgXAitLzxYXg8aNvsL-YctK5z6jN2ZFXZLFmm_XVaDgQuRlgSfgNYYn5LTpABBbJCDoHxoW=w408-h539-k-no,true,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:54.824Z,,,
https://www.google.com/maps/place/Landscaping+Experts+LLC/data=!4m7!3m6!1s0x8752f1cb74b52c09:0x528d1539e6c7d57b!8m2!3d40.6961725!4d-112.0102192!16s%2Fg%2F11f8fwwt7d!19sChIJCSy1dMvxUocRe9XH5jkVjVI,Landscaping Experts LLC,4.5,40,Landscaper,"4987 W 3500 S Suite-12, West Valley City, UT 84120, United States","MXWQ+FW West Valley City, Utah, USA",http://www.landscapingexpertsllc.com/,+1 801-688-6165,Closed · Opens 8 am Wed,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGb3F2Poc1ZOrkfcAmv7EUicUBpcsu22R21gKjbco70o5rxcjftZ9mGOubBZhpSO_Y-9WDVBawK15VLHDTehSFO2MliA6DrGkXlWP3sjQjOZl16pDyI7WxW9K7dv5_tFdGUkbhnddDbLQg=w425-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:18:59.567Z,,,
https://www.google.com/maps/place/Summit+Arborists/data=!4m7!3m6!1s0x8edf18a353580715:0x2906a1516b04a5c!8m2!3d40.7377158!4d-111.9186231!16s%2Fg%2F11trsrwpmn!19sChIJFQdYU6MY344RXEqwFhVqkAI,Summit Arborists,5.0,80,Tree service,"1461 S 1000 W, Salt Lake City, UT 84104, United States","P3QJ+3H Salt Lake City, Utah, USA",http://summitarb.com/,+1 435-631-9799,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHO-1OXCdrjFwQCBSDksXUVqg__6vD28Wro9TZI4T7xh1S-nqB4gckp184q1rb8wRVeCWTbBctM5T-crm28EpV-YOLgYS-UHnlB7jTNi4hBUqCOUuF2HWwqXeUAKnIlbGYBpYsoqm1Zr5S=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:04.566Z,,,
https://www.google.com/maps/place/Brothers+Property+Landscaping/data=!4m7!3m6!1s0x4d226766a4dfa9dd:0x956fefdd0aadbcf7!8m2!3d40.6719078!4d-111.9649601!16s%2Fg%2F11tfvqpdyb!19sChIJ3anfpGZnIk0R97ytCt3vb5U,Brothers Property Landscaping,5.0,46,Landscaper,"4524 Stonewood Dr, West Valley City, UT 84119, United States","M2CP+Q2 West Valley City, Utah, USA",https://brotherspropertylandscaping.us/,+1 801-649-9722,Closed · Opens 7 am Wed,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFywFwF89tXmwk6vffAxxu3J8_STJiA8ZlMoMSrMPx5mTs_GwALImWVdQd4qV4N4oFeTvcQPwHP-8ip3M8aUVg1rTfVi97gqVNdqYvvusExPEPs6-4VSNdx9nP_coj8jrgFxMLLKIr3bC2g=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:09.530Z,,,
https://www.google.com/maps/place/Utah+universal+service.LLC/data=!4m7!3m6!1s0x8752f3d546b112c5:0x7318672b9b514e50!8m2!3d40.7043692!4d-112.0433182!16s%2Fg%2F11ty0hkldd!19sChIJxRKxRtXzUocRUE5RmytnGHM,Utah universal service.LLC,5.0,9,Landscaper,"3062 Kapford Dr, West Valley City, UT 84128, United States","PX34+PM West Valley City, Utah, USA",,+1 385-424-2155,"Closed · Opens 8 am Wed

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2DjI8ISb5n_AyEGJqsCmcFiiozKM78YCglud2NmB8M7xBCqRyB7iLMrW8MRw5PZryQk0x4BUknhIRFpW2ZtEmC6ASb8SjEpyi8PBiHqDs4cNzQXNGDBhwM30FLvk7m4EMPV9ZE8bmReNV=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,10 am–5 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:14.313Z,,,
https://www.google.com/maps/place/Advanced+Tree+Service/data=!4m7!3m6!1s0x87528a0e70671bab:0x459534f7857ae438!8m2!3d40.924022!4d-111.956948!16s%2Fg%2F12mkvn31d!19sChIJqxtncA6KUocROOR6hfc0lUU,Advanced Tree Service,4.8,80,Tree service,,,http://advancedtreeserviceut.com/,+1 801-272-3344,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFQcK8re_duWOgd0-gbPmXAuOlPlrwubX3pn59J2FRk5IY88jwMv16kL9AOTu7WnUrnXyy-9vAkcJxEmgoJ6wKMxhAAuukaBQYsBprLEv8SmjZcHfBPzoM9XRucMv5EYxr95_EVBjcCOG9=w408-h510-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:19.019Z,,,
https://www.google.com/maps/place/Precision+Tree+Service+Inc/data=!4m7!3m6!1s0x8752ed4b41eb784f:0xd8db32b6e95e936c!8m2!3d40.6998144!4d-112.0665104!16s%2Fg%2F12hm6xtt0!19sChIJT3jrQUvtUocRbJNe6bYy29g,Precision Tree Service Inc,4.9,9,Tree service,"7340 W Betsy Ross Cir, Magna, UT 84044, United States","MWXM+W9 Magna, Utah, USA",,+1 801-809-8971,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwx947qIU97JMafpWr9k8kl_Su2JYn9I-2N8_nWexFNo33g9KuMRTvP8msqHpKyui9MxDJkDo1TnofdkYAsfDkWownEMAqKrt7jKhxAYC1tHoeFj2-kaB3DuHCF_Co1S6kIYLI=w408-h544-k-no,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:23.869Z,,,
https://www.google.com/maps/place/Greenlite+Certified+Tree+Care/data=!4m7!3m6!1s0x8752f5b155ab8bf9:0xdc3e7809e295f824!8m2!3d40.7500677!4d-111.936616!16s%2Fg%2F11cn5myb_h!19sChIJ-YurVbH1UocRJPiV4gl4Ptw,Greenlite Certified Tree Care,5.0,17,Tree service,"1595 W 900 S, Salt Lake City, UT 84104, United States","Q327+29 Salt Lake City, Utah, USA",http://greenlitetreecare.com/,+1 801-948-0964,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwlTzH-gQcFb1YIl5bKKY1LuREBbjNpALmERtZC6BYRUNnNMeFyV5M2W_nORVE1BlHCHmMzR2XWXCScFApjjt_tNUReKuH300KlNsEpOfsltrPrLBNZ2IWJ5qRGSvDBZ1Y7g-J=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-04-29T05:19:28.796Z,,,
