placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error
https://www.google.com/maps/place/Recharged+IV+Functional+Wellness/data=!4m7!3m6!1s0x89a9f5d6dcfe132b:0x2bd07198c2e8aa9d!8m2!3d34.1945289!4d-77.9196693!16s%2Fg%2F11sqpy4p8s!19sChIJKxP-3Nb1qYkRnarowphx0Cs,Recharged IV Functional Wellness,4.9,222,Medical spa,"2595 S 17th St, Wilmington, NC 28401, United States","53VJ+R4 Wilmington, North Carolina, USA",http://www.rechargedivhc.com/,+1 910-441-3900,"Closed ⋅ Opens 12 pm Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPTlLL28rFwToWIrmiqMpPfRFNoHUf8YzN73s_W=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:38:54.024Z,LGBTQ+ friendly,Closed,12–7 pm,10 am–5 pm,12–7 pm,10 am–5 pm,12–7 pm,10 am–2 pm,,
https://www.google.com/maps/place/UpCurrent+Functional+Medicine/data=!4m7!3m6!1s0x89a9f365810101b3:0x4604018524dcc5bd!8m2!3d34.2497589!4d-77.8243375!16s%2Fg%2F11t9w3yklp!19sChIJswEBgWXzqYkRvcXcJIUBBEY,UpCurrent Functional Medicine,5.0,74,Alternative medicine practitioner,"527 Old Maccumber Station Rd, Wilmington, NC 28405, United States","65XG+W7 Wilmington, North Carolina, USA",https://www.upcurrentfm.com/,+1 910-292-9123,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RYMnVurV646ZjVtSQM4g1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.33948&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:38:58.935Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/Trinity+Wellness+Center+Porter's+Neck/@34.2858734,-77.8068237,17z/data=!3m1!4b1!4m6!3m5!1s0x89a98cf1eaa3caf5:0x5e5751ee936cb34a!8m2!3d34.2858734!4d-77.8068237!16s%2Fg%2F1td0trnv",Trinity Wellness Center Porter's Neck,4.3,28,Wellness center,"7741 Market St Ste H, Wilmington, NC 28411, United States","75PV+87 Wilmington, North Carolina, USA",http://www.thetrinitywellnesscenter.com/,+1 910-343-8424,,,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:03.702Z,,,,,,,,,,
https://www.google.com/maps/place/Beach+Medical+Aesthetics/data=!4m7!3m6!1s0x89a98d53ec033e9d:0x775595ebbb0f3ed9!8m2!3d34.2890503!4d-77.8006776!16s%2Fg%2F11rqyczlvl!19sChIJnT4D7FONqYkR2T4Pu-uVVXc,Beach Medical Aesthetics,5.0,492,Skin care clinic,"7946 Market St #200, Wilmington, NC 28411, United States","75QX+JP Wilmington, North Carolina, USA",http://beachmedicalaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 910-902-0455,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnzFselSCwszAMboUVQUhSsI60tUrkoRPkTRPy=w408-h295-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:08.756Z,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–2 pm,9 am–2 pm,,
https://www.google.com/maps/place/Novant+Health+Cancer+Institute+-+New+Hanover+%28Infusion+Center%29/data=!4m7!3m6!1s0x89a9f52f98150627:0xad03aab301052128!8m2!3d34.204402!4d-77.9268037!16s%2Fg%2F11j5s3bzbd!19sChIJJwYVmC_1qYkRKCEFAbOqA60,Novant Health Cancer Institute - New Hanover (Infusion Center),4.2,5,Medical clinic,"1415 Medical Center Dr, Wilmington, NC 28401, United States","633F+Q7 Wilmington, North Carolina, USA",https://www.novanthealth.org/services/cancer?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=OP-102,+1 910-667-7411,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=93mSQEDI4EF8tYZVxdhIHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.62837&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:13.925Z,,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,,
https://www.google.com/maps/place/Wilmington+Health+Family+Medicine+-+Porters+Neck/data=!4m7!3m6!1s0x89a98d55503f6ddd:0x3fbf5280624d81e4!8m2!3d34.2950498!4d-77.7944894!16s%2Fg%2F11rn20ldnj!19sChIJ3W0_UFWNqYkR5IFNYoBSvz8,Wilmington Health Family Medicine - Porters Neck,4.8,223,Medical clinic,"8108B Market St 1st Floor, Wilmington, NC 28411, United States","76W4+26 Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/specialties/family-medicine/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-686-2099,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPOt7hir1r6GLnTT4guiZahg6Z6RnRRoj1ADcis=w408-h278-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:19.258Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Port+City+Direct+Primary+Care/data=!4m7!3m6!1s0x89a98dedfc921a5d:0xf957392ff5d1ea55!8m2!3d34.2858266!4d-77.8065501!16s%2Fg%2F11x141lz4w!19sChIJXRqS_O2NqYkRVerR9S85V_k,Port City Direct Primary Care,5.0,9,Family practice physician,"7741 Market St STE E, Wilmington, NC 28411, United States","75PV+89 Wilmington, North Carolina, USA",https://www.portcitydpc.com/,+1 910-909-4561,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMmAM_HaxTBZkNFRm6bjTU4tNDtC5KhN4XcPQ4N=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:24.311Z,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/RN+Wellness+IV+Hydration+Therapy/data=!4m7!3m6!1s0x89a9f509df8078db:0x78f9983066bf5999!8m2!3d34.2091595!4d-77.8787728!16s%2Fg%2F11l75rv6k3!19sChIJ23iA3wn1qYkRmVm_ZjCY-Xg,RN Wellness IV Hydration Therapy,5.0,6,Wellness center,"4918 Oleander Dr, Wilmington, NC 28403, United States","645C+MF Wilmington, North Carolina, USA",https://rnwellness.net/,+1 910-343-4208,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJcG4sxvYgUUiaAXkLvKzOdR3Cjp7Ij7zUEzY_pstOv_O0sBIkcod-eipu79YvwL7gpTYDUNnPnnObnkwBNZwadH8KRvN6QF1A511O4sQqLiJ-VKO0qJ7oEiqulx2qqM4Fjwy8=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:29.249Z,,11 am–5 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–9 pm,,
https://www.google.com/maps/place/Wilmington+Health+Today%27s+Care+-+Porters+Neck/data=!4m7!3m6!1s0x89a98cff80b7da57:0x978e5634aa505cbb!8m2!3d34.2950121!4d-77.7945216!16s%2Fg%2F11zs7nvbh!19sChIJV9q3gP-MqYkRu1xQqjRWjpc,Wilmington Health Today's Care - Porters Neck,4.4,194,Walk-in clinic,"8108B Market St, Wilmington, NC 28411, United States","76W4+25 Wilmington, North Carolina, USA",https://www.wilmingtonhealth.com/wait-times/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=locallistings,+1 910-686-2870,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNssM4ANuwPg2qq_b7wgnuPa_Dp0VOApe1dzGDm=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:34.272Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/CapeSide+Psychiatry+-+Wilmington,+NC/data=!4m7!3m6!1s0x89a9f4b455af8111:0x8f18c70581821743!8m2!3d34.2547475!4d-77.8564758!16s%2Fg%2F11b7yrb8f5!19sChIJEYGvVbT0qYkRQxeCgQXHGI8","CapeSide Psychiatry - Wilmington, NC",3.3,144,Mental health clinic,"311 Judges Rd #4E, Wilmington, NC 28405, United States","743V+VC Wilmington, North Carolina, USA",https://www.capesidepsychiatry.com/,+1 910-791-6767,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYG58XbG5gpykKcrWYiOaU7BiGfUupWyeOLlbi=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:39.604Z,LGBTQ+ friendly,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Vanessa%27s+Skin+Studio/data=!4m7!3m6!1s0x89a9f3bc51166b8f:0x2522978df0edb9df!8m2!3d34.2416961!4d-77.8248262!16s%2Fg%2F11xcrnshck!19sChIJj2sWUbzzqYkR37nt8I2XIiU,Vanessa's Skin Studio,5.0,22,Skin care clinic,"1800 Sir Tyler Dr, Wilmington, NC 28405, United States","65RG+M3 Wilmington, North Carolina, USA",http://vanessasskinstudio.com/,+1 910-232-2170,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y56XyJ8TT_bwCpaOlb1VjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.35962&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:42.351Z,,,,,,,,,,
"https://www.google.com/maps/place/Carolina+Care+-+Urgent+Care+and+Sports+Medicine,+Aesthetics+at+Carolina+Care/data=!4m7!3m6!1s0x89a98caef3e49395:0x92b9312cb4860a10!8m2!3d34.2609413!4d-77.8286797!16s%2Fg%2F11c594nqvf!19sChIJlZPk866MqYkREAqGtCwxuZI","Carolina Care - Urgent Care and Sports Medicine, Aesthetics at Carolina Care",4.2,340,Urgent care center,"6832 Market St suite a, Wilmington, NC 28405, United States","756C+9G Wilmington, North Carolina, USA",https://www.getcarolinacare.com/,+1 910-859-2273,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN4m6_-SrN_kLkuQ6Vvpn6q3LPGPd0NSO9AUHkd=w572-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:47.158Z,,12–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,12–5 pm,,
"https://www.google.com/maps/place/Thomas+Lee,+MD/data=!4m7!3m6!1s0x89a98ceb643aa36f:0x7cf8187d60112f6f!8m2!3d34.2790687!4d-77.8121638!16s%2Fg%2F11bwc51yv7!19sChIJb6M6ZOuMqYkRby8RYH0Y-Hw","Thomas Lee, MD",4.9,78,Internist,"7420 Market St, Wilmington, NC 28411, United States","75HQ+J4 Wilmington, North Carolina, USA",https://www.novanthealth.org/pf/providers/1497774004?utm_source=maps.google.com&utm_medium=organic&utm_campaign=GBP&utm_content=1497774004,+1 910-662-6000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfIHJQ7OiH5CCRfOndTPB-MpyvWAGaWAVt1o9N5qRYDvRFAngJZImv9s6-kiQ4vZCvibqO6PClaAvPEhV9ZnpWYsupSjfJTrWtyux9PSp_vrL83qnTodWJMrsOoOaeo6QeF1Xg=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:52.092Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/Pivot+PT-Wilmington+%28Ogden%29,+an+Athletico+company/data=!4m7!3m6!1s0x89a98c55d2a7be3d:0xbac1aa819d429f0d!8m2!3d34.2971137!4d-77.7959984!16s%2Fg%2F11ddysxls0!19sChIJPb6n0lWMqYkRDZ9CnYGqwbo","Pivot PT-Wilmington (Ogden), an Athletico company",4.8,39,Physical therapy clinic,"140 Hays Ln Units 110, Wilmington, NC 28411, United States","76W3+RJ Wilmington, North Carolina, USA",https://www.pivotphysicaltherapy.com/locations/wilmington-nc-ogden/,+1 910-302-3280,"Closed ⋅ Opens 8:30 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNmTlr-BQ27UIdZyslJ2cvTkQiP4NQ_FDO14Fqf=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:39:57.054Z,,Closed,8:30 am–7 pm,7 am–7 pm,8:30 am–7 pm,7 am–7 pm,7 am–1:45 pm,Closed,,
"https://www.google.com/maps/place/Wilmington+Ear+Nose+%26+Throat+Associates,+P.A/data=!4m7!3m6!1s0x89a98c55f7bddad9:0x4e82ff896c77387!8m2!3d34.2968186!4d-77.7945022!16s%2Fg%2F1w97w7br!19sChIJ2dq991WMqYkRh3PHlvgv6AQ","Wilmington Ear Nose & Throat Associates, P.A",4.9,262,Medical clinic,"8115 Market St Ste 200, Wilmington, NC 28411, United States","76W4+P5 Wilmington, North Carolina, USA",http://wilmingtonent.com/,+1 910-681-1488,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPeTCXjHHIl5oM_IAF4OjSZeaHhTMmdCTazpjo4ViE-u8ATMtjyUD89NfsYPG5H2GOvDW7e88tgPNOipWDllHMFG5XUtFSI-FTEV2eoY_Fd0eP0uoWIdkCQyUF-9aprSgCtkl9Ng=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:40:02.273Z,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Wilmington+-+Porters+Neck/data=!4m7!3m6!1s0x89a98cff6617ae1d:0x7436a4b7716424b0!8m2!3d34.2937667!4d-77.795124!16s%2Fg%2F1vk6_2pf!19sChIJHa4XZv-MqYkRsCRkcbekNnQ,Select Physical Therapy - Wilmington - Porters Neck,5.0,74,Physical therapy clinic,"8066B Market St, Wilmington, NC 28411, United States","76V3+GX Wilmington, North Carolina, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/nc/wilmington/wilmington-porters-neck/?ty=xt,+1 910-686-8485,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMwrNG9J5d1qQ5h66YHPhCvJiEQAdJmzvadNw8B=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ogden+Wilmington+NC/@34.2723916,-77.818594,14z",2025-09-28T23:40:07.416Z,,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,,
