placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Jeannie+Colvin+PC/data=!4m7!3m6!1s0x87c0fd40ead91345:0x2bd1ea00d6f6b7b5!8m2!3d39.0880737!4d-94.4170704!16s%2Fg%2F1thp8ht6!19sChIJRRPZ6kD9wIcRtbf21gDq0Ss,Jeannie Colvin PC,5.0,1,Tax preparation service,"419 S Liberty St, Independence, MO 64050, United States","3HQM+65 Independence, Missouri, USA",,+1 816-254-7706,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L07tKFn7oMTt8A3q45Mz2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.45009&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:23.084Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87c0fd6a5fd931fb:0xcd1d9bf9ad5ea6e9!8m2!3d39.0930882!4d-94.4154404!16s%2Fg%2F1tjyp761!19sChIJ-zHZX2r9wIcR6aZerfmbHc0,H&R Block,4.4,113,Tax preparation service,"207 N Main St, Independence, MO 64050, United States","3HVM+6R Independence, Missouri, USA",https://www.hrblock.com/tax-office-near-me/missouri/independence/24074/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 816-254-2000,,https://lh3.googleusercontent.com/p/AF1QipOuFfdZDuT1ZR4i4KpMNn34e9wX4AY9jWmcLjxc=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:25.927Z,,
https://www.google.com/maps/place/Bob+Baker+Tax+Services/data=!4m7!3m6!1s0x87c0fcc4650a626b:0x7bc7aa640f248137!8m2!3d39.084469!4d-94.4521439!16s%2Fg%2F1td_c62x!19sChIJa2IKZcT8wIcRN4EkD2Sqx3s,Bob Baker Tax Services,5.0,2,Tax preparation service,"1912 S Hedges Ave, Independence, MO 64052, United States","3GMX+Q4 Independence, Missouri, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4ZXo04TrcENNavy7UlzXoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.4164&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:28.692Z,,
https://www.google.com/maps/place/Starr+Tax+Service/data=!4m7!3m6!1s0x87c0e34f8b2b20fd:0x5252b45b8c004d75!8m2!3d39.0586389!4d-94.4683139!16s%2Fg%2F1tf0r3_b!19sChIJ_SAri0_jwIcRdU0AjFu0UlI,Starr Tax Service,4.8,52,Tax preparation service,"9306 E US Hwy 40 B, Independence, MO 64055, United States","3G5J+FM Independence, Missouri, USA",,+1 816-313-1128,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMnywuJmb1a1mhxiZFKf-mXNCLwf1pj37FvFN-x=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:33.819Z,,
https://www.google.com/maps/place/Franco%27s+Income+Tax/data=!4m7!3m6!1s0x87c0faf5d631e0ff:0x8068e864a54f6444!8m2!3d39.0953373!4d-94.4638806!16s%2Fg%2F1262gn906!19sChIJ_-Ax1vX6wIcRRGRPpWToaIA,Franco's Income Tax,4.1,9,Accountant,"9605 E Truman Rd, Independence, MO 64052, United States","3GWP+4C Independence, Missouri, USA",,+1 816-231-0001,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K_Po96PR6KhnA4kaPj9Uag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.25255&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:38.684Z,,
https://www.google.com/maps/place/Paul+J+Wrabec+Co+Inc/data=!4m7!3m6!1s0x87c102532b6a3685:0x10ca6c9240b53455!8m2!3d39.0753904!4d-94.3824194!16s%2Fg%2F1tn069qg!19sChIJhTZqK1MCwYcRVTS1QJJsyhA,Paul J Wrabec Co Inc,1.8,5,Tax preparation service,"16643 East 23rd St S, Independence, MO 64055, United States","3JG9+52 Independence, Missouri, USA",,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Jy930oMfD1vjDwZcVMiJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.7444&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:43.830Z,,
https://www.google.com/maps/place/Finnegan+Tax+%26+Accounting/data=!4m7!3m6!1s0x87c0e53f28da5dd7:0xe5f1e24c9b118a3e!8m2!3d39.0880378!4d-94.4518623!16s%2Fg%2F11lhmcgmvm!19sChIJ113aKD_lwIcRPooRm0zi8eU,Finnegan Tax & Accounting,5.0,23,Tax preparation service,"10618 E 18 St S, Independence, MO 64052, United States","3GQX+67 Independence, Missouri, USA",https://www.finnegantax.com/,+1 816-284-6233,Closed ⋅ Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ApsBzTlhyyaNycP8qFYSNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.29782&pitch=0&thumbfov=100,true,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:48.818Z,,
https://www.google.com/maps/place/1-Hour+Tax+Services/data=!4m7!3m6!1s0x87c0fd4e2ae5d753:0xf70817453e264e3f!8m2!3d39.079226!4d-94.407748!16s%2Fg%2F1tpf7ndg!19sChIJU9flKk79wIcRP04mPkUXCPc,1-Hour Tax Services,4.9,32,Tax preparation service,"600 East 23rd St S, Independence, MO 64055, United States","3HHR+MW Independence, Missouri, USA",,+1 816-252-4455,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xWHCN8GsXUs8jLd_Mnsj6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.70386&pitch=0&thumbfov=100,true,Closed,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:53.685Z,,
https://www.google.com/maps/place/Ex+Factor+Consulting+Group/data=!4m7!3m6!1s0x87c01bd4515de8bb:0x4589473ff297ff44!8m2!3d39.0862321!4d-94.4139405!16s%2Fg%2F11f316rfh1!19sChIJu-hdUdQbwIcRRP-X8j9HiUU,Ex Factor Consulting Group,5.0,1,Tax preparation service,"606 S Noland Rd, Independence, MO 64050, United States","3HPP+FC Independence, Missouri, USA",http://www.factorxconsult.com/,+1 816-392-0707,,https://lh3.googleusercontent.com/p/AF1QipOjfIf7PsujwaA8wPH4DRX2e2aVISV-gZSkSI9F=w428-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:48:58.696Z,Identifies as women-owned,
https://www.google.com/maps/place/R%26S+Agency+Inc/data=!4m7!3m6!1s0x87c1036a1bd18e9d:0xc170fadb1b2e268a!8m2!3d39.0788566!4d-94.393232!16s%2Fg%2F11j24v42z2!19sChIJnY7RG2oDwYcRiiYuG9v6cME,R&S Agency Inc,4.8,18,Insurance agency,"1520 East 23rd St S Suite A, Independence, MO 64055, United States","3JH4+GP Independence, Missouri, USA",http://rs-agency.com/,+1 816-503-6861,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP964lPf5GWxhVUEAQffFV_TPOICQC7SUwahXY9=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:03.778Z,,
"https://www.google.com/maps/place/Stephens,+Duane+A,+CPA/data=!4m7!3m6!1s0x87c11d1f1ce4d9af:0x76810f1a66f1bb6c!8m2!3d39.0497913!4d-94.3599511!16s%2Fg%2F1vpfk1h_!19sChIJr9nkHB8dwYcRbLvxZhoPgXY","Stephens, Duane A, CPA",5.0,4,Tax preparation service,"3720 Arrowhead Ave, Independence, MO 64057, United States","2JXR+W2 Independence, Missouri, USA",http://www.dstephenscpa.com/,+1 816-797-2738,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XhSXBpw91MieKzO3Aq54dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.763&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:08.812Z,,
https://www.google.com/maps/place/Gerald+Geier+CPA/data=!4m7!3m6!1s0x87c0e38cfd0db32f:0x12b7b8043a21f0c3!8m2!3d39.0334986!4d-94.3778008!16s%2Fg%2F1tfmnxrm!19sChIJL7MN_YzjwIcRw_AhOgS4txI,Gerald Geier CPA,5.0,2,Certified public accountant,"17201 E US Hwy 40, Independence, MO 64055, United States","2JMC+9V Independence, Missouri, USA",http://geiercpa.com/,+1 816-358-3220,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=msSOYgq7n7C5tHfTYUXiEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.1636&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:13.770Z,,
https://www.google.com/maps/place/Villegas+Tax+Service/data=!4m7!3m6!1s0x87c0e33d05554471:0xbad648b0e7dc5bd9!8m2!3d39.0508113!4d-94.4510175!16s%2Fg%2F11f35fqzt7!19sChIJcURVBT3jwIcR2Vvc57BI1ro,Villegas Tax Service,4.9,15,Accountant,"10803 E US Hwy 40, Independence, MO 64055, United States","3G2X+8H Independence, Missouri, USA",,+1 816-353-2168,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOWKmFKoAFpLZ7K5sgaS7xlvDe5rdA8X_slC7sx=w408-h544-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:18.600Z,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x87c0e3e24dc19e15:0x661bd9da9a1fbb4e!8m2!3d39.0569865!4d-94.4142556!16s%2Fg%2F1tffdqj0!19sChIJFZ7BTeLjwIcRTrsfmtrZG2Y,Liberty Tax,4.9,136,Tax preparation,"3501 S Noland Rd, Independence, MO 64055, United States","3H4P+Q7 Independence, Missouri, USA",https://www.libertytax.com/15252,+1 816-252-1040,Closed ⋅ Opens 12 pm Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrauPbYLrLDThuaOvM1n4lqKGRIOvFzmrzcb778bvmUhwfBvsqVUwb5lTHb84Kuj7YWtgntOMj1tWqXUglW3z-twz6fG1JI9SR5s0kLZpUCTo1qt9sj51R3yXPq7ShF0ho6EI6epQ=w426-h240-k-no,true,Closed,12–6 pm,Closed,10 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:23.832Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Moore+Lee+Alan+CPA/data=!4m7!3m6!1s0x87c0fd634b3aeec3:0x42676545323c17e2!8m2!3d39.102666!4d-94.4017!16s%2Fg%2F1w_vns_6!19sChIJw-46S2P9wIcR4hc8MkVlZ0I,Moore Lee Alan CPA,,,Accountant,"1000 E US Hwy 24, Independence, MO 64050, United States","4H3X+38 Independence, Missouri, USA",https://raymondemoorepc.com/about/lee-alan-moore-vice-president/,+1 816-373-3003,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FxfHSJ1LEhtrhh624N3b5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.510796&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:28.639Z,,
https://www.google.com/maps/place/Franklin+III+Charles+CPA/data=!4m7!3m6!1s0x87c0e2bed4670073:0xfad5905963cdd34b!8m2!3d39.0553741!4d-94.4153594!16s%2Fg%2F1wc48h69!19sChIJcwBn1L7iwIcRS9PNY1mQ1fo,Franklin III Charles CPA,5.0,1,Accountant,"3600 S Noland Rd, Independence, MO 64055, United States","3H4M+4V Independence, Missouri, USA",,+1 816-252-1080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LdkzI4YeE-A4XoPx06l-cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.28362&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:31.535Z,,
https://www.google.com/maps/place/Kels+Tax+Services/data=!4m7!3m6!1s0x87c0fd3b591a3f4d:0x1c6c205c3227c107!8m2!3d38.3046624!4d-95.5753685!16s%2Fg%2F11j3td9sw4!19sChIJTT8aWTv9wIcRB8EnMlwgbBw,Kels Tax Services,5.0,2,Tax preparation service,,,,+1 816-226-6686,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM9Mwr8Qj3Yrb2T91mLmkHqdeLzDqNw2QVhdyfH=w426-h240-k-no,true,11:30 am–7 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:36.494Z,LGBTQ+ friendly,true
https://www.google.com/maps/place/Sperry+%26+Associates+CPA+PC/data=!4m7!3m6!1s0x87c0e29a4d051893:0x2f25e888f9876776!8m2!3d39.03261!4d-94.370043!16s%2Fg%2F12611sfpg!19sChIJkxgFTZriwIcRdmeH-YjoJS8,Sperry & Associates CPA PC,5.0,3,Accountant,"4710 S Cedar Crest Ct Suite 400, Independence, MO 64055, United States","2JMH+2X Independence, Missouri, USA",https://www.teresasperrycpa.com/,+1 816-836-2260,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM8exLA1e-IX_-Zx2EaTUblv2ryMDjsFpwShvla=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:41.465Z,Identifies as women-owned,
https://www.google.com/maps/place/Missouri+Bookkeeping/data=!4m7!3m6!1s0x594fbbf7bf1bbb:0x5d1925f19de18a03!8m2!3d38.3046624!4d-92.436836!16s%2Fg%2F11xnlfj532!19sChIJuxu_97tPWQARA4rhnfElGV0,Missouri Bookkeeping,,,Bookkeeping service,,,https://www.missouribookkeeping.com/,+1 816-815-5555,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipONrLYP-9xY4J27PtA3s1gP965-vmukdqdX6kVS=w408-h271-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:46.424Z,,
https://www.google.com/maps/place/Xact+Tax+Service/data=!4m7!3m6!1s0x87c0e2bed4670073:0xc0305f3a4f0000fd!8m2!3d39.0552523!4d-94.4153693!16s%2Fg%2F1ts1n4lf!19sChIJcwBn1L7iwIcR_QAATzpfMMA,Xact Tax Service,5.0,2,Tax preparation service,"3600 S Noland Rd, Independence, MO 64055, United States","3H4M+4V Independence, Missouri, USA",http://xacttax.com/,+1 816-833-1099,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=swv2CvQw5zj-6lk8ynyqwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2289&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-10-19T17:49:51.417Z,,
