placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Schaffner-Valouch+Contractor+Inc./data=!4m7!3m6!1s0x87b269e86d67a3d9:0xb24e22967144d348!8m2!3d35.227594!4d-97.449535!16s%2Fg%2F1thx4kn0!19sChIJ2aNnbehpsocRSNNEcZYiTrI,Schaffner-Valouch Contractor Inc.,4.6,10,Electrician,,"1019 N University Blvd, Norman, OK 73069, United States","6HH2+25 Norman, Oklahoma, USA",http://schaffnervalouch.com/,+1 405-360-9192,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NH7shugeN69Z4PyTVmbdbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.06939&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2026-01-10T22:23:37.828Z,,
https://www.google.com/maps/place/Waybright+Electric+-+Formerly+ECS+Electric/data=!4m7!3m6!1s0x87b68d6d1c79b54b:0xe00e298dfda43214!8m2!3d36.0749519!4d-95.8280513!16s%2Fg%2F11gldwbxfr!19sChIJS7V5HG2NtocRFDKk_Y0pDuA,Waybright Electric - Formerly ECS Electric,5.0,1035,Electrician,,"3081 W Albany St, Broken Arrow, OK 74012, United States","35FC+XQ Broken Arrow, Oklahoma, USA",http://callwaybright.com/,+1 918-918-3514,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipObFuq_ecYZVdwoty-mE8ZFhYyqpYBibAuwriwj=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:00.315Z,,true
https://www.google.com/maps/place/Nova+Electric/data=!4m7!3m6!1s0x864fa8586717de15:0xc3ca538aa00c4bbc!8m2!3d36.0761585!4d-95.8135344!16s%2Fg%2F11whfhbgx8!19sChIJFd4XZ1ioT4YRvEsMoIpTysM,Nova Electric,5.0,56,Electrician,,"2105 W Concord Cir N, Broken Arrow, OK 74012, United States","35GP+FH Broken Arrow, Oklahoma, USA",http://nova-electric.net/,+1 918-226-0444,"Open 24 hours

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOlpSDZr1izjJkmA1Hluhpca4K_do69FmdyTZRP=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:06.014Z,,
https://www.google.com/maps/place/Murray+Electric+%26+Plumbing/data=!4m7!3m6!1s0x87b6f29b9b509db5:0xeb08b77ea865a6ce!8m2!3d36.053899!4d-95.8073456!16s%2Fg%2F1tjg_wsl!19sChIJtZ1Qm5vytocRzqZlqH63COs,Murray Electric & Plumbing,4.8,1005,Electrician,,"1801 W Detroit St, Broken Arrow, OK 74012, United States","353V+H3 Broken Arrow, Oklahoma, USA",https://getmurray.com/?utm_source=google&utm_medium=gbp,+1 918-212-0753,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPWUJP3TbEuU5OSizMXQO-AkdzUNtiOmYfb7TrT=w408-h272-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:12.228Z,,
https://www.google.com/maps/place/Imajenus+Incorporated/data=!4m7!3m6!1s0x87b68bc1aef5291b:0xf06398e856f1e165!8m2!3d36.0552423!4d-95.7910389!16s%2Fg%2F1tfscc1j!19sChIJGyn1rsGLtocRZeHxVuiYY_A,Imajenus Incorporated,4.2,5,Electric generator shop,,"322 N Main St, Broken Arrow, OK 74012, United States","3645+3H Broken Arrow, Oklahoma, USA",http://www.imajenus.com/,+1 918-357-8888,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gipvwwxlvo_jf2hNn0ZsLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.42352&pitch=0&thumbfov=100,false,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:18.054Z,,
https://www.google.com/maps/place/Shanks+Electric/data=!4m7!3m6!1s0x87b68f37a14536ff:0x414002eb09268125!8m2!3d36.0180383!4d-95.8165505!16s%2Fg%2F11gdd42sfh!19sChIJ_zZFoTePtocRJYEmCesCQEE,Shanks Electric,5.0,93,Electrician,,"2264 W New Orleans St, Broken Arrow, OK 74011, United States","259M+69 Broken Arrow, Oklahoma, USA",https://www.shankselectric.com/,+1 918-505-5788,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMz9w9xggoRS0_XaUxVYbqMVaf1qPrnP3n6CR-N=w408-h408-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:23.926Z,,
https://www.google.com/maps/place/Empower+Electric+LLC/data=!4m7!3m6!1s0x87b68fcd9d55ca87:0x45dd6ecde757ea83!8m2!3d36.0526511!4d-95.791136!16s%2Fg%2F11hf81s0yl!19sChIJh8pVnc2PtocRg-pX581u3UU,Empower Electric LLC,4.5,104,Electrician,,"102 N Main St, Broken Arrow, OK 74012, United States","3635+3G Broken Arrow, Oklahoma, USA",http://empowerelectricba.com/,+1 918-557-2008,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7POYPnyR1lrMpdO8iD99d3xQVedUAGdB-NefX=w546-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:29.370Z,Identifies as disability-owned,
https://www.google.com/maps/place/Colburn+Electric/data=!4m7!3m6!1s0x87b68bed09295cb9:0x68b49420401d4cad!8m2!3d36.0554085!4d-95.8020237!16s%2Fg%2F1tdwl04s!19sChIJuVwpCe2LtocRrUwdQCCUtGg,Colburn Electric,4.2,40,Electrician,,"829 W Elgin St, Broken Arrow, OK 74012, United States","354X+55 Broken Arrow, Oklahoma, USA",http://www.colburnelectric.com/,+1 918-251-8765,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgM_dM9d1mlumlZtBRbnf5uMbjFPRu4e88zrGz9XwvVO6DcPZYAC33O75F_xPnpVVYfc9xKepXzjbfepbmMwLdZKVxcGwgPkuajAv0YjdhsYV1AdlVCxlTC_R2kSfjryEsTjoLGw=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:34.758Z,,
https://www.google.com/maps/place/Generator+Supercenter+of+Tulsa/data=!4m7!3m6!1s0x87b68d47ad74f85b:0x3539b3e14bbc1e7b!8m2!3d36.1039648!4d-95.8826991!16s%2Fg%2F11q24kzfyr!19sChIJW_h0rUeNtocRex68S-GzOTU,Generator Supercenter of Tulsa,4.9,137,Electrician,,"8202 E 41st St, Tulsa, OK 74145, United States","4438+HW Tulsa, Oklahoma, USA",https://generatorsupercenteroftulsa.com/?utm_source=gmb&utm_medium=yext&y_source=1_NDEwNjQ0NDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 918-500-7173,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWKfC6cQJwRJAyh2h89aflmzRn0ViTunnannYnbk7UTcUoZxteUS2lH4Sz5xqGkHXXufyrZ5XHwdYOqSbMdXPgUCoF2z3falMjVSP_FhXeSZI6DHciYPEIg6ipol6SFk5xcKhhNdP3iprz=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:39.797Z,,
https://www.google.com/maps/place/Mr.+Electric+of+Tulsa/data=!4m7!3m6!1s0x87b67c8ff52bafb3:0x79fc010b9c2815d4!8m2!3d36.0885991!4d-95.850371!16s%2Fg%2F11b6_cm1mq!19sChIJs68r9Y98tocR1BUonAsB_Hk,Mr. Electric of Tulsa,4.9,1204,Electrician,,"5125 S Garnett Rd Suite B, Tulsa, OK 74146, United States","34QX+CV Tulsa, Oklahoma, USA",https://mrelectric.com/tulsa?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 918-791-3020,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNCLOiQRdwajLAERBRD-n4umEItE3rmTczlag5e=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:45.776Z,Identifies as women-owned,
https://www.google.com/maps/place/Baker%27s+Mechanical+Services/data=!4m7!3m6!1s0x87b6f31955555555:0xb208f94c46f8304b!8m2!3d36.0614033!4d-95.8236565!16s%2Fg%2F1261pgygd!19sChIJVVVVVRnztocRSzD4Rkz5CLI,Baker's Mechanical Services,5.0,212,HVAC contractor,,"2608 W Kenosha St Ste.242, Broken Arrow, OK 74012, United States","356G+HG Broken Arrow, Oklahoma, USA",https://bakersms.com/,+1 918-809-0220,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPoqFpESH56XsSt7jlpYo6ojjAQDmgzudczjZAC=w408-h376-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:50.871Z,,
https://www.google.com/maps/place/Electrician+Near+Me/data=!4m7!3m6!1s0x44ad0b03c059a1e3:0x751dc775b075995!8m2!3d36.1400026!4d-95.939566!16s%2Fg%2F11l2r2jsz7!19sChIJ46FZwAMLrUQRlVkHW3fcUQc,Electrician Near Me,5.0,79,Electrician,,,,http://electriciannearmeok.com/,+1 918-999-2540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOFP6x5N1MJTxogk18Is9ys7dQAl6644HUEwgSo=w408-h364-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:24:56.009Z,,
https://www.google.com/maps/place/Oklahoma+Generator+of+Tulsa/data=!4m7!3m6!1s0x87b6f5a14f12ac79:0x349bc5a6b89d4657!8m2!3d36.1597506!4d-95.8133261!16s%2Fg%2F11mcvjv1wc!19sChIJeawST6H1tocRV0aduKbFmzQ,Oklahoma Generator of Tulsa,5.0,18,Electrician,,"124 S 147th E Ave, Tulsa, OK 74116, United States","555P+WM Tulsa, Oklahoma, USA",https://www.okgen.com/,+1 918-900-1235,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMHajHY-PxvwihT5YSuRWVn6ahuRr7j2cFrMt-i=w408-h612-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:25:01.113Z,,
https://www.google.com/maps/place/A1+Small+Engine+Repair/data=!4m7!3m6!1s0x87b6ed55069e4f15:0x36348b3cfd0d7d13!8m2!3d36.0586207!4d-95.8130115!16s%2Fg%2F11c319xhfk!19sChIJFU-eBlXttocRE30N_TyLNDY,A1 Small Engine Repair,4.8,69,Lawn mower repair service,,"613 N Walnut Ave suite c, Broken Arrow, OK 74012, United States","355P+CQ Broken Arrow, Oklahoma, USA",https://a1smallenginerepair.godaddysites.com/,+1 918-830-9446,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKEJoGqxyp8XIc9C1pEZZNLSumRcK89LE4swdo=w408-h408-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2026-01-10T22:25:06.461Z,,
