placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Golden+Apple+Medical+Group/data=!4m7!3m6!1s0x808fb5aecb86c675:0x2c494f5e6d7f9f66!8m2!3d37.3185652!4d-122.0332843!16s%2Fg%2F11fpj9j4kd!19sChIJdcaGy661j4ARZp9_bV5PSSw,Golden Apple Medical Group,5.0,16,Medical clinic,"10301 S De Anza Blvd #2, Cupertino, CA 95014, United States","8X98+CM Cupertino, California, USA",http://www.goldenapplemedical.com/,+1 408-892-5207,,https://lh3.googleusercontent.com/p/AF1QipO1rMz-hqjq5KXJVC2HKT-m4zTxgG87Qvg5YN8m=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:26.864Z,,,,
https://www.google.com/maps/place/Silicon+Valley+Stem+Cell+Treatment+Center/data=!4m7!3m6!1s0x808fb445a192591d:0x32f41ad9409d4abb!8m2!3d37.3221101!4d-122.0514344!16s%2Fg%2F11cmst1gtq!19sChIJHVmSoUW0j4ARu0qdQNka9DI,Silicon Valley Stem Cell Treatment Center,,,Medical clinic,"10050 Bubb Rd #1, Cupertino, CA 95014, United States","8WCX+RC Cupertino, California, USA",,+1 408-996-2550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kLvEeF4yEG2nhnSeNmTuZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.038624&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:29.785Z,,,,
https://www.google.com/maps/place/Cupertino+Medical+Laser+Center/data=!4m7!3m6!1s0x808fb4450b573dc1:0x1daa8bdd3af44899!8m2!3d37.32223!4d-122.05104!16s%2Fg%2F1thqg_6y!19sChIJwT1XC0W0j4ARmUj0Ot2Lqh0,Cupertino Medical Laser Center,4.8,102,Medical spa,"10050 Bubb Rd #1, Cupertino, CA 95014, United States","8WCX+VH Cupertino, California, USA",https://cupertinomedicallaser.com/,+1 408-996-3376,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOTx1jaOb0XkFF--w0ra896ryAuf0XHYXxwWtid=w630-h240-k-no,true,Closed,"9 am–12 pm, 1–6 pm","9 am–12 pm, 1–6 pm",Closed,"9 am–12 pm, 1–6 pm","9 am–12 pm, 1–6 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:34.918Z,,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x808fb702440823d9:0x135b1341edf0662a!8m2!3d37.3590052!4d-122.0207896!16s%2Fg%2F11hht37kwm!19sChIJ2SMIRAK3j4ARKmbw7UETWxM,IVX Health Infusion Center,4.9,79,Medical clinic,"717 E El Camino Real Suite 5, Sunnyvale, CA 94087, United States","9X5H+JM Sunnyvale, California, USA",https://ivxhealth.com/locations/california/bay-area/sunnyvale?utm_source=gmb&utm_medium=yext,+1 408-228-3700,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOwAexHbu6H5N9hxowou_-f434lAnVJMOSgbeRl=w408-h306-k-no,true,Closed,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:39.822Z,,,,
"https://www.google.com/maps/place/Cupertino+Physical+Therapy,+Inc./data=!4m7!3m6!1s0x808fb504881973a7:0x9ca93fc8eb068329!8m2!3d37.308562!4d-122.03182!16s%2Fg%2F1tkq_hl3!19sChIJp3MZiAS1j4ARKYMG68g_qZw","Cupertino Physical Therapy, Inc.",4.6,45,Physical therapist,"1054 S De Anza Blvd # 120, San Jose, CA 95129, United States","8X59+C7 San Jose, California, USA",https://cupertinophysicaltherapy.com/,+1 408-873-8188,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y-FoA3cbRDM_M2rbOTH5Gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.63293&pitch=0&thumbfov=100,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:44.772Z,,,,
https://www.google.com/maps/place/Mid-Peninsula+Eating+Disorder+Clinic/data=!4m7!3m6!1s0x808fa4a53f253fbb:0x89d51e3a6ef275f7!8m2!3d37.3218172!4d-122.0550077!16s%2Fg%2F11cs4g88lp!19sChIJuz8lP6Wkj4AR93Xybjoe1Yk,Mid-Peninsula Eating Disorder Clinic,5.0,1,Medical clinic,"21721 Granada Ave, Cupertino, CA 95014, United States","8WCV+PX Cupertino, California, USA",http://www.midpeninsulaedclinic.com/contact-info/,+1 650-319-7225 ext. 700,Closed ⋅ Opens 11 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZScQusGuXETG7df_JCSGQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.522378&pitch=0&thumbfov=100,true,Closed,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:49.692Z,,,,
https://www.google.com/maps/place/Cadeau+Beauty+Spa/data=!4m7!3m6!1s0x808fb5c2d8f8e337:0x37810cf3c1c1ffeb!8m2!3d37.3185387!4d-122.0331455!16s%2Fg%2F11s5p13b0y!19sChIJN-P42MK1j4AR6__BwfMMgTc,Cadeau Beauty Spa,4.8,24,Skin care clinic,"10301 S De Anza Blvd Suite #1, Cupertino, CA 95014, United States","8X98+CP Cupertino, California, USA",https://www.cadeaubeautyspa.com/,+1 408-800-6631,Closes soon ⋅ 5 pm ⋅ Opens 10:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNFl9GmdOt-sDDZLg5htAvDbE-C4mfHgSIaIWTl=w408-h418-k-no,true,10:30 am–5 pm,Closed,10:30 am–7 pm,Closed,10:30 am–7:30 pm,10:30 am–7:30 pm,10:30 am–7:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:54.680Z,,,,
https://www.google.com/maps/place/Stanford+Cancer+Center+South+Bay/data=!4m7!3m6!1s0x808e35b274499691:0xbb2a015cb385a379!8m2!3d37.2532764!4d-121.9517239!16s%2Fg%2F11cls83b_w!19sChIJkZZJdLI1joAReaOFs1wBKrs,Stanford Cancer Center South Bay,4.3,45,Cancer treatment center,"2589 Samaritan Dr, San Jose, CA 95124, United States","723X+88 San Jose, California, USA",https://stanfordhealthcare.org/medical-clinics/south-bay-cancer-center.html?cid=clinic%7Clocal%7CGoogle,+1 408-426-4900,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npRmfghffE8BTZN6hbLI_MVZfxWSxeIPo9kWOfhUQ66rwgmHZE7AMy12NUgBK9jZAxXAHELMjWnyNPjVxIy9PJEHPqai-Mjm4gi6C2dbtqkwZKiYHIbJHEUDJ80dwo5ZFU2bOrD=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:36:59.524Z,,,,
https://www.google.com/maps/place/Oriental+Medicine+Doctor+%E4%B8%AD%E9%86%AB%E9%A4%8A%E7%94%9F%E5%A0%82/data=!4m7!3m6!1s0x808fb583dfc693fb:0x8971b45915a502a2!8m2!3d37.3247042!4d-122.0337469!16s%2Fg%2F11rjby6b4z!19sChIJ-5PG34O1j4ARogKlFVm0cYk,Oriental Medicine Doctor 中醫養生堂,5.0,10,Acupuncture clinic,"10118 Bandley Dr # C, Cupertino, CA 95014, United States","8XF8+VG Cupertino, California, USA",https://www.lovenaturalhealing.com/,+1 408-872-2166,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM45pEtE05puk9e4NL7btBykTL_PC11Fn_Ik-Av=w408-h306-k-no,true,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:04.491Z,,,,
https://www.google.com/maps/place/Earthy+Ruby+Holistic+and+Acupuncture+Center/data=!4m7!3m6!1s0x808fb5943bbbd34d:0x8780fcf3064448f7!8m2!3d37.321818!4d-122.0345989!16s%2Fg%2F11r_tf5_6w!19sChIJTdO7O5S1j4AR90hEBvP8gIc,Earthy Ruby Holistic and Acupuncture Center,4.6,55,Acupuncture clinic,"20640 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XC8+P5 Cupertino, California, USA",https://www.earthyruby.com/,+1 408-899-4735,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMmZgTeuZHLq4ArejUP2BMpv_KoM-HnwR3fxqIL=w408-h305-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,11 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:09.290Z,,,,
https://www.google.com/maps/place/Cupertino+Acupuncture+Medical+Clinic/data=!4m7!3m6!1s0x808fb4529eabcb01:0x5180f0c5e5bb6e03!8m2!3d37.3226562!4d-122.0401114!16s%2Fg%2F1tgk0wg2!19sChIJAcurnlK0j4ARA2675cXwgFE,Cupertino Acupuncture Medical Clinic,5.0,4,Acupuncture clinic,"20940 Stevens Creek Blvd, Cupertino, CA 95014, United States","8XF5+3X Cupertino, California, USA",,+1 408-865-1898,Open ⋅ Closes 9:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAW29F3BYH0NzM92ZhqM-SytiwIAoOApHX70FHmHWKbEK26AGKXdDGpKozhLOmmK9vp4-sUGr76JeCkKPXbbAGwE20pSBMM5yun-0svr9ayCazhi1elel1fS1qBCQfleQramWSLw=w408-h306-k-no,true,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,10 am–9:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:14.169Z,,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x808e359d6cea7433:0xb24acfd9a8ac05c8!8m2!3d37.2628407!4d-121.9331117!16s%2Fg%2F11y9zj8dhy!19sChIJM3TqbJ01joARyAWsqNnPSrI,IVX Health Infusion Center,4.9,9,Medical clinic,"2039 Camden Ave, San Jose, CA 95124, United States","7378+4Q San Jose, California, USA",http://www.ivxhealth.com/locations/california/bay-area/san-jose,+1 408-854-5566,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNpntyEw9H3VAGhuy9JAUrtClrorU9xQC6oh_10=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:19.435Z,,,,
https://www.google.com/maps/place/Alpinia+Health+Center/data=!4m7!3m6!1s0x808fb5dae9f0faed:0xae9a32a59c8dcf7c!8m2!3d37.3172786!4d-122.0310705!16s%2Fg%2F11fldn_g10!19sChIJ7frw6dq1j4ARfM-NnKUymq4,Alpinia Health Center,3.8,6,Acupuncture clinic,"10430 S De Anza Blvd STE 230A, Cupertino, CA 95014, United States","8X89+WH Cupertino, California, USA",http://alpiniaparkmedical.com/,+1 669-230-6822,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMDlyaW4O0ENPVBCSkBXgyz6Lz8VFzga09fE4ii=w408-h294-k-no,true,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:24.239Z,,,,
"https://www.google.com/maps/place/Qi%27s+Clinic+%28True+Acupuncture,True+Healing%29+-+%E5%85%83%E6%B0%94%E8%AF%8A%E6%89%80%EF%BC%88%E7%9C%9F%E6%AD%A3%E6%9C%89%E7%94%A8%E7%9A%84%E4%B8%AD%E5%8C%BB%E8%AF%8A%E6%89%80%EF%BC%89/data=!4m7!3m6!1s0x808fb52b8fdcb99b:0x4236d5ae8ffc79d0!8m2!3d37.3222224!4d-122.0689299!16s%2Fg%2F11svbd9_zm!19sChIJm7ncjyu1j4AR0Hn8j67VNkI","Qi's Clinic (True Acupuncture,True Healing) - 元气诊所（真正有用的中医诊所）",5.0,46,Acupuncture clinic,"10011 N Foothill Blvd STE 110, Cupertino, CA 95014, United States","8WCJ+VC Cupertino, California, USA",https://www.qisclinic.com/h-col-104.html,+1 669-250-1555,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyAnVDAbl1Aym78TlsF8ebbmzp_uQVk14PJGi_Aw4VwgzJecNMzkpE_77CNeL4lWa-VBvaupmjw-2i8de2M59U9B456ggWfY1Z7_dhB4GudaPyA6KLJEPj8uqDBAW-T8-FGlATBGUX3y8=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:29.226Z,Identifies as Asian-owned,,,
https://www.google.com/maps/place/Celestial+Healing+Therapy+Center/data=!4m7!3m6!1s0x808fb56c9a2c4f61:0xd26f282cf309ca74!8m2!3d37.3072977!4d-122.0137519!16s%2Fg%2F11f1v1rlpt!19sChIJYU8smmy1j4ARdMoJ8ywob9I,Celestial Healing Therapy Center,5.0,126,Massage spa,"1184 Hyde Ave, San Jose, CA 95129, United States","8X4P+WF San Jose, California, USA",http://www.heal-massage.com/,+1 408-508-4325,Open ⋅ Closes 11:30 pm,https://lh3.googleusercontent.com/p/AF1QipM7_4i6_7iEfeNQnI9y2Xf3jvOb0gkyBQUy_1OC=w408-h658-k-no,true,6 am–11:30 pm,6 am–11:30 pm,6 am–11:30 pm,6 am–11:30 pm,6 am–11:30 pm,6:30 am–11:30 pm,6 am–11:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:34.228Z,,,,
https://www.google.com/maps/place/AleraCare+Infusion+Center+-+Mountain+View/data=!4m7!3m6!1s0x808fb1af857e4145:0xe193fd068c56e232!8m2!3d37.3901307!4d-122.0921501!16s%2Fg%2F11vh_grrjh!19sChIJRUF-ha-xj4ARMuJWjAb9k-E,AleraCare Infusion Center - Mountain View,5.0,2,Medical clinic,"1580 W El Camino Real STE 5, Mountain View, CA 94040, United States","9WR5+34 Mountain View, California, USA",https://www.aleracare.com/location/mountain-view-infusion-center/,+1 888-209-8874,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvH84WU8WeqYTEEiw2v5QWkZdkPmSeJyIKGVep=w533-h240-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:39.116Z,,,,
"https://www.google.com/maps/place/Kaiser+Permanente+Santa+Clara+Tantau+Medical+Offices/@37.3367432,-122.0045035,17z/data=!3m1!4b1!4m6!3m5!1s0x808fb53a3dfb1cf3:0x7d2f3ee5929127cd!8m2!3d37.3367432!4d-122.0045035!16s%2Fg%2F11fd6kc0zv",Kaiser Permanente Santa Clara Tantau Medical Offices,4.4,7,Medical clinic,"19000 Homestead Rd, Cupertino, CA 95014, United States","8XPW+M5 Cupertino, California, USA",https://healthy.kaiserpermanente.org/northern-california/facilities/santa-clara-medical-center-100305,+1 408-851-1000,,,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:43.966Z,,,,
"https://www.google.com/maps/place/Eating+Disorder+Therapy+Program,+Cognitive+Behavior+Therapy+Center/data=!4m7!3m6!1s0x808fcaa949217b89:0xe1dc659339554abe!8m2!3d37.2964746!4d-121.9876104!16s%2Fg%2F1hf69dlbt!19sChIJiXshSanKj4ARvkpVOZNl3OE","Eating Disorder Therapy Program, Cognitive Behavior Therapy Center",5.0,1,Mental health clinic,"1475 Saratoga Ave, San Jose, CA 95129, United States","72W6+HX San Jose, California, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dfk8FH57QPg6yK548Xf5Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.30003&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Cupertino+San+Jose+CA/@37.3229978,-122.0321823,14z",2025-09-28T23:37:46.822Z,,,,
