placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned
"https://www.google.com/maps/place/J+Casillas+Electric,+Inc./data=!4m7!3m6!1s0x80d957e3f4de49e9:0x525895889a5099b6!8m2!3d32.9173924!4d-117.033229!16s%2Fg%2F1tcw3xmm!19sChIJ6Une9ONX2YARtplQmoiVWFI","J Casillas Electric, Inc.",4.8,414,Electrician,,,https://www.jcasillaselectric.com/,+1 858-610-8253,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPHYtdi_3aiayEKCL2286vn2emipd_rCR4Df911=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:03.948Z,,
https://www.google.com/maps/place/Fast+Fix+Electrician+San+Diego/data=!4m7!3m6!1s0x80d953d10a382d2f:0x55f11218e763260d!8m2!3d32.8564059!4d-117.0654069!16s%2Fg%2F11lsk1zv6c!19sChIJLy04CtFT2YARDSZj5xgS8VU,Fast Fix Electrician San Diego,5.0,2,Electrician,,,https://www.fastfix-electrician.com/,+1 619-765-1309,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOnCXUVVojcQHiWbK8ThTobnFP28Z6v_OwJ0oFO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:08.734Z,,
https://www.google.com/maps/place/Massella+Electric/data=!4m7!3m6!1s0x80d953f87c9078eb:0xc317d00febd088c1!8m2!3d32.7077766!4d-117.1180417!16s%2Fg%2F11ky9zz9k5!19sChIJ63iQfPhT2YARwYjQ6w_QF8M,Massella Electric,4.8,104,Electrician,"246 Pardee St, San Diego, CA 92102, United States","PV5J+4Q San Diego, California, USA",http://www.massellaelectric.com/,+1 619-909-9473,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO6MJG6r9AVqWFPAEmIZD6kyMZNlkkCs7wZgH2i=w408-h544-k-no,true,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:13.590Z,,
https://www.google.com/maps/place/Electricity+King+San+Diego/data=!4m7!3m6!1s0x80deabf92b18860b:0xa197a218b3807266!8m2!3d32.7248194!4d-117.2234991!16s%2Fg%2F11rhrjt61w!19sChIJC4YYK_mr3oARZnKAsxiil6E,Electricity King San Diego,5.0,54,Electrician,"4904 N Harbor Dr #09, San Diego, CA 92106, United States","PQFG+WJ San Diego, California, USA",http://electricity-king.com/,+1 844-914-1775,Closed · Opens 8 pm,,https://lh3.googleusercontent.com/p/AF1QipN_p9TtTj4QDCfFRDQ1lplqJeEwWL2k1H2lmWPf=w408-h543-k-no,true,8 pm–12 am,Open 24 hours,8 pm–12 am,8 pm–12 am,8 pm–12 am,8 pm–12 am,8 pm–12 am,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:18.444Z,,
https://www.google.com/maps/place/CLD+Electric/data=!4m7!3m6!1s0x80dc01c09738915f:0xac92295080bc3f17!8m2!3d32.9173924!4d-117.1520576!16s%2Fg%2F1hc2j52zp!19sChIJX5E4l8AB3IARFz-8gFApkqw,CLD Electric,4.8,96,Electrician,,,https://www.cldelectric.com/,+1 619-638-0228,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNhjcrJsYLQr-dEViMhxnXErHatZsFpN2XYz4Ob=w604-h240-k-no,true,9 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:23.207Z,,
https://www.google.com/maps/place/Interwest+Electric/data=!4m7!3m6!1s0x80d95726bf3137bf:0x85331c492b050628!8m2!3d32.780938!4d-117.100284!16s%2Fg%2F12607vn5k!19sChIJvzcxvyZX2YARKAYFK0kcM4U,Interwest Electric,4.9,36,Electrician,"5837 Mission Gorge Rd STE #D, San Diego, CA 92120, United States","QVJX+9V San Diego, California, USA",http://www.interwestelectric.com/,+1 619-604-9120,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qNXxKAGBpMC8Iiy1LbAFmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.42632&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:28.258Z,,
https://www.google.com/maps/place/Gforce+Green+Electric+Solutions/data=!4m7!3m6!1s0x80dc0025d0faf249:0x971d76ba030c1a0c!8m2!3d32.7934057!4d-117.2064862!16s%2Fg%2F11b682ntdb!19sChIJSfL60CUA3IARDBoMA7p2HZc,Gforce Green Electric Solutions,4.6,32,Electrician,"2920 McGraw St, San Diego, CA 92117, United States","QQVV+9C San Diego, California, USA",https://www.gforceelectric.com/,+1 858-480-6559,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPXCi_qbwDkSJApjSF92cinbqaKnP2lpo5WsfG3=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:33.163Z,,
"https://www.google.com/maps/place/San+Diego+Marine+Electric/@32.9173924,-117.1470654,10z/data=!3m1!4b1!4m6!3m5!1s0x80d9559622910a73:0xfca40107c7594f91!8m2!3d32.9173924!4d-117.1470654!16s%2Fg%2F11j6tv8bcw",San Diego Marine Electric,5.0,1,Electrical installation service,,,https://sdmarineelectric.com/,+1 920-659-7073,Closed · Opens 8:30 am Mon,,,true,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:39.759Z,,
https://www.google.com/maps/place/Blue+Volt+Electric/data=!4m7!3m6!1s0x2ce34cac6ca5e025:0xdcbb4ce0b56e0233!8m2!3d32.8058822!4d-117.1194435!16s%2Fg%2F11wfqq7l3y!19sChIJJeClbKxM4ywRMwJuteBMu9w,Blue Volt Electric,4.9,59,Electrician,"9655-200 Granite Ridge Dr, San Diego, CA 92123, United States","RV4J+96 San Diego, California, USA",https://bluevoltelectric-sd.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 619-614-8795,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9WmpPsTWvJxP-8Hi8P7NZro25oPFMO6d3hkXefjTFdKPJxr8_HBSPKcCI8WL_-lY7gLCRh5ZB9g_48nTx0KkGbnZ4Oo6X0Y2Qr99L01TAakUQAdtpg_nzrOrj6prtIKdH_MqJSL0cAeQy=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:44.805Z,,
https://www.google.com/maps/place/Bright+Power+Electric/data=!4m7!3m6!1s0xa38d1a01fcc2b48d:0x7518b5753b5f0d47!8m2!3d32.9011003!4d-117.2003898!16s%2Fg%2F11kq74p6wb!19sChIJjbTC_AEajaMRRw1fO3W1GHU,Bright Power Electric,4.9,395,Electrician,"9920 Pacific Heights Blvd UNIT 150, San Diego, CA 92121, United States","WQ2X+CR San Diego, California, USA",https://www.brightpowerelectric.com/,+1 858-430-8001,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPc_i9KUdbTmCgGc7H8MarjF63znQzFbxN21toS5pP7WZ_pog7coGtaJBz5bDgZDNlrdqaFmpjDdoLRH0RsytzSAC_W_3fPqppk25hns0EcWW3sq2HtSO9bj35OV7z3x0--R7-F9L8Ucw=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:49.882Z,,
https://www.google.com/maps/place/Sloan+Electric+Inc./data=!4m7!3m6!1s0x80d953ac2e1deac7:0x57e543d535eea0fe!8m2!3d32.6875381!4d-117.1180114!16s%2Fg%2F1s04dg53w!19sChIJx-odLqxT2YAR_qDuNdVD5Vc,Sloan Electric Inc.,4.6,13,Electric motor repair shop,"3520 Main St, San Diego, CA 92113, United States","MVQJ+2Q San Diego, California, USA",http://sloanelectric.com/,+1 619-239-5174,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOjTmkHcgTffevBcuRKbUXac-AKGiJPcW-oVl2f=w790-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:54.707Z,,
https://www.google.com/maps/place/San+Diego+Power+LLC./data=!4m7!3m6!1s0x80d95988db7800c5:0xb80ce7b569a2657d!8m2!3d32.8153196!4d-116.9692903!16s%2Fg%2F11srml7gh7!19sChIJxQB424hZ2YARfWWiabXnDLg,San Diego Power LLC.,5.0,1,Power plant equipment supplier,"1466 Pioneer Way #9, El Cajon, CA 92020, United States","R28J+47 El Cajon, California, USA",http://sandiegopowerllc.com/,+1 619-669-8555,"Closed · Opens 8 am Mon

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMsqPmvJ5uK90lDa3IXcAvO7rHX7enYVM9PbYoy=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:49:59.469Z,,
https://www.google.com/maps/place/Custom+Electric+SD/data=!4m7!3m6!1s0x80d9558e5cffd03d:0x15dda475f902c1c0!8m2!3d32.7697889!4d-117.0796611!16s%2Fg%2F11jr1kwbhh!19sChIJPdD_XI5V2YARwMEC-XWk3RU,Custom Electric SD,5.0,6,Electrician,"5041 54th St, San Diego, CA 92115, United States","QW9C+W4 San Diego, California, USA",http://www.customelectricsd.com/,+1 619-301-5255,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOKeTTY2XUtHP3PpdhbrWF82uHjwlVVK6LbUqaU=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:04.326Z,,
https://www.google.com/maps/place/D+%26+N+Electric+Inc./data=!4m7!3m6!1s0x80dc018e06e55103:0xfcf70833c20123da!8m2!3d33.2252596!4d-117.2894286!16s%2Fg%2F1tgnmccc!19sChIJA1HlBo4B3IAR2iMBwjMI9_w,D & N Electric Inc.,4.8,16,Electrician,,,https://www.dandnelectric.com/,+1 858-459-4353,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsXWZ0pM6FBdgTbLFGwciht1JD-y3wguanCILs=w493-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:09.235Z,,
https://www.google.com/maps/place/Green+Electric+Solutions+Central+SD/data=!4m7!3m6!1s0x80d955eac1eb8b65:0x42f074d28775949d!8m2!3d33.0172666!4d-116.8460104!16s%2Fg%2F11fpqp_nhr!19sChIJZYvrwepV2YARnZR1h9J08EI,Green Electric Solutions Central SD,5.0,2,Electrician,,,https://www.greenelectricsolution.com/electrician-downtown-san-diego/,+1 858-377-9347,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPQKz_8qnFZ1-TAGBquxcwebWpgvAQ_z4LE7Ckc=w408-h331-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:14.114Z,,
https://www.google.com/maps/place/Electricians+Beverly+Hills/data=!4m7!3m6!1s0x872b6b2391d0a301:0x3f9ffb0c914a228f!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1trxkr9t!19sChIJAaPQkSNrK4cRjyJKkQz7nz8,Electricians Beverly Hills,4.9,35,Electronics company,,,,+1 310-651-6914,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzgH80TZ-V-pkKn1RN552dqu2-mO7qSacjOgoWOnncZzXOCgzZu26ymhnfDj1GIOKJbG9OGCsJSQZKwwc2_HAY7PXoutgv1oB_ORXb9WHLFNWQmLjUar7Xu2NUf-67TkETDtfkPNyXBVMJQ=w408-h549-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:18.899Z,,
https://www.google.com/maps/place/Electric+Lee/data=!4m7!3m6!1s0x80dc01ed0f577c13:0x7b4d0ced74974e03!8m2!3d33.287991!4d-117.312018!16s%2Fg%2F11c45mkjjb!19sChIJE3xXD-0B3IARA06XdO0MTXs,Electric Lee,4.8,68,Electrician,,,,+1 619-990-4080,,,https://lh3.googleusercontent.com/p/AF1QipM_SoVxIdX_KIqSepDOnUjR4ep7hX7SCYxKP0_2=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:23.864Z,,
"https://www.google.com/maps/place/All+City+Electric,+Inc./data=!4m7!3m6!1s0x80d955894eaac981:0x20d6f5ef61e35b9d!8m2!3d32.7248474!4d-117.1617226!16s%2Fg%2F11h63jgkvc!19sChIJgcmqTolV2YARnVvjYe_11iA","All City Electric, Inc.",5.0,6,Electrical installation service,"1875 Third Ave, San Diego, CA 92101, United States","PRFQ+W8 San Diego, California, USA",http://allcityelectricsd.com/,+1 619-398-4000,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNZaf0P_A776hAVnSDJiRK-hlsg-PL_im9WBQJ3=w408-h270-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:28.746Z,,
https://www.google.com/maps/place/Green+Electric+Solutions+National+City/data=!4m7!3m6!1s0x80d95249f360f235:0x14f88f009a562afd!8m2!3d32.718849!4d-117.0771245!16s%2Fg%2F1q6j363p4!19sChIJNfJg80lS2YAR_SpWmgCP-BQ,Green Electric Solutions National City,5.0,4,Electrician,,,https://www.greenelectricsolution.com/electrician-national-city/,+1 858-252-4606,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMq6hAblANDy8l9cqDUdZ6HZPlhccGk7FF1NXmD=w408-h301-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:33.526Z,,
https://www.google.com/maps/place/Electrician+San+Diego/data=!4m7!3m6!1s0x80dc07628990e5bb:0xa85b9069962dd367!8m2!3d32.9075252!4d-117.174558!16s%2Fg%2F11b7gdsgfd!19sChIJu-WQiWIH3IARZ9MtlmmQW6g,Electrician San Diego,4.8,50,Electrician,"6690 Mira Mesa Blvd, San Diego, CA 92121, United States","WR5G+25 San Diego, California, USA",https://www.electrician-sandiego.com/,+1 858-926-6573,Open · Closes 11:59 pm,,https://lh3.googleusercontent.com/p/AF1QipO-j5IK5JY9G6zJwCOw5NqcqwFH7M2OKZv-H3Dv=w715-h240-k-no,true,12 am–11:59 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:38.618Z,,
https://www.google.com/maps/place/Frank+Electric+Inc/data=!4m7!3m6!1s0x80d9553a428decf9:0x282ee094f1943a59!8m2!3d32.7529757!4d-117.1164215!16s%2Fg%2F11j6dl7s_0!19sChIJ-eyNQjpV2YARWTqU8ZTgLig,Frank Electric Inc,5.0,17,Electrician,"36th St, San Diego, CA 92116, United States","QV3M+5C San Diego, California, USA",https://www.ethicalcommunity.org/frankelectric,+1 619-730-9148,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNBV6IKgPcfwY7qxLcozYPjDK_DZ3tKjeKrLeqs=w408-h306-k-no,true,9 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2026-01-10T21:50:43.400Z,,
