placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Allman+Electric+Corporation/data=!4m7!3m6!1s0x89ab1303463743ab:0xdbddf8767005a524!8m2!3d35.0214408!4d-78.8880201!16s%2Fg%2F1tdfzlg9!19sChIJq0M3RgMTq4kRJKUFcHb43ds,Allman Electric Corporation,4.1,28,Electrician,"345 Wilkes Rd, Fayetteville, NC 28306, United States","24C6+HQ Fayetteville, North Carolina, USA",https://www.allmanelectric.com/,+1 910-485-8617,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2-bqDmjvQFAXrrnduBipYTsDDd5Q4RHehUSZMkbbA8TQj0ndw9uAhGw-QoVKkZ7gyQ6WmqxebuZVbeMKUq3MoAIo4eBRkhZ0uzyJnbcogpKDPjGcJA29qlBa2OiRfm41vJXGupw=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:50:57.457Z,,,
https://www.google.com/maps/place/Electrotek/data=!4m7!3m6!1s0x89ab6cd6332444f3:0xdd63f96ab7eca2b3!8m2!3d35.0622044!4d-78.8846633!16s%2Fg%2F1tjdh1m0!19sChIJ80QkM9Zsq4kRs6Lst2r5Y90,Electrotek,4.6,31,Electric motor repair shop,"455 Hillsboro St, Fayetteville, NC 28301, United States","3468+V4 Fayetteville, North Carolina, USA",http://www.electrotek.biz/,+1 910-483-2581,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fjhOKPM3sLDof4_mRTQxxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.1711&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:02.279Z,,,
"https://www.google.com/maps/place/Air+Pro+Heating,+Air+%26+Electric/data=!4m7!3m6!1s0x89ab142f9115a577:0xbea10badc88c1170!8m2!3d35.0402207!4d-78.882958!16s%2Fg%2F11f01pzh7d!19sChIJd6UVkS8Uq4kRcBGMyK0Lob4","Air Pro Heating, Air & Electric",5.0,2324,HVAC contractor,"620 Gillespie St, Fayetteville, NC 28306, United States","24R8+3R Fayetteville, North Carolina, USA",https://airproheatingandairconditioning.com/,+1 910-964-4203,"Open · Closes 6 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMzhMbiniISC26iN0kN0FGE3bcscDBZdcduDQwQ=w408-h272-k-no,true,7 am–6 pm,8 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:07.213Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/C-Tech+Electrical+Contractors/data=!4m7!3m6!1s0x89ab14e83d850989:0xd2b040a38acd1d9d!8m2!3d35.038443!4d-78.961315!16s%2Fg%2F1260xxj_v!19sChIJiQmFPegUq4kRnR3NiqNAsNI,C-Tech Electrical Contractors,5.0,5,Electrician,"404 Hope Mills Rd C2, Fayetteville, NC 28304, United States","22QQ+9F Fayetteville, North Carolina, USA",,+1 910-229-8461,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQwE56GVD8eKZMTA1sX0Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.9826&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:10.112Z,,,
https://www.google.com/maps/place/Midsouth+Electric+Inc/data=!4m7!3m6!1s0x89ab0d212051eaab:0xec73004121a077c7!8m2!3d35.0283422!4d-78.7959299!16s%2Fg%2F1tk4s08n!19sChIJq-pRICENq4kRx3egIUEAc-w,Midsouth Electric Inc,4.7,42,Electrician,"3924 Sunnyside School Rd, Fayetteville, NC 28312, United States","26H3+8J Fayetteville, North Carolina, USA",http://www.midsouthelectricinc.com/,+1 910-308-7535,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSza-L3NyrLHXZiqHHxCSMBZJJ4kHqCLIjZo_ad1hmI9loh76lKPml_9YYMcQk7qbWD57xXxSqbJY2Rtor6CChmK59y-ueZYrUkC2eH9j46FsVSjw4JOLp6y34RJuhECTsZCkdfPPg=w408-h544-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:15.093Z,,,
https://www.google.com/maps/place/Watson+Electrical+Construction+Co.+LLC/data=!4m7!3m6!1s0x89ab130333226d21:0x268f04f56f40be10!8m2!3d35.0214526!4d-78.8872864!16s%2Fg%2F1tykw7t4!19sChIJIW0iMwMTq4kREL5Ab_UEjyY,Watson Electrical Construction Co. LLC,4.4,18,Electrician,"369 Wilkes Rd, Fayetteville, NC 28306, United States","24C7+H3 Fayetteville, North Carolina, USA",https://www.watsonelec.com/,+1 910-483-4193,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipObl1iGO5YRjeRDBoC4NxyqCuPzEpxnwmkcgE7P=w491-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:20.065Z,,,
https://www.google.com/maps/place/Flash+Gordon+Electric/data=!4m7!3m6!1s0x89ab173e07b81b29:0x328154d2e2f1f863!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ybf6mx97!19sChIJKRu4Bz4Xq4kRY_jx4tJUgTI,Flash Gordon Electric,5.0,70,Electrician,,,http://flashgordonelectricllc.com/,+1 910-583-8441,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPIPMugZVrAs-tnzqsH5RD5YXesD8eQCOTc2vBV=w408-h306-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:24.899Z,,,
https://www.google.com/maps/place/Zips+Electric+LLC/data=!4m7!3m6!1s0x89ab11d4fc85c7b3:0x27b334a07657974a!8m2!3d35.0897779!4d-78.9130315!16s%2Fg%2F11n5zwjpx9!19sChIJs8eF_NQRq4kRSpdXdqA0syc,Zips Electric LLC,4.8,22,Electrician,,,https://zipselectricllc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 910-527-9404,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPseMUVS6q-vYsDVqRyz1Hx2-ncIpMWZtuCCs5C=w427-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:29.824Z,,,
https://www.google.com/maps/place/Joe+Parker+Electric+Inc/data=!4m7!3m6!1s0x89ab1377a4a38487:0x865e44bd83122db2!8m2!3d35.0158018!4d-78.9156329!16s%2Fg%2F1tdc62h9!19sChIJh4SjpHcTq4kRsi0Sg71EXoY,Joe Parker Electric Inc,4.5,8,Electrician,"807 W Mountain Dr, Fayetteville, NC 28306, United States","238M+8P Fayetteville, North Carolina, USA",,,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iqxlCe_3lGtnJbAVKNhghw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.0585&pitch=0&thumbfov=100,false,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:34.712Z,,,
https://www.google.com/maps/place/Baxterselectrical+Service/data=!4m7!3m6!1s0x89ab150d4b659d47:0x16ce3e6b272ded6c!8m2!3d35.0056988!4d-78.9816266!16s%2Fg%2F11v9zgp_f1!19sChIJR51lSw0Vq4kRbO0tJ2s-zhY,Baxterselectrical Service,,,Electrician,"2104 Bingham Dr, Fayetteville, NC 28304, United States","2249+78 Fayetteville, North Carolina, USA",,+1 910-425-6500,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=siZm9tZ1y5zGy7utYUhgyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.44797&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:39.368Z,,,
https://www.google.com/maps/place/Inman%27s+Electrical+Service/data=!4m7!3m6!1s0x89ab39fdd69f1097:0xb91ba8e91660b8a4!8m2!3d35.0268541!4d-79.1412934!16s%2Fg%2F11tmzkr1tm!19sChIJlxCf1v05q4kRpLhgFumoG7k,Inman's Electrical Service,3.4,5,Electric generator shop,"7072 Fayetteville Rd, Raeford, NC 28376, United States","2VG5+PF Raeford, North Carolina, USA",http://generac-nc.com/,+1 910-580-4001,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pzv9YbJNtQnZmXR4rnyZDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.14502&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:44.696Z,,,
https://www.google.com/maps/place/HGR%27s+Truck+and+Trailers+Sales/data=!4m7!3m6!1s0x89ab115aaecf00bd:0x9d5b7c61a05de6ff!8m2!3d34.959938!4d-78.9178035!16s%2Fg%2F1vhq4kwc!19sChIJvQDPrloRq4kR_-ZdoGF8W50,HGR's Truck and Trailers Sales,4.7,201,Trailer dealer,"4519 Marracco Dr, Hope Mills, NC 28348, United States","X35J+XV Hope Mills, North Carolina, USA",http://www.hgrstrailer.com/,+1 910-425-6104,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPz4-qejxhnYS9lGSmr79za6lIkIPBCJcc4vs4atdzV4wm8PSswrJzEwal11jPW1UHHU-NyR8arCW0fLRmDldk2aXzQpocLdmJmiksUGNXU5be_TtfFVkbZyKckuEYZ4Ywf-Xp=w408-h306-k-no,true,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:49.647Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Carolina+Power+%26+Generators/data=!4m7!3m6!1s0x8854add4676d00e1:0x762e05559f9c64c6!8m2!3d35.377853!4d-79.2901627!16s%2Fg%2F11fljyrzx_!19sChIJ4QBtZ9StVIgRxmScn1UFLnY,Carolina Power & Generators,4.9,262,Electrician,"420 US Hwy 15 501 N, Carthage, NC 28327, United States","9PH5+4W Carthage, North Carolina, USA",http://carolinapowerandgenerators.com/,+1 910-585-4883,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOHiN7xP1m5dTYaY9nsNJhFjUiofsCfOwFotZVl=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:54.567Z,,,
https://www.google.com/maps/place/Infinity+Electric+%26+Plumbing/data=!4m7!3m6!1s0x89ab6d6dd41da677:0x3b15ca78d590bfd9!8m2!3d34.8195755!4d-78.8214438!16s%2Fg%2F11hr1lt1n4!19sChIJd6Yd1G1tq4kR2b-Q1XjKFTs,Infinity Electric & Plumbing,5.0,35,Plumber,,,,+1 910-797-2322,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP6YmNbr6zGdj1DV0gkxe8GGRgT3IovsaRinSDk=w408-h546-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:51:59.455Z,,LGBTQ+ friendly,true
https://www.google.com/maps/place/Fayetteville+Roadside+Assistance/data=!4m7!3m6!1s0x89ab15ed1ed80495:0x9838257b971952e4!8m2!3d34.9972435!4d-78.9447919!16s%2Fg%2F11mb_fy8cp!19sChIJlQTYHu0Vq4kR5FIZl3slOJg,Fayetteville Roadside Assistance,4.4,259,Mechanic,"5209 Thackeray Dr, Fayetteville, NC 28306, United States","X3W4+V3 Fayetteville, North Carolina, USA",https://g.co/kgs/pECXZ6M,+1 472-248-2032,,https://lh3.googleusercontent.com/p/AF1QipN7pj71S1arSctIXeAlEUE4iYGynDwrAxPBY1eN=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:52:04.464Z,,LGBTQ+ friendly,true
https://www.google.com/maps/place/Olivetree+Electric/data=!4m7!3m6!1s0x89ab133eddd01c7f:0x14cf116cd25b4370!8m2!3d35.0341186!4d-78.8822466!16s%2Fg%2F11gm9qtx8m!19sChIJfxzQ3T4Tq4kRcENb0mwRzxQ,Olivetree Electric,3.7,3,Electrician,"420 Chicago Dr, Fayetteville, NC 28306, United States","24M9+J4 Fayetteville, North Carolina, USA",,+1 888-862-0686,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KOf3GO_sQo4g6VjRpfZb_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.02338&pitch=0&thumbfov=100,false,7:30 am–4:30 pm,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:52:09.761Z,,,
https://www.google.com/maps/place/Skinner%E2%80%99s+Generator+PM+Service+LLC/data=!4m7!3m6!1s0x89aa4daad68b1be7:0xb3e6895077f361ec!8m2!3d34.6610959!4d-78.456789!16s%2Fg%2F11sy6ynyjz!19sChIJ5xuL1qpNqokR7GHzd1CJ5rM,Skinner’s Generator PM Service LLC,5.0,15,Electric generator shop,"9571 NC-41, Harrells, NC 28444, United States","MG6V+C7 Harrells, North Carolina, USA",,+1 910-991-6879,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP58eEeqPjBS8aUo4pq33iFXTh7DzYbV4Tq19yQ=w408-h663-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:52:14.614Z,,,
https://www.google.com/maps/place/Charles+M.+Brooks+Electrical+LLC/data=!4m7!3m6!1s0x89ab1705642caca1:0xe2927b289b5af1fb!8m2!3d35.0463807!4d-78.8778697!16s%2Fg%2F11h00gwsr1!19sChIJoawsZAUXq4kR-_Famyh7kuI,Charles M. Brooks Electrical LLC,5.0,71,Electrician,"218 Nimocks Ave, Fayetteville, NC 28301, United States","24WC+HV Fayetteville, North Carolina, USA",https://www.charlesmbrookselectricalllc.com/,+1 910-605-7648,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIUrqZ5BPdcBbwDDibVTrg8CsGk8KPoDJYCRJjF0_B-rMCGBVaxW6RCAW9p_QDqoe7K7Djibg-fRU_HmUsn6rpJ6KhHim2YBm7kEe-j2wuFwarEmJBflWk-0nOVnM2s71qgEVn=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Hope+Mills+Fayetteville+NC/@34.9756761,-78.9507262,14z",2026-01-10T21:52:19.434Z,,,
