placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Integrity+Tree+and+Lawn+Services/data=!4m7!3m6!1s0x3aa8ec082e6f35:0x12fb2514959c072e!8m2!3d43.9692769!4d-92.5436473!16s%2Fg%2F11ldhglpyh!19sChIJNW8uCOyoOgARLgeclRQl-xI,Integrity Tree and Lawn Services,5.0,12,Tree service,"5250 Heritage Ln SW, Rochester, MN 55902, United States","XF94+PG Rochester, Minnesota, USA",https://www.integritytreeandlawnservices.com/,+1 507-923-8777,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEW-n9_oPHzVw_AgzJwzyCrwZkaIBnnjOY6RKDkktbWuwDi8hUnHlsi-EsGPGwlJRqwWwWlSl6ec5fvgCndW_ZowMoKdIKQDmxB_8QISF79t_Sh0baRzdNSlbLCIvpkg2TfO6IO3w=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:32.644Z,,
https://www.google.com/maps/place/True+Nature+LLC/data=!4m7!3m6!1s0x87f767334b6b1ae1:0x5f4daf190fa17df8!8m2!3d44.0765435!4d-92.5123574!16s%2Fg%2F11cs4h9gjd!19sChIJ4RprSzNn94cR-H2hDxmvTV8,True Nature LLC,4.8,8,Tree service,,,,+1 612-876-8499,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMn6dlUPK3sfIVZQ1xRZXqkrTkYpfMxsvW6h2anxn0CftI6ja4_he_az9NpCpBK07r-eeO6LSgMeK2geazRN2LDMjV0OJCPNDr7s12dA_EASxa1d0luv5NpxycK7j6sFoGiV8zNA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:36.807Z,,
https://www.google.com/maps/place/Hathaway+Tree+Service/data=!4m7!3m6!1s0x87f75de021c3867d:0x20ea361a735435e9!8m2!3d44.049877!4d-92.5393634!16s%2Fg%2F1w0h81zr!19sChIJfYbDIeBd94cR6TVUcxo26iA,Hathaway Tree Service,4.6,53,Tree service,"2555 50th Ave NW, Rochester, MN 55901, United States","2FX6+X7 Rochester, Minnesota, USA",http://www.hathawaytree.com/,+1 507-282-4777,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqCIH7g7lUiBZXZPruT10v2bltPocmS6gMeEhjCMQ3MV1ZofaFIoAI8fCd9Q5-BAdlBx-eYzuPPYZ_3YOp_wHVPUnCjJzBXb9MZ-Q5jUbvtTXiJUIIrsAcSFfwu50_FgySVWeI=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:41.166Z,,
https://www.google.com/maps/place/Full+Circle+Tree+Removal+LLC/data=!4m7!3m6!1s0x87f9e57da680b159:0xa9f1a3d3fa1c70f1!8m2!3d43.9813874!4d-92.3729603!16s%2Fg%2F11wnzcfrwh!19sChIJWbGApn3l-YcR8XAc-tOj8ak,Full Circle Tree Removal LLC,5.0,31,Tree service,"2645 Ridgeview Ct SE, Rochester, MN 55904, United States","XJJG+HR Rochester, Minnesota, USA",https://fullcircletr.org/,+1 507-273-3606,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNKsc7lJL6O0FAgUg2hmRKAEUDwKm6v7rOrH-kvhREblbdw-GShYwQBCMK8ab0zwnkOSSP18Jk7oOohvUbG97DFt_naXNKJ3OCReiKrZRqtKsz3gcetkAmVZ1IpqUJGqpsjorZo-d5Csxz=w408-h884-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:45.596Z,,
https://www.google.com/maps/place/Earthworks+Tree+%26+Garden/data=!4m7!3m6!1s0x87f75f827b908b6f:0xc2baff2dddfa3ea7!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11qrhvcyl0!19sChIJb4uQe4Jf94cRpz763S3_usI,Earthworks Tree & Garden,5.0,39,Arborist service,,,http://www.earthworkstng.com/,+1 507-202-9308,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-9mKWf87WY1OZHQXyO-EfI0ywem4EhkvOigPD9NTxGdMo7FmYvuiDCPah-twom2dCtXJOYno8L7I8Sni5hwvabT6aoo3F6Hy59427PLfysY3UTq5sP775k76TFGcF0kdSYS5xVGv_Ku4s=w408-h541-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:49.955Z,,
https://www.google.com/maps/place/Hometown+Stump+Eliminator/data=!4m7!3m6!1s0x87f9e382fade6929:0xa2fccb85a2438b43!8m2!3d43.9899287!4d-92.4223622!16s%2Fg%2F11q9j2m14v!19sChIJKWne-oLj-YcRQ4tDooXL_KI,Hometown Stump Eliminator,4.8,13,Tree service,"2803 22nd St SE, Rochester, MN 55904, United States","XHQH+X3 Rochester, Minnesota, USA",https://stumpremovalrochester.com/,+1 507-358-4448,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi_zgLK14YV3VJS5dZXPUTQD88SEv4ZkhU-wpI7N7Wt15yqqi4ZoA81j6Yoo0KIu5gvb3ddDCwdQSx-jHncCldGIRuER5JheIocImo0seusKd9WXT8piK2kQqxPS4ZhCPDUaMz5A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:54.269Z,,
https://www.google.com/maps/place/Oelkers+Services/data=!4m7!3m6!1s0x87f766318abce501:0xb8f9802e9ea1f39f!8m2!3d44.109586!4d-92.6079662!16s%2Fg%2F11f53v0hhs!19sChIJAeW8ijFm94cRn_Ohni6A-bg,Oelkers Services,4.5,23,Lawn care service,"8430 Main St NW, Byron, MN 55920, United States","495R+RR Byron, Minnesota, USA",https://oelkerslc.com/,+1 507-884-2317,"Closed · Opens 8 am

Confirmed by this business 2 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIdlUopp-queE3vGh3UAUN0fSLEKrCnJRYw3KGa-yHWVEzxDEgShDlU6dWOEIA0FXUF0NYIShsuk4YYrqgH0aNrkCMekqK0brD-XjSzjRCQhoDsMQ70pL9MV3sln5bNKIT42R0nRy9is4=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:00:58.671Z,,
https://www.google.com/maps/place/Timber+Tech+Lawn+N+Limb/data=!4m7!3m6!1s0x87f75f61d88cc139:0x33fa3e09dd0b4ab2!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11gm9jdmz7!19sChIJOcGM2GFf94cRskoL3Qk--jM,Timber Tech Lawn N Limb,4.8,20,Tree service,,,,+1 507-218-6887,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuZLrLFvxwTWjeCXuSXb70y2DH6HHdBQuPnT4D8uh7rfaJvxSw6U78PRp8yuO5QPy_LHaFEzJLNIcdPpywCohq8b9t476ZSc1f6gXFcQAYxiqY1vigqidiKN6BV8FhQ8fHuyFm=w408-h308-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:02.884Z,,
https://www.google.com/maps/place/Browns+Tree+Service+LLC/data=!4m7!3m6!1s0x87f74765c203dde3:0x5cb1426e20c1925!8m2!3d43.9319435!4d-92.568488!16s%2Fg%2F11vldt1vd0!19sChIJ490DwmVH94cRJRkM4iYUywU,Browns Tree Service LLC,5.0,19,Tree service,,,,+1 507-316-5959,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfh9PgtXEsg6OnseYt-USLDHiN7R-KLCBlCu94qNZpW91p8W1aalFXL5rg1D5rwPVxHUHhRTCLfWDsrlXl8NBWWDxcngWzNaB5TLHOy8sqfU0aaGMrrhdZqfd5gzbl4AzOSe3qdLVayN-9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:07.126Z,,
"https://www.google.com/maps/place/Stumps+%26+Landscaping+of+Rochester,+LLC/data=!4m7!3m6!1s0x87f9fbe6e9d7803b:0xba2584ee15079d7e!8m2!3d43.9188352!4d-92.3309987!16s%2Fg%2F11fn4z9trc!19sChIJO4DX6eb7-YcRfp0HFe6EJbo","Stumps & Landscaping of Rochester, LLC",4.6,10,Tree service,"7136 County Rd 19 SE, Rochester, MN 55904, United States","WM99+GJ Rochester, Minnesota, USA",https://www.507stumpgrinding.com/,+1 507-216-2435,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBpkteQ_rZIQpU-9lh225RirZJfCRLFqyh7n_t-vTyEpHKhbTar4ZCYkiTXkEpo9zpeOKSJkSEn_jW_wR9GZOQIMPNsSFk3ToiXVDa60bRHH4HAG0gHjYpwvUMHvlMNDkmFL4=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:11.925Z,,
https://www.google.com/maps/place/Andre%27s+Arbor+Artistree+LLC/data=!4m7!3m6!1s0x87f9e018c2458ea1:0xec7f88d7e9a85dae!8m2!3d44.0523202!4d-92.4543481!16s%2Fg%2F11fxw99lm1!19sChIJoY5Fwhjg-YcRrl2o6deIf-w,Andre's Arbor Artistree LLC,4.5,8,Tree service,"2620 N Broadway Ave, Rochester, MN 55906, United States","3G2W+W7 Rochester, Minnesota, USA",,+1 507-202-2211,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtYZIXCy9VTh7NOe2DhDm6Nr9edx5byu59e76tnfMHpDTYXqa57JhZumm-b0ewo7caYnKquK2EHn6ulwSom42qWTQF0QZyyKIYu0f6dCjvQOFZPZEj24Zuj6_w6e956S5Oy3M=w408-h306-k-no,false,7 am–7 pm,7 am–7 pm,7 am–5 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:16.271Z,,
https://www.google.com/maps/place/Root+River+Tree+Service/data=!4m7!3m6!1s0x87f757b7e390b1fd:0x60be3b8b404493a8!8m2!3d43.8494921!4d-92.4807155!16s%2Fg%2F11h1mj9vcl!19sChIJ_bGQ47dX94cRqJNEQIs7vmA,Root River Tree Service,5.0,19,Tree service,"514 5th Ave SE, Stewartville, MN 55976, United States","RGX9+QP Stewartville, Minnesota, USA",http://rootrivertreeservice.com/,+1 507-218-1585,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEB2zTyjmWfTZHVaA_I_raV85WgKzTcxFM2ZvigAXOh40yj10qFaWzarBccS767eojVHXQL7ZOPqG07BxGTU09VlTIVgxwoTfVP2CEi6mC-ZTsYg2Fc9INoy07w5reClXJpBVt_ZmJk2W_P=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:20.654Z,,
https://www.google.com/maps/place/Arborists+of+Rochestser/data=!4m7!3m6!1s0x87f76f3e053d57db:0x7a85d54ea944e907!8m2!3d44.2013537!4d-92.6462999!16s%2Fg%2F11jffpry91!19sChIJ21c9BT5v94cRB-lEqU7VhXo,Arborists of Rochestser,5.0,5,Tree service,"Box 367, Pine Island, MN 55963, United States","6923+GF Pine Island, Minnesota, USA",http://www.arboristsofrochester.com/,+1 507-202-8545,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_3RlV7KEk4dn8WlVKTvbzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.09152&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:23.031Z,,
https://www.google.com/maps/place/Lehman+Outdoors/data=!4m7!3m6!1s0x692130033e1c0c2f:0x95dffdf8b3e0dce3!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11txfg28j4!19sChIJLwwcPgMwIWkR49zgs_j935U,Lehman Outdoors,4.9,57,Lawn care service,,,https://lehmanoutdoors.com/,+1 507-273-1988,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnmId9D5H05lV3rrky5i5YEHO-lzYGK8OL8FbOMc_jDBV62hgsZTCNcukk3Uq9m0TgxR3ObyERMgxnJsWDzonJ7HSeU4QJlx1aN1-vdJY682lnNn9YwA7WsTHaUAKE6dGApK8a=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:27.520Z,,
https://www.google.com/maps/place/Boyum+Tree+Service+LLC/data=!4m7!3m6!1s0x87f71fcd3be479d5:0xa45a87a317b1822c!8m2!3d44.0813536!4d-93.0854687!16s%2Fg%2F1260q04v6!19sChIJ1XnkO80f94cRLIKxF6OHWqQ,Boyum Tree Service LLC,5.0,23,Tree service,"603 SE 74th Ave, Owatonna, MN 55060, United States","3WJ7+GR Owatonna, Minnesota, USA",https://owatonnatreeservice.com/,+1 507-251-5422,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjfGmUoBxxFjpy-Cbl7qQhSylGrUsUQd7AadOGYEtLuHwlcbAuSK7frB68Excq1FDP1nJ93_F46iK3omW0He-lzta2rAZ0GSwLIpnfvmqUZrugVFK4Dnxlk8REeSPUONIbjgSHeg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:29.878Z,,
https://www.google.com/maps/place/Simple+Tree+care/data=!4m7!3m6!1s0x87f73f6d39a41af3:0x140043276f3151f3!8m2!3d44.0345465!4d-92.6269854!16s%2Fg%2F11nmr49vc6!19sChIJ8xqkOW0_94cR81ExbydDABQ,Simple Tree care,5.0,70,Tree service,,,,+1 507-990-9663,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEe4b1Aha_GD2BeyvnsCkKNHzbonX8I2Jj0PchKzYyZ1UOtAw59k9VegmhCfh4885llZm6lP8kcrAUHdVzcY140E4QYlGRHV59ubsBgBSswIT2jpTMaOVWwsRSIUkMComGiiXCC=w427-h240-k-no,true,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2026-04-29T06:01:34.087Z,,
