placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes
https://www.google.com/maps/place/Relievus/data=!4m7!3m6!1s0x89c623a9b30b8255:0xf7a8a0508e859c76!8m2!3d40.0740791!4d-76.3615026!16s%2Fg%2F11ms7d6zm2!19sChIJVYILs6kjxokRdpyFjlCgqPc,Relievus,,,Pain management physician,"2301 Harrisburg Pike Suite 100, Lancaster, PA 17601, United States","3JFQ+J9 Lancaster, Pennsylvania, USA",https://relievus.clearwaypain.com/location/lancaster-clinic/,+1 888-985-2727,"Closes soon · 5 pm · Opens 8 am Thu

Updated by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sG0MXs80ppMCKNg97Al36Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.27975&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:04:43.330Z,
https://www.google.com/maps/place/Excelsia+Injury+Care+Lancaster/data=!4m7!3m6!1s0x89c625b294cf4a47:0xcc2c6b695c922260!8m2!3d40.037958!4d-76.304159!16s%2Fg%2F11kk8h5c9f!19sChIJR0rPlLIlxokRYCKSXGlrLMw,Excelsia Injury Care Lancaster,4.7,13,Medical clinic,"36 E King St #301, Lancaster, PA 17602, United States","2MQW+58 Lancaster, Pennsylvania, USA",https://www.excelsiainjurycare.com/location/lancaster,+1 888-245-8488,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2yJ0MPOXCi6K7b9Umu3_SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.50658&pitch=0&thumbfov=100,true,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm",9 am–1 pm,Closed,Closed,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:04:48.335Z,
https://www.google.com/maps/place/NovaCare+Rehabilitation+in+collaboration+with+Wellspan+-+Lancaster/data=!4m7!3m6!1s0x89c63b150e7620e7:0x42747f80cae5abf7!8m2!3d40.0328889!4d-76.2462144!16s%2Fg%2F1tjs5x2g!19sChIJ5yB2DhU7xokR96vlyoB_dEI,NovaCare Rehabilitation in collaboration with Wellspan - Lancaster,4.8,52,Physical therapy clinic,"1944 Lincoln Hwy E Suite 1, Lancaster, PA 17602, United States","2QM3+5G Lancaster, Pennsylvania, USA",https://www.novacare.com/contact/find-a-location/pa/lancaster/lancaster/?ty=xt,+1 717-397-2678,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOOEwRBPSjMWKXCeCNlLJoVAdSGug5xIVAdQ-Wk=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,7 am–1 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:04:53.268Z,
"https://www.google.com/maps/place/Michael+P.+St.+Onge,+D.O./data=!4m7!3m6!1s0x89c8b8ad202275b5:0xf9771152a06e9380!8m2!3d40.0757028!4d-76.3339697!16s%2Fg%2F1hcb3vd6x!19sChIJtXUiIK24yIkRgJNuoFIRd_k","Michael P. St. Onge, D.O.",4.9,182,Orthopedic surgeon,"231 Granite Run Dr, Lancaster, PA 17601, United States","3MG8+7C Lancaster, Pennsylvania, USA",http://www.lancasterortho.com/,+1 717-560-4200,Closes soon · 4:30 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPhZpgq47GVD4a3MudbeTPS6waCDTCCRnZocdX0=w408-h612-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:04:58.205Z,
"https://www.google.com/maps/place/Dr.+Madhavi+R.+Reddy,+MD/data=!4m7!3m6!1s0x89c62491b94f0fab:0xb5ebf0ec26d9e302!8m2!3d40.0483132!4d-76.304091!16s%2Fg%2F1hc6n0615!19sChIJqw9PuZEkxokRAuPZJuzw67U","Dr. Madhavi R. Reddy, MD",1.0,1,Pain management physician,"133 E Frederick St, Lancaster, PA 17602, United States","2MXW+89 Lancaster, Pennsylvania, USA",https://www.lancastergeneralhealth.org/providers/profile/madhavi-reddy?fadf=lgh,+1 717-394-9821,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OOQuorM8cEAhaDo2hUh9tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.4417&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:03.215Z,
"https://www.google.com/maps/place/Family+Practice+Center,+PC/data=!4m7!3m6!1s0x89c62419b8e633e9:0xfb897b5fb0935b8f!8m2!3d40.0509086!4d-76.3541952!16s%2Fg%2F1vspsfvd!19sChIJ6TPmuBkkxokRj1uTsF97ifs","Family Practice Center, PC",4.8,42,Medical clinic,"1950 Marietta Ave, Lancaster, PA 17603, United States","3J2W+98 Lancaster, Pennsylvania, USA",https://www.fpcdoctors.com/lancaster-marietta/,+1 717-392-7986,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmQq75Hj4XGNIeZMpUICXhwFtgeP5jlGyhtw7LFDyg9qd17lYRHBT-HJvWHe9jASqT21G7aduowmesOttKmCEbZQcRXlT_NBy0HadFW512kCTlAQxVJRhcbF4sNwPVxx7D1JZ-9uPH_7zE=w533-h240-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:08.144Z,
"https://www.google.com/maps/place/Van+Nguyen,+D.O./data=!4m7!3m6!1s0x89c621306f60c765:0xea2a1a8ec3f08155!8m2!3d40.105939!4d-76.419305!16s%2Fg%2F11wf_dcn7y!19sChIJZcdgbzAhxokRVYHww44aKuo","Van Nguyen, D.O.",4.9,63,Pain management physician,"2913 Spooky Nook Rd suite 100, Manheim, PA 17545, United States","4H4J+97 Manheim, Pennsylvania, USA",https://www.fixbones.com/team/doctors/van-nguyen-do?utm_source=google&utm_medium=organic&utm_campaign=gmbwebsite,+1 717-299-4871,Closes soon · 5 pm · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNOmx7LVhaZxMQ39TNa3XIRGvA66VIPzm2XSWkf=w408-h326-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:13.061Z,
https://www.google.com/maps/place/LG+Health+Physicians+NeuroScience+%26+Spine+Associates/data=!4m7!3m6!1s0x89c6235d26c76a09:0x4842c57c1e113806!8m2!3d40.0697118!4d-76.2911209!16s%2Fg%2F1hc5q351b!19sChIJCWrHJl0jxokRBjgRHnzFQkg,LG Health Physicians NeuroScience & Spine Associates,3.6,34,Neurosurgeon,"1671 Crooked Oak Dr 2nd Fl, Lancaster, PA 17601, United States","3P95+VH Lancaster, Pennsylvania, USA",https://www.pennmedicine.org/practices/lg-health-neuroscience-spine-associates?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=lg-health-neuroscience-spine-associates&y_source=1_MTE2NTA1ODItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 717-569-5331,Closes soon · 5 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipM_o49PX8cDb7KJIMLtGYG3IKnbugsQToGWTuZW=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:17.930Z,
https://www.google.com/maps/place/Penn+Orthopaedics+Queen+Street/data=!4m7!3m6!1s0x89c623f8835eccfb:0x5e0e4faa9d8c9cae!8m2!3d40.04666!4d-76.307677!16s%2Fg%2F11b7tmmdrh!19sChIJ-8xeg_gjxokRrpyMnapPDl4,Penn Orthopaedics Queen Street,4.9,353,Orthopedic surgeon,"538 N Queen St, Lancaster, PA 17603, United States","2MWR+MW Lancaster, Pennsylvania, USA",https://www.pennmedicine.org/practices/penn-orthopaedics-queen-street,+1 717-393-1900,Closes soon · 5 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipP1g95nWyVbr7-oTeixgkrRh0qi9-GfnDIzhd4g=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:22.905Z,
https://www.google.com/maps/place/Tony+Vanetesse/data=!4m7!3m6!1s0x89c6236f6b955555:0x7151c227a7b1847a!8m2!3d40.0726264!4d-76.3017611!16s%2Fg%2F11k3xs8t1r!19sChIJVVWVa28jxokReoSxpyfCUXE,Tony Vanetesse,5.0,1,Pain management physician,"160 N Pointe Blvd Suite 208, Lancaster, PA 176014134, United States","3MFX+37 Lancaster, Pennsylvania, USA",,+1 844-365-7246,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XdzsSHsUDuYxsXVpMjIAew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.4231668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:25.732Z,
https://www.google.com/maps/place/Orthopedic+Urgent+Care+at+OAL/data=!4m7!3m6!1s0x89c623adb2e1dbc5:0x1178c954c829defd!8m2!3d40.0727902!4d-76.3005006!16s%2Fg%2F11h9m1mwth!19sChIJxdvhsq0jxokR_d4pyFTJeBE,Orthopedic Urgent Care at OAL,4.9,1514,Orthopedic clinic,"170 N Pointe Blvd, Lancaster, PA 17601, United States","3MFX+4Q Lancaster, Pennsylvania, USA",https://www.fixbones.com/Services/OrthopedicUrgentCareatOAL?utm_source=google-my-business&utm_medium=knowledge-panel&utm_campaign=website-link,+1 717-327-2785,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipMTZb4KS8YqpSmS9IIu5wfbkHTx2mAZlhBNAXdJ=w408-h461-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,8 am–4 pm,8 am–4 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:30.535Z,
"https://www.google.com/maps/place/Jeffrey+R.+Conly,+M.D./data=!4m7!3m6!1s0x89c625eecc9c7361:0x381e05ef21eadb7a!8m2!3d39.9873188!4d-76.275337!16s%2Fg%2F11lcxb5qmk!19sChIJYXOczO4lxokRetvqIe8FHjg","Jeffrey R. Conly, M.D.",5.0,49,Pain management physician,"212 Willow Valley Lakes Dr Suite 201A & 201B, Willow Street, PA 17584, United States","XPPF+WV Willow Street, Pennsylvania, USA",https://www.fixbones.com/providers/jeffrey-r-conly-md,+1 717-299-4871,Closes soon · 5 pm · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMRG5bjJdkvVLBT0CdcG4arnzVnOKr3d3C_jEhM=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:35.330Z,
"https://www.google.com/maps/place/Joy+L.+Long,+MD/data=!4m7!3m6!1s0x89c62391e3ea3c75:0xfa98072d43c60a04!8m2!3d40.0757004!4d-76.3340336!16s%2Fg%2F1tlbkjb4!19sChIJdTzq45EjxokRBArGQy0HmPo","Joy L. Long, MD",5.0,260,Orthopedic surgeon,"231 Granite Run Dr, Lancaster, PA 17601, United States","3MG8+79 Lancaster, Pennsylvania, USA",http://lancasterortho.com/,+1 717-560-4200,Closes soon · 4:30 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMQ17wU0lgQBKFNMR7LXW3gKKNZ0QAAZOl-El9n=w408-h616-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:40.235Z,
"https://www.google.com/maps/place/Jeffrey+J.+Cherian,+DO/data=!4m7!3m6!1s0x89c62326ee4015f1:0x8e6c8933b2e9cd49!8m2!3d40.0757028!4d-76.3339697!16s%2Fg%2F11pd3c39py!19sChIJ8RVA7iYjxokRSc3psjOJbI4","Jeffrey J. Cherian, DO",5.0,113,Orthopedic surgeon,"231 Granite Run Dr, Lancaster, PA 17601, United States","3MG8+7C Lancaster, Pennsylvania, USA",http://www.lancasterortho.com/,+1 717-560-4200,Closes soon · 4:30 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNwivuUcXdafTVbYzBgwfMdnLYbvVl1eJGf1mKJ=w408-h612-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:44.934Z,
https://www.google.com/maps/place/Dr.+Perry+J.+Argires/data=!4m7!3m6!1s0x89c62359ef8ef8f5:0x6dc9da2f96f473dd!8m2!3d40.0726264!4d-76.3017611!16s%2Fg%2F11fp3yc0_8!19sChIJ9fiO71kjxokR3XP0li_ayW0,Dr. Perry J. Argires,4.9,150,Surgeon,"160 N Pointe Blvd #200, Lancaster, PA 17601, United States","3MFX+37 Lancaster, Pennsylvania, USA",http://argiresmarotti.com/,+1 717-358-0800,,,https://lh3.googleusercontent.com/p/AF1QipMwaaep4ghMwSej6OrhF6D3-usjJBB8olTTtV4e=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lancaster+Lancaster+PA/@40.0403279,-76.3041833,14z",2026-01-28T21:05:47.750Z,
