placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Athena+Paint+and+Plaster/data=!4m7!3m6!1s0x4cb29b735cc64c03:0xbc3856c558cc712f!8m2!3d43.6571623!4d-70.2511919!16s%2Fg%2F11h1dpw693!19sChIJA0zGXHObskwRL3HMWMVWOLw,Athena Paint and Plaster,5.0,24,Plasterer,"312 Fore St, Portland, ME 04101, United States","MP4X+VG Portland, Maine, USA",http://www.athenapaintandplaster.com/,+1 207-370-5225,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQBu6ni_7hIvL7BuWBQoZyoHb_cbNlS9GI6s6uwCWc3sQyEAzeDHxEYnpRgCZ8c7H9DCL2Nvx4mvvNQttz3vCDijfgBHQA0-1ZOa3jJeYQSdknzE7edKIJqWkO6NkiAEJQqpB7=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:15.531Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Paul+Davis+Restoration+of+Greater+Portland+ME/data=!4m7!3m6!1s0x4cb2852294b5ac4d:0x70b49aec0d5ea47d!8m2!3d43.7319804!4d-70.2972999!16s%2Fg%2F11x2jk3d1l!19sChIJTay1lCKFskwRfaReDeyatHA,Paul Davis Restoration of Greater Portland ME,4.6,9,Water damage restoration service,"60 Gray Rd unit d, Falmouth, ME 04105, United States","PPJ3+Q3 Falmouth, Maine, USA",https://portlandme.pauldavis.com/?utm_campaign=gmb,+1 207-618-9975,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnG1be6K6gRnhlieNHlC3mHPMN7JZH8UlyIPzpP4kGh-s8o73VvI6nww5HO7E9kganV8AhoKaPhayy9fMKwkam45kNZBf3yLAoaloouFmatZ5By78giW3oxymytTWYVjUi1IP4XWPOMzv0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:20.359Z,,,,
https://www.google.com/maps/place/Octagon+Cleaning+%26+Restoration/data=!4m7!3m6!1s0x4cb28c7718be11cb:0xb0742d8ceab793e0!8m2!3d43.7537446!4d-70.3635016!16s%2Fg%2F12hlq22yz!19sChIJyxG-GHeMskwR4JO36owtdLA,Octagon Cleaning & Restoration,4.8,188,Water damage restoration service,"12 Roosevelt Trail Unit 1, Windham, ME 04062, United States","QJ3P+FH Windham, Maine, USA",https://octagonrestoration.com/windham-me/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 207-383-1520,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoi76eR82p1MIoaiUBFnMWhrOPoXudAuCSTzQLZr4tqj98ecA9bnb_P6Hc_sN3T29l_dzIR9AabnM7uRuc9MADAgs2jPszzvQ3abF7ngWjBKDik4dL5mbehbW9UEHweFA9vmac=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:25.331Z,,,,
https://www.google.com/maps/place/Insurcomm/data=!4m7!3m6!1s0x4cb29d201cf7e431:0x769f49e00535836!8m2!3d43.6569961!4d-70.256723!16s%2Fg%2F11h0mw1b_9!19sChIJMeT3HCCdskwRNlhTAJ70aQc,Insurcomm,5.0,1,Building restoration service,"6 City Center #300, Portland, ME 04101, United States","MP4V+Q8 Portland, Maine, USA",https://insurcomm.com/,+1 844-424-9283,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNRgZhtMRt_e-60ym591MMTv751dYRqm7YbPvLRnRa-u1KBkS8P3mJYCnxWTjcMAEQ-5Kpvbww9RJnmiN4e05UfKXMbKQybEn8Jcp-UF8I4n6LenvsJI49IAuRfaBdN_swcgQ=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:30.008Z,,,,
https://www.google.com/maps/place/Vacationland+Mold+Inspection/data=!4m7!3m6!1s0x4cb29d5003a1496d:0x7a7c8948ccbe9cf8!8m2!3d43.6586348!4d-70.2520582!16s%2Fg%2F11s59b7g4s!19sChIJbUmhA1CdskwR-Jy-zEiJfHo,Vacationland Mold Inspection,5.0,8,Home inspector,"100 Middle St, Portland, ME 04101, United States","MP5X+F5 Portland, Maine, USA",http://www.moldinspection-portland.com/,+1 207-346-5200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwergbN-BmWqQZ98ZeTAxZJNObhw7F29nG-DAcPYQJr6yXmyD6fcU33cs10ExgpLG1GF9EIfOKt8Okd1N-x4crBcO6wQ_htp53BC-EilQm2uXuSToTRIEE6cLGO7CQvyspcNdgrsA=w408-h408-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:34.884Z,,,,
https://www.google.com/maps/place/A%26J+Construction/data=!4m7!3m6!1s0x4cb29b2ca21a50a1:0xa0224ade1c39e310!8m2!3d43.6661467!4d-70.2763048!16s%2Fg%2F11vt50lfyf!19sChIJoVAaoiybskwREOM5HN5KIqA,A&J Construction,5.0,32,Roofing contractor,"449 Forest Ave, Portland, ME 04101, United States","MP8F+FF Portland, Maine, USA",https://aj-constructionme.com/,+1 207-423-8797,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvYKqnvHNOFyAf9c9X_FFFdMdbVtnUgBDVmQArASqo3AFVValaR1pcTqUydcn3BeByngJzRkn5N9lK2fcsLacDu01pllTBKZSqM_5e8nuDX5b2qgFmEnYmBn56iSIQLp2R7r2HYKgiZnxZ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:39.725Z,,,,
https://www.google.com/maps/place/Rob+Brown+Building+%26+Contracting/data=!4m7!3m6!1s0x4cb29b266abffdab:0xf2a56d04704f063c!8m2!3d43.6754948!4d-70.3256042!16s%2Fg%2F11rcntr_6g!19sChIJq_2_aiabskwRPAZPcARtpfI,Rob Brown Building & Contracting,2.3,3,Contractor,"1124 Brighton Ave, Portland, ME 04102, United States","MMGF+5Q Portland, Maine, USA",,+1 207-615-6400,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P2buxKn7F6_qXgW4Q1xvzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.8496&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:44.371Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/County/data=!4m7!3m6!1s0x89c259e60755230f:0x511ded3446ca5778!8m2!3d43.6556485!4d-70.2556248!16s%2Fg%2F11tsrycl6s!19sChIJDyNVB-ZZwokReFfKRjTtHVE,County,5.0,5,Water damage restoration service,"465 Fore St, Portland, ME 04101, United States","MP4V+7Q Portland, Maine, USA",http://portlandme-waterdamage.com/,+1 207-421-9364,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-x__98wjk8tYhoQBCpaP1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.29822&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:49.234Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/EverPresent/data=!4m7!3m6!1s0x4cb29c14739e0331:0xb4457c3d7768ec90!8m2!3d43.6557709!4d-70.2615749!16s%2Fg%2F11c5g9_hy3!19sChIJMQOecxScskwRkOxodz18RbQ,EverPresent,4.8,37,Video duplication service,"541 Congress St, Portland, ME 04101, United States","MP4Q+89 Portland, Maine, USA",https://everpresent.com/our-locations/portland-me/?utm_source=google&utm_medium=organic&utm_campaign=maps,+1 207-747-3283,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvg1p7k4ynJjFF4Fi7XVxagZv7w-sX8-iW8_Y5mmGCcqIs6P8S2YkPudY566VvhheF_4hS-ywJEypo8yTArkziuDWxbfCUNcE3QnHWl6zL9qYdDr1hK3uynF_mvo7jX4RdqmxFGg=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,12–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:54.036Z,,,,
https://www.google.com/maps/place/BELFOR+Property+Restoration+%28Maine%29/data=!4m7!3m6!1s0x4cb2854b44df95d3:0x2b7cfed5cf27e6e5!8m2!3d43.7315103!4d-70.297115!16s%2Fg%2F11rn5frj2q!19sChIJ05XfREuFskwR5eYnz9X-fCs,BELFOR Property Restoration (Maine),5.0,7,Fire damage restoration service,"60 Gray Rd, Falmouth, ME 04105, United States","PPJ3+J5 Falmouth, Maine, USA",https://www.belfor.com/us/en/locations/,+1 207-800-1377,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNXykbSbyl7M-q-pTBMMPRflVxEZwnYlYtaHNaIxqd4_lx28-pByACUwn8uif3_Q7LC3FZBITT7zsMabd0m33Seprqoiw58EsRTv7Fs9C6H34i_hGT9MDmbVzhMjZigxX6wjry5w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:11:58.689Z,,,,
https://www.google.com/maps/place/Ganong+and+Sons+Handyman%2FRestoration/data=!4m7!3m6!1s0x4cb29deb23881c0f:0x41dd713d85e48096!8m2!3d43.6553!4d-70.2615582!16s%2Fg%2F11jmy4frkl!19sChIJDxyII-udskwRloDkhT1x3UE,Ganong and Sons Handyman/Restoration,,,Handyman/Handywoman/Handyperson,"548 Congress St, Portland, ME 04101, United States","MP4Q+49 Portland, Maine, USA",,+1 843-304-1450,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIVW8hMa5icI_xhazRi_vAT9TG2vAwIxDGOZZ8WZWIF1Hdr6jaxcAA0zG92aUof9gZmrH6LHntdjNmnNGt0QG5tRyoEaPJpVW3E0NhjQ8O7Nitpo7PEPU269ePjZsJ-1jjXic=w427-h240-k-no,true,8 am–5:30 am,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:03.455Z,,,,
https://www.google.com/maps/place/Footprints+Floors+Maine/data=!4m7!3m6!1s0x4cb29d019a8e2ad5:0xf18bd7ed69993760!8m2!3d43.4368714!4d-70.5523579!16s%2Fg%2F11p4myt3k3!19sChIJ1SqOmgGdskwRYDeZae3Xi_E,Footprints Floors Maine,5.0,90,Flooring contractor,,,https://footprintsfloors.com/portland-portsmouth,+1 207-507-7550,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnxuNmGOBQAdS3yZMLkLvJB9g6_kktzXmolqdkAm1CB9etqr1t_AVWew-pnSGPv64WTuRKF3J2gXXOFlRs8fTc4e-4861Uh8rTYAFyqmvEkgg0jXbcA4K_Ez6Tbn6uf_OgoXWDeQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:08.389Z,,,,
https://www.google.com/maps/place/Hay+Runner/data=!4m7!3m6!1s0x4cb29c3fcad639fb:0x8ceb213ca73c5d7d!8m2!3d43.660568!4d-70.2529095!16s%2Fg%2F11rghptyhl!19sChIJ-znWyj-cskwRfV08pzwh64w,Hay Runner,4.0,26,General contractor,"99 Federal St Suite C1, Portland, ME 04102, United States","MP6W+6R Portland, Maine, USA",https://www.hayrunner.com/,+1 207-605-2055,"Closed · Opens 8:30 am

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqt2Bc7KJT1QHUUt22Eu_asRFc4x9zY-vojxLt2UHZb6oA2nTwDdoLWBVN_uNYl1PY8OlX-0x40Yq_PhINGXpgcKLmf0tdj0XZ7LFD-OLT6DqBNGK13Ce8Yic8cebONvNJz5qA9nw=w408-h342-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:13.261Z,,,,
https://www.google.com/maps/place/Ark+Restoration/data=!4m7!3m6!1s0x4440b3197d94fc13:0xe849b1dc5769963c!8m2!3d43.7056619!4d-70.514822!16s%2Fg%2F11ms2z7c4w!19sChIJE_yUfRmzQEQRPJZpV9yxSeg,Ark Restoration,5.0,6,Water damage restoration service,"50 Dunton Ln, Gorham, ME 04038, United States","PF4P+73 Gorham, Maine, USA",https://arkrestorationme.com/,+1 207-600-2436,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernmuJqBlWpcOHTtrRlqlzMyJibnPwauIlB6BHawQjBSLLldr3hOaSsYTq5nBRISpxerGs-n_cavYzKU1pCqGdvkbkxTF961aRwGU28b0BZj6x-U27TqgxVI958QvaGss7SYYyVfuF2FgR6=w408-h266-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:18.100Z,,,,
https://www.google.com/maps/place/Harbour+Auto+Body/data=!4m7!3m6!1s0x4cb29a5567cbf711:0x5091b88c17a40870!8m2!3d43.6876448!4d-70.3145984!16s%2Fg%2F1tl1hh7j!19sChIJEffLZ1WaskwRcAikF4y4kVA,Harbour Auto Body,4.8,135,Auto body shop,"401 Warren Ave, Portland, ME 04103, United States","MMQP+35 Portland, Maine, USA",https://www.vivecollision.com/shop/harbourautobody/,+1 207-878-2121,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGInPlbEyR8MJVda4MmP0Rc_P-lKpoVkjjlPOYN6FSy4xh8LbpStqD70Vbon-Y74e2RVzB4o29J_u_qSAxK6yH9_mbATYd0-vs8ZBMbnfC3kfnlERmFzRREo8XxJkVF7E4we0J=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:22.920Z,,,,
https://www.google.com/maps/place/Cresswell+Restoration+and+Woodworking/data=!4m7!3m6!1s0x8b3a38a54f856405:0x7a729209e5fa5ebe!8m2!3d43.654905!4d-70.23393!16s%2Fg%2F11shj6f718!19sChIJBWSFT6U4OosRvl765QmScno,Cresswell Restoration and Woodworking,5.0,2,Antique furniture restoration service,,,http://cresswellrestoration.com/,+1 207-370-0842,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgY35SSEM5n_Fha2h_F8XOS74u0-m2p2PAFNeR-uBuMB83VqOWbSFDpywlag3xIFSI7hDhU2jiDBWKSJ2UzHaKB-wNUknNKLjmLFhqfuj3Ftoamm3r03DPAg2MVKNCkYN2cPD2=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Portland+ME/@43.670822,-70.2843825,14z",2026-03-23T05:12:27.482Z,,,,
