placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Fincher+Law+Injury+%26+Accident+Lawyers+Topeka/data=!4m7!3m6!1s0x87bf0319537fcb1b:0xeba4c753faaf2cbb!8m2!3d39.0432542!4d-95.6831969!16s%2Fg%2F11b6t1t8r6!19sChIJG8t_UxkDv4cRuyyv-lPHpOs,Fincher Law Injury & Accident Lawyers Topeka,4.8,122,Personal injury attorney,"1263 SW Topeka Blvd, Topeka, KS 66612, United States","28V8+8P Topeka, Kansas, USA",https://www.fincherlawoffice.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Topeka,+1 785-369-7703,,https://lh3.googleusercontent.com/p/AF1QipO_81E_jgiDmrGRhYzZJyBCc1yESjxQw9TQJ1sI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:02.067Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Complete+Concrete+LLC/data=!4m7!3m6!1s0x87bf05022cac58e7:0x6bd2107258b3c384!8m2!3d39.0205606!4d-95.6433407!16s%2Fg%2F11s7sxnw3c!19sChIJ51isLAIFv4cRhMOzWHIQ0ms,Complete Concrete LLC,5.0,7,Concrete contractor,"2572 SE Golden Ave, Topeka, KS 66605, United States","29C4+6M Topeka, Kansas, USA",https://completeconcretetopeka.com/,+1 785-250-3073,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPo7Hp8Whhr_3wRHM9acdlbBQYGpccWWk7EVAvU=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:06.992Z,,,
https://www.google.com/maps/place/Foundation+Recovery+Systems/data=!4m7!3m6!1s0x87bf032b9a5b09f9:0x177de315fb0209ea!8m2!3d39.0482849!4d-95.6815526!16s%2Fg%2F11l6gzfrhg!19sChIJ-QlbmisDv4cR6gkC-xXjfRc,Foundation Recovery Systems,4.8,88,Waterproofing service,"917 SW Topeka Blvd Suite #206, Topeka, KS 66612, United States","28X9+89 Topeka, Kansas, USA",https://www.foundationrecoverysystems.com/meet-the-team/topeka-sat/?utm_source=google&utm_medium=organic&utm_campaign=gmb_frs-mhk,+1 785-693-6090,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNj9SUkgmIDkuetB30xz0JiA6gDP9N6_qskSxB3=w546-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,7 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:11.974Z,,,
https://www.google.com/maps/place/Schendel+Lawn+and+Landscape/data=!4m7!3m6!1s0x87befd9d1f8b20af:0x7040e3550d0f7a8a!8m2!3d38.9948742!4d-95.7311921!16s%2Fg%2F1260z3kf_!19sChIJryCLH539vocRinoPDVXjQHA,Schendel Lawn and Landscape,4.6,147,Lawn care service,"4100 SW 40th St, Topeka, KS 66610, United States","X7V9+WG Topeka, Kansas, USA",https://schendellawn.com/service-area/topeka-ks-lawn-care-landscaping/,+1 785-538-3339,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSD98U2OpePDWIqBmMiSzyA6nGrxJRfaBrmNbB=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:17.005Z,,,
https://www.google.com/maps/place/Boulevard+Billiards/data=!4m7!3m6!1s0x87bf1cfd0a11b21f:0x98c06c6e2055c359!8m2!3d38.9826215!4d-95.6871094!16s%2Fg%2F11c5sw0_fv!19sChIJH7IRCv0cv4cRWcNVIG5swJg,Boulevard Billiards,4.4,753,Sports bar,"4700 SW Topeka Blvd, Topeka, KS 66609, United States","X8M7+25 Topeka, Kansas, USA",http://boulevardbilliardsllc.com/,+1 785-215-8983,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPZXnPnN71mY5Iw3REjPM6SR5zB6V9OjFh5ZvHyuQ8Lk340XnUKPJYTzR5NZRoBmcoO85xKt0qzKD_bo3p4-ZS7ot2aFkG3zdlTUvTn7iC1Lo7mE6mrCJI9x9P_rqCpo1IkjCx=w426-h240-k-no,true,11 am–12 am,11 am–12 am,11 am–12 am,11 am–12 am,11 am–12 am,11 am–12 am,11 am–12 am,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:22.485Z,· Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/Louie%27s+10th+Street+Lounge+and+Laundromat/data=!4m7!3m6!1s0x87bf03a52ddb351f:0xa860893eceb58dda!8m2!3d39.0516466!4d-95.7045764!16s%2Fg%2F11pdbnpsrg!19sChIJHzXbLaUDv4cR2o21zj6JYKg,Louie's 10th Street Lounge and Laundromat,4.4,241,Laundromat,"2214 SW 10th Ave, Topeka, KS 66604, United States","372W+M5 Topeka, Kansas, USA",https://louiestopeka.com/,+1 785-730-2903,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNUKbP44srMVsjlPVoUzrH-7gGIABM6J_v9dlCW=w408-h306-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:27.432Z,,,
https://www.google.com/maps/place/Sunflower+Rentals+Inc/data=!4m7!3m6!1s0x87bf032155d29c01:0xab4727e85df6ad84!8m2!3d39.0323392!4d-95.6824911!16s%2Fg%2F1tghq2zj!19sChIJAZzSVSEDv4cRhK32XegnR6s,Sunflower Rentals Inc,4.5,98,Equipment rental agency,"2010 SW Topeka Blvd, Topeka, KS 66612, United States","28J9+W2 Topeka, Kansas, USA",http://www.sunflowerrental.com/,+1 785-233-9487,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOnUzwUw4856DE717myoFqXehKHuxDfDRmCwMM=w408-h421-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,9 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:32.534Z,,,
"https://www.google.com/maps/place/Ace+Plumbing,+Heating+%26+Air+Conditioning,+Appliance+%28Topeka%29/data=!4m7!3m6!1s0x87bf039813f60469:0xa2606df4be2acbc7!8m2!3d39.067965!4d-95.665846!16s%2Fg%2F1tf16d53!19sChIJaQT2E5gDv4cRx8sqvvRtYKI","Ace Plumbing, Heating & Air Conditioning, Appliance (Topeka)",3.7,89,Plumber,"908 N Kansas Ave, Topeka, KS 66608, United States","389M+5M Topeka, Kansas, USA",http://www.aceplumbingkansas.com/,+1 785-234-3384,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0B-tI7_cKDM4Rk-XlU3uuDlk3cjf1cpQpZzb6=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 am,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:37.475Z,,,
https://www.google.com/maps/place/YMCA+of+Topeka/data=!4m7!3m6!1s0x87bee2b83648f7e1:0x6dd2a9ab414a3a7c!8m2!3d39.0008459!4d-95.7486018!16s%2Fg%2F1tjz8glq!19sChIJ4fdINrjivocRfDpKQaup0m0,YMCA of Topeka,3.7,143,Non-profit organization,"3635 SW Chelsea Dr, Topeka, KS 66614, United States","2722+8H Topeka, Kansas, USA",http://www.ymcatopeka.org/,+1 785-271-7979,"Open ⋅ Closes 10 pm

Updated by phone call 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIMdvWNxkm3CtM5vuTjBCzAsr8nCZwi1l8ODNCp0lujLFxLHwMYeSN_2pp6fmSAQ1EGFtt4tdXvPjEoawpBmpC3t8ldXssoPRqXBR6WGZSRBpSfKCr7lXFA3gybqrWM21QKsa2=w426-h240-k-no,true,4:30 am–10 pm,4:30 am–10 pm,4:30 am–10 pm,4:30 am–10 pm,4:30 am–10 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:42.642Z,Community-focused nonprofit established in 1844 with recreational programs & services for all ages.,LGBTQ+ friendly,
https://www.google.com/maps/place/Kent+Fence+Company/data=!4m7!3m6!1s0x87bf033e1c7f1cdd:0xbf6523599d210536!8m2!3d39.0374711!4d-95.6711455!16s%2Fg%2F1vf9cwz4!19sChIJ3Rx_HD4Dv4cRNgUhnVkjZb8,Kent Fence Company,4.6,49,Fence contractor,"510 SE 15th St, Topeka, KS 66607, United States","28PH+XG Topeka, Kansas, USA",https://kentfenceco.com/,+1 785-233-2291,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipO1y5jtOtiC7R4K00OUilGxYCunG7L00ZbcovTL=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:47.588Z,,,
https://www.google.com/maps/place/Topeka+Country+Club/data=!4m7!3m6!1s0x87bf02d45a0e65bb:0xe191739beae96499!8m2!3d39.0199599!4d-95.6928997!16s%2Fg%2F1tk1zkgz!19sChIJu2UOWtQCv4cRmWTp6ptzkeE,Topeka Country Club,4.5,131,Country club,"2700 SW Buchanan St, Topeka, KS 66611, United States","2894+XR Topeka, Kansas, USA",http://www.topekacc.org/,+1 785-354-8561,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2LIFMO3ojLhO2AfCbJupVctSCLANvCBvduFMED7m4i_L3QLSoOLI5uDxQvwIJfr9MduahsjVrkVdEoqzfZl9aRzetdGdm2jQT4WoY_kcvqayWapiVcWIyBc8rtwqC_5HIlIYXxg=w408-h304-k-no,true,6 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–10 pm,6 am–10 pm,7 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:52.561Z,,,
https://www.google.com/maps/place/Louie%27s+lounge+and+laundromat/data=!4m7!3m6!1s0x87bf02db05d6f2cd:0xeb0034238a3de93c!8m2!3d39.0290236!4d-95.6957239!16s%2Fg%2F1vy7h2kh!19sChIJzfLWBdsCv4cRPOk9iiM0AOs,Louie's lounge and laundromat,4.2,242,Laundromat,"1501 SW 21st St #109, Topeka, KS 66604, United States","28H3+JP Topeka, Kansas, USA",http://www.louiestopeka.com/,+1 785-408-5091,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipM6fUE9uFDB1p2R4kJONf5G87Hr1v7oVFWbk7d1=w424-h240-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:46:57.564Z,,,
https://www.google.com/maps/place/HomeTeam+of+Topeka+and+Lawrence/data=!4m7!3m6!1s0x87bf0259135c6b1b:0xca04ff7fe35912c9!8m2!3d38.9906485!4d-95.5474539!16s%2Fg%2F11b66cg8qd!19sChIJG2tcE1kCv4cRyRJZ43__BMo,HomeTeam of Topeka and Lawrence,4.9,552,Home inspector,,,http://www.hometeam.com/topeka,+1 785-289-5805,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYSzhHeC5yWVwo--Yt8BWEVBdFRBPac7yBmSxe=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:02.403Z,,,
https://www.google.com/maps/place/GreatPLAY+-+GreatLIFE+Topeka/data=!4m7!3m6!1s0x87bf03008a7e2a81:0xf9033810ed3816fc!8m2!3d39.0846246!4d-95.6725129!16s%2Fg%2F11h7g28jb2!19sChIJgSp-igADv4cR_BY47RA4A_k,GreatPLAY - GreatLIFE Topeka,3.8,186,Amusement center,"1936 NW Tyler St, Topeka, KS 66608, United States","38MG+RX Topeka, Kansas, USA",https://www.greatplaytopeka.com/,+1 785-233-9815,"Closed ⋅ Opens 4 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNRoEifcmkxiJgKgDTL0mI6qZdXzd3CNMANxYCF=w408-h272-k-no,true,4–8 pm,4–8 pm,4–8 pm,4–8 pm,4–8 pm,6 am–10 pm,12–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:07.647Z,,,
"https://www.google.com/maps/place/Cortez+Transportation+Company,+Inc./data=!4m7!3m6!1s0x87bf03978e79e353:0x167d5bb9e613794f!8m2!3d39.0695589!4d-95.6651721!16s%2Fg%2F1tzvx24x!19sChIJU-N5jpcDv4cRT3kT5rlbfRY","Cortez Transportation Company, Inc.",4.8,34,Limousine service,"1016 N Kansas Ave, Topeka, KS 66608, United States","389M+RW Topeka, Kansas, USA",http://www.corteztc.com/,+1 785-233-5466,,https://lh3.googleusercontent.com/p/AF1QipMbJxXFXzKIL8rhiJumZ9bs0RLsYpkSHEXAlP7y=w576-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:10.591Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/Top+City+Deck+Solutions/data=!4m7!3m6!1s0x88d8dff85ad4188b:0x169e777ae09cee14!8m2!3d39.0523635!4d-95.6725016!16s%2Fg%2F11tmz_8zdr!19sChIJixjUWvjf2IgRFO6c4Hp3nhY,Top City Deck Solutions,,,Deck builder,"534 S Kansas Ave, Topeka, KS 66603, United States","382G+WX Topeka, Kansas, USA",http://deckbuilderstopeka.com/,+1 785-369-7031,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FHOwhJ7BTOeJ0SnarWlg3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.12678&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:15.287Z,,,
"https://www.google.com/maps/place/Topeka+Landscape,+Inc/data=!4m7!3m6!1s0x87bee4aacc055e63:0x1d54476e84c08744!8m2!3d39.0085719!4d-95.8160439!16s%2Fg%2F1tt1hr6h!19sChIJY14FzKrkvocRRIfAhG5HVB0","Topeka Landscape, Inc",4.4,91,Landscape designer,"3220 SW Auburn Rd, Topeka, KS 66614, United States","255M+CH Topeka, Kansas, USA",https://www.topekalandscape.com/,+1 785-232-8873,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPP0I3V6MZasxTl0XKhrLDya-K6hw7V2wEeCPmS=w428-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:20.427Z,,,
https://www.google.com/maps/place/Bretz+Injury+Law/data=!4m7!3m6!1s0x87bf0305320a5921:0x2cf28492e1f8fabd!8m2!3d39.0526268!4d-95.6732681!16s%2Fg%2F11txzx69kr!19sChIJIVkKMgUDv4cRvfr44ZKE8iw,Bretz Injury Law,5.0,12,Personal injury attorney,"515 S Kansas Ave C, Topeka, KS 66603, United States","383G+3M Topeka, Kansas, USA",https://www.byinjurylaw.com/topeka-lawyer/?utm_source=GMB&utm_medium=organic&utm_campaign=topeka,+1 785-264-4424,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXc_tEX4xE5PxOfUW9KzxGrJKdohGM31YtF8kR=w544-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:25.524Z,,,
"https://www.google.com/maps/place/KanDo+Pools/@39.013297,-95.7080975,12z/data=!3m1!4b1!4m6!3m5!1s0x87bf055b6933a7bf:0x78d2b5f959ee09f!8m2!3d39.013297!4d-95.7080975!16s%2Fg%2F11fwvn4xl8",KanDo Pools,,,Pool cleaning service,,,,+1 785-506-7694,,,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:30.194Z,,,
https://www.google.com/maps/place/Midwest+Health+Aquatic+Center/data=!4m7!3m6!1s0x87befcdc969f05df:0x4310830f9dc7ea0f!8m2!3d39.0277197!4d-95.7828083!16s%2Fg%2F11cn95hvp1!19sChIJ3wWfltz8vocRD-rHnQ-DEEM,Midwest Health Aquatic Center,4.2,221,Aquatic center,"2201 SW Urish Rd, Topeka, KS 66614, United States","26H8+3V Topeka, Kansas, USA",https://parks.snco.us/facilities/facility/details/midwesthealthaquaticcenter-301,+1 785-251-6894,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipN3TWUJyGNG0p3fxRoCj2Xjad23xhvND00rpJ-H=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Topeka+KS/@39.0473451,-95.6751576,14z",2025-10-27T17:47:35.409Z,,,
