placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Bloomfield+Overhead+Door+Repair+Inc/data=!4m7!3m6!1s0x89c2553b8b80057f:0x43fc214df257f0ef!8m2!3d40.8085891!4d-74.1872659!16s%2Fg%2F1tdk1hnp!19sChIJfwWAiztVwokR7_BX8k0h_EM,Bloomfield Overhead Door Repair Inc,5.0,28,Garage door supplier,"99 N Spring St, Bloomfield, NJ 07003, United States","RR57+C3 Bloomfield, New Jersey, USA",http://bloomfieldoverheaddoorrepair.com/,+1 973-860-3001,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipMqH2-20OM4XPqPyTGV_sMA-6mRrR4DOeqi1MFK=w408-h242-k-no,true,5 am–10 pm,5 am–10 pm,6 am–10 pm,6 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:19:52.043Z,,,
https://www.google.com/maps/place/JERSEY+STEEL+DOORS+INC/data=!4m7!3m6!1s0x89c254964491c051:0x9a71b5051bd5680a!8m2!3d40.7584522!4d-74.1921785!16s%2Fg%2F1tdym3f4!19sChIJUcCRRJZUwokRCmjVGwW1cZo,JERSEY STEEL DOORS INC,4.8,24,Door supplier,"95 N 11th St, Newark, NJ 07107, United States","QR55+94 Newark, New Jersey, USA",https://jerseysteeldoors.com/,+1 973-482-4020,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipMfHTJq6-q3bQjW5ZY3ZQBH9hxBvOYJJGSItfAn=w837-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:19:56.827Z,,,
"https://www.google.com/maps/place/MINER+Docks,+Doors,+and+More/data=!4m7!3m6!1s0x89c3ba28046e7947:0xafc70a15d5f73e15!8m2!3d40.706946!4d-74.2352652!16s%2Fg%2F1tdmftww!19sChIJR3luBCi6w4kRFT731RUKx68","MINER Docks, Doors, and More",4.8,120,Garage door supplier,"689 Ramsey Ave, Hillside, NJ 07205, United States","PQ47+QV Hillside, New Jersey, USA",http://www.njdoorworks.com/,+1 908-624-1234,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMecXRGLFq7BVtsEh15xfAATsChmlArsGDu6RDn=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:01.757Z,,,
https://www.google.com/maps/place/Alfred+Garage+Door%27s+Company/data=!4m7!3m6!1s0x89c255001b61813d:0x4ffab5f34e759ef5!8m2!3d40.757992!4d-74.160958!16s%2Fg%2F11xd1_00c9!19sChIJPYFhGwBVwokR9Z51TvO1-k8,Alfred Garage Door's Company,5.0,10,Repair service,"144 Passaic Ave, Kearny, NJ 07032, United States","QR5Q+5J Kearny, New Jersey, USA",,+1 201-379-1694,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eTTBaA_w7oJO9dBL-R5-Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.05041&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:06.773Z,,,
"https://www.google.com/maps/place/Skillman+Doors,+LLC/data=!4m7!3m6!1s0x89c2551f047d6d6b:0xdd53c400960d7ecb!8m2!3d40.7875685!4d-74.1921364!16s%2Fg%2F1w0j0hyd!19sChIJa219BB9VwokRy34NlgDEU90","Skillman Doors, LLC",5.0,22,Garage door supplier,"54 Berkeley Pl, Bloomfield, NJ 07003, United States","QRQ5+24 Bloomfield, New Jersey, USA",http://skillmandoors.com/,+1 973-748-1110,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP1rB0gGR_deIrkUFt7vIRefo6pJ1wCKVnpGsB5=w426-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:11.667Z,,,
https://www.google.com/maps/place/Affordable+Garage+Door+Repair+Millburn/data=!4m7!3m6!1s0x87d8d996d3359c39:0x13ee990743809443!8m2!3d40.7229899!4d-74.3073567!16s%2Fg%2F11vr5p8stw!19sChIJOZw105bZ2IcRQ5SAQweZ7hM,Affordable Garage Door Repair Millburn,4.8,38,Garage door supplier,"75 Main St, Millburn, NJ 07041, United States","PMFV+53 Millburn, New Jersey, USA",,+1 862-363-5853,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxBE-4gHTeXYevsz-_XlTMjO0SFB74tDVRUOPUAmvYaOHy5zKivD-pHzaBD2lwTc2BUeUFI_uMRhcxf7P2o6nVbwlk6jziKxK7JJf095Nyb-VdPsGi_gKWna5Q4j9iFrTZhPL7TFfiOPFTU=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:16.799Z,,,
https://www.google.com/maps/place/Bolt+Garage+Door+Repair/data=!4m7!3m6!1s0x89c3ad32755a3e05:0x88206a5140f4b0be!8m2!3d40.7460621!4d-74.2597152!16s%2Fg%2F11mkvdkygv!19sChIJBT5adTKtw4kRvrD0QFFqIIg,Bolt Garage Door Repair,,,Garage door supplier,"4 S Orange Ave, South Orange Village, NJ 07079, United States","PPWR+C4 South Orange Village, New Jersey, USA",https://nj.boltgaragedoors.com/garage-door-repair-new-jersey/,+1 973-314-2534,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOwYplehL9ShkMNuieMvAVYJ8pujv5AMUV2Mzg=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:21.597Z,,,
https://www.google.com/maps/place/George+Garage+Doors+Repair+Bloomfield/data=!4m7!3m6!1s0x89c25518e6e22b45:0x85fc845f660a815b!8m2!3d40.791297!4d-74.1923891!16s%2Fg%2F1w6_pqww!19sChIJRSvi5hhVwokRW4EKZl-E_IU,George Garage Doors Repair Bloomfield,5.0,25,Garage door supplier,"13 Race St, Bloomfield, NJ 07003, United States","QRR5+G2 Bloomfield, New Jersey, USA",,+1 973-319-5470,,,https://lh3.googleusercontent.com/p/AF1QipOHWGpY1KjN83SQCQ4vcauq1DT6xPjPJ-zh7ZOS=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:24.462Z,,,
https://www.google.com/maps/place/Elizabeth+Garage+Door+Repair/data=!4m7!3m6!1s0x89c24d50674c450d:0x6818e1b5789ede1c!8m2!3d40.6603022!4d-74.2076244!16s%2Fg%2F1tf328ws!19sChIJDUVMZ1BNwokRHN6eeLXhGGg,Elizabeth Garage Door Repair,4.9,31,Garage door supplier,"1000 Elizabeth Ave suite b, Elizabeth, NJ 07201, United States","MQ6R+4X Elizabeth, New Jersey, USA",,+1 908-560-5955,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4bzIg9NgOevjfEGWymF6dF9xyc4mY8B1OWS5k7rZleCfLv3oIXQfZZ7UKcF8Pi_Pf5irVO2Q1c_27BAFe1RsqssrrwVBezJmSU3wxVeniSLzBpRshH7Bx6-xRN_U4KP74qRVFGA=w408-h536-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:29.352Z,,,
https://www.google.com/maps/place/Top+Quality+Doors+%26+Dock/data=!4m7!3m6!1s0x415574fd75d1e39b:0x8f138de43312376c!8m2!3d40.7313175!4d-74.182074!16s%2Fg%2F11x8fwv96x!19sChIJm-PRdf10VUERbDcSM-SNE48,Top Quality Doors & Dock,5.0,4,Garage door supplier,,,https://dockdoorservicesnewark.com/,+1 862-358-8902,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPt5AT98mZv04TlimPgXZ3aen2lATPJtZqWK-AZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:34.345Z,,,
https://www.google.com/maps/place/HG+Garage+Doors/data=!4m7!3m6!1s0x89c255f199ba3605:0x8e8faa3daae69c09!8m2!3d40.692418!4d-74.3457545!16s%2Fg%2F11vprm125p!19sChIJBTa6mfFVwokRCZzmqj2qj44,HG Garage Doors,5.0,203,Garage door supplier,,,https://hggaragedoors.com/,+1 201-383-6661,Open ⋅ Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMyKVta1A46OFP9XkI4q-bY8lSPcfAzxLIXW9ZT=w408-h544-k-no,true,8 am–10 pm,Open 24 hours,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:39.456Z,,,
https://www.google.com/maps/place/Lombardy+Door+Sales+%26+Service+Corp./data=!4m7!3m6!1s0x89c2550e931675a3:0x2814e5cc95fbe30d!8m2!3d40.796512!4d-74.178515!16s%2Fg%2F1tx1v2ql!19sChIJo3UWkw5VwokRDeP7lczlFCg,Lombardy Door Sales & Service Corp.,4.1,33,Door supplier,"734 Belleville Ave, Belleville, NJ 07109, United States","QRWC+JH Belleville, New Jersey, USA",http://www.lombardydoors.com/,+1 973-759-0016,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPP5rCNBYIUWB8bU78_Y0KejyhXbpZVFB-PR-iq=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:44.338Z,,,
https://www.google.com/maps/place/Affina+Door+Company/data=!4m7!3m6!1s0x89c3adb9a103107f:0x9832505058e774b7!8m2!3d40.6155695!4d-74.242018!16s%2Fg%2F1ts1t4_2!19sChIJfxADobmtw4kRt3TnWFBQMpg,Affina Door Company,5.0,59,Garage door supplier,,,https://affinadoor.com/,+1 908-810-0202,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMGHzHHEViF_bjlYvnlHxYCsh7pmk051QJauHbj=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:49.140Z,,,
https://www.google.com/maps/place/Assi+Garage+Door+Services+Newwakr/data=!4m7!3m6!1s0xae0b850b0e5f053d:0x8103b7bdbc9fbe14!8m2!3d40.791669!4d-74.2450979!16s%2Fg%2F11k4gvr893!19sChIJPQVfDguFC64RFL6fvL23A4E,Assi Garage Door Services Newwakr,4.9,70,Garage door supplier,,,,+1 201-603-3481,Closed ⋅ Opens 6 am Sun,,https://lh3.googleusercontent.com/p/AF1QipP6hy5g6KT5vXx6KDDczyYZaBe4qmUE-3fjfKkq=w408-h408-k-no,true,6 am–4 pm,Closed,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:53.925Z,,,
https://www.google.com/maps/place/Lyndhurst+Garage+Door+Repair/data=!4m7!3m6!1s0x89c25606f51cf015:0xa4923a1b83714d54!8m2!3d40.8066658!4d-74.1197203!16s%2Fg%2F11ylfdxpw6!19sChIJFfAc9QZWwokRVE1xgxs6kqQ,Lyndhurst Garage Door Repair,5.0,11,Garage door supplier,"360 Ridge Rd, Lyndhurst, NJ 07071, United States","RV4J+M4 Lyndhurst, New Jersey, USA",http://lyndhurstgaragedoorrepair.top/,+1 201-708-2815,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TY570E3ip3hVi7nz22F5WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.18363&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:20:58.820Z,,,
https://www.google.com/maps/place/Century+Garage+Door+Repair+Service/data=!4m7!3m6!1s0x89c3a9acf1b1363b:0x3e9e14a72dae4a2e!8m2!3d40.7998982!4d-74.3425235!16s%2Fg%2F11xm91j5b1!19sChIJOzax8aypw4kRLkquLacUnj4,Century Garage Door Repair Service,5.0,318,Garage door supplier,"293 Eisenhower Pkwy #392, Livingston, NJ 07039, United States","QMX4+XX Livingston, New Jersey, USA",https://centurygaragelivingston.com/,+1 862-285-5786,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNQDSMVaTDAQXbifMkD6XpvdFE4CRqdUGftJIys=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:03.989Z,,,
"https://www.google.com/maps/place/EZ+UP+Garage+Doors+LLC/@40.7298445,-74.166464,12z/data=!3m1!4b1!4m6!3m5!1s0x69dc942588a391c5:0x4c64aab8e329f53c!8m2!3d40.7298445!4d-74.166464!16s%2Fg%2F11wqd81cb2",EZ UP Garage Doors LLC,,,Garage builder,,,http://ezupgaragedoors.com/,+1 862-900-5940,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:10.719Z,,,
https://www.google.com/maps/place/AAA+Garage+Spring+Repair+in+Upper+Montclair+NJ/data=!4m7!3m6!1s0x89c255575adcd30d:0x2862462a9ff9b727!8m2!3d40.812251!4d-74.215013!16s%2Fg%2F11xsv7kqmt!19sChIJDdPcWldVwokRJ7f5nypGYig,AAA Garage Spring Repair in Upper Montclair NJ,5.0,33,Garage door supplier,"363-367 Bloomfield Ave, Montclair, NJ 07042, United States","RQ6M+WX Montclair, New Jersey, USA",https://garagedoormontclair.com/,+1 973-963-4531,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipObOI0ra34WnxbOylG96oG-FNN5uytJbofB2V4w=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:15.752Z,,,
https://www.google.com/maps/place/All+Hudson+Garage+Doors+-+Same+Day+Garage+Spring+%26+Opener+Repair/data=!4m7!3m6!1s0x6adcdb28078e096d:0x25b4f100ec20a54d!8m2!3d40.732786!4d-74.075413!16s%2Fg%2F11sww2qqpy!19sChIJbQmOByjb3GoRTaUg7ADxtCU,All Hudson Garage Doors - Same Day Garage Spring & Opener Repair,4.9,29,Garage door supplier,,,http://garagedoorshudsonnj.com/,+1 201-630-8721,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNI2Lt6zu73j4zlR5M3eGX77nUp0Mc2cdfn4Xrq=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:20.551Z,,,
https://www.google.com/maps/place/Garden+State+Dock+and+Doors+llc/data=!4m7!3m6!1s0x89c2551b5f401a0b:0xf3077e67539a93ee!8m2!3d40.7485641!4d-74.1840982!16s%2Fg%2F11h15y035c!19sChIJCxpAXxtVwokR7pOaU2d-B_M,Garden State Dock and Doors llc,,,Garage door supplier,"46 Hecker St, Newark, NJ 07103, United States","PRX8+C9 Newark, New Jersey, USA",,+1 973-979-5871,,,https://lh3.googleusercontent.com/p/AF1QipNmSGyhdp_Ft4-4GA5yAQw48BHhguselfsVyDkd=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:23.406Z,,,
"https://www.google.com/maps/place/T+%26+W+Garage+Doors+Repairs+NJ/@40.7690779,-74.179272,17z/data=!3m1!4b1!4m6!3m5!1s0x89c255dec76335d7:0x2ac6ca5111d429c6!8m2!3d40.7690779!4d-74.179272!16s%2Fg%2F11ym7rq_7w",T & W Garage Doors Repairs NJ,,,Garage door supplier,"640 N 3rd St, Newark, NJ 07107, United States","QR9C+J7 Newark, New Jersey, USA",https://nj.twgaragedoorsrepair.com/,+1 973-264-0283,Open 24 hours,,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Newark+NJ/@40.7483847,-74.189084,14z",2025-11-07T23:21:30.170Z,,,
