placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Kingsley+Management+Corporation/data=!4m7!3m6!1s0x874d9005e6fdb1bb:0xd5768c2de7f59480!8m2!3d40.3001488!4d-111.6622642!16s%2Fg%2F1ttdngb4!19sChIJu7H95gWQTYcRgJT15y2MdtU,Kingsley Management Corporation,1.6,103,Property management company,"4956 N 300 W, Provo, UT 84604, United States","882Q+33 Provo, Utah, USA",http://kmcmh.com/,+1 801-228-9702,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoF221U7D5-irw5e2JKruOdocRjG1oAaiFuYCl9tXEcdF_lD_Y_DqWbpBnyaFEvugN2pxfLg20-YU-gZDOLbq5AqX-wqlJGP2RKCjHqYWFC-K0avHG7qng2X7IcIz4LczP4SABNQ=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:46:58.323Z,,
https://www.google.com/maps/place/Horizon+Management/data=!4m7!3m6!1s0x874d9a8d5a71c555:0x76a1bfa2cbb7a1b0!8m2!3d40.278192!4d-111.688856!16s%2Fg%2F1tdh4bkj!19sChIJVcVxWo2aTYcRsKG3y6K_oXY,Horizon Management,2.4,77,Property management company,"1035 Orem Blvd, Orem, UT 84058, United States","78H6+7F Orem, Utah, USA",http://www.rentalsbyhorizon.com/,+1 801-426-0990,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zxxd5CaY_i30x1-QnyQdiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.6768&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:03.618Z,,
https://www.google.com/maps/place/Property+Management+Inc+Mountain+West/data=!4m7!3m6!1s0x874d900899484059:0x5521d2374c45f42d!8m2!3d40.3031757!4d-111.6616872!16s%2Fg%2F1tfl0pfy!19sChIJWUBImQiQTYcRLfRFTDfSIVU,Property Management Inc Mountain West,5.0,2,Property management company,"251 W River Park Dr, Provo, UT 84604, United States","883Q+78 Provo, Utah, USA",http://www.pmimountainwest.com/,+1 385-402-6250,Open ⋅ Closes 7:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T7LY5E-yWmkZ5AzcT5NTAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.0356&pitch=0&thumbfov=100,false,9 am–7:30 pm,9 am–7:30 pm,9 am–12 pm,9 am–12 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:08.695Z,,
"https://www.google.com/maps/place/Silverwood+Management/@40.2735639,-111.7241305,17z/data=!3m1!4b1!4m6!3m5!1s0x874d9b1b1be150f3:0x94b98c36846f3c4!8m2!3d40.2735639!4d-111.7241305!16s%2Fg%2F11f63xhsyr",Silverwood Management,3.0,6,Property management company,"1216 W 1295 S, Orem, UT 84058, United States","77FG+C8 Orem, Utah, USA",,+1 801-473-8388,Open ⋅ Closes 5 pm,,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:15.852Z,,
https://www.google.com/maps/place/Accel+Property+Management/data=!4m7!3m6!1s0x874d9b32f43df715:0xab0639c4b6d29407!8m2!3d40.2980735!4d-111.7278558!16s%2Fg%2F1261_q1_k!19sChIJFfc99DKbTYcRB5TStsQ5Bqs,Accel Property Management,3.6,8,Property management company,"49 1330 W, Orem, UT 84057, United States","77XC+6V Orem, Utah, USA",https://www.accelpropertymanagement.com/,+1 801-765-0385,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WIUDlPG-klVCsWH3mjdrTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.04065&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:18.865Z,,
https://www.google.com/maps/place/Kestrel+Property+Solutions/data=!4m7!3m6!1s0x2fd7547867d7433:0x699cf2599648c5d6!8m2!3d40.3112955!4d-111.6827012!16s%2Fg%2F11x21ky1jg!19sChIJM3R9hkd1_QIR1sVIllnynGk,Kestrel Property Solutions,5.0,5,Property management company,"532 E 800 N, Orem, UT 84097, United States","8868+GW Orem, Utah, USA",,+1 559-593-0744,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jwyiB2cTaxgKINtpSkHQDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.85275&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:23.910Z,,
https://www.google.com/maps/place/FCS+Community+Management+%28Provo%29/data=!4m7!3m6!1s0x874d90ac18b3b4a5:0xa5b38d4216084de8!8m2!3d40.240217!4d-111.658976!16s%2Fg%2F1tqnm32p!19sChIJpbSzGKyQTYcR6E0IFkKNs6U,FCS Community Management (Provo),3.4,36,Property management company,"495 N University Ave #100, Provo, UT 84601, United States","68RR+3C Provo, Utah, USA",https://fcsutah.com/,+1 801-373-0465,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u6kOcJOXmwZqxKhOOn_E3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.7713&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:29.078Z,,
https://www.google.com/maps/place/Sundog+Property+Solutions/data=!4m7!3m6!1s0x8a06758ec3c88985:0xdd290969a95dccca!8m2!3d40.2871542!4d-111.6900997!16s%2Fg%2F11wqpl1_qc!19sChIJhYnIw451BooRysxdqWkJKd0,Sundog Property Solutions,5.0,18,Property management company,"555 S State St Suite 200B, Orem, UT 84058, United States","78P5+VX Orem, Utah, USA",http://www.sundogpropertysolutions.com/,+1 385-444-2965,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPRJ9g0G28U29zS5E2_-fo2YN6imavNU4O41lzp=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:34.223Z,,
"https://www.google.com/maps/place/Capital+Choice+Property+Management/@40.3155097,-111.7194116,17z/data=!3m1!4b1!4m6!3m5!1s0x874d84d95eb04019:0xca5d6c499eaf6541!8m2!3d40.3155097!4d-111.7194116!16s%2Fg%2F11vhf_2cd4",Capital Choice Property Management,1.0,1,Property management company,"Club House, 980 960 N, Orem, UT 84057, United States","878J+66 Orem, Utah, USA",https://www.capitalchoicepm.com/contact-us,+1 801-369-3000,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:38.908Z,,
"https://www.google.com/maps/place/TPM,+Inc./data=!4m7!3m6!1s0x874d909d602ffeeb:0xaf5eca06004a44e!8m2!3d40.2631746!4d-111.6657894!16s%2Fg%2F1v_w2v56!19sChIJ6_4vYJ2QTYcRTqQEYKDs9Qo","TPM, Inc.",2.7,347,Property management company,"2230 N University Pkwy STE 7A, Provo, UT 84604, United States","787M+7M Provo, Utah, USA",http://tpmrents.com/,+1 801-375-6719,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2nkwJCRXF3WdvA-YO_lQA-x0zhXi2QU3d43nOgm5WwnFu5iWD7l5d6TEmRsBZLXaa3U29Yu9whejxPyrXc8aAdAT37pKvL2_3snqnyVsFgi0WoyFPBnkapI0kt_UMqR9kr5pi=w408-h240-k-no-pi-20-ya96.758835-ro-0-fo100,true,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:43.669Z,,
https://www.google.com/maps/place/Rise+Utah+Realty/data=!4m7!3m6!1s0x874d90062005164b:0xdf11cc2be5f4f97e!8m2!3d40.2948729!4d-111.6608366!16s%2Fg%2F1hc25t2ch!19sChIJSxYFIAaQTYcRfvn05SvMEd8,Rise Utah Realty,4.4,42,Real estate agency,"163 W 4600 N, Provo, UT 84604, United States","78VQ+WM Provo, Utah, USA",http://riseutah.com/,+1 801-921-6771,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNt1jnQGaq15oc6Z0T4-jLulMpoyyMLepZhRzQM=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:48.552Z,,
https://www.google.com/maps/place/Boulder+Ranch+Property+Management/data=!4m7!3m6!1s0x874d907b07e8cb5f:0x2f26e15c0921eb87!8m2!3d40.2818347!4d-111.6570591!16s%2Fg%2F11sv1l22sy!19sChIJX8voB3uQTYcRh-shCVzhJi8,Boulder Ranch Property Management,1.0,1,Property management company,"3651 N 100 E St, Provo, UT 84604, United States","78JV+P5 Provo, Utah, USA",https://boulderranch.com/contact-us/,+1 801-377-8035,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3aYVNwdi9e--H_NbNd1c3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.26907&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:51.619Z,,
https://www.google.com/maps/place/Evolution+Community+Management/data=!4m7!3m6!1s0x8752876adeacded7:0x17f8444d64b95239!8m2!3d40.2385911!4d-111.6592345!16s%2Fg%2F11fl0y6s1d!19sChIJ196s3mqHUocROVK5ZE1E-Bc,Evolution Community Management,1.1,30,Property management company,"363 N University Ave Suite 104, Provo, UT 84601, United States","68QR+C8 Provo, Utah, USA",http://evolutionhoa.com/,+1 801-708-0525,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbg6M-6sj93WFxeZL5TyBBJSHQYHIP024_reusYYrERKlF_wq40T8r1SXxP0AY8sThtQwqtUp3JDC6jnLaFODrnc1MTh4ahBSXvlpww94vIKDY4PJjqMSq4gn6O_9kSsixaca_yB174ww=w408-h544-k-no,true,9 am–4:30 pm,9 am–3 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:47:56.952Z,,
https://www.google.com/maps/place/Peaceful+Property+Management/data=!4m7!3m6!1s0x874d91f97db5a98b:0x28010a981ab37b6e!8m2!3d40.2360873!4d-111.6581726!16s%2Fg%2F11qnbsbsfs!19sChIJi6m1ffmRTYcRbnuzGpgKASg,Peaceful Property Management,5.0,106,Property management company,"180 N University Ave Suite 270, Provo, UT 84601, United States","68PR+CP Provo, Utah, USA",http://peacefulpm.com/,+1 801-717-6430,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOiInXvoMb0JJMMOOf218J0vMqG1r9SZy8YgOoa=w553-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:01.952Z,,
https://www.google.com/maps/place/Anchor+Property+Maintenance/data=!4m7!3m6!1s0x874d9bf74fa1d0bf:0xb461f2c4e3ace246!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11j1btmhry!19sChIJv9ChT_ebTYcRRuKs48TyYbQ,Anchor Property Maintenance,5.0,24,Property maintenance,,,http://anchorpropertymaintenance.com/,+1 801-410-0889,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4xhcIs4XsxysbBHoTpGo4cut87j4GdeHWe5SXvZx1gx44d1TBDyKF49SPJxFDIkKO92dONAvEhdC4SzGQ0pP_aHMa0r0aDlPGReGVEhBywUw6_Rq4PadN0PCWig5pf33cYyk=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:06.896Z,,
https://www.google.com/maps/place/K%26R+Property+Management/data=!4m7!3m6!1s0x874d81eb0db95555:0x68ec9ecae1c183cb!8m2!3d40.3512381!4d-111.7560305!16s%2Fg%2F11f5h7ppjz!19sChIJVVW5DeuBTYcRy4PB4cqe7Gg,K&R Property Management,4.2,188,Property management company,"1810 700 N #150, Lindon, UT 84042, United States","962V+FH Lindon, Utah, USA",http://www.krhoautah.com/,+1 801-610-9440,"Open ⋅ Closes 4:30 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNtD-iQ5chbev8-0-5W7eJO92HekJy1Dh9Ja94H=w408-h502-k-no,true,8 am–4:30 pm,8 am–2 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:11.836Z,,
https://www.google.com/maps/place/TruStay/data=!4m7!3m6!1s0x8532ca6367b5c203:0xa44293b3ba8f0871!8m2!3d40.2649912!4d-111.6669027!16s%2Fg%2F11wjpxm5rw!19sChIJA8K1Z2PKMoURcQiPurOTQqQ,TruStay,5.0,5,Property management company,"TruStay at Kiln, 412 W Rivers Edge Dr, Provo, UT 84604, United States","787M+X6 Provo, Utah, USA",https://trustaypm.com/,+1 435-271-3701,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMRIxT9ht387TH2-P_YVMLP7G4SsQoS1IIKIRKW=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:17.087Z,Identifies as Asian-owned,
https://www.google.com/maps/place/FCS+Rentals/data=!4m7!3m6!1s0x874d90ac18b3b4a5:0xf8f94f8035ebd887!8m2!3d40.2402168!4d-111.6589761!16s%2Fg%2F1wnbyhbl!19sChIJpbSzGKyQTYcRh9jrNYBP-fg,FCS Rentals,4.4,205,Property management company,"495 N University Ave #100b, Provo, UT 84601, United States","68RR+3C Provo, Utah, USA",http://www.fcsrentals.com/,+1 801-373-9678,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwDU0VNSyp9J7dvix2A4WFUbDRZIkqVOm6-q9e=w476-h240-k-no,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:22.356Z,,
https://www.google.com/maps/place/Red+Sign+Real+Estate+Team/data=!4m7!3m6!1s0x874d84d9c3e99659:0xe9e0bc1c755ef88!8m2!3d40.3154609!4d-111.7242231!16s%2Fg%2F1vbnpwww!19sChIJWZbpw9mETYcRiO9Vx8ELng4,Red Sign Real Estate Team,5.0,1601,Real estate agent,"998 N 1200 W, Orem, UT 84057, United States","878G+58 Orem, Utah, USA",http://redsign.com/,+1 801-733-7446,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMJUzuaoNOchKFGZck3d6xFo98Bs19eK82Jt4P-=w427-h240-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:27.436Z,,
https://www.google.com/maps/place/The+Kennedy+Group/data=!4m7!3m6!1s0x874d84d9c3e99659:0x7566c920f621f903!8m2!3d40.3150743!4d-111.7245933!16s%2Fg%2F1hff2vrz1!19sChIJWZbpw9mETYcRA_kh9iDJZnU,The Kennedy Group,5.0,119,Real estate agency,"998 N 1200 W, Orem, UT 84057, United States","878G+25 Orem, Utah, USA",https://www.utahhomehub.com/,+1 801-358-0745,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMfhBNrc6y_bC_lWfyFlrQdjzJ02B2TspjGdtm_=w408-h611-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-09-25T18:48:32.578Z,,
