placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/POOL+SHARKS/data=!4m7!3m6!1s0x87b21d49c839cbf5:0x2df88c0fbc16b3e9!8m2!3d35.667257!4d-97.4072629!16s%2Fg%2F11ftv7nqf0!19sChIJ9cs5yEkdsocR6bMWvA-M-C0,POOL SHARKS,4.8,39,Swimming pool repair service,,,http://poolsharksonline.com/,+1 405-340-7946,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNwgDgtWp9gtIurjpuGp7mfD7O9tsZU_I5ZEF2V=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:21.623Z,,
https://www.google.com/maps/place/Fox+Pools/data=!4m7!3m6!1s0x87b2137b784abc85:0xe0c7eb1598b47bfb!8m2!3d35.3664345!4d-97.5304569!16s%2Fg%2F1vntkdhn!19sChIJhbxKeHsTsocR-3u0mBXrx-A,Fox Pools,4.7,295,Swimming pool contractor,"10101 S Western Ave, Oklahoma City, OK 73139, United States","9F89+HR South Oklahoma City, Oklahoma City, OK, USA",http://foxpoolsok.com/,+1 405-632-3699,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSlKs-4ta1O962GpczPgsVgxmJRNrOxNxrzsy7=w408-h302-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:26.344Z,,
https://www.google.com/maps/place/Hallmark+pools+inc/data=!4m7!3m6!1s0x87b20f1c44b90cf9:0x591ca80b70d4c156!8m2!3d35.8062486!4d-97.4974854!16s%2Fg%2F11r77q6bnf!19sChIJ-Qy5RBwPsocRVsHUcAuoHFk,Hallmark pools inc,5.0,4,Swimming pool contractor,,,,,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPi1fTetUnyxet4UersoiZeAIML3fdxSHRVy8j5=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:30.906Z,,
https://www.google.com/maps/place/All+Knowledge+Pool+Service+%26+Repairs/data=!4m7!3m6!1s0x2357cb404e3427c7:0xe90fdf86437360a9!8m2!3d35.594669!4d-97.4791955!16s%2Fg%2F11s39nhbpz!19sChIJxyc0TkDLVyMRqWBzQ4bfD-k,All Knowledge Pool Service & Repairs,5.0,7,Swimming pool repair service,,,,+1 405-562-3164,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPUvzKEd9pudSJWxGaTDVx6I9z09Raih0tIEBay=w408-h656-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,8 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:35.852Z,,
https://www.google.com/maps/place/Aquascape+Pools/data=!4m7!3m6!1s0x87b218e3750c61c7:0x5a40b9e18e9c3bcd!8m2!3d35.5660593!4d-97.4773047!16s%2Fg%2F1tql58t5!19sChIJx2EMdeMYsocRzTucjuG5QFo,Aquascape Pools,4.8,145,Swimming pool contractor,"2001 E Britton Rd, Oklahoma City, OK 73131, United States","HG8F+C3 Northeast Oklahoma City, Oklahoma City, OK, USA",https://aquascapeokc.com/,+1 405-478-7665,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNNGsbXFHlxkyTidmI6XwoO5U0FvSAhieV5JpE9=w424-h240-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:40.462Z,,
"https://www.google.com/maps/place/GossBoss+Pool+Service,+LLC/data=!4m7!3m6!1s0x87b21dc88489f615:0x3f5917ac8ff67f9d!8m2!3d35.546097!4d-97.4664105!16s%2Fg%2F11c32lf9wr!19sChIJFfaJhMgdsocRnX_2j6wXWT8","GossBoss Pool Service, LLC",4.8,45,Swimming pool repair service,,,http://poolsgossboss.com/,+1 405-562-4772,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMN8L-xs5SqSyez7C27QKitU4IF4iG5mY6579Jo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:45.488Z,,
https://www.google.com/maps/place/Ocean+Pools+of+Oklahoma/data=!4m7!3m6!1s0x87b203be66638a9b:0x87c028e00950c417!8m2!3d35.587444!4d-97.5951626!16s%2Fg%2F11ft_f8p23!19sChIJm4pjZr4DsocRF8RQCeAowIc,Ocean Pools of Oklahoma,5.0,7,Swimming pool contractor,,,https://oceanpoolsokc.com/,+1 405-410-6148,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMGvtafrLeOOLFFe63udUD6bftWGilfLSHUCKKz=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:49.894Z,,
https://www.google.com/maps/place/Oklahoma+Pool+and+Patio/data=!4m7!3m6!1s0x87b207eee97114bb:0x264d5195c238243b!8m2!3d35.4705169!4d-97.6421621!16s%2Fg%2F11f3297lmp!19sChIJuxRx6e4HsocROyQ4wpVRTSY,Oklahoma Pool and Patio,4.1,49,Swimming pool contractor,"7444 Melrose Ln, Oklahoma City, OK 73127, United States","F9C5+64 Central Oklahoma City, Oklahoma City, OK, USA",https://www.oklahomapoolandpatio.com/,+1 405-730-6300,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipMlqhszqNgPkywykPUAIIM5VJdrSPlR_yjB30NF=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:54.482Z,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x87b208731d1827e9:0xab64144758a1cfe4!8m2!3d35.4831182!4d-97.7614253!16s%2Fg%2F1tx15wg2!19sChIJ6ScYHXMIsocR5M-hWEcUZKs,Leslie's Pool Supplies,4.0,46,Swimming pool supply store,"1600 Garth Brooks Blvd Ste 115, Yukon, OK 73099, United States","F6MQ+6C Yukon, Oklahoma, USA",https://lesliespool.com/location/yukon-oklahoma-yukon-694.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_694,+1 405-354-3455,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN9WZJpo8VLqRozFhpDxaO4-CG4a4F4d1fa9JOd=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:31:59.022Z,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup",LGBTQ+ friendly
https://www.google.com/maps/place/Goodfellas+Pool+Service/data=!4m7!3m6!1s0x87b215e298829a43:0x732bf04b602ffe62!8m2!3d35.3290426!4d-97.4437459!16s%2Fg%2F11jvqk099b!19sChIJQ5qCmOIVsocRYv4vYEvwK3M,Goodfellas Pool Service,4.6,53,Pool cleaning service,"1013 Dayton Ln, Moore, OK 73160, United States","8HH4+JG Moore, Oklahoma, USA",http://goodfellaspoolsokc.com/,+1 405-808-7558,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUvKU9IwM1Qlu1b9VxudcmOtLvO__RwYdAiKguDB5u6FO_SMNOGbU20N5JCdMAplYad9wfpF4jU-P4Xx6Np7pIidzAERx9BejTVLJz_vQA_QWSZ-L7p967YyeYetZ4OTKMThvb=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:03.796Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Pool+Doctor+of+Oklahoma+City/data=!4m7!3m6!1s0x87b21bdc6b052c91:0xe8de2924f3d0816b!8m2!3d35.5615108!4d-97.5320579!16s%2Fg%2F1tdmqkmn!19sChIJkSwFa9wbsocRa4HQ8yQp3ug,Pool Doctor of Oklahoma City,3.6,39,Swimming pool repair service,"1114 NW 89th St, Oklahoma City, OK 73114, United States","HF69+J5 Central Oklahoma City, Oklahoma City, OK, USA",http://www.pooldoctorokc.com/,+1 405-751-2052,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGCVEbGhuXI1XIONQMfaNSRk_pgNMohhYbWkFIDlxmYThs0IcPoxf9ze0DeAt1rl17eFLKn0Vh7FzHjhqPwQz3ymR7jVvKKqGwtv6LwwR5RE-VXuIUMDb-LFMbgvltfF1_aAvFdA=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:08.689Z,,
"https://www.google.com/maps/place/LUX+Pool+Services,+LLC/data=!4m7!3m6!1s0x234780d57884eb63:0xc5c42d70c7dc6fab!8m2!3d35.6495383!4d-97.4791921!16s%2Fg%2F11v9vt020b!19sChIJY-uEeNWARyMRq2_cx3AtxMU","LUX Pool Services, LLC",4.6,9,Pool cleaning service,"124 E 5th St #200, Edmond, OK 73034, United States","JGXC+R8 Edmond, Oklahoma, USA",https://www.luxpoolcleaning.com/,+1 405-777-7205,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHddIO9SaLgCQlxIFSLWULPHNTfpUPS4IxfqfL=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:13.755Z,,
https://www.google.com/maps/place/Emerald+Springs+Pools+%26+Spas/data=!4m7!3m6!1s0x87b20543572eb94b:0xda11e5cd9439ee!8m2!3d35.5108375!4d-97.6280822!16s%2Fg%2F12hnsnm5p!19sChIJS7kuV0MFsocR7jmUzeUR2gA,Emerald Springs Pools & Spas,4.5,83,Hot tub store,"6600 NW 39th Expy, Bethany, OK 73008, United States","G96C+8Q Bethany, Oklahoma, USA",https://emeraldspringsspas.com/,+1 405-789-5500,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMfG4FceWEU5c6xeDEUKxGwxObJiMaY7Cy4jZ0c=w408-h306-k-no,true,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10 am–6 pm,1–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:18.425Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Oklahoma+Waterscapes+Pools+And+Spas/data=!4m7!3m6!1s0x87b1f528ecbc6f51:0x602a573836642680!8m2!3d35.659824!4d-97.3290374!16s%2Fg%2F11qn5qkjmg!19sChIJUW-87Cj1sYcRgCZkNjhXKmA,Oklahoma Waterscapes Pools And Spas,4.4,21,Swimming pool contractor,,,https://oklahomawaterscapes.com/,+1 405-982-9090,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOo5HqNld-MD6bwpk-7h9XBckJkNQZYJtOJfyg5=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:23.071Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Hydroscapes+Pools+%26+Patios/data=!4m7!3m6!1s0x87b20dc08809153b:0x37a4f66a607c87e0!8m2!3d35.3942736!4d-97.6544417!16s%2Fg%2F11gxr3rbt9!19sChIJOxUJiMANsocR4Id8YGr2pDc,Hydroscapes Pools & Patios,5.0,28,Swimming pool contractor,"7217 S Council Rd Ste D, Oklahoma City, OK 73169, United States","98VW+P6 Southwest Oklahoma City, Oklahoma City, OK, USA",https://www.hydroscapesok.com/,+1 405-829-6380,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4HHq4fQinsYaYyk7ehu6ekCHo-vICj8hJYNxabDxO3Zy38RJvqZME9HzXVhCgqUIcPiVa9lTr2LmLoaUuHQKAKkhDCfi2ii_f3esF78pp_N7g6lIZkl-rZSYXK5n6gJqosGQPgVmVNsg=w519-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:27.742Z,,
https://www.google.com/maps/place/Sunshine+Pool+Services/data=!4m7!3m6!1s0x87b213d42efc4d59:0x1af5c65bdfaabf3e!8m2!3d35.4230726!4d-97.466279!16s%2Fg%2F1hd_xxxkp!19sChIJWU38LtQTsocRPr-q31vG9Ro,Sunshine Pool Services,3.6,5,Swimming pool repair service,,,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweeYuY7RgA6iIAdOxEPxfL-667xVZVqUDjMnZ0Saxd-CWnJDi4ZaZ5RpIIkwgJO_EOUQnC_B_p-HQfQcg6EooCZvdgjfs1MWcSeE7Zk9dL6nVs_1QFpNc5oZbVLSsQVzyIxh5G=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:30.164Z,,
https://www.google.com/maps/place/H2O+Pool+Services/data=!4m7!3m6!1s0x87b204d3c9594987:0x2bb4b1c12ceb069d!8m2!3d35.5517546!4d-97.6158011!16s%2Fg%2F1tlmnv7r!19sChIJh0lZydMEsocRnQbrLMGxtCs,H2O Pool Services,5.0,2,Swimming pool contractor,"5724 Rushing Rd, Oklahoma City, OK 73132, United States","H92M+PM Central Oklahoma City, Oklahoma City, OK, USA",https://usaglobaly.top/details/h2o-pool-services-ChIJh0l,+1 405-722-9567,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2y0nh6D_ysyf5sCXfJ5igimoIejIYu5GlEyX-mAPL86W7WD54bXJKTlW7awfoAIp9PbaSMfkpGkV_4Qq2DLNtWC3ILCOIX6DT2nLceuySp4AeCnsWOPcQ5Z-FgvpHnMMTupk=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:35.522Z,,
https://www.google.com/maps/place/Blue+Haven+Pools+%26+Spas/data=!4m7!3m6!1s0x87b21e9af58c261f:0x96368ca4bba47af0!8m2!3d35.6230108!4d-97.5098283!16s%2Fg%2F1tffvfvk!19sChIJHyaM9ZoesocR8Hqku6SMNpY,Blue Haven Pools & Spas,4.4,150,Swimming pool contractor,"200 NE 150th St, Edmond, OK 73013, United States","JFFR+63 Edmond, Oklahoma, USA",https://www.bluehaven.com/oklahoma-city-swimming-pool-builder/,+1 405-844-7500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwJcep67nm0OtgkxiG1cUDSVBfK3M5KOxp0ECm=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:40.407Z,,
https://www.google.com/maps/place/Affordable+Pool+Solutions/data=!4m7!3m6!1s0x87b215f80aa46b3b:0x44a03b46d9a0e52b!8m2!3d35.36302!4d-97.4818972!16s%2Fg%2F1td1dy25!19sChIJO2ukCvgVsocRK-Wg2UY7oEQ,Affordable Pool Solutions,4.2,55,Swimming pool repair service,"720 NE 27th St, Moore, OK 73160, United States","9G79+66 Moore, Oklahoma, USA",http://affordablepoolsolutions.com/,+1 405-802-1469,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNAXv2pEokTQUKT63whPpGkHIycauonSphBwlO-=w408-h327-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:45.377Z,"Swimming pool supply store offering chemicals, parts & toys, plus maintenance services.",
https://www.google.com/maps/place/Thunder+City+Pool+Services/data=!4m7!3m6!1s0x87b2114fc360d9b9:0x4b8681395529385a!8m2!3d35.384727!4d-97.482225!16s%2Fg%2F11m711ck5j!19sChIJudlgw08RsocRWjgpVTmBhks,Thunder City Pool Services,5.0,5,Pool cleaning service,,,https://www.thundercitypoolservices.com/,+1 405-394-6585,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNxe0Opep5ndmlW8bD6P1V0U6v1HTwL_UHa-jNi=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,8 am–12 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-10-27T18:32:49.761Z,,
