placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Alex%27s+Clear+Water+Pool+Services/data=!4m7!3m6!1s0x80ea6a1b19bb085f:0xcbbafc95bdde4775!8m2!3d35.3611428!4d-119.0326677!16s%2Fg%2F1trqhjkm!19sChIJXwi7GRtq6oARdUfevZX8uss,Alex's Clear Water Pool Services,4.6,5,Swimming pool contractor,"2627 Palm St, Bakersfield, CA 93304, United States","9X68+FW Bakersfield, California, USA",,+1 661-330-7964,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy31wp6zbh2qnMK8xJUEVZsu-aP2hfshV4TBHarjCa89dYJq9Vcu-iFCSszVXiOb7uuJln0tzOAWbuKO_u6ogASQ_O7yy_YC7-0ayTFXw9GaLrHNVvk0brD0-W2EGcd9kZq_-PA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:08.983Z,,,
https://www.google.com/maps/place/Sapphire+Pool+Care/data=!4m7!3m6!1s0x80ea6a110e611dff:0xa2033ce691f22d37!8m2!3d35.3552096!4d-119.0308007!16s%2Fg%2F12qgk5zkc!19sChIJ_x1hDhFq6oARNy3ykeY8A6I,Sapphire Pool Care,5.0,1,Pool cleaning service,"115 Cedar St, Bakersfield, CA 93304, United States","9X49+3M Bakersfield, California, USA",,+1 661-808-6897,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GC-MNOwr2Pw1Y_C4spF-gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.38354&pitch=0&thumbfov=100,false,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:14.011Z,,,
"https://www.google.com/maps/place/Rock+Bottom,+Inc./data=!4m7!3m6!1s0x80ea426d900eabed:0xa243ce1c8702a5f0!8m2!3d35.3843258!4d-119.0587272!16s%2Fg%2F1tjs57n2!19sChIJ7asOkG1C6oAR8KUChxzOQ6I","Rock Bottom, Inc.",4.0,33,Swimming pool contractor,"2724 Landco Dr, Bakersfield, CA 93308, United States","9WMR+PG Bakersfield, California, USA",http://www.rockbottompools.com/,+1 661-859-1700,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPdHkr8fIzBNeTREzzZmCfIqLgAAGDUkptrjaLD=w408-h271-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:19.031Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Bakersfield+Pool+Service/data=!4m7!3m6!1s0x3c44f7e5a86d17:0xa5d12888a53a37d3!8m2!3d35.3436841!4d-119.0667228!16s%2Fg%2F11kjp51yps!19sChIJF22o5fdEPAAR0zc6pYgo0aU,Bakersfield Pool Service,4.5,8,Pool cleaning service,"5901 Sundale Ave Suite B, Bakersfield, CA 93309, United States","8WVM+F8 Bakersfield, California, USA",https://www.bakpools.com/,+1 661-404-7422,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMYBICUQZeRLsZVjhbOfUDwOR361np2PLQotvs5=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:24.136Z,,,
https://www.google.com/maps/place/JM+%26+Sons+Pool+%26+Spa+Repair/data=!4m7!3m6!1s0x80ea3fe3713cf6a9:0x22f9b44a08c9e323!8m2!3d35.2707645!4d-119.0508614!16s%2Fg%2F11d_d4ppz8!19sChIJqfY8ceM_6oARI-PJCEq0-SI,JM & Sons Pool & Spa Repair,5.0,82,Pool cleaning service,"4401 Idlerock Ave, Bakersfield, CA 93313, United States","7WCX+8M Bakersfield, California, USA",http://www.poolservicebakersfieldca.com/,+1 661-441-3949,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPF1GKsTkJ5zcx5S4_lXBn5xpiqei24DuHTJGq6=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:29.818Z,,,
https://www.google.com/maps/place/Polished+Pool+Service+LLC/data=!4m7!3m6!1s0x80ea43050fbedcc7:0x1f44fca995ba9f79!8m2!3d35.3761489!4d-119.1054753!16s%2Fg%2F11x7q7j1g7!19sChIJx9y-DwVD6oAReZ-6lan8RB8,Polished Pool Service LLC,5.0,20,Pool cleaning service,"Langley Rd, Bakersfield, CA 93312, United States","9VGV+FR Bakersfield, California, USA",https://polishedpoolservice.com/,+1 559-381-2209,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPUc6dI7jETpMael1yiJ_uW2Gl1zIHNhSJ6t2fK=w408-h292-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:34.626Z,,,
https://www.google.com/maps/place/Ande%27s+Pools/data=!4m7!3m6!1s0x80ea44f0a17b6a07:0x5d70d8730cabca5!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11bc8dt_nk!19sChIJB2p7ofBE6oARpbzKMIcN1wU,Ande's Pools,4.8,98,Swimming pool contractor,,,https://www.andespools.com/,+1 661-203-7549,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMigzXfYLsYmW1VFyu9tW1qtxRdCdbipuWvP9Ax=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:39.565Z,,,
https://www.google.com/maps/place/Acme+Pool+Supply/data=!4m7!3m6!1s0x80ea698880eed40f:0x33ac31aabbb6ddcf!8m2!3d35.376459!4d-119.0113037!16s%2Fg%2F1wv_sjky!19sChIJD9TugIhp6oARz922u6oxrDM,Acme Pool Supply,4.9,55,Swimming pool supply store,"818 19th St, Bakersfield, CA 93301, United States","9XGQ+HF Bakersfield, California, USA",,+1 661-327-8955,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyr97YMY_MJQXs6v-eGnUsI2lPCIDoNIqgkxtOveghWf0Pd8VvEfcyjT4Ja_hJrZq2vOpkAUdu59-_SGQspd26lZs9vpacq9FnsTbGkO43ejIyQl5IG6tYOfU97P7EljEIaCkcHzw=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:44.793Z,,,
https://www.google.com/maps/place/Waterway+Pool+Services+%26+Repair/data=!4m7!3m6!1s0x80ea698a41602e4b:0xee8e3063221bdb51!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F1260xxgwq!19sChIJSy5gQYpp6oARUdsbImMwju4,Waterway Pool Services & Repair,4.5,11,Swimming pool contractor,,,http://waterwaypoolservice.com/,+1 661-809-8704,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTDjuMRS7FwzidgDyA91_Jbei7SkEFRWxTwg2j=w408-h266-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:49.982Z,,,
https://www.google.com/maps/place/Bakersfield+Pool+Guy/data=!4m7!3m6!1s0x80ea6b8a42d05911:0x1bd9d4d49ba5106f!8m2!3d35.7667355!4d-118.905443!16s%2Fg%2F11f15hnb9k!19sChIJEVnQQopr6oARbxClm9TU2Rs,Bakersfield Pool Guy,5.0,3,Swimming pool contractor,,,,+1 661-372-3720,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOcaXYJxsTzDjsHsZuGv-kEqsKmdA7UBiZ6fPS4=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:39:55.056Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/C.H.+Pool+Service+Bakersfield/data=!4m7!3m6!1s0x80ea6b812b52a297:0xf5cdf4028eae21f!8m2!3d35.3677517!4d-118.9885632!16s%2Fg%2F11mn8dy_zr!19sChIJl6JSK4Fr6oARH-LqKEDfXA8,C.H. Pool Service Bakersfield,3.0,2,Pool cleaning service,"1428 E 11th St, Bakersfield, CA 93307, United States","9296+4H Bakersfield, California, USA",,+1 661-558-8340,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJ6EYzAk0hpgmau90Td69gApC6ZO8AlwzxFW0i=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:00.356Z,,,
https://www.google.com/maps/place/Armor+Fiberglass/data=!4m7!3m6!1s0x80ea43156361f341:0xe57e34679376c984!8m2!3d35.3886574!4d-119.0543225!16s%2Fg%2F11fjt9q5s1!19sChIJQfNhYxVD6oARhMl2k2c0fuU,Armor Fiberglass,5.0,12,Swimming pool repair service,"4117 East Dr, Bakersfield, CA 93308, United States","9WQW+F7 Bakersfield, California, USA",https://armorfiberglass.com/,+1 661-323-7373,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM45sXkuinqQjAC1tD_-KZM0ZP4L5Lw3zWBtZX9=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:05.655Z,,,
https://www.google.com/maps/place/Blue+Valley+Pool+Services/data=!4m7!3m6!1s0x23acbc4dca1893a7:0x42785acb878cd528!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11twpl_2zc!19sChIJp5MYyk28rCMRKNWMh8taeEI,Blue Valley Pool Services,4.7,15,Pool cleaning service,,,http://bluevalleypoolservices.com/,+1 661-364-4914,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPG3ovqhCihVmpVoz3Ndec9StMiVak5o1fB2NKc=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:10.547Z,,,
https://www.google.com/maps/place/Blue+Waters+Swimming+Pool+Cleaning+Service+%26+Swimming+Pool+Maintenance+Bakersfield+CA/data=!4m7!3m6!1s0x80ea6996aaaaaaab:0x36e1a2451c61a490!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F1v5fs6j4!19sChIJq6qqqpZp6oARkKRhHEWi4TY,Blue Waters Swimming Pool Cleaning Service & Swimming Pool Maintenance Bakersfield CA,1.0,1,Pool cleaning service,,,,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPmLVJZkzESoplb41b-HO8Eu-Jzbq4K9J2fV-CU=w408-h253-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:15.472Z,,,
https://www.google.com/maps/place/California+Chemical+of+Bakersfield/data=!4m7!3m6!1s0x80ea404b66369667:0x82e42a31ca798e68!8m2!3d35.3162531!4d-119.0835232!16s%2Fg%2F1vv2sk58!19sChIJZ5Y2ZktA6oARaI55yjEq5II,California Chemical of Bakersfield,4.8,135,Swimming pool repair service,"4301 Yeager Way, Bakersfield, CA 93313, United States","8W88+GH Bakersfield, California, USA",https://californiachemicalofbakersfield.com/,+1 661-665-8744,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLfOWeObxSxolStdK6Fmav-mbS_u1lQqE2kv6afEUsPex80Csuq-IwPUgVIN6jhXCC-HyoUYnoIJPK3OsbFh8OKsXj7HWWhdOz350FSlKLvcuUXblfbs3tlJACuGnyDKP8vVJ_=w408-h307-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:20.968Z,,Identifies as women-owned,
https://www.google.com/maps/place/Platinum+Pools/data=!4m7!3m6!1s0x80ea4311c089ae1f:0x4eb4bf18bda0cde5!8m2!3d35.3998244!4d-119.1084147!16s%2Fg%2F11c6mb9kq8!19sChIJH66JwBFD6oAR5c2gvRi_tE4,Platinum Pools,5.0,7,Pool cleaning service,"9530 Hageman Rd B127, Bakersfield, CA 93312, United States","9VXR+WJ Bakersfield, California, USA",http://www.bakersfieldplatinumpools.com/,+1 661-343-4144,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN2UwN203IabV4uvYDSFnCyVX-q4RfT41E1en4v=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:26.341Z,,,
https://www.google.com/maps/place/Hurst+Pool+Service/data=!4m7!3m6!1s0x80c2ba15291bb2ef:0x3449475afd0c7af!8m2!3d35.4025034!4d-119.1297547!16s%2Fg%2F11h5q89_ss!19sChIJ77IbKRW6woARr8fQr3WURAM,Hurst Pool Service,5.0,23,Swimming pool repair service,"11502 Show Ring Ln, Bakersfield, CA 93312, United States","CV3C+23 Bakersfield, California, USA",https://www.bakersfieldpoolrepair.com/,+1 661-933-8885,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNP5lOEBc-AB-nLjOoF_fBsM1_WrawCv8gHC-js=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:31.491Z,,,
https://www.google.com/maps/place/Mahalo+Pool+Care/data=!4m7!3m6!1s0x80ea6c06393c8f4f:0x17b9d16bd7c4cf6b!8m2!3d35.3810576!4d-118.9489261!16s%2Fg%2F1tgz5t0z!19sChIJT488OQZs6oARa8_E12vRuRc,Mahalo Pool Care,5.0,2,Pool cleaning service,"3012 Tanforan St, Bakersfield, CA 93306, United States","93J2+CC Bakersfield, California, USA",http://mahalopoolcare.com/,+1 661-472-1151,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hIXEedIYf_dPw_blvHK1Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.15588&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:37.141Z,,,
https://www.google.com/maps/place/Grace%27s+Pool+%26+Spas/data=!4m7!3m6!1s0x80ea41f161180241:0xc0d13adc67a6fe98!8m2!3d35.353679!4d-119.063177!16s%2Fg%2F11b6hsdr4z!19sChIJQQIYYfFB6oARmP6mZ9w60cA,Grace's Pool & Spas,2.3,6,Swimming pool contractor,"Bakersfield, CA 93309, United States","9W3P+FP Bakersfield, California, USA",http://gracespooandspa.com/,+1 661-364-9545,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPk1s-imw1NUdfyUzMzILZu3hkWiRu0poXZSxaa=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Bakersfield+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-10-27T17:40:42.206Z,,,
