placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/Rosewood+Manor+of+Vero+Beach,+LLC/data=!4m7!3m6!1s0x88de5fb080661749:0xfc83abb364f5d97b!8m2!3d27.6282198!4d-80.4244267!16s%2Fg%2F1trsyv1w!19sChIJSRdmgLBf3ogRe9n1ZLOrg_w","Rosewood Manor of Vero Beach, LLC",5.0,10,Assisted living facility,"3710 14th St, Vero Beach, FL 32960, United States","JHHG+76 Vero Beach, Florida, USA",https://www.rosewoodverobeach.com/,+1 772-569-7777,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8LrgTOXEZNNSIaMDdfxLd908NPDsby7TZtgUXcVcxBjBbr0tKmChyt9y3ywNPTkPboqBwoDuZFiLGTz9365n59eKtrfF2VTC0Lm_8ota8pxKEMfqUdgE5KUArE7lNuuhFMi9WYQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:08:26.473Z,,,
https://www.google.com/maps/place/Palm+Garden+of+Vero+Beach/data=!4m7!3m6!1s0x88de5ef31da9f41b:0xc1e84edd065625ca!8m2!3d27.6596713!4d-80.4021728!16s%2Fg%2F1tf6bw1z!19sChIJG_SpHfNe3ogRyiVWBt1O6ME,Palm Garden of Vero Beach,4.2,279,Nursing home,"1755 37th St, Vero Beach, FL 32960, United States","MH5X+V4 Vero Beach, Florida, USA",http://palmgardenofverobeach.com/,+1 772-567-2443,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNq3nQXLfbPaSpGTLnPvqkusW5pBsp6Qk5YeQPc=w608-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:08:31.482Z,,,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x88de5f3f28d2ad8d:0xdda7db96adc76f2f!8m2!3d27.6463239!4d-80.3803705!16s%2Fg%2F11j0qywrx1!19sChIJja3SKD9f3ogRL2_HrZbbp90,Enhabit Home Health,5.0,3,Home health care service,"79 Royal Palm Pointe Suite 100, Vero Beach, FL 32960, United States","JJW9+GV Vero Beach, Florida, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 772-492-3591,"Open 24 hours

Confirmed by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E_FiEfnsM20Lhr2-f55zTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.67316&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:08:36.621Z,,Identifies as women-owned,
https://www.google.com/maps/place/Visiting+Nurse+Association/data=!4m7!3m6!1s0x88de5e7b25995555:0x6669d65e15c9dce5!8m2!3d27.6752828!4d-80.4182426!16s%2Fg%2F11sv1kjbxv!19sChIJVVWZJXte3ogR5dzJFV7WaWY,Visiting Nurse Association,,,Home health care service,"3206 45th St, Vero Beach, FL 32967, United States","MHGJ+4P Vero Beach, Florida, USA",https://vnatc.com/event/mobile-health-clinic-special-location-2/,+1 321-805-3848,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Rs33arloShzWa7Ky0_Lcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.509999&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+River+Shores+Vero+Beach+FL/@27.7166964,-80.3842173,14z",2025-09-18T00:08:48.893Z,,,
https://www.google.com/maps/place/Indian+River+Home+Care/data=!4m7!3m6!1s0x88de5edae30e6d5b:0x8b938f30c4c8562a!8m2!3d27.6465836!4d-80.3795501!16s%2Fg%2F1tctgf1d!19sChIJW20O49pe3ogRKlbIxDCPk4s,Indian River Home Care,4.8,61,Home health care service,"65 Royal Palm Pl Pt, Vero Beach, FL 32960, United States","JJWC+J5 Vero Beach, Florida, USA",http://indianriverhomecare.com/,+1 772-569-3885,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOh54mTu0_IJ7ebK8DH_Ee6t6cQMD72ByB2CelA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+River+Shores+Vero+Beach+FL/@27.7166964,-80.3842173,14z",2025-09-18T00:08:53.849Z,,,
https://www.google.com/maps/place/Sea+Breeze+Rehab+%26+Nursing+Center/data=!4m7!3m6!1s0x88de5ef2933bd039:0x7618b30711b07b5d!8m2!3d27.6597184!4d-80.4005949!16s%2Fg%2F1v0lllkt!19sChIJOdA7k_Je3ogRXXuwEQezGHY,Sea Breeze Rehab & Nursing Center,3.8,233,Rehabilitation center,"3663 15th Ave, Vero Beach, FL 32960, United States","MH5X+VQ Vero Beach, Florida, USA",https://seabreezerehab.com/,+1 772-567-2552,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXibSRdvHyYnumS4oQKhbHVLyasVTu7IxZAmH0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Indian+River+Shores+Vero+Beach+FL/@27.7166964,-80.3842173,14z",2025-09-18T00:08:58.803Z,,,
https://www.google.com/maps/place/Visiting+Nurse+Association/data=!4m7!3m6!1s0x88de5fa975d00001:0xa69954eacc633c76!8m2!3d27.6323409!4d-80.4133085!16s%2Fg%2F11kptfmn9t!19sChIJAQDQdalf3ogRdjxjzOpUmaY,Visiting Nurse Association,,,Home health care service,"1644 27th Ave, Vero Beach, FL 32960, United States","JHJP+WM Vero Beach, Florida, USA",https://vnatc.com/event/mobile-health-clinic-friday-new-location/2023-04-07/,+1 772-913-0928,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JL6RaaJDbGNiYsKn7x6XNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.20611&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:10.169Z,,,
https://www.google.com/maps/place/Visiting+Nurse+Association/data=!4m7!3m6!1s0x88de5efafb50dfd7:0x881281c0d7c9dd86!8m2!3d27.647565!4d-80.4013854!16s%2Fg%2F11v5jky8fs!19sChIJ199Q-_pe3ogRht3J18CBEog,Visiting Nurse Association,,,Home health care service,"1400 27th St, Vero Beach, FL 32960, United States","JHXX+2C Vero Beach, Florida, USA",https://vnatc.com/event/mobile-health-clinic-special-location-uap/,+1 772-913-0928,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qVELZyMwYvDWbLseti63cw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.956917&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:12.920Z,,,
https://www.google.com/maps/place/Advocate+In-Home+Care+-+Vero+Beach/data=!4m7!3m6!1s0x88de5edb389a2a81:0xab0e7cc88d56e8b4!8m2!3d27.6380513!4d-80.4262627!16s%2Fg%2F1thqhkwq!19sChIJgSqaONte3ogRtOhWjch8Dqs,Advocate In-Home Care - Vero Beach,4.9,41,Home health care service,"3975 20th St D, Vero Beach, FL 32960, United States","JHQF+6F Vero Beach, Florida, USA",https://www.advocateinhomecare.com/location/vero-beach/,+1 772-770-0022,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP2NCO33QsPA2894gkXTkDlhO_M_CUmt8MU_xtY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:18.007Z,,,
https://www.google.com/maps/place/Champion+Home+Health+Care+-+Vero+Beach+Office/data=!4m7!3m6!1s0x88de5f1fc9a73a09:0x2560ab8252d1437f!8m2!3d27.6376937!4d-80.3988941!16s%2Fg%2F1tf36s59!19sChIJCTqnyR9f3ogRf0PRUoKrYCU,Champion Home Health Care - Vero Beach Office,3.8,16,Home health care service,"1951 Old Dixie Hwy, Vero Beach, FL 32960, United States","JJQ2+3C Vero Beach, Florida, USA",https://www.championtreasurecoast.com/,+1 772-257-0442,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wLUwgGLb0HzvlKWVH3yasw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.76547&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:28.285Z,,,
https://www.google.com/maps/place/Encompass+Health+Rehabilitation+Hospital+of+Treasure+Coast/data=!4m7!3m6!1s0x88de5ef2b3c1ac4d:0x21d9be98a8404f9a!8m2!3d27.6610408!4d-80.4003594!16s%2Fm%2F04g3nt8!19sChIJTazBs_Je3ogRmk9AqJi-2SE,Encompass Health Rehabilitation Hospital of Treasure Coast,4.5,125,Rehabilitation center,"1600 37th St, Vero Beach, FL 32960, United States","MH6X+CV Vero Beach, Florida, USA",https://www.encompasshealth.com/locations/treasure-coast-rehab?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 772-778-2100,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMq4zdSOejxZEsaPyWeiQaHy5Z7mGarEmd5C88Z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Wabasso+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:33.631Z,,,
https://www.google.com/maps/place/Compassion+Healthcare/data=!4m7!3m6!1s0x88de5f12b2a662c5:0x521f29405816a5e5!8m2!3d27.6350015!4d-80.3953096!16s%2Fg%2F11hbp85_65!19sChIJxWKmshJf3ogR5aUWWEApH1I,Compassion Healthcare,4.3,31,Physical examination center,"1818 Commerce Ave, Vero Beach, FL 32960, United States","JJP3+2V Vero Beach, Florida, USA",https://compassionhealth420.com/,+1 772-696-2975,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNrOb7ubI7DpWdMaiucJV5ajNGBEX6pDFnLXJOh=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sebastian+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:52.397Z,,,
https://www.google.com/maps/place/A+Moments+Notice+Health+Care/data=!4m7!3m6!1s0x88de5e94b29a2b05:0xf987b58039ab1e47!8m2!3d27.6610431!4d-80.3920242!16s%2Fg%2F1tfxhhk3!19sChIJBSuaspRe3ogRRx6rOYC1h_k,A Moments Notice Health Care,4.5,23,Home health care service,"989 37th Pl, Vero Beach, FL 32960, United States","MJ65+C5 Vero Beach, Florida, USA",https://amnhc.com/,+1 772-978-9092,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipMCwgCcGwNgeznUT-NITj5Y-bsFr4YTO_qa-VC-=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Sebastian+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:09:57.743Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Patricha+Adult+Family+Care+Home/data=!4m7!3m6!1s0x88de5e1810140fc9:0xe405451e7756d871!8m2!3d27.6654778!4d-80.444536!16s%2Fg%2F11g9ql5g9q!19sChIJyQ8UEBhe3ogRcdhWdx5FBeQ,Patricha Adult Family Care Home,4.2,5,Nursing home,"4016 57th Terrace, Vero Beach, FL 32966, United States","MH84+55 Vero Beach, Florida, USA",,+1 772-501-3951,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UnHf9qF-vwM7w3oCO91YWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.32368&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sebastian+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:02.638Z,,,
https://www.google.com/maps/place/Treasure+Coast+Hospice/data=!4m7!3m6!1s0x88deee76f31d841d:0x7a5ee3c563284fc1!8m2!3d27.3719954!4d-80.3625389!16s%2Fg%2F1v5fsqky!19sChIJHYQd83bu3ogRwU8oY8XjXno,Treasure Coast Hospice,4.2,53,Hospice,"5000 NW Dunn Rd, Fort Pierce, FL 34981, United States","9JCP+QX Fort Pierce, Florida, USA",http://www.treasurehealth.org/,+1 772-403-4500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNLnrliBMmr2IsYVZWWbChfp6ZPrs46eKhTOYve=w408-h308-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sebastian+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:07.681Z,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88de6bd6b87cd299:0x320dabe36a754752!8m2!3d27.8815353!4d-80.5066381!16s%2Fg%2F1tcwmclg!19sChIJmdJ8uNZr3ogRUkd1auOrDTI,VITAS Healthcare,1.0,3,Hospice,"8000 Ron Beatty Blvd Building B Units 3 & 4, Micco, FL 32976, United States","VFJV+J8 Micco, Florida, USA",https://www.vitas.com/locations-search/brevard-county/barefoot-bay-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=SAT1802&y_source=1_ODcxOTMwOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 321-751-6671,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNOD21W6XpK_AHnuhFUNvAjNmuE-64VkgB0-RUc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Sebastian+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:12.563Z,,,
"https://www.google.com/maps/place/Aqua+Home+Care+%7C+Vero+Beach,+FL/data=!4m7!3m6!1s0x88de5f110fea12df:0x66e891d93ae91b5e!8m2!3d27.6322563!4d-80.3855404!16s%2Fg%2F11b7w76hpy!19sChIJ3xLqDxFf3ogRXhvpOtmR6GY",,5.0,64,Home health care service,,,,+1 772-577-7521,,https://lh3.googleusercontent.com/p/AF1QipPMPcUMAbn66KAMaEo5-EsCG2nIDeqCUQTTF_RE=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Barefoot+Bay+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:24.999Z,,,
https://www.google.com/maps/place/Garden+View+Health+and+Rehabilitation/data=!4m7!3m6!1s0x88de5ff286dbac87:0x735db1101a39db3a!8m2!3d27.6405104!4d-80.3924463!16s%2Fg%2F11ssmfmb7k!19sChIJh6zbhvJf3ogROts5GhCxXXM,Garden View Health and Rehabilitation,4.7,220,Nursing home,"2180 10th Ave, Vero Beach, FL 32960, United States","JJR5+62 Vero Beach, Florida, USA",https://gardenviewhrc.com/,+1 772-567-5166,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPgPG1IWoRKynwSPZd0_-2Bz_rlitGWD0o5qXeJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:39.731Z,,,
https://www.google.com/maps/place/Orchid+Cove+at+Vero+Beach/data=!4m7!3m6!1s0x88de5f45219934c3:0x8cc153a1cc9d05ee!8m2!3d27.6405086!4d-80.3924461!16s%2Fg%2F11qn18sfph!19sChIJwzSZIUVf3ogR7gWdzKFTwYw,Orchid Cove at Vero Beach,3.9,49,Nursing home,"2180 10th Ave, Vero Beach, FL 32960, United States","JJR5+62 Vero Beach, Florida, USA",,+1 772-567-5166,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAnxbgM5KcbCnGwIQa6cKxWdmlLrj0rXO4TDuZkDCW5frAKJEGgZ-YjWC2KTakfgiPGkUEZqBZviCCnZiF1sgotR-6LIjmdQ5ZNWT5f4v-fEbsqLRI0kSN1Wb45BM5RWGPIyQL=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Orchid+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-09-18T00:10:44.686Z,,,
