placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,error,attributes
https://www.google.com/maps/place/Simmons+%26+Associates+CPA/data=!4m7!3m6!1s0x54d2eceeb21379b9:0x981d91fa57fec5c1!8m2!3d40.5707879!4d-122.3425613!16s%2Fg%2F1262z699f!19sChIJuXkTsu7s0lQRwcX-V_qRHZg,Simmons & Associates CPA,4.6,10,Certified public accountant,"1551 E Cypress Ave, Redding, CA 96002, United States","HMC4+8X Redding, California, USA",http://www.simmonscpaonline.com/,+1 530-605-1902,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ilM4zFUcrqHdUpAj5jzv0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.74554&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:17:40.480Z,,
"https://www.google.com/maps/place/Hathaway,+Ksenzulak+%26+Lapp+LLP+Merge+With+AGT+CPAs+%26+Advisors/data=!4m7!3m6!1s0x54d2ecac52ae7623:0x81e355bd32f4bff7!8m2!3d40.5806513!4d-122.39494!16s%2Fg%2F1tdyw2ln!19sChIJI3auUqzs0lQR97_0Mr1V44E","Hathaway, Ksenzulak & Lapp LLP Merge With AGT CPAs & Advisors",4.1,7,Certified public accountant,"1726 Court St, Redding, CA 96001, United States","HJJ4+72 Redding, California, USA",https://agtcpa.com/,+1 530-241-3881,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPTf_t2HSqaR64535NHPdxGq79Is4UcgRrKhdYB=w408-h273-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:17:45.822Z,,
https://www.google.com/maps/place/Salgado+Grey+CPAs/data=!4m7!3m6!1s0x54d2edd9974e86db:0xa5448ce5a1b5b835!8m2!3d40.5849698!4d-122.3961942!16s%2Fg%2F11x1fx8g53!19sChIJ24ZOl9nt0lQRNbi1oeWMRKU,Salgado Grey CPAs,5.0,5,Certified public accountant,"1309 Court St, Redding, CA 96001, United States","HJM3+XG Redding, California, USA",https://salgadogreycpas.com/,+1 530-826-9559,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x7FdCzw3mRT4-vrXOkOKjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.735504&pitch=0&thumbfov=100,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:17:51.063Z,,
https://www.google.com/maps/place/Embrace+Writing+Services/data=!4m7!3m6!1s0x54d2c1688a1067fb:0xb3fd51e94aec252e!8m2!3d40.4511642!4d-122.2925243!16s%2Fg%2F1ptwp73ws!19sChIJ-2cQimjB0lQRLiXsSulR_bM,Embrace Writing Services,4.5,12,Fingerprinting service,"2350 Balls Ferry Rd suite b, Anderson, CA 96007, United States","FP24+FX Anderson, California, USA",https://embracewritingservices.com/,+1 530-365-8000,Closed ⋅ Opens 1 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipOh_syaxCBmjfXI9jNZIwE-B3SGLcBrSFxg-Xdx=w458-h240-k-no,true,Closed,Closed,1–5 pm,1–5 pm,1–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:17:56.208Z,,
"https://www.google.com/maps/place/Winterburn+Jon+S+CPA/@40.5642241,-122.3445264,17z/data=!3m1!4b1!4m6!3m5!1s0x54d2ec97f91c9f7d:0x5f02e1f3cb6ee664!8m2!3d40.5642241!4d-122.3445264!16s%2Fg%2F1tfnsr1v",Winterburn Jon S CPA,5.0,3,Accountant,"1434 Hartnell Ave, Redding, CA 96002, United States","HM74+M5 Redding, California, USA",,+1 530-224-3444,Closed ⋅ Opens 8 am Mon,,,false,Closed,"8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm",Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:03.396Z,,
https://www.google.com/maps/place/Donald+R+Reynolds+CPA/data=!4m7!3m6!1s0x54d2ed1d882ad8a5:0x6c554604d4a715f9!8m2!3d40.5838007!4d-122.3949743!16s%2Fg%2F1tfq4crv!19sChIJpdgqiB3t0lQR-RWn1ARGVWw,Donald R Reynolds CPA,5.0,1,Certified public accountant,"1438 Oregon St, Redding, CA 96001, United States","HJM4+G2 Redding, California, USA",http://www.shastacpa.com/,+1 530-246-2834,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yVw32JOfU4oTmveMgtxRiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.54128&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:06.424Z,,
"https://www.google.com/maps/place/Williamson,+David+CPA/data=!4m7!3m6!1s0x54d2ecc22d7969f7:0x61dc9157c08ec150!8m2!3d40.57735!4d-122.372215!16s%2Fg%2F1vzg1zrt!19sChIJ92l5LcLs0lQRUMGOwFeR3GE","Williamson, David CPA",5.0,3,Tax preparation service,"2400 Washington Ave #300, Redding, CA 96001, United States","HJGH+W4 Redding, California, USA",http://www.davidwilliamsoncpa.com/,+1 530-244-6300,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nh64ScEPoS-QcIutqb_yjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.47104&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,1–4:30 pm,8 am–4:30 pm,1–4:30 pm,8 am–1:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:11.472Z,,
https://www.google.com/maps/place/AGT+CPAs+and+Advisors/data=!4m7!3m6!1s0x54d2ece33aed146b:0x2e626ee86ee92ffe!8m2!3d40.5806337!4d-122.3949291!16s%2Fg%2F1thmf3mr!19sChIJaxTtOuPs0lQR_i_pbuhuYi4,AGT CPAs and Advisors,3.7,3,Certified public accountant,"1726 Court St, Redding, CA 96001, United States","HJJ4+72 Redding, California, USA",https://agtcpa.com/,+1 530-241-3881,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNaRUUu7PwdJtkbPW_Se1_AkBzZLXpjdec3kaVi=w457-h240-k-no,true,Closed,9 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:16.569Z,,
https://www.google.com/maps/place/Gamble+%26+Maxwell+Inc/data=!4m7!3m6!1s0x54d2ed1b4f705c93:0x9f1ad04ad7ae1d5a!8m2!3d40.5847335!4d-122.394663!16s%2Fg%2F1tf57m8t!19sChIJk1xwTxvt0lQRWh2u10rQGp8,Gamble & Maxwell Inc,5.0,4,Accounting firm,"1640 Tehama St A, Redding, CA 96001, United States","HJM4+V4 Redding, California, USA",,+1 530-222-0189,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNviNwVKrfKah8L5Swy6p6VO3FBHHDscgmhAXzj=w408-h369-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:21.446Z,,
https://www.google.com/maps/place/AP+Accounting+%26+Tax+Service/data=!4m7!3m6!1s0x54d2ed3db6b6a34f:0xa81f5e0cdf3b1ee9!8m2!3d40.5776747!4d-122.3589269!16s%2Fg%2F11vrksy2mj!19sChIJT6O2tj3t0lQR6R473wxeH6g,AP Accounting & Tax Service,5.0,5,Bookkeeping service,"638 Azalea Ave, Redding, CA 96002, United States","HJHR+3C Redding, California, USA",http://apaccountingandtaxservice.com/,+1 530-364-4544,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MS8R65nlVmskH8tMgesfMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.54142&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:26.373Z,,
https://www.google.com/maps/place/Prep+Tax+Smart+Inc./data=!4m7!3m6!1s0x54d2ed18f44c4159:0x25ad9bf58cdb4b75!8m2!3d40.5633106!4d-122.3425025!16s%2Fg%2F11y34g0v74!19sChIJWUFM9Bjt0lQRdUvbjPWbrSU,Prep Tax Smart Inc.,5.0,8,Certified public accountant,"1551 Hartnell Ave, Redding, CA 96002, United States","HM74+8X Redding, California, USA",https://preptaxsmart.com/,+1 530-222-8996,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mCQZj2gua_czqoKpdOy9bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.81407&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:31.518Z,,
https://www.google.com/maps/place/Randy+Bogue+Tax/data=!4m7!3m6!1s0x54d2ec9c5002fb83:0x181ececc1bca6b5e!8m2!3d40.5630638!4d-122.3414353!16s%2Fg%2F11b77jgmb9!19sChIJg_sCUJzs0lQRXmvKG8zOHhg,Randy Bogue Tax,4.1,9,Tax preparation service,"1647 Hartnell Ave #3, Redding, CA 96002, United States","HM75+6C Redding, California, USA",,+1 530-605-4160,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RTfgE9WOy9Q7nYd1ch1U8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.18454&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:34.371Z,,
"https://www.google.com/maps/place/Evanhoe+Kellogg+%26+Company,+CPAs:+Bryan+D.+Russell,+CPA/data=!4m7!3m6!1s0x54d2ec90d4f8ecc5:0xdcf927d2c9cd38f7!8m2!3d40.565996!4d-122.3695505!16s%2Fg%2F1tdlh090!19sChIJxez41JDs0lQR9zjNydIn-dw","Evanhoe Kellogg & Company, CPAs: Bryan D. Russell, CPA",,,Certified public accountant,"340 Hartnell Ave # A, Redding, CA 96002, United States","HJ8J+95 Redding, California, USA",http://ekccpas.com/,+1 530-244-1900,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMpbyfGR2_Q5EchKuhtTQM-VZN_O4ZQhuuEXwwN=w408-h306-k-no,true,Closed,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:39.209Z,,
https://www.google.com/maps/place/NorCal+Accounting+Solutions/data=!4m7!3m6!1s0x54d2ed998c377329:0xef1540804764053!8m2!3d40.5837853!4d-122.3895796!16s%2Fg%2F11p4l3nbcx!19sChIJKXM3jJnt0lQRU0B2BAhU8Q4,NorCal Accounting Solutions,5.0,5,Certified public accountant,"1320 Yuba St Suite 208, Redding, CA 96001, United States","HJM6+G5 Redding, California, USA",https://www.ncascpa.com/,+1 530-604-5388,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tOagAFEupV9IkqZqDSSUsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.94202&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:44.145Z,,
https://www.google.com/maps/place/Darling+Accounting+%26+Tax+Service/data=!4m7!3m6!1s0x54d2ece07c18b087:0x16f8378d61d936e7!8m2!3d40.5735627!4d-122.3943916!16s%2Fg%2F1tgj8k6m!19sChIJh7AYfODs0lQR5zbZYY03-BY,Darling Accounting & Tax Service,2.3,3,Accountant,"1950 Rosaline Ave STE C, Redding, CA 96001, United States","HJF4+C6 Redding, California, USA",,+1 530-244-1504,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMrmdzCs1CZDVZB_3_U972Rzt7FKj7TzRY9V05F=w458-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:49.189Z,,
https://www.google.com/maps/place/Evanhoe+Kellogg+%26+Company+CPA%27s+Inc./data=!4m7!3m6!1s0x54d2ec90d4f8ecc5:0xe2d1805681cdc9ae!8m2!3d40.5658884!4d-122.3693981!16s%2Fg%2F1tcy40r0!19sChIJxez41JDs0lQRrsnNgVaA0eI,Evanhoe Kellogg & Company CPA's Inc.,4.0,4,Tax preparation service,"340 Hartnell Ave # A, Redding, CA 96002, United States","HJ8J+96 Redding, California, USA",http://www.ekccpas.com/,+1 530-244-1900,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOaG9llYVEjaG8PxOoLITcUFfMwpk2qymd_zDXT=w408-h305-k-no,true,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:54.232Z,,
https://www.google.com/maps/place/Lapp+Karina+CPA/data=!4m7!3m6!1s0x54d2ecac52ae7623:0x9f3cf3ae508c58a0!8m2!3d40.5706374!4d-122.3402048!16s%2Fg%2F1w0h_bng!19sChIJI3auUqzs0lQRoFiMUK7zPJ8,Lapp Karina CPA,5.0,1,Accountant,"1681 E Cypress Ave A, Redding, CA 96002, United States","HMC5+7W Redding, California, USA",,+1 530-222-2898,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W9GzhhhAVoTTdYkhE82KMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.17322&pitch=0&thumbfov=100,false,Closed,9 am–4 pm,10 am–4 pm,9 am–4:30 pm,10 am–5 pm,10 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:18:59.181Z,,
"https://www.google.com/maps/place/John+R.+Dues,+CPA,+Inc./data=!4m7!3m6!1s0x54d2ec972d9c5f5d:0x27ab087f144fb56e!8m2!3d40.5660531!4d-122.3691454!16s%2Fg%2F1tht15k0!19sChIJXV-cLZfs0lQRbrVPFH8Iqyc","John R. Dues, CPA, Inc.",5.0,2,Certified public accountant,"330 Hartnell Ave Suite D, Redding, CA 96002, United States","HJ8J+C8 Redding, California, USA",,+1 530-410-0475,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MxTw2Kse0wm6roA3AZC1Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.02637&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:19:04.125Z,,
https://www.google.com/maps/place/Grimes+and+Company/data=!4m7!3m6!1s0x54d2944eab9da1bf:0x4060120bb5e7daa6!8m2!3d40.5636064!4d-122.2380043!16s%2Fg%2F1tzvw8w9!19sChIJv6Gdq06U0lQRptrntQsSYEA,Grimes and Company,5.0,2,Certified public accountant,"9485 Deschutes Rd STE A, Palo Cedro, CA 96073, United States","HQ76+CQ Palo Cedro, California, USA",https://grimesandcompany.com/,+1 530-547-3450,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eIHD6hw1kuHlTibRnG9kMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.170235&pitch=0&thumbfov=100,true,Closed,"8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm","8:30 am–12 pm, 1–4:30 pm",Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:19:09.056Z,,
https://www.google.com/maps/place/Shasta+County+CPA/data=!4m7!3m6!1s0x54d2ea2b57895a11:0x25cea65cb03ebe69!8m2!3d40.5131373!4d-122.3814296!16s%2Fg%2F1tlwfcn7!19sChIJEVqJVyvq0lQRab4-sFymziU,Shasta County CPA,,,Tax preparation service,"7036 Westside Rd # 205, Redding, CA 96001, United States","GJ79+7C Redding, California, USA",http://shastacountycpa.com/,+1 530-241-2272,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RpXsRvr1hc0rdXK3dkJtJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.5234&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-10-19T17:19:11.939Z,,
