placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Margie+Myers+Property+Management+Team+LLC/data=!4m7!3m6!1s0x8668f5a2789c3523:0xccda99411b5fdbca!8m2!3d27.7042842!4d-97.387305!16s%2Fg%2F11clvpkck6!19sChIJIzWceKL1aIYRyttfG0GZ2sw,Margie Myers Property Management Team LLC,3.0,4,Property management company,"C3, 4918 Holly Rd, Corpus Christi, TX 78411, United States","PJ37+P3 South Side, Corpus Christi, TX, USA",,+1 361-815-2905,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hQSmasnBTGJFImsmUwk4-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.257763&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:02:54.658Z,,,,
https://www.google.com/maps/place/Texas+Realty+Exchange+Group/data=!4m7!3m6!1s0x86685f3dcbe563c9:0xd4ee1853315aaaad!8m2!3d27.7667964!4d-97.3911502!16s%2Fg%2F11fvky6sr4!19sChIJyWPlyz1faIYRrapaMVMY7tQ,Texas Realty Exchange Group,3.5,16,Real estate agency,"2801 Santa Fe St, Corpus Christi, TX 78404, United States","QJ85+PG Bay Area, Corpus Christi, TX, USA",http://www.therealtyexchangegroup.com/,+1 361-654-5555,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNw4_79KNLmxS0dDQTb_E67Oq_hmubE9H9tcclH=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:02:59.483Z,,,,
https://www.google.com/maps/place/Master+Kings+Crossing+Association/data=!4m7!3m6!1s0x8668f5b9ca099ba5:0x519663415f89e480!8m2!3d27.7664127!4d-97.3908705!16s%2Fg%2F1tdqp28w!19sChIJpZsJyrn1aIYRgOSJX0FjllE,Master Kings Crossing Association,2.6,8,Homeowners' association,"302 Rosebud Ave, Corpus Christi, TX 78404, United States","QJ85+HM Bay Area, Corpus Christi, TX, USA",http://www.kingscrossinghoa.com/,+1 361-687-7644,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9r8Nq6AGgSyyQ0hyfvP7fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.84274&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:04.399Z,,,,
https://www.google.com/maps/place/Landlord+Resources+LLC/data=!4m7!3m6!1s0x86685e8a87f83ed7:0xd8818bc21046b7e!8m2!3d27.8003358!4d-97.3943306!16s%2Fg%2F1tffzycn!19sChIJ1z74h4peaIYRfmsEIbwYiA0,Landlord Resources LLC,5.0,3,Real estate developer,"3833 S Staples St, Corpus Christi, TX 78411, United States","RJ24+47 Central City, Corpus Christi, TX, USA",http://www.landlord-resources.com/,+1 361-857-8991,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lUWkEJMH5DrUAAwQLx7zfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.18652&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:09.375Z,,,,
https://www.google.com/maps/place/Clower+Management+Co/data=!4m7!3m6!1s0x86685e8ab219335b:0x13063394c01d0bce!8m2!3d27.7976807!4d-97.3943136!16s%2Fg%2F1tk6_yjl!19sChIJWzMZsopeaIYRzgsdwJQzBhM,Clower Management Co,5.0,2,Real estate agency,"415 Starr St, Corpus Christi, TX 78401, United States","QJX4+37 Central City, Corpus Christi, TX, USA",https://www.clowerco.com/,+1 361-880-4111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I6JwWzOnOVu3FKWcJm8eYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.62225&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:12.430Z,,,,
https://www.google.com/maps/place/ACSI+Property+Management/data=!4m7!3m6!1s0x8668f5e406207af3:0x7ac5972cf706a049!8m2!3d27.7053101!4d-97.3707674!16s%2Fg%2F11h5mcpkf7!19sChIJ83ogBuT1aIYRSaAG9yyXxXo,ACSI Property Management,5.0,1,Property management company,"5262 S Staples St, Corpus Christi, TX 78411, United States","PJ4H+4M South Side, Corpus Christi, TX, USA",,+1 361-452-1364,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNUD1g_mlYHhmwaHzmZERjJvHqyg38vo9XUX09r=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:17.472Z,,,,
https://www.google.com/maps/place/South+Coast+Real+Estate/data=!4m7!3m6!1s0x86685f877c0d712d:0xb2ca6c73ba444fda!8m2!3d27.7663918!4d-97.3908699!16s%2Fg%2F11ghpn8r_d!19sChIJLXENfIdfaIYR2k9EunNsyrI,South Coast Real Estate,4.8,25,Real estate agency,"302 Rosebud Ave, Corpus Christi, TX 78404, United States","QJ85+HM Bay Area, Corpus Christi, TX, USA",http://southcoasttexas.com/,+1 361-452-3648,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9r8Nq6AGgSyyQ0hyfvP7fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.1349&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:22.465Z,,,,
https://www.google.com/maps/place/Tropic+Isles+HOA/data=!4m7!3m6!1s0x8668f676aaaaaaab:0xc4bf9116665210a8!8m2!3d27.8005828!4d-97.396381!16s%2Fg%2F1w9y1jk9!19sChIJq6qqqnb2aIYRqBBSZhaRv8Q,Tropic Isles HOA,4.2,5,Homeowners' association,"Corpus Christi, TX 78418, United States","RJ23+6C Central City, Corpus Christi, TX, USA",http://www.tropicisleshoa.com/,+1 361-356-1905,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrlgucdd8TWgopwqw25TXSthhOuuHZDl1c9BLNz0ef9pyCDocp3z8sTzkeaGI6GkYUTfjEgPsK-dG-a6hAx-sWzE6NV3YDVXsuqpOoGvoiFVeyW0Fp3oPO_osz0vRpDnySrWwL=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:25.246Z,,,,
https://www.google.com/maps/place/Gino+Montalvo/data=!4m7!3m6!1s0x8668f457c2fc2f6d:0x9bfa157aed2051ba!8m2!3d27.78322!4d-97.3985228!16s%2Fg%2F11f353pwl4!19sChIJbS_8wlf0aIYRulEg7XoV-ps,Gino Montalvo,5.0,64,Real estate agent,"909 S Tancahua St, Corpus Christi, TX 78404, United States","QJM2+7H Central City, Corpus Christi, TX, USA",http://www.thisisgino.com/,+1 361-774-1538,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOw_-1j8qRnhlNtqCZqtgvbzlb-SA6jTJhf29SP=w422-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:30.374Z,,,,
https://www.google.com/maps/place/Tower+II/data=!4m7!3m6!1s0x86685e5e4dc5b8d3:0x4b71823abc7438ab!8m2!3d27.7950916!4d-97.3978186!16s%2Fg%2F11c2q0dh1v!19sChIJ07jFTV5eaIYRqzh0vDqCcUs,Tower II,4.3,29,Commercial real estate agency,"555 N Carancahua St, Corpus Christi, TX 78401, United States","QJW2+2V Central City, Corpus Christi, TX, USA",https://towertwocorpus.com/,+1 361-888-4845,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq7vcBrCOi12YsNYgJ7Q47uN2J2JgJkTX2jzQ9ffIHI4qA_k8CFoG1tilQ-qSmBX3AlkOt-7TIw6nFZY8jS8euHjZD3X0X6uF7NuWzKbSgbjZz8NoVtdmS5MQuFUOLrHTdqPNrAzQ=w408-h302-k-no,false,6 am–6:30 pm,6 am–6:30 pm,Closed,Closed,6 am–6:30 pm,6 am–6:30 pm,6 am–6:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:35.862Z,,,,
https://www.google.com/maps/place/Symmetry+Commercial+Management/data=!4m7!3m6!1s0x86685f06ecdaffff:0x7f1221fa6312cb3e!8m2!3d27.7664127!4d-97.3908705!16s%2Fg%2F11s0skz6jz!19sChIJ___a7AZfaIYRPssSY_ohEn8,Symmetry Commercial Management,3.0,6,Real estate agency,"302 Rosebud Ave, Corpus Christi, TX 78404, United States","QJ85+HM Bay Area, Corpus Christi, TX, USA",https://symmetry-cm.com/contact-us,+1 361-452-3648,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9r8Nq6AGgSyyQ0hyfvP7fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.84274&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:39.590Z,,,,
https://www.google.com/maps/place/Bay+Vista/data=!4m7!3m6!1s0x86685e57b33f747b:0x539fadd96abef507!8m2!3d27.7827709!4d-97.3967021!16s%2Fg%2F1vc6dvct!19sChIJe3Q_s1deaIYRB_W-atmtn1M,Bay Vista,4.3,255,Apartment complex,"522 Hancock Ave, Corpus Christi, TX 78404, United States","QJM3+48 Central City, Corpus Christi, TX, USA",https://www.bayvistaliving.com/?utm_knock=g,+1 361-282-1219,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipONzep88OxaXy9XjHDIZ8yvN088lq9aKanx87Z3=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–4 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:45.111Z,,· Dogs allowed,,
https://www.google.com/maps/place/CC+Excel+Properties+Inc./data=!4m7!3m6!1s0x8668f5c016f5ba0f:0x31809b05707bc6a4!8m2!3d27.7370924!4d-97.3871483!16s%2Fg%2F1td8zk9c!19sChIJD7r1FsD1aIYRpMZ7cAWbgDE,CC Excel Properties Inc.,3.5,49,Property management company,"3833 S Staples St Suite N-225, Corpus Christi, TX 78411, United States","PJP7+R4 Central City, Corpus Christi, TX, USA",https://ccexcelproperties.com/,+1 361-993-9648,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKvjS_M5516dBKWqn90aR6eDwzXlpIX7J6IWHq5o4uYCzRcnirg0AzYGmPOkUDtS9wNc2dasken9ddvLw1IEBz2kIPTvI1nZlWGL_1cFzlDRNMaNJoV8ExJY5bqMFIlexn4qaLL8AMcop4=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:50.884Z,,,,
https://www.google.com/maps/place/Coastal+Bend+Real+Estate/data=!4m7!3m6!1s0x86685f25f23219a7:0xd5ff27ec30a0f50c!8m2!3d27.7972314!4d-97.4044466!16s%2Fg%2F11r8xhvvvm!19sChIJpxky8iVfaIYRDPWgMOwn_9U,Coastal Bend Real Estate,4.9,56,Real estate agency,"1301 Antelope St, Corpus Christi, TX 78401, United States","QHWW+V6 Central City, Corpus Christi, TX, USA",https://www.coastalbendre.com/,+1 361-302-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTRUzDSRx_ATX9rpAk9v17HBtGCBsm482Cz1QR=w408-h275-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,12–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:03:56.014Z,,,,
https://www.google.com/maps/place/The+Rental+Management+Company/data=!4m7!3m6!1s0x8668fa4ad3241939:0xeee5cd46d9685df5!8m2!3d27.6173324!4d-97.2222272!16s%2Fg%2F1tk23c8r!19sChIJORkk00r6aIYR9V1o2UbN5e4,The Rental Management Company,3.9,43,Property management company,"14613 S Padre Island Dr, Corpus Christi, TX 78418, United States","JQ8H+W4 Padre Island, Corpus Christi, TX, USA",http://www.rentalmgmt.com/,+1 361-949-9050,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOnYqkd9OqDFLJU5MpryrvpSkmb4AZHPh8SdFBF=w408-h408-k-no,true,8 am–5 pm,8 am–2:30 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:04:01.629Z,,,,
https://www.google.com/maps/place/TripAngle/data=!4m7!3m6!1s0x8668f69e101db791:0xbde21e825c7583f1!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1trc5d46!19sChIJkbcdEJ72aIYR8YN1XIIe4r0,TripAngle,3.7,3,Property management company,,,http://www.tripangle.com/,+1 361-444-3395,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO7XdAiaSzSYOJDRp0iUkkmQjgHTJgc8PKpXTqa=w408-h408-k-no,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:04:06.637Z,,,,
"https://www.google.com/maps/place/Amy+Willis+and+Associates,+LLC/data=!4m7!3m6!1s0x8668f4f6403e4425:0xb03d5b66b8d3b3ea!8m2!3d27.6644999!4d-97.3962282!16s%2Fg%2F1263w0wp2!19sChIJJUQ-QPb0aIYR6rPTuGZbPbA","Amy Willis and Associates, LLC",4.7,246,Real estate agency,"7602 S Staples St #105, Corpus Christi, TX 78413, United States","MJ73+QG South Side, Corpus Christi, TX, USA",http://amywillisrealestate.com/,+1 361-993-7653,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMskMCwzRL1W0bljTUk8VYsfs3MBXwTm7ukI3Ws=w408-h271-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:04:11.644Z,,,,
https://www.google.com/maps/place/CORPUS+CHRISTI+REALTY+MANAGEMENT+INC/data=!4m7!3m6!1s0x86685ef4df41b631:0xa32c2a63ed5f71c!8m2!3d27.796279!4d-97.3921075!16s%2Fg%2F11g6_7fn3l!19sChIJMbZB3_ReaIYRHPfVPqbCMgo,CORPUS CHRISTI REALTY MANAGEMENT INC,1.0,1,Commercial real estate agency,"500 N Shoreline Blvd #100, Corpus Christi, TX 78401, United States","QJW5+G5 Central City, Corpus Christi, TX, USA",,+1 361-852-3177,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZvuLYcyF29wSoVZGje4Kmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.289897&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-09-25T17:04:16.525Z,,,,
