placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
"https://www.google.com/maps/place/Pless+%26+Company+CPAs,+P.A./@36.0298045,-78.9380509,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace15cf97972d9:0x8a13c9c383ec1a1e!8m2!3d36.0298045!4d-78.9380509!16s%2Fg%2F1hm6d0dd2","Pless & Company CPAs, P.A.",4.0,4,Tax preparation service,"2726 Croasdaile Dr #101, Durham, NC 27705, United States","23H6+WQ Durham, North Carolina, USA",http://www.plesscpas.com/,+1 919-683-2614,Closed ⋅ Opens 8:30 am Mon,,,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:11.365Z,,
https://www.google.com/maps/place/Quantity+Tax+Service/data=!4m7!3m6!1s0x89ace3e5ceb30685:0xf85e164f169c0e50!8m2!3d36.0239044!4d-78.919927!16s%2Fg%2F11c6cg4756!19sChIJhQazzuXjrIkRUA6cFk8WXvg,Quantity Tax Service,5.0,140,Tax preparation,"2125 Guess Rd, Durham, NC 27705, United States","23FJ+H2 Durham, North Carolina, USA",http://www.quantitytaxservice.com/,+1 919-794-4480,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oLSfiPNUnOU9-aw63UcsCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.77797&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:16.413Z,true,
https://www.google.com/maps/place/income+tax+and+accounting+services+llc/data=!4m7!3m6!1s0x89ace7631f2fa803:0x5db51d7c2a0b8975!8m2!3d35.9674583!4d-78.9416615!16s%2Fg%2F11m__tw7xx!19sChIJA6gvH2PnrIkRdYkLKnwdtV0,income tax and accounting services llc,4.9,50,Tax preparation service,"3205 University Dr, Durham, NC 27707, United States","X385+X8 Durham, North Carolina, USA",https://incometaxbookkeeping.com/,+1 919-448-7247,"Open ⋅ Closes 6:30 pm

Updated by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM5w0OAiwBMT9XaEl-Rt8R3O9pW_uH0NUKeesui=w408-h544-k-no,true,9:30 am–6:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,9 am–8:30 pm,10 am–8:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:21.654Z,,
https://www.google.com/maps/place/L+C+James+%26+Associates+Income+Tax/data=!4m7!3m6!1s0x89ace3e5be916911:0x3517a352e7fbe663!8m2!3d36.0232241!4d-78.9190349!16s%2Fg%2F1tf9tpvs!19sChIJEWmRvuXjrIkRY-b751KjFzU,L C James & Associates Income Tax,3.5,8,Tax preparation service,"1433 Broad St # B, Durham, NC 27705, United States","23FJ+79 Durham, North Carolina, USA",,+1 919-286-3308,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w5YCCt7yrWVEEnTOzv_96w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.17496&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:26.676Z,,
https://www.google.com/maps/place/Servitax+%26+Accounting+LLC/data=!4m7!3m6!1s0x89ace16bd77ad681:0x3852f4e42b9959b6!8m2!3d36.0368358!4d-78.9298595!16s%2Fg%2F11lm4zh6qx!19sChIJgdZ612vhrIkRtlmZK-T0Ujg,Servitax & Accounting LLC,4.0,4,Tax preparation service,"3215 Guess Rd SUITE 201, Durham, NC 27705, United States","23PC+P3 Durham, North Carolina, USA",https://www.facebook.com/Servitax-and-Accounting-LLC-102375215117363,+1 919-381-8698,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b1h_TLyj6XKHcopfYtlOYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.7856&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–8:08 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:31.900Z,,
"https://www.google.com/maps/place/Nichols+Bookkeeping+%26+Tax+Services/@36.0345658,-78.9302939,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace161c64fefa9:0x51917967e89ab657!8m2!3d36.0345658!4d-78.9302939!16s%2Fg%2F1tj2pb62",Nichols Bookkeeping & Tax Services,5.0,3,Tax preparation service,"3101 Guess Rd, Durham, NC 27705, United States","23M9+RV Durham, North Carolina, USA",,+1 919-620-6100,,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:36.693Z,,
https://www.google.com/maps/place/RDU+Tax+LLC/data=!4m7!3m6!1s0x89ace54855014441:0x9d9890f902590b17!8m2!3d35.99558!4d-78.9021691!16s%2Fg%2F11wtwby_9f!19sChIJQUQBVUjlrIkRFwtZAvmQmJ0,RDU Tax LLC,5.0,9,Accounting firm,"201 W Main St Ste 216, Durham, NC 27701, United States","X3WX+64 Durham, North Carolina, USA",https://rdutax.com/,+1 919-889-6659,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rcLF3LvPBiXCDkL9xo6qnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.72113&pitch=0&thumbfov=100,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:41.614Z,,
"https://www.google.com/maps/place/La+Contable,+Inc./data=!4m7!3m6!1s0x89ace161ce94bda7:0x422895b96b26b3f6!8m2!3d36.034301!4d-78.9295802!16s%2Fg%2F1tm13grq!19sChIJp72UzmHhrIkR9rMma7mVKEI","La Contable, Inc.",3.4,10,Tax preparation service,"3013 Guess Rd, Durham, NC 27705, United States","23MC+P5 Durham, North Carolina, USA",,+1 919-471-1300,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZujHVSyCSrjtKmseMH0Vfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.78561&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:46.618Z,,
https://www.google.com/maps/place/Nicolson+CPA/data=!4m7!3m6!1s0x89ace33de4bfdea3:0x785178b450387545!8m2!3d36.0074965!4d-78.8746282!16s%2Fg%2F11nwcggt8j!19sChIJo96_5D3jrIkRRXU4ULR4UXg,Nicolson CPA,,,Accountant,"2008 Fay St, Durham, NC 27704, United States","244G+X4 Durham, North Carolina, USA",,+1 984-201-9415,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0_GkCoixkJ5dyiRa2zH0SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.30028&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:51.536Z,,
https://www.google.com/maps/place/Apple+Accounting/data=!4m7!3m6!1s0x89ace161f4d2f677:0x9d5eac92ccc53584!8m2!3d36.0364214!4d-78.9299239!16s%2Fg%2F1tdzxllx!19sChIJd_bS9GHhrIkRhDXFzJKsXp0,Apple Accounting,4.0,4,Tax preparation service,"3209 Guess Rd, Durham, NC 27705, United States","23PC+H2 Durham, North Carolina, USA",,+1 919-479-9300,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b1h_TLyj6XKHcopfYtlOYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.67085&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:56.640Z,,
"https://www.google.com/maps/place/Chris+Arena,+CPA,+PLLC/data=!4m7!3m6!1s0x89ace47281dbd73b:0xd25f8de6c5cc1b6c!8m2!3d35.9709249!4d-78.9467705!16s%2Fg%2F11bw1xss2c!19sChIJO9fbgXLkrIkRbBvMxeaNX9I","Chris Arena, CPA, PLLC",5.0,8,Certified public accountant,"3333 Durham-Chapel Hill Blvd suite d-200, Durham, NC 27707, United States","X3C3+97 Durham, North Carolina, USA",http://www.chrisarenacpa.com/,+1 919-808-2590,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tTRVtTKcYB9rpOU40DfJFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.49265&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:17:59.639Z,,
"https://www.google.com/maps/place/My+iTax+Services,+LLC/data=!4m7!3m6!1s0x88547dd92ec027c7:0x2e7bab7a296d475a!8m2!3d36.0299844!4d-78.9243273!16s%2Fg%2F11hf2bcxfp!19sChIJxyfALtl9VIgRWkdtKXqrey4","My iTax Services, LLC",5.0,7,Tax preparation service,"1921 N Pointe Dr Suite 225, Durham, NC 27705, United States","23HG+X7 Durham, North Carolina, USA",http://www.myitax.com/,,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMr8Oo4oetMBwlbUPYpQrZVOiDJ2k-fgS582bUE=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:04.629Z,,
"https://www.google.com/maps/place/Clark+Tax+%26+Business+Solutions/@36.0017056,-78.883559,11z/data=!3m1!4b1!4m6!3m5!1s0x420fe264915aa9c3:0x448920b453013aca!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11tg8vt8jg",Clark Tax & Business Solutions,5.0,1,Tax assessor,,,https://clarktaxonline.com/?utm_campaign=gmb,+1 984-219-2177,Closed ⋅ Opens 10 am Mon,,,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:11.405Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ace49ae7c8ea4f:0x92905d5cfc4d9ff1!8m2!3d35.9945422!4d-78.8700268!16s%2Fg%2F1tz76vn7!19sChIJT-rI55rkrIkR8Z9N_FxdkJI,H&R Block,4.6,136,Tax preparation service,"1100 N Miami Blvd Ste 611, Durham, NC 27703, United States","X4VH+RX Durham, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/durham/31924/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 919-683-1040,,,https://lh3.googleusercontent.com/p/AF1QipOb9qXWX73GFkgdxx1pkSC7TD5Tg0h5lNNRgbaE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:14.285Z,,
https://www.google.com/maps/place/Mineral+Springs+Tax+%26+Accounting/data=!4m7!3m6!1s0x89acfb5ffeefd0c3:0x2dc53c0410a23b10!8m2!3d35.9825214!4d-78.8214298!16s%2Fg%2F11ptmhf0tr!19sChIJw9Dv_l_7rIkREDuiEAQ8xS0,Mineral Springs Tax & Accounting,4.9,44,Accountant,"3733 Wake Forest Hwy, Durham, NC 27703, United States","X5MH+2C Durham, North Carolina, USA",https://www.mineralspringstax.com/,+1 919-973-1169,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8i_9waoQKEUmnQdujUbmxy90dsgn5TkpKC3ioI62j-0S0I4FFOqA_cjMf_iO9hR8ZHxqNowpDWfmDBLLFRFlB3RJdH4exFnR1aksSiVHU9tSjE9nx4K-cQPSGY7WbTkDQGVSG=w408-h544-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:19.478Z,,
https://www.google.com/maps/place/OFECS/data=!4m7!3m6!1s0x89ace39ca50808a1:0xaffc1ffbfae5382d!8m2!3d36.0174364!4d-78.8886839!16s%2Fg%2F11c2y5v562!19sChIJoQgIpZzjrIkRLTjl-vsf_K8,OFECS,4.7,3,Tax preparation service,"311 Howard St, Durham, NC 27704, United States","2486+XG Durham, North Carolina, USA",http://www.ofecs.com/,+1 919-489-7564,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFV3J0g6AgfbjA1E3LYz-6cNn0A_3GrOUBbiKHW4gYRo2aCsV01x37Tt8qdPoePgnXOx-9GgpSO9oqzYicXUWtoEU1sPuc9o6loQ0n-zScu7Crk4D2P-rUdoiO5yQYRGbZ2SKARQ=w480-h240-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:24.498Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89ace3a5709496f7:0xbfa9d1a40ecac356!8m2!3d36.0359816!4d-78.8907328!16s%2Fg%2F1wl4rgpp!19sChIJ95aUcKXjrIkRVsPKDqTRqb8,H&R Block,4.7,94,Tax preparation service,"3500 N Roxboro St Unit 48, Durham, NC 27704, United States","24P5+9P Durham, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/durham/31928/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 919-317-4288,,,https://lh3.googleusercontent.com/p/AF1QipOj7_OL2BgtPFlFVg2YxrUR4NOW9wrWLO_7754G=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:27.457Z,,
https://www.google.com/maps/place/Joslin+Accountant/data=!4m7!3m6!1s0x89ace5c7fdae5b2f:0x61b2f2f414f1dd36!8m2!3d36.0043859!4d-78.9029438!16s%2Fg%2F11nwctd_z1!19sChIJL1uu_cflrIkRNt3xFPTysmE,Joslin Accountant,,,Accountant,"709 Washington St, Durham, NC 27701, United States","233W+QR Durham, North Carolina, USA",,+1 984-201-9374,Open ⋅ Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5oDUiV1pzRX-he9KELBzaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.92932&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:32.278Z,,
"https://www.google.com/maps/place/Self+%26+Associates+CPAs,+PC/data=!4m7!3m6!1s0x89ace1470c2e8337:0xfa4fbf995214d81e!8m2!3d36.02547!4d-78.949711!16s%2Fg%2F1tkc7k22!19sChIJN4MuDEfhrIkRHtgUUpm_T_o","Self & Associates CPAs, PC",3.4,5,Accounting firm,"3200 Croasdaile Dr STE 205, Durham, NC 27705, United States","23G2+54 Durham, North Carolina, USA",http://selfandassociates.com/,+1 919-383-4101,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyErrhvJJwZOyLOGDasmgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.95369&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-19T15:18:37.235Z,,
