placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
https://www.google.com/maps/place/Be+Well+Black+Mountain/data=!4m7!3m6!1s0x8859f9aa6ebcd771:0xf64942820e284d16!8m2!3d35.6033583!4d-82.3180055!16s%2Fg%2F11t5lnxbh1!19sChIJcde8bqr5WYgRFk0oDoJCSfY,Be Well Black Mountain,5.0,4,Wellness center,"10 E Market St Suite D, Black Mountain, NC 28711, United States","JM3J+8Q Black Mountain, North Carolina, USA",http://www.bewellblackmountain.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CT8Zrpqz7rhPXXSLkbaWQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.548973&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:01:58.754Z,LGBTQ+ friendly,
https://www.google.com/maps/place/GenesisCare+USA+of+North+Carolina+P.A./data=!4m7!3m6!1s0x8859f30108eaf551:0x3dd158bda954950d!8m2!3d35.5556615!4d-82.5224148!16s%2Fg%2F1260bl8cj!19sChIJUfXqCAHzWYgRDZVUqb1Y0T0,GenesisCare USA of North Carolina P.A.,4.3,29,Cancer treatment center,"20 Medical Park Dr, Asheville, NC 28803, United States","HF4H+72 Asheville, North Carolina, USA",https://www.genesiscareus.com/en/our-locations/asheville-usr?utm_source=google&utm_medium=organic&utm_campaign=gmb_listings&utm_term=button&utm_content=visit_website,+1 828-253-7077,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrAXqcaGiHRZxX67iVjq63W-sF7VOkWep6ov09NgtRx1wVAF78sJdV2wHBchLKjETeCxcr8k6I4GuIspPjeduEZN_CKSsBIMzqajYhmuoVLNv5qT8Ysms-C4ozjYSqIs1G4ZNMQ=w408-h240-k-no-pi0-ya20-ro0-fo100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:03.897Z,,
https://www.google.com/maps/place/Julian+F.+Keith+Alcohol+and+Drug+Abuse+Treatment+Center/data=!4m7!3m6!1s0x8859f9a4754f6fe1:0x37a9025b312c5d94!8m2!3d35.612933!4d-82.3518694!16s%2Fg%2F11hy9nmvsp!19sChIJ4W9PdaT5WYgRlF0sMVsCqTc,Julian F. Keith Alcohol and Drug Abuse Treatment Center,4.7,42,Addiction treatment center,"201 Tabernacle Rd, Black Mountain, NC 28711, United States","JJ7X+57 Black Mountain, North Carolina, USA",https://www.ncdhhs.gov/divisions/state-operated-healthcare-facilities/facilities/alcohol-and-drug-abuse-treatment-centers#JulianFKeith-5355,+1 828-257-6200,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOz6qqCPmg7RScEhFlgot5WspvdpybZAl6sCGTm=w408-h266-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:08.641Z,,
https://www.google.com/maps/place/Sabbath+Wellness/data=!4m7!3m6!1s0x8859f96cb97a504b:0x3dfec18b9ad0a557!8m2!3d35.6129604!4d-82.3325173!16s%2Fg%2F11kk1bltcb!19sChIJS1B6uWz5WYgRV6XQmovB_j0,Sabbath Wellness,5.0,17,Health spa,"25 Goldmont St, Black Mountain, NC 28711, United States","JM78+5X Black Mountain, North Carolina, USA",https://www.sabbathwellness.com/,,Closes soon ⋅ 8 pm ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipMFp76j-7AOzdj9sGS4KtUCLAbMM0lXzUrCXvUG=w408-h272-k-no,true,10 am–8 pm,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:13.761Z,LGBTQ+ friendly,
https://www.google.com/maps/place/StrengthX/data=!4m7!3m6!1s0x88598c8a37baaaab:0xc48f6d2485c891df!8m2!3d35.614138!4d-82.324523!16s%2Fg%2F11hy_yp95m!19sChIJq6q6N4qMWYgR35HIhSRtj8Q,StrengthX,5.0,67,Health consultant,"411 W State St, Black Mountain, NC 28711, United States","JM7G+M5 Black Mountain, North Carolina, USA",https://strengthx.me/,+1 828-505-7200,,https://lh3.googleusercontent.com/p/AF1QipOCo9aLpqvQT4v3vc5ooVh0pja1oZLiN9h_0a11=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:16.672Z,,
"https://www.google.com/maps/place/Black+Mountain+Substance+Abuse+Treatment+Center+for+Women/@35.6102613,-82.3743427,17z/data=!3m1!4b1!4m6!3m5!1s0x8859f9bb8c407501:0x6fd0f8b25c1719fe!8m2!3d35.6102613!4d-82.3743427!16s%2Fg%2F11b6_n407r",Black Mountain Substance Abuse Treatment Center for Women,4.4,18,Addiction treatment center,"741 Old US Hwy 70, Swannanoa, NC 28778, United States","JJ6G+47 Swannanoa, North Carolina, USA",http://www.ncdps.gov/Adult-Corrections/Alcohol-Chemical-Dependency-Programs/Black-Mountain-Treatment-Center,+1 828-669-4174,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:23.339Z,,
https://www.google.com/maps/place/Phoenix+Physical+Therapy/data=!4m7!3m6!1s0x8859f9a25ae47739:0xc4499b607164cf77!8m2!3d35.609078!4d-82.3527756!16s%2Fg%2F1vbl898_!19sChIJOXfkWqL5WYgRd89kcWCbScQ,Phoenix Physical Therapy,5.0,62,Physical therapy clinic,"Swannanoa Valley Medical Center, 997 Old US Hwy 70 Suite D, Black Mountain, NC 28711, United States","JJ5W+JV Black Mountain, North Carolina, USA",https://phoenixphysicaltherapy.com/black-mountain/?utm_source=extnet&utm_medium=Yext,+1 828-669-6896,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNfMx_P7JcQXg-FjxvLOUlpviG8czSc3miPVfhU=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:28.272Z,,
"https://www.google.com/maps/place/First+at+Blue+Ridge/@35.6217389,-82.2800715,17z/data=!3m1!4b1!4m6!3m5!1s0x8859ffdf7ede3f19:0x8a573169211b6a26!8m2!3d35.6217389!4d-82.2800715!16s%2Fg%2F11vdqqhzg2",First at Blue Ridge,3.3,14,Halfway house,"32 Knox Rd, Black Mountain, NC 28711, United States","JPC9+MX Black Mountain, North Carolina, USA",http://www.firstinc.org/,+1 828-669-0011,Closed ⋅ Opens 6 am Mon,,true,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:35.194Z,,
"https://www.google.com/maps/place/AdventHealth+Infusion+Center+Hendersonville/@35.389345,-82.487373,17z/data=!3m1!4b1!4m6!3m5!1s0x8859ebc5218ab207:0xd7db5aec92bce0ad!8m2!3d35.389345!4d-82.487373!16s%2Fg%2F11g98lrtdp",AdventHealth Infusion Center Hendersonville,5.0,1,Medical clinic,"50 Hospital Dr #4b, Hendersonville, NC 28792, United States","9GQ7+P3 Hendersonville, North Carolina, USA",https://www.adventhealth.com/hospital/adventhealth-hendersonville,+1 828-681-2917,,,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:40.146Z,,
https://www.google.com/maps/place/Black+Mountain+Massage+%26+Wellness/data=!4m7!3m6!1s0x8859f999cdccd659:0x60a7df8bb52afab4!8m2!3d35.6187568!4d-82.3183751!16s%2Fg%2F11s2g787s5!19sChIJWdbMzZn5WYgRtPoqtYvfp2A,Black Mountain Massage & Wellness,5.0,251,Massage therapist,"106 S Ridgeway Ave, Black Mountain, NC 28711, United States","JM9J+GJ Black Mountain, North Carolina, USA",https://www.blackmountainmassageandwellness.com/,+1 828-674-6188,"Open ⋅ Closes 8:30 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2zGNWxtHznB_LnbNdW2ps7tVzy8D0-E122BnR=w408-h544-k-no,true,9 am–8:30 pm,9 am–8:30 pm,11 am–7 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:45.199Z,LGBTQ+ friendly,
https://www.google.com/maps/place/SEPT+Physical+Therapy/data=!4m7!3m6!1s0x8859f9a064bcb587:0xdb7876e1fb62de04!8m2!3d35.6090226!4d-82.3464999!16s%2Fg%2F11csb0sngl!19sChIJh7W8ZKD5WYgRBN5i--F2eNs,SEPT Physical Therapy,4.9,72,Physical therapist,"109 WNC Shopping Center Dr, Black Mountain, NC 28711, United States","JM53+JC Black Mountain, North Carolina, USA",https://www.septphysicaltherapy.com/,+1 828-357-9050,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=07Z-DBUjkBH8xSDA7lahbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.34308&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9:30 am–6:30 pm,9 am–6 pm,9:30 am–6:30 pm,9 am–1:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:50.203Z,,
https://www.google.com/maps/place/Mission+Cancer+Center/data=!4m7!3m6!1s0x8859f3488c9d17b7:0xb9eb9a907131410a!8m2!3d35.5792224!4d-82.5522451!16s%2Fg%2F1hdz6rbd1!19sChIJtxedjEjzWYgRCkExcZCa67k,Mission Cancer Center,4.5,19,Cancer treatment center,"21 Hospital Dr, Asheville, NC 28801, United States","HCHX+M4 Asheville, North Carolina, USA",https://www.missionhealth.org/locations/mission-cancer-center?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 828-213-2500,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrn899SEyKwW-aoUY8NYnkyssqJVuu1TheBdnTH35M4-FnjH7CvcnU8cb-UVPgGe-SCNlFX5iqizTNQXPJ6yX4BjCwidKM2zbfYCGzDQsA1J0smwBkye8RnU7XFl6J2onfLFsw2=w408-h240-k-no-pi-20-ya0-ro-0-fo100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:55.319Z,,
https://www.google.com/maps/place/EESystem+Black+Mountain/data=!4m7!3m6!1s0x8859f95f79c747f9:0xccb3ffed4404d32f!8m2!3d35.6272769!4d-82.3108271!16s%2Fg%2F11krh62s7b!19sChIJ-UfHeV_5WYgRL9MERO3_s8w,EESystem Black Mountain,,,Wellness hotel,"528 Padgettown Rd, Black Mountain, NC 28711, United States","JMGQ+WM Black Mountain, North Carolina, USA",https://eesystemblackmountain.com/,+1 828-606-1915,,https://lh3.googleusercontent.com/p/AF1QipPFB1t1lLFO9-KsJKJXDEmXjQeRvni2D9QneQww=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:02:58.072Z,,
https://www.google.com/maps/place/Southern+Ketamine+Clinics/data=!4m7!3m6!1s0x8859f3ebee2f5639:0x422d31a53bc1541!8m2!3d35.5296138!4d-82.5285505!16s%2Fg%2F11r10h4y6c!19sChIJOVYv7uvzWYgRQRW8UxrTIgQ,Southern Ketamine Clinics,4.9,33,Medical clinic,"1212 Hendersonville Rd, Asheville, NC 28803, United States","GFHC+RH Asheville, North Carolina, USA",http://www.southernketamineclinics.com/,+1 828-407-6631,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ecwBcXJqvWkfsJcYktAMpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.537865&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:03.027Z,Identifies as women-owned,
https://www.google.com/maps/place/AYA+Acupuncture+Studio/data=!4m7!3m6!1s0x8859f98861a6e893:0xedec5cc4fba73848!8m2!3d35.6177376!4d-82.3183751!16s%2Fg%2F11j8fwsldh!19sChIJk-imYYj5WYgRSDin-8Rc7O0,AYA Acupuncture Studio,5.0,15,Acupuncturist,"113 Richardson Blvd, Black Mountain, NC 28711, United States","JM9J+3J Black Mountain, North Carolina, USA",http://ayaacu.com/,+1 828-357-7175,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOtdQsxLb3a76Rec_2lsaO5sOr7JUYH92GV5pUt=w408-h519-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:07.995Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Melinda+Halford,+PT,+MFA,+CLT,+Cert.+MDT+%2F+Front+Porch+Physical+Therapy/data=!4m7!3m6!1s0x8859f3a44dfc4f57:0xbf69934f9a2f40bd!8m2!3d35.6177071!4d-82.3184252!16s%2Fg%2F11h9vk1t3r!19sChIJV0_8TaTzWYgRvUAvmk-Tab8","Melinda Halford, PT, MFA, CLT, Cert. MDT / Front Porch Physical Therapy",5.0,9,Physical therapist,"113 Richardson Blvd, Black Mountain, NC 28711, United States","JM9J+3J Black Mountain, North Carolina, USA",http://www.frontporchpt.com/,+1 828-712-1340,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOBx8ZMK5gxltx2Ytx0H4WLU3O2uqMlftxlL0cG=w408-h392-k-no,true,Closed,9 am–5 pm,11 am–5 pm,9 am–5 pm,11 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:12.977Z,,
"https://www.google.com/maps/place/Vital+Care+of+Asheville/@35.5148254,-82.5227146,17z/data=!3m1!4b1!4m6!3m5!1s0x8859f3a9e3d81621:0xd8e9c4016a063bb6!8m2!3d35.5148254!4d-82.5227146!16s%2Fg%2F11sdm7w5z8",Vital Care of Asheville,5.0,31,Pharmacy,"70 Peachtree Rd #110, Asheville, NC 28803, United States","GF7G+WW Asheville, North Carolina, USA",http://www.vcasheville.com/,+1 828-579-3640,Closed ⋅ Opens 8 am Mon,,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:19.791Z,,
https://www.google.com/maps/place/Andrea+Massage/data=!4m7!3m6!1s0x8859f94eb737b0fb:0xf5d56991a9e3c3ce!8m2!3d35.6090763!4d-82.3528242!16s%2Fg%2F11rsr9kkgt!19sChIJ-7A3t075WYgRzsPjqZFp1fU,Andrea Massage,5.0,16,Massage therapist,"Swannanoa Valley Medical Center, Suite C, 997 Old US Hwy 70 Suite C, Black Mountain, NC 28711, United States","JJ5W+JV Black Mountain, North Carolina, USA",http://andreamassage.com/,+1 856-297-4785,Closed ⋅ Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMdQ5HP7zkp7keEkMw7GNagvj7bUbXzzJ3CVD51=w408-h321-k-no,true,Closed,Closed,Closed,8 am–7 pm,Closed,8 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:25.010Z,,
https://www.google.com/maps/place/Care+Reflexology/data=!4m7!3m6!1s0x8859f9a25ae47739:0x9ac12e4af643c18!8m2!3d35.6186051!4d-82.3160005!16s%2Fg%2F11cjpbkw2n!19sChIJOXfkWqL5WYgRGDxkr-QSrAk,Care Reflexology,4.8,6,Reflexologist,"The Center Within, 130 Center Ave, Black Mountain, NC 28711, United States","JM9M+CH Black Mountain, North Carolina, USA",http://www.carereflexology.com/,+1 828-808-2956,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxWa60KtCgzjSy3M8hCIG7mNxFWK_EC5pNu88u=w408-h612-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2025-09-28T23:03:29.764Z,Identifies as women-owned,
