placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,error
https://www.google.com/maps/place/Primary+Electrical+Solutions+LLC/data=!4m7!3m6!1s0x8668f45b6305011b:0xb3f3f25742d3727a!8m2!3d27.7154358!4d-97.4467674!16s%2Fg%2F11cjtj1q4r!19sChIJGwEFY1v0aIYRenLTQlfy87M,Primary Electrical Solutions LLC,4.9,56,Electrician,,"2003 Saratoga Blvd unit j, Corpus Christi, TX 78417, United States","PH83+57 South Side, Corpus Christi, TX, USA",,+1 361-994-0099,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGTGzV0wjROh2MWSX1wFT4EV-SmdRQ2BckdAfX=w408-h306-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:08.518Z,,
https://www.google.com/maps/place/Solar+Power+Integrator/data=!4m7!3m6!1s0x8668f7761b813535:0x377332642f881952!8m2!3d27.6237158!4d-97.3084149!16s%2Fg%2F11h37q9p79!19sChIJNTWBG3b3aIYRUhmIL2Qyczc,Solar Power Integrator,5.0,38,Solar energy company,,"582 Yorktown Blvd Suite B, Corpus Christi, TX 78418, United States","JMFR+FJ Flour Bluff, Corpus Christi, TX, USA",http://www.solarpowerintegrator.com/,+1 361-360-1800,"Closed · Opens 8 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNgfQv5DtuuuQNCfvY31rKRyAnsdYIM840UBtCL=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:13.471Z,,
https://www.google.com/maps/place/Swift+Air/data=!4m7!3m6!1s0x86685f06dd65b1d7:0xb4a4b9104af5a614!8m2!3d27.796264!4d-97.413338!16s%2Fg%2F11p3g6164k!19sChIJ17Fl3QZfaIYRFKb1ShC5pLQ,Swift Air,4.5,271,Air conditioning repair service,,"2101 Leopard St, Corpus Christi, TX 78408, United States","QHWP+GM Central City, Corpus Christi, TX, USA",https://www.swiftaircc.com/,+1 361-882-2111,,https://lh3.googleusercontent.com/p/AF1QipN6tDC2OBWHzqLrReWHqnimd2eRBXU57eyB1Hwe=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:18.995Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Texas+Air+Conditioning+and+Heating+LLC/data=!4m7!3m6!1s0x8668f5b2de621311:0x3ff72a2af5c5a8bd!8m2!3d27.6715142!4d-97.4090175!16s%2Fg%2F11fcq24d97!19sChIJERNi3rL1aIYRvajF9Soq9z8,Texas Air Conditioning and Heating LLC,4.9,119,Air conditioning contractor,,"7653 Dallas St, Corpus Christi, TX 78413, United States","MHCR+J9 South Side, Corpus Christi, TX, USA",https://www.texasac361.com/,+1 361-633-4235,,https://lh3.googleusercontent.com/p/AF1QipNlqyEDZCAGe4r2miUlWq0oyhvSSKWnltCXBJc7=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:23.929Z,,
https://www.google.com/maps/place/L+%26+H+Armature+Works/data=!4m7!3m6!1s0x86685e47b0bc575f:0x9088555a8f18930d!8m2!3d27.7864163!4d-97.4144301!16s%2Fg%2F1vxcwvnk!19sChIJX1e8sEdeaIYRDZMYj1pViJA,L & H Armature Works,4.8,30,Auto parts store,,"2224 Marguerite St, Corpus Christi, TX 78405, United States","QHPP+H6 Central City, Corpus Christi, TX, USA",,+1 361-882-3972,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3i1fbQYu5KUmftjoSBVfUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.557594&pitch=0&thumbfov=100,false,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:29.001Z,,
https://www.google.com/maps/place/TPC+Generator+Solutions/data=!4m7!3m6!1s0x8668fb08ff16cd49:0xc5ef674145af03ce!8m2!3d27.5956013!4d-97.2340251!16s%2Fg%2F11m6_qgdbt!19sChIJSc0W_wj7aIYRzgOvRUFn78U,TPC Generator Solutions,5.0,2,Electric generator shop,,"13965 Fortuna Bay Dr, Corpus Christi, TX 78418, United States","HQW8+69 Padre Island, Corpus Christi, TX, USA",https://www.tpcgenerator.com/,+1 361-445-9266,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPhJ_HAW4Zsfsfe1SSzVtqf2vgOPYEU1O1AZf8m=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:33.915Z,,
https://www.google.com/maps/place/Zeller+Electric+Co/data=!4m7!3m6!1s0x86685fb284452a63:0x165fef50a36cc4a!8m2!3d27.7709918!4d-97.4061546!16s%2Fg%2F1262vcz30!19sChIJYypFhLJfaIYRSsw2CvX-ZQE,Zeller Electric Co,3.0,1,Electrician,,"1656 17th St, Corpus Christi, TX 78404, United States","QHCV+9G Central City, Corpus Christi, TX, USA",http://mylocalusbusiness.com/,+1 361-292-1205,Open · Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sc-mh3Lq-6GjOPy77UtDSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.13563&pitch=0&thumbfov=100,false,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:38.839Z,,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x8668f5904c233d29:0xdb42cda4d8e5c5b9!8m2!3d27.7145547!4d-97.3814771!16s%2Fg%2F11gzycckb!19sChIJKT0jTJD1aIYRucXl2KTNQts,Northern Tool + Equipment,4.3,315,Tool store,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery,"4914 S Padre Island Dr #110, Corpus Christi, TX 78411, United States","PJ79+RC Central City, Corpus Christi, TX, USA",https://www.northerntool.com/store/corpuschristitx-store-corpuschristi-tx,+1 361-288-4994,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOAKs6Nr3t4wK2J7b57QuvjclbZsbrp_PD4c-qI=w408-h272-k-no,true,8 am–6 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:43.826Z,,
"https://www.google.com/maps/place/Dave%27s+Electrical+Services,+Inc./data=!4m7!3m6!1s0x86685e6400000001:0xe70f039fc9855d9!8m2!3d27.952536!4d-97.5493763!16s%2Fg%2F1262gmzwq!19sChIJAQAAAGReaIYR2VWY_DnwcA4","Dave's Electrical Services, Inc.",5.0,13,Electrician,,,,,+1 361-563-4946,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjJlY9W6Qh3XsT3SOkbcdPd3Dh4CWpB1yVY3TjnvZWE03OoBSlmZqgb_vrC1w3Oh-G1AIX0KhoCbiq_VjYkMDjbp-N4PyiB4EVWNkcD4ZyUQsecHat7-d1G9fv4kI6kZp3K2uwHw=w408-h369-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:48.545Z,Identifies as women-owned,
https://www.google.com/maps/place/Major+Electric/data=!4m7!3m6!1s0x86687ad4e6b24d8f:0x9fe7a2e97ca1ce71!8m2!3d27.9644595!4d-97.609889!16s%2Fg%2F1tvgvs82!19sChIJj02y5tR6aIYRcc6hfOmi558,Major Electric,4.8,23,Electrician,,,,,+1 361-774-0066,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMqpd4POlHEd4AeprEbkIc-iZsWoP6OAKj_uRvY=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:53.227Z,,
https://www.google.com/maps/place/Pelican+Electric-CC+LLC/data=!4m7!3m6!1s0x8668f5dae38d039d:0xfe7fed943eb2eff7!8m2!3d27.701793!4d-97.3713545!16s%2Fg%2F11y8ssck54!19sChIJnQON49r1aIYR9--yPpTtf_4,Pelican Electric-CC LLC,5.0,13,Electrical installation service,,"5701 Curtis Clark Dr Suite 1, Corpus Christi, TX 78412, United States","PJ2H+PF South Side, Corpus Christi, TX, USA",https://pelicanelectric-cc.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,+1 361-445-7789,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bgg1swzRh6_gO9zQ5T7YtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.76486&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:25:58.187Z,,
"https://www.google.com/maps/place/Power+Repair+Service,+Inc./data=!4m7!3m6!1s0x866860eafa797d01:0xdb3e0079a1104feb!8m2!3d27.791491!4d-97.462!16s%2Fg%2F1td20ptd!19sChIJAX15-upgaIYR608QoXkAPts","Power Repair Service, Inc.",5.0,1,Machine shop,,"314 Mc Bride Ln, Corpus Christi, TX 78408, United States","QGRQ+H6 Central City, Corpus Christi, TX, USA",https://powerrepair.net/,+1 361-289-1471,,https://lh3.googleusercontent.com/p/AF1QipMrKXfv6m3C3BSDfgR35m2I2803EN1SjbJwb0o=w513-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:00.854Z,,
"https://www.google.com/maps/place/RH+Electrical+and+Maintenance,+Inc./data=!4m7!3m6!1s0x86685feecb96c767:0x5e93c2d18b7b5113!8m2!3d27.7436398!4d-97.4233062!16s%2Fg%2F11c0xddqnc!19sChIJZ8eWy-5faIYRE1F7i9HCk14","RH Electrical and Maintenance, Inc.",5.0,10,Electrician,,"4531 Ayers St Suite 314, Corpus Christi, TX 78415, United States","PHVG+FM Central City, Corpus Christi, TX, USA",http://rhelectricalandmaintenance.com/?y_source=1_OTA5MjYwNDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 361-334-1219,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM9APfEfpL6J2iGCsP_zk1hjJK036xfmwC5lMPh=w408-h318-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:05.720Z,,
https://www.google.com/maps/place/Salmon+Electric/data=!4m7!3m6!1s0x8668f41374917c31:0x1f0235acf308b053!8m2!3d27.6514315!4d-97.3708985!16s%2Fg%2F1tql569v!19sChIJMXyRdBP0aIYRU7AI86w1Ah8,Salmon Electric,4.3,4,Electrician,,"7621 Bay Dr, Corpus Christi, TX 78414, United States","MJ2H+HJ South Side, Corpus Christi, TX, USA",https://usmaperx.org/details/salmon-electric-ChIJMXy,+1 361-991-6595,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1IEMyDgVNR_HtGrXy9LY2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.58133&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:08.651Z,,
https://www.google.com/maps/place/Baytech+Electric+Service/data=!4m7!3m6!1s0x8668f53833e2f4ef:0x4b72fc9abdaf2bcb!8m2!3d27.7084237!4d-97.3856157!16s%2Fg%2F11tfxd8ycw!19sChIJ7_TiMzj1aIYRyyuvvZr8cks,Baytech Electric Service,5.0,9,Electrician,,"4905 Curtis Clark Dr, Corpus Christi, TX 78411, United States","PJ57+9Q South Side, Corpus Christi, TX, USA",http://baytechelectricservice.com/,+1 361-461-4117,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipM9FF2vqJhi05NLOWI-99ZbHyg-h7FKQ7YDP1i0=w408-h306-k-no,true,2–5:30 pm,2–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:13.510Z,Identifies as Latino-owned,
https://www.google.com/maps/place/South+Texas+Comfort+Control+L.L.C/data=!4m7!3m6!1s0x86685fa5697cc7b5:0x97457a2ad86857e5!8m2!3d27.6720151!4d-97.2814086!16s%2Fg%2F11rdy2wpf0!19sChIJtcd8aaVfaIYR5Vdo2Cp6RZc,South Texas Comfort Control L.L.C,5.0,146,HVAC contractor,,"820 NAS Dr Suite A, Corpus Christi, TX 78418, United States","MPC9+RC Flour Bluff, Corpus Christi, TX, USA",https://stccaire.com/?utm_source=gbp,+1 361-691-6171,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFOGPPx5ZiFTar2NLDkYIbjcgo_GRar3q-bKUr=w408-h306-k-no,true,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:18.611Z,,
https://www.google.com/maps/place/Corpus+Christi+Electric+Co/data=!4m7!3m6!1s0x86685e6aa80c3349:0x6d1036ce17a13bd7!8m2!3d27.7961756!4d-97.4164776!16s%2Fg%2F1tfjr3w5!19sChIJSTMMqGpeaIYR1zuhF842EG0,Corpus Christi Electric Co,4.7,23,Electrical supply store,· In-store pick-up · Delivery,"2323 Leopard St, Corpus Christi, TX 78408, United States","QHWM+FC Central City, Corpus Christi, TX, USA",http://cc-electric.com/,+1 361-882-2564,"Closed · Opens 7:30 am Mon

Confirmed by phone call 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaURdkTB4kp3ivlw8BSf9to-5AKm1_kRxDNobVMptGWdaV0NDlBlBfu1o5LE3XlGRLhpA0vkorjCC64p4UzVGIsxud7vq6DNqV0yXLdbgjahQjXMfbT7L6svDQBb_82kOn3f-p=w426-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:23.498Z,,
https://www.google.com/maps/place/Garza+Electrical+Motor+Services/data=!4m7!3m6!1s0x86685fad6d07c019:0x8e3a2cfdb5ecf734!8m2!3d27.7715039!4d-97.4047338!16s%2Fg%2F1tywycpc!19sChIJGcAHba1faIYRNPfstf0sOo4,Garza Electrical Motor Services,5.0,11,Electric motor repair shop,,"1800 Ayers St, Corpus Christi, TX 78404, United States","QHCW+J4 Central City, Corpus Christi, TX, USA",,+1 361-884-3602,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fbHIHFj7XAnqPOjxrggn9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.09732&pitch=0&thumbfov=100,false,9 am–12 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2026-01-10T21:26:28.340Z,,
