placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Koplum/data=!4m7!3m6!1s0x88ec3f812e5d1267:0xcced794476e1af34!8m2!3d45.5198185!4d-122.696005!16s%2Fg%2F11y1xl4vnn!19sChIJZxJdLoE_7IgRNK_hdkR57cw,Koplum,,,Water damage restoration service,"2168 SW Kings Ct, Portland, OR 97205, United States","G893+WH Portland, Oregon, USA",https://koplum.com/areas/portland/,+1 971-342-6583,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXD61lhUctwDAfxX-UHYjBehz2DUajIP8efu1GVlQPFn9_6JbSTqg2DPYQD8jaJLnjnGKd7UtUbpVqdDs3BjKlMbaguEfvqBJcb4Nk3ZwNdtW0K3VIpWhyIK0P7p0hPgI9mSA=w408-h323-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:03.953Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x54950b71f3151471:0x8f185f19d3f69f79!8m2!3d45.5207927!4d-122.6801781!16s%2Fg%2F11j11yx3fv!19sChIJcRQV83ELlVQReZ_20xlfGI8,Roto-Rooter Plumbing & Water Cleanup,4.8,2244,Plumber,"519 SW Park Ave #303, Portland, OR 97205, United States","G8C9+8W Portland, Oregon, USA",https://www.rotorooter.com/portland/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 503-937-1807,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5IjfvPGyELDYzUPsVD6dVvwNThm-kNh-JoXloJaGMeSTxKSPPoZNmPdsm4g8eEnjTk6d7vNCmbHB1MY85Anqa0VHpf3wavw-AIGokxMHexVUySKL9KXeQDlmgFTVzxq_eS6pcrg=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:09.073Z,,,
https://www.google.com/maps/place/Charter+Construction/data=!4m7!3m6!1s0x54950a63a2f972ff:0xec310e274ef5c184!8m2!3d45.4956472!4d-122.6580115!16s%2Fg%2F1tfbbw5_!19sChIJ_3L5omMKlVQRhMH1TicOMew,Charter Construction,4.4,85,General contractor,"3747 SE 8th Ave, Portland, OR 97202, United States","F8WR+7Q Portland, Oregon, USA",https://chartercon.com/locations/or-portland/,+1 503-601-0291,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyy6HUHv46I9no8JkdSW_EHaHPC8MgxU21OclyBGKGdxC8Go-S-FGXalP8yB9T7TO27p2jYUJdQlPUxXZvdmuSRG9fP-g5DEzsdrmiJ9GJEefJCEn6TIU9ifi3PVioCTH-uRQM6ZAi92b4=w640-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:14.528Z,,,
https://www.google.com/maps/place/McBride+Restoration/data=!4m7!3m6!1s0x4a694fe108698541:0xd4cbc2036b50a4ea!8m2!3d45.5569554!4d-122.6664073!16s%2Fg%2F11w3z9c43l!19sChIJQYVpCOFPaUoR6qRQawPCy9Q,McBride Restoration,5.0,24,Water damage restoration service,"4636 N Williams Ave, Portland, OR 97211, United States","H84M+QC Portland, Oregon, USA",https://www.mcbriderestore.com/,+1 503-336-9272,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3dzNmAvY0by2WrUcv0tZdmNtuV507hOU9f_GoMfqufYpxYUimBCcna7HLxdZ31vu4DbuyAWNKoPn_slbSm_9J9gs6xhb2G002A_vbZ-YWBt84jHX4w8wxQulwfEfHsra4DiX0CQaULPAZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:19.774Z,,,
https://www.google.com/maps/place/The+Beaver+State+Mold/data=!4m7!3m6!1s0x89c81b1ad2db15ed:0x7024c7fd8ce06a05!8m2!3d45.5290115!4d-122.6579155!16s%2Fg%2F126134ftp!19sChIJ7RXb0hobyIkRBWrgjP3HJHA,The Beaver State Mold,4.8,5,Home inspector,"729 NE Oregon St, Portland, OR 97232, United States","G8HR+JR Portland, Oregon, USA",http://www.moldinspectoregon.com/,+1 971-290-1066,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSPYZoEhyKvyUDV-zN8J4rkNCLt76_KKkb-23OgHgF5rihbbNS_-LKcnnS9AUe-sCrBQ25aud2b2U84aEvrGmvNJ-lXOg5tkEygiO7tHWG9Hx0a1y7xqJvO86MJyRIDPvfd07w=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:24.936Z,,,
https://www.google.com/maps/place/Keystone+Industries+Inc/data=!4m7!3m6!1s0x549509d777badd51:0x30d3e2540eb5506d!8m2!3d45.5187018!4d-122.6835282!16s%2Fg%2F11g04r61q_!19sChIJUd26d9cJlVQRbVC1DlTi0zA,Keystone Industries Inc,4.9,48,Handyman/Handywoman/Handyperson,"1020 SW Taylor St #205, Portland, OR 97205, United States","G898+FH Portland, Oregon, USA",https://keystoneindustriesinc.pro/,+1 503-966-1218,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBJjlTGRNEq2l0nmcTSC3iH60lmbux01ZwrA3SbcD9bj694PutRr8PZLfW1q9GEXwiHm0l9WdiS_Pmc-h-eWpZLNXp5W4ZVGPRtMuj_D1JLEAhtTj3DXq4nbaLgseeVEI2PNkHMw=w514-h240-k-no,true,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:30.038Z,,,
https://www.google.com/maps/place/SERVPRO+of+Southwest+Portland/data=!4m7!3m6!1s0x54950b07310fd171:0x47cd16b12e6eba24!8m2!3d45.5379267!4d-122.7034599!16s%2Fg%2F11b7k7cbt7!19sChIJcdEPMQcLlVQRJLpuLrEWzUc,SERVPRO of Southwest Portland,4.8,303,Water damage restoration service,"2525 NW Wilson St, Portland, OR 97210, United States","G7QW+5J Portland, Oregon, USA",https://www.servpro.com/locations/or/servpro-of-southwest-portland?utm_medium=organic&utm_source=gbp,+1 503-777-9739,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7HPhPoz49EB1a87uQ4DGsveIXjTrJzJb8XXxzhtSgZ_Y1VCw5ZkQD4rRzCYlrKB8MjCMyCBjJ-YkbrOjhmsfZl3GP2YNEGyEcc4xdhJEe4EIMCiu8hraW2yWxnu1v6BTvuI_dCj25deFu=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:35.224Z,,,
https://www.google.com/maps/place/PuroClean+of+North+Portland/data=!4m7!3m6!1s0x5495a7a31faaac63:0x274202e92df64c51!8m2!3d45.5401622!4d-122.679263!16s%2Fg%2F11pcmqktnk!19sChIJY6yqH6OnlVQRUUz2LekCQic,PuroClean of North Portland,5.0,1,Water damage restoration service,"2303 N Randolph Ave, Portland, OR 97227, United States","G8RC+37 Portland, Oregon, USA",https://www.puroclean.com/portland-or-puroclean-north-portland?src=GMB,+1 971-254-1133,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbDqNuIWrMg5PLWKHjo3eMS-JaX0CdLAjIK5RRwpHIgDvHaaukg39KTDxg87H0JcDxS3XjiIaLCYo9XMWDRxNO-kqGcusXCsGFgoT0ShpjuUvwpWiIlteXQ64pPAHaZ7DGduIk=w408-h407-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:40.100Z,,,
https://www.google.com/maps/place/911+Restoration+of+Portland/data=!4m7!3m6!1s0x5495745c59332fe7:0x5f682f0aecec0c42!8m2!3d45.49776!4d-122.60239!16s%2Fg%2F1yg6nqz2_!19sChIJ5y8zWVx0lVQRQgzs7AovaF8,911 Restoration of Portland,4.5,162,Water damage restoration service,"5821 SE Powell Blvd, Portland, OR 97206, United States","F9XX+42 Portland, Oregon, USA",https://www.911restorationportland.com/,+1 503-208-9870,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerX2R99ny4hRVhjOA5Yn3WDkf8dcHL0t3xzdCYh5ic-RMu74EXX_5C3e-NpP-8EudvudYLakGPJ-zI7FN0hSwLqw70x-7mg8koQ1bcBXbuk00aDyZrw4cvUXdxSi3PW_0BolDQa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:45.167Z,,,
https://www.google.com/maps/place/PORTLAND+PAINTING+%26+RESTORATION+Inc/data=!4m7!3m6!1s0x54950a75b4ff066f:0x30fff5ed243d204f!8m2!3d45.5091849!4d-122.656267!16s%2Fg%2F1w2ytltq!19sChIJbwb_tHUKlVQRTyA9JO31_zA,PORTLAND PAINTING & RESTORATION Inc,4.9,81,Painting,"918 SE Stephens St, Portland, OR 97214, United States","G85V+MF Portland, Oregon, USA",https://paintpdx.com/,+1 503-236-7003,Closed · Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqk-7sNI_YM2Rmvd1WtFDe_ccOrIgZvfvoT76BoOvJxR0zjxR-tryQV5-42O6b6NP9kS93f_Mohu163QV6KTynIa1wUCDk1EVCbIvFz96fDUXdpxLvCU4Il_PX1e6_se5dVPd0=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:50.053Z,,,
https://www.google.com/maps/place/PNW+Restoration/data=!4m7!3m6!1s0x54950d204999a19f:0x87cf8c42fcc72082!8m2!3d45.4665093!4d-122.6955418!16s%2Fg%2F11g6ys719f!19sChIJn6GZSSANlVQRgiDH_EKMz4c,PNW Restoration,4.5,54,Water damage restoration service,"8029 SW 17th Ave, Portland, OR 97219, United States","F883+JQ Portland, Oregon, USA",https://pnwrestorationservices.com/,+1 503-506-4741,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2O7Ovk-4xhm3nx_pGcDK_jK_UEuldeOfg4v-Y0xpDFV1206yZNbtjacfVinMKBQlzMwabRSrwdh-Sqv3ezulS7vt7MEX9QK4cPoWsGmQDbtXl75DYVk572X2ncagwhJtnsCwv=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:54.972Z,,,
https://www.google.com/maps/place/Summit+Cleaning+%26+Restoration+Portland/data=!4m7!3m6!1s0x549571a9ab49cfab:0x37f58551222484be!8m2!3d45.5608176!4d-122.5458752!16s%2Fg%2F11rdc3q46l!19sChIJq89Jq6lxlVQRvoQkIlGF9Tc,Summit Cleaning & Restoration Portland,4.9,111,Building restoration service,"11305 NE Marx St suite b, Portland, OR 97220, United States","HF63+8J Portland, Oregon, USA",https://www.summitclean.com/water-damage-restoration-portland-oregon,+1 503-769-4333,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQyrWjw3koR5UccN_s9RZs3ZlN3nDbLAKxMpzEtBHzBmWB8FW8Y3uv_y4MSmteoYS0YTVF11KLBtrDx48RxLuBEZxYV2F4SNneAdYCAFNiJXJsFMZng-e0_OkPXFC_jYGvwcUpeE8XZC6J=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:06:59.954Z,,,
https://www.google.com/maps/place/Moving+Forward+Restoration+LLC/data=!4m7!3m6!1s0x54950a8450753169:0x9215a2dca2de63b3!8m2!3d45.4900992!4d-122.6400021!16s%2Fg%2F11c7093jtd!19sChIJaTF1UIQKlVQRs2PeotyiFZI,Moving Forward Restoration LLC,3.3,37,Water damage restoration service,"2528 SE Holgate Blvd #4748, Portland, OR 97202, United States","F9R5+2X Portland, Oregon, USA",,+1 503-451-9034,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocss34JnDP71Dm7pyaQYY8ebImJ8NdOC87qzT53KZOxpP7Ygp4TDfxwdQWuhbymJwSaeu2gAGxABLz36JKf_keu01c2uqHpk8grngsq4Y8LWp2KsP9mboAV_z6H60p9RMTSFnZKQ=w408-h249-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:07:04.705Z,,,
https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Portland/data=!4m7!3m6!1s0x23f33ba416a5f71f:0xc99e1b6b2c89c32!8m2!3d45.4941826!4d-122.715588!16s%2Fg%2F11ygrkvt0h!19sChIJH_elFqQ78yMRMpzIsrbhmQw,Voda Cleaning & Restoration of Portland,5.0,47,Water damage restoration service,,,https://myvoda.com/portland-or/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 503-479-4924,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0U3NdYrEU6637lCcT8PtQi1pVF-Ek8jrR7jWW-Afe6chnRSiSeXRMcNUpr9bCDqqXxNefGRwbUeZ8ewQ8YCrqx4OPzycxrjilIx9iSub_zPdPNM3FyeUsKsm8OU8Cu3hlVsHPpLiuZCxd=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2026-03-23T05:07:09.785Z,,,
