placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,info,error
"https://www.google.com/maps/place/Caleb+Group,+Inc./data=!4m7!3m6!1s0x8816cd3ddad1d881:0x7567f2f3d92fe54e!8m2!3d41.6695514!4d-86.2467078!16s%2Fg%2F1tjdxhys!19sChIJgdjR2j3NFogRTuUv2fPyZ3U","Caleb Group, Inc.",5.0,4,Accountant,"540 Carroll St, South Bend, IN 46601, United States","MQ93+R8 South Bend, Indiana, USA",http://www.calebgroup.com/,+1 574-288-8260,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xwbn8mXRGq0_UentOGRq9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.57264&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:47:48.142Z,,,
https://www.google.com/maps/place/Young%27s+Tax+Services/data=!4m7!3m6!1s0x8816ccd1114b6635:0x7dde00abb200f37c!8m2!3d41.6530178!4d-86.2495642!16s%2Fg%2F1tfc2mlt!19sChIJNWZLEdHMFogRfPMAsqsA3n0,Young's Tax Services,3.8,35,Tax preparation service,"2010 S Michigan St, South Bend, IN 46613, United States","MQ32+65 South Bend, Indiana, USA",,+1 574-282-4000,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ERfnxz7S17AWioIt95gAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.03459&pitch=0&thumbfov=100,false,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:47:53.320Z,,,
"https://www.google.com/maps/place/David+P+Aranowski+LLC/@41.6786921,-86.2482269,17z/data=!3m1!4b1!4m6!3m5!1s0x8816cd37d2061d4f:0xf78bebd4a345305!8m2!3d41.6786921!4d-86.2482269!16s%2Fg%2F1tsjf7mc",David P Aranowski LLC,4.2,5,Tax preparation service,"212 E Lasalle Ave, South Bend, IN 46617, United States","MQH2+FP South Bend, Indiana, USA",https://www.aranowskicpa.com/,+1 574-289-4821,Closed ⋅ Opens 8 am Mon,,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:00.303Z,,,
https://www.google.com/maps/place/Unity+Tax+Service/data=!4m7!3m6!1s0x8816cd4adcf57e2f:0x730a27562b8b09ce!8m2!3d41.6822898!4d-86.2554681!16s%2Fg%2F1tfb2lxv!19sChIJL3713ErNFogRzgmLK1YnCnM,Unity Tax Service,4.7,18,Tax preparation service,"514 N William St, South Bend, IN 46616, United States","MPJV+WR South Bend, Indiana, USA",,+1 574-234-9702,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hel7Qxu3w6_XQ0oGH8hb8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.934084&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:05.329Z,true,,
https://www.google.com/maps/place/Schroeder+May+%26+Associates/data=!4m7!3m6!1s0x8816cd343ec84131:0x5123ff2848fc7005!8m2!3d41.672561!4d-86.2461498!16s%2Fg%2F1tfbth6w!19sChIJMUHIPjTNFogRBXD8SCj_I1E,Schroeder May & Associates,5.0,1,Accountant,"350 Columbia Pl, South Bend, IN 46601, United States","MQF3+2G South Bend, Indiana, USA",,+1 574-232-2727,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PYWHUXx72Jm9INouwKto_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.82849&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:08.118Z,,,
https://www.google.com/maps/place/Bognar+Tax+Services/data=!4m7!3m6!1s0x881132cbe0b548fb:0x986dacaf13b3dd46!8m2!3d41.6765201!4d-86.2620303!16s%2Fg%2F1td3gmj4!19sChIJ-0i14MsyEYgRRt2zE6-sbZg,Bognar Tax Services,4.0,4,Tax preparation service,"807 W Washington St, South Bend, IN 46601, United States","MPGQ+J5 South Bend, Indiana, USA",,+1 574-233-6191,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xQxM-UbGF3yQ8iHdqNrVig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.58937&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:10.961Z,,,
https://www.google.com/maps/place/Uncle+Joe+Tax+Services/data=!4m7!3m6!1s0x8816cd345dfa728b:0xeba43e7885ccddfc!8m2!3d41.6523105!4d-86.2351798!16s%2Fg%2F1tlkczt5!19sChIJi3L6XTTNFogR_N3MhXg-pOs,Uncle Joe Tax Services,4.4,45,Tax preparation service,"2113 Miami St, South Bend, IN 46614, United States","MQ27+WW South Bend, Indiana, USA",https://unclejoetax.com/,+1 574-222-1351,"Closed ⋅ Opens 10 am Tue

Updated by this business 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A-7VqAKAIoEziB_2WMiXeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.74384&pitch=0&thumbfov=100,true,Closed,Closed,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:16.257Z,,,
https://www.google.com/maps/place/Shreiner+Robert+L+CPA/data=!4m7!3m6!1s0x8816cd35db2cc519:0x478f951861227c09!8m2!3d41.6761408!4d-86.2528806!16s%2Fg%2F1tfgp_m3!19sChIJGcUs2zXNFogRCXwiYRiVj0c,Shreiner Robert L CPA,,,Certified public accountant,"Fifth Third Bank Building, 218 W Washington St #300, South Bend, IN 46601, United States","MPGW+FR South Bend, Indiana, USA",http://www.cullar.com/,+1 574-288-8320,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vqu4IIN33QrsEt1X79UaDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.87708&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:18.905Z,,,
"https://www.google.com/maps/place/DWC+CPAs,+LLC/data=!4m7!3m6!1s0x8816d3b5c896b54f:0xb5e54316eabeda6d!8m2!3d41.7083018!4d-86.1999252!16s%2Fg%2F11sbd5pd91!19sChIJT7WWyLXTFogRbdq-6hZD5bU","DWC CPAs, LLC",5.0,1,Accounting firm,"3454 Douglas Rd Suite 100, South Bend, IN 46635, United States","PR52+82 South Bend, Indiana, USA",https://www.dwc-cpa.com/,+1 574-233-9366,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPD_OyrCs3xir0eFTCW-uHb98WjtWpwOTrCEc99=w640-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:23.719Z,,,
https://www.google.com/maps/place/Young+%26+Nurkowski/data=!4m7!3m6!1s0x8816cd1d373194fb:0x908ac2a9a67a4d45!8m2!3d41.6608117!4d-86.2263152!16s%2Fg%2F1tkbyv2h!19sChIJ-5QxNx3NFogRRU16pqnCipA,Young & Nurkowski,5.0,1,Tax preparation service,"1441 Northside Blvd, South Bend, IN 46615, United States","MQ6F+8F South Bend, Indiana, USA",,+1 574-287-6400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dCRqEodZp4W3eEZuSEE8pA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.332865&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:26.585Z,,,
https://www.google.com/maps/place/Church+Accounting+Services/data=!4m7!3m6!1s0x8816cd30104e3d5f:0x2f57d9450f090b0b!8m2!3d41.6696361!4d-86.2467357!16s%2Fg%2F11bwp76q5w!19sChIJXz1OEDDNFogRCwsJD0XZVy8,Church Accounting Services,5.0,1,Accountant,"540 Carroll St, South Bend, IN 46601, United States","MQ93+V8 South Bend, Indiana, USA",http://churchaccountingservices.com/,+1 574-288-8260,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xwbn8mXRGq0_UentOGRq9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.409515&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:29.355Z,,,
https://www.google.com/maps/place/Christine+A+Lauber+CPA/data=!4m7!3m6!1s0x8816cd855593568f:0x6e630e908a5676a2!8m2!3d41.6806397!4d-86.2529756!16s%2Fg%2F11h38xq8pg!19sChIJj1aTVYXNFogRonZWipAOY24,Christine A Lauber CPA,,,Accountant,"215 W Madison St, South Bend, IN 46601, United States","MPJW+7R South Bend, Indiana, USA",,+1 574-276-7241,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y4pPRuYGgY5-RaoglkeDaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.33368&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:34.147Z,,,
https://www.google.com/maps/place/S+L+Combs+%26+Associates/data=!4m7!3m6!1s0x8816cd345dfa6dc3:0xd647e2a9fed9ebbe!8m2!3d41.6757917!4d-86.2539131!16s%2Fg%2F1tpf7r36!19sChIJw236XTTNFogRvuvZ_qniR9Y,S L Combs & Associates,5.0,1,Tax preparation service,"115 S Lafayette Blvd, South Bend, IN 46601, United States","MPGW+8C South Bend, Indiana, USA",,+1 574-237-1899,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ueji0NPMR5tC2KKSK3uyQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.858&pitch=0&thumbfov=100,false,Closed,9 am–2:30 pm,9 am–2:30 pm,9 am–2:30 pm,9 am–2:30 pm,9 am–2:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:39.343Z,,,
https://www.google.com/maps/place/SPANIOLO+CPA/data=!4m7!3m6!1s0x8816ccfd54eedcf1:0xe45471c5c6c14406!8m2!3d41.6588378!4d-86.2259097!16s%2Fg%2F11f_p2nn2k!19sChIJ8dzuVP3MFogRBkTBxsVxVOQ,SPANIOLO CPA,,,Certified public accountant,"1456 Lincolnway E, South Bend, IN 46613, United States","MQ5F+GJ South Bend, Indiana, USA",,+1 574-289-7390,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1tr8RXDL71kpttSvOpG-qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.80302&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:44.099Z,,,
https://www.google.com/maps/place/George+V+Timlin+CPA/data=!4m7!3m6!1s0x8816cd36ca2ce495:0x5972e025e06ddb23!8m2!3d41.6752653!4d-86.2497996!16s%2Fg%2F1261nfpcq!19sChIJleQsyjbNFogRI9tt4CXgclk,George V Timlin CPA,,,Accountant,"105 E Jefferson Blvd # 800, South Bend, IN 46601, United States","MQG2+43 South Bend, Indiana, USA",,+1 574-287-0400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XncmusLGg3p6_GuUea3hRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.98978&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:46.778Z,,,
https://www.google.com/maps/place/Nerdy+Numbers+Bookkeeping/data=!4m7!3m6!1s0x8811339c35c47cd3:0x748634d6d3abf55f!8m2!3d41.6715778!4d-86.2502105!16s%2Fg%2F11j3tykyg6!19sChIJ03zENZwzEYgRX_Wr09Y0hnQ,Nerdy Numbers Bookkeeping,5.0,5,Bookkeeping service,"424 S Michigan St Unit 73, South Bend, IN 46624, United States","MPCX+JW South Bend, Indiana, USA",http://www.thenerdynumbers.com/,+1 877-773-4360,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMw2c-HUkJ9fZ4mSVdutXzZL6QOP6J6ZNa4L-yB=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:51.864Z,true,Identifies as women-owned,
https://www.google.com/maps/place/G+L+Fetherolf+PC/data=!4m7!3m6!1s0x8816cdaefc5ccd5f:0xec640ef76fc4b505!8m2!3d41.6658837!4d-86.2082065!16s%2Fg%2F1th5d536!19sChIJX81c_K7NFogRBbXEb_cOZOw,G L Fetherolf PC,4.0,4,Accountant,"2721 E Mishawaka Ave, South Bend, IN 46615, United States","MQ8R+9P South Bend, Indiana, USA",,+1 574-288-2222,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ll5L5unTFiFm7Wrnp2xisQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.19052&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:48:56.741Z,,,
https://www.google.com/maps/place/Michael+James+Flowers+PC/data=!4m7!3m6!1s0x8816cd1bb8951151:0xa31662396a1791f3!8m2!3d41.665715!4d-86.2305008!16s%2Fg%2F1thbx86y!19sChIJURGVuBvNFogR85EXajliFqM,Michael James Flowers PC,4.2,5,Tax preparation service,"1306 E Mishawaka Ave, South Bend, IN 46615, United States","MQ89+7Q South Bend, Indiana, USA",,+1 574-233-2332,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F4AdJn4jfMi8R8VWEz2a-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.10345&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:49:01.879Z,,,
https://www.google.com/maps/place/JD-Tax+Service+%26+J%26AD+Payroll+LLC/data=!4m7!3m6!1s0x7878d9153fcf68d:0xbc60a1db8a295198!8m2!3d41.6726444!4d-86.2794746!16s%2Fg%2F11t85lvcgw!19sChIJjfb8U5GNhwcRmFEpituhYLw,JD-Tax Service & J&AD Payroll LLC,5.0,1,Accountant,"2015 W Western Ave ste 105, South Bend, IN 46619, United States","MPFC+36 South Bend, Indiana, USA",https://www.jdtaxservicellc.com/,+1 574-210-3375,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bXxHSJ2hw-SEF5qSWWqWDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.8927&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-10-19T15:49:06.660Z,,,
