placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info
https://www.google.com/maps/place/LifeWorks+Chiropractic+Clinic/data=!4m7!3m6!1s0x87694b56203f4d6f:0xbc86699a533cb9d1!8m2!3d40.573395!4d-105.0503845!16s%2Fg%2F1tfjg0bk!19sChIJb00_IFZLaYcR0bk8U5pphrw,LifeWorks Chiropractic Clinic,4.9,92,Chiropractor,"1401 Riverside Ave, Fort Collins, CO 80524, United States","HWFX+9R Fort Collins, Colorado, USA",http://www.lifeworksfoco.com/,+1 970-377-1810,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipO7B3IX16sZ8nOKnVaNcPCYwYbha0R4DGROP8_-=w408-h544-k-no,true,"8:30 am–12 pm, 2–5:30 pm","7:30–11:30 am, 1:30–4 pm",Closed,Closed,Closed,"8:30 am–12 pm, 2–5:30 pm",7 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:01.842Z,
"https://www.google.com/maps/place/Traditional+Chinese+Medical+Clinic,+Inc/data=!4m7!3m6!1s0x87694a67a61ff8b5:0xbfe6c3baddb9f7d7!8m2!3d40.5873489!4d-105.0881309!16s%2Fg%2F1tjyp5_l!19sChIJtfgfpmdKaYcR1_e53brD5r8","Traditional Chinese Medical Clinic, Inc",5.0,164,Acupuncture clinic,"700 W Mountain Ave, Fort Collins, CO 80521, United States","HWP6+WP Fort Collins, Colorado, USA",http://www.tcmclinic.org/,+1 970-416-0444,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrJBArqeLdeqN54nof-hoVCj0H9HDQsUu7RLIW=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:06.627Z,LGBTQ+ friendly
https://www.google.com/maps/place/Biome+Gastroenterology+and+Digestive+Health/data=!4m7!3m6!1s0x87694ba205920373:0x6a7770717648f47c!8m2!3d40.5601123!4d-105.0975388!16s%2Fg%2F11wjs6p313!19sChIJcwOSBaJLaYcRfPRIdnFwd2o,Biome Gastroenterology and Digestive Health,4.9,61,Medical group,"2001 S Shields St bldg j3, Fort Collins, CO 80526, United States","HW62+2X Fort Collins, Colorado, USA",http://www.biomegi.com/,+1 970-315-1870,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FEnsK-3COd3gQUbl6AdnjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.43582&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:11.632Z,
https://www.google.com/maps/place/Starlight+Health/data=!4m7!3m6!1s0x87694b81636c694d:0xbc70dcc729cd4835!8m2!3d40.5521634!4d-105.0808126!16s%2Fg%2F11jg8r7903!19sChIJTWlsY4FLaYcRNUjNKcfccLw,Starlight Health,5.0,64,Doctor,"313 W Drake Rd, Fort Collins, CO 80526, United States","HW29+VM Fort Collins, Colorado, USA",https://www.starlighthealth.com/,+1 970-614-4306,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP3UFBlzsXyaK1kt1LkwuWYakX8gpIjJvRH_YyI=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:16.668Z,LGBTQ+ friendly
https://www.google.com/maps/place/Sacred+Vessel+Acupuncture+%26+Functional+Medicine/data=!4m7!3m6!1s0x87694a5c0f37eea7:0xc28ada977c7b1782!8m2!3d40.5613518!4d-105.0964085!16s%2Fg%2F1262n8n8c!19sChIJp-43D1xKaYcRghd7fJfaisI,Sacred Vessel Acupuncture & Functional Medicine,5.0,144,Acupuncture clinic,"2001 S Shields St Bldg H - 101, Fort Collins, CO 80526, United States","HW63+GC Fort Collins, Colorado, USA",http://www.sacredvesselacupuncture.com/,+1 970-631-8119,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMqa7UKj8nS-3qxoQDXpezKxUBpQDkLp6yhgVs2=w408-h272-k-no,true,8:30 am–4 pm,9 am–6 pm,8:30 am–4 pm,Closed,Closed,9 am–6 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:21.464Z,LGBTQ+ friendly
"https://www.google.com/maps/place/Dr.+JD+Wideman,+DO/data=!4m7!3m6!1s0x87694b4071e63533:0x6636910bfc083430!8m2!3d40.5858806!4d-105.0726961!16s%2Fg%2F11kf5bhf3w!19sChIJMzXmcUBLaYcRMDQI_AuRNmY","Dr. JD Wideman, DO",4.5,26,Family practice physician,"324 E Oak St, Fort Collins, CO 80524, United States","HWPG+9W Fort Collins, Colorado, USA",http://www.jaynemed.com/,,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM5HM_UsWexteyPN7XEyyJCDFCgRWy3VQjePmVF=w408-h306-k-no,true,10 am–5 pm,9 am–6 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:26.380Z,LGBTQ+ friendly
https://www.google.com/maps/place/Elevate+Sport+and+Spine+Center/data=!4m7!3m6!1s0x8834bd1664fb17a7:0x9cbd4899bbb598dc!8m2!3d40.5795213!4d-105.0089081!16s%2Fg%2F1tdzb1vz!19sChIJpxf7ZBa9NIgR3Ji1u5lIvZw,Elevate Sport and Spine Center,4.9,69,Chiropractor,"3665 Canal Dr UNIT B, Fort Collins, CO 80524, United States","HXHR+RC Fort Collins, Colorado, USA",https://www.elevatesportandspinecenter.com/,+1 970-698-6827,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOX2Cg0IubkHwgUWV8w9GDtC7dGDtRHHltvvZHJ=w408-h544-k-no,true,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm",Closed,Closed,Closed,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:31.305Z,LGBTQ+ friendly
https://www.google.com/maps/place/The+Family+Clinic+of+Fort+Collins/data=!4m7!3m6!1s0x87694ade05b62e17:0x646434a4996357f4!8m2!3d40.5745925!4d-105.0551036!16s%2Fg%2F1tl_m62y!19sChIJFy62Bd5KaYcR9FdjmaQ0ZGQ,The Family Clinic of Fort Collins,3.8,134,Medical clinic,"1212 E Elizabeth St, Fort Collins, CO 80524, United States","HWFV+RX Fort Collins, Colorado, USA",http://www.familyclinicfc.com/,+1 970-482-2791,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wCZgJ9Z23Ioj5WKC1azSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.460693&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:36.443Z,
https://www.google.com/maps/place/Craniofacial+Pain+%26+Sleep+Center/data=!4m7!3m6!1s0x87694ba126bcb851:0x1199363fac1ecf67!8m2!3d40.551118!4d-105.081954!16s%2Fg%2F1tdb4s39!19sChIJUbi8JqFLaYcRZ88erD82mRE,Craniofacial Pain & Sleep Center,3.2,17,Medical clinic,"2627 Redwing Rd Unit 300, Fort Collins, CO 80526, United States","HW29+C6 Fort Collins, Colorado, USA",,+1 970-484-0250,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jJujM8SoM-j3KVyO577kag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.4133&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:41.410Z,
"https://www.google.com/maps/place/Patrik+Suwak,+DO/data=!4m7!3m6!1s0x876eb5de28625d4f:0xde357b4cf34c83dd!8m2!3d40.5681767!4d-105.0315824!16s%2Fg%2F11w8090fnw!19sChIJT11iKN61bocR3YNM80x7Nd4","Patrik Suwak, DO",5.0,16,Orthopedic surgeon,"2500 E Prospect Rd, Fort Collins, CO 80525, United States","HX99+79 Fort Collins, Colorado, USA",https://www.orthohealth.com/provider/patrik-suwak-do/,+1 970-419-7050,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNImHKYl22tx4FCMGutSCuZUBFaSJMSkCWvUbOx=w408-h557-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:46.244Z,
"https://www.google.com/maps/place/Brian+Lancaster,+MD/data=!4m7!3m6!1s0x876eb5f70effced3:0x1132412be2a8c354!8m2!3d40.5682321!4d-105.031574!16s%2Fg%2F11h_5lsjhq!19sChIJ087_Dve1bocRVMOo4itBMhE","Brian Lancaster, MD",4.9,129,Sports medicine physician,"2500 E Prospect Rd, Fort Collins, CO 80525, United States","HX99+79 Fort Collins, Colorado, USA",https://www.orthohealth.com/provider/brian-lancaster-md/,+1 970-419-7050,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMvr5n4pzrPioNn4qJBZ1ePHRTqWVrp7toYsqEk=w408-h258-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:51.233Z,
https://www.google.com/maps/place/Hugh+Castor+Lic.+Acu./data=!4m7!3m6!1s0x87694aff195bd091:0x4b8fbd417a4dbbf8!8m2!3d40.5707658!4d-105.0765811!16s%2Fg%2F1vd3w8m3!19sChIJkdBbGf9KaYcR-LtNekG9j0s,Hugh Castor Lic. Acu.,5.0,10,Acupuncture clinic,"1304 S College Ave #7, Fort Collins, CO 80524, United States","HWCF+89 Fort Collins, Colorado, USA",http://www.hughsacupuncture.com/,+1 970-215-7419,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM9Ovs_pFvOPLgeBtpliOWFH3XGoB2kkVQlEKnN=w544-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–7 pm,9 am–1 pm,Closed,9 am–5 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:14:56.256Z,
https://www.google.com/maps/place/UCHealth+Urgent+Care+-+Prospect/data=!4m7!3m6!1s0x87694be64ce08565:0x88ce73d712001977!8m2!3d40.5673863!4d-105.0574865!16s%2Fg%2F11mdsx4x_d!19sChIJZYXgTOZLaYcRdxkAEtdzzog,UCHealth Urgent Care - Prospect,4.7,48,Urgent care center,"1100 E Prospect Rd, Fort Collins, CO 80525, United States","HW8V+X2 Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-urgent-care-prospect/,+1 970-297-6630,"Open · Closes 7 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2a4A6cy272cunYnTVtTvbGrp8XuDzISrYEJQD=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:15:01.230Z,
https://www.google.com/maps/place/Fort+Collins+Skin+Clinic/data=!4m7!3m6!1s0x87694ae7e8e9a301:0x82f62dcdca1e53d3!8m2!3d40.5791183!4d-105.056938!16s%2Fg%2F1thvhdzv!19sChIJAaPp6OdKaYcR01Meys0t9oI,Fort Collins Skin Clinic,4.7,1654,Skin care clinic,"1100 Poudre River Dr, Fort Collins, CO 80524, United States","HWHV+J6 Fort Collins, Colorado, USA",https://www.advancedderm.com/locations/colorado/fort-collins/1100-poudre-river-dr,+1 970-484-6303,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNYlX4yO8yEIL-3t8a6Yc7KbdYmKTfITcuF0eKylrE7F6H4jpGk_aj2siBxLNwFnc2rEH905fSw1WQLD5HoPnQjpthvpq5togi8CkqyvoyQWKoueE7CFRRcqNIoRDHUACPyybb=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:15:06.519Z,
"https://www.google.com/maps/place/Northern+Colorado+Anesthesia+Professionals,+PLLC/data=!4m7!3m6!1s0x87694ade6dd48717:0x872e6de84109e9a6!8m2!3d40.5365578!4d-105.0406758!16s%2Fg%2F1vc8290g!19sChIJF4fUbd5KaYcRpukJQehtLoc","Northern Colorado Anesthesia Professionals, PLLC",4.9,8145,Medical clinic,"3702 Automation Way STE 103, Fort Collins, CO 80525, United States","GXP5+JP Fort Collins, Colorado, USA",http://www.ncaphealth.com/,+1 970-224-2985,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcv6Fm5ZM2uZHlZjtmNbujm1SL2PCa1oHCrAKmBbF9NJv63_w11iPDPX9-0ljgdbH9RDCBTIkebPSzA6WbBHbeKixaP32uEmav9eXlqMMl-C3Gbc64tLa3zXMGHIdzNZmtXic=w408-h544-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,Closed,11 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:15:11.432Z,
https://www.google.com/maps/place/Rocci+Trumper+MD+--+Orthopaedic+%26+Spine+Center+of+the+Rockies/data=!4m7!3m6!1s0x876eb4d35987378b:0xe61499ea9c1c4c11!8m2!3d40.5680092!4d-105.0314994!16s%2Fg%2F1tt8crzd!19sChIJizeHWdO0bocREUwcnOqZFOY,Rocci Trumper MD -- Orthopaedic & Spine Center of the Rockies,4.7,68,Orthopedic surgeon,"2500 E Prospect Rd, Fort Collins, CO 80525, United States","HX99+6C Fort Collins, Colorado, USA",https://www.orthohealth.com/provider/rocci-trumper-md/,+1 970-493-0112,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPH_0PRVIfTTUx87OY2SeRyHZdmndfvikk9oHz9=w408-h258-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:15:16.307Z,
https://www.google.com/maps/place/UCHealth+Internal+Medicine+-+Prospect/data=!4m7!3m6!1s0x87694b1fa3b3f1f1:0xec969d4c55f0f594!8m2!3d40.5677518!4d-105.0574299!16s%2Fg%2F1thhk_h5!19sChIJ8fGzox9LaYcRlPXwVUydluw,UCHealth Internal Medicine - Prospect,4.6,166,Medical clinic,"1106 E Prospect Rd Suite 100, Fort Collins, CO 80525, United States","HW9V+42 Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-internal-medicine-prospect/,+1 970-495-7410,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PxplzYvwRmGVNqjHQc5KVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.35773&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-01-28T21:15:21.256Z,LGBTQ+ friendly
