placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,isBlackOwned,attributes
"https://www.google.com/maps/place/Innovative+Surgical+Care,+PC/data=!4m7!3m6!1s0x89e4858da5758e93:0x283aa8fab7a8823c!8m2!3d42.0561908!4d-71.0709197!16s%2Fg%2F11b6x867gq!19sChIJk451pY2F5IkRPIKot_qoOig","Innovative Surgical Care, PC",3.9,7,Surgical center,"1350 Belmont St, Brockton, MA 02301, United States","3W4H+FJ Brockton, Massachusetts, USA",https://innovativesurgicalcare.com/,+1 774-776-2991,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lI6Z_HAuxUlO1_5E9NuVRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.90192&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:31.831Z,,,,
https://www.google.com/maps/place/Laser+Cosmetic+Center/data=!4m7!3m6!1s0x89e4632670ef28f7:0x9a3ad3d2784202e5!8m2!3d42.0525731!4d-71.0760893!16s%2Fg%2F1tdy5h1v!19sChIJ9yjvcCZj5IkR5QJCeNLTOpo,Laser Cosmetic Center,4.5,14,Laser hair removal service,"95 Belmont St, South Easton, MA 02375, United States","3W3F+2H South Easton, Easton, MA, USA",http://www.lasercosmeticctr.com/,+1 508-238-1111,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMg3bAjqkW2C9r-qc7lwPmZDLjW8tSHki8FDdZT=w408-h408-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–3 pm,10 am–3 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:36.602Z,,,,
https://www.google.com/maps/place/Endoscopy+Center/data=!4m7!3m6!1s0x89e4844dabb801a1:0xcc865a06eb03fc11!8m2!3d42.0887386!4d-71.0655705!16s%2Fg%2F1tfv1kyx!19sChIJoQG4q02E5IkREfwD6wZahsw,Endoscopy Center,,,Surgical center,"1 Pearl St #1800, Brockton, MA 02301, United States","3WQM+FQ Brockton, Massachusetts, USA",,+1 508-586-9327,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EdKuIpxYhMpw6qphcFJvYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.69583&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:39.103Z,,,,
"https://www.google.com/maps/place/Dr.+Walter+J.+Lech,+MD/data=!4m7!3m6!1s0x89e4844cfe509845:0xbb8a0eacc57cb391!8m2!3d42.0888997!4d-71.0647899!16s%2Fg%2F1q63cl1j_!19sChIJRZhQ_kyE5IkRkbN8xawOirs","Dr. Walter J. Lech, MD",,,Vascular surgeon,"1 Pearl St #2100, Brockton, MA 02301, United States","3WQP+H3 Brockton, Massachusetts, USA",,+1 508-897-6016,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyWQHRun6v73S-fIpcqeog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.95732&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:41.979Z,,,,
https://www.google.com/maps/place/Boston+Medical+Center+%E2%80%93+South/data=!4m7!3m6!1s0x89e4845ad4972039:0x1da5b7d99f8602e!8m2!3d42.0978212!4d-71.0616692!16s%2Fg%2F11b76ttvhf!19sChIJOSCX1FqE5IkRLmD4mX1b2gE,Boston Medical Center – South,3.8,3649,Hospital,"235 N Pearl St, Brockton, MA 02301, United States","3WXQ+48 Brockton, Massachusetts, USA",https://www.bmchealthsystem.org/bmc-south,+1 508-427-3000,,https://lh3.googleusercontent.com/p/AF1QipNQBh9rzcjJ0LLWEKEyj9d0XnhJzgJbPHw4xCGK=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:44.921Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Vascular+Medicine+at+Boston+Medical+Center+-+South/data=!4m7!3m6!1s0x89e485dce539be8b:0x1e3701e2f8f3122e!8m2!3d42.099161!4d-71.0610222!16s%2Fg%2F11mdjsnj68!19sChIJi7455dyF5IkRLhLz-OIBNx4,Vascular Medicine at Boston Medical Center - South,,,Medical clinic,"830 Oak St # 200W, Brockton, MA 02301, United States","3WXQ+MH Brockton, Massachusetts, USA",https://www.bmchealthsystem.org/bmc-south/departments/cardiology/vascular-medicine,+1 774-480-1600,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaCTB9HnKPFudE_X6Pl73g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.19266&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:49.468Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Brigham+And+Womans+Vascular+And+Vein+Center/data=!4m7!3m6!1s0x89e48f00c59959dd:0x9f7e077c1379ca2e!8m2!3d42.012451!4d-71.0519125!16s%2Fg%2F11c1wzw3f8!19sChIJ3VmZxQCP5IkRLsp5E3wHfp8,Brigham And Womans Vascular And Vein Center,5.0,1,Women's health clinic,"711 W Center St, West Bridgewater, MA 02379, United States","2W6X+X6 West Bridgewater, Massachusetts, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qrzgb0b-BvoNrBPZtzH2iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.4583&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:52.041Z,,,,
"https://www.google.com/maps/place/Valentin+Atanassov,+MD/data=!4m7!3m6!1s0x89e4858cf991e99d:0xeab5ae34102473c8!8m2!3d42.0561667!4d-71.0709196!16s%2Fg%2F11cly567bd!19sChIJnemR-YyF5IkRyHMkEDSuteo","Valentin Atanassov, MD",5.0,15,Surgeon,"1350 Belmont St STE 102, Brockton, MA 02301, United States","3W4H+FJ Brockton, Massachusetts, USA",https://www.bmchealthsystem.org/about/providers/valentin-atanassov-md,+1 774-776-2991,,https://lh3.googleusercontent.com/p/AF1QipPavWoVx3_HQGL2P7gEltNRMW24Px8ELkDmP3J2=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:54.891Z,,,,
"https://www.google.com/maps/place/Dr.+Allen+B.+Davis,+MD/data=!4m7!3m6!1s0x89e4844dabb801a1:0x935d498916d822f8!8m2!3d42.0888977!4d-71.0648107!16s%2Fg%2F1tdqpnzr!19sChIJoQG4q02E5IkR-CLYFolJXZM","Dr. Allen B. Davis, MD",,,Vascular surgeon,"1 Pearl St #2700, Brockton, MA 02301, United States","3WQP+H3 Brockton, Massachusetts, USA",http://doctorfinder.steward.org/,+1 508-584-4104,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyWQHRun6v73S-fIpcqeog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.27925&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:29:57.589Z,,,,
https://www.google.com/maps/place/Thoracic+Surgery+at+Boston+Medical+Center+%E2%80%93+South/data=!4m7!3m6!1s0x89e4851c1c27bcfd:0xece23683736f887e!8m2!3d42.0976498!4d-71.0619061!16s%2Fg%2F11xckykvl9!19sChIJ_bwnHByF5IkRfohvc4M24uw,Thoracic Surgery at Boston Medical Center – South,,,Medical clinic,"235 N Pearl St, Brockton, MA 02301, United States","3WXQ+36 Brockton, Massachusetts, USA",https://www.bmchealthsystem.org/bmc-south/departments/thoracic-surgery,+1 508-584-4104,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=92cNKwohSxidO-XFrttmZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.41498&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:30:02.313Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Blush+%26+Bold+Medical+Aesthetics/data=!4m7!3m6!1s0x89e485feb7dd35ab:0x6dc56511364ef84d!8m2!3d42.0583331!4d-71.066955!16s%2Fg%2F11x5krq9sm!19sChIJqzXdt_6F5IkRTfhONhFlxW0,Blush & Bold Medical Aesthetics,5.0,5,Medical spa,"1280 Belmont St, Brockton, MA 02301, United States","3W5M+86 Brockton, Massachusetts, USA",https://www.blushboldaesthetics.com/,+1 508-649-0022,"Closed · Opens 9 am Wed

Updated by phone call 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q4lcBNEaf82rkgvYAMk7ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.546597&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9:30 am–4 pm,9 am–12 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:30:07.302Z,,,,
https://www.google.com/maps/place/Genesis+Wellness+Spa/data=!4m7!3m6!1s0x89e4854fa77564a7:0x4be4d44413e680e9!8m2!3d42.0416028!4d-71.076861!16s%2Fg%2F11s9gmzrl4!19sChIJp2R1p0-F5IkR6YDmE0TU5Es,Genesis Wellness Spa,5.0,36,Medical spa,"690 Washington St, South Easton, MA 02375, United States","2WRF+J7 South Easton, Easton, MA, USA",https://genesis-ws.com/,+1 508-761-2044,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPf-k5AcqjUfPvphmMVXX3DllZXXkgw-O___94n=w408-h408-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:30:12.297Z,,,,
"https://www.google.com/maps/place/Stephen+Maloney,+MD/data=!4m7!3m6!1s0x89e49b30861545a9:0x818d37a383aa2bc0!8m2!3d42.0872644!4d-70.9914165!16s%2Fg%2F113dpybt4!19sChIJqUUVhjCb5IkRwCuqg6M3jYE","Stephen Maloney, MD",,,Surgeon,"680 Centre St, Brockton, MA 02302, United States","32P5+WC Brockton, Massachusetts, USA",https://www.signature-healthcare.org/find-a-doctor/stephen-maloney,+1 855-609-6863,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQJ9G3n-6_07VKst9oSGEzxJZLfV7F5AD9UtPn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Brockton+MA/@42.0694328,-71.0239891,14z",2025-12-16T22:30:17.092Z,,,,
