placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Brandywine+Pediatrics/data=!4m7!3m6!1s0x89c6fb5f2dd286a7:0x9959cd14dccac888!8m2!3d39.8109289!4d-75.5456575!16s%2Fg%2F1tfmd5vk!19sChIJp4bSLV_7xokRiMjK3BTNWZk,Brandywine Pediatrics,4.1,41,Child health care center,"3521 Silverside Rd # 1B, Wilmington, DE 19810, United States","RF63+9P Wilmington, Delaware, USA",https://brandywinepediatrics.com/,+1 302-478-2604,Closes soon · 5 pm · Opens 9 am Wed,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oS5tJDea-10zhhQCCXd4mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.385735&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9–11 am,9–11 am,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:34.811Z,,,
"https://www.google.com/maps/place/Nemours+Children%27s+Health,+Riverfront+Fieldhouse+-+Specialty+Care/data=!4m7!3m6!1s0x89c6fdccca58576b:0xc3039ea71af3e6bd!8m2!3d39.7276413!4d-75.5544006!16s%2Fg%2F11hzzg2r13!19sChIJa1dYysz9xokRvebzGqeeA8M","Nemours Children's Health, Riverfront Fieldhouse - Specialty Care",5.0,9,Pediatrician,"401 Garasches Ln, Wilmington, DE 19801, United States","PCHW+36 Wilmington, Delaware, USA",https://www.nemours.org/locations/delaware-pediatric-specialty-care-wilmington-76ers-fieldhouse.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 800-416-4441,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMKG_uBjbfBiJUt6_kN7xlXIYsikD89dEzXzXcP=w408-h271-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:39.566Z,,,
"https://www.google.com/maps/place/Hal+C.+Byck,+MD/data=!4m7!3m6!1s0x89c6fd377e4fd84d:0x4831745b77e018fb!8m2!3d39.7488686!4d-75.5385589!16s%2Fg%2F1tjtk715!19sChIJTdhPfjf9xokR-xjgd1t0MUg","Hal C. Byck, MD",5.0,17,Pediatrician,"1602 Jessup St, Wilmington, DE 19802, United States","PFX6+GH Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/2773-hal-byck-primary-care-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 302-576-5050,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RmqTQGTBkrTVjNoOI6RsAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.43059&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:42.622Z,,,
https://www.google.com/maps/place/Wilmington+Hospital+Health+Center+Ped/data=!4m7!3m6!1s0x89c6fd3e1096c94b:0x516e9fa7489c1de!8m2!3d39.7511805!4d-75.5499168!16s%2Fg%2F1ptwwgvrk!19sChIJS8mWED79xokR3sGJdPrpFgU,Wilmington Hospital Health Center Ped,5.0,2,Hospital,"501 W 14th St 3 North, Wilmington, DE 19801, United States","QF22+F2 Wilmington, Delaware, USA",,+1 302-320-4412,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AtAMTGAXpFaq8fWCG0RbmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.2882&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:45.152Z,,,
"https://www.google.com/maps/place/Anne+M.+Meduri,+MD/data=!4m7!3m6!1s0x89c6fce9425c92bd:0x5236bec7589a95cc!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F1td18t74!19sChIJvZJcQun8xokRzJWaWMe-NlI","Anne M. Meduri, MD",5.0,4,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/6895-anne-meduri-developmental-medicine-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 800-416-4441,,,https://lh3.googleusercontent.com/p/AF1QipPFjlzbkmcNdGit15g8cDT1zziW0qn05ITXbEsn=w408-h535-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:47.699Z,,,
https://www.google.com/maps/place/Nemours+Pediatrics:+Santos+Nelson+R+MD/data=!4m7!3m6!1s0x89c6fd0cc3fccfdb:0x97057a28e755ecfd!8m2!3d39.7499461!4d-75.5665325!16s%2Fg%2F1tjgqk0n!19sChIJ28_8wwz9xokR_exV5yh6BZc,Nemours Pediatrics: Santos Nelson R MD,5.0,1,Pediatrician,"701 N Clayton St Suite 400, Wilmington, DE 19805, United States","PCXM+X9 Wilmington, Delaware, USA",https://www.nemours.org/,+1 302-421-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2eDfblGYkb2FSzB57WOSjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.09134&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:50.265Z,,,
"https://www.google.com/maps/place/Kathryn+Cantore+Foley,+MD/data=!4m7!3m6!1s0x89c6fd7821ff1711:0x4304124436a43121!8m2!3d39.7488686!4d-75.5385589!16s%2Fg%2F11ft7jbhhr!19sChIJERf_IXj9xokRITGkNkQSBEM","Kathryn Cantore Foley, MD",5.0,5,Pediatrician,"1602 Jessup St, Wilmington, DE 19802, United States","PFX6+GH Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/22033-kathryn-foley-primary-care-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 302-576-5050,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RmqTQGTBkrTVjNoOI6RsAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.43059&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:52.955Z,,,
"https://www.google.com/maps/place/Maria+Eugenia+Petrini,+MD/data=!4m7!3m6!1s0x89c6fce9425c92bd:0x3157b0506c9beeee!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F1tgmx79g!19sChIJvZJcQun8xokR7u6bbFCwVzE","Maria Eugenia Petrini, MD",5.0,2,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/9157-maria-petrini-consultative-pediatrics-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 800-416-4441,,,https://lh3.googleusercontent.com/p/AF1QipMFej0E9IdJQJ4IyWeAAUQKYRBA_uz9XQSmUmFH=w408-h464-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:55:55.461Z,,,
"https://www.google.com/maps/place/Nemours+Pediatrics:+Chandramouli+Ranjana+S+MD/@39.7793274,-75.5551614,17z/data=!3m1!4b1!4m6!3m5!1s0x89c6fce9425c92bd:0x75fb36fdeee1fcbe!8m2!3d39.7793274!4d-75.5551614!16s%2Fg%2F1tgz1k6p",Nemours Pediatrics: Chandramouli Ranjana S MD,,,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+PW Wilmington, Delaware, USA",https://www.nemours.org/locations/delaware-primary-care-pediatrician-wilmington-rockland-road.html,+1 302-651-4000,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:00.020Z,,,
https://www.google.com/maps/place/Children%27s+Dental+Health+of+Wilmington/data=!4m7!3m6!1s0x89c6fdf5d99e768d:0xc4373e5c5b256cb2!8m2!3d39.7535514!4d-75.5897521!16s%2Fg%2F11h0d16_sf!19sChIJjXae2fX9xokRsmwlW1w-N8Q,Children's Dental Health of Wilmington,4.8,399,Pediatric dentist,"3301 Lancaster Pike Unit 3E-3F, Wilmington, DE 19805, United States","QC36+C3 Wilmington, Delaware, USA",https://childrensdentalhealth.com/book-dental-appointment/#utm_source=ExtNet&utm_medium=organic&utm_campaign=Yext,+1 302-803-6560,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPVPzNv5o69RiVBXvL-BSYw0ojwuTCFNF0_K_KS=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:04.980Z,,,
https://www.google.com/maps/place/Millcreek+Pediatrics/data=!4m7!3m6!1s0x89c701c60458354b:0xeae770932116976!8m2!3d39.7232632!4d-75.6569294!16s%2Fg%2F1td6t5sy!19sChIJSzVYBMYBx4kRdmkRMgl3rg4,Millcreek Pediatrics,3.3,21,Pediatrician,"2055 Limestone Rd #300, Wilmington, DE 19808, United States","P8FV+86 Wilmington, Delaware, USA",http://www.millcreekpediatrics.com/,+1 302-633-6338,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hE07Qd7ie3texTR01vWoCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.9156&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:09.750Z,,,
"https://www.google.com/maps/place/Dr.+Kate+L.+Chaplinski,+MD/@39.7793789,-75.5552976,17z/data=!3m1!4b1!4m6!3m5!1s0x89c6fce8eaf263c7:0x9ca2e1522560b080!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F1hc6_8xxy","Dr. Kate L. Chaplinski, MD",5.0,1,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",http://www.nemours.org/,+1 302-651-4200,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:14.367Z,,,
"https://www.google.com/maps/place/Kyla+Clark-Freeman,+APRN/data=!4m7!3m6!1s0x89c6fd89c166a605:0x8d77b7b5a7f703d2!8m2!3d39.7488686!4d-75.5385589!16s%2Fg%2F11w8gt04gq!19sChIJBaZmwYn9xokR0gP3p7W3d40","Kyla Clark-Freeman, APRN",5.0,3,Pediatrician,"1602 Jessup St, Wilmington, DE 19802, United States","PFX6+GH Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/21307-kyla-clark-freeman-primary-care-wilmington.html?external_id=OS2150806010100&utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 302-576-5050,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PKfyVN3CMugvnzgBWmKUmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.07416&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:19.075Z,,,
"https://www.google.com/maps/place/Francisco+R.+Vranic,+MD/data=!4m7!3m6!1s0x89c6fdf9d93be4e5:0x4288ac7a4f38432b!8m2!3d39.7493298!4d-75.5676068!16s%2Fg%2F11j5h52ykt!19sChIJ5eQ72fn9xokRK0M4T3qsiEI","Francisco R. Vranic, MD",5.0,14,Pediatrician,"701 N Clayton St SUITE 400, Wilmington, DE 19805, United States","PCXJ+PX Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/11474-francisco-vranic-primary-care-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 302-421-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Yc4LcnKNyiukvgENxSmazw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.55173&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:21.826Z,,,
"https://www.google.com/maps/place/Nelson+R.+Santos,+MD/data=!4m7!3m6!1s0x89c6fd8d8534462f:0x57faa6b6c1c2811b!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F11j5h546wq!19sChIJL0Y0hY39xokRG4HCwbam-lc","Nelson R. Santos, MD",5.0,10,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/3964-nelson-santos-emergency-medicine-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 800-416-4441,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMIiP3u5se0VjjsujYpFw2PZ4ddq92erVlT817j=w408-h468-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:24.615Z,,,
"https://www.google.com/maps/place/Jonathan+M+Miller,+MD/data=!4m7!3m6!1s0x89c6fddd99a542cb:0xc242464de254b715!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F11j5h54r6y!19sChIJy0Klmd39xokRFbdU4k1GQsI","Jonathan M Miller, MD",5.0,2,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/14641-jonathan-miller-consultative-pediatrics-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 800-416-4441,,,https://lh3.googleusercontent.com/p/AF1QipN_dDd3AY5lBsRnsOY08KNP-wQ57xrqppYKClus=w408-h464-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:27.292Z,,,
"https://www.google.com/maps/place/Brittany+Foster,+DO/data=!4m7!3m6!1s0x89c6fd77ad199805:0xa9dfc8d6acab77b0!8m2!3d39.7795132!4d-75.5551366!16s%2Fg%2F11xgp8d5l3!19sChIJBZgZrXf9xokRsHerrNbI36k","Brittany Foster, DO",5.0,3,Pediatrician,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+RW Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/28037-brittany-foster-consultative-pediatrics-wilmington.html,+1 888-554-3540,,,https://lh3.googleusercontent.com/p/AF1QipNR8qrFi1LA9N7bk0AJshM2arAv9DOl6HRgtMDN=w408-h407-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:29.846Z,,,
"https://www.google.com/maps/place/T.+Ernesto+Figueroa,+MD/data=!4m7!3m6!1s0x89c6fce9425c92bd:0xcfff7158176220c!8m2!3d39.7793789!4d-75.5552976!16s%2Fg%2F1tfryfpg!19sChIJvZJcQun8xokRDCJ2gRX3_ww","T. Ernesto Figueroa, MD",5.0,37,Pediatric urologist,"1600 Rockland Rd, Wilmington, DE 19803, United States","QCHV+QV Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/2860-teodoro-figueroa-urology-wilmington.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing,+1 302-600-7765,,,https://lh3.googleusercontent.com/p/AF1QipM8Z9gDR3LNlfQkhnSbgQwaPxJwq1iqcJfZrjSf=w408-h507-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:32.680Z,,,
"https://www.google.com/maps/place/Gina+Amoroso,+DO/data=!4m7!3m6!1s0x89c6fce9425c92bd:0x592f4a097f216c57!8m2!3d39.7487141!4d-75.5385429!16s%2Fg%2F1tdzgz0k!19sChIJvZJcQun8xokRV2whfwlKL1k","Gina Amoroso, DO",5.0,8,General practitioner,"1602 Jessup St, Wilmington, DE 19802, United States","PFX6+FH Wilmington, Delaware, USA",https://www.nemours.org/find-a-doctor/9783-gina-amoroso-primary-care-wilmington.html,+1 302-772-5135,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RmqTQGTBkrTVjNoOI6RsAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.459366&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-02-10T21:56:35.149Z,,,
