placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/BTLS+Galveston+-+Lawn+Service/data=!4m7!3m6!1s0x863f87934cfc049b:0x67891944daa47ec1!8m2!3d29.1760477!4d-94.9851414!16s%2Fg%2F11frrf3tr0!19sChIJmwT8TJOHP4YRwX6k2kQZiWc,BTLS Galveston - Lawn Service,4.7,11,Lawn care service,"17516 FM3005, Galveston, TX 77554, United States","52G7+CW Galveston, Texas, USA",http://www.btlsgalveston.com/,+1 409-766-0942,Closes soon · 5 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLcEJK4hhvuJmSe2vV6QFYscUUSOke_IVt9RAJadVoHBETh6fvL8CDPawv9J2Ebvcl8D5noiBIqZniKJem7lhrNRHYyFGG9A42FAFUIJVPL_IlrgnPDeXV0wxd-sQ5Vgw4pYN_PQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T21:59:54.041Z,,,,
https://www.google.com/maps/place/Orellanas+Lawn+%26+Garden/data=!4m7!3m6!1s0x86a12811fbde0e2f:0xcfa02c7a956ccc63!8m2!3d29.2360446!4d-94.8716086!16s%2Fg%2F11vpr8m1ds!19sChIJLw7e-xEooYYRY8xslXosoM8,Orellanas Lawn & Garden,4.7,13,Lawn care service,,,https://landscapingservicesgalveston.com/,+1 409-215-3665,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5jElY2XYwzBUc3T_oh2T2Hyx11kSMREptdjv1xQoqIolb0dyl5h54Mcxw6H8a98_lkowvnsJ1AmjpFDDXFT6NLYYVssXoblJg8kWdHtABBoBIWWJzSZhvNiL2Wv2WQQ=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T21:59:58.878Z,,,,
https://www.google.com/maps/place/Obregon%27s+Lawn+%26+Tree+Services/data=!4m7!3m6!1s0x863f9c2c434af88b:0x142c6ef298c990b!8m2!3d29.2812119!4d-94.8172811!16s%2Fg%2F1wl4qzx3!19sChIJi_hKQyycP4YRC5mMKe_GQgE,Obregon's Lawn & Tree Services,5.0,5,Landscaper,"4814 Avenue R, Galveston, TX 77551, United States","75JM+F3 Galveston, Texas, USA",,+1 409-740-4237,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDhKq4O49z2Xgd_PK68ltTNhTFpmzX3_TbW83th2PXn7minO7hjj8A399COdhaKnjijBjxASiihdG0OCysDti_gjmFEi1ZX74JlQtQjzt94JZztPbiun9YLpF4QyHCNzCJ9luq=w408-h725-k-no,false,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,Closed,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:03.595Z,,,,
https://www.google.com/maps/place/Cantu+Landscaping+%26+Home+Services/data=!4m7!3m6!1s0x863f9f51d26aaa35:0xad96b8def005c9fd!8m2!3d29.2932456!4d-94.8028847!16s%2Fg%2F11khmf7yf9!19sChIJNapq0lGfP4YR_ckF8N64lq0,Cantu Landscaping & Home Services,5.0,3,Lawn care service,"3315 Avenue M 1/2, Galveston, TX 77550, United States","75VW+7R Galveston, Texas, USA",,+1 409-996-6854,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IxFgMgP8hOZRx6nNAfxPHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.27863&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:08.328Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/House+painting+landscaping/data=!4m7!3m6!1s0x863f9d6ad617aaed:0x659d34552d299a95!8m2!3d29.2953611!4d-94.8132065!16s%2Fg%2F11z611g7jx!19sChIJ7aoX1mqdP4YRlZopLVU0nWU,House painting landscaping,5.0,2,Painter,"4105 Sealy Ave, Galveston, TX 77550, United States","75WP+4P Galveston, Texas, USA",,+1 409-354-7918,"Open 24 hours

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ7oVJX75olJEhD_sz3IL7FGikEn4hu8ITFWyorSlTxqeEOHR2Oq7hy0rbNneBWJ5aa76nlscSdevY4TUOAIBQoYUZ0jUxK4Cp8xICm7k-JsSNMkW--OUEZQ6IX-o0ni5uvk9ttOhuiNg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:12.956Z,,,,
https://www.google.com/maps/place/Diaz+Lawn+services/data=!4m7!3m6!1s0x863f9dd7b6a2f1a5:0x628834aec0c268ac!8m2!3d29.2836456!4d-94.8145275!16s%2Fg%2F11y36r47_9!19sChIJpfGittedP4YRrGjCwK40iGI,Diaz Lawn services,5.0,1,Lawn care service,"Avenue R, Galveston, TX 77550, United States","75MP+F5 Galveston, Texas, USA",https://diazlawnservices.com/,+1 409-526-7665,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiOSU4iN2DgIg1xs5wk01ZPIQ360eidF--F933aDEMr0-Vt2Hm0u_0s-BbGmlaDIRKh81cfUnw4PXgm0VjWStkKa5h3Da8Dzzd25Kxsu4rb9dZwEkq3ukuiOCL4Xmp8ZPRqAY=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:17.707Z,,,,
https://www.google.com/maps/place/Hummingbird+landscapes/data=!4m7!3m6!1s0x66e0a6aff7df701:0x9cc041b8ebedb38d!8m2!3d29.61169!4d-95.2668205!16s%2Fg%2F11mlzzd9zz!19sChIJAfd9_2oKbgYRjbPt67hBwJw,Hummingbird landscapes,,,Landscape designer,,,,+1 409-996-9104,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHt1uM1FM9H42rL8mqxBRTIH93L4TrwXRCjHiETfn4KIdvOLI5duPxzYh5DUqJ0AAmO8OqaUVetKzuL671RCc96eBQpVLMZaH0kJRMgP-f04M5ZxtUyrSwEK0_6MRIKrjHcwnPXNLaq1zam=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:20.474Z,,,,
https://www.google.com/maps/place/Galveston+Patio+Cover+Builders/data=!4m7!3m6!1s0x863f9f9c30c51a4f:0x4078daf2165645a6!8m2!3d29.2993293!4d-94.8080806!16s%2Fg%2F11y3hs79fs!19sChIJTxrFMJyfP4YRpkVWFvLaeEA,Galveston Patio Cover Builders,5.0,11,Construction company,"620 37th St #120, Galveston, TX 77550, United States","75XR+PQ Galveston, Texas, USA",https://www.galvestontxpatiocoverbuilders.com/,+1 409-746-5687,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIq9K71B4tDJ3nUgZi_79JcYi7uocCQBrCfdDmI8ns68AEfP7KmJAUKbWKdaztqr1R7Q6EdiRKvD9g3oTsvzAtinyLmURz_vXSZYyyuupvNxcbBUwp4m_Src6O4MxRXHb70Ft9nKVxV1W8=w408-h329-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:25.095Z,,Identifies as veteran-owned,,
"https://www.google.com/maps/place/CertaPro+Painters+of+Galveston,+TX/data=!4m7!3m6!1s0x863f9f5dab26219b:0xa416b237470c2122!8m2!3d29.3032647!4d-94.7915994!16s%2Fg%2F11ft53dz3g!19sChIJmyEmq12fP4YRIiEMRzeyFqQ","CertaPro Painters of Galveston, TX",4.8,53,Painter,"622 Kempner St Suite 212, Galveston, TX 77550, United States","8635+89 Galveston, Texas, USA",https://certapro.com/league-city/house-painting-in-galveston-texas/,+1 281-957-8070,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGOGvfIO6ADxCRb4NXACPbFjAHriZwA3ksQPuHF5C5nkulVYcoCke74pFyA9A0Laft-238j_EbotnH8kIahAdVRbU--W8Z5sS6fNAuwaOuHgwwgBznTwjtXBLsK5IbBKcrVHDNY=w408-h304-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–12 pm,Closed,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:29.984Z,,,,
https://www.google.com/maps/place/Island%27s+Green+Thumb/data=!4m7!3m6!1s0x4b9403a96517df15:0xc8c1d5291fda785d!8m2!3d29.3196818!4d-94.9820434!16s%2Fg%2F11t75g1ck_!19sChIJFd8XZakDlEsRXXjaHynVwcg,Island's Green Thumb,,,Landscape designer,,,,+1 409-207-0747,Closes soon · 6 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxz_0uCdEJCicQ2dBrN_1zvraTX7Vd1Md8lMaiE10gRW4_GUHnol5Ak0Miw-ir4NKVMJcK47dMp_R1eiHWKgdUFbCZGxa9VxbKqs5YBI1h3G6UGCG4s8kauFQGdkiFlMldPT1P=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:34.485Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Greg+West+Tree+Service/data=!4m7!3m6!1s0x863f9f3ca39c8907:0xa63dd889b9854cd7!8m2!3d29.2886293!4d-94.7927984!16s%2Fg%2F11vm3_q828!19sChIJB4mcozyfP4YR10yFuYnYPaY,Greg West Tree Service,3.5,13,Tree service,"2624 Ave Q 1/2, Galveston, TX 77550, United States","76Q4+FV Galveston, Texas, USA",,+1 409-682-8733,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiIyT0ryFaDGbSvSJx8ZUV0khtQkoo1w3nyyuyFUpqmFATI70xB-lyA-OPw_MyI2RD4SCNF2-spiMN9325igiNKKO9YcAW2QkL88WBlS3Y6BbfV3X2ZPvSJB3bcnMQBHea5uX0=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–1 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:39.145Z,,,,
https://www.google.com/maps/place/Cypress+Landscape+and+Irrigation/data=!4m7!3m6!1s0x863f9ca274a55b1f:0x2c4489e8810e9d26!8m2!3d29.2259941!4d-94.9051494!16s%2Fg%2F11c6048ny6!19sChIJH1uldKKcP4YRJp0OgeiJRCw,Cypress Landscape and Irrigation,3.7,3,Lawn sprinkler system contractor,"12006 Termini-San Luis Pass Rd, Galveston, TX 77554, United States","63GV+9W Galveston, Texas, USA",,+1 409-202-0076,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjge0WqZBQgBjavb10S1SSdeR52JV-KsRpNl507v0lzXm0Q3Ikt0drhnbMGiCPhYW7YId6IKD8hnxn36SGhgFJgnrtTjgCIjoh6mMOljj042mdyic3lhZqbauJ2dbjgSupbfw0=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:44.086Z,,,,
https://www.google.com/maps/place/Texas+Redfish+Construction+and+Remodeling/data=!4m7!3m6!1s0x863f9df523209267:0xc0dfaf49c26e7f86!8m2!3d29.3169239!4d-94.924664!16s%2Fg%2F11qqhsz3tr!19sChIJZ5IgI_WdP4YRhn9uwkmv38A,Texas Redfish Construction and Remodeling,5.0,13,Home builder,,,,+1 409-210-1057,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpqPHgS2DCZ-v9kOAUjdqYkA_2suqpb112M5pvGqxgVoQcTq8WCZNnTF-TfjyjUvIR9RED4P_GPApnKN7-H4a1Kx0EAuX3Z3OhUS9AGsh8Z5q9L7_M9FLkec_zDReO7KXP6VA=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:48.724Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Gulf+Coast+Lawn+Maintenance/data=!4m7!3m6!1s0x863f9c2f51c6e43f:0x4b1eaac4974aa231!8m2!3d29.3305015!4d-94.801221!16s%2Fg%2F1ptvtlv50!19sChIJP-TGUS-cP4YRMaJKl8SqHks,Gulf Coast Lawn Maintenance,3.0,2,Lawn care service,,,http://www.lawnservicegalvestontx.com/,+1 409-443-8133,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIbrLovcun6oZzGHvZxH21zKttVAZXbll-erJTBMN7WyJrQ0NboR8PMhwr6aubLMrr_cRBX6AtHr8kLQbe9AFQUADFMM9yNMmslx2KhluJ9AdCNL61Gze6W5VBPjNxXqPAXrQ=w426-h240-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,8 am–9 pm,Closed,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:53.368Z,,,,
https://www.google.com/maps/place/Edy+Services+Landscaping/data=!4m7!3m6!1s0x21cd62050401121f:0x74a46ffa580934d4!8m2!3d29.2360446!4d-94.8716086!16s%2Fg%2F11td4q8bx5!19sChIJHxIBBAVizSER1DQJWPpvpHQ,Edy Services Landscaping,1.0,1,Landscaper,,,,+1 409-996-6585,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQtoXWeqkNFeLZdCqESZsDUAVtW8X1xQoyhGOGUdjlHAhtUnrV1_GpVmwUQOvsEOIy3ZL3fOjP8xvlKLxFkJ8F1v7uq48t4uMJqChbqq1mqX3W9izs57KYwjQ6S9s2gnyU_oY=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Galveston+Galveston+TX/@29.3012309,-94.7950151,14z",2026-04-29T22:00:58.094Z,,,,
