placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Blue+Hawaiian+Pools+of+Michigan/data=!4m7!3m6!1s0x882383986cb3c697:0xf27c00dfb6700e96!8m2!3d43.0542274!4d-83.6837102!16s%2Fg%2F11xtym59rb!19sChIJl8azbJiDI4gRlg5wtt8AfPI,Blue Hawaiian Pools of Michigan,5.0,3,Swimming pool contractor,"1117 E Stewart Ave, Flint, MI 48505, United States","3838+MG Flint, Michigan, USA",https://bhpomi.com/,+1 248-525-9503,"Open ⋅ Closes 5 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2dEbLuuFNQjsBlD6W81iNIdS9hpw42eln118yeUsmmgj3Lu5VsFRbNyDndEdz_2NgXyk2iehLc9PKHqOhFIHYuGD6M2tsvsWi9PH0nNuS7popSjobLbrVohhgU7atXnWn0fFMIYJ-L5Q=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:00:46.632Z,,,
"https://www.google.com/maps/place/Affordable+Pool+and+Spa,+Inc./data=!4m7!3m6!1s0x882380a2bb3de489:0x875336549d78eec0!8m2!3d42.9802137!4d-83.6681329!16s%2Fg%2F1261fck4s!19sChIJieQ9u6KAI4gRwO54nVQ2U4c","Affordable Pool and Spa, Inc.",4.5,225,Swimming pool repair service,"3234 Associates Dr, Burton, MI 48529, United States","X8JJ+3P Burton, Michigan, USA",https://affordablepoolandsparepair.com/,+1 810-422-5058,"Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue

Updated by this business 8 weeks ago",Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPnAIlkjfPHbdnDZSGHjTnTQMUK3iXWSl5YBJt3=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:00:52.980Z,,,
https://www.google.com/maps/place/A+PERFECT+POOL/data=!4m7!3m6!1s0x88239ba32320f2db:0x4a614fe6c786524a!8m2!3d42.977701!4d-83.6737764!16s%2Fg%2F1hhkzxgy6!19sChIJ2_IgI6ObI4gRSlKGx-ZPYUo,A PERFECT POOL,4.3,107,Swimming pool contractor,"G-3414 Saginaw St, Burton, MI 48529, United States","X8HG+3F Burton, Michigan, USA",https://www.aperfectpool.net/,+1 810-853-8417,"Open ⋅ Closes 6 pm

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNYHRZGYgDSFJjHGMOm7w2B9yxfbjQzLORceqb_=w470-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:00:58.012Z,,,
https://www.google.com/maps/place/Your+Pool+Guy/data=!4m7!3m6!1s0x882377d24cb40001:0x9f551894c52586a!8m2!3d42.9998228!4d-83.8012822!16s%2Fg%2F11j03bkrw0!19sChIJAQC0TNJ3I4gRalhSTIlR9Qk,Your Pool Guy,4.2,12,Swimming pool repair service,"2061 Roland Ave, Flint Township, MI 48532, United States","X5XX+WF Swartz Creek, Michigan, USA",https://yourpoolguyken.com/,+1 810-275-8580,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SJRu09l9loVTzWZS-Sp9lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.55187&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:03.115Z,,,
"https://www.google.com/maps/place/Blue+Hawaiian+Pools,+Service,+Hot+Tubs,+and+Supplies/data=!4m7!3m6!1s0x8823797b9db39913:0x9764df5635ad98a7!8m2!3d42.9436576!4d-83.6981154!16s%2Fg%2F11xtky72r5!19sChIJE5mznXt5I4gRp5itNVbfZJc","Blue Hawaiian Pools, Service, Hot Tubs, and Supplies",5.0,16,Hot tub store,"1159 W Hill Rd, Flint, MI 48507, United States","W8V2+FQ Flint, Michigan, USA",https://bhp-services.com/,+1 810-422-5289,"Open ⋅ Closes 7 pm

Updated by phone call 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzpT3QpULlmPwVV-WQeFMR0cV3ct_7EISIZJ2wWMlouZX7XkDcHZIzWRwvgI_yi7AF5ltPzr9a5CFMCSlhhfC6roeK4UAUigtRr-EjLKGhn2l9EAO6NFdfqkcWR16wAR_npG-Ry=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:08.084Z,,,
https://www.google.com/maps/place/B+%26+B+Pool+Service+LLC/data=!4m7!3m6!1s0x882377d1c99e3e91:0xb6e0c64b80eda99!8m2!3d42.7567939!4d-84.4132507!16s%2Fg%2F11ngp8z0k0!19sChIJkT6eydF3I4gRmdoOuGQMbgs,B & B Pool Service LLC,5.0,8,Swimming pool contractor,,,,+1 810-869-8939,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO2a5D5mAgTtn57zubMhxJ15OWzTDRNcXnWtXz_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:12.885Z,,,
"https://www.google.com/maps/place/Marshall+Pools+%26+Excavating/@43.108506,-83.630553,17z/data=!3m1!4b1!4m6!3m5!1s0x88238703e687851d:0x28c95364ac708816!8m2!3d43.108506!4d-83.630553!16s%2Fg%2F1tg9nrjg",Marshall Pools & Excavating,3.0,2,Swimming pool contractor,"7125 Birchwood Dr, Mt Morris, MI 48458, United States","4959+CQ Mt Morris, Michigan, USA",,+1 810-640-2070,Open 24 hours,,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:19.809Z,,,
https://www.google.com/maps/place/5+lakes+pool+and+spa+service/data=!4m7!3m6!1s0x882381f154f857d3:0xd242f7c63de2c3f2!8m2!3d45.0008644!4d-86.2705984!16s%2Fg%2F11k8hlqz4y!19sChIJ01f4VPGBI4gR8sPiPcb3QtI,5 lakes pool and spa service,4.0,8,Swimming pool repair service,,,,+1 810-624-2022,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipM3NvmVumCii2GOqCh6pizP6G-J4sQqCZbO8N2j=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:24.700Z,,,
"https://www.google.com/maps/place/Midwest+Pools,+Inc./data=!4m7!3m6!1s0x88237a45bb97243b:0xdd0d050997aa98f9!8m2!3d42.8999593!4d-83.7327822!16s%2Fg%2F1vfp47p2!19sChIJOySXu0V6I4gR-ZiqlwkFDd0","Midwest Pools, Inc.",3.6,107,Swimming pool contractor,"3090 W Cook Rd, Grand Blanc, MI 48439, United States","V7X8+XV Grand Blanc, Michigan, USA",https://www.midwestpools.com/,,Closes soon ⋅ 4 pm ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEhIQDe3_DDgbriBL0ZDkm4-jO3B1gU66e977XbE5KrF7oikcvp6sykjgVAUtVxcekqZUeoRopOCSa6SNSFMyb27rKFtTBnb9dLxwc1d9y6A33NVnXnKDBKo8a2xRUKHpJBhxMIemJCgR6=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:30.098Z,,,
https://www.google.com/maps/place/Affordable+Handyman+with+Experience/data=!4m7!3m6!1s0xa0c2f59ab854ece3:0x1993fcf4058f9bf7!8m2!3d43.085546!4d-83.7612234!16s%2Fg%2F11q96cdsxk!19sChIJ4-xUuJr1wqAR95uPBfT8kxk,Affordable Handyman with Experience,4.8,89,Contractor,,,https://affordablehandymanwithexperience.com/,+1 810-399-4983,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNh4YG3lADA0zVNG0kda6-Bw399MqY8yO01m0PG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:34.878Z,,,
https://www.google.com/maps/place/Heatwave+Pools+LLC/data=!4m7!3m6!1s0x88237f7418406c95:0xe3ced9086045b9f8!8m2!3d42.9831239!4d-83.6392258!16s%2Fg%2F1tslkbf0!19sChIJlWxAGHR_I4gR-LlFYAjZzuM,Heatwave Pools LLC,3.6,11,Swimming pool contractor,"3231 Christner St, Burton, MI 48529, United States","X9M6+68 Burton, Michigan, USA",https://heatwavepools.com/,+1 810-516-6882,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPLj3R2WQ4ZebWVASrpKqowNTq8h7eFux7G8C1M=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:39.881Z,,,
https://www.google.com/maps/place/Creative+Leisure+Inc./data=!4m7!3m6!1s0x88247991b513372d:0x425dcb2328d5afe7!8m2!3d43.1206113!4d-83.5203056!16s%2Fg%2F1tld0s_w!19sChIJLTcTtZF5JIgR56_VKCPLXUI,Creative Leisure Inc.,4.1,39,Swimming pool contractor,"7481 N State Rd, Davison, MI 48423, United States","4FCH+6V Davison, Michigan, USA",https://usabizlink.top/details/creative-leisure-inc-ChIJLTc,+1 810-658-1956,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dEKQB-yfOjJKv2mROqF_JQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.21707&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:45.011Z,,,
https://www.google.com/maps/place/Custom+Personalized+Lawn+Care/data=!4m7!3m6!1s0x88238739f2b8bb79:0x31ffe9e6bef73d2!8m2!3d43.0851086!4d-83.6176814!16s%2Fg%2F1tph2bsm!19sChIJebu48jmHI4gR0nPva57-HwM,Custom Personalized Lawn Care,4.5,995,Lawn care service,"5289 N Genesee Rd, Flint, MI 48506, United States","39PJ+2W Flint, Michigan, USA",https://www.spraymylawn.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_cplc_genesee&utm_content=primary_button,+1 800-570-3313,"Open ⋅ Closes 5 pm

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO-1vDjSBs-RxPJypucMMZTBLxBHSvJriuzT0Ck=w408-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:50.133Z,,,
https://www.google.com/maps/place/API/data=!4m7!3m6!1s0x88237ae9c933f69d:0xd2af3e0577f0a822!8m2!3d42.870197!4d-83.733406!16s%2Fg%2F11f3s6h8v4!19sChIJnfYzyel6I4gRIqjwdwU-r9I,API,4.8,51,Swimming pool contractor,"3115 W Ray Rd, Fenton, MI 48430, United States","V7C8+3J Fenton, Michigan, USA",http://www.custompools-api.com/,+1 810-714-7665,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNZIhqeHtwfIOI2dRX1lSPQFTqk0meO6g85Z70N=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:01:55.234Z,,,
"https://www.google.com/maps/place/Pool+Liners+Of+America+Flint/@43.012542,-83.6964695,12z/data=!3m1!4b1!4m6!3m5!1s0x882379854b937cd5:0xbb63aa48ccd081aa!8m2!3d43.012542!4d-83.6964695!16s%2Fg%2F11j3r48_wf",Pool Liners Of America Flint,5.0,1,Swimming pool contractor,,,,+1 810-377-7811,Open ⋅ Closes 8 pm,,,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:02:01.905Z,,,
https://www.google.com/maps/place/B+%26+B+Pool+Service/data=!4m7!3m6!1s0x22c9976c2778ba71:0x7485cfbffa6e5b34!8m2!3d42.6122346!4d-85.3187202!16s%2Fg%2F11qgl94znf!19sChIJcbp4J2yXySIRNFtu-r_PhXQ,B & B Pool Service,5.0,2,Swimming pool contractor,,,,+1 810-869-8939,,,https://lh3.googleusercontent.com/p/AF1QipNBsmu-CrSxClN1MtB6b1MDkBzw70bnjJMrpRY4=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:02:04.618Z,,,
https://www.google.com/maps/place/Fast+Pool+Services+Inc/data=!4m7!3m6!1s0x88239e997aa98fd9:0x5435400187fd9662!8m2!3d43.0636744!4d-83.8544647!16s%2Fg%2F1tcv6yhh!19sChIJ2Y-pepmeI4gRYpb9hwFANVQ,Fast Pool Services Inc,4.9,40,Swimming pool supply store,"123 N Cherry St, Flushing, MI 48433, United States","347W+F6 Flushing, Michigan, USA",,+1 810-659-5102,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NGQVLkwgaCwlxtOpJxX8ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.76297&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Flint+MI/@43.0624305,-83.6595043,14z",2025-10-27T19:02:09.471Z,,,
"https://www.google.com/maps/place/KV+Pool+Service+%26+Supply,+LLC/data=!4m7!3m6!1s0x88177073471a9747:0x294332ca5aca09c5!8m2!3d42.2905525!4d-85.6495082!16s%2Fg%2F1pzssr0cn!19sChIJR5caR3NwF4gRxQnKWsoyQyk","KV Pool Service & Supply, LLC",4.6,26,Swimming pool repair service,"167 N Drake Rd #19226, Kalamazoo, MI 49019, United States","79R2+65 Kalamazoo, Michigan, USA",http://www.kvpool.com/,+1 269-312-8523,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP9SEZ2GuC0eIcA0zBXzxlwyVevUU-jIXVWRXg7=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2025-10-27T19:02:23.988Z,,,
https://www.google.com/maps/place/Precision+Pools/data=!4m7!3m6!1s0x88179cadf588f997:0x1b806c7e4e61a1c4!8m2!3d42.3040865!4d-85.5297262!16s%2Fg%2F1v5k3mm1!19sChIJl_mI9a2cF4gRxKFhTn5sgBs,Precision Pools,4.5,40,Swimming pool contractor,"5037 E Main St, Kalamazoo, MI 49048, United States","8F3C+J4 Kalamazoo, Michigan, USA",,+1 269-345-0888,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOCPkCATry4wcvfR0Ooa7g0yBlZkmLEBzxURWhe=w408-h306-k-no,true,Closed,Closed,Closed,Closed,Closed,10 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2025-10-27T19:02:28.797Z,,,
https://www.google.com/maps/place/Kalamazoo+Pool/data=!4m7!3m6!1s0x881776cecd5fe5fd:0x60bbacf547c0fd17!8m2!3d42.2584625!4d-85.6771429!16s%2Fg%2F1td0nmrh!19sChIJ_eVfzc52F4gRF_3AR_Wsu2A,Kalamazoo Pool,4.3,31,Swimming pool supply store,"3357 S 9th St, Kalamazoo, MI 49009, United States","785F+94 Kalamazoo, Michigan, USA",https://www.kalamazoopool.com/,+1 269-375-2449,Open ⋅ Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPstpZM0lReHidGtGO8Gff0BVTvCddGwO_lC0pe=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2025-10-27T19:02:34.218Z,"Pool company with a modest retail shop stocking equipment, accessories, toys & chemicals. · Kerbside pickup",,
https://www.google.com/maps/place/Michigan+Swim+Pool/data=!4m7!3m6!1s0x88179c2abd943e37:0x566652398b461fe4!8m2!3d42.2303865!4d-85.5596857!16s%2Fg%2F1tdhfm0r!19sChIJNz6UvSqcF4gR5B9GizlSZlY,Michigan Swim Pool,4.1,61,Swimming pool supply store,"5977 Portage Rd, Portage, MI 49002, United States","6CJR+54 Portage, Michigan, USA",http://michiganswimpool.com/,+1 269-345-4634,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwyBgyj-5ER03kgjA2ZOQO-HUkw8wikj7UhgrdzBAAThjr6C4ie29BdBnITTKymPVzvBSip5VODYSqS4u7jOOYwZ1bQhOLovUHle8UFfSjEB0XH4nQtFd10RRkk3X9rZpUA9qAw=w408-h544-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2025-10-27T19:02:39.407Z,· In-store shopping · In-store pick-up,,
