placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,error
https://www.google.com/maps/place/60+NS+Parking+Garage/data=!4m7!3m6!1s0x89de0a413ee1a931:0xa23f595a14db29fd!8m2!3d42.6517502!4d-73.7755486!16s%2Fg%2F11fy4xc1t7!19sChIJManhPkEK3okR_SnbFFpZP6I,60 NS Parking Garage,4.1,56,Parking garage,"60 New Scotland Ave, Albany, NY 12208, United States","M62F+PQ Albany, New York, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDp00DJ5w4Inye_DzLzbwLcsuHkjXrmDJ8sQVPbCGqp6tK5f9s-hdc4d-dPoVHo5XXVWaU2fEYGML4sHjFABx8jVbnK-yENeRQ3T0fsDALQdt3TMA3MualR1ChCTEUqJ3cuLs=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:37.100Z,,,,,,,,,,
https://www.google.com/maps/place/40+NS+Parking+Garage/data=!4m7!3m6!1s0x89de0a4127de9695:0xb7f728b5099f632e!8m2!3d42.6519738!4d-73.7743607!16s%2Fg%2F11f040lpnc!19sChIJlZbeJ0EK3okRLmOfCbUo97c,40 NS Parking Garage,4.1,103,Parking garage,"40 New Scotland Ave, Albany, NY 12208, United States","M62G+Q7 Albany, New York, USA",,+1 518-683-1445,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzdKEGM_GKj0kcNg5AtuGKVdiIMSyuoFNybOuPiSwjjcSrp14X8HgdKhHhPAyxUmyBjPUVoieaOOmHUIWGfYlyVBIlWr4cSSi6Y1PZJTyC2_CPmjkuK9D2EBF6Y9rva2IsveOUC9g=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:40.297Z,,,,,,,,,,
https://www.google.com/maps/place/Hilton+Albany+Parking+Garage/data=!4m7!3m6!1s0x89de0b9b43e76d57:0x2386484d5a50f1de!8m2!3d42.6512389!4d-73.7532864!16s%2Fg%2F11f5v35vbw!19sChIJV23nQ5sL3okR3vFQWk1IhiM,Hilton Albany Parking Garage,3.6,14,Parking garage,"16 Lodge St, Albany, NY 12207, United States","M62W+FM Albany, New York, USA",https://www.hilton.com/en/hotels/albhhhf-hilton-albany/hotel-info/,+1 518-462-6611,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyfH86LhinxHij_djPs1kusnnH8N2p161cPoSy_POdlTcV6dSqeeixXqElfxYFo3WTGgaqlrgJwYif5WDltYZ3EQrye5p9vpndOLQEoq-s-SCYKjWx9uF8x2boBr9jiisH12r2uOw=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:45.215Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Empire+State+Plaza+P3-South+Parking+Garage/data=!4m7!3m6!1s0x89de0b00435eed6b:0xf2c00a5b93fbe325!8m2!3d42.6504493!4d-73.760529!16s%2Fg%2F11wvh0fy2q!19sChIJa-1eQwAL3okRJeP7k1sKwPI,Empire State Plaza P3-South Parking Garage,4.0,1,Parking lot,"S Mall Arterial, Albany, NY 12210, United States","M62Q+5Q Albany, New York, USA",https://ogs.ny.gov/parking/garage-empire-state-plaza-p3-south,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_wcNxVDMOStT9e_G1FAfOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.15138&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:48.517Z,,,,,,,,,,
https://www.google.com/maps/place/Albany+Medical+Center+Parking+Garage/data=!4m7!3m6!1s0x89de0a41362c76cb:0x279da0f86e75cc0a!8m2!3d42.6523949!4d-73.7756301!16s%2Fg%2F11c5rwgzmt!19sChIJy3YsNkEK3okRCsx1bvignSc,Albany Medical Center Parking Garage,3.3,8,Bus stop,"Albany, NY 12208, United States","M62F+XP Albany, New York, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxT2BUq54hSoaiQMnlCgNaKRX9_6w9B78tHIV8I45lnKgxVEnSsbr0HsHg5k-s0hq7cw4Ver5eyznkE0cGqO7dDREe0ZbVm946VyomHYuRBXgnU5QQ1cDf4FC68hTa0O5j-GU9oEg=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:52.039Z,,,,,,,,,,
https://www.google.com/maps/place/P+Lot/data=!4m7!3m6!1s0x89de0b051d5973e5:0xb72a75453951698d!8m2!3d42.6784459!4d-73.8035654!16s%2Fg%2F11b8_t538q!19sChIJ5XNZHQUL3okRjWlROUV1Krc,P Lot,4.0,6,Parking lot,"State Access Rd, Albany, NY 12203, United States","M5HW+9H Albany, New York, USA",https://ogs.ny.gov/harriman-state-office-campus-map,+1 518-457-2290,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3RzOfTr1pvk6X7lPNZclww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.3235&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:31:57.734Z,,,,,,,,,,
https://www.google.com/maps/place/Empire+State+Plaza+Parking+P2+south/data=!4m7!3m6!1s0x89de0a3caabea07b:0x8b387337fef25899!8m2!3d42.6504276!4d-73.7596273!16s%2Fg%2F11hcdw9jhw!19sChIJe6C-qjwK3okRmVjy_jdzOIs,Empire State Plaza Parking P2 south,4.3,11,Parking garage,"S Mall Arterial, Albany, NY 12210, United States","M62R+54 Albany, New York, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbJon5ju2b6xbC1zETYRl15mq9Mqt4Vp2_JWyxyuKz3NcquFi3Ln84Nsl3jUOnunixCYR0bR5x03mysErJ4zBG9O5w6s0hRZA-DfppYoOHA8_mgGGmgy5UcKxDheqAnngZdAE=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:02.983Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Empire+State+Plaza+Visitor+Parking+%2F+P3-North/data=!4m7!3m6!1s0x89de0a23509b4f5d:0x3fb5803fdb919ac5!8m2!3d42.6507245!4d-73.7601877!16s%2Fg%2F11g9f5mvy3!19sChIJXU-bUCMK3okRxZqR2z-AtT8,Empire State Plaza Visitor Parking / P3-North,4.3,107,Parking garage,"S Mall Arterial, Albany, NY 12210, United States","M62Q+7W Albany, New York, USA",https://empirestateplaza.ny.gov/parking,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwylqDg1mj8j2FzEXnx1dGYzYUpYzjGw-sBQ0S9xFueLt-0MwGoe_1PV-aMGe6QNmSqwYqeFIh02H5Vl-fZRVQTy1cczDzKzbutXQ02TzDygd8X6lW4Xb8Mg6atbqoz2RWlhkpp=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:10.563Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/THE+EGG+Visitor%27s+Parking+Lot/data=!4m7!3m6!1s0x89de0a3b577097d7:0x39212e5407af28a6!8m2!3d42.650999!4d-73.7602828!16s%2Fg%2F11gbx94jln!19sChIJ15dwVzsK3okRpiivB1QuITk,THE EGG Visitor's Parking Lot,3.4,13,Parking garage,"S Mall Arterial, Albany, NY 12210, United States","M62Q+9V Albany, New York, USA",https://empirestateplaza.ny.gov/parking,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywCKC_nGTZXxmimGws0SWI9HrIImx5UXbavMfoS3_lLoQuFQCpERfo9_TzKsCbTHT9mCW7joIfIzPhvcFs4gGTdLlgVwFM6rErxikqWECl8lvCGAZOCjnoKwvIQyqM4r5_DJ7y=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:16.078Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Albany+Stratton+VA+Medical+Center+parking+lot/data=!4m7!3m6!1s0x89de0b61f9973897:0xc68847ff82eb4799!8m2!3d42.6499674!4d-73.772146!16s%2Fg%2F11t181p67b!19sChIJlziX-WEL3okRmUfrgv9HiMY,Albany Stratton VA Medical Center parking lot,4.0,1,Parking lot,"66 Warren St, Albany, NY 12202, United States","J6XH+X4 Albany, New York, USA",,+1 518-626-5000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=El-9ndABlcts_FT11ObHFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.96046&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:22.219Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/James+J.+Barba+Physicians+Pavilion/data=!4m7!3m6!1s0x89de0a43f4c8ba03:0xdac5a9b4ebc86974!8m2!3d42.6530332!4d-73.7786322!16s%2Fg%2F11f040b768!19sChIJA7rI9EMK3okRdGnI67Spxdo,James J. Barba Physicians Pavilion,4.0,86,Parking lot,"43 New Scotland Ave, Albany, NY 12208, United States","M63C+6G Albany, New York, USA",https://www.amc.edu/maps_directions/parking.cfm?cssearch=9053_1,+1 518-262-3125,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfS3KTiovdmyctL13yCh9bqbIzWuox7IDl7SEFlxuv-4JdAiKjST1LQ3RpvKzK4yIM-_u3JwmWJAGLlG6mTlrT0-itDxVf5LEBWr1h8klTMfMhC1VvfqnRQFxG_VV7C4wR0gmB=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:26.227Z,,,,,,,,,,
https://www.google.com/maps/place/AMC+Employee+Parking+-+Princeton+Drive+Lot/data=!4m7!3m6!1s0x89de0b07fae013f3:0x7060ac475120ae19!8m2!3d42.6490807!4d-73.7756174!16s%2Fg%2F11vdtrrw5y!19sChIJ8xPg-gcL3okRGa4gUUesYHA,AMC Employee Parking - Princeton Drive Lot,,,Parking lot,"Princeton Dr, Albany, NY 12208, United States","J6XF+JQ Albany, New York, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0OYfVyVI-8FgIAvgWwFf1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.462105&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:29.555Z,,,,,,,,,,
https://www.google.com/maps/place/Maiden+Lane+of+Albany+Inc/data=!4m7!3m6!1s0x89de0a25513b79d3:0x2e084b069d76aff4!8m2!3d42.6548183!4d-73.7590583!16s%2Fg%2F1tgcn8sc!19sChIJ03k7USUK3okR9K92nQZLCC4,Maiden Lane of Albany Inc,2.0,2,Parking garage,"1 Commerce Plaza, Albany, NY 12260, United States","M63R+W9 Albany, New York, USA",,+1 518-434-3832,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ualhd5WSM6uMjITOlW5vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.97053&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2025-10-28T18:32:34.854Z,,,,,,,,,,
https://www.google.com/maps/place/East+Parking+Garage/data=!4m7!3m6!1s0x89de0a231c1954d7:0x7e920ba2a09613c6!8m2!3d42.6476081!4d-73.7574809!16s%2Fg%2F11c6cff48t!19sChIJ11QZHCMK3okRxhOWoKILkn4,East Parking Garage,3.8,66,Parking garage,"129 Hamilton St, Albany, NY 12207, United States","J6XV+22 Albany, New York, USA",,+1 518-474-8118,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx6mO0Znv4h3S2Jn9zZUuV7YsCrwH8sVNUsO4EQGMh49FjY-dA9xc5xq6C2CeCyBIT0b8AVn4BgBkxjFLNciUyUPC-7-p-huJyj89JNBHYumZIbAnU-JneW9YGqCIYEVaHxIX46ww=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:32:59.177Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Elk+Street+Parking+Lot/data=!4m7!3m6!1s0x89de0a3021399255:0xb53d1e599d0c8a39!8m2!3d42.655141!4d-73.758125!16s%2Fg%2F11gblf22vb!19sChIJVZI5ITAK3okROYoMnVkePbU,Elk Street Parking Lot,4.3,14,Parking lot,"99 Elk St, Albany, NY 12210, United States","M64R+3Q Albany, New York, USA",https://ogs.ny.gov/parking/lot-elk-street,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHrvSkC2u5WhTctaOZaM5CoTMXamXNTcoBCi2muZRrPq0JVd5qO8eu-kGfYTCaYiL0YJ7lvVZ1zEb1OFtbN1jUpE6PqBgpqJhE2fEFohPVI8EWaTPfS6gBK-8js5HWeUs1gw22jA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:33:05.050Z,,,,,,,,,,
https://www.google.com/maps/place/LAZ+Parking+-+E-Comm+Square+Lot/data=!4m7!3m6!1s0x89de0a21a9243aa1:0xfa8a8319c70aa243!8m2!3d42.6466339!4d-73.7512531!16s%2Fg%2F11f2gslr05!19sChIJoTokqSEK3okRQ6IKxxmDivo,LAZ Parking - E-Comm Square Lot,2.3,6,Parking garage,"28 Division St, Albany, NY 12207, United States","J6WX+MF Albany, New York, USA",https://go.lazparking.com/checkout/?l=1050&wk=17df9669a41f4404b401867bdcab2093,+1 518-545-9020,,https://lh3.googleusercontent.com/p/AF1QipPfz4tXBU_6XFBZ_z-0qnSKuUqk2JJvQOr3_07h=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:33:08.556Z,,,,,,,,,,
https://www.google.com/maps/place/East+Parking+Garage+-+S+Mall+Arterial+Entrance/data=!4m7!3m6!1s0x89de0b001b068d0f:0x65a1210ae41ded0a!8m2!3d42.6487035!4d-73.7577306!16s%2Fg%2F11whynjhf5!19sChIJD40GGwAL3okRCu0d5AohoWU,East Parking Garage - S Mall Arterial Entrance,3.0,1,Parking garage,"Albany, NY 12202, United States","J6XR+FW Albany, New York, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iKLqTNlWpjxOE49rpPO1ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.64473&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:33:11.702Z,,,,,,,,,,
https://www.google.com/maps/place/110+N+Pearl+St+Parking/data=!4m7!3m6!1s0x89de0a2633fa284f:0xf1c9ff3f5305ca84!8m2!3d42.6531333!4d-73.7510586!16s%2Fg%2F11f_p2_c6b!19sChIJTyj6MyYK3okRhMoFUz__yfE,110 N Pearl St Parking,3.1,10,Parking lot,"110N N Pearl St, Albany, NY 12210, United States","M63X+7H Albany, New York, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkLzLG0-T2HRYx1IQNieSK80p2w9vyNEY8iYKj_ixtPnHOXl0onm8yExnCXaHlta2pRWgJGGvu7hcv4KBbUIoYg3hm9cHVV380evPoZbjNbuq8U2de_g7wtVU2wSkXSF5R7ImU=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:33:14.955Z,,,,,,,,,,
https://www.google.com/maps/place/Albany+Capital+Center+-+Parking+Garage/data=!4m7!3m6!1s0x89de0b8bef6ea11f:0x7d252bc6b4dc8ea5!8m2!3d42.6497291!4d-73.7556871!16s%2Fg%2F11rxxhhx1b!19sChIJH6Fu74sL3okRpY7ctMYrJX0,Albany Capital Center - Parking Garage,4.3,7,Parking garage,"7 Wendell St, Albany, NY 12207, United States","J6XV+VP Albany, New York, USA",https://www.albanycapitalcenter.com/attend/parking-directions,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YeKbgwdhqEJ1W6nPav1mhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.14594&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2025-10-28T18:33:18.211Z,,,,,,,,,,
