placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Wake+Plumbing/data=!4m7!3m6!1s0x8841af3f1b85457f:0x2d5294c65e5f73de!8m2!3d39.2022155!4d-84.4090926!16s%2Fg%2F11j5fhnny4!19sChIJf0WFGz-vQYgR3nNfXsaUUi0,Wake Plumbing,4.9,362,Plumber,,,http://www.wake-plumbing.com/,+1 513-720-2755,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPv0_5r6J8vf6w1iHRneoGDdOdRDdeOBDuEVDdA=w408-h322-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:18.016Z,true,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x8841a903a99d93d3:0xcd995fc31f79267e!8m2!3d39.0697119!4d-84.353178!16s%2Fg%2F11fkjx7gy1!19sChIJ05OdqQOpQYgRfiZ5H8Nfmc0,Roto-Rooter Plumbing & Water Cleanup,4.8,1035,Plumber,"1095 Nimitzview Dr #404, Cincinnati, OH 45230, United States","3J9W+VP Cincinnati, Ohio, USA",https://www.rotorooter.com/andersonoh/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 513-642-0211,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOKHsGxGAgOYrukEj5uOHgFJbBmbuJgcLMo0pSQ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:22.980Z,,,
https://www.google.com/maps/place/Feichtner+Plumbing+LLC/data=!4m7!3m6!1s0x8841b311366abc23:0x334110d62c236784!8m2!3d39.1709811!4d-84.5024318!16s%2Fg%2F1ty74ytr!19sChIJI7xqNhGzQYgRhGcjLNYQQTM,Feichtner Plumbing LLC,4.9,58,Plumber,"324 Railroad Ave, Cincinnati, OH 45217, United States","5FCX+92 Cincinnati, Ohio, USA",http://www.feichtnerplumbing.com/,+1 513-242-2400,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynPIgAikIvq-iV5_PRwB2gIlxBhstiH6zYnB9Od8DI-RLcoyaHi64vlinsN-5pURjcbEOxBPe4DO7adh8l2aDpLvvbDkaEADU9WZotiSTHVe8JAPAJJRbXIUf0-gwaJBZU3CBT=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:28.078Z,,,
https://www.google.com/maps/place/Halpin+Plumbing+Inc/data=!4m7!3m6!1s0x88404d44446eeb35:0x6c499eb8ebf1cb5b!8m2!3d39.1824405!4d-84.4838325!16s%2Fg%2F1vlk278f!19sChIJNetuRERNQIgRW8vx67ieSWw,Halpin Plumbing Inc,4.9,1040,Plumber,"5177 Fishwick Dr, Cincinnati, OH 45216, United States","5GJ8+XF Cincinnati, Ohio, USA",https://www.halpinplumbing.com/?utm_source=GMBlisting&utm_medium=organic,+1 513-790-6985,Closed ⋅ Opens 7:30 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXrNmQcesdCpLBQyfxLHlMBzjxZl2AqpxjeEYtcupGqExF9WnjE2wFd9E1BWfjZYlyZRJ5ixSaW7Lpk3m1UXlxVUf7YGRcQ0roRM3kgS57yg6c-sKq4Fu31r6OKNZo3TNiQY85=w408-h544-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:33.372Z,,,
https://www.google.com/maps/place/Preston+%26+Sons+Plumbers/data=!4m7!3m6!1s0x8841b57673019a8b:0xfa2af63d31e2f0a1!8m2!3d39.1784192!4d-84.6040263!16s%2Fg%2F11k2px5pv5!19sChIJi5oBc3a1QYgRofDiMT32Kvo,Preston & Sons Plumbers,4.8,119,Plumber,"5075 N Bend Rd, Cincinnati, OH 45211, United States","59HW+99 Cincinnati, Ohio, USA",,+1 513-540-2243,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzynHJy880VCXsD8dai0merlMUHA2pywrOYg6nRfeaR0XKCkG3I0AHnPqqY8yZ4kex0vuM3OpU8SkosjxBWYkm19QuBg6o4IXdR5jMQnoyAINMVRlVsGXJF6EGSs3PTJixaHa2RmHEr9ln2=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:38.480Z,,,
"https://www.google.com/maps/place/Gardner+Plumbing,+LLC/data=!4m7!3m6!1s0x8841b48b7a04af73:0xfe8078097a4d9adf!8m2!3d39.1816331!4d-84.5144359!16s%2Fg%2F11fxzrsh03!19sChIJc68Eeou0QYgR35pNegl4gP4","Gardner Plumbing, LLC",5.0,47,Plumber,"4958 Winton Ridge Ln, Cincinnati, OH 45232, United States","5FJP+M6 Cincinnati, Ohio, USA",https://www.plumbingservicescincinnati.com/,+1 513-541-1095,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMupWQTeL-JmG_mogWZvVOGnZlYFoXRrteFx2eZ=w408-h272-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:43.598Z,,,
https://www.google.com/maps/place/NR+PLUMBING+LLC/data=!4m7!3m6!1s0x8841b3706e4350a1:0x5852ea408a17db61!8m2!3d39.4102134!4d-85.044954!16s%2Fg%2F11ghs9k_9y!19sChIJoVBDbnCzQYgRYdsXikDqUlg,NR PLUMBING LLC,4.9,44,Plumber,,,,+1 513-999-3309,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQMTgFg1NwssCm2UHdkH-FReo-2Z46X0BZ4eciOn_HcnYjTPQAsMaUx2lK1ktKDG44Xud2YkkIk6VlVmtlxQ6fy4keKy4LB4EwKsb0gfNU-CV1CqKdBy6kcyki9StsEODbYpd0RA=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:48.693Z,,,
https://www.google.com/maps/place/Benjamin+Franklin+Plumbing+of+Cincinnati/data=!4m7!3m6!1s0x8841aa053f3c542b:0x2dc421031a723769!8m2!3d39.1063943!4d-84.2791562!16s%2Fg%2F1pty_tqyj!19sChIJK1Q8PwWqQYgRaTdyGgMhxC0,Benjamin Franklin Plumbing of Cincinnati,4.8,1830,Plumber,"756 Old State Rte 74, Cincinnati, OH 45245, United States","4P4C+H8 Cincinnati, Ohio, USA",https://www.benjaminfranklinplumbing.com/cincinnati/?utm_source=gbp&utm_medium=organic&utm_campaign=638316_-BF0359-,+1 513-294-6960,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPHv3f0PiOlK2QQ3mFq08gHXESPX0CVU4qJS89m=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:54.116Z,,,
https://www.google.com/maps/place/SMITHY%27S+PLUMBING+LLC./data=!4m7!3m6!1s0x8841b293574cbda1:0x9aefefc962bc4176!8m2!3d39.1627867!4d-84.4586895!16s%2Fg%2F11c1x4hxrp!19sChIJob1MV5OyQYgRdkG8Ysnv75o,SMITHY'S PLUMBING LLC.,4.7,350,Plumber,"2033 Maple Ave, Norwood, OH 45212, United States","5G7R+4G Norwood, Ohio, USA",,+1 513-619-0245,Closed ⋅ Opens 9 am Tue,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMqoRDGbd4_Tb0ioLgXHJCAYDNqcCM48kqxh8oF=w408-h510-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:12:59.544Z,,,
"https://www.google.com/maps/place/Schneller+Knochelmann+Plumbing,+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x88410777d93806f9:0xe70c96c564495470!8m2!3d39.054402!4d-84.257812!16s%2Fg%2F1thw2v01!19sChIJ-QY42XcHQYgRcFRJZMWWDOc","Schneller Knochelmann Plumbing, Heating & Air Conditioning",4.9,4950,Heating contractor,"1079 Ohio Pike, Cincinnati, OH 45245, United States","3P3R+QV Cincinnati, Ohio, USA",https://www.schnellerair.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-cincinnati-oh,+1 513-407-4424,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMp41R0EzGYiv3EWVjmUQ_2u3XSCVY7lTMKcuBq=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:04.844Z,,,
"https://www.google.com/maps/place/Plumb+Tite+Plumbing,+Heating,+Cooling+%26+Drains/data=!4m7!3m6!1s0x88404d1bb884dbf5:0xfc233cd27e60489d!8m2!3d39.2170524!4d-84.4732471!16s%2Fg%2F11b6p2dsyj!19sChIJ9duEuBtNQIgRnUhgftI8I_w","Plumb Tite Plumbing, Heating, Cooling & Drains",4.8,775,Plumber,"8442 Vine St, Cincinnati, OH 45216, United States","6G8G+RP Cincinnati, Ohio, USA",https://plumbtite.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-cincinnati,+1 513-547-2251,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMs188bX2cTGQURQsHfNWqutl0hVV35wfTkAGaN=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:10.032Z,,,
"https://www.google.com/maps/place/Schneller+Knochelmann+Plumbing,+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x8841b132c086efb3:0xb0c6721176a541e1!8m2!3d39.079284!4d-84.520056!16s%2Fg%2F1ptxdrt_h!19sChIJs--GwDKxQYgR4UGldhFyxrA","Schneller Knochelmann Plumbing, Heating & Air Conditioning",4.9,3247,Heating contractor,"615 W 9th St, Covington, KY 41011, United States","3FHH+PX Covington, Kentucky, USA",https://www.schnellerair.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-covington-ky,+1 859-757-0963,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOLYr9NE6ugqdIennWKYRSr_CNd60ghOHClzSoE=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:15.367Z,,,
https://www.google.com/maps/place/G+%26+K+Plumbing+Co/data=!4m7!3m6!1s0x8841b3c435b2ddd3:0xf085008405acd655!8m2!3d39.1224177!4d-84.4937101!16s%2Fg%2F1ts1n9sp!19sChIJ092yNcSzQYgRVdasBYQAhfA,G & K Plumbing Co,4.3,16,Plumber,"2255 Florence Ave, Cincinnati, OH 45206, United States","4GC4+XG Cincinnati, Ohio, USA",http://gkplumbers.com/,+1 513-751-1107,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNVvpLH4mzWg2vrlaYYa5vk0fE6gSF4bWwlDt7h=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:20.478Z,,,
https://www.google.com/maps/place/Midwestern+Plumbing/data=!4m7!3m6!1s0x8841070bb000f72d:0x17aab6bf69494e2b!8m2!3d39.1335774!4d-84.4356369!16s%2Fg%2F1tg3bsh_!19sChIJLfcAsAsHQYgRK05Jab-2qhc,Midwestern Plumbing,5.0,2,Plumber,"Cincinnati, OH 45208, United States","4HM7+CP Cincinnati, Ohio, USA",http://www.midwestern-plumbing.com/,+1 513-871-1103,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eK5l_uJu3ZHpRLF7AixaaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.92415&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:23.282Z,,,
"https://www.google.com/maps/place/Logan+Services+A%2FC,+Heat+%26+Plumbing/data=!4m7!3m6!1s0x8841b27df170ed7b:0xe6effe7666207f39!8m2!3d39.1825064!4d-84.4829485!16s%2Fg%2F1tj926vn!19sChIJe-1w8X2yQYgROX8gZnb-7-Y","Logan Services A/C, Heat & Plumbing",4.8,2565,HVAC contractor,"5179 Fishwick Dr, Cincinnati, OH 45216, United States","5GM8+2R Cincinnati, Ohio, USA",https://www.logan-inc.com/?utm_source=google-my-business&utm_medium=organic&utm_campaign=cincinnati,+1 513-471-3200,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNbx1skndzzvFOGOii4jQPECACr65-VNDX5OgWk=w408-h316-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:28.216Z,,,
https://www.google.com/maps/place/Mike+Hensley+Plumbing+Inc/data=!4m7!3m6!1s0x8841b4686c59a8e7:0x50621a729c569916!8m2!3d39.1403109!4d-84.5412697!16s%2Fg%2F11b6s0pnp8!19sChIJ56hZbGi0QYgRFplWnHIaYlA,Mike Hensley Plumbing Inc,3.5,41,Plumber,"3194 Spring Grove Ave, Cincinnati, OH 45225, United States","4FR5+4F Cincinnati, Ohio, USA",http://www.mikehensleyplumbingandelectric.com/,+1 513-574-8553,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPVXngyI5QJycMd8SKjv08DK97PpcpnfEktpNMB=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:33.463Z,,,
https://www.google.com/maps/place/Archer+Plumbing+Co+Inc/data=!4m7!3m6!1s0x8841b32202e2eae5:0x53fddd70352bf29!8m2!3d39.1718567!4d-84.4885718!16s%2Fg%2F1tggp9r2!19sChIJ5eriAiKzQYgRKb9SA9fdPwU,Archer Plumbing Co Inc,4.8,47,Plumber,"1003 Kieley Pl, Cincinnati, OH 45217, United States","5GC6+PH Cincinnati, Ohio, USA",http://www.archerplumbingco.com/,+1 513-641-0020,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-0_47Z7tuzuEb5_LleWTYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.55925&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Cincinnati+Cincinatti+OH/@39.1031182,-84.5120196,14z",2025-11-11T03:13:38.589Z,,,
