placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/OpenDooor+Tax+%26+Accounting/data=!4m7!3m6!1s0x6714caebf49ed077:0xe4a655b39e684c2d!8m2!3d34.020479!4d-118.4117326!16s%2Fg%2F11xcm3qkcq!19sChIJd9Ce9OvKFGcRLUxonrNVpuQ,OpenDooor Tax & Accounting,5.0,1,Accounting firm,,,https://www.opendoorcpa.com/,+1 213-500-8129,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOMQiz3Hfyy-GHVh6XCQfgSpX_cY6Wx7ZwwfI78=w408-h344-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:24:45.404Z,
https://www.google.com/maps/place/Launch+CPA/data=!4m7!3m6!1s0x80c2c7805649c56f:0xdc98d8a173a2be76!8m2!3d34.0530508!4d-118.2523882!16s%2Fg%2F11nxv58r4f!19sChIJb8VJVoDHwoARdr6ic6HYmNw,Launch CPA,5.0,1,Certified public accountant,"355 S Grand Ave #2450, Los Angeles, CA 90071, United States","3P3X+62 Los Angeles, California, USA",https://www.launchcpa.com/,+1 619-663-7275,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e-G9W5tz3ffbyeKwTjg74Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.121315&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:24:50.170Z,
https://www.google.com/maps/place/Fineman+West+%26+Co+LLP/data=!4m7!3m6!1s0x80c2c7b72a8cd565:0xb1b0446bc8eed75a!8m2!3d34.0478786!4d-118.2615909!16s%2Fg%2F1tfw399y!19sChIJZdWMKrfHwoARWtfuyGtEsLE,Fineman West & Co LLP,5.0,1,Certified public accountant,"801 S Figueroa St # 1000, Los Angeles, CA 90017, United States","2PXQ+59 Los Angeles, California, USA",http://www.fwllp.com/,+1 213-688-9898,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DBvQDGxpOC26BGjUHPQd7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.62164&pitch=0&thumbfov=100,false,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:24:55.147Z,
https://www.google.com/maps/place/MiklosCPA+%7C+%23urCPA/data=!4m7!3m6!1s0x80c2c4c5dd7b6b45:0x3c3bc0b1651a562e!8m2!3d34.0521024!4d-118.2528403!16s%2Fg%2F1q6jd_6g4!19sChIJRWt73cXEwoARLlYaZbHAOzw,MiklosCPA | #urCPA,5.0,19,Accounting firm,"355 S Grand Ave Ste 2450, Los Angeles, CA 90071, United States","3P2W+RV Los Angeles, California, USA",http://www.mikloscpa.com/,+1 213-283-9002,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPGB_PPUdTRbbarw1GSc4Iu4tHR8qa7gp0_CJ_9=w427-h240-k-no,true,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:00.451Z,
https://www.google.com/maps/place/Shaan+Afridi+CPA+-Tax+Planning+for+Real+Estate+Investors+in+Los+Angeles+County/data=!4m7!3m6!1s0x80c2c77fd518e679:0x47128e6d1863738e!8m2!3d34.047787!4d-118.2495256!16s%2Fg%2F11lccnq0lw!19sChIJeeYY1X_HwoARjnNjGG2OEkc,Shaan Afridi CPA -Tax Planning for Real Estate Investors in Los Angeles County,5.0,5,Accounting firm,"453 S Spring St suite 321, Los Angeles, CA 90013, United States","2QX2+45 Los Angeles, California, USA",https://realestatecpainlosangeles.com/,+1 424-381-5122,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DlGMZikiyR9gNs2l7nrkyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.7434&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:05.354Z,
https://www.google.com/maps/place/Leo+Jimenez+Tax+Consultants/data=!4m7!3m6!1s0x80c2c7167c8092cd:0xd241055923e478c4!8m2!3d34.0795915!4d-118.2697255!16s%2Fg%2F1vq753kl!19sChIJzZKAfBbHwoARxHjkI1kFQdI,Leo Jimenez Tax Consultants,4.6,25,Tax preparation service,"2514 Sunset Blvd, Los Angeles, CA 90026, United States","3PHJ+R4 Los Angeles, California, USA",,+1 213-413-3313,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprELVssZTmt_U_YHgt8eqmVWQaOeW1LfkWf4c-8HGuCd9WHWdE5u7F3LNM1RUFMmE-KII5CjUPNl81229CCvj63jdco5uTNs63TuBO2REEGBuixZ61PA1DhHkJMQxJVfhWnwtLDQ=w408-h578-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:10.470Z,
https://www.google.com/maps/place/Elite+Certified+Public+Accountancy+%28CPA%29+Corp./data=!4m7!3m6!1s0x80c2c77960ebd365:0x7f194a9ec6b9e8d8!8m2!3d34.061458!4d-118.291986!16s%2Fg%2F1tpbc7g1!19sChIJZdPrYHnHwoAR2Oi5xp5KGX8,Elite Certified Public Accountancy (CPA) Corp.,5.0,4,Tax preparation service,"North Tower, 3200 Wilshire Blvd suite 1306, Los Angeles, CA 90010, United States","3P65+H6 Los Angeles, California, USA",https://www.elitecpa.com/,+1 213-380-3311,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IR_QxFqNYFO2JpAN6JCiiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.78763&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:13.341Z,
https://www.google.com/maps/place/IQ+CPA+Tax+%26+Accounting+Services/data=!4m7!3m6!1s0x80c2c77eae5a7c8b:0x1b45c90d1631f18!8m2!3d34.0518073!4d-118.2613875!16s%2Fg%2F11nmvh61l7!19sChIJi3xarn7HwoARGB9j0ZBctAE,IQ CPA Tax & Accounting Services,5.0,5,Accountant,"1001 Wilshire Blvd #1019, Los Angeles, CA 90017, United States","3P2Q+PC Los Angeles, California, USA",,,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=71SwMcauBc1g2JonTaw--Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.73758&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:18.143Z,
https://www.google.com/maps/place/Masters+Tax/data=!4m7!3m6!1s0x80c2c75f91d777c1:0x1740e3c538f3b8c0!8m2!3d34.0467412!4d-118.2819137!16s%2Fg%2F1pwfxj2s1!19sChIJwXfXkV_HwoARwLjzOMXjQBc,Masters Tax,4.8,142,Tax preparation service,"2010 W Pico Blvd STe 8, Los Angeles, CA 90006, United States","2PW9+M6 Los Angeles, California, USA",https://www.masterstaxusa.com/,+1 213-381-1602,,,https://lh3.googleusercontent.com/p/AF1QipO0mWV7pmp3JUcWU85vqWNB2fYUgkyKGevVn3it=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:23.195Z,
"https://www.google.com/maps/place/Sabocor+%26+Co.,+LLP/data=!4m7!3m6!1s0x80c2b88363e8d29b:0x99686eebe58fce0e!8m2!3d34.0626634!4d-118.2400525!16s%2Fg%2F11byyqj_96!19sChIJm9LoY4O4woARDs6P5etuaJk","Sabocor & Co., LLP",5.0,1,Certified public accountant,"767 N Hill St STE 205, Los Angeles, CA 90012, United States","3Q75+3X Los Angeles, California, USA",http://www.sabocor.com/,+1 213-229-0044,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hdBFWEu4fzvAdDfMgbLk9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.96819&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:28.116Z,
"https://www.google.com/maps/place/Dan+Huo+%26+Co,+CPAs/data=!4m7!3m6!1s0x80dd2b1059a34cd3:0xd471bad92aa1186b!8m2!3d34.063499!4d-118.287384!16s%2Fg%2F11cjht46yw!19sChIJ00yjWRAr3YARaxihKtm6cdQ","Dan Huo & Co, CPAs",5.0,2,Certified public accountant,"3000 W 6th St UNIT 317, Los Angeles, CA 90020, United States","3P77+92 Los Angeles, California, USA",http://www.danhuocpas.com/,+1 213-277-5565,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xt5V5yyRRFsJAaQ3UueOWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.99034&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:33.237Z,
https://www.google.com/maps/place/Wander+CPA/data=!4m7!3m6!1s0x80c2b92a8ad7dbb7:0xfd2ccbcb72a12da1!8m2!3d34.0564478!4d-118.3834442!16s%2Fg%2F11gl45cl4p!19sChIJt9vXiiq5woARoS2hcsvLLP0,Wander CPA,4.9,58,Certified public accountant,"1120 S Robertson Blvd, Los Angeles, CA 90035, United States","3J48+HJ Los Angeles, California, USA",,+1 855-469-1272,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMhdUJ8BGaEam8DBC5zP4RCzTj7AvWoqF42Cb_l=w408-h272-k-no,true,10 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:38.125Z,
https://www.google.com/maps/place/Union+Financial+Services/data=!4m7!3m6!1s0x80c2c7ec5ff50cc7:0xf871534cbede8690!8m2!3d34.0351175!4d-118.2835933!16s%2Fg%2F1v3gs53y!19sChIJxwz1X-zHwoARkIbevkxTcfg,Union Financial Services,4.9,38,Tax preparation service,"1103 W 23rd St, Los Angeles, CA 90007, United States","2PP8+2H Los Angeles, California, USA",,+1 213-745-6770,Closed ⋅ Opens 10 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gh2CMDDaJtp2fzjORmurvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.979818&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:43.068Z,
https://www.google.com/maps/place/John+J+Kim+CPA/data=!4m7!3m6!1s0x80c2c71b9ef7b679:0x1c178e9403814705!8m2!3d34.0621153!4d-118.2879547!16s%2Fg%2F11rn70vst1!19sChIJebb3nhvHwoARBUeBA5SOFxw,John J Kim CPA,5.0,1,Certified public accountant,"3055 Wilshire Blvd #810, Los Angeles, CA 90010, United States","3P66+RR Los Angeles, California, USA",,+1 323-640-5044,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v59hVzMxYte93HpPP1S63g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.69885&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:48.089Z,
"https://www.google.com/maps/place/Velin+%26+Associates+Los+Angeles+CPA+Firm+-+West+Hollywood+Accountant,+Tax+Prep+%26+Financial+Planning/data=!4m7!3m6!1s0x80c2beded390240b:0xdbc9fec2be3413c2!8m2!3d34.0909543!4d-118.366892!16s%2Fg%2F1thy01s2!19sChIJCySQ096-woARwhM0vsL-yds","Velin & Associates Los Angeles CPA Firm - West Hollywood Accountant, Tax Prep & Financial Planning",4.9,37,Certified public accountant,"8159 Santa Monica Blvd ste 198/200, West Hollywood, CA 90046, United States","3JRM+96 West Hollywood, California, USA",http://www.losangelescpa.org/,+1 323-902-1000,Open ⋅ Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPeIFzZpxubU3dvLe3oU_bLmcydI2w3cLjdncja=w408-h301-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:53.230Z,
https://www.google.com/maps/place/Robert+Chiu+%26+Associates/data=!4m7!3m6!1s0x80c2c65a13b3c283:0x15fc231adcd9b214!8m2!3d34.0626601!4d-118.2401091!16s%2Fg%2F1tdl6d5z!19sChIJg8KzE1rGwoARFLLZ3Boj_BU,Robert Chiu & Associates,5.0,6,Tax preparation service,"767 N Hill St STE 210, Los Angeles, CA 90012, United States","3Q75+3X Los Angeles, California, USA",,+1 213-617-2425,Open ⋅ Closes 6:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bg56uMh0DWUrjudURSXfBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.08235&pitch=0&thumbfov=100,false,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:25:58.322Z,
https://www.google.com/maps/place/Justin+Oh+CPA+%26+Associates/data=!4m7!3m6!1s0x80c2c77daaaaaaab:0x4c835d90ce5e4d4!8m2!3d34.0514075!4d-118.2804363!16s%2Fg%2F11g21qk4bp!19sChIJq6qqqn3HwoAR1OTlDNk1yAQ,Justin Oh CPA & Associates,4.4,7,Accountant,"1019 S Alvarado St, Los Angeles, CA 90006, United States","3P29+HR Los Angeles, California, USA",http://justinohcpa.com/,+1 213-365-9320,"Closed ⋅ Opens 9 am Mon

Updated by phone call 1 week ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v9-aAUvhsK4XNhQllXmR0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.94946&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:26:03.320Z,
https://www.google.com/maps/place/Mac+Income+Tax/data=!4m7!3m6!1s0x80c2c7bd3bd88371:0xe936a090b22ad2ce!8m2!3d34.0499377!4d-118.2744972!16s%2Fg%2F1thxlb7k!19sChIJcYPYO73HwoARztIqspCgNuk,Mac Income Tax,4.6,38,Tax preparation service,"1605 W Olympic Blvd 9th floor 9049, Los Angeles, CA 90015, United States","2PXG+X6 Los Angeles, California, USA",,+1 213-384-5617,"Open ⋅ Closes 2 pm

Updated by phone call 7 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MqIgUK0k9USxTx9cyxV0fQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.206247&pitch=0&thumbfov=100,true,9 am–2 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-10-19T17:26:08.541Z,
