placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
"https://www.google.com/maps/place/Blue+Water+Pool+%26+Spa+Service+LLC/@44.426786,-124.0687302,14z/data=!4m6!3m5!1s0x54ea9355069e18a9:0x15a8f6e70e86330f!8m2!3d45.075202!4d-123.949365!16s%2Fg%2F11j03zzccm",Blue Water Pool & Spa Service LLC,4.6,11,Hot tub repair service,,,http://www.bluewateroregon.com/,+1 541-614-4531,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY2lB86uHC4MTrHon4Wn9bB2COH1o6jkuYAVoTR7Uz-4kHwFb_Jzzh62wgx5njo_skjW0tsjnQXiUM4nk5QO2lIybSvtSW1Cc1IasSGClCyacq3Iaq8FpwOHleH0prW3Du5W8THf6JcEA=w408-h295-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-10-27T18:13:03.415Z,,
https://www.google.com/maps/place/Performance+Pools/data=!4m7!3m6!1s0x883c7fb7f1229e87:0x6555365fbd60f8ad!8m2!3d41.7542104!4d-83.4396317!16s%2Fg%2F1tls3hv9!19sChIJh54i8bd_PIgRrfhgvV82VWU,Performance Pools,4.0,4,Swimming pool repair service,,,http://performancectr.com/,+1 419-345-2847,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOWO2P1UT-KNYJlN2XePqMSXCqpIzm9HDbw_yyM=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:17.549Z,,
https://www.google.com/maps/place/Upright+Pool+Service/data=!4m7!3m6!1s0x883c794353851f87:0x7f5398c9a5244152!8m2!3d41.616494!4d-83.5996681!16s%2Fg%2F11h4dxfkwq!19sChIJhx-FU0N5PIgRUkEkpcmYU38,Upright Pool Service,3.0,8,Swimming pool contractor,,,http://www.uprightpoolservice.com/,+1 567-344-1563,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOkJDNy4tZZo6YVHdllyrfMj8aWdbUaA0740onW=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:22.855Z,,
https://www.google.com/maps/place/Toledo+Pools/data=!4m7!3m6!1s0x6c10ae9efc5c97e9:0x81c086f61108dd2f!8m2!3d41.5478319!4d-83.639314!16s%2Fg%2F11stynjm2s!19sChIJ6Zdc_J6uEGwRL90IEfaGwIE,Toledo Pools,5.0,14,Swimming pool contractor,"625 Eckel Rd Suite #4, Perrysburg, OH 43551, United States","G9X6+47 Perrysburg, Ohio, USA",http://www.toledofiberglasspools.com/,+1 419-285-6077,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMHZa0lah6lOx6HfyBqxLVLoBfUrMMSUXVnZ1o-=w426-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:28.102Z,,
https://www.google.com/maps/place/Pool+Service+Unlimited/data=!4m7!3m6!1s0x4429f7a68c18862d:0xce7382183df3a453!8m2!3d41.7060185!4d-84.0598886!16s%2Fg%2F11vsvjx722!19sChIJLYYYjKb3KUQRU6TzPRiCc84,Pool Service Unlimited,5.0,47,Swimming pool contractor,,,https://poolserviceunlimited.net/,+1 419-260-2231,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPm_uqS9cK9XfEBr0bN91hZBODMk3mLOmL-T4GN=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:33.375Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Living+Waters+Pool+Service/data=!4m7!3m6!1s0x883c6862626447e3:0x50ce42d19ee6edcb!8m2!3d41.562536!4d-83.507849!16s%2Fg%2F11b7rxlw5c!19sChIJ40dkYmJoPIgRy-3mntFCzlA,Living Waters Pool Service,4.9,38,Swimming pool contractor,,,https://www.livingwaterspools.com/,+1 567-249-9796,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP5oShNr5AwrgbsJ2UBUnEL_lq8k4VK9Juhu8cn=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:40.015Z,,
https://www.google.com/maps/place/Leisure+Construction/data=!4m7!3m6!1s0x8796bd96aaaaaaab:0xaa187d8a5f3c6291!8m2!3d40.783181!4d-96.637089!16s%2Fg%2F1tfw3jws!19sChIJq6qqqpa9locRkWI8X4p9GKo,Leisure Construction,4.5,2,Swimming pool contractor,"Lincoln, NE 68506, United States","Q9M7+75 Lincoln, Nebraska, USA",http://www.designpools.biz/,+1 402-326-0642,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMJ2sdksH5SxwrwCG3ezmzbzOayr7FxpyixS49B=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:44.862Z,,
https://www.google.com/maps/place/Glass+City+Pools/data=!4m7!3m6!1s0x883c65922d301cb5:0xc34fe9c5c97e0d9b!8m2!3d40.751009!4d-82.754537!16s%2Fg%2F11mqw0dy_l!19sChIJtRwwLZJlPIgRmw1-ycXpT8M,Glass City Pools,5.0,27,Swimming pool contractor,,,https://www.glasscitypools.com/,+1 419-386-9526,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMJOGbqrID5DjYdHK33W1_Yhu8C1jR9VNd37wC3=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:49.859Z,,
"https://www.google.com/maps/place/CC+Pool+Service,+Ltd/data=!4m7!3m6!1s0x883c7d9006735c99:0x569b7a455b1cdf4f!8m2!3d41.562536!4d-83.4398536!16s%2Fg%2F1tdwwc5y!19sChIJmVxzBpB9PIgRT98cW0V6m1Y","CC Pool Service, Ltd",3.9,89,Swimming pool contractor,,,https://ccpoolbuilders.com/?utm_source=googlelocal&utm_medium=organic,+1 419-392-1199,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPPHJn_JCkV3mR_LQcn6o7u7kc2lq30CkgYTu9c=w408-h288-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:13:55.033Z,,
https://www.google.com/maps/place/PoolTechs+%26+Construction/data=!4m7!3m6!1s0x8796ca596cd15385:0x3ced052ab36b687f!8m2!3d41.0816712!4d-96.835058!16s%2Fg%2F11qmc5grq9!19sChIJhVPRbFnKlocRf2hrsyoF7Tw,PoolTechs & Construction,4.9,9,Swimming pool contractor,"314 W 2nd St, Valparaiso, NE 68065, United States","35J7+MX Valparaiso, Nebraska, USA",https://pool-techs.com/,+1 402-540-6333,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPkR3qjQEREwp4vhnn_PYc1KEPNBnXS3JPC9kda=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:14:00.414Z,,
https://www.google.com/maps/place/D+%26+R+Pool+Sales+LLC/data=!4m7!3m6!1s0x883c7999ea6e888b:0x3d576e20409f33d8!8m2!3d41.6169318!4d-83.6602396!16s%2Fg%2F1tnjk793!19sChIJi4hu6pl5PIgR2DOfQCBuVz0,D & R Pool Sales LLC,4.7,251,Swimming pool supply store,"5016 Airport Hwy, Toledo, OH 43615, United States","J88Q+QW Toledo, Ohio, USA",http://www.dandrpoolsales.com/,+1 419-382-3151,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfRryDI_vCiiy5FlEjzw6tSzGlGeqTN4cKycgh81DOLdpwXHpDtUY2Lka_AyB0VV6ozBaj6Xqqu4TpOYEpxDfBErLOWLhRQpCwm5PtHx1r5h9l510gUbxpNnqhQQL2sftd9Qc=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:14:05.843Z,· In-store shopping,
https://www.google.com/maps/place/Bella+Blue+Pools/data=!4m7!3m6!1s0x883b809d9426bdef:0x25fc2e12f4770189!8m2!3d41.7044804!4d-83.6616807!16s%2Fg%2F1vvr6wpz!19sChIJ770mlJ2AO4gRiQF39BIu_CU,Bella Blue Pools,4.8,166,Swimming pool contractor,"5401 Monroe St, Toledo, OH 43623, United States","P83Q+Q8 Toledo, Ohio, USA",http://www.bellabluepools.com/,+1 419-787-7378,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHvgaxAD6oCmM0969xeCqLWBLWw6ZIbB-6NnRHoipAkPZRPJS90-cixfEUvYscWKKOQcUStFEEoli5zqruPjEbrph5g1or6lwRuRV1K5msPx2uFCwjN0TVA1mFzDY3h6c8PYj_=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-27T18:14:11.308Z,,Identifies as women-owned
https://www.google.com/maps/place/Coastal+break+hot+tub+service+LLC/data=!4m7!3m6!1s0x2a85a1de54172e37:0xdd671b51c2a29857!8m2!3d44.767981!4d-124.0153596!16s%2Fg%2F11y43yjb6c!19sChIJNy4XVN6hhSoRV5iiwlEbZ90,Coastal break hot tub service LLC,5.0,24,Hot tub repair service,,,,+1 541-992-1155,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP7gdZpfYgMBoIvZS2PYDYV41EOtJ5lAlvxsywb=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-10-27T18:14:26.342Z,,
https://www.google.com/maps/place/Pebbles+Plumbing+And+Mechanical+LLC/data=!4m7!3m6!1s0x54ea816700fc0e5d:0x4e219e91848cee7f!8m2!3d44.708896!4d-123.891788!16s%2Fg%2F11f609h_n3!19sChIJXQ78AGeB6lQRf-6MhJGeIU4,Pebbles Plumbing And Mechanical LLC,4.6,10,Plumber,,,https://www.pebblesplumbingor.com/,+1 541-444-1090,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTNlY3DX8mCQpfkI_sbBx-329LidYktqGfsyPM=w408-h270-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-10-27T18:14:32.139Z,,
https://www.google.com/maps/place/Melody%27s+Painting/data=!4m7!3m6!1s0x65d81fc911efd4f1:0x22bf9d16a5abdca7!8m2!3d44.7200879!4d-123.938454!16s%2Fg%2F11t_tp29kv!19sChIJ8dTvEckf2GURp9yrpRadvyI,Melody's Painting,4.7,13,General contractor,"1505 James Franks Ave, Siletz, OR 97380, United States","P3C6+2J Siletz, Oregon, USA",https://melody.contractors/,+1 541-982-0123,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMG15_9Fp-x-iOW0Q7ytpMcLe30Lf2dtAAA4DyV=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-10-27T18:14:39.016Z,,Identifies as veteran-owned
https://www.google.com/maps/place/Poolside+Jan%27s+Newport/data=!4m7!3m6!1s0x54c1d63381c9ef7b:0xb7941dda910ade3a!8m2!3d44.640148!4d-124.052128!16s%2Fg%2F1tgwr_b9!19sChIJe-_JgTPWwVQROt4KkdodlLc,Poolside Jan's Newport,3.6,45,Hot tub store,"152 NE 6th St, Newport, OR 97365, United States","JWRX+34 Newport, Oregon, USA",http://poolsidejans.com/,+1 541-265-4649,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrqXQnCH7LepEBjWCyLw580lLBKZ9-fyTyE0I1S99YPDpT6-MFxwiNey9WkISdN251CNQ24cXlM3-hnkUSOKeGFttO9bBi15YgJ01KoZT5RkvXORTHwgBW7kqnM-R9ftZBYmDpLQ=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-10-27T18:14:45.665Z,,
