placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Davis+Plumbing/data=!4m7!3m6!1s0x8796bceae49777fd:0x79038760eafe38b0!8m2!3d40.8287943!4d-96.6020082!16s%2Fg%2F11cs4mnny1!19sChIJ_XeX5Oq8locRsDj-6mCHA3k,Davis Plumbing,5.0,35,Contractor,"8640 Misty Blue Cir, Lincoln, NE 68505, United States","R9HX+G5 Lincoln, Nebraska, USA",,+1 402-525-6922,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mDIWjhN7671Gh7F3HGzsUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.221937&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:25.031Z,
"https://www.google.com/maps/place/Star+City+Heating,+Cooling,+Electrical+%26+Plumbing/data=!4m7!3m6!1s0x8796bb932da2a63d:0xeda8c6f1ac002f79!8m2!3d40.8561863!4d-96.6450338!16s%2Fg%2F1td_c5fq!19sChIJPaaiLZO7locReS8ArPHGqO0","Star City Heating, Cooling, Electrical & Plumbing",4.9,2150,HVAC contractor,"5401 Cornhusker Hwy, Lincoln, NE 68504, United States","V943+FX Lincoln, Nebraska, USA",https://starcityair.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=StarCity,+1 402-464-7827,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPvU930_s8hhbdjvx6X-ZTf4XA2IwmeBllpokMM=w410-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:29.380Z,
https://www.google.com/maps/place/George+Morlan+Plumbing+Supply+-+Lincoln+City/data=!4m7!3m6!1s0x54ea8c35565c1f49:0x5e187e031cddd016!8m2!3d44.9386387!4d-124.0213102!16s%2Fg%2F1tdyqj88!19sChIJSR9cVjWM6lQRFtDdHAN-GF4,George Morlan Plumbing Supply - Lincoln City,4.7,41,Plumbing supply store,"3748 SE High School Dr, Lincoln City, OR 97367, United States","WXQH+FF Lincoln City, Oregon, USA",https://www.georgemorlan.com/?utm_source=googlemybusinesslincolncity&utm_medium=Organic&utm_campaign=Google%20My%20Business%20Lincoln%20City,+1 541-994-3880,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwgD_ZtdpYa3kxrBfzh5D8fWusUqU1dmA2whMIHAqPMNLnfRRuJqMLeYLY5RXhbtNuCYSdRxo7wwnvgl6i8E2ba6IT-1q9QDIiPgeWwDtxjVSe554pkLx_XEiRlUw0qainAlH3TRg=w408-h544-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:33.748Z,· Kerbside pickup · Delivery
https://www.google.com/maps/place/Cushman+Heating+%26+Sheet+Metal/data=!4m7!3m6!1s0x54ea8d669f6c60cd:0x5760f601d2416d4!8m2!3d44.9781429!4d-124.0117696!16s%2Fg%2F1vzv3d97!19sChIJzWBsn2aN6lQR1BYkHWAPdgU,Cushman Heating & Sheet Metal,5.0,10,Heating contractor,"1528 NW 19th St, Lincoln City, OR 97367, United States","XXHQ+77 Lincoln City, Oregon, USA",http://cushmanheatingandsheetmetal.com/,+1 541-996-3871,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPTgXW1gf5gPmgI5T_dh4tsLgKyGkE6XbIlBioc=w522-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:38.254Z,
"https://www.google.com/maps/place/Three+Rocks+Electric+%26+Plumbing/@45.0293164,-123.743466,8z/data=!3m1!4b1!4m6!3m5!1s0x54eaecc401d91887:0xe7695d312ccd2d1d!8m2!3d45.0293164!4d-123.743466!16s%2Fg%2F11c2y4ssxz",Three Rocks Electric & Plumbing,4.8,26,Electrician,,,http://electricianlincolncity.com/,+1 541-921-9588,Closed ⋅ Opens 8 am Tue,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:44.536Z,
https://www.google.com/maps/place/Carter%27s+Contracting+LLC/data=!4m7!3m6!1s0x54ea930bc2adb555:0xeef8993c811f5646!8m2!3d44.9871566!4d-123.9965652!16s%2Fg%2F11j5sbs0k0!19sChIJVbWtwguT6lQRRlYfgTyZ-O4,Carter's Contracting LLC,4.7,14,General contractor,"3006 NE 30th Dr, Lincoln City, OR 97367, United States","X2P3+V9 Lincoln City, Oregon, USA",https://carterscontractingllc.godaddysites.com/,+1 541-819-4366,Closed ⋅ Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNRCt1cufU3oQ620FD7nVYM7qX0kz-LoP-Vxr1g=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:48.920Z,
https://www.google.com/maps/place/Radar+Plumbing/data=!4m7!3m6!1s0x54ea892f88df310b:0x3cffca8f98bdef0c!8m2!3d44.8807389!4d-124.0326461!16s%2Fg%2F1tdxq5lh!19sChIJCzHfiC-J6lQRDO-9mI_K_zw,Radar Plumbing,4.0,36,Plumber,"US-101, Lincoln City, OR 97367, United States","VXJ8+7W Lincoln City, Oregon, USA",,+1 541-764-3146,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=10Et4vYnHdP13_sZkUHExA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.7221&pitch=0&thumbfov=100,false,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:53.214Z,
https://www.google.com/maps/place/Dad+%26+Daughter+Handyman+Services+LLC/data=!4m7!3m6!1s0x844bfd1f76f6e00b:0xd5e7285cae33efca!8m2!3d44.660438!4d-123.891788!16s%2Fg%2F11lc9z30k9!19sChIJC-D2dh_9S4QRyu8zrlwo59U,Dad & Daughter Handyman Services LLC,3.9,7,Handyman/Handywoman/Handyperson,,,https://daddaughterhandymanservice.com/,+1 541-669-1136,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOIihz0q2FH138bnSaSGuIdxx9p42PFFRMKP6S3=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:11:57.519Z,
"https://www.google.com/maps/place/Patriot+Plumbing,+Heating+%26+AC/data=!4m7!3m6!1s0x879697a4c18ab1f1:0x10fcabd2c9d47bf1!8m2!3d40.7383911!4d-96.6066278!16s%2Fg%2F11b6g9l6dz!19sChIJ8bGKwaSXlocR8XvUydKr_BA","Patriot Plumbing, Heating & AC",4.5,132,Plumber,"8333 Eiger Dr, Lincoln, NE 68516, United States","P9QV+98 Lincoln, Nebraska, USA",http://patriotlincoln.com/,+1 402-464-7411,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP1edoWfJcmm4fADtCa9YWx5-D_U7Fi6W9U7UoL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:02.252Z,
https://www.google.com/maps/place/Simmons+Plumbing/data=!4m7!3m6!1s0x8796bee98a54f13b:0xed87b8e85a5118d4!8m2!3d40.824266!4d-96.6903711!16s%2Fg%2F1tdc5qsj!19sChIJO_FUium-locR1BhRWui4h-0,Simmons Plumbing,4.5,52,Plumber,"2145 Y St #2, Lincoln, NE 68503, United States","R8F5+PV Lincoln, Nebraska, USA",http://www.simmonsplumbingne.com/,+1 402-464-5888,Closed ⋅ Opens 7:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dpTi4qidpczyLQbU0quIBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.66217&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:06.598Z,
https://www.google.com/maps/place/Deal%27s+Plumbing/data=!4m7!3m6!1s0x879697cee0786cc9:0x2a7c43b4508f15cf!8m2!3d40.697055!4d-96.691489!16s%2Fg%2F11c0rhmfj8!19sChIJyWx44M6XlocRzxWPULRDfCo,Deal's Plumbing,4.9,274,Plumber,"2410 Production Dr Unit 5, Roca, NE 68430, United States","M8W5+RC Roca, Nebraska, USA",http://www.dealsplumbing.com/,+1 402-525-7311,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM6c3hpNzl-0pOwSBPkVoueRQEmeqcwxalQoIAw=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:10.901Z,
https://www.google.com/maps/place/The+Plumber/data=!4m7!3m6!1s0x8796875c3749c987:0x83fe51f80423b452!8m2!3d40.4579124!4d-96.7266655!16s%2Fg%2F11fx89jrzd!19sChIJh8lJN1yHlocRUrQjBPhR_oM,The Plumber,5.0,202,Plumber,,,https://theplumberoflincoln.com/,+1 402-430-3291,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipN0ABfNVXh5wtEKrIy8tzXBLhPu_XCOCnNNroee=w408-h289-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:15.250Z,
https://www.google.com/maps/place/John%27s+Plumbing/data=!4m7!3m6!1s0x8796bfae0d25eb0d:0x993d472704b5082e!8m2!3d40.7950304!4d-96.7121663!16s%2Fg%2F1tftrlkr!19sChIJDeslDa6_locRLgi1BCdHPZk,John's Plumbing,4.7,20,Plumber,"1730 S 6th St, Lincoln, NE 68502, United States","Q7WQ+24 Lincoln, Nebraska, USA",,+1 402-475-2599,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7hmxH5nvFG02Pfs4RabATA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.82155&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:19.579Z,
https://www.google.com/maps/place/Bob+Nohavec+Plumbing+Inc/data=!4m7!3m6!1s0x8796bfc95328af5b:0xec08bdc2fd368cfe!8m2!3d40.7789189!4d-96.7125982!16s%2Fg%2F1tg_xlfz!19sChIJW68oU8m_locR_ow2_cK9COw,Bob Nohavec Plumbing Inc,4.3,43,Plumber,"3400 S 6th St, Lincoln, NE 68502, United States","Q7HP+HX Lincoln, Nebraska, USA",http://www.bobnohavecplumbing.net/,+1 402-420-1552,Closed ⋅ Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOkOx4wAoP5xV77nqTXGC0h3QDNWSPnnZsYTJns=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:24.101Z,
https://www.google.com/maps/place/Mark%27s+Plumbing/data=!4m7!3m6!1s0x879696f3c0c40ca3:0x844fa39fd8f8b50f!8m2!3d40.7924186!4d-96.7311463!16s%2Fg%2F11ghr15rxm!19sChIJowzEwPOWlocRD7X42J-jT4Q,Mark's Plumbing,4.8,322,Plumber,"2045 S Folsom St Suite C, Lincoln, NE 68522, United States","Q7R9+XG Lincoln, Nebraska, USA",https://www.marksplbg.com/,+1 402-440-8151,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5uRYZpLMiGQHS95qnRLhAXivMgbNB7Vd2TlutXbyeYKLi-5izruutXytAUfqYSt9b4SoLEzMuEqPg_5C5e7zfj_a3E1UKMWrc7kFja0GmGCgOLd6FZwaY0FlaCjj0wnty3YE=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:28.519Z,
https://www.google.com/maps/place/Spring+Plumbing/data=!4m7!3m6!1s0x8796bd827ae6e6f5:0xd38aa6fc00cbc718!8m2!3d40.7759621!4d-96.6214759!16s%2Fg%2F1v2yzc80!19sChIJ9ebmeoK9locRGMfLAPymitM,Spring Plumbing,4.3,47,Plumber,"3607 Holmes Park Rd, Lincoln, NE 68506, United States","Q9GH+9C Lincoln, Nebraska, USA",https://www.springplumbinglincoln.com/,+1 402-450-2025,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a9FZiGEysvOpbRE5behEjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.18456&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:32.819Z,
https://www.google.com/maps/place/Star+City+Drain+Services/data=!4m7!3m6!1s0x846857f20b017daf:0xb9a8e078d25ecda5!8m2!3d40.8148955!4d-96.4934785!16s%2Fg%2F11ssrgw5h7!19sChIJr30BC_JXaIQRpc1e0njgqLk,Star City Drain Services,5.0,1,Plumber,,,http://www.starcitydrains.com/,+1 402-613-1379,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPe_tLZ3tWO2VAp272HqqUmfTFgt80Ps53tE_14=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:37.251Z,
https://www.google.com/maps/place/All+Ways+Painting+and+General+Construction/data=!4m7!3m6!1s0x54ea8da6ac513343:0x9ae493a496e2fdd7!8m2!3d44.9561404!4d-124.0162824!16s%2Fg%2F11bwpnnr90!19sChIJQzNRrKaN6lQR1_3ilqST5Jo,All Ways Painting and General Construction,4.5,26,Painter,"1037 SW 17th St, Lincoln City, OR 97367, United States","XX4M+FF Lincoln City, Oregon, USA",https://allwayspaintingandgeneralconstruction.com/,+1 541-264-0586,Closed ⋅ Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPP73JTXtJG4Q_xePhgEPf57aO6IEeC3EtA1ehG=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:41.667Z,
https://www.google.com/maps/place/Green%27s+Furnace+%26+Plumbing+Co./data=!4m7!3m6!1s0x8796bbf07e680519:0x43173737307ea0f8!8m2!3d40.7618323!4d-96.6971722!16s%2Fg%2F1tg9nmz4!19sChIJGQVofvC7locR-KB-MDc3F0M,Green's Furnace & Plumbing Co.,3.9,92,Heating contractor,"1701 Cushman Dr, Lincoln, NE 68512, United States","Q863+P4 Lincoln, Nebraska, USA",http://callgreens.com/,+1 402-467-4444,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPOKUPjco9utVIzSIpoydHzBwSlmYRTLnAzeQwL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-11-11T05:12:46.197Z,
