placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Kairos+Living/data=!4m7!3m6!1s0x880fd3dd2a779599:0xe5b4df195216f705!8m2!3d41.8874155!4d-87.6512961!16s%2Fg%2F11h80f451s!19sChIJmZV3Kt3TD4gRBfcWUhnftOU,Kairos Living,4.6,2398,Property management company,"320 N Sangamon St Suite 1275, Chicago, IL 60607, United States","V8PX+XF Chicago, Illinois, USA",https://www.kairosliving.com/,+1 773-716-3825,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGk4EWPcsRE_ZQ1xRqYqWP1jdJm0arQEtNKL72fgqEv_b9vyf3TtHToUwenPydNpMMchAUExzrXYe1DB8E8BQ4ll8dRxWyZIO755C0YygaqLSXs5GK1INYD1qCpfoSoyIiwEw-PQ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:02:46.550Z,,,
https://www.google.com/maps/place/Lakeview+Associates+Inc/data=!4m7!3m6!1s0x880fd3082bd26993:0x845a28aeb580e407!8m2!3d41.9238322!4d-87.6423413!16s%2Fg%2F1tql5cp7!19sChIJk2nSKwjTD4gRB-SAta4oWoQ,Lakeview Associates Inc,4.5,74,Property management company,"520 W Belden Ave, Chicago, IL 60614, United States","W9F5+G3 Chicago, Illinois, USA",http://www.lakeviewassociates.com/,+1 773-935-0240,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPGu6UHs-YqxcaMzaVFEIgqCaKrxtXzu5_D8_2f=w408-h273-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:02:52.240Z,,,
https://www.google.com/maps/place/CL3+Property+Management/data=!4m7!3m6!1s0x880fd2fc7b2fcaf7:0x958b60ebedc37534!8m2!3d41.9286022!4d-87.662471!16s%2Fg%2F1yglq9mm8!19sChIJ98ove_zSD4gRNHXD7etgi5U,CL3 Property Management,4.3,57,Property management company,"1337 W Wrightwood Ave STE 1, Chicago, IL 60614, United States","W8HQ+C2 Chicago, Illinois, USA",http://www.cl3pm.com/,+1 773-227-2388,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNxEZMik3NhYsQjAWhEjcZlKuLAVEVmHnd8oafn=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:02:58.222Z,,,
https://www.google.com/maps/place/Reya+Property+Management+LLC/data=!4m7!3m6!1s0x880fd3e4dae95e01:0x47cbe81419a3bf0c!8m2!3d41.9181311!4d-87.6414422!16s%2Fg%2F11rcjqd08n!19sChIJAV7p2uTTD4gRDL-jGRToy0c,Reya Property Management LLC,5.0,2,Property management company,"501 W Armitage Ave, Chicago, IL 60614, United States","W995+7C Chicago, Illinois, USA",,+1 408-569-7078,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jRqKbUzQj5TghGEZ4dI06g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.36392&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:03.284Z,,,
https://www.google.com/maps/place/Bundled+Management+Solutions/data=!4m7!3m6!1s0x880fd3cf1aede1c1:0xd9b535607c6f120!8m2!3d41.9122842!4d-87.6621952!16s%2Fg%2F11h12trj85!19sChIJweHtGs_TD4gRIPHGB1ZTmw0,Bundled Management Solutions,4.5,66,Property management company,"1348 W Concord Pl #1B, Chicago, IL 60642, United States","W86Q+W4 Chicago, Illinois, USA",http://www.bundledmgmt.com/?UTM_source=GMB_listing&UTM_medium=organic,+1 312-275-5750,"Open ⋅ Closes 5 pm

Updated by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrd-Yolh0cuKusCZ8uZNr-v4-D1_Z_e60iIAdOCc7LGg69PUnbzzgzNMvDbn7xn2rlfiUx5kG354j0wDupCv64WSeqNgXoijErdxtfS1W3kLfJb2BOxtYRz5YQuYI5DQzI56xQ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:08.585Z,,,
https://www.google.com/maps/place/Evernest+Property+Management+Illinois/data=!4m7!3m6!1s0x880fd303cf18bef3:0x4aa24c5f8c2e623c!8m2!3d41.8962561!4d-87.637894!16s%2Fg%2F1yg6ngp6f!19sChIJ874YzwPTD4gRPGIujF9Moko,Evernest Property Management Illinois,4.1,809,Property management company,"357 W Chicago Ave #100, Chicago, IL 60654, United States","V9W6+GR Chicago, Illinois, USA",https://33realty.com/?utm_source=GBP&utm_medium=organic&utm_campaign=website,+1 773-327-4975,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOOLtg85S7zJV2yS-8KIf63_96ADCf3g1Ht2q0A=w960-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:13.675Z,,,
https://www.google.com/maps/place/Chicago+Rental+Property+Management/data=!4m7!3m6!1s0x880fd3af9b9e9107:0xf417fc927b4a513d!8m2!3d41.9110553!4d-87.6529562!16s%2Fg%2F11lt9mx02f!19sChIJB5Gem6_TD4gRPVFKe5L8F_Q,Chicago Rental Property Management,5.0,20,Property management company,"948 W North Ave, Chicago, IL 60642, United States","W86W+CR Chicago, Illinois, USA",https://chicagorentalpropertymanagement.com/,+1 312-680-2510,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPZaP_bmjoqPAiLtCROECrfC7XvHLI55s5BhP0h=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:18.918Z,,,
https://www.google.com/maps/place/Daniel+Management+Group+%28DMG%29/data=!4m7!3m6!1s0x880fd2548522e25b:0x632235571ee8f131!8m2!3d41.8799284!4d-87.6511539!16s%2Fg%2F11dz5lkqz6!19sChIJW-IihVTSD4gRMfHoHlc1ImM,Daniel Management Group (DMG),4.3,609,Property management company,"112 S Sangamon St Suite 105, Chicago, IL 60607, United States","V8HX+XG Chicago, Illinois, USA",https://www.danielmanagement.com/,+1 773-250-7600,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM4Uo-4mgiy27beqN35WSH1yQxTBJeNH4xwf9m-=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:23.956Z,,,
https://www.google.com/maps/place/PRG+Management/data=!4m7!3m6!1s0x880fd3129209019f:0x1faf201552b083dd!8m2!3d41.8999966!4d-87.661558!16s%2Fg%2F11j3rvtkhm!19sChIJnwEJkhLTD4gR3YOwUhUgrx8,PRG Management,4.5,164,Property management company,"1000 N Milwaukee Ave #201, Chicago, IL 60642, United States","V8XQ+X9 Chicago, Illinois, USA",http://prg-management.com/,+1 312-600-8896,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipOSqvIKVX6buFEmDde3EI5oJ9HHe-pamCM3GD0y=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:29.095Z,,,
https://www.google.com/maps/place/Landmark+Property+Management/data=!4m7!3m6!1s0x880fcdf154349237:0x856735d2d53a5f5!8m2!3d41.903719!4d-87.6677294!16s%2Fg%2F11csbcpshz!19sChIJN5I0VPHND4gR9aVTLV1zVgg,Landmark Property Management,4.8,268,Property management company,"1212 N Ashland Ave #202, Chicago, IL 60622, United States","W83J+FW Chicago, Illinois, USA",https://www.chicagospropertymanagement.com/,+1 312-313-8553,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOxxTyF7r4FSmWMTGFKC9y8qzipn4R_-VBFjDXs=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:34.429Z,,,
https://www.google.com/maps/place/Local+by+Laramar+Chicago/data=!4m7!3m6!1s0x880fd322c95fe4cd:0xabce96e4e41b1129!8m2!3d41.9141971!4d-87.6485938!16s%2Fg%2F1hc57fsxf!19sChIJzeRfySLTD4gRKREb5OSWzqs,Local by Laramar Chicago,3.4,159,Property management company,"1806 N Halsted St, Chicago, IL 60614, United States","W972+MH Chicago, Illinois, USA",https://www.localbylaramar.com/chicago/,+1 312-489-1600,"Open ⋅ Closes 5 pm

Confirmed by phone call 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNhKsrcL4-WFS9Znnfmy2gRDSq-i-LbhUDHupjE=w408-h277-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:39.740Z,,,
https://www.google.com/maps/place/Proinvest+Realty/data=!4m7!3m6!1s0x880e288bca74238d:0xc252f1a41cd39ec4!8m2!3d41.9122842!4d-87.6621952!16s%2Fg%2F1tfjww99!19sChIJjSN0yosoDogRxJ7THKTxUsI,Proinvest Realty,4.0,277,Property management company,"1348 W Concord Pl #1A, Chicago, IL 60642, United States","W86Q+W4 Chicago, Illinois, USA",https://www.proinvestmgmt.com/?UTM_source=GMB_listing&UTM_medium=organic,+1 312-275-5750,"Open ⋅ Closes 5 pm

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOLtoplon84BFJTpiy77tA050-9ScX9kOIc1lOa=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:44.883Z,,,
https://www.google.com/maps/place/Shore+Properties+Group/data=!4m7!3m6!1s0xa5942cd28440f69d:0x7cec65bd445bef6!8m2!3d41.8952661!4d-87.6390351!16s%2Fg%2F11rz7wb51w!19sChIJnfZAhNIslKUR9r5F1FvGzgc,Shore Properties Group,5.0,44,Property management company,"405 W Superior St Floor 7, Chicago, IL 60654, United States","V9W6+49 Chicago, Illinois, USA",http://www.shorepropertieschicago.com/,+1 773-592-8621,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOmUXegEa2TNQoRCDQ7Ogad65QRwiK9gT9FmQuI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:50.244Z,,,
https://www.google.com/maps/place/Forth+Group+-+Condo+%26+HOA+Management/data=!4m7!3m6!1s0x880e2c878149a6df:0x5faeb408504f6ee0!8m2!3d41.8556685!4d-87.6262156!16s%2Fg%2F1w112s4g!19sChIJ36ZJgYcsDogR4G5PUAi0rl8,Forth Group - Condo & HOA Management,4.3,178,Property management company,"22 E Cullerton St, Chicago, IL 60616, United States","V94F+7G Chicago, Illinois, USA",http://www.forthgrp.com/,+1 312-379-0400,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMCo9YQpeaW4gVugcQ6bczjAbunEZl0hNxlmOkf=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:03:55.854Z,,,
"https://www.google.com/maps/place/NRS+Real+Estate+Property+Management,+Leasing+%2B+Investing/data=!4m7!3m6!1s0x880e2cadd81f0873:0xabdc53fc3a5b564c!8m2!3d41.890418!4d-87.6272714!16s%2Fg%2F1tj33qgs!19sChIJcwgf2K0sDogRTFZbOvxT3Ks","NRS Real Estate Property Management, Leasing + Investing",4.7,77,Property management company,"440 N Wabash Ave #1, Chicago, IL 60611, United States","V9RF+53 Chicago, Illinois, USA",https://www.nrsrentals.com/,+1 312-670-0440,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipO_M-_bEck9IQogBEaQTmEP9ZRTavI6iq7UX45x=w408-h327-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:04:01.320Z,,,
https://www.google.com/maps/place/TLC+Management+Company/data=!4m7!3m6!1s0x880fd30d6437eacb:0x6cfab9092c9d68ec!8m2!3d41.882312!4d-87.632038!16s%2Fg%2F1thsgj7c!19sChIJy-o3ZA3TD4gR7GidLAm5-mw,TLC Management Company,2.8,127,Property management company,"1 N LaSalle St, Chicago, IL 60602, United States","V9J9+W5 Chicago, Illinois, USA",https://chicagorentals.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,+1 312-553-9070,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNhI-6DJIBvxyAsePqIQpR-Ah4qE2vEsauI48qg=w460-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:04:06.942Z,,,
https://www.google.com/maps/place/Lakeview+Properties/data=!4m7!3m6!1s0x880e2b750149f2ed:0xbac6f2decb7379ac!8m2!3d41.8869176!4d-87.6153665!16s%2Fg%2F11rtr7jwhc!19sChIJ7fJJAXUrDogRrHlzy97yxro,Lakeview Properties,5.0,11,Property management company,"455 E Waterside Dr apt 2812, Chicago, IL 60601, United States","V9PM+QV Chicago, Illinois, USA",http://lakeviewpropertiesil.com/,+1 872-252-8454,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMGA0wBK0Xqa8GVL3SNzuynm50q2ruwgvINWNvq=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:04:13.097Z,,,
https://www.google.com/maps/place/Connected+Property+Management/data=!4m7!3m6!1s0x880fd2564e975ca3:0xbd25fba7773f75ac!8m2!3d41.9373974!4d-87.664962!16s%2Fg%2F1tm8fl55!19sChIJo1yXTlbSD4gRrHU_d6f7Jb0,Connected Property Management,3.2,99,Property management company,"3047 N Lincoln Ave, Chicago, IL 60657, United States","W8PP+X2 Chicago, Illinois, USA",https://www.connectedmanagement.com/,+1 773-913-2569,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMUEZNvF0A3m-GXjYkxD8B0kRoA5FivU-3nknYb=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:04:19.699Z,,,
https://www.google.com/maps/place/Beal+Properties/data=!4m7!3m6!1s0x880fd292d59122ed:0x7e03895d54dbf22d!8m2!3d41.9235884!4d-87.6780497!16s%2Fg%2F1v1tnp9b!19sChIJ7SKR1ZLSD4gRLfLbVF2JA34,Beal Properties,4.4,1498,Property management company,"2320 N Damen Ave STE 1D, Chicago, IL 60647, United States","W8FC+CQ Chicago, Illinois, USA",https://www.bealproperties.com/,+1 773-862-5200,,,https://lh3.googleusercontent.com/p/AF1QipOqNJtFIPGuDqkQmQjDqcrYTUns9IPhb5RDS5Wc=w414-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-09-25T17:04:27.192Z,,,
