placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/AC+Hotel+by+Marriott+Valet+Parking/data=!4m7!3m6!1s0x4cb29df30c9ffcd1:0x1adabdda4878fe2a!8m2!3d43.6600822!4d-70.2481984!16s%2Fg%2F11rfm81xbq!19sChIJ0fyfDPOdskwRKv54SNq92ho,AC Hotel by Marriott Valet Parking,5.0,1,Parking lot,"168 Fore St, Portland, ME 04101, United States","MQ62+2P Portland, Maine, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5MO7CDTHoxjNSsb1lNm9Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.187386&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:17:51.848Z,,,
https://www.google.com/maps/place/OODA+Parking+Solutions/data=!4m7!3m6!1s0x4cb29d00761ab0e7:0xd6902ffd5ca59862!8m2!3d43.6682596!4d-70.2794499!16s%2Fg%2F11m6c1z9ly!19sChIJ57AadgCdskwRYpilXP0vkNY,OODA Parking Solutions,5.0,1,Property management company,"533 Forest Ave, Portland, ME 04101, United States","MP9C+86 Portland, Maine, USA",http://www.oodaparking.com/,+1 207-200-3030,"Open ⋅ Closes 5 pm

Updated by this business 5 days ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cpje8-VepUN4NDoRxR058w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.25042&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:17:56.626Z,,,
https://www.google.com/maps/place/Portland+International+Jetport/data=!4m7!3m6!1s0x4cb29959242eab81:0xfbc7a5854bf63ecf!8m2!3d43.6460188!4d-70.3063522!16zL20vMDFxbWtm!19sChIJgasuJFmZskwRzz72S4Wlx_s,Portland International Jetport,4.4,2544,Airport,"1001 Westbrook St, Portland, ME 04102, United States","JMWV+CF Portland, Maine, USA",http://www.portlandjetport.org/,+1 207-774-7301,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgBBh-f62btGIPwLmS1E4oBL9ww5GPCjj5381JBLqxoAVN-lYET86yRRnn2WwYS8gxybAvPKQlOXlJUi7EWaK3PcNwwCqJFqpda-sFWdVmaXSQy-K1LqxeoeeYaLze5qcrtjo=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:17:59.770Z,Airport serving Maine & featuring a children's play area & a variety of car-rental agencies.,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x4cb2992b6cc25aed:0xc77e0de509192b23!8m2!3d43.6472676!4d-70.310623!16s%2Fg%2F11g20_bzzl!19sChIJ7VrCbCuZskwRIysZCeUNfsc,Parking,3.0,3,Parking garage,"1001 Westbrook St, Portland, ME 04102, United States","JMWQ+WQ Portland, Maine, USA",,+1 207-772-7028,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YfOU5KkJpLr3oIR3ZXJwzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.81935&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:04.640Z,,,
https://www.google.com/maps/place/Portland+Parking+Administration/data=!4m7!3m6!1s0x4cb29c6b2452a165:0xebd27ad19c497d0f!8m2!3d43.6594717!4d-70.2573792!16s%2Fg%2F1tq8j4d9!19sChIJZaFSJGucskwRD31JnNF60us,Portland Parking Administration,2.6,5,City government office,"389 Congress St #20, Portland, ME 04101, United States","MP5V+Q2 Portland, Maine, USA",https://www.portlandmaine.gov/296/Parking,+1 207-874-8498,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxeQvynoImZnG87oKR7jVnKvcSJw20cpsiCH4uHkDmduCgx7Tl0TVM5oQrWDuL_FD8eooHQNRQi6ap5U2ZyV-7sUS-H7ae_Mgrdtw1aOtYfbSxh1jMl4LGGLDdtFkgPaEeijvA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:07.617Z,,,
https://www.google.com/maps/place/Fish+Pier+Front+Lot/data=!4m7!3m6!1s0x4cb29d4d46458107:0x3d1c88ac0130d9b9!8m2!3d43.653086!4d-70.2555027!16s%2Fg%2F11fn34by0w!19sChIJB4FFRk2dskwRudkwAayIHD0,Fish Pier Front Lot,3.7,3,Parking garage,"320 Commercial St, Portland, ME 04101, United States","MP3V+6Q Portland, Maine, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzH1K-CON5ydF5Quu1rwv3CmUyzAtfT8Mud1gSH88A6cU0tqzkbKaUiAFvsrZK_TqHUdQUejnG5btiF92xLNk-5piKEJ0Tbg-zq9KqjVXuJ1LUaUWvoZHKUTdvbxmdn6aMwYmCqn4guhqE=w408-h1017-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:10.565Z,,,
https://www.google.com/maps/place/Courtyard+by+Marriott+Portland+Downtown%2FWaterfront/data=!4m10!3m9!1s0x4cb29c3dfb2c3a99:0x98a6526378dd2e02!5m2!4m1!1i2!8m2!3d43.6531206!4d-70.2564447!16s%2Fg%2F1q64dnkn_!19sChIJmTos-z2cskwRAi7deGNSppg,Courtyard by Marriott Portland Downtown/Waterfront,4.4,853,,"321 Commercial St, Portland, ME 04101, United States","MP3V+6C Portland, Maine, USA",https://www.marriott.com/en-us/hotels/pwmcd-courtyard-portland-downtown-waterfront/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 207-780-6000,,https://lh3.googleusercontent.com/p/AF1QipM0szz3rjElc_VygbviLaw6gezu1FVef1Z0igkV=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:13.970Z,,,
https://www.google.com/maps/place/Hyatt+Place+Portland+Downtown-Old+Port+Square/data=!4m10!3m9!1s0x4cb29c3fd1a3fe6b:0xeeebd6786362b1d8!5m2!4m1!1i2!8m2!3d43.6559743!4d-70.2547641!16s%2Fg%2F1pv6ydk1p!19sChIJa_6j0T-cskwR2LFiY3jW6-4,Hyatt Place Portland Downtown-Old Port Square,4.3,1198,,"433 Fore St, Portland, ME 04101, United States","MP4W+93 Portland, Maine, USA",https://www.hyatt.com/hyatt-place/en-US/pwmzp-hyatt-place-portland-downtown-old-port-square?src=corp_lclb_google_seo_pwmzp&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 207-775-1000,,https://lh3.googleusercontent.com/p/AF1QipPttBacfuqfQu_RL-MheyW0dq204l6xvccC1eVQ=w408-h290-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:17.136Z,,,
"https://www.google.com/maps/place/The+Press+Hotel,+Autograph+Collection/data=!4m10!3m9!1s0x4cb29c6ad7f61843:0x93a96d7d1c3d7e07!5m2!4m1!1i2!8m2!3d43.6588817!4d-70.2562268!16s%2Fg%2F11byl3tdrs!19sChIJQxj212qcskwRB349HH1tqZM","The Press Hotel, Autograph Collection",4.6,937,,"119 Exchange St, Portland, ME 04101, United States","MP5V+HG Portland, Maine, USA",https://www.marriott.com/en-us/hotels/pwmak-the-press-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 207-808-8800,,https://lh3.googleusercontent.com/p/AF1QipM7GUHoQvVQfA6kmHCPAAGNFv_-RwWo7g1-AlYZ=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:20.457Z,,,
https://www.google.com/maps/place/Hilton+Garden+Inn+Portland+Downtown+Waterfront/data=!4m10!3m9!1s0x4cb29c408872caad:0x64d5fa1de2a4b605!5m2!4m1!1i2!8m2!3d43.6579913!4d-70.2502708!16s%2Fg%2F1tplkbbx!19sChIJrcpyiECcskwRBbak4h361WQ,Hilton Garden Inn Portland Downtown Waterfront,4.5,1235,,"65 Commercial St, Portland, ME 04101, United States","MP5X+5V Portland, Maine, USA",https://www.hilton.com/en/hotels/pwmdhgi-hilton-garden-inn-portland-downtown-waterfront/?SEO_id=GMB-AMER-GI-PWMDHGI&y_source=1_MjA4NDc0OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 207-780-0780,,https://lh3.googleusercontent.com/p/AF1QipMPHX5PWTDaHk-GTbE-UbROt0h8r9VzuJ6VIpr7=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:23.837Z,,,
https://www.google.com/maps/place/Hampton+Inn+Portland+Downtown+-+Waterfront/data=!4m10!3m9!1s0x4cb29c41ae0ecfa3:0x45628dbe48c280ee!5m2!4m1!1i2!8m2!3d43.6593445!4d-70.2505982!16s%2Fg%2F1tdh8120!19sChIJo88OrkGcskwR7oDCSL6NYkU,Hampton Inn Portland Downtown - Waterfront,4.3,1175,,"209 Fore St, Portland, ME 04101, United States","MP5X+PQ Portland, Maine, USA",https://www.hilton.com/en/hotels/pwmdthx-hampton-portland-downtown-waterfront/?SEO_id=GMB-AMER-HX-PWMDTHX&y_source=1_MjA4MzAxNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 207-775-1454,,https://lh3.googleusercontent.com/p/AF1QipMjFcIxwDE1VEbjfodu6zT12hkE6C7cvx-PCNMd=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:27.404Z,,,
https://www.google.com/maps/place/Casco+Bay+Custom+Charters/data=!4m7!3m6!1s0x4cb29efa364ea737:0x2d3392f663ef6fab!8m2!3d43.6570678!4d-70.2515381!16s%2Fg%2F11c45tmmt7!19sChIJN6dONvqeskwRq2_vY_aSMy0,Casco Bay Custom Charters,5.0,111,Boat tour agency,"320 Fore St, Portland, ME 04101, United States","MP4X+R9 Portland, Maine, USA",http://cascobaycustomcharters.com/,+1 207-205-5796,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOrHmcHVCaKOb4JY_ewGPKFnOW2OZWHH7r5wNM=w408-h272-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:33.065Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/AC+Hotel+Portland+Downtown%2FWaterfront,+ME/data=!4m10!3m9!1s0x4cb29c416029acd7:0x716223791be282d4!5m2!4m1!1i2!8m2!3d43.6603192!4d-70.2480874!16s%2Fg%2F11gghgs5cv!19sChIJ16wpYEGcskwR1ILiG3kjYnE","AC Hotel Portland Downtown/Waterfront, ME",4.4,873,,"158 Fore St, Portland, ME 04101, United States","MQ62+4Q Portland, Maine, USA",https://www.marriott.com/en-us/hotels/pwmac-ac-hotel-portland-downtown-waterfront-me/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 207-747-1640,,https://lh3.googleusercontent.com/p/AF1QipOeiZzW_2xliz4xryclub1_wycAiyJiuKErNOaX=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:36.404Z,,,
https://www.google.com/maps/place/Aloft+Portland+Downtown+Waterfront+ME/data=!4m10!3m9!1s0x4cb29ddc8ecff081:0x50ae6102b08f3ddf!5m2!4m1!1i2!8m2!3d43.651415!4d-70.2575318!16s%2Fg%2F11r9m356b0!19sChIJgfDPjtydskwR3z2PsAJhrlA,Aloft Portland Downtown Waterfront ME,4.1,554,,"379 Commercial St, Portland, ME 04101, United States","MP2R+HX Portland, Maine, USA",https://www.marriott.com/en-us/hotels/pwmal-aloft-portland-downtown-waterfront-me/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 207-761-6000,,https://lh3.googleusercontent.com/p/AF1QipM9MbKQuRwlgLt8dJFfKDW75XIkzywRunpH1Eof=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:39.891Z,,,
https://www.google.com/maps/place/On+the+Rocks+Cocktail+Cruises/data=!4m7!3m6!1s0x4cb29d8bc167ec7d:0x90ac2fe937e2cc4f!8m2!3d43.656102!4d-70.2485423!16s%2Fg%2F11p150dzmq!19sChIJfexnwYudskwRT8ziN-kvrJA,On the Rocks Cocktail Cruises,4.9,29,Boat tour agency,"72 Commercial St, Portland, ME 04101, United States","MQ42+CH Portland, Maine, USA",http://ontherockscocktailcruises.com/,+1 774-313-0558,,https://lh3.googleusercontent.com/p/AF1QipPWxuT3TlTHVWVkT_9qqELjrJCc48Klb6wzr_mi=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:42.959Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Pink+Lot+-+Portland+JetPort/data=!4m7!3m6!1s0x4cb299070de0b955:0x25f64d6c95f970c2!8m2!3d43.6483104!4d-70.338287!16s%2Fg%2F11kj3mc2hg!19sChIJVbngDQeZskwRwnD5lWxN9iU,Pink Lot - Portland JetPort,4.1,39,Parking lot,"District Rd, Portland, ME 04102, United States","JMX6+8M Portland, Maine, USA",https://portlandjetport.org/node/179,+1 207-772-7028,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0O0GuqkFKD40hmVJqU4ncA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.686585&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:46.070Z,,,
https://www.google.com/maps/place/Maine+Oyster+Company/data=!4m7!3m6!1s0x4cb29dff12048471:0x2ac04ad9b9b6e095!8m2!3d43.6581545!4d-70.2629498!16s%2Fg%2F11g3hrwsg8!19sChIJcYQEEv-dskwRleC2udlKwCo,Maine Oyster Company,4.9,186,Oyster bar restaurant,"38 Portland St, Portland, ME 04101, United States","MP5P+7R Portland, Maine, USA",https://themaineoystercompany.com/,+1 207-331-4374,,https://lh3.googleusercontent.com/p/AF1QipMxwpMQ2YzPPULvtJHeDDEiQaSQ_om8DJwL6sCn=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Portland+ME/@43.670822,-70.2843825,14z",2025-10-28T19:18:52.131Z,"Trendy seafood spot offering lobster rolls & craft beer, plus oyster tasting  & shucking classes. · Dine-in · Kerbside pickup · Delivery",LGBTQ+ friendly,
