placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Mower+Medic+of+Newberry,+LLC/data=!4m7!3m6!1s0x88e8bf1d3abddf91:0xa6c85609ae632cf3!8m2!3d29.6702684!4d-82.5497579!16s%2Fg%2F11fwzb0bck!19sChIJkd-9Oh2_6IgR8yxjrglWyKY","Mower Medic of Newberry, LLC",4.6,17,Small engine repair service,"19501 NW 20th Ave, Newberry, FL 32669, United States","MFC2+43 Newberry, Florida, USA",,+1 813-541-4422,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCa28tMDNABzaUZUAu_SjVrf7CoDEjYU0yojifAxBIGfoTWOZadcUQsCuKKcrv8Ulfn3RVRxzNZnfBjHstuTLnx4TBJx83O_ZrqQqvb--iRQc1fA1F78m3QeIcNzd04o1qFMc=w408-h544-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:21.529Z,,,,
https://www.google.com/maps/place/Helme+Electric/data=!4m7!3m6!1s0x88e8beb867eb5877:0xe081c868fa6d6313!8m2!3d29.5649066!4d-82.696144!16s%2Fg%2F11ddxslrfm!19sChIJd1jrZ7i-6IgRE2Nt-mjIgeA,Helme Electric,4.8,32,Electrician,,,https://www.facebook.com/pg/Helmeelectricinc,+1 352-316-4185,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlKfh9QGgfXS3Y_ZDjlz8vlBfLpoGT49mmkIbM=w408-h306-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:26.243Z,,,,
"https://www.google.com/maps/place/Dempsey+electric+inc./@29.778756,-82.3058751,9z/data=!3m1!4b1!4m6!3m5!1s0x45cedba9b4bb0d:0x8e48e9669bdab194!8m2!3d29.778756!4d-82.3058751!16s%2Fg%2F11t3_n5ckp",Dempsey electric inc.,3.0,2,Electrician,,,https://www.dempseyelectricinc.com/,+1 352-213-3967,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:33.020Z,,,,
https://www.google.com/maps/place/Gunning+Electric+Inc/data=!4m7!3m6!1s0x88e8bb5d59056b69:0x7d5723b0a67d884!8m2!3d29.6747895!4d-82.4101213!16s%2Fg%2F1tf7by4j!19sChIJaWsFWV276IgRhNhnCjty1Qc,Gunning Electric Inc,4.6,70,Electrician,"2325 NW 63rd Terrace, Gainesville, FL 32606, United States","MHFQ+WX Gainesville, Florida, USA",https://gunningelectric.com/,+1 352-378-3744,Closed · Opens 12 pm Sun,https://lh3.googleusercontent.com/p/AF1QipNbn7xZI488qOAauBa5AyVZcabHa6CYBKWiiodF=w408-h306-k-no,true,10 am–4 pm,12–4 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:37.988Z,,,,
https://www.google.com/maps/place/Tim%27s+Maintenance+%26+Mobile+Repair/data=!4m7!3m6!1s0x88e92022ae6003fd:0xa228af0c45472f89!8m2!3d29.6564963!4d-82.4529476!16s%2Fg%2F1tdmwfz2!19sChIJ_QNgriIg6YgRiS9HRQyvKKI,Tim's Maintenance & Mobile Repair,4.7,51,Lawn mower repair service,"10405 NW 4th Pl, Gainesville, FL 32607, United States","MG4W+HR Gainesville, Florida, USA",http://www.timsmaintenance.com/,+1 352-246-7491,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPwlpsJscvJNOhclFrsy9D5wjRQDIxZSgaoWkDS=w427-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:42.869Z,,,,
https://www.google.com/maps/place/SNAP+Electric/data=!4m7!3m6!1s0x803d547afa758307:0xb32af429054b9173!8m2!3d29.778756!4d-82.5044945!16s%2Fg%2F11t7fsh070!19sChIJB4N1-npUPYARc5FLBSn0KrM,SNAP Electric,5.0,54,Electrician,,,https://www.snapelectricllc.com/,+1 352-275-3278,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNXQgoaqNaAGTSb3i-iyNSbXqQth49Xa2XnVBg=w408-h725-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:47.745Z,,,,
https://www.google.com/maps/place/AAMAC+Auto+Electric/data=!4m7!3m6!1s0x88e8a4761f97e0c1:0x7ca3e91351080b56!8m2!3d29.659701!4d-82.33022!16s%2Fg%2F1tfcv16f!19sChIJweCXH3ak6IgRVgsIURPpo3w,AAMAC Auto Electric,4.7,171,Auto repair shop,"508 NW 8th Ave, Gainesville, FL 32601, United States","MM59+VW Gainesville, Florida, USA",https://www.aamacautoelectric.com/,+1 352-378-7676,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEVyihMNmME8S-SrRXpZ89XwhPeiUeSZTYWrkX=w426-h240-k-no,true,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:52.864Z,,,,
https://www.google.com/maps/place/Ring+Power+Corporation/data=!4m7!3m6!1s0x88e8a434037b433f:0xf8a2ce1eca86e218!8m2!3d29.6993616!4d-82.3179273!16s%2Fg%2F1tdph0kw!19sChIJP0N7AzSk6IgRGOKGyh7Oovg,Ring Power Corporation,5.0,9,Construction machine dealer,"4900 N Main St, Gainesville, FL 32609, United States","MMXJ+PR Gainesville, Florida, USA",https://www.ringpower.com/locations/gainesville/?utm_content=local&utm_source=googlegmb&utm_medium=referral&utm_campaign=gmb,+1 352-371-9983,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPQxr96dvxhmLpbyge4Rnl4LtpEWDiV2uAJeMJL=w408-h292-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:03:57.833Z,,,,
https://www.google.com/maps/place/Gainesville+Gator+Electricians/data=!4m7!3m6!1s0x88e8bd1fe06c2659:0x2e247ac336b29b5a!8m2!3d29.688385!4d-82.406026!16s%2Fg%2F11jnyffk6s!19sChIJWSZs4B-96IgRWpuyNsN6JC4,Gainesville Gator Electricians,1.0,1,Electrician,,,,+1 352-449-3563,Closed · Opens 9:30 am Sun,https://lh3.googleusercontent.com/p/AF1QipMS-EuHjPDnWImsnbqQT-BXsUP3q4cput9uTTJU=w408-h306-k-no,true,8:30 am–5 pm,9:30 am–5 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:02.633Z,,,,
https://www.google.com/maps/place/All+Source+Services+Generator+repair/data=!4m7!3m6!1s0x88e61139d625825d:0x943b470f0fdf49ed!8m2!3d29.6747346!4d-81.9802204!16s%2Fg%2F11vqn96w40!19sChIJXYIl1jkR5ogR7UnfDw9HO5Q,All Source Services Generator repair,4.9,42,Electric generator shop,"154 Cue Lake Dr, Hawthorne, FL 32640, United States","M2F9+VW Hawthorne, Florida, USA",https://www.allsourceservicesllc.net/,+1 863-614-2722,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNRejR36YPpf7UjAmSvLXAWkZ2JQbWdpBGatCOt=w513-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:07.694Z,,,,
https://www.google.com/maps/place/Aaron+Vurgason+Electric+%26+Automation/data=!4m7!3m6!1s0xa60aec6335df27b7:0xf857417334054da2!8m2!3d29.6788093!4d-82.6698565!16s%2Fg%2F11w9qkhb2j!19sChIJtyffNWPsCqYRok0FNHNBV_g,Aaron Vurgason Electric & Automation,5.0,31,Electrician,"4140 SE 80th Ave, Newberry, FL 32669, United States","M8HJ+G3 Newberry, Florida, USA",https://aaronv.com/,+1 352-363-8875,Closed · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipPu1U6Esb4ri6vQOwom_FIQUt3FSbzbMpUHWPPD=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:12.651Z,,,,
https://www.google.com/maps/place/KingAire+-+Gainesville/data=!4m7!3m6!1s0x20dbe045194be5e3:0xc4e935e8fbce77a3!8m2!3d27.916064!4d-81.415858!16s%2Fg%2F11xh2dtw63!19sChIJ4-VLGUXg2yARo3fO--g16cQ,KingAire - Gainesville,,,Solar energy company,,,https://www.kingaire.us/gainesville-backup-power-specialists,+1 352-600-5040,Closed · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipO4jPrIqxUo-xkaq2No_M93Z24wUCoZpd7BqAo3=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:17.591Z,Identifies as veteran-owned,true,,
https://www.google.com/maps/place/TC+Medical+Supply+LLC/data=!4m7!3m6!1s0x88e8bca8bd7af969:0xa9a00c0b4ad40406!8m2!3d29.6590569!4d-82.3977331!16s%2Fg%2F11cnbmkk7r!19sChIJafl6vai86IgRBgTUSgsMoKk,TC Medical Supply LLC,4.7,466,Medical supply store,"5200 Newberry Rd Suite E7, Gainesville, FL 32607, United States","MJ52+JW Gainesville, Florida, USA",https://adapthealth.com/?partner=TC%20Medical%20Supply,+1 352-260-0844,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaQaRFmEiV5GUn4aBGSkybnJYEOTF5Q2ibrhLv-CBQDqvchjPNpXgpYiwKUKLt8bwkuy9vaTEwlqhy-nZBvEhEZ1T1rx9y7rdxjUCC0SJumJ8ctdXyvEa83QlyawKEhTwbZVdpTg=w408-h306-k-no,true,Closed,Closed,"8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","8 am–12:30 pm, 1:30–5 pm","https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:22.484Z,,,· In-store shopping · Delivery,
https://www.google.com/maps/place/Craft+Electric+Inc/data=!4m7!3m6!1s0x88e8bcd36cc38667:0xdd17009932e7973f!8m2!3d29.6244892!4d-82.3894941!16s%2Fg%2F1v44r7f8!19sChIJZ4bDbNO86IgRP5fnMpkAF90,Craft Electric Inc,4.2,5,Electrician,"3210 SW 40th Blvd # F, Gainesville, FL 32608, United States","JJF6+Q6 Gainesville, Florida, USA",http://craftelectric.org/,+1 352-378-9274,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wrmjla9A7qDJ0b5aiNJY1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.1871&pitch=0&thumbfov=100,false,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:27.396Z,,,,
"https://www.google.com/maps/place/Kennedy+Electric/@29.7204981,-82.3560177,17z/data=!3m1!4b1!4m6!3m5!1s0x88e8a510275bdeeb:0x461ec9afaaef041d!8m2!3d29.7204981!4d-82.3560177!16s%2Fg%2F1tht28g3",Kennedy Electric,4.1,10,Electrician,"2306 NW 71st Pl, Gainesville, FL 32653, United States","PJCV+5H Gainesville, Florida, USA",,+1 352-375-0739,Closed · Opens 7 am Mon,,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:34.332Z,,,,
https://www.google.com/maps/place/Felknor+Electric+Inc/data=!4m7!3m6!1s0x88e8a393ffffffff:0xd98612548187611f!8m2!3d29.6422516!4d-82.3289111!16s%2Fg%2F1260p3hwl!19sChIJ_____5Oj6IgRH2GHgVQShtk,Felknor Electric Inc,5.0,2,Electrician,"Gainesville, FL 32601, United States",,http://www.felknorelectric.com/,+1 352-318-8796,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOteEtqzzlYUGbM2eWBvoWl6HzBZhYYWknl44Bi=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:39.182Z,,,,
"https://www.google.com/maps/place/Clay+Electric+Cooperative,+Inc./@29.6898566,-82.4633573,17z/data=!3m1!4b1!4m6!3m5!1s0x88e8bba05b3bb741:0xb5aa3b122af66ced!8m2!3d29.6898566!4d-82.4633573!16s%2Fg%2F12hkg50k5","Clay Electric Cooperative, Inc.",2.9,66,Electric utility company,"11530 NW 39th Ave, Gainesville, FL 32606, United States","MGQP+WM Gainesville, Florida, USA",https://www.clayelectric.com/,+1 352-372-8543,Closed · Opens 8 am Mon,,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:46.217Z,,,,
https://www.google.com/maps/place/George+Grimm+Electric+Inc/data=!4m7!3m6!1s0x88e8a6a3fd85780f:0x3e12a8298ae34819!8m2!3d29.5791352!4d-82.4636145!16s%2Fg%2F1v8gcwfl!19sChIJD3iF_aOm6IgRGUjjiimoEj4,George Grimm Electric Inc,4.0,20,Electrician,"11122 SW Archer Rd, Gainesville, FL 32608, United States","HGHP+MH Gainesville, Florida, USA",,+1 352-376-7861,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMF60EvGTl3dUraLBzAgM3XPPLFfwZwRbFsR3F8=w475-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:51.152Z,,,,
https://www.google.com/maps/place/Redline+Electric/data=!4m7!3m6!1s0x88e8bf0fdb28f197:0x9f809d119b207693!8m2!3d29.6811555!4d-82.3538029!16s%2Fg%2F11g10l6hhk!19sChIJl_Eo2w-_6IgRk3YgmxGdgJ8,Redline Electric,4.4,13,Electrician,,,https://www.facebook.com/profile.php?id=100092620400151,+1 352-226-5134,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNYwlGTuXzCXGIPvXOpveF3dOZBpYA-Fs0CGScX=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:04:56.234Z,,,,
"https://www.google.com/maps/place/Continental+Air+And+Electric+,+LLC./data=!4m7!3m6!1s0x2ab1a28ef30ff2e7:0xbcd4d0ae73263acd!8m2!3d29.682529!4d-82.326591!16s%2Fg%2F11sfk7glfb!19sChIJ5_IP846isSoRzTomc67Q1Lw","Continental Air And Electric , LLC.",5.0,18,Contractor,,,http://www.continentalairelectric.com/,+1 352-226-0344,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ49_YXBu5HKVo5gS-ron6DTRt00vB69peG-3JfrkIbT58V1NAyFnx4koe5_WYf0If-r8dQ17bwX0xH8rd21MbKwhCWVYRgChvXjgkLfnNzlE8X0Ay2Xfq2qmPySitOaboZ4UQ=w458-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newberry+Gainesville+FL/@29.6557754,-82.3904126,14z",2026-01-10T22:05:01.232Z,,,,
