placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Silva+Roofing+%26+Construction/data=!4m7!3m6!1s0x866f95c4e18c82c7:0x798de6f18f5f82ed!8m2!3d25.9183151!4d-97.45816!16s%2Fg%2F11vwhsthyg!19sChIJx4KM4cSVb4YR7YJfj_HmjXk,Silva Roofing & Construction,5.0,9,Roofing contractor,"3801 Boca Chica Blvd apto 13, Brownsville, TX 78521, United States","WG9R+8P Brownsville, Texas, USA",https://roofcontractorservice.com/,+1 956-336-2816,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHgNOdi62x5cF244NrLC06cxSBfcul5zTEWEyKJfz3JxaIJz1M74NQg0d1EG4fmPWKlXugP4oc7xciDVT6N5IE19grcgpoSVAnLQMRrBb07MTy1T-kHc4s_IksTh3sShgwl6XV=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-03-23T15:31:24.153Z,Identifies as Latino-owned,,
"https://www.google.com/maps/place/Talk+N%27+Fix+by+SnapFix+-+Phone,+Tablet,+Computer+Repair+and+Accessories/data=!4m7!3m6!1s0x866f95060664d50d:0x6b4b5f71c62da861!8m2!3d25.9251573!4d-97.4768941!16s%2Fg%2F11x8r1fzgz!19sChIJDdVkBgaVb4YRYagtxnFfS2s","Talk N' Fix by SnapFix - Phone, Tablet, Computer Repair and Accessories",5.0,868,Mobile phone repair shop,"2721 Boca Chica Blvd, Brownsville, TX 78521, United States","WGGF+36 Brownsville, Texas, USA",,+1 956-551-6207,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSOXSPDRwkfZbQA4VHxClaCb3-gN-uuPW33ihsFMl3s0vqUoD7WJsjCiQNlXSSlF-ds-yVfZn7uQEp4L493KLv2QRm54BhwZxalO_lKT_rucKZM1wed6PCdxTyfckW5qgBbpyxfKSND6qb=w408-h306-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10:30 pm,10 am–10:30 pm,10 am–10:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-03-23T15:31:29.543Z,,,
https://www.google.com/maps/place/Repairz+Unlockz+Service/data=!4m7!3m6!1s0x866f945e662c5df9:0xce51c2c710760ef2!8m2!3d25.8993065!4d-97.5010104!16s%2Fg%2F11gbv5_vfr!19sChIJ-V0sZl6Ub4YR8g52EMfCUc4,Repairz Unlockz Service,4.6,14,Phone repair service,"125 Sam Perl Blvd #114, Brownsville, TX 78520, United States","VFXX+PH Brownsville, Texas, USA",,,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hC6WrMMskJtWQ-m7SFLZcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.20132&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-03-23T15:31:34.859Z,,,
https://www.google.com/maps/place/Phone+Hub/data=!4m7!3m6!1s0x866f95c72b41ad61:0x461cdd8189e12ba7!8m2!3d25.9211771!4d-97.4796617!16s%2Fg%2F11g1949kb_!19sChIJYa1BK8eVb4YRpyvhiYHdHEY,Phone Hub,4.4,123,Mobile phone repair shop,"2728 Boca Chica Blvd STE L, Brownsville, TX 78521, United States","WGCC+F4 Brownsville, Texas, USA",http://phonehubbrownsvilletx.us/,+1 956-408-7893,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerze1BUki8Xsh7U_RFoshlAkcqV3rkTW-EW5t6tMKXDgea41Gq4yLdCrxagfj-OpJn7CwvjeTyMGkDwB6jYri8O4j3GFKLW0mwjytyQJOI6egGc06aRKQpzjvhe7BroXnoC8tBl=w408-h342-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-03-23T15:31:40.476Z,,,
"https://www.google.com/maps/place/Brownsville+Mold+Removal+Partners/@25.9347732,-97.4339026,17z/data=!3m1!4b1!4m6!3m5!1s0x866fbf45b53773cd:0x3e21cc0f474a3055!8m2!3d25.9347732!4d-97.4339026!16s%2Fg%2F11vyhypt4n",Brownsville Mold Removal Partners,,,Home improvement store,"1700 N Minnesota Ave, Brownsville, TX 78521, United States","WHM8+WC Brownsville, Texas, USA",,+1 210-512-8687,Open · Closes 9 pm,,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-03-23T15:31:47.561Z,,,
https://www.google.com/maps/place/Beaumont+Water+%26+Fire+Restoration/data=!4m7!3m6!1s0x863ecac6aaaaaaab:0x16143905e6344ab2!8m2!3d30.0657753!4d-94.1051009!16s%2Fg%2F1hc1d05qp!19sChIJq6qqqsbKPoYRsko05gU5FBY,Beaumont Water & Fire Restoration,4.9,52,Water damage restoration service,"1410 Emile St, Beaumont, TX 77701, United States","3V8V+8X Beaumont, Texas, USA",,+1 254-306-3379,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFBaH67DQUeJx2JpxIciBsG2xemvE9krPK2T5hSk2msBsEcEtt7rplRNSqXJ4NkOC9aNfWcy9WehTe8ghD2rCUWIV2PUJFLPMRPvrfY_B2v0Y93mHx-O3INUMze9vnptyD8BlD=w408-h306-k-no,false,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:04.889Z,,,
https://www.google.com/maps/place/Beaumont+Water+Restoration/data=!4m7!3m6!1s0x863eb65a2fff992b:0xadde1533ebad8187!8m2!3d30.0711542!4d-94.1063866!16s%2Fg%2F11h3vbyq8_!19sChIJK5n_L1q2PoYRh4Gt6zMV3q0,Beaumont Water Restoration,5.0,3,Water damage restoration service,"1625 College St, Beaumont, TX 77701, United States","3VCV+FC Beaumont, Texas, USA",,+1 254-327-4369,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6-P5Gd7IEnb7KxvfkFzoRZfcbilrZrYlO4N3MQqiho-tGgygSu_0EhVwrYKCFdy3Z3Ig9tgAS38MgoeuW15PojqkGYSJQEnZchpArx8lhQIrqgsNQQSMGhjZBDXsKsFVUO548=w408-h408-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:10.128Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Rainbow+International+of+Beaumont/data=!4m7!3m6!1s0x863ecb3cf374cb39:0xd80a8e7e703d4687!8m2!3d30.080295!4d-94.1009458!16s%2Fg%2F11qb62rzpr!19sChIJOct08zzLPoYRh0Y9cH6OCtg,Rainbow International of Beaumont,5.0,3,Water damage restoration service,"660 Fannin St Ste C, Beaumont, TX 77701, United States","3VJX+4J Beaumont, Texas, USA",https://rainbowrestores.com/beaumont?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 409-299-5444,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGWy_q6C-i82ihGSC9R4xz3MHYVNcR_a236fziQLcmxt-rOAsdDiKFFN-7P5gxgPkV7MZRMELZMh_eQQ6xgY9NpXJWt77VLUCH4xUAIvgwNEktps1HoGk-tePNGj4c3jl-ikc=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:15.413Z,,,
https://www.google.com/maps/place/Stanley+Steemer/data=!4m7!3m6!1s0x863ecc83a87b5987:0x8a2579f802efc86b!8m2!3d30.0538414!4d-94.1465981!16s%2Fg%2F1tlbjypb!19sChIJh1l7qIPMPoYRa8jvAvh5JYo,Stanley Steemer,4.9,1099,Carpet cleaning service,"1745 W Commerce Pkwy Bldg A, Beaumont, TX 77707, United States","3V33+G9 Beaumont, Texas, USA",https://www.stanleysteemer.com/locations/TX/Beaumont/2000034,+1 409-838-5559,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvgmiySLvpDCbyLjJ3c_lCcc-9IyuoPSB37gLbuRP0JPDxWPIaModVLUnd52HcgIIgG0sPvegnV2uP1EQRgpdziSujAw02SOXWqXVTDfmM5AdwzgfazZMDWob6tjG3ess4SX8DqA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:20.680Z,,,
https://www.google.com/maps/place/ServiceMaster+Recovery+Services+by+TLC/data=!4m7!3m6!1s0x863ecb863f8b42f3:0xbdc01f6b10c27d37!8m2!3d30.064134!4d-94.1353636!16s%2Fg%2F11jcnycqj_!19sChIJ80KLP4bLPoYRN33CEGsfwL0,ServiceMaster Recovery Services by TLC,5.0,3,Water damage restoration service,"1310 I-10 Ste 104-A, Beaumont, TX 77707, United States","3V77+MV Beaumont, Texas, USA",,+1 409-735-6700,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWTEYrC-oBwFvWjwnpJ-SI0JSD5rSTn7n0nC5V-mpJomuLtfDvBSmUV9DSnGqvt0s_fFlShijo1B_3xvOOtNLQNc9Owxf0l-94jQvD1rqUJ0cwbzM-8xsmNZ3p4gnjX5klpFMe6g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:25.838Z,,,
https://www.google.com/maps/place/ABC+Restoration/data=!4m7!3m6!1s0x863ecbd27994cb67:0x5cc1d9a59336d659!8m2!3d30.0707414!4d-94.0910209!16s%2Fg%2F11jj38lgpw!19sChIJZ8uUedLLPoYRWdY2k6XZwVw,ABC Restoration,5.0,3,General contractor,,,https://abcrestorationtexas.com/,+1 409-893-3222,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8LvytxNAfXrfyhYG1u6JseY8TjQFLCHJJge2FHsQj_rvSZk0sK4vJfNpxHqZBpl6u4jiN2TQUPJew2-pO67B0BAk0LBcyeaOwWdcsyel7WAWPXpLqWQ-L2al6p_tX0H3-P1dU=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:31.475Z,,,
https://www.google.com/maps/place/Golden+Chem-Dry/data=!4m7!3m6!1s0x863eccea922d9dad:0xe10f77df4e982224!8m2!3d30.0116825!4d-94.1805105!16s%2Fg%2F1thhkx08!19sChIJrZ0tkurMPoYRJCKYTt93D-E,Golden Chem-Dry,4.9,88,Carpet cleaning service,,,http://www.cdgolden.com/,+1 409-866-5700,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwers0nAJ-nAcNpxvhsXm6Fem4kj89xGuT37qszpXiMbreu2JB85gLZD65xUIrdbKu14jLxiJmb66WUwOra895dcPO6uq_naUaJFw0cJp1UvOV8M7rBp8sWSip1ECSlEqi6EAxYo3=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:36.627Z,,,
https://www.google.com/maps/place/CORNERSTONE+CAPITAL+CONSTRUCTION/data=!4m7!3m6!1s0x863ecd299c7d82e3:0xf77ee54dd36495f6!8m2!3d30.070009!4d-94.1699721!16s%2Fg%2F11r2j6btf5!19sChIJ44J9nCnNPoYR9pVk003lfvc,CORNERSTONE CAPITAL CONSTRUCTION,1.0,1,Contractor,"6580 Westwood Blvd, Beaumont, TX 77707, United States","3RCJ+22 Beaumont, Texas, USA",,+1 409-932-4000,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HtPiMuj-_fCEz0Kni8CW5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.1712&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:41.502Z,,,
https://www.google.com/maps/place/American+Roofing+%26+Construction/data=!4m7!3m6!1s0x863ecb6c1711ee1d:0x8c6160be4b2e18a!8m2!3d30.0684776!4d-94.1734016!16s%2Fg%2F11fjzmlmv3!19sChIJHe4RF2zLPoYRiuGy5AsWxgg,American Roofing & Construction,4.7,99,Roofing contractor,"6930 College St Suite G, Beaumont, TX 77707, United States","3R9G+9J Beaumont, Texas, USA",http://www.american-construction.org/,+1 409-489-6654,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRpuX89c5qvncSLf3F-RtYUmkRSNCQh_Y95hNHqfW7DRq0EXgpAIG_fkblE0rXY29daKESApd_wlPLVz926gO80iLQZpojTPuMpAKIs_7AI2y9zP2hCxzCA6kSW68hDxwd1lhf=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:46.821Z,Identifies as women-owned,,
https://www.google.com/maps/place/SERVPRO+of+Beaumont/data=!4m7!3m6!1s0x863ecb7b82487dd5:0x822d57aca9584e85!8m2!3d29.9858434!4d-94.0298625!16s%2Fg%2F1tpn2yw3!19sChIJ1X1IgnvLPoYRhU5YqaxXLYI,SERVPRO of Beaumont,4.5,38,Water damage restoration service,"2125 Stillwater Dr, Beaumont, TX 77705, United States","XXPC+83 Beaumont, Texas, USA",https://www.servpro.com/locations/tx/servpro-of-beaumont?utm_medium=organic&utm_source=gbp,+1 409-212-1977,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXJojhf7VFY-oj6u36oUR4EbpZGDVbCmxA_i6XM4DZCXgO9xTzHxMl1mIhlzdLNNES3j_Xv7Bob9kIXldcXFrltrl6AWroCHAsk6-KmkPYf_4pkQ6hE56dckrjNED3O5Rjn6TV7yWBzgPm=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Beaumont+TX/@30.080174,-94.1265562,14z",2026-03-23T15:32:52.174Z,,,
