placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Baton+Rouge+General+Physicians+-+Central/data=!4m7!3m6!1s0x8626993751d1fd51:0xd795436e5cbb7f18!8m2!3d30.542323!4d-91.0628855!16s%2Fg%2F11nx34dyf0!19sChIJUf3RUTeZJoYRGH-7XG5Dldc,Baton Rouge General Physicians - Central,5.0,3,Medical clinic,"11111 Pk Pl Dr Suite B, Central, LA 70818, United States","GWRP+WR Central, Louisiana, USA",https://www.brgeneral.org/location/baton-rouge-general-physicians-central,+1 225-333-3636,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMUCBB9NkC14Q2tVQCmP9uZ0FuL11z4xIiB_6gH=w480-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:26.523Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Comfort+Keepers+Home+Care/data=!4m7!3m6!1s0x8626a6a85f6ff6c9:0x693a203f4de4860a!8m2!3d30.4208724!4d-91.1379057!16s%2Fg%2F1tfhzz2w!19sChIJyfZvX6imJoYRCobkTT8gOmk,Comfort Keepers Home Care,5.0,40,Home health care service,"4626 Jamestown Ave #4, Baton Rouge, LA 70808, United States","CVC6+8R Baton Rouge, Louisiana, USA",https://www.comfortkeepers.com/offices/louisiana/baton-rouge/?utm_source=local&utm_medium=organic,+1 225-925-1303,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNQr3LzeleqTrHtHCelcITD_pL6n4jPeXFn9oPn=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:31.071Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Ageless+Healthcare/data=!4m7!3m6!1s0x8626a19eaa940f5f:0x1a211f5346b1230d!8m2!3d30.4491763!4d-91.1498761!16s%2Fg%2F11ry0c4314!19sChIJXw-Uqp6hJoYRDSOxRlMfIRo,Ageless Healthcare,4.8,35,Home health care service,"3910 Convention St, Baton Rouge, LA 70806, United States","CVX2+M2 Baton Rouge, Louisiana, USA",http://myagelesshealthcare.com/,+1 225-234-8888,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNOUB648uSvWhV6c28mzcgdsK7TUOmae3m9D-wo=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:35.632Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Primary+Care+at+Home+of+Baton+Rouge/data=!4m7!3m6!1s0x8626bb7535d57561:0xb0f5128204f227f2!8m2!3d30.430744!4d-91.006435!16s%2Fg%2F11f90cdxzp!19sChIJYXXVNXW7JoYR8ifyBIIS9bA,Primary Care at Home of Baton Rouge,,,Nurse practitioner,"2645 O'Neal Ln building c suite c, Baton Rouge, LA 70816, United States","CXJV+7C Baton Rouge, Louisiana, USA",https://lhcgroup.com/locations/primary-care-at-home-batonrouge/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Primary_Care_at_Home_of_Baton_Rouge_Baton_Rouge_LA_70816,+1 225-952-8400,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JbGDhCI-ZdJciUqsgQfPsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.258&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:40.143Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Ochsner+Home+Health+of+Baton+Rouge/data=!4m7!3m6!1s0x8626bb7ee5be6c4f:0xda62a23f8c39a35e!8m2!3d30.4306811!4d-91.0064048!16s%2Fg%2F11h4xhm586!19sChIJT2y-5X67JoYRXqM5jD-iYto,Ochsner Home Health of Baton Rouge,3.0,4,Home health care service,"2645 O'Neal Ln building c, Baton Rouge, LA 70816, United States","CXJV+7C Baton Rouge, Louisiana, USA",https://lhcgroup.com/locations/ochsner-home-health-of-baton-rouge/,+1 225-952-8400,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=25DOiR_86oqU31n7QcJGiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.66678&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:45.538Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/A+First+Name+Basis+Home+Care+-+Baton+Rouge/data=!4m7!3m6!1s0x8626a47c816ffe47:0xf4aa6c9645abdf3a!8m2!3d30.4186398!4d-91.052946!16s%2Fg%2F1tdyf_ds!19sChIJR_5vgXykJoYROt-rRZZsqvQ,A First Name Basis Home Care - Baton Rouge,4.4,84,Home health care service,"3888 S Sherwood Forest Blvd Building 6, Suite S, Baton Rouge, LA 70816, United States","CW9W+FR Baton Rouge, Louisiana, USA",https://afirstnamebasis.com/louisiana/baton-rouge/,+1 225-332-5600,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO8beF4isgtODuXtwaRf35VUpBi2O55BIjvAkSe=w960-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:49.940Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Lake+Urgent+Care+-+Central/data=!4m7!3m6!1s0x862697d04217efd1:0xed502f58545c1b8f!8m2!3d30.5307876!4d-91.0285981!16s%2Fg%2F1tfjlh8t!19sChIJ0e8XQtCXJoYRjxtcVFgvUO0,Lake Urgent Care - Central,4.5,807,Urgent care center,"8751 Sullivan Rd, Baton Rouge, LA 70818, United States","GXJC+8H Baton Rouge, Louisiana, USA",https://lakeurgentcare.com/locations/central/,+1 225-262-8377,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNTFWWwOxmmcN52pkLyTE24rfimslhAI-eVKxr7=w459-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:54.319Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–8 pm,,,,
https://www.google.com/maps/place/Central+Guest+House+Healthcare+and+Rehabilitation+Center/data=!4m7!3m6!1s0x862697e2acce248b:0x3b0457a369bb488b!8m2!3d30.544741!4d-91.051051!16s%2Fg%2F11sszbj4q7!19sChIJiyTOrOKXJoYRi0i7aaNXBDs,Central Guest House Healthcare and Rehabilitation Center,4.0,23,Nursing home,"10748 Joor Rd, Baton Rouge, LA 70818, United States","GWVX+VH Baton Rouge, Louisiana, USA",https://www.centralguesthousebatonrouge.com/,+1 225-416-6006,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMVtErjI6I3Bt_3IQ7Fv9SZPpVBaj6hejR2hYiB=w408-h271-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:50:59.001Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Senior+Residences+of+Central/data=!4m7!3m6!1s0x86269773bdedc343:0xc901029cde767851!8m2!3d30.5465171!4d-91.0574604!16s%2Fg%2F1vjdqf67!19sChIJQ8PtvXOXJoYRUXh23pwCAck,Senior Residences of Central,4.5,8,Retirement community,"10816 Live Oak Grove Dr, Baton Rouge, LA 70818, United States","GWWV+J2 Baton Rouge, Louisiana, USA",http://seniorapartmenthome.com/communities/central-la/,+1 225-636-2436,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOXwCb4H15rZ4PujbQVGe_BpWnp5m-_vWzL8da=w765-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:03.318Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x8626bb373bb29409:0x2e5a1fb9f205bcdc!8m2!3d30.4083574!4d-91.0509772!16s%2Fg%2F1hc3zqcgc!19sChIJCZSyOze7JoYR3LwF8rkfWi4,Home Instead,4.8,51,Home health care service,"5055 S Sherwood Forest Blvd, Baton Rouge, LA 70816, United States","CW5X+8J Baton Rouge, Louisiana, USA",https://www.homeinstead.com/home-care/usa/la/baton-rouge/328/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 225-819-8338,"Open 24 hours

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOmqGim8CAB6Vck9bq8SJbbi9MalO0qeM5doHtf=w408-h271-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:07.769Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x8626bb0ca60e1f39:0x9b74a92c8a2dcacf!8m2!3d30.4158275!4d-91.0548901!16s%2Fg%2F1td_yzb6!19sChIJOR8Opgy7JoYRz8otiiypdJs,Amedisys Home Health Care,3.7,3,Home health care service,"3854 American Way Suite D, Baton Rouge, LA 70816, United States","CW8W+82 Baton Rouge, Louisiana, USA",https://locations.amedisys.com/la/baton-rouge/home-health-1251/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 225-751-8201,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM0GMYRrSU5WGmkmRblnXPMklgFTQkZMopF94t-=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:12.343Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Ms+Tracy%27s+Home+Care+Center/data=!4m7!3m6!1s0x8626a1965d15c513:0x9f7bdfcdccfeb9b5!8m2!3d30.4925094!4d-91.1526042!16s%2Fg%2F125_w9n8y!19sChIJE8UVXZahJoYRtbn-zM3fe58,Ms Tracy's Home Care Center,5.0,1,Home health care service,"4635 Maple Dr, Baton Rouge, LA 70805, United States","FRVW+2X Baton Rouge, Louisiana, USA",,+1 225-356-1370,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hqu6ScmsU9_7NqbxFyQhsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.12746&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:17.078Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,,,
https://www.google.com/maps/place/Healing+Hands+Home+Health/data=!4m7!3m6!1s0x8626bc682e528c7b:0x19b54ed5426cdfa2!8m2!3d30.4544107!4d-91.0087606!16s%2Fg%2F1xgrn94r!19sChIJe4xSLmi8JoYRot9sQtVOtRk,Healing Hands Home Health,5.0,2,Home health care service,"952 O'Neal Ln, Baton Rouge, LA 70816, United States","FX3R+QF Baton Rouge, Louisiana, USA",https://ldh.la.gov/index.cfm/directory/detail/5673/catid/129,+1 225-275-4325,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uFUFGT3kXXHHv44bKCz9IA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.733035&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:19.582Z,,,,,,,,,,,
https://www.google.com/maps/place/Louisiana+Home+Healthcare+LLC/data=!4m7!3m6!1s0x8626a5b5e487b4cf:0xf955f3572d7eca3d!8m2!3d30.4046502!4d-91.0492832!16s%2Fg%2F11ny2dn6bv!19sChIJz7SH5LWlJoYRPcp-LVfzVfk,Louisiana Home Healthcare LLC,5.0,1,Home health care service,"5536 Superior Dr F, Baton Rouge, LA 70816, United States","CX32+V7 Baton Rouge, Louisiana, USA",,+1 225-256-2065,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SP8jsg9b0WvGuAqGASIVrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.49426&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:24.148Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Diversity+Health+Services/data=!4m7!3m6!1s0x8626a3b72e7e4ae3:0xcea4b21e2b35df78!8m2!3d30.4683803!4d-91.1115895!16s%2Fg%2F1tt1hl3_!19sChIJ40p-LrejJoYReN81Kx6ypM4,Diversity Health Services,5.0,3,Home health care service,"1986 Dallas Dr, Baton Rouge, LA 70806, United States","FV9Q+99 Baton Rouge, Louisiana, USA",https://ldh.la.gov/index.cfm/directory/detail/5640/catid/117,+1 225-302-7729,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gKj6Nh5IgPbmH_-fpjsYLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.585585&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:26.536Z,,,,,,,,,,,
https://www.google.com/maps/place/Chambers+Quality+Home+Care+LLC/data=!4m7!3m6!1s0x8626a1ccfbfbd363:0x5c2b0cefff906b8c!8m2!3d30.4392295!4d-91.0839684!16s%2Fg%2F11j9h_b80g!19sChIJY9P7-8yhJoYRjGuQ_-8MK1w,Chambers Quality Home Care LLC,5.0,1,Home health care service,"1415 Delplaza Dr Ste A, Baton Rouge, LA 70815, United States","CWQ8+MC Baton Rouge, Louisiana, USA",https://ldh.la.gov/directory/detail/19063,+1 225-256-7156,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aqT8HbHTQD8x6CWwdM7TGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.0115&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:31.005Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Accent+Home+Care+Services/data=!4m7!3m6!1s0x8626a181b2177cd3:0x8b444ea4b6c0d2bf!8m2!3d30.4787758!4d-91.1378626!16s%2Fg%2F1tfbnpqd!19sChIJ03wXsoGhJoYRv9LAtqRORIs,Accent Home Care Services,5.0,1,Home health care service,"5270 Winbourne Ave, Baton Rouge, LA 70805, United States","FVH6+GV Baton Rouge, Louisiana, USA",,+1 225-356-7100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1f8LQNgaEhHMZuWVTIDi9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.53929&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:33.364Z,,,,,,,,,,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x8626a47ca892dfe3:0xc8aed39b4cfc289d!8m2!3d30.4327806!4d-91.1206584!16s%2Fg%2F1263tzpk7!19sChIJ49-SqHykJoYRnSj8TJvTrsg,CenterWell Home Health,4.7,6,Home health care service,"6700 Jefferson Hwy Ste 5, Baton Rouge, LA 70806, United States","CVMH+4P Baton Rouge, Louisiana, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-baton-rouge/?utm_source=Organic&utm_medium=GBP,+1 225-766-6919,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNRChgsFjhHQa9ULlqKHSkJ9woXK5zOafxnFSEB=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-09-10T17:51:37.768Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,,,
