placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Eagle+Pro+Services+LLC/data=!4m7!3m6!1s0x4b83632e1dac56c9:0xdb81d2034afda50d!8m2!3d33.6449495!4d-112.0511563!16s%2Fg%2F11kbmz48z8!19sChIJyVasHS5jg0sRDaX9SgPSgds,Eagle Pro Services LLC,4.6,19,Electrician,"1460 E Bell Rd, Phoenix, AZ 85022, United States","JWVX+XG Phoenix, Arizona, USA",https://eagleproservice.com/,+1 480-650-2578,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOJPQ_ZCYg0vZ4ojv4tx92JqpU6xn-QMWOfOb4m=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:12.365Z,,,
"https://www.google.com/maps/place/GEN-TECH:+Generator+Sales,+Rentals,+Emergency+Service+24%2F7/data=!4m7!3m6!1s0x872b6a5c01ece5d5:0xef0fae166a7fca75!8m2!3d33.5519916!4d-112.2086826!16s%2Fg%2F1thgby30!19sChIJ1eXsAVxqK4cRdcp_ahauD-8","GEN-TECH: Generator Sales, Rentals, Emergency Service 24/7",4.6,28,Electric generator shop,"7901 N 70th Ave, Glendale, AZ 85303, United States","HQ2R+QG Glendale, Arizona, USA",http://www.gentechusa.com/,+1 623-937-1719,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNOAr28g5ANKANaSduXK5i0LOQyQD9oX__sVIvx=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:17.565Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Sunbelt+Electric+Inc/data=!4m7!3m6!1s0x872b9fe6d5f85081:0xbd6fd39718dc9905!8m2!3d33.6735231!4d-112.0328236!16s%2Fg%2F1tj859j8!19sChIJgVD41eafK4cRBZncGJfTb70,Sunbelt Electric Inc,4.6,527,Electrician,"20622 N Cave Creek Rd Suite #120, Phoenix, AZ 85024, United States","MXF8+CV Phoenix, Arizona, USA",https://www.sunbeltelectric.com/,+1 480-248-8205,"Closed · Opens 8 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOSG-nXk46l7-WWcNWa5LSddGx4DpC2iwsfcy-4=w408-h271-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:22.558Z,,,
https://www.google.com/maps/place/Hobaica+Services/data=!4m7!3m6!1s0x872b6cc0f8f1d43b:0xc5569efda2f76a32!8m2!3d33.5837317!4d-112.0512262!16s%2Fg%2F1tdr3skc!19sChIJO9Tx-MBsK4cRMmr3ov2eVsU,Hobaica Services,4.9,6882,Plumber,"10636 N Cave Creek Rd, Phoenix, AZ 85020, United States","HWMX+FG Phoenix, Arizona, USA",https://www.hobaica.com/?utm_source=gbp&utm_medium=organic&utm_campaign=Google%20My%20Business,+1 602-633-9555,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOZ-Noof5rRdAcb1GigZNLgPZJ2HZKa0WH4f9ON=w408-h498-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:27.690Z,,,
https://www.google.com/maps/place/Kelley+Electrical+Services/data=!4m7!3m6!1s0x872b75d2313c138d:0x72cded08242900a!8m2!3d33.274751!4d-111.891768!16s%2Fg%2F11h18r7q0!19sChIJjRM8MdJ1K4cRCpBCgtDeLAc,Kelley Electrical Services,4.7,3,Electrician,,,http://kelleyelectricalservices.com/,+1 480-788-9901,Closes soon · 3 pm · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMT-wd0ZWCw2zd2jbSSSlAx7rBSbE44IY0FZi1d=w408-h291-k-no,true,7 am–3 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:32.548Z,,,
https://www.google.com/maps/place/All+Valley+Electric/data=!4m7!3m6!1s0x872b6f76bd19e759:0x449ab342f93c5503!8m2!3d33.6334928!4d-112.0599065!16s%2Fg%2F11sb_l28x5!19sChIJWecZvXZvK4cRA1U8-UKzmkQ,All Valley Electric,5.0,1,Electrician,"952 E Paradise Ln, Phoenix, AZ 85022, United States","JWMR+92 Phoenix, Arizona, USA",,+1 480-899-3911,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1ibUdnQTxdEc6e5WjH7n4gW_AnTGkZQC1T3O4psjcJHARByHDdsHZ_ohjNSxqin41fnIpislkSprKEk1nILHDfO1ycwPEzifWvYa-5u6uC4PRau1TMgTOxQZITie8CelxGo0Itw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:35.270Z,,,
https://www.google.com/maps/place/Arizona+Discount+Electric/data=!4m7!3m6!1s0x851e1a0cfe0c353f:0x74b31d3a15fcde9d!8m2!3d33.6530601!4d-112.1132129!16s%2Fg%2F11w9bvpxdv!19sChIJPzUM_gwaHoURnd78FTods3Q,Arizona Discount Electric,4.9,30,Electrician,"18444 N 25th Ave Suite 420 759, Phoenix, AZ 85023, United States","MV3P+6P Phoenix, Arizona, USA",https://arizonadiscountelectric.net/,+1 602-910-7370,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyX1_uTyyk4h82tWZWrtme6mEOXve2WJRfkAPx7bm7lHTwm3_kKDI3Yrtkar4D-31uSzPJ3D3Ouk8gaMw9qs4PtQEkhQy-8n-FHSl_9yq616hLC52-Yk0CiJFycSjMXXcc_C6FNEA=w408-h544-k-no,true,8 am–5 pm,8 am–2:30 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:40.172Z,,,
https://www.google.com/maps/place/J+D+Master+Electric+LLC/data=!4m7!3m6!1s0x872b6d7fa310cec3:0xb276805a751c07ca!8m2!3d34.168035!4d-111.9307474!16s%2Fg%2F11bxfwl_0d!19sChIJw84Qo39tK4cRygccdVqAdrI,J D Master Electric LLC,5.0,116,Electrician,,,http://www.electricjd.com/,+1 623-302-1662,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipNg4eCIqJkQihfMH31wnLORDw85vYElzsmITlnF=w408-h544-k-no,true,9 am–1 pm,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:45.095Z,,,
https://www.google.com/maps/place/Sunbelt+Rentals/data=!4m7!3m6!1s0x872b7188ea7dbf6b:0x2c7a60c1abde9627!8m2!3d33.6293557!4d-112.0138426!16s%2Fg%2F1tfqlvvg!19sChIJa7996ohxK4cRJ5beq8Fgeiw,Sunbelt Rentals,4.5,407,Equipment rental agency,"15634 N 32nd St, Phoenix, AZ 85032, United States","JXHP+PF Phoenix, Arizona, USA",https://www.sunbeltrentals.com/location/az/phoenix/equipment-tool-rentals/4033/?y_source=1_MTAyNzAyNzIxNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 602-992-1150,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipO44J8jRAnp8WZ8oSKlcXpziJ5itGGg6fIlaWYG=w427-h240-k-no,true,7 am–2 pm,Closed,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:50.213Z,,,
"https://www.google.com/maps/place/Affordable+Generator+and+Power+Systems,+LLC/data=!4m7!3m6!1s0x14e3eab7882273f7:0x97fd1ac5e3420b39!8m2!3d33.4153625!4d-111.9894871!16s%2Fg%2F11b5pj33qx!19sChIJ93MiiLfq4xQROQtC48Ua_Zc","Affordable Generator and Power Systems, LLC",1.8,5,Manufacturer,"4240 E Elwood St, Phoenix, AZ 85040, United States","C286+46 Phoenix, Arizona, USA",http://www.affordablegenerator.com/,+1 877-902-2288,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNz29kmTLFB6PXCHaAJegdtN_MIUQNoZ1OnttTI=w533-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:55.029Z,,,
https://www.google.com/maps/place/Mr.+Electric+of+Phoenix+Metro/data=!4m7!3m6!1s0x872b0f3594e4a54b:0xd51eae5966cb3e3e!8m2!3d33.3571474!4d-111.9744314!16s%2Fg%2F1vqmjv72!19sChIJS6XklDUPK4cRPj7LZlmuHtU,Mr. Electric of Phoenix Metro,4.9,1237,Electrician,"9831 S 51st St #C115, Phoenix, AZ 85044, United States","924G+V6 Phoenix, Arizona, USA",https://mrelectric.com/phoenix-metro/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 480-582-1249,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMqSmdBtPFYvvES46MEB9nIyBBo70QF6t1CMwEF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:55:59.919Z,,,
"https://www.google.com/maps/place/Valleywide+Generator+Service,+LLC/data=!4m7!3m6!1s0x872b081a761cfeeb:0x47d6a25e04728695!8m2!3d33.414807!4d-111.7165874!16s%2Fg%2F1hg4t3x5b!19sChIJ6_4cdhoIK4cRlYZyBF6i1kc","Valleywide Generator Service, LLC",3.9,9,Electric generator shop,"5317 E Main St, Mesa, AZ 85202, United States","C77M+W9 Mesa, Arizona, USA",https://valleywidegeneratorservice.com/,+1 480-247-6857,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMscu7twY9MmkhCsek5Sy6tp4Ibg_6Os6GiChhN=w408-h272-k-no,true,Closed,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:04.813Z,,,
https://www.google.com/maps/place/Empowered+Electrical+Solutions/data=!4m7!3m6!1s0x45a131ac3daeadaf:0x28ae1596f65da87b!8m2!3d33.626419!4d-112.094617!16s%2Fg%2F11qbptl629!19sChIJr62uPawxoUURe6hd9pYVrig,Empowered Electrical Solutions,4.9,351,Electrician,,,http://www.empoweredelectricalsolutions.com/,+1 602-558-8582,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM9DkMwKdoZ2QlEjg_u2KGvl1ZENr8fl41XQOuG=w408-h537-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:09.656Z,,,
https://www.google.com/maps/place/C+J+Electric/data=!4m7!3m6!1s0x872b71648c8c53ab:0xeb7a39f9ad50ed9!8m2!3d33.6372348!4d-111.9855004!16s%2Fg%2F1tt8cr2c!19sChIJq1OMjGRxK4cR2Q7Vmp-jtw4,C J Electric,5.0,4,Electrician,"4423 E Aire Libre Ave, Phoenix, AZ 85032, United States","J2P7+VQ Phoenix, Arizona, USA",,+1 602-762-1416,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxca8ld-scVjiiEKHqbLf3TqWrcL4b3wk1wx6AV56sH7iVMOkv5wIoFJ-jRjK1LIqsTC5AZ53Xz_g-34n08t61ePE0awj6-yawmLQJzO4Z_W7JgnyGvoetiKSkn-Wcj9RCzs7Ne=w408-h306-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:14.772Z,,,
https://www.google.com/maps/place/Paradise+Electric/data=!4m7!3m6!1s0x872b7b4fc7aaff65:0xda416c70ea162aca!8m2!3d33.6236985!4d-112.0572806!16s%2Fg%2F11qntlw4qs!19sChIJZf-qx097K4cRyioW6nBsQdo,Paradise Electric,5.0,1,Electrician,,,https://www.paradiseelectricaz.com/,+1 602-465-1202,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLYZc3jNpUAGiV6kF-VoAv-eQZsccv0ExeG9Pq=w408-h306-k-no,true,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:19.606Z,,,
https://www.google.com/maps/place/Central+Power+Systems+%26+Services/data=!4m7!3m6!1s0x872b074afc6f2b57:0x5ad8f8dc5b1f95fb!8m2!3d33.3368235!4d-111.9461359!16s%2Fg%2F11t1b2yh0x!19sChIJVytv_EoHK4cR-5UfW9z42Fo,Central Power Systems & Services,5.0,6,Electric generator shop,"8464 S Kyrene Rd, Tempe, AZ 85284, United States","83P3+PG Tempe, Arizona, USA",http://www.cpower.com/,+1 480-707-6183,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyxmPxLamZp1JAdk8aG1OvyRaenCusOJZWuJMXGyapvb2PWget19OnrH1EJSO_SZbj7m4gJncuCZcMvxYmhnD-kSc5Q9cKY4QhCYbl8Q_f2mzzJKKj5sUDqnuMylmJIjlfTc7sUuupSt1U=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:24.318Z,· Delivery,,
https://www.google.com/maps/place/Phoenix+Electricians+Today/data=!4m7!3m6!1s0x872b67047fe98a7f:0xa42751f3ef90c273!8m2!3d33.697434!4d-112.096114!16s%2Fg%2F1pv5_2bpr!19sChIJf4rpfwRnK4cRc8KQ7_NRJ6Q,Phoenix Electricians Today,4.8,177,Electrician,"23309 N 17th Dr #120, Phoenix, AZ 85027, United States","MWW3+XH Phoenix, Arizona, USA",https://www.phoenixelectricianstoday.com/,+1 623-209-5244,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMOAf3UH9YIng5yXdZHFKThzcD5_lUhlRW0HdKK=w408-h298-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-10T21:56:29.457Z,,Identifies as veteran-owned,
