placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info
https://www.google.com/maps/place/Pathways+Hospice+-+Greeley/data=!4m7!3m6!1s0x876ea3d89efa4e01:0xa58c39aaa0b57c99!8m2!3d40.420007!4d-104.7453851!16s%2Fg%2F11fylqjffw!19sChIJAU76ntijbocRmXy1oKo5jKU,Pathways Hospice - Greeley,5.0,4,Hospice,"4075 W 11th St, Greeley, CO 80634, United States","C7C3+2R Greeley, Colorado, USA",https://pathways-care.org/,+1 970-356-4090,Closes soon ⋅ 6 pm ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPnltc_QnnbZ_tYqw8h8DRyhpVebB2x0ne1IOYq=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:00.056Z,
https://www.google.com/maps/place/Banner+Health+Clinic+-+Palliative+Care/data=!4m7!3m6!1s0x876ea17e4f2872f1:0xa152e4551f7de1e6!8m2!3d40.4146785!4d-104.7101695!16s%2Fg%2F1hm45k4d7!19sChIJ8XIoT36hbocR5uF9H1XkUqE,Banner Health Clinic - Palliative Care,4.2,25,Hospice,"1801 16th St Suite 210, Greeley, CO 80631, United States","C77Q+VW Greeley, Colorado, USA",https://www.bannerhealth.com/locations/greeley/banner-health-clinic-palliative-care-16th?y_source=1_MTE5MDc0NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-810-4543,"Closed ⋅ Opens 8:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOgwtZdOX0EWofcNaebk8j1d_SygNgxo-OLNUjF=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:04.528Z,
https://www.google.com/maps/place/Banner+Hospice/data=!4m7!3m6!1s0x876ea381de3838cf:0xe97d96b4e4224f9d!8m2!3d40.4063844!4d-104.7934044!16s%2Fg%2F1tjfhbgl!19sChIJzzg43oGjbocRnU8i5LSWfek,Banner Hospice,4.0,4,Hospice,"2001 70th Ave Ste 100, Greeley, CO 80634, United States","C644+HJ Greeley, Colorado, USA",https://www.bannerhealth.com/locations/greeley/banner-hospice-11th?cid=yext%3Asearch_listing%3Alocations%3Ahospice&y_source=1_MTQwNTc2OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-352-8487,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOnFWSU6-VFVF9SS8uSXT61ivz_g44evyfyCuQj=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:08.875Z,
"https://www.google.com/maps/place/Tricia+Goshey,+FNP:+Palliative+Medicine/@40.414806,-104.7089,17z/data=!3m1!4b1!4m6!3m5!1s0x876ea17e4f2872f1:0x29ee2813ea04eb99!8m2!3d40.414806!4d-104.7089!16s%2Fg%2F11ddww5bn4","Tricia Goshey, FNP: Palliative Medicine",,,Hospice,"1801 16th St, Greeley, CO 80631, United States","C77R+WC Greeley, Colorado, USA",,+1 970-810-4121,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:13.020Z,
"https://www.google.com/maps/place/Myka+Dawn+Fisher,+PPMHNP/data=!4m7!3m6!1s0x876ea1c36c7bcb33:0x4f33e920dbcfb18e!8m2!3d40.4153163!4d-104.7076449!16s%2Fg%2F11pdlpcb8m!19sChIJM8t7bMOhbocRjrHP2yDpM08","Myka Dawn Fisher, PPMHNP",,,Hospice,"1800 15th St Suite 210, Greeley, CO 80631, United States","C78R+4W Greeley, Colorado, USA",https://doctors.bannerhealth.com/provider/Myka+Fisher/447110?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_Mjg3MjY1MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-810-4543,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XhL4UAH5TnxKc7SxtCU6iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.53827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:15.305Z,
https://www.google.com/maps/place/Rehabilitation+and+Nursing+Center+of+the+Rockies/data=!4m7!3m6!1s0x87694ade4f2c16ed:0x673252434d6fb197!8m2!3d40.5732812!4d-105.0538389!16s%2Fg%2F1tfk4xzf!19sChIJ7RYsT95KaYcRl7FvTUNSMmc,Rehabilitation and Nursing Center of the Rockies,3.7,64,Nursing home,"1020 Patton St, Fort Collins, CO 80524, United States","HWFW+8F Fort Collins, Colorado, USA",https://rehabcenteroftherockies.com/,+1 970-484-7981,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMW46ncpyVwqeHjvzjuRY_dxV2UjFhWpoQBGRAK=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:19.605Z,
https://www.google.com/maps/place/UCHealth+Poudre+Valley+Hospital/data=!4m7!3m6!1s0x87694ae071b76365:0xc1b2d3daf6f7ed0!8m2!3d40.5712974!4d-105.0560392!16zL20vMGIxXzg0!19sChIJZWO3ceBKaYcR0H5vrz0tGww,UCHealth Poudre Valley Hospital,3.0,552,General hospital,"1024 S Lemay Ave, Fort Collins, CO 80524, United States","HWCV+GH Fort Collins, Colorado, USA",https://www.uchealth.org/locations/uchealth-poudre-valley-hospital/?utm_source=GMBSocialClimb&utm_medium=UCHealthPoudreValleyHospital,+1 970-495-7000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnBnrwHaeAqEgv-IVdnSo7jbxJwWm_RoVfCvfyJItiyBcyut3oS1DUYrZZ2oR7op6pGuj13EcHbl0EVfhofPXSrvRpBUufLmw5KmEs__xmFB2yit6nNa36XwWalNou3KyNLTffmQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:24.215Z,LGBTQ+ friendly
https://www.google.com/maps/place/Suncrest+Hospice+-+Fort+Collins+CO/data=!4m7!3m6!1s0x876eace5c0afffff:0xf6d53917af7df42e!8m2!3d40.4094657!4d-105.0015563!16s%2Fg%2F11gg9fnjcr!19sChIJ__-vwOWsbocRLvR9rxc51fY,Suncrest Hospice - Fort Collins CO,5.0,5,Hospice,"1605 Foxtrail Dr STE 200, Loveland, CO 80538, United States","CX5X+Q9 Loveland, Colorado, USA",https://suncrestcare.com/,+1 970-619-8378,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_0eRfPjOAanDG2xVsRi7aQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.38202&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:28.646Z,
https://www.google.com/maps/place/Hospice+of+Larimer%2FWindsor/data=!4m7!3m6!1s0x876eb1f1aa3694fb:0x4944d958220bf40c!8m2!3d40.4798479!4d-104.9300045!16s%2Fg%2F1tffvfbc!19sChIJ-5Q2qvGxbocRDPQLIljZREk,Hospice of Larimer/Windsor,,,Hospice,"1580 Main St, Windsor, CO 80550, United States","F3H9+WX Windsor, Colorado, USA",,+1 970-674-9988,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=knxZX8Ow__COFk5TQL_nCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.06938&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:31.136Z,
https://www.google.com/maps/place/Optimal+Hospice+Care/data=!4m7!3m6!1s0x8769535cefe1b529:0x85739c3916ed8e30!8m2!3d40.3952434!4d-105.0748015!16s%2Fg%2F11sv5f2cd7!19sChIJKbXh71xTaYcRMI7tFjmcc4U,Optimal Hospice Care,3.7,3,Hospice,"138 E 4th St Suite 3, Loveland, CO 80537, United States","9WWG+33 Loveland, Colorado, USA",https://www.optimalhomecare.com/,+1 303-488-9998,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Ob8Sn7aSGQDSadqBThJ1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.93008&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:35.440Z,
https://www.google.com/maps/place/AccentCare+Hospice+%26+Palliative+Care-Larimer+County/data=!4m7!3m6!1s0x876eb1e8f302ae03:0xd8a5a3cfa8dbdae4!8m2!3d40.4343284!4d-104.9859371!16s%2Fg%2F11c56wj0db!19sChIJA64C8-ixbocR5NrbqM-jpdg,AccentCare Hospice & Palliative Care-Larimer County,3.9,18,Hospice,"4065 St Cloud Dr Suite 200, Loveland, CO 80538, United States","C2M7+PJ Loveland, Colorado, USA",https://www.accentcare.com/,+1 970-717-6033,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PrtmPfIZX7rNUjcVu_0KYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.72887&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:37.844Z,
https://www.google.com/maps/place/Bristol+Hospice+-+Northern+Colorado/data=!4m7!3m6!1s0x876eada069b4a0bd:0x1fb6a7a3b7ff3fa6!8m2!3d40.0822105!4d-104.9849014!16s%2Fg%2F11h4l140d8!19sChIJvaC0aaCtbocRpj__t6Onth8,Bristol Hospice - Northern Colorado,4.6,63,Hospice,"3770 Puritan Way E, Frederick, CO 80516, United States","32J8+V2 Frederick, Colorado, USA",https://bristolhospice-northerncolorado.com/,+1 970-619-8378,"Open 24 hours

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5wZAE7jV2JxbYA13GULk1uiCUn-bOkqLj1L9y_4SWeNQSLWKD67fkjiU3dhoLzQ5qLabY31c8ZYR8IH6x7kUN0kWZL_l1rxAHWhvrImddgDku35FGdRpoG9fke_VLt6DzUUD19w=w408-h420-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:42.231Z,
https://www.google.com/maps/place/Columbine+West+Health+%26+Rehab+Facility/data=!4m7!3m6!1s0x87694bb0fddf1353:0xafa8b84825ec717f!8m2!3d40.5575156!4d-105.093809!16s%2Fg%2F1pxwb62c0!19sChIJUxPf_bBLaYcRf3HsJUi4qK8,Columbine West Health & Rehab Facility,4.1,23,Nursing home,"940 Worthington Cir, Fort Collins, CO 80526, United States","HW54+2F Fort Collins, Colorado, USA",https://www.columbinehealth.com/columbinewesthealthrehab,+1 970-221-2273,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPZH_LiE-Puwfnkc-z2O6mgSwMRv6u5VJNtJYMH=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–4:30 pm,9 am–4:30 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:46.861Z,
https://www.google.com/maps/place/Advanced+Animal+Care+of+Colorado/data=!4m7!3m6!1s0x87694ad85ee25c39:0xeeb73945360b88d6!8m2!3d40.5727003!4d-105.0467705!16s%2Fg%2F1wbf_x2j!19sChIJOVziXthKaYcR1ogLNkU5t-4,Advanced Animal Care of Colorado,4.6,476,Veterinarian,"1530 Riverside Ave, Fort Collins, CO 80524, United States","HXF3+37 Fort Collins, Colorado, USA",https://www.advancedanimalcareofcolorado.com/?utm_source=gmb&utm_medium=organic&y_source=1_MTE2Njg5MjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-493-3333,Closes soon ⋅ 6 pm ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipNaMyJKVLCQ952CfUqiuu9-S6zz_8KUOEH-CCQ=w480-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–5 pm,8 am–2 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:51.452Z,
https://www.google.com/maps/place/UCHealth+-+Andrea+Kot+NP/data=!4m7!3m6!1s0x876ea7baf918876d:0x19d88671dda524f9!8m2!3d40.3910419!4d-104.7893871!16s%2Fg%2F11w8rdxjxg!19sChIJbYcY-bqnbocR-SSl3XGG2Bk,UCHealth - Andrea Kot NP,,,Nurse practitioner,"6767 W 29th St, Greeley, CO 80634, United States","96R6+C6 Greeley, Colorado, USA",https://www.uchealth.org/provider/andrea-kot-np/?utm_source=GMBSocialClimb&utm_medium=UCHealth-AndreaKotNP,+1 970-652-2659,,https://lh3.googleusercontent.com/p/AF1QipP31ZOvWDCKrx8VReQyxiVOZqoDRkt79PaY6RNB=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:53.631Z,
https://www.google.com/maps/place/Red+Sage+Integrative+Veterinary+Partners/data=!4m7!3m6!1s0x87694b79308cafa3:0x5405efaaf0c9a72!8m2!3d40.5737115!4d-105.0553699!16s%2Fg%2F11g4f4v0w5!19sChIJo6-MMHlLaYcRcpoMr_peQAU,Red Sage Integrative Veterinary Partners,4.9,88,Veterinarian,"1006 Luke St, Fort Collins, CO 80524, United States","HWFV+FV Fort Collins, Colorado, USA",http://www.redsagevets.com/,+1 970-444-5496,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNsDyywIc6OZA8hQ_Cf-xhPX5Pc9RwLZvCy0bE=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:50:57.984Z,
"https://www.google.com/maps/place/Centre+Avenue+Health+%26+Rehab+Facility,+LLC/data=!4m7!3m6!1s0x87694bbaa14b7499:0xe0ec156cf51964c4!8m2!3d40.555311!4d-105.091251!16s%2Fg%2F1thffy7j!19sChIJmXRLobpLaYcRxGQZ9WwV7OA","Centre Avenue Health & Rehab Facility, LLC",3.4,34,Rehabilitation center,"815 Centre Ave, Fort Collins, CO 80526, United States","HW45+4F Fort Collins, Colorado, USA",https://www.columbinehealth.com/centreavenue,+1 970-494-2140,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNCh6WbgblvZFI-FffknPT_1a4cNOvH50pCAk8W=w408-h269-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:51:02.789Z,
https://www.google.com/maps/place/MacKenzie+Place/data=!4m7!3m6!1s0x87694ca49e1c82bb:0xa4741babf0f9ebd!8m2!3d40.5215135!4d-105.0498053!16s%2Fg%2F1tm1qz0_!19sChIJu4IcnqRMaYcRvZ4Pv7pBRwo,MacKenzie Place,4.2,69,Retirement community,"4750 Pleasant Oak Dr, Fort Collins, CO 80525, United States","GXC2+J3 Fort Collins, Colorado, USA",https://www.leisurecare.com/our-communities/mackenzie-place-fort-collins,+1 970-207-1939,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOwu2l6wKy3uqHAsArwrsKhbgQ3RW4N9W_y1SEW=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2025-09-17T23:51:07.336Z,
