placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Veinsthetics/data=!4m7!3m6!1s0x864c23fe9d365f59:0x8795ebc315a47ad0!8m2!3d33.0471504!4d-96.8317228!16s%2Fg%2F11xctm1kzk!19sChIJWV82nf4jTIYR0HqkFcPrlYc,Veinsthetics,5.0,4,Medical spa,"3305 Dallas Pkwy 389 Suite 9, Plano, TX 75093, United States","25W9+V8 Plano, Texas, USA",https://www.veinsthetics.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2888895245533575189,+1 945-221-7274,,,https://lh3.googleusercontent.com/p/AF1QipN1U9TkIOj8V5Q14OMY8dzjrlZUGHO_pJlVFjiT=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:06.555Z,,,
https://www.google.com/maps/place/Texas+Pain+Vein+and+Vascular/data=!4m7!3m6!1s0x864c23b1b77dd0d7:0x17af903d5b6abe38!8m2!3d33.0159002!4d-96.7996845!16s%2Fg%2F11twq437pj!19sChIJ19B9t7EjTIYROL5qWz2Qrxc,Texas Pain Vein and Vascular,,,Doctor,"5072 W Plano Pkwy, Plano, TX 75093, United States","2682+94 Plano, Texas, USA",https://texaspainveinandvascular.com/contact-us/,+1 817-864-8321,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=krTyYDRPxp5VEWrjffWwqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.94806&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:09.512Z,,,
"https://www.google.com/maps/place/United+Vein+%26+Vascular+Centers+of+Richardson,+TX/data=!4m7!3m6!1s0x864c198bc06a77b5:0xf9981a73733f20bb!8m2!3d32.9923705!4d-96.6659837!16s%2Fg%2F11xd4wf37n!19sChIJtXdqwIsZTIYRuyA_c3MamPk","United Vein & Vascular Centers of Richardson, TX",,,Medical clinic,"3101 E President George Bush Hwy Suite 130, Richardson, TX 75082, United States","X8RM+WJ Richardson, Texas, USA",https://unitedveincenters.com/find-a-clinic/texas/richardson/?utm_campaign=gmb-richardson,+1 214-225-3302,"Open · Closes 6 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipPk2ga73I7aM_DeqGnhYBQ_3C8VL4JLp6LeLeL1=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:14.735Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Richardson/data=!4m7!3m6!1s0x864c1f78e49ea2d3:0x665f528c5a4d0f4c!8m2!3d32.9747532!4d-96.7087994!16s%2Fg%2F11fptzs_vc!19sChIJ06Ke5HgfTIYRTA9NWoxSX2Y,USA Vein Clinics - Richardson,3.4,48,Medical clinic,"930 E Campbell Rd #106, Richardson, TX 75081, United States","X7FR+WF Richardson, Texas, USA",https://www.usaveinclinics.com/locations/,+1 469-498-9844,,,https://lh3.googleusercontent.com/p/AF1QipNJMWNtwBCGV7zEZsqme33sgKAFVRVPXdWizytV=w408-h335-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:19.901Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Garland/data=!4m7!3m6!1s0x864c1cf94610b9c9:0x1134c8a282f663f!8m2!3d32.9553092!4d-96.6167115!16s%2Fg%2F11b6q2kclp!19sChIJybkQRvkcTIYRP2YvKIpMEwE,USA Vein Clinics - Garland,4.1,159,Medical clinic,"4170 Lavon Dr #146, Garland, TX 75040, United States","X94M+48 Garland, Texas, USA",https://www.usaveinclinics.com/company/locations/texas/office/garland-firewheel/,+1 972-338-5066,,,https://lh3.googleusercontent.com/p/AF1QipNInZ3YS-4zX59WsUZEHdy6MeZA5zgkmBfUMelC=w408-h264-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:25.300Z,,,
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Frisco/data=!4m7!3m6!1s0x864c3bbf5393d439:0xa31d840f62cf03d7!8m2!3d33.1051242!4d-96.838787!16s%2Fg%2F11vx6bj__d!19sChIJOdSTU787TIYR1wPPYg-EHaM,Metro Vein Centers | Frisco,4.8,48,Vascular surgeon,"5575 Warren Pkwy #310, Frisco, TX 75034, United States","4546+2F Frisco, Texas, USA",https://www.metroveincenters.com/locations/texas-dallas-frisco?utm_source=google&utm_medium=Yext,+1 469-630-7702,"Closes soon · 5 pm · Opens 7:30 am Wed

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP5VqqM6zPAXQMJ667KwqWiNrKE-L4z4_tb9OU=w408-h408-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:30.488Z,,,
https://www.google.com/maps/place/Texas+Vein+%26+Aesthetics+-+Frisco/data=!4m7!3m6!1s0x864dca6e55b04057:0xb85cf5cdbe7a52eb!8m2!3d33.121596!4d-96.7686869!16s%2Fg%2F1s04g8phj!19sChIJV0CwVW7KTYYR61J6vs31XLg,Texas Vein & Aesthetics - Frisco,4.2,5,Medical spa,"5375 Coit Rd #170, Frisco, TX 75035, United States","46CJ+JG Frisco, Texas, USA",,+1 940-222-5300,Closes soon · 5 pm · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXbXI6r8-0KzkLpqrPNfycd8W0NzxnBgKm3woUVSPeA5oHlRXJ9estS0Ype5EvHTPsxhTSXsGCXtra7mz39R3mIGd8Zx-YmyXLGjkxUcKyqCjSymlvzl07fK2OLtkyO8fZforv=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:35.550Z,,,
https://www.google.com/maps/place/Texas+Vein+Health+-+Dr.+Vijay+S.+Ramanath/data=!4m7!3m6!1s0x864c2361c021430d:0x4fcc224dc251154f!8m2!3d33.0442837!4d-96.8361073!16s%2Fg%2F1ptxd47yw!19sChIJDUMhwGEjTIYRTxVRwk0izE8,Texas Vein Health - Dr. Vijay S. Ramanath,4.5,48,Cardiologist,"6124 W Parker Rd Building 3, Suite 536, Plano, TX 75093, United States","25V7+PH Plano, Texas, USA",https://www.texasveinhealth.com/dr-vijay-ramanath,+1 972-378-9560,Closes soon · 5 pm · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPCn5-i0cXqhlp59HeXH--sk3Bx1Rn29q-or1hF=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:41.658Z,,,
https://www.google.com/maps/place/Medilaser+-+Mauricio+Giraldo+MD/data=!4m7!3m6!1s0x864c3bdbde7472f3:0x1b314204f66b6c71!8m2!3d33.153683!4d-96.863212!16s%2Fg%2F1tnpldj2!19sChIJ83J03ts7TIYRcWxr9gRCMRs,Medilaser - Mauricio Giraldo MD,4.9,165,Cosmetic surgeon,"3110 Main St Ste 150, Frisco, TX 75033, United States","543P+FP Frisco, Texas, USA",http://www.medilasersurgery.com/,+1 469-362-8665,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNEAUs_STBu3KleDY5EY0MmCfVR2RKQaYHenE7ll2G6-e5Y7T06_oqW_sbUY7N2YWlh59AbGQv8gbgqx7oUPp0CPBIl3eogIrzizCajT3BSJ5hZrOXUT-Iq9u3KKwM5gbn_ilj=w408-h543-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:48.157Z,,,
https://www.google.com/maps/place/Vitality+Vein+Care+-+Allen/data=!4m7!3m6!1s0x864c1787a351877b:0xaba4e2158991f470!8m2!3d33.1152929!4d-96.6767375!16s%2Fg%2F11q4bwnb7b!19sChIJe4dRo4cXTIYRcPSRiRXipKs,Vitality Vein Care - Allen,4.7,17,Medical clinic,"915 W Exchange Pkwy Suite #150, Allen, TX 75013, United States","488F+48 Allen, Texas, USA",https://vitalityveincare.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb,+1 469-972-7154,"Closes soon · 5 pm · Opens 8 am Wed

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPttGIQXpYoz1DBpXFArKoC_lNVNCwvrERDVLBC=w408-h509-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:00:54.143Z,,,
https://www.google.com/maps/place/Texas+Vein+Experts+-+Dallas/data=!4m7!3m6!1s0x864e9f30e80c18f9:0x6fb70165bc9978da!8m2!3d32.9186163!4d-96.7415623!16s%2Fg%2F11hs0pz5h4!19sChIJ-RgM6DCfToYR2niZvGUBt28,Texas Vein Experts - Dallas,4.8,27,Vascular surgeon,"12606 Greenville Ave # 100, Dallas, TX 75243, United States","W795+C9 Dallas, Texas, USA",https://www.txveinexperts.com/locations/varicose-veins-dallas/?utm_campaign=gmb,+1 817-668-1360,Closes soon · 5 pm · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP4XdXaHLdYZ4okho1V9rl1z-lCEfoXKxc8jOPx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:01:00.328Z,,,
https://www.google.com/maps/place/Vein+%26+Wellness+Centers+of+Texas/data=!4m7!3m6!1s0x864c2fedd9b314e5:0xe55c185296cfebd0!8m2!3d32.9861931!4d-96.9952523!16s%2Fg%2F11w8q0zs28!19sChIJ5RSz2e0vTIYR0OvPllIYXOU,Vein & Wellness Centers of Texas,5.0,21,Vascular surgeon,"137 State Hwy 121 Building D Suite 100, Coppell, TX 75019, United States","X2P3+FV Coppell, Texas, USA",http://www.veinandwellnesscenters.com/,+1 469-701-4878,"Closes soon · 5 pm · Opens 8 am Wed

Updated by phone call 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMN2FZZ3P2GTDfK3Yj0JPf4onRi-VNp9Aym8ohm=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:01:05.721Z,,,
https://www.google.com/maps/place/StrideCare+Vascular/data=!4m7!3m6!1s0x864c17bd14e3c827:0x6d81b89ae76b6e02!8m2!3d33.1318695!4d-96.7171882!16s%2Fg%2F11f3xtxvxg!19sChIJJ8jjFL0XTIYRAm5r55q4gW0,StrideCare Vascular,4.9,582,Vascular surgeon,"8080 State Hwy 121 Suite 200, McKinney, TX 75070, United States","47JM+P4 McKinney, Texas, USA",https://www.stridecare.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 866-552-4866,Closes soon · 5 pm · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNV_36DY9pVnLLoOro6XuleocLJGXbZO2cYQeK3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:01:11.317Z,,,
"https://www.google.com/maps/place/Heart+and+Vascular+Care,+Bhupinder+Singh/data=!4m7!3m6!1s0x864c22663f880037:0x40631c00e23af946!8m2!3d33.0165584!4d-96.772278!16s%2Fg%2F1q6nz98b9!19sChIJNwCIP2YiTIYRRvk64gAcY0A","Heart and Vascular Care, Bhupinder Singh",4.8,263,Cardiologist,"4112 W 15th St #203, Plano, TX 75093, United States","268H+J3 Plano, Texas, USA",https://www.txhvc.com/,+1 469-960-3554,Closes soon · 5 pm · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPVWVXNMeSMbz89scMCg9QutsedrX3MY-iUDKUP=w408-h323-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-12-16T22:01:16.892Z,,,
