placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,thursday,friday,saturday,sunday,monday,tuesday,wednesday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/All+Atlantic+Realty+LLC/data=!4m7!3m6!1s0x88e6da4727989e61:0x953a237dbe4f5869!8m2!3d29.2341344!4d-81.0154636!16s%2Fg%2F1hhw51j0x!19sChIJYZ6YJ0fa5ogRaVhPvn0jOpU,All Atlantic Realty LLC,3.4,27,Property management company,"402 Seabreeze Blvd Suite7, Daytona Beach, FL 32118, United States","6XMM+MR Daytona Beach, Florida, USA",,+1 386-871-5582,,https://lh3.googleusercontent.com/p/AF1QipOZSDLZmKZ6VGPnJuQkjmUEU-zJurlft4e0FdA=w408-h248-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:05.468Z,,,,,,,,,,,
"https://www.google.com/maps/place/Charles+Wayne+Properties,+Inc./data=!4m7!3m6!1s0x88e6da472ad956cd:0xe6e825ae94a53cb1!8m2!3d29.2344449!4d-81.0147711!16s%2Fg%2F1vkxn2cs!19sChIJzVbZKkfa5ogRsTyllK4l6OY","Charles Wayne Properties, Inc.",4.7,6,Commercial real estate agency,"444 Seabreeze Blvd Suite 1000, Daytona Beach, FL 32118, United States","6XMP+Q3 Daytona Beach, Florida, USA",http://www.charleswayne.com/,+1 386-238-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oW8pmS6cls22Xz5XAOPv1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.05443&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:08.345Z,,,,,,,,,,,
"https://www.google.com/maps/place/Tout+Management/@29.0225621,-81.1721819,10z/data=!3m1!4b1!4m6!3m5!1s0x4b0c91068afe0589:0x20e2f70538629d7!8m2!3d29.0225621!4d-81.172182!16s%2Fg%2F11t_zqdz4w",Tout Management,3.0,6,Property management company,,,http://www.toutmgmt.com/,+1 386-767-5575,Open ⋅ Closes 5 pm,,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:15.372Z,9 am–5 pm,9 am–12 am,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Tall+Gates+Property+Management/data=!4m7!3m6!1s0x88e6d84e3ec3ae57:0xa381463c9f8554d1!8m2!3d29.1650648!4d-80.9978339!16s%2Fg%2F11f2xcmj3p!19sChIJV67DPk7Y5ogR0VSFnzxGgaM,Tall Gates Property Management,4.4,57,Property management company,"2435 S Ridgewood Ave, South Daytona, FL 32119, United States","5282+2V South Daytona, Florida, USA",https://www.tallgates.com/,+1 386-301-5083,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPCUWV0KUS9Uw9bLWDLG2Y9Y2Ub74T3wK2A9fAs=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:20.363Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
"https://www.google.com/maps/place/First+Look+Property+Management,+LLC/data=!4m7!3m6!1s0x88e6db3d53fa7d25:0x17b4671b3a0e2f57!8m2!3d29.2527699!4d-81.0451079!16s%2Fg%2F11pcbf3prt!19sChIJJX36Uz3b5ogRVy8OOhtntBc","First Look Property Management, LLC",4.0,34,Property management company,"1501 Ridgewood Ave, Daytona Beach, FL 32117, United States","7X33+4X Daytona Beach, Florida, USA",https://www.werentdaytona.com/,+1 386-677-7678,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP8rp4dnfJ9C1Zo1F-ATr47-iaTR15u40M45SJL=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:25.825Z,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,,,,
https://www.google.com/maps/place/Property+Management+Daytona+Beach+Mila+Realty/data=!4m7!3m6!1s0x88e6d963260a722d:0x2d91a77a55376cdb!8m2!3d29.2111197!4d-81.019131!16s%2Fg%2F11lt4xft32!19sChIJLXIKJmPZ5ogR22w3VXqnkS0,Property Management Daytona Beach Mila Realty,5.0,9,Property management company,"140 S Beach St #310, Daytona Beach, FL 32114, United States","6X6J+C8 Daytona Beach, Florida, USA",http://www.milarealty.com/,+1 407-569-8899,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipOBwtIW2fOrrlwrPfBApREdRzUDsbE8GteEzSp-=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:30.665Z,,,,,,,,Identifies as women-owned,,,
https://www.google.com/maps/place/444+Seabreeze/data=!4m7!3m6!1s0x88e6da472ad956cd:0x9c7e66b61f074f27!8m2!3d29.2342878!4d-81.0146886!16s%2Fg%2F1tg4m5y5!19sChIJzVbZKkfa5ogRJ08HH7Zmfpw,444 Seabreeze,4.7,7,Property management company,"444 Seabreeze Blvd, Daytona Beach, FL 32118, United States","6XMP+P4 Daytona Beach, Florida, USA",,+1 386-238-3600,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nons5P_Isp6N_Smix0TBm0QGKsx8wqbIpwNLDpzDr5EkdjiXpbyixpt0HNF0ummdqXjohLHvUwNjh_hDPp-F1SOtQ1U9UJMnySf-6Do_LGPwAc2VkKEB2usOrwcqnrVVB7MlfrP=w408-h725-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:33.673Z,,,,,,,,,,,
"https://www.google.com/maps/place/Adams,+Cameron+%26+Co.+Realtors/data=!4m7!3m6!1s0x88e6da19f19f4993:0xea9721f0600c8114!8m2!3d29.2183264!4d-81.0043124!16s%2Fg%2F1tfpqhx0!19sChIJk0mf8Rna5ogRFIEMYPAhl-o","Adams, Cameron & Co. Realtors",4.9,408,Real estate agent,"600 S Atlantic Ave, Daytona Beach, FL 32118, United States","6X9W+87 Daytona Beach, Florida, USA",http://www.adamscameron.com/,+1 386-258-5500,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNfRJLSQcQXeY4YY3ss5Eo35oPx80pe4eubm1oZ=w408-h369-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:38.543Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–8:30 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Athena+Property+Services/data=!4m7!3m6!1s0x88e6db76ad7da679:0xf78df1c91b5e8ec2!8m2!3d29.2434242!4d-81.0400002!16s%2Fg%2F11kf9m2tyl!19sChIJeaZ9rXbb5ogRwo5eG8nxjfc,Athena Property Services,5.0,4,Property maintenance,"1023 Ridgewood Ave, Daytona Beach, FL 32117, United States","6XV5+9X Daytona Beach, Florida, USA",http://www.athenaproperty.net/,,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM-L955pfy1Og6jihYyPekSU0SAReU8NDzY-NRD=w408-h416-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:43.840Z,6 am–6 pm,6 am–6 pm,9 am–12 pm,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,,,,
https://www.google.com/maps/place/Champions+Quarters+-+Homes+for+Rent/data=!4m7!3m6!1s0x88e6dbd5c55cc093:0x6abf61b0adf15d9!8m2!3d29.216688!4d-81.065214!16s%2Fg%2F11k45_rv6m!19sChIJk8BcxdXb5ogR2RXfChv2qwY,Champions Quarters - Homes for Rent,5.0,24,Housing development,"1017 Wicker Wy, Daytona Beach, FL 32117, United States","6W8M+MW Daytona Beach, Florida, USA",https://www.championsquarters.com/,+1 386-777-0980,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPWbuCmLWpBMV0We2O8TDgIR_sDxovzE9kPGrw=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:50.156Z,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,,,,
"https://www.google.com/maps/place/Southern+States+Management+Group,+Inc./data=!4m7!3m6!1s0x88e6d8d9f087513f:0x1019ec05cb5d239e!8m2!3d29.2795194!4d-81.0812866!16s%2Fg%2F1tg5cy6l!19sChIJP1GH8NnY5ogRniNdywXsGRA","Southern States Management Group, Inc.",4.1,122,Property management company,"785 W Granada Blvd Suite 5, Ormond Beach, FL 32174, United States","7WH9+RF Ormond Beach, Florida, USA",http://www.ssmgfl.com/,+1 386-446-6333,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPKdFy75N8QSD45X7Pkims0jNlBbibCQ8njvO47=w408-h408-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:55.236Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/First+Place+Realty+and+Property+Management/data=!4m7!3m6!1s0x88e6d9a5de1a4ea7:0x5e3655497afde667!8m2!3d29.1762837!4d-81.0252612!16s%2Fg%2F1tgfm81h!19sChIJp04a3qXZ5ogRZ-b9eklVNl4,First Place Realty and Property Management,2.7,17,Property management company,"927 Beville Rd #109, South Daytona, FL 32119, United States","5XGF+GV South Daytona, Florida, USA",,+1 386-253-9632,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yPuCdKOGT579-eOlT1Rj_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.29155&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:03:58.264Z,,,,,,,,,,,
https://www.google.com/maps/place/Tjw/data=!4m7!3m6!1s0x88e6d9e19f89bbbd:0xca7268cbaf8baf95!8m2!3d29.1880704!4d-80.9898207!16s%2Fg%2F1trxl2rx!19sChIJvbuJn-HZ5ogRla-Lr8tocso,Tjw,3.7,9,Real estate agent,"150 Dundee Rd, Daytona Beach, FL 32118, United States","52Q6+63 Daytona Beach, Florida, USA",https://tjw.net/,+1 386-788-4546,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=csXh2rCdRrHvCnAy91tjEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.25293&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:00.981Z,,,,,,,,,,,
https://www.google.com/maps/place/Wimmer+Community+Association+Management/data=!4m7!3m6!1s0x88e6d82d3da6aaab:0x68075aea624fb4d2!8m2!3d29.161299!4d-81.0255955!16s%2Fg%2F11f63y8k1c!19sChIJq6qmPS3Y5ogR0rRPYupaB2g,Wimmer Community Association Management,2.6,5,Property management company,"2090 S Nova Rd Unit A110, South Daytona, FL 32119, United States","5X6F+GQ South Daytona, Florida, USA",,+1 386-256-5770,,https://lh3.googleusercontent.com/p/AF1QipOPZe7NHt5e6lCRGCcTjqfHWxJadpxjJ6tvlKqT=w408-h725-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:03.889Z,,,,,,,,,,,
https://www.google.com/maps/place/Pelican+Bay+Homeowners+Association/data=!4m7!3m6!1s0x88e6d8defb3dfcdd:0x8c6348b73c2799b0!8m2!3d29.161938!4d-81.0567319!16s%2Fg%2F1vj600g8!19sChIJ3fw9-97Y5ogRsJknPLdIY4w,Pelican Bay Homeowners Association,3.8,46,Association / Organization,"101 Sea Hawk Dr, Daytona Beach, FL 32119, United States","5W6V+Q8 Daytona Beach, Florida, USA",http://www.pelicanbaydaytonabeach.com/,+1 386-322-0110,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtKeblJGQFBppCgDj6YBfAne7GIuAfNA00fq8E0tBByG26_oPcMNfjeFJWPKhMPcLFcK1O0ZDDxlXU1xduRZ2vg_KiOesXi2_TvbchqI-VOAov5ZXgz4N3xsYsF0nPRh28bDKv=w408-h725-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:08.882Z,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,,,,
https://www.google.com/maps/place/VeeCor+Property+Management/data=!4m7!3m6!1s0x88e6d921850b2cd7:0x4ac656faacccb2f6!8m2!3d29.1971316!4d-81.0683067!16s%2Fg%2F11kqwy8j3b!19sChIJ1ywLhSHZ5ogR9rLMrPpWxko,VeeCor Property Management,,,Property management company,"259 Bill France Blvd, Daytona Beach, FL 32114, United States","5WWJ+VM Daytona Beach, Florida, USA",https://veecorpm.com/,+1 904-299-4493,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L3SfRJibS-wi6M-8fWzRQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.633343&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:11.919Z,,,,,,,,,,,
https://www.google.com/maps/place/Marina+Vista+Apartments/data=!4m7!3m6!1s0x88e6d98c52cdc4a5:0xbd7c220b6a3516f4!8m2!3d29.1999162!4d-81.0124851!16s%2Fg%2F1tqtypq0!19sChIJpcTNUozZ5ogR9BY1agsifL0,Marina Vista Apartments,3.7,126,Apartment complex,"705 S Beach St, Daytona Beach, FL 32114, United States","5XXQ+X2 Daytona Beach, Florida, USA",http://www.marinavistadaytona.com/,+1 386-252-9623,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipM8YkLKfICgCwBLRiyi4teSWi6gGbjYXytb-ZQ=w532-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:16.894Z,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,,· Dogs allowed,,
https://www.google.com/maps/place/Always+Sunny+In+Daytona/data=!4m7!3m6!1s0x88e6da19f1c4a9d7:0x6455d059a8eb363d!8m2!3d29.2183264!4d-81.0043124!16s%2Fg%2F11dx8ywrpk!19sChIJ16nE8Rna5ogRPTbrqFnQVWQ,Always Sunny In Daytona,5.0,60,Real estate agent,"600 S Atlantic Ave, Daytona Beach, FL 32118, United States","6X9W+87 Daytona Beach, Florida, USA",http://www.jeremyreidenberg.adamscameron.com/,+1 386-848-5467,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMTZiPqoYKRy9VZr-Vj_dkxgTBE7XvcWyCxOZnY=w408-h407-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-09-25T17:04:21.839Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
