placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Miracle+Leaf/data=!4m7!3m6!1s0x88d1b768d149143d:0x962421e12ab66b2b!8m2!3d24.5593085!4d-81.8055959!16s%2Fg%2F11fnr5jpd4!19sChIJPRRJ0Wi30YgRK2u2KuEhJJY,Miracle Leaf,4.5,91,Medical clinic,"126 Duval St, Key West, FL 33040, United States","H55V+PQ Key West, Florida, USA",https://mymiracleleaf.com/key-west/,+1 305-676-6605,Closes soon ⋅ 9 pm ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN6Bf5t9vxQDKVGqNtMHVAh1WJliNvVY2oQ9tRm=w408-h408-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:18.119Z,,
https://www.google.com/maps/place/Baptist+Health+Cancer+Care+%7C+Key+West/data=!4m7!3m6!1s0x88d1b1f3de064877:0x9686e9480e47cc11!8m2!3d24.571626!4d-81.761013!16s%2Fg%2F11xccqqhyj!19sChIJd0gG3vOx0YgREcxHDkjphpY,Baptist Health Cancer Care | Key West,,,Cancer treatment center,"3426 N Roosevelt Blvd, Key West, FL 33040, United States","H6CQ+MH Key West, Florida, USA",https://baptisthealth.net/locations/physician-practices/cancer/cancer-care-key-west?y_source=1_MTA5ODEzNzE2MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 786-596-2000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tuvf0f6dRAYTNBfmofDkKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.48857&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:20.994Z,,
"https://www.google.com/maps/place/Midway+Specialty+Care+Center+-+Key+West,+Lisa+Noble+APRN/data=!4m7!3m6!1s0x88d1b109e88a45f3:0x95960736396cf372!8m2!3d24.5561375!4d-81.7788276!16s%2Fg%2F11k11lgc8c!19sChIJ80WK6Amx0YgRcvNsOTYHlpU","Midway Specialty Care Center - Key West, Lisa Noble APRN",5.0,6,Infectious disease physician,"2011 Flagler Ave, Key West, FL 33040, United States","H64C+FF Key West, Florida, USA",https://www.midwaycare.org/key-west?utm_source=google&utm_medium=referral&utm_campaign=listing,+1 305-395-7677,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNg0IIv6oBsyRQjobL-UD8V3-dPzJ6kfd2CZQxT=w459-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:25.926Z,,
https://www.google.com/maps/place/Cancer+Foundation+of+the+Florida+Keys/data=!4m7!3m6!1s0x88d1b17dbb62ab31:0x245e9defb612997!8m2!3d24.580906!4d-81.7425905!16s%2Fg%2F1tg9jbqw!19sChIJMatiu32x0YgRlylh-97pRQI,Cancer Foundation of the Florida Keys,5.0,2,Medical clinic,"Key West, FL 33040, United States","H7J4+9X Key West, Florida, USA",https://cancerffk.org/,+1 305-294-7300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yj2iuYHebWUWOy7fUx7sag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.4678&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:28.594Z,,
"https://www.google.com/maps/place/Key+West+Med+Spa,+PLLC/data=!4m7!3m6!1s0x88d1b751ad82194d:0xa64296cb804a2fd7!8m2!3d24.5584665!4d-81.8058895!16s%2Fg%2F11m7lzg4xj!19sChIJTRmCrVG30YgR1y9KgMuWQqY","Key West Med Spa, PLLC",4.9,41,Medical spa,"408 Greene St, Key West, FL 33040, United States","H55V+9J Key West, Florida, USA",https://keywestmedspa.com/,+1 786-652-7255,Closed ⋅ Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOBH41JDyfCxROHR-vMd-T7QVRuiHL4xHZediGg=w408-h544-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:33.584Z,,
https://www.google.com/maps/place/Keys+Dermatology/data=!4m7!3m6!1s0x88d1b14f554ae75d:0x992a0d44ccfd34e4!8m2!3d24.5642456!4d-81.7681841!16s%2Fg%2F1w4vkqr2!19sChIJXedKVU-x0YgR5DT9zEQNKpk,Keys Dermatology,4.9,1161,Skin care clinic,"1111 12th St STE 308, Key West, FL 33040, United States","H67J+MP Key West, Florida, USA",https://www.keysdermatology.com/,+1 305-296-3334,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOhN4EZJ0JE1OV4JlEx5uhgmomdu_nvMKqnHCxf=w913-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:38.436Z,,
https://www.google.com/maps/place/Flow+Spa+Key+West/data=!4m7!3m6!1s0x88d1b6e9c26c2715:0x5486766a40ea6fe6!8m2!3d24.5548279!4d-81.8013955!16s%2Fg%2F1pp2v0hyl!19sChIJFSdswum20YgR5m_qQGp2hlQ,Flow Spa Key West,4.8,194,Massage spa,"508 Southard St Suite #105, Key West, FL 33040, United States","H53X+WC Key West, Florida, USA",http://flowspakeywest.com/,,"Closed ⋅ Opens 9 am Mon

Updated by this business 9 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPhZLiT12nzrbMeNX0CLHKudpReAEkUp4nbO6Uh=w408-h544-k-no,true,9 am–4 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:43.610Z,,
https://www.google.com/maps/place/MRI+of+Key+West/data=!4m7!3m6!1s0x88d1b155e8aaacbf:0x2b87ab410d102d9e!8m2!3d24.5719077!4d-81.7605461!16s%2Fg%2F11m63rcq5c!19sChIJv6yq6FWx0YgRni0QDUGrhys,MRI of Key West,4.7,13,Medical diagnostic imaging center,"3428 N Roosevelt Blvd, Key West, FL 33040, United States","H6CQ+QQ Key West, Florida, USA",https://mriofkeywest.com/,+1 305-395-1000,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO8uMqMmfJOQg_T8SvHXYftiZS6dKBdFyzhtvH2=w408-h272-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:48.555Z,,
https://www.google.com/maps/place/Under+The+Palms+Medi-Spa/data=!4m7!3m6!1s0x88d1b147c6a18ab9:0x7304dd595974d7e3!8m2!3d24.5619322!4d-81.7664186!16s%2Fg%2F1vnrrdhk!19sChIJuYqhxkex0YgR49d0WVndBHM,Under The Palms Medi-Spa,5.0,21,Medical clinic,"1438 Kennedy Dr, Key West, FL 33040, United States","H66M+QC Key West, Florida, USA",http://www.keywestmedispa.com/,+1 305-292-5500,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNtzjr_GLxUghMsBNnPCKZRSlfR9DmTZrrwvLzR=w408-h544-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:53.578Z,,
"https://www.google.com/maps/place/Key+West+Surgical+Group,+Inc./data=!4m7!3m6!1s0x88d1b145e6442c93:0xb7183e1211ec93a4!8m2!3d24.5668159!4d-81.7664893!16s%2Fg%2F11c5rs799n!19sChIJkyxE5kWx0YgRpJPsERI-GLc","Key West Surgical Group, Inc.",4.8,112,Surgeon,"3134 Northside Dr, Key West, FL 33040, United States","H68M+PC Key West, Florida, USA",http://keywestsurgicalgroup.com/,+1 305-294-1041,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AnNfzaIVQDNERxgyV5UCaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.18756&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:30:58.514Z,,
https://www.google.com/maps/place/Ocean+Wellness+Spa+and+Salon/data=!4m7!3m6!1s0x88d1b6c2f8385dfd:0xd16e5f1bee97d57d!8m2!3d24.5529883!4d-81.7985429!16s%2Fg%2F1hg4wmzlp!19sChIJ_V04-MK20YgRfdWX7htfbtE,Ocean Wellness Spa and Salon,4.8,366,Day spa,"829 Simonton St, Key West, FL 33040, United States","H632+5H Key West, Florida, USA",http://www.oceanspakeywest.com/,+1 305-320-0500,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNp6cPCaM6wld6dm6acVoes-Q-WasSPJjEerRE=w468-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:31:03.603Z,,
https://www.google.com/maps/place/Island+Massage+and+Day+Spa/data=!4m7!3m6!1s0x88d1b6e9a9ea5177:0x89fd773edc3dc396!8m2!3d24.5539864!4d-81.803147!16s%2Fg%2F1hc2lxdwn!19sChIJd1Hqqem20YgRlsM93D53_Yk,Island Massage and Day Spa,4.7,287,Day spa,"600 Whitehead St #101, Key West, FL 33040, United States","H53W+HP Key West, Florida, USA",http://www.islandmassageanddayspa.com/,+1 305-897-3529,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoX7GUUvpFg0O-BGvX1XtHpO5ZLIkyzAZeNTU-BMAtQ9oweaLCl9jatzmG6dg4Y-lGK_nr2e-N-Fj5PiUe3BQl9GpEyhb_X1TdtyxQwbtne5X7evBXvRepnIIw18YLOcGfvkknCQ=w408-h314-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:31:08.719Z,,
https://www.google.com/maps/place/Advanced+Urgent+Care/data=!4m7!3m6!1s0x88d1b6ca6791f76f:0xc420ce4bf6b7e722!8m2!3d24.5598229!4d-81.7820024!16s%2Fg%2F1pxwkzqwk!19sChIJb_eRZ8q20YgRIue39kvOIMQ,Advanced Urgent Care,4.3,566,Urgent care center,"1980 N Roosevelt Blvd, Key West, FL 33040, United States","H659+W5 Key West, Florida, USA",http://urgentcarefloridakeys.com/,+1 305-294-0011,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM72cKxGK60uK5ZmP-HNp3RviwiqAff_FpSimaP=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:31:13.778Z,,
https://www.google.com/maps/place/Guidance+Care+Center+Inc/data=!4m7!3m6!1s0x88d1b6cb8c781b37:0x8adfa2cb70ae20b4!8m2!3d24.5601088!4d-81.779407!16s%2Fg%2F1td0h90j!19sChIJNxt4jMu20YgRtCCucMui34o,Guidance Care Center Inc,3.3,7,Medical clinic,"1205 4th St, Key West, FL 33040, United States","H66C+26 Key West, Florida, USA",https://guidancecarecenter.org/,+1 305-434-7660,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrA5kGQlBsZII1yZpBG9KonhrCkmURe2mWaWYFNrpyXEJZmKrS0vohF0eCYajfgLUnOR2MkvB5VqcqCnCUnttPE3TelhCcLCyjYYMyXg-d38RLrR0ukODVozThyTJp_CIhtSRxz=w408-h635-k-no,false,Closed,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:31:18.525Z,,
https://www.google.com/maps/place/Sunrise+IV+%26+Hydration/data=!4m7!3m6!1s0x88d1b71b64c25c41:0x1c9da1ab3b8aef32!8m2!3d24.5616813!4d-81.7991677!16s%2Fg%2F11sqhdzsrz!19sChIJQVzCZBu30YgRMu-KO6uhnRw,Sunrise IV & Hydration,4.8,21,Wellness program,"955 Caroline St Ste 206-9, Naval Air Station Key West, FL 33040, United States","H662+M8 Naval Air Station Key West, Florida, USA",,+1 305-204-6763,Temporarily closed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP4fehrZHSGOQEwH7a21r4TzcvwAv_LqGwNoSMd=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Key+West+FL/@24.5550593,-81.7799871,14z",2025-09-29T00:31:23.355Z,,
https://www.google.com/maps/place/Vitamin+Health+Infusion/data=!4m7!3m6!1s0x88d8d7bbd8963e69:0x596cc76ff6b4e960!8m2!3d26.7100169!4d-80.0966597!16s%2Fg%2F11s16hkc3b!19sChIJaT6W2LvX2IgRYOm09m_HbFk,Vitamin Health Infusion,5.0,340,Medical spa,"2240 Palm Beach Lakes Blvd Suite 301, West Palm Beach, FL 33409, United States","PW63+28 West Palm Beach, Florida, USA",http://www.vitaminhealthinfusion.com/?UTM_source=GMB_listing&UTM_medium=organic,+1 561-720-5677,Closed ⋅ Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMv0dZOw-LCTjQhnAr4BhAbwNazPFz4oOTIYW5t=w408-h611-k-no,true,2–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+West+Palm+Beach+FL/@26.7152563,-80.0560692,14z",2025-09-29T00:31:44.892Z,,
https://www.google.com/maps/place/Restore+Hyper+Wellness/data=!4m7!3m6!1s0x88d8d7cc59e54773:0x8dcf5d5bd8ae1d4b!8m2!3d26.688699!4d-80.0551362!16s%2Fg%2F11thkvr7y8!19sChIJc0flWczX2IgRSx2u2Ftdz40,Restore Hyper Wellness,4.9,204,Medical spa,"2795 S Dixie Hwy, West Palm Beach, FL 33405, United States","MWQV+FW West Palm Beach, Florida, USA",http://www.restore.com/locations/fl-west-palm-beach-fl008?utm_source=gmb&utm_medium=Yext&y_source=1_NjAxNDQ2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 561-858-8855,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqVsoDYDeSRNjEYxo9qW59RrwIcjbcMMpkA30xwsYqyAgcedmZZeQcWjk-ZBrqZUpNTxQx-4tIucmz93F2L2GI2tMlifuoHea1ZoKEEC106NTEBBI7OgoCdZlt4SAFDbJ0xKjU=w408-h544-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+West+Palm+Beach+FL/@26.7152563,-80.0560692,14z",2025-09-29T00:31:49.864Z,,
https://www.google.com/maps/place/GenesisCare/data=!4m7!3m6!1s0x88d8d680ec78fe29:0x90d836763c4c6a18!8m2!3d26.7255697!4d-80.0529499!16s%2Fg%2F11dypsc4hr!19sChIJKf547IDW2IgRGGpMPHY22JA,GenesisCare,4.9,14,Cancer treatment center,"1309 N Flagler Dr, West Palm Beach, FL 33401, United States","PWGW+6R West Palm Beach, Florida, USA",https://www.genesiscareus.com/en/our-locations/west-palm-beach-sam?utm_source=google&utm_medium=organic&utm_campaign=gmb_listings&utm_term=button&utm_content=visit_website,+1 561-472-1272,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPsOr7-Cv-Wr8W1sNESgsVWPRrmGxstpLEfYAMt=w408-h338-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+West+Palm+Beach+FL/@26.7152563,-80.0560692,14z",2025-09-29T00:31:54.818Z,,
