placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Pong%27s+Barber+Shop/data=!4m7!3m6!1s0x87ad1ecfd7aa565f:0x6aa624f4c78aa909!8m2!3d34.6277837!4d-98.4053572!16s%2Fg%2F1w97vx41!19sChIJX1aq188erYcRCamKx_Qkpmo,Pong's Barber Shop,4.6,40,Barber shop,"1106 NW Andrews Ave, Lawton, OK 73507, United States","JHHV+4V Lawton, Oklahoma, USA",http://pongs-barber-shop.jany.io/,+1 580-357-9311,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw46BqcgPeA1rCu0uRzG10S4NDdyJ29Cx6zqtt75xbna6PaxDrPMglRiwENdL6isFkW4KMfGdnq-8unPaX4DCXg2hW2s5FsIBcks7xu7DAru2SF9zIEgKYgwg7LKkx-rXMfad6Z=w426-h240-k-no,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:16.829Z,,,,
https://www.google.com/maps/place/Sleep+Inn+%26+Suites+Lawton+Near+Fort+Sill/data=!4m7!3m6!1s0x87ad18c3d62cf7bf:0x4fc4654aecbf61bd!8m2!3d34.601997!4d-98.378197!16s%2Fg%2F1tjz8g5b!19sChIJv_cs1sMYrYcRvWG_7EplxE8,Sleep Inn & Suites Lawton Near Fort Sill,4.2,614,,"421 SE Interstate Dr, Lawton, OK 73501, United States","JJ2C+QP Lawton, Oklahoma, USA",https://www.choicehotels.com/oklahoma/lawton/sleep-inn-hotels/ok170?mc=llgoxxpx,+1 580-400-5835,,https://lh3.googleusercontent.com/p/AF1QipPbjEtmrBB3zUKwkbUJTzQEBGTpoQ766aYLWdMw=w408-h326-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:19.660Z,,,,
https://www.google.com/maps/place/A%26M+Striping+and+Parking+Lot+Maintenance/data=!4m7!3m6!1s0x87ad1838312119c7:0x3cfa4c91b549f340!8m2!3d34.6307715!4d-98.4576505!16s%2Fg%2F1tg5cm3j!19sChIJxxkhMTgYrYcRQPNJtZFM-jw,A&M Striping and Parking Lot Maintenance,4.3,6,Paving contractor,,,https://am-striping.com/,+1 580-248-4422,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO0PRa-CZf1uXrPlyiSjtywq4mEcTkjq9WCLX9p=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:24.490Z,,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x87ad18ce73b1fb8d:0x840218375f1bc4fd!8m2!3d34.6035955!4d-98.3900127!16s%2Fg%2F1tdbrcmw!19sChIJjfuxc84YrYcR_cQbXzcYAoQ,JCPenney,4.1,839,Department store,"200 SW C Ave, Lawton, OK 73501, United States","JJ35+CX Lawton, Oklahoma, USA",https://www.jcpenney.com/locations/ok/lawton/clothing-stores-lawton-ok-2018.html,+1 580-355-0123,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZnS0eUdJkO89S8NkVRIHQHqiPj1bKaOGMp7TXgsPekIMS2-pooE7zChEYwzEKz8vrK8Z5Cjufl9aw-Yt1GPL1x7HEsumzIeY-X90tN52uAq2GpqKXLPgbkl5nTnYGBXke-BEL0Q=w426-h240-k-no,true,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,12–7 pm,11 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:29.292Z,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",,,
https://www.google.com/maps/place/Apache+Casino+Hotel/data=!4m7!3m6!1s0x87ad18f075d8c89f:0x7e87fde400b9c78c!8m2!3d34.6069743!4d-98.3602121!16s%2Fg%2F1tgnml5c!19sChIJn8jYdfAYrYcRjMe5AOT9h34,Apache Casino Hotel,4.1,4840,,"2315 E Gore Blvd, Lawton, OK 73501, United States","JJ4Q+QW Lawton, Oklahoma, USA",http://www.apachecasinohotel.com/,+1 580-248-5905,,https://lh3.googleusercontent.com/p/AF1QipMzH30wbGPZRUFrT3qCtJlSXNOOwJ9oSTTKDvVh=w408-h244-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:32.375Z,,,,
https://www.google.com/maps/place/Sheridan+Square+Apartments/data=!4m7!3m6!1s0x87ad1f1e6a81dcb5:0xf05595bf1e7aea81!8m2!3d34.6139995!4d-98.4228461!16s%2Fg%2F1tjrqh0w!19sChIJtdyBah4frYcRgep6Hr-VVfA,Sheridan Square Apartments,4.1,278,Apartment building,"402 NW Sheridan Rd, Lawton, OK 73505, United States","JH7G+HV Lawton, Oklahoma, USA",http://www.sheridan-square.com/,+1 866-644-9649,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPmTPzIexcATK62NY5j5mvblfUjwqCAXKapJpET=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–5 pm,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:37.037Z,· Dogs allowed,,,
https://www.google.com/maps/place/T-Mobile+at+Sam%27s+Club/data=!4m7!3m6!1s0x87ad1f42f99b6b4d:0xa54c6d10c67fde1c!8m2!3d34.6170805!4d-98.4248158!16s%2Fg%2F11vwd5t_qp!19sChIJTWub-UIfrYcRHN5_xhBtTKU,T-Mobile at Sam's Club,1.0,1,Cell phone store,"802 NW Sheridan Rd, Lawton, OK 73505, United States","JH8G+R3 Lawton, Oklahoma, USA",https://www.t-mobile.com/stores/bd/t-mobile-lawton-ok-73505-1b55?utm_source=google&utm_medium=lastmile&utm_campaign=1B55,+1 580-967-6244,"Open ⋅ Closes 8 pm

Confirmed by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipMFHjz9g_Ps2N81jte-qWRZ9lAMWP3s4sVQzfsF=w423-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9 am–8 pm,10 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:41.660Z,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store shopping",LGBTQ+ friendly,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x87ad1ee3d97e7589:0xbb1d17b81c288d11!8m2!3d34.6185041!4d-98.4242482!16s%2Fm%2F03nzw87!19sChIJiXV-2eMerYcREY0oHLgXHbs,Walmart Supercenter,3.9,5889,Department store,"1002 NW Sheridan Rd, Lawton, OK 73505, United States","JH9G+C8 Lawton, Oklahoma, USA",https://www.walmart.com/store/269-lawton-ok/?veh=seo_loc,+1 580-355-9070,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmLVj1OvsJx862IHyGjhkdDvac_tH9de-YIOJ4zReVnUo_laazqc4Z0JgivevDNPU21j7GyArOX_OAKq_IogsYU8D47_KexBpykN5sfXeleXPopDvxvr2uaQuzmhMxApib8mQHQfPTbPE=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:46.368Z,· In-store shopping · Kerbside pickup · Delivery,,,
"https://www.google.com/maps/place/Building+4700+Parking/@34.6479934,-98.4110521,17z/data=!3m1!4b1!4m6!3m5!1s0x87ad1fa153802e7b:0xd9eab8bd3bad84c7!8m2!3d34.6479934!4d-98.4110521!16s%2Fg%2F11vklqpt_0",Building 4700 Parking,,,Government office,"42 Mow-Way Rd, Lawton, OK 73503, United States","JHXQ+5H Lawton, Oklahoma, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lawton+OK/@34.6075126,-98.3920462,14z",2025-10-28T18:44:50.756Z,,,,
https://www.google.com/maps/place/Prestige+Valet+%26+Parking/data=!4m7!3m6!1s0x87b203a504f64e9b:0xafdac1fe6edabd7c!8m2!3d35.5365342!4d-97.6333192!16s%2Fg%2F11g70w286j!19sChIJm072BKUDsocRfL3abv7B2q8,Prestige Valet & Parking,4.9,11,Valet parking service,"6816 NW 63rd St, Bethany, OK 73008, United States","G9P8+JM Bethany, Oklahoma, USA",http://www.prestigevaletokc.com/,+1 405-990-1734,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1dWtp9hFyJk6GoUylifp1AlTx6OSUyW_FJZto8a-d-cYx8AcJuIaWytO9LUWFYwyY0ljvUdKhkx7jvJ5RPFGfa-UJSM167XvLR1EOwjUqoWJty-Po_9nq9b0eLuSLV748Hz68=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OK/@35.6528323,-97.4780954,14z",2025-10-28T18:45:03.213Z,,,,
https://www.google.com/maps/place/Advanced+parking+lot+maintenance+inc/data=!4m7!3m6!1s0x87b221cd08a51ab9:0x9b558e9068b7eb79!8m2!3d35.6558565!4d-97.5563202!16s%2Fg%2F11lckzbd2f!19sChIJuRqlCM0hsocReeu3aJCOVZs,Advanced parking lot maintenance inc,5.0,1,Paving contractor,"2401 NW 180th St, Edmond, OK 73012, United States","MC4V+8F Edmond, Oklahoma, USA",http://www.advancedparkinglotmaintenanceinc.com/,+1 405-403-2638,,https://lh3.googleusercontent.com/p/AF1QipNgrC5YJYTDv-shhbBCejSyn-BVkWTCKqD5dIoX=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OK/@35.6528323,-97.4780954,14z",2025-10-28T18:45:05.959Z,,,,
https://www.google.com/maps/place/Advanced+Parking+Lot+Maintenance+Inc./data=!4m7!3m6!1s0x87b21dfac350ad0f:0x548589d394d1586e!8m2!3d35.8910085!4d-97.406133!16s%2Fg%2F11qbqx4rqv!19sChIJD61Qw_odsocRbljRlNOJhVQ,Advanced Parking Lot Maintenance Inc.,5.0,1,Paving contractor,,,http://www.advancedparkinglotmaintenanceinc.com/,+1 405-403-2638,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP2rdMIlI9BnzaC74Hj2loweYS0R4D6nUbE5Q5R=w408-h259-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OK/@35.6528323,-97.4780954,14z",2025-10-28T18:45:10.439Z,,,,
https://www.google.com/maps/place/Jay%27s+Valet+Parking+Services/data=!4m7!3m6!1s0x87b21a894a483851:0xf2bb82460c58a21!8m2!3d35.3090496!4d-98.7167134!16s%2Fg%2F1tj1slqc!19sChIJUThISokasocRIYrFYCS4Kw8,Jay's Valet Parking Services,4.1,17,Transportation service,,,https://jaysvalet.com/,+1 405-917-7275,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7J0LmJgpfrF19IX2nkDMZV9fjnjaP9pY2z8h5_noWkdRpFJ_OcvlMD9Q4EGwvWijxGpP7m22onz38hqcuv4ERyZhUNq4pduXGAFIEeBc7OtE0yA8NNH3lQdIJt7UvTDwe98lGEA=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OK/@35.6528323,-97.4780954,14z",2025-10-28T18:45:12.827Z,,,,
https://www.google.com/maps/place/Moore+ave+vehicle+parking/data=!4m7!3m6!1s0x87b215ad8e22aa1b:0x3d1283151ae005f1!8m2!3d35.3615162!4d-97.4970248!16s%2Fg%2F11xfs6httf!19sChIJG6oijq0VsocR8QXgGhWDEj0,Moore ave vehicle parking,,,Parking lot,"2532 N Moore Ave, Moore, OK 73160, United States","9G63+J5 Moore, Oklahoma, USA",,+1 405-221-9929,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWpXVxP_Szx6QBqYQ6gOXJPG8R2XoDBYUYxEiU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OK/@35.3395079,-97.4867028,14z",2025-10-28T18:45:25.606Z,,,,
https://www.google.com/maps/place/1st+Class+Valet+Services/data=!4m7!3m6!1s0x87b2119c07127839:0xa9b7487e5b88fb6f!8m2!3d35.4637504!4d-97.5135986!16s%2Fg%2F11jb9tfh32!19sChIJOXgSB5wRsocRb_uIW35It6k,1st Class Valet Services,5.0,18,Valet parking service,"2 W Reno Ave, Oklahoma City, OK 73102, United States","FF7P+GH Central Oklahoma City, Oklahoma City, OK, USA",http://1stclassvs.com/,+1 572-208-6228,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipPVs-8kUhWJpGdY4EQ3vNUtnNA6mR1Zt3JhrR9L=w408-h612-k-no,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OK/@35.3395079,-97.4867028,14z",2025-10-28T18:45:30.673Z,,,,
https://www.google.com/maps/place/Moore+Parking+Lot+Services/data=!4m7!3m6!1s0x87b26ad498eda7b9:0xa94c544756cdaa0c!8m2!3d35.333184!4d-97.4764452!16s%2Fg%2F11cm035lct!19sChIJuaftmNRqsocRDKrNVkdUTKk,Moore Parking Lot Services,3.7,3,,"600 S Eastern Ave, Moore, OK 73160, United States","8GMF+7C Moore, Oklahoma, USA",,+1 405-790-0709,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bK59RmlFhCZZvP7Qqli_HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.43305&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OK/@35.3395079,-97.4867028,14z",2025-10-28T18:45:35.954Z,,,,
https://www.google.com/maps/place/Quality+Parking+Solutions/data=!4m7!3m6!1s0x27f8a7db2868fd21:0x1fadf6760e5557c1!8m2!3d35.4355135!4d-97.482225!16s%2Fg%2F11sdsmkv7x!19sChIJIf1oKNun-CcRwVdVDnb2rR8,Quality Parking Solutions,5.0,10,Asphalt contractor,,,http://qualityparkingsolutions.com/,+1 405-437-4985,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP9SSJKB5YFCLGG4ZNxf1URyzJmJ3xVJjPihgy1=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OK/@35.4495065,-97.3967019,14z",2025-10-28T18:45:48.941Z,,,,
https://www.google.com/maps/place/Bill%27s+Parking+Lot+Maintenance+Co/data=!4m7!3m6!1s0x87b23da955555555:0x6c825feeafd9cce2!8m2!3d35.4590087!4d-97.4056924!16s%2Fg%2F1tlbpnp_!19sChIJVVVVVak9socR4szZr-5fgmw,Bill's Parking Lot Maintenance Co,,,General contractor,"Oklahoma City, OK 73110, United States","FH5V+JP Midwest City, Oklahoma, USA",,+1 405-733-2442,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JxH8TSe-yzST0vXJWLZxpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.57602&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OK/@35.4495065,-97.3967019,14z",2025-10-28T18:45:51.469Z,,,,
