placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/Aquarell+Clinic/data=!4m7!3m6!1s0xd192dce2707fa0d:0x2d10219f11c7e941!8m2!3d38.7417081!4d-9.157345!16s%2Fg%2F11vk8np_pb!19sChIJDfoHJ84tGQ0RQenHEZ8hEC0,Aquarell Clinic,5.0,12,Medical clinic,"R. Portugal Durão 3B, 1600-183 Lisboa, Portugal","PRRV+M3 Lisbon, Portugal",https://www.clinicaquarell.com/,+351 934 483 407,Closed · Opens 10 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xtydXy5UejWXfDXprNFClw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.80923&pitch=0&thumbfov=100,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–2 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:58:41.213Z,,
https://www.google.com/maps/place/Aesthetic+and+Dermatology+Center+Lisbon/data=!4m7!3m6!1s0xd1933923fe17b5b:0x112cf60ca861197c!8m2!3d38.736407!4d-9.1444771!16s%2Fg%2F11wp12lv26!19sChIJW3vhP5IzGQ0RfBlhqAz2LBE,Aesthetic and Dermatology Center Lisbon,4.8,107,Medical clinic,"Av. João Crisóstomo 16, 5th Flr, Av. João Crisóstomo 16, 1000-207 Lisboa, Portugal","PVP4+H6 Lisbon, Portugal",https://www.dermatoestheticcenter.com/,+351 963 954 090,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOvL-EmCKoApeFKBuaNaa9UEhWn51_RDCpj1rQX=w408-h272-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–6 pm,Closed,10 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:58:46.240Z,,
https://www.google.com/maps/place/Michelle+Bond+-+Aesthetic+%26+Wellness+Clinic/data=!4m7!3m6!1s0xd1931fea5365469:0x9a375d95240a2cfd!8m2!3d38.756912!4d-9.0963195!16s%2Fg%2F11h713xwdy!19sChIJaVQ2pf4xGQ0R_SwKJJVdN5o,Michelle Bond - Aesthetic & Wellness Clinic,4.8,197,Specialized clinic,"Alameda dos Oceanos 16A, 1990-186 Lisboa, Portugal","QW43+QF Lisbon, Portugal",https://michellebond.pt/,+351 967 250 466,Closed · Opens 10 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNujwwtYLmco0F2bIMISa2wjZt2Au_THGDLIOjg=w408-h272-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–2 pm,Closed,10 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:58:51.328Z,,
https://www.google.com/maps/place/SK+Clinic/data=!4m7!3m6!1s0xd1933f0d179e417:0xa6c14ede9fe6e76d!8m2!3d38.7492199!4d-9.1476308!16s%2Fg%2F11kh_3m1w3!19sChIJF-R50fAzGQ0Rbefmn95OwaY,SK Clinic,4.9,28,Specialized clinic,"Campo Grande 12, 1700-092 Lisboa, Portugal","PVX2+MW Lisbon, Portugal",https://instagram.com/dra.svetlana_kuzmina?igshid=MTIzZWQxMDU=,+351 922 273 333,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOMgZ-iaRKmfTcPNqnAm-i_QUXLeWXRlnLKdfrc=w408-h745-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:58:54.036Z,,
https://www.google.com/maps/place/The+Dr+Pure+Clinic+-+Cirurgia+Pl%C3%A1stica/data=!4m7!3m6!1s0xd19332967e0b311:0x9eeef965090a0bcc!8m2!3d38.7536968!4d-9.1723956!16s%2Fg%2F11h8llnddk!19sChIJEbPgZykzGQ0RzAsKCWX57p4,The Dr Pure Clinic - Cirurgia Plástica,5.0,236,Plastic surgery clinic,"Largo Luzia Maria Martins 1 B, 1600-825 Lisboa, Portugal","QR3H+F2 Lisbon, Portugal",https://thedrpure.com/,+351 923 256 513,Closed · Opens 10 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPFLqwsWuNa2Nu-L8o5-fRfIDBV17dj4FD9zenQ=w408-h272-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–2 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:58:58.884Z,,
"https://www.google.com/maps/place/Clinica+Vaillant+-+Profilaxia+E+Tratamento+Das+Doen%C3%A7as+Metab%C3%B3licas,+Lda./data=!4m7!3m6!1s0xd19330805f2f3ad:0x3a91ddcb46d9fb67!8m2!3d38.7436783!4d-9.1461125!16s%2Fg%2F1vnnkp1l!19sChIJrfPyBQgzGQ0RZ_vZRsvdkTo","Clinica Vaillant - Profilaxia E Tratamento Das Doenças Metabólicas, Lda.",4.8,13,Doctor,"Campo Pequeno 11, 1000-078 Lisboa, Portugal","PVV3+FH Lisbon, Portugal",,+351 21 793 8401,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QcuihHUgq5KAGLwP-t6dFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.01996&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:04.476Z,,
"https://www.google.com/maps/place/Pedro+Amorim+-+Vascular+Care,+Lda/data=!4m7!3m6!1s0xd19337063575f1d:0xcdbc33ab40772c53!8m2!3d38.7233241!4d-9.1542636!16s%2Fg%2F11csp82q_l!19sChIJHV9XY3AzGQ0RUyx3QKszvM0","Pedro Amorim - Vascular Care, Lda",1.0,1,Local medical services,"Um, N 12 R/ C Esq, R. Artilharia 1, 1250-039 Lisboa, Portugal","PRFW+87 Lisbon, Portugal",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jB-mr_rOpCtTLQ6OWuaPQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.9514&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:07.206Z,,
https://www.google.com/maps/place/Body+Clinic+Lisbon-+Cirurgi%C3%A3o+Est%C3%A9tico/data=!4m7!3m6!1s0xd1ec9bdde224079:0x88e347fd8bdad5c0!8m2!3d38.7222524!4d-9.1393366!16s%2Fg%2F11q1t8gmlm!19sChIJeUAi3r3JHg0RwNXai_1H44g,Body Clinic Lisbon- Cirurgião Estético,5.0,1,Cosmetic surgeon,"1150-343 Lisbon, Portugal","PVC6+W7 Lisbon, Portugal",https://bodycliniclisbon.wixsite.com/lisbon,+351 930 663 867,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HdFaywpeHdjNYd4KfM88FQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.94361&pitch=0&thumbfov=100,true,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,Closed,8:30 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:12.703Z,,
https://www.google.com/maps/place/Thalassa/data=!4m7!3m6!1s0xd19330a290529f1:0x871631bd3cf06b6f!8m2!3d38.7449275!4d-9.1527336!16s%2Fg%2F1tmz85r1!19sChIJ8SkFKQozGQ0Rb2vwPL0xFoc,Thalassa,4.1,81,Medical clinic,"R. Julieta Ferrão 12 13° andar, 1600-131 Lisboa, Portugal","PRVW+XW Lisbon, Portugal",http://www.thalassa-lisboa.com/,+351 21 797 2175,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMZlEl7LlUkXPE7q0efgetEYqBpCosUfZrIVX4Q=w426-h240-k-no,true,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,Closed,Closed,8:30 am–7:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:17.924Z,,
"https://www.google.com/maps/place/Paulo+D%27almeida+Cl%C3%ADnica+de+Angiologia+e+Cirurgia+Vascular,+Lda/data=!4m7!3m6!1s0xd1931820844e151:0xe0de3dc34575f27e!8m2!3d38.7585111!4d-9.094994!16s%2Fg%2F11cs7ljk06!19sChIJUeFECIIxGQ0RfvJ1RcM93uA","Paulo D'almeida Clínica de Angiologia e Cirurgia Vascular, Lda",,,Local medical services,"Passeio Adamastor 7, 1990-007 Lisboa, Portugal","QW54+C2 Lisbon, Portugal",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h5VA2MXQ3oct36E6oNwr4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.158356&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:20.550Z,,
https://www.google.com/maps/place/Visage+Clinic+Boutique/data=!4m7!3m6!1s0xd193145ba728e5d:0x8602e34cb7319631!8m2!3d38.7481366!4d-9.0969882!16s%2Fg%2F11y433j6gv!19sChIJXY5yukUxGQ0RMZYxt0zjAoY,Visage Clinic Boutique,5.0,61,Medical clinic,"Rua cintura do Porto, R. 3 da Matinha, 1950-314 Lisboa, Portugal","PWX3+76 Lisbon, Portugal",http://www.visageclinicboutique.pt/,+351 933 078 810,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyd30i4fWGzp8aEqlvRju-She-8Pu36I-k6D63zHri4fT6ETOMGORvKShPx80mCaVt5mUmume5jZY7VwztFXnwBBpF2pYVMCm-jmCfXuMUla7kExxRMnEdtSp6lgXAIh4fj-Fc=w408-h544-k-no,true,"10 am–1 pm, 2–7 pm","10 am–1 pm, 2–7 pm","10 am–1 pm, 2–7 pm","10 am–1 pm, 2–7 pm",Closed,Closed,"10 am–1 pm, 2–7 pm","https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:26.729Z,,
https://www.google.com/maps/place/MEA/data=!4m7!3m6!1s0xd1933734bb5fa71:0x53284f2455d53ad3!8m2!3d38.7187515!4d-9.1436632!16s%2Fg%2F11dxc03cvn!19sChIJcfq1S3MzGQ0R0zrVVSRPKFM,MEA,4.9,16,Medical clinic,"Av. da Liberdade nº 108 6º andar, 1250-146 Lisboa, Portugal","PV94+GG Lisbon, Portugal",https://clinicamea.com/,+351 937 252 525,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPQmeuB8srdi8cGelVDLRDLOj-EL4yXJlyeFcmf=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–1 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:31.822Z,,
https://www.google.com/maps/place/Cirurgia+Plastica+Lisboa+%7C+B%C3%ADvar+Clinic/data=!4m7!3m6!1s0xd1933f2affad3f9:0x458b8a2be840c779!8m2!3d38.7346262!4d-9.1495446!16s%2Fg%2F11w3mz7w__!19sChIJ-dP6r_IzGQ0RecdA6CuKi0U,Cirurgia Plastica Lisboa | Bívar Clinic,5.0,70,Plastic surgery clinic,"Av. Luís Bívar 93 D, 1050-043 Lisboa, Portugal","PVM2+V5 Lisbon, Portugal",https://bivarclinic.pt/,+351 963 732 515,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/p/AF1QipP-NvpztP4zyumeaHnKdJfcUX5nxYXaiN6xVok0=w408-h287-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:36.832Z,,
https://www.google.com/maps/place/Cl%C3%ADnica+Acqua+Health+Care/data=!4m7!3m6!1s0xd19330b9bb6c07f:0x1c444a7d8d076a57!8m2!3d38.7363374!4d-9.1502798!16s%2Fg%2F11cmhgz_vm!19sChIJf8C2mwszGQ0RV2oHjX1KRBw,Clínica Acqua Health Care,5.0,14,Hair transplantation clinic,"Av. Conde de Valbom 29 A, 1050-066 Lisboa, Portugal","PRPX+GV Lisbon, Portugal",http://www.acqua-clinic.pt/,+351 935 803 188,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMWWVdraFBo8tGx3ZxKnwp21axeK_NfyIxSGrya=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:41.758Z,,
https://www.google.com/maps/place/Cl%C3%ADnica+do+Viajante/data=!4m7!3m6!1s0xd1933ce4e78dfa5:0x6b26e62ec5cf465a!8m2!3d38.7320631!4d-9.1385223!16s%2Fg%2F11v4j4qr17!19sChIJpd94Ts4zGQ0RWkbPxS7mJms,Clínica do Viajante,5.0,4,Medical clinic,"Online, 1000-102 Online, Portugal","PVJ6+RH Lisbon, Portugal",http://www.medicinadoviajante.com/,+351 929 394 383,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p4O5aage3L_hRYpL8Hb4zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.10675&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:46.619Z,,
https://www.google.com/maps/place/Angel+Cl%C3%ADnica/data=!4m7!3m6!1s0xd1933fba62aaf25:0xd3263b6c551e8cb9!8m2!3d38.7216977!4d-9.1456779!16s%2Fg%2F11wjpv0cm1!19sChIJJa8qpvszGQ0RuYweVWw7JtM,Angel Clínica,5.0,7,Medical spa,"R. Rodrigues Sampaio 19A, 1150-278 Lisboa, Portugal","PVC3+MP Lisbon, Portugal",https://www.instagram.com/angel.clinica?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,+351 913 127 874,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztG6sOE7iZLpgiBYhoFXFwz9-Wjn1Az4Hg6nf6XAaFMS9g5fcldC4eVehHQTW1DQ8JVhfaHstxCUdWInbgz5XyiiKsU4bDzN3GwIU7orDIlqbYU5FxHxJBow8U-VA_KqMmtM9_3daSGCNX=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:52.082Z,,
"https://www.google.com/maps/place/Cl%C3%ADnica+de+Cirurgia+Vascular+Dr.+Jos%C3%A9+Edmundo,+Lda/data=!4m7!3m6!1s0xd1933011dd698a9:0x2e6728064bd4d03d!8m2!3d38.7507789!4d-9.148292!16s%2Fg%2F11c5bp2bz_!19sChIJqZjWHQEzGQ0RPdDUSwYoZy4","Clínica de Cirurgia Vascular Dr. José Edmundo, Lda",,,Local medical services,"5d, Campo Grande 46, 1700-093 Lisboa, Portugal","QV22+8M Lisbon, Portugal",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kAtMEM5GZKnzzG4YtcBGEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.93356&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Lisbon+Cedar+Rapids+IA/@38.7222524,-9.1393366,14z",2025-12-16T21:59:55.075Z,,
