placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/Superior+Parking+Services/@32.6959643,-97.6022471,14z/data=!4m6!3m5!1s0x864e0b8873452e3f:0xfac023bf55c954a8!8m2!3d32.783911!4d-97.181801!16s%2Fg%2F11cl_hn9cr",Superior Parking Services,5.0,1,Automobile storage facility,,,http://superiorparkingdfw.com/,+1 817-443-7356,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPeBMUlrRn14DJauM6Il_dBBb6I4eKvhLizyR2u=w426-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Aledo+Weatherford+TX/@32.6959643,-97.6022471,14z",2025-10-28T19:03:35.547Z,,,
"https://www.google.com/maps/place/parkingmgt.com/@32.7592955,-97.7972544,14z/data=!4m6!3m5!1s0x864e77e8bab5054d:0xdb581f8aa1f42c9d!8m2!3d32.7890545!4d-97.3457142!16s%2Fg%2F11vx7ks8js",parkingmgt.com,4.0,1,Parking lot,"301 E Exchange Ave, Fort Worth, TX 76164, United States","QMQ3+JP Fort Worth, Texas, USA",https://parkingmgt.com/fort-worth-parking-management-services/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwy6rxFFQ3_KyCYkutBqI9g2I_ltRICHfr_1vDrt4xWtIQYKCSvuNlB2_iOsQvneh4JbmZWbXbocFmQ6OL2Nc-4nFhMOky-o7abMVPcjyOiP-krzV-fQV1ejYtvfoeB-FkUSlUY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mineral+Wells+Weatherford+TX/@32.7592955,-97.7972544,14z",2025-10-28T19:03:44.424Z,,,
https://www.google.com/maps/place/AutoNation+Ford+Fort+Worth/data=!4m7!3m6!1s0x864e6d5e49ca6cef:0xf9231b5c7df80e36!8m2!3d32.6769757!4d-97.4175684!16s%2Fg%2F1hdzg6pp9!19sChIJ72zKSV5tToYRNg74fVwbI_k,AutoNation Ford Fort Worth,4.5,3678,Ford dealer,"5000 Bryant Irvin Rd, Fort Worth, TX 76132, United States","MHGJ+QX Fort Worth, Texas, USA",https://www.autonationfordfortworth.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,+1 817-200-4212,,https://lh3.googleusercontent.com/p/AF1QipOS-k7vHzwD7BXkBomhnseGp2VUcqKlvtJuPl9W=w408-h288-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:03:58.919Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Urology+Partners+of+North+Texas/data=!4m7!3m6!1s0x864e6daf5de088d9:0x389a255f9975e137!8m2!3d32.6620661!4d-97.4144153!16s%2Fg%2F11l_p4d9dq!19sChIJ2YjgXa9tToYRN-F1mV8lmjg,Urology Partners of North Texas,3.8,75,Urology clinic,"6801 Oakmont Blvd, Fort Worth, TX 76132, United States","MH6P+R6 Fort Worth, Texas, USA",https://www.upnt.com/,+1 866-367-8768,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-WHf3t3ORkgpx7CFmUS5KBuqvBA-bsdRBjWtg=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:04.182Z,,,
https://www.google.com/maps/place/Athena+Apartment+Homes/data=!4m7!3m6!1s0x864e72970eff5481:0x36860c2c67d6af32!8m2!3d32.6936767!4d-97.4144344!16s%2Fg%2F1w2yv91_!19sChIJgVT_DpdyToYRMq_WZywMhjY,Athena Apartment Homes,3.5,272,Apartment complex,"5513 Crosscreek Ln, Benbrook, TX 76109, United States","MHVP+F6 Benbrook, Texas, USA",https://www.athenaaptsliving.com/,+1 682-384-4150,"Open ⋅ Closes 6 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMuYzOlw3RVgeg9abd2Up8FMavVtS0juou7EkkU=w411-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:09.449Z,· Dogs allowed,,
https://www.google.com/maps/place/Fairfield+by+Marriott+Inn+%26+Suites+Fort+Worth+Southwest+at+Cityview/data=!4m10!3m9!1s0x864e6d26a42489cb:0x9ea18903b15a18ca!5m2!4m1!1i2!8m2!3d32.679427!4d-97.4100073!16s%2Fg%2F11gybqt7h8!19sChIJy4kkpCZtToYRyhhasQOJoZ4,Fairfield by Marriott Inn & Suites Fort Worth Southwest at Cityview,4.0,290,,"4880 Citylake Blvd E, Fort Worth, TX 76132, United States","MHHQ+QX Fort Worth, Texas, USA",https://www.marriott.com/en-us/hotels/dfwfi-fairfield-inn-and-suites-fort-worth-southwest-at-cityview/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 682-250-7500,,https://lh3.googleusercontent.com/p/AF1QipN7_v8qf2rYv66UhA830pkp2Uh7o_ERH4j_bu9z=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:13.561Z,,,
"https://www.google.com/maps/place/Fort+Worth+Parking+Meters/@32.6733098,-97.3430998,17z/data=!3m1!4b1!4m6!3m5!1s0x864e6e0578777841:0xdbcab564c7d35d87!8m2!3d32.6733098!4d-97.3430998!16s%2Fg%2F1tgx2f8z",Fort Worth Parking Meters,1.6,7,Public works department,"5001 James Ave, Fort Worth, TX 76115, United States","MMF4+8Q Fort Worth, Texas, USA",http://fortworthtexas.gov/parking/meters/,+1 817-392-1234,Open ⋅ Closes 6 pm,,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:21.586Z,,,
https://www.google.com/maps/place/Laurel+Heights+at+Cityview/data=!4m7!3m6!1s0x864e6d60d279bea1:0x7f458c048f9aa9fc!8m2!3d32.6752109!4d-97.4139922!16s%2Fg%2F1tg81wcy!19sChIJob550mBtToYR_KmajwSMRX8,Laurel Heights at Cityview,3.8,334,Apartment complex,"5701 Overton Ridge Blvd, Fort Worth, TX 76132, United States","MHGP+3C Fort Worth, Texas, USA",http://www.laurelheightsapts.com/?utm_medium=organic&utm_source=google&utm_campaign=gmb-website-button,+1 817-873-0864,"Open ⋅ Closes 7 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNSACZPOxlL1JS1JOUorN5ZXaSGoqhCokco6x1i=w408-h271-k-no,true,10 am–7 pm,9 am–6 pm,10 am–7 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:28.582Z,· Dogs allowed,,
https://www.google.com/maps/place/First+Choice+Transport/data=!4m7!3m6!1s0x864e0de11f5d3f61:0x8dc415023ba97bd7!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1wf39032!19sChIJYT9dH-ENToYR13upOwIVxI0,First Choice Transport,3.5,43,Trucking company,,,http://firstchoicetransport.com/,+1 817-244-2925,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxl2ycY5NydmjE1ZGQ9rRlk0jrYhiJFdFjtfKcUVo-clrVgpTP4nUKnTmVZQoWna5U_bXdjDvE89MlPLoCkW5LXK0YbpfZN5tgmYf1bByXw0sIjwL3gaJmNtCwKHLxKdCWD8-z_L8LCqNcD=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:33.470Z,,,
https://www.google.com/maps/place/Two+City+Place/data=!4m7!3m6!1s0x864e710074ffffff:0xe498d5102bdcec2b!8m2!3d32.7557098!4d-97.3345964!16s%2Fg%2F11svjp812s!19sChIJ____dABxToYRK-zcKxDVmOQ,Two City Place,5.0,1,Parking garage,"100 Throckmorton St, Fort Worth, TX 76102, United States","QM48+75 Fort Worth, Texas, USA",https://platinumparking.com/,+1 214-871-6061,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OL-pWyRNd8MFr8_f6ngd1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.73283&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:36.213Z,,,
https://www.google.com/maps/place/Texas+Health+Clearfork/data=!4m7!3m6!1s0x864e72f3cec1ba41:0xbd398bb425972805!8m2!3d32.7073076!4d-97.4021136!16s%2Fg%2F11g6hsnh3q!19sChIJQbrBzvNyToYRBSiXJbSLOb0,Texas Health Clearfork,4.3,78,Surgeon,"5400 Clearfork Main St, Fort Worth, TX 76109, United States","PH4X+W5 Fort Worth, Texas, USA",https://www.texashealth.org/locations/texas-health-clearfork,+1 817-433-7000,,https://lh3.googleusercontent.com/p/AF1QipO4MwJiO1Nm2kNF5edHsqPZ02ZTS7Bbdf9j1x0F=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:44.176Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x864e71d4c92545f7:0xf7a71499b8dbf313!8m2!3d32.7308054!4d-97.3379458!16s%2Fg%2F11vzgmjxgz!19sChIJ90UlydRxToYRE_PbuJkUp_c,parkingmgt.com,,,Parking lot,"1200 W Magnolia Ave, Fort Worth, TX 76104, United States","PMJ6+8R Fort Worth, Texas, USA",https://parkingmgt.com/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=InBS8NdsBq8Rk9xdKJdcWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.84024&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:04:54.701Z,,,
"https://www.google.com/maps/place/PMP+Parking+Lot+Striping+%26+Sealcoating/@32.7998764,-97.316959,10z/data=!3m1!4b1!4m6!3m5!1s0x4be848a3fe80733:0xb822c40c247a3b68!8m2!3d32.7998764!4d-97.316959!16s%2Fg%2F11vz3wlxrp",PMP Parking Lot Striping & Sealcoating,5.0,16,Paving contractor,,,https://pmpstriping.com/fort-worth,+1 817-865-7496,Open ⋅ Closes 10 pm,,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,8 am–8 pm,8 am–8 pm,7 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:05:01.351Z,,,
https://www.google.com/maps/place/Parking+Company%2FSystems+of+America/data=!4m7!3m6!1s0x864e7700094f9a27:0x729af24bbb74fea1!8m2!3d32.7896776!4d-97.3512674!16s%2Fg%2F11w34jx3cw!19sChIJJ5pPCQB3ToYRof50u0vymnI,Parking Company/Systems of America,,,Parking lot,"295 NW 25th St, Fort Worth, TX 76164, United States","QJQX+VF Fort Worth, Texas, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sisvKqNmnrXCirJl3yR3-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.27727&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Benbrook+Weatherford+TX/@32.673188,-97.4605759,14z",2025-10-28T19:05:05.924Z,,,
