placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/Righteous+Pool+%26+Spa+Service/data=!4m7!3m6!1s0x80994153283a72b3:0xc5276fd7a995f963!8m2!3d39.630729!4d-119.7505464!16s%2Fg%2F11h5rrgqw6!19sChIJs3I6KFNBmYARY_mVqddvJ8U,Righteous Pool & Spa Service,4.9,57,Swimming pool repair service,,,,+1 775-686-3110,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO8ouJTPcNCiO7Y7fr6sJKEe02pKY71veZzLbRk=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:15:40.673Z,
https://www.google.com/maps/place/Kanekoa+Pool+%26+Spa/data=!4m7!3m6!1s0x809939037e151dc3:0xfaf318cd6338cc10!8m2!3d39.6195789!4d-119.699951!16s%2Fg%2F11bbyg8tpd!19sChIJwx0VfgM5mYAREMw4Y80Y8_o,Kanekoa Pool & Spa,5.0,2,Pool cleaning service,,,,+1 775-622-6684,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMxpLUnzIW2FjzWy9zdOLFOYdxZlXml-J7xr41H=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:15:45.559Z,
https://www.google.com/maps/place/The+Spa+and+Sauna+Co.+-+Sparks+-+Clearance+Center/data=!4m7!3m6!1s0x80993ee08e3edfb3:0xdef07f3068c8b897!8m2!3d39.5270576!4d-119.7376937!16s%2Fg%2F11c715vswd!19sChIJs98-juA-mYARl7jIaDB_8N4,The Spa and Sauna Co. - Sparks - Clearance Center,4.5,48,Hot tub store,"305 E Glendale Ave, Sparks, NV 89431, United States","G7G6+RW Sparks, Nevada, USA",https://spaandsauna.com/locations-glendale-ave-sparks/?utm_source=organic&utm_medium=GMB&utm_campaign=GMB%20Spa%20and%20Sauna&utm_content=GMB%20Sparks,+1 775-852-3838,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPp8k_p-OPpUM91kRrUj6P3PNbVK-0XEl723vNe=w408-h544-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:15:50.484Z,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/FireSky+Outdoor/data=!4m7!3m6!1s0x80993f89dae37313:0x7d9221916197a2a9!8m2!3d39.5382185!4d-119.7646387!16s%2Fg%2F11f3x59yqk!19sChIJE3Pj2ok_mYARqaKXYZEhkn0,FireSky Outdoor,4.5,26,Landscape architect,"1640 Prater Way, Sparks, NV 89431, United States","G6QP+74 Sparks, Nevada, USA",https://www.fireskyoutdoor.com/,+1 775-414-4994,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMh5iChipGzcw0V4KHaZf2jglLu-NdxPTqHK-5f=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:15:55.638Z,
"https://www.google.com/maps/place/Adams+Pool+Specialties/@39.5585979,-119.80054,17z/data=!3m1!4b1!4m6!3m5!1s0x8099477000000001:0xddbed1c721c82934!8m2!3d39.5585979!4d-119.80054!16s%2Fg%2F1wrgkdh0",Adams Pool Specialties,,,Swimming pool contractor,"Reno, NV 89512, United States","H55X+CQ Reno, Nevada, USA",,+1 775-359-7665,,,,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:00.246Z,
https://www.google.com/maps/place/Certified+Pool+and+Spa/data=!4m7!3m6!1s0x8099153daeb734f9:0x227400b6c51ede4!8m2!3d39.4675505!4d-119.7656679!16s%2Fg%2F1tvm303n!19sChIJ-TS3rj0VmYAR5O1RbAtAJwI,Certified Pool and Spa,4.0,36,Swimming pool contractor,"5485 Reno Corporate Dr Ste 600, Reno, NV 89511, United States","F69M+2P Reno, Nevada, USA",http://www.renopoolspa.com/,+1 775-852-8405,Open ⋅ Closes 4 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNQWKJ72cgOAHEEPK9PDv_Y0F1Wo3rMvAsts_Kp=w408-h305-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:05.343Z,
https://www.google.com/maps/place/Premium+Lawn+%26+Landscape%27s/data=!4m7!3m6!1s0x80993f3cafeb8fef:0x7e954be27044b87b!8m2!3d39.5259081!4d-119.7421927!16s%2Fg%2F1tgz5q_0!19sChIJ74_rrzw_mYARe7hEcOJLlX4,Premium Lawn & Landscape's,4.7,44,Landscaper,"52 E Freeport Blvd, Sparks, NV 89431, United States","G7G5+94 Sparks, Nevada, USA",http://www.premlands.com/,+1 775-830-9864,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwoJTWa3OOmzFp-QMol4W7YAKVty2Ph5QfXKm7xcXv9oW-8RzJJIMvAsr6XbSZ8u6HkSdlZolM1zVNZHosPcKVGUVdnu4TLhM1sfiRb8DvbP4LE9le7nf8Z5QKLsRuglYRIARAXpQ=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:10.434Z,
https://www.google.com/maps/place/Mountain+Pool+Services/data=!4m7!3m6!1s0x65d4653ad8cb9fb7:0x13f0d63cbae5aabd!8m2!3d39.403872!4d-119.9249499!16s%2Fg%2F11zk3s6t2x!19sChIJt5_L2Dpl1GURvarlujzW8BM,Mountain Pool Services,5.0,6,Swimming pool repair service,,,http://www.mountainpoolservices.com/,+1 530-485-8796,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPdhyACiV_0wUDyTX_eYnLnYvNBfpg0rkSfgwob=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:15.943Z,
https://www.google.com/maps/place/Leisure+Supply/data=!4m7!3m6!1s0x80993f097bfcd5b9:0xfd5c8da20cf0307e!8m2!3d39.5062789!4d-119.7595596!16s%2Fg%2F1tjt25d9!19sChIJudX8ewk_mYARfjDwDKKNXP0,Leisure Supply,5.0,6,Swimming pool supply store,"4965 Energy Way, Reno, NV 89502, United States","G64R+G5 Reno, Nevada, USA",http://www.kellersupply.com/branches/nv-leisure-supply-55,+1 775-856-4300,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QUa9zNcjto83z-8YQXdoYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.236895&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:20.937Z,· Delivery
https://www.google.com/maps/place/The+Pool+at+Grand+Sierra+Resort/data=!4m7!3m6!1s0x80993f5b5fb969f1:0x51f52af4560821aa!8m2!3d39.5222759!4d-119.778722!16s%2Fg%2F11gb3t7s71!19sChIJ8Wm5X1s_mYARqiEIVvQq9VE,The Pool at Grand Sierra Resort,4.2,303,Swimming pool,"2500 E 2nd St, Reno, NV 89595, United States","G6CC+WG Reno, Nevada, USA",https://www.grandsierraresort.com/activities/the-pool/,+1 775-789-5399,"Open ⋅ Closes 7 pm

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5Z1GjPdYRSH1E_MkycQCImu-W-F9thN_aN7Uc35I5l8ExYsRgSbjqnxzhAQaJI6u-jki50YSVitUAeh8Ob0rUgKaCSxEXy7TyniMjNpqjrVNw8ZIzDrxOAEaRr8vXP8NC18vpJg=w408-h544-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:26.170Z,
https://www.google.com/maps/place/Blue+World+Pools/data=!4m7!3m6!1s0x8099150b8c505d23:0xeec3a1f3095cc340!8m2!3d39.447077!4d-119.747891!16s%2Fg%2F1ptxx88zr!19sChIJI11QjAsVmYARQMNcCfOhw-4,Blue World Pools,1.5,15,Swimming pool supply store,"9120 Double Diamond Pkwy #4925, Reno, NV 89521, United States","C7W2+RR Reno, Nevada, USA",http://www.blueworldpools.com/,+1 800-706-0907,Open ⋅ Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GFMDOkyQwjcTkQHpCbjNfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.1174&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–4 pm,9 am–1 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:31.514Z,· In-store pick-up
https://www.google.com/maps/place/All+Out+Companies/data=!4m7!3m6!1s0x80993ef30f060761:0x780044cae14afa7c!8m2!3d39.520909!4d-119.7218133!16s%2Fg%2F11hy9p76m0!19sChIJYQcGD_M-mYARfPpK4cpEAHg,All Out Companies,3.5,10,Gutter cleaning service,"1305 E Greg St, Sparks, NV 89431, United States","G7CH+97 Sparks, Nevada, USA",http://www.alloutcompanies.com/,+1 775-575-7766,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipOGYPnKNrbEJnHWl8keIOrR4XYZWrQlEc-7hFK_=w425-h240-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:36.464Z,
https://www.google.com/maps/place/Deer+Park+Pool/data=!4m7!3m6!1s0x80993ebb9c3674bf:0x90ad71da264cbef2!8m2!3d39.5384859!4d-119.7667052!16s%2Fg%2F1tfnt7sk!19sChIJv3Q2nLs-mYAR8r5MJtpxrZA,Deer Park Pool,3.9,171,Swimming pool,"1700 Prater Way, Sparks, NV 89434, United States","G6QM+98 Sparks, Nevada, USA",https://cityofsparks.us/resources/resource/deer-park-pool/,+1 775-353-2335,Closed ⋅ Opens 12:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwB5c3uZ-XtrE26ZJbFV629hUPMtma3FAawG2_XHNQP2syzJS4GKAaPOsUQRVV7yOfZ4-EDA08o_MEoGyabH0Vn2b1qAg3wViyazESXaf-tBPQB4q4Yrk3AQZOda5cCQIS-4s_B-g=w408-h725-k-no,false,12:30–4:45 pm,12:30–4:45 pm,12:30–4:45 pm,12:30–4:45 pm,12:30–4:45 pm,11:45 am–4:45 pm,11:45 am–4:45 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:41.681Z,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x809940765e8e7549:0x10b4e6874d085ad4!8m2!3d39.481822!4d-119.7902765!16s%2Fg%2F1tqt9y0y!19sChIJSXWOXnZAmYAR1FoITYfmtBA,Leslie's Pool Supplies,3.8,59,Swimming pool supply store,"4902 S Virginia St Ste D11, Reno, NV 89502, United States","F6J5+PV Reno, Nevada, USA",https://lesliespool.com/location/reno-nevada-reno-693.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_693,+1 775-826-1111,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7gGye7ZswtQyxu7hWkJ_-khP4S2_R7qn1myxxZ8O42Ibwny8B-RMDpUl39g8AoUlGd_Rb5y57xDG9dg2T4bk37Zp1ZabxITOJuXzqx8RPsZDs6EQRqr6VNW9gd_KPeKsM5j0t=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:47.380Z,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup"
https://www.google.com/maps/place/SteamWorks+Pressure+Washing+LLC/data=!4m7!3m6!1s0x80993f49e2a8f9eb:0xb666b469d224b2fc!8m2!3d39.5158297!4d-119.7746774!16s%2Fg%2F11h9xkqspd!19sChIJ6_mo4kk_mYAR_LIk0mm0ZrY,SteamWorks Pressure Washing LLC,5.0,130,Pressure washing service,"1000 Bible Wy Ste.63, Reno, NV 89502, United States","G68G+84 Reno, Nevada, USA",https://steamworksservices.com/,+1 775-351-4377,,,https://lh3.googleusercontent.com/p/AF1QipMbIWHeB2BiLfOzWmx3YWFzsYn9oL_quPlVx9of=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:53.043Z,
https://www.google.com/maps/place/Superior+Pool+Products+LLC/data=!4m7!3m6!1s0x80993fc1d6445e4b:0xbb20c4ab652d59fa!8m2!3d39.4799283!4d-119.7658568!16s%2Fg%2F11b6d4f76j!19sChIJS15E1sE_mYAR-lktZavEILs,Superior Pool Products LLC,4.8,11,Swimming pool supply store,"4995 Aircenter Cir #101, Reno, NV 89502, United States","F6HM+XM Reno, Nevada, USA",https://www.superiorpoolproducts.com/,+1 775-420-3874,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLfu3OUkE8j6zwQgiCF4P0mn2zSA-fZLgCJM40VKE9PXCZZpfn0p6n948Zg90HN41YDrF7Mz_A36soLeJWxfPeAs6R7WSNXAH9x8HR2-J4z0UfiaEVkWejH2CBjC94L7gX-WGL=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:16:58.748Z,· Kerbside pickup
https://www.google.com/maps/place/Sierra+Nevada+Builders/data=!4m7!3m6!1s0x80993f3662c95949:0xbde4ca8a5862e660!8m2!3d39.52057!4d-119.7606595!16s%2Fg%2F11j_1s917s!19sChIJSVnJYjY_mYARYOZiWIrK5L0,Sierra Nevada Builders,3.4,21,Contractor,"1335 Greg Pkwy Ste 103, Sparks, NV 89431, United States","G6CQ+6P Sparks, Nevada, USA",https://sierranevadabuilders.com/,+1 775-384-3151,Open ⋅ Closes 3:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNV5pZZ9sPRbt3aZ98_xRFvZGOKpHCdoPHSRkR5=w427-h240-k-no,true,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:17:04.043Z,
https://www.google.com/maps/place/Oasis+Pond+Maintenance+%26+Supply/data=!4m7!3m6!1s0x80993f2955555555:0x26516bfb76db930!8m2!3d39.5180786!4d-119.8025939!16s%2Fg%2F1tg2kxwv!19sChIJVVVVVSk_mYARMLltt78WZQI,Oasis Pond Maintenance & Supply,4.3,34,Pond supply store,"418 Cheney St, Reno, NV 89502, United States","G59W+6X Reno, Nevada, USA",http://www.oasispondmaintenance.com/,+1 775-356-7663,Closed ⋅ Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDyAudUw107PSF0svsKUMP1clX2PpcPGyAwD7dYDId6MVHH7MHnM_xxqUX0u7YEf2wsg_meMIQfzH9_LFDXOHJhDbAOZtsFIgIxUzKXTYVdEICUr6h7Ax2L5xV24dSkdcOZq5m=w408-h324-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-10-27T18:17:09.077Z,
