placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Clintonville+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x88388dde59182a79:0xd5430c5c89bd72f3!8m2!3d40.0644806!4d-83.018926!16s%2Fg%2F11rp_wtd7z!19sChIJeSoYWd6NOIgR83K9iVwMQ9U,Clintonville Garage Door Repair LLC,4.6,33,Garage door supplier,"5022 N High St #1005, Columbus, OH 43214, United States","3X7J+QC Columbus, Ohio, USA",https://clintonvillegaragedoorrepairllc.com/,+1 614-714-1114,Open ⋅ Closes 11 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNiZoUEMrd2QrWGZpR8y7rHOL0OmwZ9okZpRSH7=w408-h241-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:18.118Z,,,
https://www.google.com/maps/place/Local+Garage+Door+%26+Opener/data=!4m7!3m6!1s0x88388944b21f8335:0x35cce26615e34793!8m2!3d40.0369457!4d-83.1409787!16s%2Fg%2F11vx4_j2my!19sChIJNYMfskSJOIgRk0fjFWbizDU,Local Garage Door & Opener,4.9,106,Garage door supplier,"4127 Leap Rd Apt A, Hilliard, OH 43026, United States","2VP5+QJ Hilliard, Ohio, USA",,+1 614-822-6497,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipPNrpx0sXru3qCqOLAx0qszTPm0Pn-NbIu-hq0v=w408-h538-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:22.941Z,,,
https://www.google.com/maps/place/Hilliard+OH+Garage+Door+Repair-Service+LLC/data=!4m7!3m6!1s0x883891393161108d:0x363097d506202f15!8m2!3d40.0303722!4d-83.1332787!16s%2Fg%2F11g81tp13j!19sChIJjRBhMTmROIgRFS8gBtWXMDY,Hilliard OH Garage Door Repair-Service LLC,5.0,189,Garage door supplier,"3900 Lacon Rd, Hilliard, OH 43026, United States","2VJ8+4M Hilliard, Ohio, USA",https://hilliarddoors.com/,+1 614-319-6091,Closed ⋅ Opens 12 am Sun,,https://lh3.googleusercontent.com/p/AF1QipNtTKhtpju1EOIbJuhaqmQv4IP3dfsTkqXhQyxg=w408-h544-k-no,true,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:27.906Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Hilliard/data=!4m7!3m6!1s0x883893ac798c1457:0x461519704d096040!8m2!3d40.0310903!4d-83.1518133!16s%2Fg%2F11t316hl9h!19sChIJVxSMeayTOIgRQGAJTXAZFUY,Precision Garage Door of Hilliard,4.9,660,Garage door supplier,"5060 Cemetery Rd, Hilliard, OH 43026, United States","2RJX+C7 Hilliard, Ohio, USA",https://precisiondoorcolumbus.com/?utm_source=gmb&utm_medium=location_hilliard&utm_campaign=website,+1 614-869-3667,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6B76iCFgUl0-ElBqoV_T2Gkj5-L-o1iD1b5pCEXmggkeM0SSsI0lsn5sdbxH2uA5DlIBbHz8zkniX53iiThonpn_ixKNb_R2YG80e1l63KDmdeFXvg0p6YrK8mB53PfMK2ZiT=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:32.971Z,,,
https://www.google.com/maps/place/Garage+Door+Repair+Columbus+Ohio/data=!4m7!3m6!1s0x88388dc77eff0e9b:0x323cc06095eeed90!8m2!3d40.0486088!4d-82.9994587!16s%2Fg%2F11jq0z6012!19sChIJmw7_fseNOIgRkO3ulWDAPDI,Garage Door Repair Columbus Ohio,5.0,12,Garage door supplier,"4120 Indianola Ave # B, Columbus, OH 43214, United States","22X2+C6 Columbus, Ohio, USA",,+1 614-470-4709,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipP8IuxvaY2k471DkAGBstOe2ObIpNVHQmbaCrQ4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:38.086Z,,,
https://www.google.com/maps/place/Expert+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x88388f6e620a7f67:0x8f01df3468dc87a!8m2!3d40.0145036!4d-83.0689236!16s%2Fg%2F11j11d6mw6!19sChIJZ38KYm6POIgResiNRvMd8Ag,Expert Garage Door Repair LLC,4.8,30,Garage door supplier,"2130 Tremont Ctr, Columbus, OH 43221, United States","2W7J+RC Columbus, Ohio, USA",https://expertgaragedoorrepairllc.com/,+1 614-756-3705,Open ⋅ Closes 11 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMldzZ67Chc1CL-zJH8ZtIlfrPDpWXdQswWKoEL=w408-h272-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:43.330Z,,,
https://www.google.com/maps/place/Deluxe+Door+Systems/data=!4m7!3m6!1s0x88388ec855555555:0xabcc88647e2fb37b!8m2!3d40.125518!4d-83.005479!16s%2Fg%2F1td38xq4!19sChIJVVVVVciOOIgRe7MvfmSIzKs,Deluxe Door Systems,4.8,146,Garage door supplier,"185 Oak St, Columbus, OH 43235, United States","4XGV+6R Columbus, Ohio, USA",https://deluxedoorsystems.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx,+1 614-756-5511,Closes soon ⋅ 6 pm ⋅ Opens 6 am Sat,,https://lh3.googleusercontent.com/p/AF1QipO7mfhMzbNMjE-5YHAoh1X376xtNJKZX8unioaQ=w426-h240-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:48.232Z,,,
https://www.google.com/maps/place/Wammack%27s+Garage+Door+Repair/data=!4m7!3m6!1s0x2a0008587f189ffd:0xdbfe97fc3cc347c2!8m2!3d40.0180432!4d-82.9786118!16s%2Fg%2F11lds74hh3!19sChIJ_Z8Yf1gIACoRwkfDPPyX_ts,Wammack's Garage Door Repair,5.0,180,Garage door supplier,"2553 Hamilton Ave, Columbus, OH 43211, United States","229C+6H Columbus, Ohio, USA",https://wammackgdr.com/,+1 614-974-6053,Closes soon ⋅ 6 pm ⋅ Opens 10 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMKA9n55ydDleMjusqh4DPWva1Es_99KfcHYuP_=w408-h408-k-no,true,8 am–6 pm,10 am–4 pm,10 am–4 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:53.173Z,,,
https://www.google.com/maps/place/Don%27s+Garage+Door+Repair/data=!4m7!3m6!1s0x88388556fe658d9b:0x491d9ad65cd4cb15!8m2!3d39.9240477!4d-83.0151733!16s%2Fg%2F11vhscjzkv!19sChIJm41l_laFOIgRFcvUXNaaHUk,Don's Garage Door Repair,4.8,330,Garage door supplier,"1740 Harmon Ave unit g, Columbus, OH 43223, United States","WXFM+JW Columbus, Ohio, USA",https://www.donsgaragedoors.com/columbus-oh-garage-door-repair-installation-near-you/?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[columbus],+1 614-392-8191,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNMq1yvrsY3C0RnI3hbgxlcp9PjIe8XpuA8LL_-=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:46:58.567Z,,,
https://www.google.com/maps/place/LiftMaster+Overhead+Garage+Door/data=!4m7!3m6!1s0x2458de499ac56fb5:0x2435a3938900fe8f!8m2!3d40.0660339!4d-83.0954121!16s%2Fg%2F11xym695tx!19sChIJtW_FmkneWCQRj_4AiZOjNSQ,LiftMaster Overhead Garage Door,5.0,17,Garage door supplier,"5420 Madden's Pointe Ln, Columbus, OH 43235, United States","3W83+CR Columbus, Ohio, USA",https://liftmasterogd.com/,+1 614-214-2921,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipNj-wT1l5agvzTjTzGocnYVIcghi4Yyc9OQJQ8Q=w408-h270-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:47:03.981Z,,,
https://www.google.com/maps/place/Hilliard+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x8838950ebd5725db:0x214c985416c7d17c!8m2!3d40.0288042!4d-83.1689248!16s%2Fg%2F11fpqthy73!19sChIJ2yVXvQ6VOIgRfNHHFlSYTCE,Hilliard Garage Door Repair LLC,4.9,41,Garage door supplier,"3810 Veterans Memorial Dr, Hilliard, OH 43026, United States","2RHJ+GC Hilliard, Ohio, USA",,+1 614-802-5888,Open ⋅ Closes 11 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO9ZbvnfuAa7tw0-tOLF2-414N17T3m7Oj_nBl6=w408-h306-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:47:09.035Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Columbus/data=!4m7!3m6!1s0x8838f3ef516b3c4f:0x4c775e33f50d676!8m2!3d39.936365!4d-83.0265919!16s%2Fg%2F11byp67sdc!19sChIJTzxrUe_zOIgRdtZQP-N1xwQ,Precision Garage Door of Columbus,4.9,2959,Garage door supplier,"1111 Stimmel Rd, Columbus, OH 43223, United States","WXPF+G9 Columbus, Ohio, USA",https://precisiondoorcolumbus.com/?utm_source=GMBListing&utm_medium=organic,+1 614-362-8864,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipOmLYCwH0mxdbgCmIjrhK54pPJFYHAVM0ZezmDX=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:47:13.953Z,,,
https://www.google.com/maps/place/Shamrock+Overhead+Door/data=!4m7!3m6!1s0x8838ed522e724f2d:0x9b1c985988d169ce!8m2!3d40.0734475!4d-83.092067!16s%2Fg%2F1tnmsd26!19sChIJLU9yLlLtOIgRzmnRiFmYHJs,Shamrock Overhead Door,4.6,112,Garage door supplier,,,https://www.shamrockoverhead.com/,+1 614-889-5040,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZcwLR2sgIBsypaPF3fPyO-3FxyMy71JdGj_ZdSI5N2ZmaLq0gPWelVfo2GvP3dx2Tii3F3PdV3T9hA9ikatef9bQbCcge0l3WiXLcFMnHni-ClclsuUX-XrFPs2_L30gc0IZ8=w408-h306-k-no,true,8 am–7 pm,8 am–2 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2025-11-07T22:47:19.044Z,,,
https://www.google.com/maps/place/Don%27s+Garage+Door+Repair/data=!4m7!3m6!1s0x8838f576749e045d:0x457aacbb7d2870bd!8m2!3d40.1325062!4d-82.9230954!16s%2Fg%2F1td014gc!19sChIJXQSedHb1OIgRvXAofbusekU,Don's Garage Door Repair,4.7,754,Garage door supplier,"275 Old County Line Rd H, Westerville, OH 43081, United States","43MG+2Q Westerville, Ohio, USA",https://www.donsgaragedoors.com/westerville-oh-garage-door-repair-installation-near-you/?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[westerville],+1 614-568-3962,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMX3Ao7WApr31JDBlvLJCMySvY0_5EndXkeIZVq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-11-07T22:47:41.408Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+of+Westerville/data=!4m7!3m6!1s0x4c811cbca6e7c4b5:0x6c3cfe96e371fce5!8m2!3d40.0946249!4d-82.9238323!16s%2Fg%2F11rcwd0t8n!19sChIJtcTnprwcgUwR5fxx45b-PGw,Precision Garage Door of Westerville,4.9,1140,Garage door supplier,"5992 Westerville Rd Suite A, Westerville, OH 43081, United States","33VG+RF Westerville, Ohio, USA",https://precisiondoorcolumbus.com/?utm_source=gmb&utm_medium=location_westerville&utm_campaign=website,+1 614-259-8937,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipPn-o8DnAwrrq1BSWTg5iu8BvL2Gig1u-2pSuhG=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-11-07T22:47:46.574Z,,,
https://www.google.com/maps/place/CD+DOORS+%28+Garage+Doors+%26+Motors+%29/data=!4m7!3m6!1s0x8838f58d14391b33:0xdbc4df5623ec4418!8m2!3d40.15147!4d-82.9154176!16s%2Fg%2F11c3n2lj2v!19sChIJMxs5FI31OIgRGETsI1bfxNs,CD DOORS ( Garage Doors & Motors ),5.0,147,Garage door supplier,"6334 Frost Rd, Westerville, OH 43082, United States","532M+HR Westerville, Ohio, USA",http://www.cd-garagedoor.com/,+1 614-580-3229,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOT-T4pfLipfmaWhfK8jJcmSb8TNQAj1JssJzKo=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-11-07T22:47:51.542Z,,,
https://www.google.com/maps/place/Quick+Garage+Door+Services/data=!4m7!3m6!1s0x88389bce7689d68f:0x46652c59f6024000!8m2!3d40.1194925!4d-82.9787345!16s%2Fg%2F11gxmtwrzc!19sChIJj9aJds6bOIgRAEAC9lksZUY,Quick Garage Door Services,4.9,273,Garage door supplier,,,https://www.quickgds.com/,+1 614-254-2746,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM-VfTnaVbzZZl1cXN0IdfnZEy1-8vjpj1O2HRq=w408-h271-k-no,true,Open 24 hours,Open 24 hours,9 am–7 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-11-07T22:47:56.282Z,,,
https://www.google.com/maps/place/The+Garage+Door+Guy+LLC/data=!4m7!3m6!1s0x88386324b41e0247:0x2243f68af4a2dbe0!8m2!3d40.0346403!4d-82.9596853!16s%2Fg%2F1thq5y_j!19sChIJRwIetCRjOIgR4Nui9Ir2QyI,The Garage Door Guy LLC,4.9,126,Garage door supplier,"2072 Britains Ln, Columbus, OH 43224, United States","22MR+V4 Columbus, Ohio, USA",http://thegaragedoorguyoh.com/,+1 614-679-1685,Closed ⋅ Opens 10 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvGqWaU-0LviUM-3xRvlvjuodH9MhHlqyKxkxQTsN_7nto2RUfsoa35EiJSCFdVc0fXz_eZ-mIlOrOP0ShbapK4SvAEQjuF6kHEP1dpo_cEO95L_O-2aCWv4j8UXQhYRt83J9QKQ=w408-h306-k-no,true,9 am–5 pm,10 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2025-11-07T22:48:01.837Z,true,,
