placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/ServiceMaster+By+Blaze/data=!4m7!3m6!1s0x87e2349d15555555:0x622a2dc7b9a5b516!8m2!3d41.5574087!4d-90.5585439!16s%2Fg%2F1tkbys71!19sChIJVVVVFZ004ocRFrWlucctKmI,ServiceMaster By Blaze,3.0,2,Water damage restoration service,"1130 E Kimberly Rd B, Davenport, IA 52803, United States","HC4R+XH Davenport, Iowa, USA",https://www.servicemasterrestore.com/locations/il/moline/servicemaster-by-blaze-restoration-7571,+1 309-795-6178,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXMfMXnfQKNnEk6HBqGYs0WaW3wMqfnCu4ZPqhU5ThwSyWlLQNh1HfANAcCaQ5j-V2h1lQ3fnzXT4H2qU2FabT-882JSEc0SyKjAdObORnlQV9HjxIX_MUNvqBhgSu2ffL2hoV=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:31.006Z,,,
https://www.google.com/maps/place/Acculevel/data=!4m7!3m6!1s0x87e23522ba1704e3:0xfb7a6e504a794519!8m2!3d41.5233665!4d-90.5773392!16s%2Fg%2F11yzt7nv6x!19sChIJ4wQXuiI14ocRGUV5SlBuevs,Acculevel,5.0,11,Waterproofing service,"332 N Harrison St Suite 201, Davenport, IA 52801, United States","GCFF+83 Davenport, Iowa, USA",https://acculevel.com/davenport/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=davenport,+1 563-785-5893,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5nwu-VB6GAE7lPUwnQrX8YtIT4IRuQvmcC0K17c30tSGiVM1LltiwBFWQ1yM2vnd9rXF0ZF4W5i0vkIzp2vc7JborSnO5SHONqvDIZU6JkjfYKSowmydd8bGJgMIlGJIqfElk7F6-bQgO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:35.336Z,,,
https://www.google.com/maps/place/Quint+Cities+Restoration/data=!4m7!3m6!1s0x87e235f4282b09f1:0xef9c2434df650bec!8m2!3d41.5429243!4d-90.5421182!16s%2Fg%2F11mpcl9w54!19sChIJ8QkrKPQ14ocR7Atl3zQknO8,Quint Cities Restoration,4.9,34,Roofing contractor,"2310 Jersey Ridge Rd #400, Davenport, IA 52803, United States","GFV5+55 Davenport, Iowa, USA",https://qcresto.com/,+1 309-721-8978,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerE3m932Y_uj6kHS5wInlFRnz1nvHmwJ6x22XStTkUA-jfNoO4gPfR6POdHbzKiBK0f_25u1CNVAnsUN_zLbpEv6T3E_oohV_Rx1Tg4WAppScKBcP4sHNEYnx1PmgiZv58nFpKa=w408-h660-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:39.602Z,,,
https://www.google.com/maps/place/Quad+Cities+Drywall+Solutions/data=!4m7!3m6!1s0xaaf845bf2d87ac37:0xaadac646940846ee!8m2!3d41.602779!4d-90.59787!16s%2Fg%2F11str8_3zw!19sChIJN6yHLb9F-KoR7kYIlEbG2qo,Quad Cities Drywall Solutions,5.0,42,Dry wall contractor,,,https://www.drywallsolutionsqc.com/,+1 563-549-4754,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDy94uljCejOF-QI5VoQrPa_kEwrNIO06O2-zfkV17Cbkn3dsF0JzXDiTLRFLiLVlQZZQRMvdGxqJi7V5Ak2PrYHbFZXxXErc2P35IMK2HSdv0_bm-dc3tRpRfiyF_7WrCg88=w408-h906-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:44.074Z,,,
https://www.google.com/maps/place/Hugaert+Roofing/data=!4m7!3m6!1s0x614dea4f12639453:0x7e61a6384b2022c5!8m2!3d41.5185018!4d-90.6041063!16s%2Fg%2F11rgf9km15!19sChIJU5RjEk_qTWERxSIgSzimYX4,Hugaert Roofing,5.0,164,Roofing contractor,"1818 Rockingham Rd, Davenport, IA 52802, United States","G99W+C9 Davenport, Iowa, USA",http://hugaertroofing.com/,+1 563-210-4351,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXC0g3pOk-WsnsQic-J4UaKvKI-F0RZOULA-TyTe8v50LJHPhnM42l8eLRlbbmvVUqOv_L7GhmlPSFglZjc3DX0cYOKDj7DlbvulRTL6dHqeP6qhiVeTyqwxbJQ2xcDp-aG3q0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:48.510Z,,,
https://www.google.com/maps/place/All+Fiber+Kleen+Inc./data=!4m7!3m6!1s0x87e2347d41416325:0x68c3495a7153835d!8m2!3d40.2357471!4d-91.8297099!16s%2Fg%2F11x9l46m1!19sChIJJWNBQX004ocRXYNTcVpJw2g,All Fiber Kleen Inc.,5.0,8,Carpet cleaning service,,,,+1 563-424-6777,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkaaG3ImH3mM99XEMqMzxnoYaOQj-9nOYNnN-jbY7ot59FxEkm30zpxagsFAPEkGpEYw7AH_25JhM4hVXrpzsgMZQwoZGe8yRNg4iWnCe1lkB7zvARnXlANKgMbYeDVcXA0YiS=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:52.738Z,,,
https://www.google.com/maps/place/Hensel+Plastering+LLC/data=!4m7!3m6!1s0x87e234c79651e655:0x371f272038116c35!8m2!3d41.5408642!4d-90.5904309!16s%2Fg%2F1pp2vkq11!19sChIJVeZRlsc04ocRNWwROCAnHzc,Hensel Plastering LLC,4.9,27,Dry wall contractor,"1210 W High St, Davenport, IA 52804, United States","GCR5+8R Davenport, Iowa, USA",https://henselplastering.com/,+1 563-528-5404,Closed · Opens 7 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfguLnv6gFeDiAa3QNXiHUk8iYxoQbpvf9WXWfciZTozHkiZ1AUk2P_PQE4U6rZY8eqDjRUy7ed726G0uwFkVOLh4kA2EqzmDT077xrqTQ8ydTYKjktepu-hMQlPRt3KfalXb37A=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:43:57.112Z,,,
https://www.google.com/maps/place/Veteran%27s+Choice+Contracting/data=!4m7!3m6!1s0x87e235beac5841b5:0xc1122d9fc547b6a9!8m2!3d41.5428872!4d-90.6077871!16s%2Fg%2F11qmq664cf!19sChIJtUFYrL414ocRqbZHxZ8tEsE,Veteran's Choice Contracting,4.8,129,Roofing contractor,"2324 Hickory Grove Rd, Davenport, IA 52804, United States","G9VR+5V Davenport, Iowa, USA",https://www.veteranschoicecontracting.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 563-424-1005,Closed · Opens 8 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcOa_QcOVBS2wIeP7Qf93_3bsULDSQLGp-PjwYCv6mk-capD09DFoM9KVVIu7XYpnbZ0HjJA1LZyfYsEI3vyMoXHpx-tUspJDfySgzqlHXQOmYsOa651Pslcn_5qOToBl5s7Uo2d-ke4kr=w530-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:01.479Z,,,
https://www.google.com/maps/place/Davenport+Roofing+Pros/data=!4m7!3m6!1s0x87e230fa9dc4ffff:0x52dfc78bb8df5604!8m2!3d41.5265465!4d-90.5788067!16s%2Fg%2F11q2y_y7fy!19sChIJ___Enfow4ocRBFbfuIvH31I,Davenport Roofing Pros,4.8,47,Roofing contractor,"628 N Ripley St, Davenport, IA 52803, United States","GCGC+JF Davenport, Iowa, USA",,+1 563-219-9091,Closed · Opens 7 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sdKvxEsoErUPlnGHQWQk6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.6355&pitch=0&thumbfov=100,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:05.879Z,,,
https://www.google.com/maps/place/MidAmerica+Basement+Systems/data=!4m7!3m6!1s0x87e3cebb38924ee5:0xd12cffbb38bef33f!8m2!3d41.5005218!4d-90.6397374!16s%2Fg%2F1tf6sbrc!19sChIJ5U6SOLvO44cRP_O-OLv_LNE,MidAmerica Basement Systems,4.6,655,Waterproofing service,"4525 Buckeye St, Davenport, IA 52802, United States","G926+64 Davenport, Iowa, USA",https://www.midamericabasementsystems.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-davenport&utm_content=website&y_source=1_MjAzMTA5ODQwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 563-925-4342,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqioqnketKLJthY3M1d3Hsk5nu6nPdVs1Gzqr-4mVJSgaM_EBPHQOWzbTTJFNKUIPXt7yI1VgQWoXTFvm3fVcuMy_qtMOuUwMqb9n1wt-rHrRT0Hjbvr2NrfJYqrW6jXccssS-U=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:10.272Z,,,
"https://www.google.com/maps/place/Phoenix+Repair+%26+Restoration,+LLC/data=!4m7!3m6!1s0x87e234beddeabaeb:0x5fa99bfc875b825e!8m2!3d40.2357471!4d-91.8297099!16s%2Fg%2F11f0wk57g6!19sChIJ67rq3b404ocRXoJbh_ybqV8","Phoenix Repair & Restoration, LLC",4.0,2,General contractor,,,,+1 563-275-0473,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-3CBi-BcuMjC_5wc3fhXhrZAbmWYd5Lu9tNv0gsbTPXOAlNHHMqDXwL6Ieg-ACwpY0GMNPZ60c90asYF2oIjqxAMJiF5PNbMQHg3_OH39R8x0g-qLK4or5w38e4nGnPE9gQ6B=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:14.515Z,,,
"https://www.google.com/maps/place/Absolutely+Dry+Basement+Waterproofing,+Inc./data=!4m7!3m6!1s0x87e23119e0988a2b:0x31dbb85fdbd5b0ee!8m2!3d41.4998322!4d-90.6397623!16s%2Fg%2F11bvvzq90g!19sChIJK4qY4Bkx4ocR7rDV21-42zE","Absolutely Dry Basement Waterproofing, Inc.",4.8,64,Waterproofing service,"1922 S Stark St, Davenport, IA 52802, United States","F9X6+W3 Davenport, Iowa, USA",http://www.absolutelydrybasements.com/,+1 800-981-0986,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_QbJsdEF514BTejHdgjf6sS13Hoee1_t_S7TKilTkEzrsd3ueZ_JPfFVG-um80hREVZk2eXlvqB4QMP99Fe_4PveZdToiisiGbTcc0n1qYqK4HFcY9oRbftv1IxjfsTiOfNX5=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:18.857Z,,,
https://www.google.com/maps/place/Advanced+Refinishing+%26+Restoration/data=!4m7!3m6!1s0x87e234b36fe5aca5:0x2636368ce8246c1f!8m2!3d41.533956!4d-90.5997401!16s%2Fg%2F1tx1tr44!19sChIJpazlb7M04ocRH2wk6Iw2NiY,Advanced Refinishing & Restoration,5.0,1,Furniture repair shop,"1624 W 14th St, Davenport, IA 52804, United States","GCM2+H4 Davenport, Iowa, USA",,+1 563-650-5872,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolsy07wOqCLxu93kRgxOraNwjX-gmWk2wLpzteh-gEtkETInmFFr9Cpp9cPd70VK4HlD9bVnNB6zS6yg1K9D-EKmD6miKgxjuxcyQ8kMRdrzqKINdi0ZlIpnRHGLlC7t-6liYv=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:23.228Z,,,
https://www.google.com/maps/place/Flood+Pros+USA/data=!4m7!3m6!1s0x87e2373427f8a1ad:0xee36e829dc6aa8c0!8m2!3d41.5776827!4d-90.5059245!16s%2Fg%2F11jbjx51pr!19sChIJraH4JzQ34ocRwKhq3CnoNu4,Flood Pros USA,,,Water damage restoration service,"4620 E 53rd St, Davenport, IA 52807, United States","HFHV+3J Davenport, Iowa, USA",http://floodprosusa.com/,+1 563-785-5149,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweow6di9vHxGQNcK2SefGx4P-VeQsC8gm3TDu_1lYQykO67t8uOYwDb2WoeHhMvVst-A1Z4fawn7izjSgJFYloAp11tTYNRw-YdmFAJhds7kjqrys4reHDgnoLu45ZS3TERpUTzp=w457-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:27.577Z,,,
https://www.google.com/maps/place/J%E2%80%99s+Painting+LLC/data=!4m7!3m6!1s0x867b5117959e3673:0x1b2136d4639beeb3!8m2!3d41.544939!4d-90.6074299!16s%2Fg%2F11ss7shjj_!19sChIJczaelRdRe4YRs-6bY9Q2IRs,J’s Painting LLC,4.9,32,Painting,"3 Columbia Ct NW, Davenport, IA 52804, United States","G9VV+X2 Davenport, Iowa, USA",http://www.jspaintingia.com/,+1 563-639-4152,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepeIqFM98sjtKHGQ4fLeQ3FsZkIMgmpwz_w9T6B2kt5gCaEuwM6HK2zURwCVlYB3C5RLccPmNqgFKc3PzlaXWnurIL0K_KZpRU9zylcq1eXr32PMCn1hpsFjeAI96nYMjIZDYU=w408-h544-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7:30 am–5:30 pm,7 am–5:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-03-23T05:44:31.909Z,,,
