placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,tuesday,thursday,friday,saturday,sunday,monday,info,attributes
https://www.google.com/maps/place/West+Valley+Pediatric+Dentistry/data=!4m7!3m6!1s0x87528c71a2b95b2f:0x16a708c9051470e6!8m2!3d40.6682564!4d-111.962993!16s%2Fg%2F1wj_6hz2!19sChIJL1u5onGMUocR5nAUBckIpxY,West Valley Pediatric Dentistry,4.9,,Pediatric dentist,"2964 W 4700 S, Salt Lake City, UT 84129, United States","M29P+8R Salt Lake City, Utah, USA",https://www.westvalleysmiles.com/,+1 801-417-8080,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRZJWCdZcvh8ThOZn7xjRRFegVM3nTa_LmEvyXc1r7TtZ2t6QszOdzwXLX-6ItZUD0hRmDc3lXWXzMVKY4_81pblI_VdaFyi4z8-Scjr5Ft5IHiG3Q90_hD4cV7WUso8zBbvdI=w408-h462-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:11.110Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Holly+M.+Shillington/@40.6812788,-111.9803032,17z/data=!3m1!4b1!4m6!3m5!1s0x87528cf45f3d5b35:0x410832c544b53b81!8m2!3d40.6812788!4d-111.9803032!16s%2Fg%2F11b5qs9ps3",Dr. Holly M. Shillington,,,Pediatrician,"3725 4100 S, West Valley City, UT 84120, United States","M2J9+GV West Valley City, Utah, USA",http://www.grangermedical.com/,+1 801-965-3600,,,false,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:15.262Z,,,,,,,,
https://www.google.com/maps/place/Keri+L.+Gibson/data=!4m7!3m6!1s0x87528d48993053a3:0xe3aac7bcf164ebfc!8m2!3d40.6676549!4d-111.9798253!16s%2Fg%2F11x75ky9bq!19sChIJo1MwmUiNUocR_Otk8bzHquM,Keri L. Gibson,,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+33 West Valley City, Utah, USA",https://healthcare.utah.edu/find-a-doctor/keri-l-gibson,+1 801-213-2995,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r3W44Bjq6kSZYC04BO9YMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.48351&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:17.495Z,,,,,,,,
https://www.google.com/maps/place/Granger+Pediatric+Dentistry/data=!4m7!3m6!1s0x87528cf45f3d5c4f:0xcb26ee09a0a43354!8m2!3d40.6957054!4d-111.9597778!16s%2Fg%2F1thxljzs!19sChIJT1w9X_SMUocRVDOkoAnuJss,Granger Pediatric Dentistry,4.9,,Dentist,"3535 Market St Suite 145, West Valley City, UT 84119, United States","M2WR+73 West Valley City, Utah, USA",http://www.grangerpd.com/,+1 801-969-8881,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNjo0nDryvlYWMCmvImKhH_GsNplOtaykiQJ0Xb=w603-h240-k-no,true,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:21.740Z,,,,,,,,
https://www.google.com/maps/place/Mary+Shapiro/data=!4m7!3m6!1s0x87528d555dbf7e17:0xe09fbcfa9eec69da!8m2!3d40.6684185!4d-111.9797205!16s%2Fg%2F11vf369cy7!19sChIJF36_XVWNUocR2mnsnvq8n-A,Mary Shapiro,5.0,,Doctor,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+94 West Valley City, Utah, USA",http://healthcare.utah.edu/find-a-doctor/mary-shapiro,+1 801-213-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3M0z44nBba9q7rYElHACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.86728&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:23.951Z,,,,,,,,
"https://www.google.com/maps/place/Sylvia+Morin,+CPNP/data=!4m7!3m6!1s0x87528cf45f3d5c4f:0xfaff191e371b36f3!8m2!3d40.6963018!4d-111.9628524!16s%2Fg%2F1vfn73wy!19sChIJT1w9X_SMUocR8zYbNx4Z__o","Sylvia Morin, CPNP",4.6,,Doctor,"2965 W 3500 S, West Valley City, UT 84119, United States","M2WP+GV West Valley City, Utah, USA",,+1 801-965-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rCar_wcXf2QhUu5aebI3mQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.5694&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:26.240Z,,,,,,,,
https://www.google.com/maps/place/Christopher+A.+Gee/data=!4m7!3m6!1s0x87528d6c83eb1e29:0xc7b104b09f21949!8m2!3d40.6676549!4d-111.9798253!16s%2Fg%2F11x75mfgww!19sChIJKR7rg2yNUocRSRnyCUsQeww,Christopher A. Gee,,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+33 West Valley City, Utah, USA",http://healthcare.utah.edu/find-a-doctor/christopher-gee,+1 801-213-8843,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r3W44Bjq6kSZYC04BO9YMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.48351&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:28.318Z,,,,,,,,
https://www.google.com/maps/place/Rebecca+C.+Abbey/data=!4m7!3m6!1s0x87528d0697372915:0x1c778e8e5d9c9660!8m2!3d40.6676549!4d-111.9798253!16s%2Fg%2F11xchh8gwk!19sChIJFSk3lwaNUocRYJacXY6Odxw,Rebecca C. Abbey,,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+33 West Valley City, Utah, USA",https://healthcare.utah.edu/find-a-doctor/rebecca-c-abbey,+1 801-213-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r3W44Bjq6kSZYC04BO9YMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.48351&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:30.457Z,,,,,,,,
https://www.google.com/maps/place/Crystal+M.+Armstrong/data=!4m7!3m6!1s0x87528dac00e5a4bf:0x45910a07a4724fc!8m2!3d40.6685773!4d-111.9798317!16s%2Fg%2F11f3w7dwcy!19sChIJv6TlAKyNUocR_CRHeqAQWQQ,Crystal M. Armstrong,4.1,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+C3 West Valley City, Utah, USA",http://healthcare.utah.edu/find-a-doctor/crystal-m-armstrong,+1 801-213-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3M0z44nBba9q7rYElHACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.360996&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:32.622Z,,,,,,,,
https://www.google.com/maps/place/The+Children%27s+Center+Utah/data=!4m7!3m6!1s0x87525f99d7e4a083:0xc55ac559c5f34fc2!8m2!3d40.6812982!4d-111.9802883!16s%2Fg%2F1hm3flk6z!19sChIJg6Dk15lfUocRwk_zxVnFWsU,The Children's Center Utah,3.8,52,Mental health clinic,"3725 W 4100 S, West Valley City, UT 84120, United States","M2J9+GV West Valley City, Utah, USA",http://childrenscenterutah.org/,+1 801-582-5534,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMooTROlcq518cO9vV1kFdEnBxSUCYsNQtWCzNr=w408-h271-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:37.005Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,,
https://www.google.com/maps/place/Granger+Medical+Clinic/data=!4m7!3m6!1s0x87528cf45f3d5c4f:0x7bd50162e810b692!8m2!3d40.6962469!4d-111.9629229!16s%2Fg%2F1tjcpy51!19sChIJT1w9X_SMUocRkrYQ6GIB1Xs,Granger Medical Clinic,4.4,,Medical clinic,"2965 W 3500 S, West Valley City, UT 84119, United States","M2WP+FR West Valley City, Utah, USA",https://www.grangermedical.com/,+1 801-965-3600,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP4AVgUguP7XRjzLbTi7nTzNvhNkUq0qocTnVaT=w408-h271-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:41.215Z,,,,,,,,
https://www.google.com/maps/place/Matthew+Johnson/data=!4m7!3m6!1s0x87528dac00e5a4bf:0x3b0af2d9d2f3d86b!8m2!3d40.6684165!4d-111.979733!16s%2Fg%2F1v8j0xxh!19sChIJv6TlAKyNUocRa9jz0tnyCjs,Matthew Johnson,3.7,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+94 West Valley City, Utah, USA",https://healthcare.utah.edu/find-a-doctor/matthew-johnson,+1 801-213-9200,Open · Closes 8:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3M0z44nBba9q7rYElHACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.69961&pitch=0&thumbfov=100,true,7 am–8:30 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:45.413Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Cynthia+L.+Gellner,+MD/data=!4m7!3m6!1s0x87528dac00e5a4bf:0x524122fb0e58b982!8m2!3d40.6684165!4d-111.979733!16s%2Fg%2F1tdrxsxt!19sChIJv6TlAKyNUocRgrlYDvsiQVI","Dr. Cynthia L. Gellner, MD",3.9,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+94 West Valley City, Utah, USA",https://healthcare.utah.edu/fad/mddetail.php?physicianID=u0548562,+1 801-213-8843,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3M0z44nBba9q7rYElHACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.69961&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:47.643Z,,,,,,,,
https://www.google.com/maps/place/Michael+C.+Flynn/data=!4m7!3m6!1s0x87528dac00e5a4bf:0x28a5660297f90a39!8m2!3d40.6684328!4d-111.9797759!16s%2Fg%2F1vtqwl6s!19sChIJv6TlAKyNUocROQr5lwJmpSg,Michael C. Flynn,5.0,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+93 West Valley City, Utah, USA",http://healthcare.utah.edu/find-a-doctor/michael-c-flynn,+1 801-213-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3M0z44nBba9q7rYElHACw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.45752&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:49.744Z,,,,,,,,
https://www.google.com/maps/place/Dentistry+For+Children+-+West+Valley+City/data=!4m7!3m6!1s0x87528cc2a87e73cf:0xef3afa3752bc91f7!8m2!3d40.69634!4d-111.9875423!16s%2Fg%2F12qfkgq12!19sChIJz3N-qMKMUocR95G8Ujf6Ou8,Dentistry For Children - West Valley City,4.5,,Pediatric dentist,"3540 S 4000 W #440, West Valley City, UT 84120, United States","M2W6+GX West Valley City, Utah, USA",https://www.dentistryforchildrenutah.com/,+1 801-955-5200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYpvUM3a6gePAY4_vzraQkWMrpvXcgxBq3hZV2Pi-PQqAcI0pO84GuKYTga7txv7v2a8kG9vzaqIzJqWm9fu9sOKqgpaAC_RRDh2VGzBOkLL5hGjf8PQbhGnmY317HnQ4ap_Q6=w408-h306-k-no,true,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:53.985Z,,,,,,,,
https://www.google.com/maps/place/Michelle+L.+Palmer/data=!4m7!3m6!1s0x87528df6abe3d791:0x4a465c4e125b8964!8m2!3d40.6676549!4d-111.9798253!16s%2Fg%2F11x75fft37!19sChIJkdfjq_aNUocRZIlbEk5cRko,Michelle L. Palmer,,,Pediatrician,"3730 W 4700 S, West Valley City, UT 84118, United States","M29C+33 West Valley City, Utah, USA",https://healthcare.utah.edu/find-a-doctor/michelle-l-palmer,+1 801-213-9200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r3W44Bjq6kSZYC04BO9YMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.48351&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:56.143Z,,,,,,,,
https://www.google.com/maps/place/Jordan+Valley+Pediatrics/data=!4m7!3m6!1s0x875289395dc6c369:0xcb5764e2cd15543d!8m2!3d40.6234118!4d-111.935657!16s%2Fg%2F1tglhszb!19sChIJacPGXTmJUocRPVQVzeJkV8s,Jordan Valley Pediatrics,4.5,,Pediatrician,"1561 7000 S STE 202, West Jordan, UT 84084, United States","J3F7+9P West Jordan, Utah, USA",,+1 801-569-8344,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RlV5LK9mQ_HiaLq72Vnj6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.83071&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:00:58.223Z,,,,,,,,
"https://www.google.com/maps/place/Community+Health+Centers+Inc.,+Ellis+R.+Shipp+Medical+Clinic/data=!4m7!3m6!1s0x87528d7429b384ef:0x610e63a22e7cc179!8m2!3d40.6716406!4d-112.0240449!16s%2Fg%2F11f6w6gx1s!19sChIJ74SzKXSNUocRecF8LqJjDmE","Community Health Centers Inc., Ellis R. Shipp Medical Clinic",2.5,,Medical clinic,"4535 5600 W, West Valley City, UT 84120, United States","MXCG+M9 West Valley City, Utah, USA",https://www.chc-ut.org/ellis-r-shipp-clinic,+1 801-676-4405,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPlYEhCYp6RLcqgZdRJOQ-aQwr9rC6-tw_9PdvZ=w489-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:01:02.373Z,,,,,,,,
"https://www.google.com/maps/place/Montgomerie+Bruce+Z+MD/@40.6813284,-111.9802224,17z/data=!3m1!4b1!4m6!3m5!1s0x87528cf45f3d5c4f:0x38b82a484a463294!8m2!3d40.6813284!4d-111.9802224!16s%2Fg%2F1tkjlp8j",Montgomerie Bruce Z MD,,,Pediatrician,"3725 4100 S, West Valley City, UT 84120, United States","M2J9+GW West Valley City, Utah, USA",http://www.grangermedical.com/,+1 801-965-3600,,,false,,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:01:06.410Z,,,,,,,,
https://www.google.com/maps/place/Aloha+Dental/data=!4m7!3m6!1s0x8752f2b599573317:0x339cebf0ab1b5af!8m2!3d40.709305!4d-112.0255453!16s%2Fg%2F1tj4bzj_!19sChIJFzNXmbXyUocRr7WxCr_OOQM,Aloha Dental,4.2,,Dentist,"2792 S 5600 W, West Valley City, UT 84120, United States","PX5F+PQ West Valley City, Utah, USA",http://aloha-dental.keeq.io/,+1 801-969-9669,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eNHGqnTUhgiK5wIYhJ3Q8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.34462&pitch=0&thumbfov=100,false,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:01:10.781Z,,,,,,,,
https://www.google.com/maps/place/West+Valley+Clinic+-+Family+Medicine/data=!4m7!3m6!1s0x8752f3fa316d2dcb:0x3bb6b7c79f8611d3!8m2!3d40.7118982!4d-112.0200213!16s%2Fg%2F11x0pqrfy5!19sChIJyy1tMfrzUocR0xGGn8e3tjs,West Valley Clinic - Family Medicine,4.9,,Family practice physician,"5373 Lake Park Blvd, West Valley City, UT 84120, United States","PX6H+QX West Valley City, Utah, USA",https://intermountainhealthcare.org/locations/west-valley-clinic/family-medicine,+1 801-902-8080,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yedFXUvBOOZbHz2dxJcefQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.6427&pitch=0&thumbfov=100,true,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:01:14.931Z,,,,,,,,
"https://www.google.com/maps/place/Ear,+Nose+%26+Throat+Clinic+-+ENT+Center+Utah/data=!4m7!3m6!1s0x8752931832db0001:0xd849e6e9e0ef9990!8m2!3d40.6972245!4d-111.9898151!16s%2Fg%2F11h_wz3l6r!19sChIJAQDbMhiTUocRkJnv4OnmSdg","Ear, Nose & Throat Clinic - ENT Center Utah",4.8,,Otolaryngologist,"3465 Pioneer Pkwy STE 1, West Valley City, UT 84120, United States","M2W6+V3 West Valley City, Utah, USA",https://www.utentclinic.com/west-valley-city-utah,+1 435-268-0300,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNIMkB4Drq8iRjxsmuVhPq51-5EFEAe4_ZJ4mUv=w408-h347-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-11T00:01:19.064Z,,,,,,,,
