placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Rosano+Property+Management/data=!4m7!3m6!1s0x80c2c7b6a8ef4c71:0x55395e6e11ecf8bf!8m2!3d34.0774846!4d-118.2915282!16s%2Fg%2F11b5w6jrs_!19sChIJcUzvqLbHwoARv_jsEW5eOVU,Rosano Property Management,4.5,30,Property management company,"338 N Vermont Ave Unit 001, Los Angeles, CA 90004, United States","3PG5+X9 Los Angeles, California, USA",https://www.rosanopropertymanagement.com/,+1 213-802-0300,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrNlMByxpD6KwuVyJIDtJAa0zpEESI_Zf5Rqruvu7sVjpYBwVkIS_Q3P5JI7Nv8EvCoAzobPimgSuNl1t8iB395AHjdZWDcli9mgD_QJYbrrELhgwAKPsQ1PgP8e0w-t2lIr8sGVBs9hjbo=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:02.625Z,,,
"https://www.google.com/maps/place/My+Management+Co,+Inc/data=!4m7!3m6!1s0x80c2bf3cb55863b9:0xd0a8d480f20ec291!8m2!3d34.0648524!4d-118.275753!16s%2Fg%2F11f57hhmkz!19sChIJuWNYtTy_woARkcIO8oDUqNA","My Management Co, Inc",2.4,30,Property management company,"2351 W 3rd St #202, Los Angeles, CA 90057, United States","3P7F+WM Los Angeles, California, USA",http://mymanagementco.com/,+1 323-372-1300,Open ⋅ Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npLIktO4iUlB-pL77j2WFhgrEhYKcV6W_5VV4CgKYHckpbGnPevF-aiwF_vC_ErV2CKQ2hsu2TidVnOAI3OKZZifh4Tq8gEb3snYaXxDpUIFFYw7UYd-fELmDQFX2jqDJ963Olluw=w408-h544-k-no,true,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–12 am,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:07.452Z,,,
https://www.google.com/maps/place/Live+Terra/data=!4m7!3m6!1s0x80c2c722e2493f09:0x1481720b4de6e63c!8m2!3d34.0285846!4d-118.2891318!16s%2Fg%2F11bzrpvqwx!19sChIJCT9J4iLHwoARPObmTQtygRQ,Live Terra,5.0,36,Property management company,"2831 Ellendale Pl, Los Angeles, CA 90007, United States","2PH6+C8 Los Angeles, California, USA",http://www.live-terra.com/,+1 213-745-7838,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPc221HZXD1ldCllsSdOt81cQ8kCz1at2IiQMlJ=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:12.314Z,,,
https://www.google.com/maps/place/GHP+Management+Corporation/data=!4m7!3m6!1s0x80c2c7b064d355e9:0xf8b72e78de357bde!8m2!3d34.0505565!4d-118.2641334!16s%2Fg%2F1tr17vck!19sChIJ6VXTZLDHwoAR3ns13ngut_g,GHP Management Corporation,2.1,125,Property management company,"1082 W 7th St, Los Angeles, CA 90017, United States","3P2P+68 Los Angeles, California, USA",https://www.ghpmgmt.com/,+1 213-213-0190,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNwSj6C772OMII-E0PLz-yvnWUdMhg4-gDQuZ-7=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:17.400Z,,,
https://www.google.com/maps/place/Evo+Homeowners%27+Association/data=!4m7!3m6!1s0x80c2c7c868db8e7f:0x230364652da17eea!8m2!3d34.0407605!4d-118.2629954!16s%2Fg%2F1tkkv410!19sChIJf47baMjHwoAR6n6hLWVkAyM,Evo Homeowners' Association,4.3,8,Homeowners' association,"1155 S Grand Ave APT 1510, Los Angeles, CA 90015, United States","2PRP+8R Los Angeles, California, USA",http://evohoa.com/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4now-3dOmJceER_uPHgOcIh8GsgSvJL3BKRTxDylEUVgIboAybmBgCWRznbNv82ux8_vzoBOpCtp6eTqLseZU8jj9waw--vTAp7gfdgmjVbITHC6sMIqBygeATch9_c0WrDP8gQJmA=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:22.372Z,,,
https://www.google.com/maps/place/Proland+Property+Management/data=!4m7!3m6!1s0x80c2c77bf944b217:0x395454e4960938c!8m2!3d34.0620165!4d-118.2881851!16s%2Fg%2F1261gfpkb!19sChIJF7JE-XvHwoARjJNgSU5FlQM,Proland Property Management,2.0,4,Property management company,"3055 Wilshire Blvd #810, Los Angeles, CA 90010, United States","3P66+RP Los Angeles, California, USA",http://www.nexusinv.com/,+1 213-637-0001,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhtVqgCdudWL6Jq6bsOo3TUNxYPpC7nWvVUElm=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:27.222Z,,,
https://www.google.com/maps/place/Aspire+Property+Management/data=!4m7!3m6!1s0x80c2c74ccac80daf:0x9c4a79d528285af1!8m2!3d34.049749!4d-118.2744725!16s%2Fg%2F11fw8m50td!19sChIJrw3IykzHwoAR8VooKNV5Spw,Aspire Property Management,4.0,4,Property management company,"1605 W Olympic Blvd Suite 9005, Los Angeles, CA 90015, United States","2PXG+V6 Los Angeles, California, USA",https://www.aspire-pm.com/,+1 213-298-5353,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lJla5ou1_6quYfx-CJR0kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.719221&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:32.114Z,,,
https://www.google.com/maps/place/Rampart+Properties+Inc/data=!4m7!3m6!1s0x80c2c7759a87ea07:0x2ea8a5ab9a21aa68!8m2!3d34.0591913!4d-118.2800332!16s%2Fg%2F1wc48769!19sChIJB-qHmnXHwoARaKohmqulqC4,Rampart Properties Inc,2.8,44,Property management company,"2404 Wilshire Blvd # 8A, Los Angeles, CA 90057, United States","3P59+MX Los Angeles, California, USA",http://www.rampartpm.com/,+1 213-427-1940,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqh0CzdjKctOGxsvzfTkrHIhpSOWH8DIFXGe3GgVvxs1rRJ02bLsQn4xDrw9go_eWa5NgqQmNWbEpwkZP3WAaAB_srnt9uF8yLA7Szdd1UNxW_Ulva9Ty_jRUsTQw-BXAujrcBnZA=w408-h283-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:36.995Z,,,
https://www.google.com/maps/place/Linder+%26+Associates/data=!4m7!3m6!1s0x80c2b884ba9aaaf7:0x9379a020ffaa52fd!8m2!3d34.0620176!4d-118.3062333!16s%2Fg%2F1tdcgmn_!19sChIJ96qauoS4woAR_VKq_yCgeZM,Linder & Associates,3.9,58,Property management company,"3699 Wilshire Blvd # 800, Los Angeles, CA 90010, United States","3M6V+RG Los Angeles, California, USA",http://www.propmanage.com/,+1 213-487-0800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM89SIYQLjyXDvA0w2aXhI8lNpWL-unTGHH2lt7=w678-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:41.941Z,,,
https://www.google.com/maps/place/Beach+Front+Property+Management+-+Los+Angeles/data=!4m7!3m6!1s0x80c2c7980b2bf289:0xe4b359d2508bf3bf!8m2!3d34.0476879!4d-118.2068141!16s%2Fg%2F11ft0kb63x!19sChIJifIrC5jHwoARv_OLUNJZs-Q,Beach Front Property Management - Los Angeles,5.0,1,Apartment building,"402 N Soto St, Los Angeles, CA 90033, United States","2QXV+37 Los Angeles, California, USA",https://bfpminc.com/los-angeles-property-management/,+1 562-981-7777,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XaD78uMbKG48Fx7aRv0SiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.194626&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:44.881Z,,,
https://www.google.com/maps/place/CDI+Management:+USC+Student+Housing/data=!4m7!3m6!1s0x80c2c7e5bc96d9ff:0x8b37254a618416a1!8m2!3d34.028185!4d-118.2843081!16s%2Fg%2F1tg5ccmn!19sChIJ_9mWvOXHwoARoRaEYUolN4s,CDI Management: USC Student Housing,5.0,27,Apartment rental agency,"1102 W 29th St Apt 1, Los Angeles, CA 90007, United States","2PH8+77 Los Angeles, California, USA",http://www.uscspots.com/,+1 213-748-4234,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOnSZ1Oam_9m-zqdbPUwuI9lI5CKWMarjgy01Sm=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:49.843Z,,,
"https://www.google.com/maps/place/Ramona+Property+Managers,+Inc./data=!4m7!3m6!1s0x80c2c607636b5e17:0x229008d674593781!8m2!3d34.0433863!4d-118.2060825!16s%2Fg%2F1td7nlbs!19sChIJF15rYwfGwoARgTdZdNYIkCI","Ramona Property Managers, Inc.",3.0,1,Property management company,"2617 Pennsylvania Ave, Los Angeles, CA 90033, United States","2QVV+9H Los Angeles, California, USA",https://ramonapro.com/,+1 626-448-7882,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lomcliUuVKY8_2tBUqYmHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.724163&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:52.575Z,,,
https://www.google.com/maps/place/Adaptive+Realty/data=!4m7!3m6!1s0x80c2c7b451f6fbdb:0x6c4d440a3d2bcf73!8m2!3d34.0759828!4d-118.2640141!16s%2Fg%2F11bc96xd2x!19sChIJ2_v2UbTHwoARc88rPQpETWw,Adaptive Realty,4.1,206,Property management company,"922 N Alvarado St G, Los Angeles, CA 90026, United States","3PGP+99 Los Angeles, California, USA",https://www.adaptiverealty.com/,+1 213-330-2711,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPs6pbVUeEvbuHmiUdrAY1mLYDGlhrjyB21Pl34=w430-h240-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T18:59:57.479Z,,,
https://www.google.com/maps/place/Partners+Community+Management/data=!4m7!3m6!1s0x80c2c369de43a789:0x9209c20f24b78f15!8m2!3d34.0501651!4d-118.1641734!16s%2Fg%2F11ckxyzqzx!19sChIJiadD3mnDwoARFY-3JA_CCZI,Partners Community Management,4.6,96,Property management company,"1111 Corporate Center Dr STE 204, Monterey Park, CA 91754, United States","3R2P+38 Monterey Park, California, USA",https://partnerscm.com/,+1 626-529-3918,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNm-OyIAf6Gc59EgEiFKuwGiCKqHD8fIXi7nZ4z=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:02.432Z,,,
https://www.google.com/maps/place/Strategic+Growth+Real+Estate/data=!4m7!3m6!1s0xa9338675f18ba825:0x2da76326d84e2c3a!8m2!3d34.0647671!4d-118.2764553!16s%2Fg%2F11vzgpzzv8!19sChIJJaiL8XWGM6kROixO2CZjpy0,Strategic Growth Real Estate,3.6,35,Property management company,"2430 W 3rd St, Los Angeles, CA 90057, United States","3P7F+WC Los Angeles, California, USA",https://strategicgrowthre.com/,+1 213-985-1122,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNj2-_-vLzNd0jrkaAOvino3-WfygI_m6Y1b34C=w408-h242-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:07.418Z,,,
https://www.google.com/maps/place/RJ+Investments/data=!4m7!3m6!1s0x80c2c78246bd01ff:0x94fa29ee501a548f!8m2!3d34.0542672!4d-118.2918185!16s%2Fg%2F11g8g0pyjz!19sChIJ_wG9RoLHwoARj1QaUO4p-pQ,RJ Investments,5.0,3,Property management company,"941 Vermont Ave #101-300, Los Angeles, CA 90006, United States","3P35+P7 Los Angeles, California, USA",http://www.rjmanage.com/,+1 213-787-4397,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lvaPLXbczEEpNWnYQm5aLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.61737&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:12.369Z,,,
https://www.google.com/maps/place/Hart+District+Management/data=!4m7!3m6!1s0x4536c7d2e21d1cb1:0x3508f14c941b70c7!8m2!3d34.0365319!4d-118.2405259!16s%2Fg%2F11xd015jyp!19sChIJsRwd4tLHNkURx3AblEzxCDU,Hart District Management,,,Property management company,"1317 E 7th St, Los Angeles, CA 90021, United States","2QP5+JQ Los Angeles, California, USA",https://hartdm.com/,+1 213-584-5591,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d4miGy9cLBmtWorU6IIWSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.265934&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:17.085Z,,,
"https://www.google.com/maps/place/Utopia+Property+Management+%7C+Los+Angeles,+CA/data=!4m7!3m6!1s0x80c2b74cddc56809:0xeb3e0f7242388f25!8m2!3d33.9768046!4d-118.3915724!16s%2Fg%2F11bzrpm40y!19sChIJCWjF3Uy3woARJY84QnIPPus","Utopia Property Management | Los Angeles, CA",4.8,192,Property management company,"6080 Center Dr, Los Angeles, CA 90045, United States","XJG5+P9 Los Angeles, California, USA",https://utopiamanagement.com/locations/los-angeles-ca,+1 424-235-1111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOAkj-T4ZXdbyOzrCi-JlTFJaRuyxsOr2MERvm8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:22.135Z,,,
https://www.google.com/maps/place/Countywide+Management/data=!4m7!3m6!1s0x80c2c9371eeb4fcd:0xb54bb348e71bb0ff!8m2!3d34.0595362!4d-118.2743602!16s%2Fg%2F11nt2j6klc!19sChIJzU_rHjfJwoAR_7Ab50izS7U,Countywide Management,1.5,8,Property management company,"2065 W 6th St B13, Los Angeles, CA 90057, United States","3P5G+R7 Los Angeles, California, USA",http://countywidela.com/,+1 213-325-3151,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GWjROIg5FEXhQDKi6DpepQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.826635&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Los+Angeles+Los+Angeles+CA/@34.0549076,-118.242643,14z",2025-09-25T19:00:27.101Z,,,
