placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info
"https://www.google.com/maps/place/Complete+Children%E2%80%99s+Health,+P.C./data=!4m7!3m6!1s0x8796bced8264a7fd:0x2d8dc4c36bda3752!8m2!3d40.8275052!4d-96.609982!16s%2Fg%2F1tcv6trj!19sChIJ_adkgu28locRUjfaa8PEjS0","Complete Children’s Health, P.C.",4.5,90,Pediatric clinic,"8201 Northwoods Dr, Lincoln, NE 68505, United States","R9HR+22 Lincoln, Nebraska, USA",http://www.completechildrenshealth.com/,+1 402-465-5600,Closes soon · 5 pm · Opens 8:45 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cBHOEVVQRmw_1XItRF3WVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.19775&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:30:51.167Z,8:45 am–5 pm,8:45 am–5 pm,8:45 am–5 pm,8:45 am–5 pm,Closed,Closed,8:45 am–5 pm,
https://www.google.com/maps/place/Frontier+Pediatric+Care/data=!4m7!3m6!1s0x8793ed86f7860c8f:0x9cfd5e9e66f97259!8m2!3d40.7614785!4d-96.607993!16s%2Fg%2F113f0s05x!19sChIJjwyG94btk4cRWXL5Zp5e_Zw,Frontier Pediatric Care,4.9,81,Pediatrician,"8333 Glynoaks Dr. Suite 180, Lincoln, NE 68516, United States","Q96R+HR Lincoln, Nebraska, USA",https://frontierpediatric.care/,+1 402-788-4888,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP9uSooU4XWlGbXYqQLYR66kbpKSTLXdX6trjb-=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:30:56.165Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,
https://www.google.com/maps/place/Complete+Children%27s+Health/data=!4m7!3m6!1s0x8796bf83176cb871:0xb5d1fc10d54cf252!8m2!3d40.799821!4d-96.7403068!16s%2Fg%2F11b6n_rfgq!19sChIJcbhsF4O_locRUvJM1RD80bU,Complete Children's Health,4.6,25,Pediatric clinic,"1336 W A St B, Lincoln, NE 68522, United States","Q7X5+WV Lincoln, Nebraska, USA",http://www.completechildrenshealth.com/,+1 402-465-5600,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofWbwZy1C7f5slsOEF-4Kk61DrZfNoJ_Qkp-cE01E6JHAI4U5_MLADDy__pHAlBXMH4cq3V2mqNUy0DALXOVLLbhGyoFTmxLOmwLUIg9FzvadDZJsQPT9gcRo3704AATC4QAPl=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:01.332Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Complete+Children%27s+Health/data=!4m7!3m6!1s0x8796b9670a96dd89:0x4f13cf1883138ceb!8m2!3d40.868289!4d-96.6718085!16s%2Fg%2F1tfshxkp!19sChIJid2WCme5locR64wTgxjPE08,Complete Children's Health,4.3,95,Children's hospital,"3262 Salt Creek Cir, Lincoln, NE 68504, United States","V89H+87 Lincoln, Nebraska, USA",http://www.completechildrenshealth.com/,+1 402-465-5600,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ryu0LS-bokxBRhFjMnRDlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.89429&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:06.223Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
https://www.google.com/maps/place/Doctors+of+Children/data=!4m7!3m6!1s0x879695e18ae09adb:0x62d7c74ee121fd7b!8m2!3d40.7511626!4d-96.6655051!16s%2Fg%2F1td2bvcr!19sChIJ25rgiuGVlocRe_0h4U7H12I,Doctors of Children,3.9,24,Pediatrician,"6041 Village Dr #150, Lincoln, NE 68516, United States","Q82M+FQ Lincoln, Nebraska, USA",http://www.doctorsofchildren.org/,+1 402-423-1900,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVl9DF0704aK0hOBkelDpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.08206&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:11.146Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,8:30 am–5 pm,
"https://www.google.com/maps/place/Robert+K.+Koch,+MD/data=!4m7!3m6!1s0x8796bda63a9307ff:0x5b039dc54e7204bc!8m2!3d40.7399522!4d-96.664562!16s%2Fg%2F1tgnb387!19sChIJ_weTOqa9locRvARyTsWdA1s","Robert K. Koch, MD",4.2,20,Pediatrician,"3901 Pine Lake Rd #210, Lincoln, NE 68516, United States","P8QP+X5 Lincoln, Nebraska, USA",http://www.childrenfirstdocs.com/,+1 402-488-7337,Closes soon · 5:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RSwhDQCRDjT6O_2FW3fRYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=39.679684&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:16.031Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,8–9 am,Closed,8 am–5:30 pm,
"https://www.google.com/maps/place/Jason+J.+Davis,+MD,+FAAP/data=!4m7!3m6!1s0x87969629f564539d:0xc441333f8714b65b!8m2!3d40.7560677!4d-96.6372857!16s%2Fg%2F1vn_zgbq!19sChIJnVNk9SmWlocRW7YUhz8zQcQ","Jason J. Davis, MD, FAAP",5.0,92,Pediatrician,"5625 S 62nd St Suite 100, Lincoln, NE 68516, United States","Q947+C3 Lincoln, Nebraska, USA",https://lincolnpediatricgroup.com/About-Us/Meet-Our-Team,+1 402-489-3834,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNlMceqnreqSIr7MK-o_5hWPysSwpQD3ydrskb7=w408-h408-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:20.963Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4:30 pm,8 am–12 pm,12:30–4:30 pm,8 am–7 pm,
https://www.google.com/maps/place/Duensing+David+D+DO/data=!4m7!3m6!1s0x8796bda63a9307ff:0x911039de4b6b5fa2!8m2!3d40.7983431!4d-96.6246205!16s%2Fg%2F1tfbj6w5!19sChIJ_weTOqa9locRol9rS945EJE,Duensing David D DO,4.8,17,Pediatrician,"7001 A St #110, Lincoln, NE 68510, United States","Q9XG+85 Lincoln, Nebraska, USA",https://pediatricspc.com/dr-david-duensing,+1 402-489-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAqKwrLg1PcEhxGxd0fiJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.11238&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:24.037Z,,,,,,,,
"https://www.google.com/maps/place/Michelle+L.+Wineinger,+MD/data=!4m7!3m6!1s0x87938b46c816c805:0xeb0dbb26c57788c4!8m2!3d40.7560677!4d-96.6372857!16s%2Fg%2F11rqc3t9jv!19sChIJBcgWyEaLk4cRxIh3xSa7Des","Michelle L. Wineinger, MD",4.8,48,Pediatrician,"5625 S 62nd St Suite 100, Lincoln, NE 68516, United States","Q947+C3 Lincoln, Nebraska, USA",https://lincolnpediatricgroup.com/About-Us/Meet-Our-Team,+1 402-489-3834,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNNvM6gRBWnBUggYGlu6FNSglseAf5PI_Z-BYbd=w408-h408-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:28.973Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4:30 pm,8 am–12 pm,12:30–4:30 pm,8 am–7 pm,
"https://www.google.com/maps/place/Dr.+Michelle+E.+Walsh,+MD/data=!4m7!3m6!1s0x8796bda658bc77f3:0xb19bbe1384e7d853!8m2!3d40.7965373!4d-96.6246921!16s%2Fg%2F1tfgpx8l!19sChIJ83e8WKa9locRU9jnhBO-m7E","Dr. Michelle E. Walsh, MD",5.0,3,Pediatrician,"7001 A St Ste 110, Lincoln, NE 68510, United States","Q9WG+J4 Lincoln, Nebraska, USA",,+1 402-489-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lE-XLCKGOZkeF-Z-WssxjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.98114&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:31.711Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Akhtar+M.+Niazi,+MD/data=!4m7!3m6!1s0x879695d894a0ce35:0xf46bf7ec646d6122!8m2!3d40.7240939!4d-96.6627024!16s%2Fg%2F1tj2chn2!19sChIJNc6glNiVlocRImFtZOz3a_Q","Dr. Akhtar M. Niazi, MD",5.0,3,Pediatrician,"4020 Hohensee Dr, Lincoln, NE 68516, United States","P8FP+JW Lincoln, Nebraska, USA",http://www.completechildrenshealth.com/,+1 402-465-5600,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwtahJTCcshMPMWP73ovfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.87408&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:36.303Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,
"https://www.google.com/maps/place/Alicia+Cruce,+MD/data=!4m7!3m6!1s0x8796bda63a9307ff:0x308b05726bd31c94!8m2!3d40.7983592!4d-96.6246432!16s%2Fg%2F1tgd70m3!19sChIJ_weTOqa9locRlBzTa3IFizA","Alicia Cruce, MD",4.4,7,Pediatrician,"7001 A St #110, Lincoln, NE 68510, United States","Q9XG+84 Lincoln, Nebraska, USA",http://www.pediatricspc.com/,+1 402-489-0800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAqKwrLg1PcEhxGxd0fiJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.294064&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:39.384Z,,,,,,,,
https://www.google.com/maps/place/Children%27s+Nebraska+Specialty+Pediatric+Clinic+-+Lincoln/data=!4m7!3m6!1s0x879697df00000001:0x5de592c074f26ba!8m2!3d40.790974!4d-96.6450096!16s%2Fg%2F11f1x1z48g!19sChIJAQAAAN-XlocRuiZPByxZ3gU,Children's Nebraska Specialty Pediatric Clinic - Lincoln,4.2,12,Medical clinic,"2121 S 56th St, Lincoln, NE 68506, United States","Q9R3+9X Lincoln, Nebraska, USA",https://www.childrensnebraska.org/locations/childrens-nebraska-specialty-pediatric-clinic-lincoln,+1 402-486-1500,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8nUFxJkgJ1LI2vhVlurXmg9gDtaQ5yiuL33QvQwnelxKzep8eJNYD1ICqYQy_2nOP5BFgOKEgiKOutTRF5Vw4NhnGoAY-RFFMV_4g8IZPMQHh2BvNK9pMjSnXLnHkCHw_oZeHEw=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:44.440Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,
"https://www.google.com/maps/place/Dr.+Paul+D.+Bernhardson,+MD/data=!4m7!3m6!1s0x8796bced8264a7fd:0x57a5aaf0567be584!8m2!3d40.8275717!4d-96.610012!16s%2Fg%2F1td3gj9f!19sChIJ_adkgu28locRhOV7VvCqpVc","Dr. Paul D. Bernhardson, MD",4.8,4,Pediatrician,"8201 Northwoods Dr, Lincoln, NE 68505, United States","R9HQ+2X Lincoln, Nebraska, USA",,+1 402-465-5600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cBHOEVVQRmw_1XItRF3WVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.29306&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:47.380Z,,,,,,,,
"https://www.google.com/maps/place/Dr.+Brent+A.+Willman,+MD/data=!4m7!3m6!1s0x879695e18ae09adb:0xa04b5d553ee0b42d!8m2!3d40.751156!4d-96.6652423!16s%2Fg%2F1td2bvcs!19sChIJ25rgiuGVlocRLbTgPlVdS6A","Dr. Brent A. Willman, MD",5.0,4,Pediatrician,"6041 Village Dr #150, Lincoln, NE 68516, United States","Q82M+FW Lincoln, Nebraska, USA",,+1 402-423-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVl9DF0704aK0hOBkelDpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.67554&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:50.129Z,,,,,,,,
"https://www.google.com/maps/place/Kay+L.+Anderson,+MD,+FAAP,+IBCLC/data=!4m7!3m6!1s0x87969629f564539d:0x49ec33b77ba95f03!8m2!3d40.7560677!4d-96.6372857!16s%2Fg%2F1tm69fkh!19sChIJnVNk9SmWlocRA1-pe7cz7Ek","Kay L. Anderson, MD, FAAP, IBCLC",4.4,8,Pediatrician,"5625 S 62nd St Suite 100, Lincoln, NE 68516, United States","Q947+C3 Lincoln, Nebraska, USA",https://lincolnpediatricgroup.com/About-Us/Meet-Our-Team,+1 402-489-3834,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMApRmCBCxleycQPswPCEwVO9LIz9Po0EFI_fw8=w408-h408-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:31:55.341Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4:30 pm,8 am–12 pm,12:30–4 pm,8 am–7 pm,
"https://www.google.com/maps/place/Kate+Gogela,+MD/data=!4m7!3m6!1s0x87969629f49afe9b:0xecb9dbd77d935a5!8m2!3d40.7560677!4d-96.6372857!16s%2Fg%2F11g9m5d988!19sChIJm_6a9CmWlocRpTXZd72dyw4","Kate Gogela, MD",,,Pediatrician,"5625 S 62nd St Suite 100, Lincoln, NE 68516, United States","Q947+C3 Lincoln, Nebraska, USA",https://lincolnpediatricgroup.com/About-Us/Meet-Our-Team,+1 402-489-3834,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMrFsyTZefQI39tw8FxVZN3NQrFJStuF_u9eSU_=w408-h510-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:32:00.123Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4:30 pm,8 am–12 pm,12:30–4:30 pm,8 am–7 pm,
https://www.google.com/maps/place/Houston+Stacey+L+MD/data=!4m7!3m6!1s0x879695e18ae09adb:0xa9ea46f792e0344b!8m2!3d40.7512132!4d-96.6650589!16s%2Fg%2F1tk8p2k7!19sChIJ25rgiuGVlocRSzTgkvdG6qk,Houston Stacey L MD,5.0,1,Pediatrician,"6041 Village Dr #150, Lincoln, NE 68516, United States","Q82M+FX Lincoln, Nebraska, USA",http://www.doctorsofchildren.org/#!about_us/cjg9,+1 402-423-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oVl9DF0704aK0hOBkelDpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.63684&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:32:03.417Z,,,,,,,,
"https://www.google.com/maps/place/Thomas+Helms,+DO/@40.7560677,-96.6372857,17z/data=!3m1!4b1!4m6!3m5!1s0x879697296beb0deb:0xba1e4e0da16face8!8m2!3d40.7560677!4d-96.6372857!16s%2Fg%2F11wbgs1k6p","Thomas Helms, DO",,,Pediatrician,"5625 S 62nd St Suite 100, Lincoln, NE 68516, United States","Q947+C3 Lincoln, Nebraska, USA",https://lincolnpediatricgroup.com/,+1 402-489-3834,,,true,"https://www.google.com/maps/search/pediatrician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-02-10T22:32:08.319Z,,,,,,,,
