placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Aisha+Rahman,+MD/data=!4m7!3m6!1s0x883129cbeff48563:0x7f5b5af0ecb4490d!8m2!3d41.0686264!4d-81.568695!16s%2Fg%2F11g_dpc84!19sChIJY4X078spMYgRDUm07PBaW38","Aisha Rahman, MD",3.1,28,Pain management physician,"1493 S Hawkins Ave, Akron, OH 44320, United States","3C9J+FG Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/AishaRahmanMD/WP-2411vS4xE0qlSLI6WJKd-2BQHw-3D-3D-24FXw5dQzYr25gUn9w1pQ-2BxOsRRtAU4oYZDZsx5Zk68Yg-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-865-5333,,https://lh3.googleusercontent.com/p/AF1QipNLeYL0oXtVMF8eJEx6CJCfFV5n2LaKIwD5k3GZ=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:27.999Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Spine+%26+Pain+Institute/data=!4m7!3m6!1s0x8830d74ddbef872d:0x762236cf874772b4!8m2!3d41.1232122!4d-81.5982622!16s%2Fg%2F11clw4v5bx!19sChIJLYfv203XMIgRtHJHh882InY,The Spine & Pain Institute,3.1,37,Pain control clinic,"2603 W Market St #200, Akron, OH 44333, United States","4CF2+7M Akron, Ohio, USA",http://physicians.akrongeneral.org/?Practices=323,+1 800-941-6672,Open · Closes 4:45 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MVOnKyaXIEB9iPBcYPuhgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.2846&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:32.803Z,7:45 am–4:45 pm,7:45 am–4:45 pm,7:45 am–4:45 pm,Closed,Closed,7:45 am–4:45 pm,7:45 am–4:45 pm,,,,
https://www.google.com/maps/place/NovaCare+Rehabilitation+-+Green/data=!4m7!3m6!1s0x8830d527bf8a3f51:0xc4b3d4c50810bbf!8m2!3d40.9754606!4d-81.4866095!16s%2Fg%2F1pty467d_!19sChIJUT-KvyfVMIgRvwuBUEw9Sww,NovaCare Rehabilitation - Green,4.9,141,Physical therapy clinic,"1033 East Turkeyfoot Lake Road Suite 201, Akron, OH 44312, United States","XGG7+59 Akron, Ohio, USA",https://www.novacare.com/contact/find-a-location/oh/akron/green/?ty=xt,+1 330-896-0611,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipP019YjdtA0hKRCKAMXKI6WDt1odSgTZOW7VJo=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:37.714Z,Closed,7:30 am–6 pm,7:30 am–3 pm,Closed,Closed,8:30 am–6 pm,7:30 am–3 pm,,,,
"https://www.google.com/maps/place/Jose+M+Casanova,+MD/data=!4m7!3m6!1s0x8830d5899aa6576b:0x188e3689b012cfff!8m2!3d40.9959186!4d-81.5366297!16s%2Fg%2F11ftk5tdyl!19sChIJa1emmonVMIgR_88SsIk2jhg","Jose M Casanova, MD",4.7,123,Neurologist,"500 Portage Lakes Drive b, Akron, OH 44319, United States","XFW7+98 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/JoseCasanovaMD/WP-24kK8Ofy97sAU3U2lOJ5Weyw-3D-3D-24qSYJosQIibBcM1jgCbTdJZS8Bu18LJK5htZO4foYtUs-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 234-867-6626,,https://lh3.googleusercontent.com/p/AF1QipOJkvdxCvZJgq42_AXeDZ9kOxT3SRsOTSMGG3eN=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:40.780Z,,,,,,,,,,,
https://www.google.com/maps/place/Crystal+Clinic+QuickCare+-+Green/data=!4m7!3m6!1s0x88312b2f3ba8b52d:0x7ee5dacb2c2735e6!8m2!3d40.9730316!4d-81.4654472!16s%2Fg%2F11dxdm4n1q!19sChIJLbWoOy8rMYgR5jUnLMva5X4,Crystal Clinic QuickCare - Green,4.9,520,Orthopedic clinic,"1622 East Turkeyfoot Lake Road East Entrance, Suite 200, Akron, OH 44312, United States","XGFM+6R Akron, Ohio, USA",https://www.crystalclinic.com/quickcare?utm_campaign=quickcare-green&utm_source=google&utm_medium=gmb,+1 330-776-4444,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMZ70VLJ6Vz1MXf6kwaA9xoRnl1LyZSIFb9AMg4=w408-h271-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:45.696Z,10 am–8 pm,10 am–8 pm,10 am–8 pm,8 am–2 pm,Closed,10 am–8 pm,10 am–8 pm,,,,
"https://www.google.com/maps/place/Rubber+City+Chiropractic+%28Portage+Lakes,+OH%29/data=!4m7!3m6!1s0x88312acf3d46673f:0xf403814fe60e3d2b!8m2!3d40.9805726!4d-81.5366048!16s%2Fg%2F11bv1c3vf7!19sChIJP2dGPc8qMYgRKz0O5k-BA_Q","Rubber City Chiropractic (Portage Lakes, OH)",4.7,41,Chiropractor,"Located Inside of Lil' Yoga Shop, 428 W Turkeyfoot Lake Rd, Akron, OH 44319, United States","XFJ7+69 Akron, Ohio, USA",https://www.facebook.com/JimMorgensternDC/,+1 330-687-1653,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNNJtfbvZ1iSPyxPHevAbbPN9NvvD0VOR5ra9_Y=w408-h511-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:50.843Z,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–12 pm,Closed,7 am–9 pm,7 am–9 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Comprehensive+Pain+Management+Specialists/data=!4m7!3m6!1s0x8836d4d4e7d13db7:0x26ea16d16a258f01!8m2!3d40.9636378!4d-81.4680484!16s%2Fg%2F11cn5lrg1g!19sChIJtz3R59TUNogRAY8latEW6iY,Comprehensive Pain Management Specialists,3.3,67,Pain management physician,"1560 Corporate Woods Pkwy, Uniontown, OH 44685, United States","XG7J+FQ Uniontown, Ohio, USA",https://comprehensivepainmanagementspecialists.com/locations/green-location/,+1 330-208-2720,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPITO8ORoNjGwj1zOIqViWND-9lOZWgCskF3rid=w408-h408-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:36:56.063Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Dr.+Dmitri+Souza/data=!4m7!3m6!1s0x883127fe9898f607:0x3d9001ab042ccc4d!8m2!3d41.1330174!4d-81.5107787!16s%2Fg%2F11b7q9p84g!19sChIJB_aYmP4nMYgRTcwsBKsBkD0,Dr. Dmitri Souza,4.7,50,Pain management physician,"1900 23rd St, Cuyahoga Falls, OH 44223, United States","4FMQ+6M Cuyahoga Falls, Ohio, USA",https://www.westernreservehospital.org/pain-medicine,+1 330-971-7246,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6wuEhrv4VnfouxpXbGMTxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.1232&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:01.171Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,,
"https://www.google.com/maps/place/Pain+Management+Technologies/@41.0561034,-81.5909058,17z/data=!3m1!4b1!4m6!3m5!1s0x8831286a72188c75:0x5c21af71b2f0ba92!8m2!3d41.0561034!4d-81.5909058!16s%2Fg%2F1pwfcmkh8",Pain Management Technologies,4.6,9,Medical supply store,"1760 Wadsworth Rd, Akron, OH 44320, United States","3C45+CJ Akron, Ohio, USA",http://www.paintechnology.com/,+1 800-239-7880,Open · Closes 5 pm,,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:08.027Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/The+Spine+%26+Pain+Institute/data=!4m7!3m6!1s0x8836d4db86a17967:0xa0adba1b32046f19!8m2!3d40.9499293!4d-81.4640185!16s%2Fg%2F11cmswjjzx!19sChIJZ3mhhtvUNogRGW8EMhu6raA,The Spine & Pain Institute,2.9,16,Pain management physician,"1946 Town Park Blvd, Uniontown, OH 44685, United States","WGXP+X9 Uniontown, Ohio, USA",https://www.spineandpaininstitute.com/,+1 800-941-6672,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=taBNWPoSHVmyepznzPrCAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.72713&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:12.931Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Action+Spine+%26+Pain+Center/data=!4m7!3m6!1s0x8830d0aecc4eaaab:0xe0bcb9ec8718292b!8m2!3d41.1303918!4d-81.6108727!16s%2Fg%2F1tnpg22t!19sChIJq6pOzK7QMIgRKykYh-y5vOA,Action Spine & Pain Center,4.0,84,Pain control clinic,"57 Baker Blvd, Fairlawn, OH 44333, United States","49JQ+5M Fairlawn, Ohio, USA",,+1 330-666-1400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S2snmlE_StHFDEojV7pF2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.667015&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:17.928Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Parker+Pain+Management+Inc/data=!4m7!3m6!1s0x8830cff9eb2d3239:0x885cbb15bdf938a4!8m2!3d41.1383404!4d-81.5779998!16s%2Fg%2F1tk8p731!19sChIJOTIt6_nPMIgRpDj5vRW7XIg,Parker Pain Management Inc,3.7,3,Pain control clinic,"593 Hampton Ridge Dr, Akron, OH 44313, United States","4CQC+8R Akron, Ohio, USA",http://intellbio.com/,+1 330-606-1310,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ZEnrumJPjUZwPHvvtoM8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.2483&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:20.867Z,,,,,,,,,,,
https://www.google.com/maps/place/Pitt+Richard+DO/data=!4m7!3m6!1s0x8831281bf745250d:0xda44ee8ca5410400!8m2!3d41.1139013!4d-81.5099593!16s%2Fg%2F1q5btb3px!19sChIJDSVF9xsoMYgRAARBpYzuRNo,Pitt Richard DO,2.8,18,Doctor,"1037 N Main St Ste B, Akron, OH 44310, United States","4F7R+H2 Akron, Ohio, USA",http://richardpittdo.com/,+1 330-928-4970,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOBvj0r_waMiIRvH5qECxoHQXhOl27wgxzY9mUN=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:25.516Z,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,,,,
"https://www.google.com/maps/place/Rafal+Z.+Stachowicz,+M.D./data=!4m7!3m6!1s0x88312b96b1fba00f:0x42115e0a8b2a7580!8m2!3d40.9730848!4d-81.4653916!16s%2Fg%2F11g07zzkt4!19sChIJD6D7sZYrMYgRgHUqiwpeEUI","Rafal Z. Stachowicz, M.D.",4.9,223,Orthopedic surgeon,"1622 East Turkeyfoot Lake Road Suite 200, Akron, OH 44312, United States","XGFM+6R Akron, Ohio, USA","https://www.crystalclinic.com/physicians/detail/stachowicz-rafal-z?utm_source=GMBSocialClimb&utm_medium=RafalZ.Stachowicz,M.D.",+1 330-668-4055,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPDSCfm6Zv9-G8eQfs-ISlB35sSNT0_LUUo3-7Z=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:30.238Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
"https://www.google.com/maps/place/Jovan+R.+Laskovski,+MD/data=!4m7!3m6!1s0x883128285c8597b1:0xd6361b8bc99a79e!8m2!3d40.9732102!4d-81.4653513!16s%2Fg%2F1tf089dd!19sChIJsZeFXCgoMYgRnqeZvLhhYw0","Jovan R. Laskovski, MD",4.9,318,Orthopedic surgeon,"1622 OH-619 Ste 200, Akron, OH 44312, United States","XGFM+7V Akron, Ohio, USA",https://www.crystalclinic.com/laskovski?utm_source=GMBSocialClimb&utm_medium=Laskovski%2CJovan%2CR.%2CMD,+1 330-644-7436,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMDZBk9wPvVg4J2gSEVL-I6k6pIvG-prcDPJfMo=w426-h240-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:35.198Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/McMillen+Chiropractic+and+Rehabilitation+Center/data=!4m7!3m6!1s0x88312a3901093f97:0x3e4b9e1cff256ae2!8m2!3d41.0290045!4d-81.4858461!16s%2Fg%2F1v16qy_3!19sChIJlz8JATkqMYgR4mol_xyeSz4,McMillen Chiropractic and Rehabilitation Center,4.9,287,Chiropractor,"1155 E Waterloo Rd, Akron, OH 44306, United States","2GH7+JM Akron, Ohio, USA",http://www.welovebacks.com/,+1 330-724-2225,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9jN1OiYpmeiS2BKkQ1CUtM-LA3GH3oeei1R_4flyOzkhWXkBjRFPpmI08jE2P6gkK-DoNtkyy8uUk0ZT7lufOfE1xykC2dZn7F1mEHoN2QaIZDP5_-f8Ci9mCAnURAh5ni8VCKw=w408-h542-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:40.482Z,8 am–6 pm,9 am–6 pm,8 am–12 pm,Closed,Closed,8 am–6:30 pm,9 am–6 pm,,,,
"https://www.google.com/maps/place/Cleveland+Clinic+Akron+General+Spine+and+Pain+Institute,+Kent+I/data=!4m7!3m6!1s0x88312521c7813793:0xe52b85940f7a1e86!8m2!3d41.154342!4d-81.3606262!16s%2Fg%2F1tj537f4!19sChIJkzeBxyElMYgRhh56D5SFK-U","Cleveland Clinic Akron General Spine and Pain Institute, Kent I",3.0,22,Medical Center,"307 W Main St C, Kent, OH 44240, United States","5J3Q+PP Kent, Ohio, USA",https://my.clevelandclinic.org/locations/directions/567-akron-general-spine-and-pain-institute-kent,+1 800-941-6672,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CAnTxmxdcXA_9KviVyModA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.2747808&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:45.994Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Ragon+Chiropractic+%26+Acupuncture+Health+Center/data=!4m7!3m6!1s0x88312b2e8e1d270d:0xe72dd37a53b6f555!8m2!3d40.9712706!4d-81.4923096!16s%2Fg%2F12hk5vm5b!19sChIJDScdji4rMYgRVfW2U3rTLec,Ragon Chiropractic & Acupuncture Health Center,4.7,50,Chiropractor,"3661 S Arlington Rd, Akron, OH 44685, United States","XGC5+G3 Akron, Ohio, USA",http://www.ragonchiro.com/,+1 330-896-2030,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMUDFASnZoMklGNEfLVFJIHVonB7oXvXcN91xtu=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2026-01-28T18:37:50.923Z,7:30 am–6 pm,7:30 am–6 pm,7 am–4 pm,Closed,Closed,7:30 am–7 pm,7:30 am–6 pm,,,,
